# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
  135.4      	15804.5      	19975.4      	1653.31      	7.55537      	7.96858      	6.65601      	32.5405      	 40.849      	 95.623      	7.94137      	2.64712      	359.248      	2.26661      	     12      	      0      	    -12      	      0      	      0      	      0      
 135.45      	15811.4      	19983.9      	 1653.9      	7.55547      	7.96869      	6.65469      	32.5549      	40.8634      	95.6242      	7.94126      	2.64709      	  1.515      	2.26664      	     12      	      0      	    -12      	      0      	      0      	      0      
  135.5      	15820.6      	19995.4      	1654.49      	7.55549      	7.96871      	6.65342      	32.5737      	 40.878      	95.6245      	7.94124      	2.64708      	3.78163      	2.26665      	     12      	      0      	    -12      	      0      	      0      	      0      
 135.55      	15829.1      	20006.2      	1655.23      	7.55551      	7.96873      	6.65218      	32.5913      	40.8963      	95.6247      	7.94122      	2.64707      	6.04828      	2.26665      	     12      	      0      	    -12      	      0      	      0      	      0      
  135.6      	15838.5      	20018.3      	1655.95      	7.55541      	7.96862      	6.65098      	32.6106      	40.9141      	95.6234      	7.94133      	2.64711      	8.31493      	2.26662      	     12      	      0      	    -12      	      0      	      0      	      0      
 135.65      	15844.9      	20027.3      	1656.75      	7.55506      	7.96825      	6.64983      	32.6238      	40.9338      	95.6191      	7.94169      	2.64723      	10.5816      	2.26652      	     12      	      0      	    -12      	      0      	      0      	      0      
  135.7      	15851.2      	20036.4      	1657.41      	7.55462      	7.96779      	6.64871      	32.6367      	40.9502      	95.6135      	7.94216      	2.64739      	12.8481      	2.26639      	     12      	      0      	    -12      	      0      	      0      	      0      
 135.75      	15854.6      	20041.5      	1658.08      	7.55433      	7.96748      	6.64762      	32.6438      	40.9667      	95.6098      	7.94246      	2.64749      	15.1146      	 2.2663      	     12      	      0      	    -12      	      0      	      0      	      0      
  135.8      	15858.4      	20046.4      	1658.54      	7.55434      	7.96749      	6.64657      	32.6517      	40.9782      	95.6099      	7.94246      	2.64749      	17.3809      	 2.2663      	     12      	      0      	    -12      	      0      	      0      	      0      
 135.85      	15859.5      	20046.9      	1658.98      	7.55466      	7.96783      	6.64554      	32.6539      	40.9889      	 95.614      	7.94212      	2.64737      	19.6472      	 2.2664      	     12      	      0      	    -12      	      0      	      0      	      0      
  135.9      	15860.7      	20046.7      	1659.18      	7.55527      	7.96848      	6.64453      	32.6563      	 40.994      	95.6217      	7.94147      	2.64716      	21.9136      	2.26658      	     12      	      0      	    -12      	      0      	      0      	      0      
 135.95      	15856.2      	20038.8      	1659.33      	7.55611      	7.96936      	6.64356      	32.6471      	40.9976      	95.6323      	7.94059      	2.64686      	24.1801      	2.26683      	     12      	      0      	    -12      	      0      	      0      	      0      
    136      	15846.8      	20024.5      	1659.08      	7.55701      	7.97031      	6.64262      	32.6276      	40.9915      	95.6437      	7.93964      	2.64655      	26.4468      	 2.2671      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.05      	15827.4      	  19998      	 1658.5      	7.55778      	7.97112      	6.64173      	32.5877      	40.9771      	95.6535      	7.93883      	2.64628      	28.7138      	2.26734      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.1      	15820.7      	19987.9      	1657.37      	7.55838      	7.97175      	 6.6409      	32.5739      	40.9491      	 95.661      	7.93821      	2.64607      	 30.981      	2.26751      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.15      	  15820      	19985.7      	1656.98      	7.55891      	7.97231      	6.64014      	32.5726      	40.9395      	95.6677      	7.93765      	2.64588      	33.2484      	2.26767      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.2      	15818.2      	19982.1      	1656.94      	 7.5594      	7.97283      	6.63944      	32.5688      	40.9386      	 95.674      	7.93713      	2.64571      	 35.516      	2.26782      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.25      	15809.1      	19969.7      	1656.84      	7.55974      	7.97318      	6.63883      	  32.55      	40.9361      	95.6782      	7.93678      	2.64559      	37.7838      	2.26792      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.3      	15795.1      	19951.9      	1656.34      	7.55979      	7.97324      	6.63829      	32.5213      	40.9237      	95.6788      	7.93673      	2.64558      	40.0516      	2.26794      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.35      	  15770      	19920.9      	1655.58      	7.55953      	7.97297      	6.63783      	32.4697      	 40.905      	95.6756      	  7.937      	2.64567      	42.3196      	2.26786      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.4      	  15733      	19875.4      	1654.21      	7.55903      	7.97244      	6.63744      	32.3933      	40.8712      	95.6693      	7.93752      	2.64584      	44.5875      	2.26771      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.45      	15677.4      	19806.9      	1652.15      	7.55839      	7.97176      	6.63712      	 32.279      	40.8202      	95.6611      	 7.9382      	2.64607      	46.8552      	2.26752      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.5      	15605.7      	19717.9      	1648.97      	7.55776      	 7.9711      	6.63686      	32.1313      	40.7416      	95.6532      	7.93886      	2.64629      	49.1229      	2.26733      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.55      	15516.4      	19606.3      	1644.73      	7.55731      	7.97062      	6.63664      	31.9474      	40.6369      	95.6475      	7.93933      	2.64644      	51.3903      	2.26719      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.6      	15423.5      	19489.5      	1639.27      	7.55707      	7.97037      	6.63646      	31.7562      	40.5019      	95.6444      	7.93959      	2.64653      	53.6575      	2.26712      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.65      	15350.8      	19397.9      	 1633.3      	7.55697      	7.97027      	 6.6363      	31.6064      	40.3546      	95.6432      	7.93969      	2.64656      	55.9247      	2.26709      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.7      	15339.3      	19383.5      	1628.17      	7.55694      	7.97023      	6.63617      	31.5828      	40.2276      	95.6428      	7.93972      	2.64657      	58.1918      	2.26708      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.75      	15410.7      	19473.7      	 1626.3      	7.55693      	7.97023      	6.63606      	31.7298      	40.1816      	95.6427      	7.93973      	2.64658      	60.4589      	2.26708      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.8      	  15548      	19646.9      	1629.15      	7.55701      	7.97031      	6.63596      	32.0124      	40.2519      	95.6437      	7.93965      	2.64655      	 62.726      	 2.2671      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.85      	15693.8      	19830.7      	1635.97      	7.55723      	7.97054      	6.63588      	32.3128      	40.4205      	95.6465      	7.93942      	2.64647      	64.9931      	2.26717      	     12      	      0      	    -12      	      0      	      0      	      0      
  136.9      	15804.4      	19969.5      	1643.73      	7.55758      	7.97091      	6.63582      	32.5405      	40.6122      	95.6509      	7.93905      	2.64635      	67.2602      	2.26727      	     12      	      0      	    -12      	      0      	      0      	      0      
 136.95      	15861.1      	20040.2      	   1650      	7.55793      	7.97128      	6.63577      	32.6572      	40.7672      	95.6553      	7.93868      	2.64623      	69.5274      	2.26738      	     12      	      0      	    -12      	      0      	      0      	      0      
    137      	15873.7      	20055.6      	1653.59      	7.55815      	7.97151      	6.63575      	32.6832      	40.8558      	95.6582      	7.93845      	2.64615      	71.7947      	2.26745      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.05      	15853.7      	  20030      	1654.84      	7.55824      	7.97161      	6.63575      	 32.642      	40.8867      	95.6593      	7.93835      	2.64612      	74.0621      	2.26747      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.1      	15819.6      	19986.7      	1654.24      	7.55835      	7.97172      	6.63577      	32.5718      	40.8719      	95.6606      	7.93824      	2.64608      	76.3296      	 2.2675      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.15      	15783.1      	  19940      	1652.78      	7.55855      	7.97193      	6.63582      	32.4966      	40.8359      	95.6632      	7.93803      	2.64601      	78.5971      	2.26756      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.2      	  15755      	  19904      	1651.15      	7.55872      	7.97211      	6.63589      	32.4386      	40.7955      	95.6653      	7.93785      	2.64595      	80.8646      	2.26762      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.25      	15736.4      	19880.7      	1650.02      	7.55869      	7.97208      	6.63599      	32.4004      	40.7677      	 95.665      	7.93788      	2.64596      	83.1322      	2.26761      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.3      	15730.5      	19873.7      	1649.51      	7.55849      	7.97187      	6.63611      	32.3883      	40.7551      	95.6624      	7.93809      	2.64603      	85.3998      	2.26755      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.35      	  15736      	19881.3      	1649.74      	7.55827      	7.97163      	6.63625      	32.3996      	40.7607      	95.6596      	7.93833      	2.64611      	87.6674      	2.26748      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.4      	15756.3      	19907.3      	1650.55      	7.55809      	7.97145      	6.63641      	32.4413      	40.7808      	95.6574      	7.93851      	2.64617      	89.9349      	2.26743      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.45      	15794.8      	19956.3      	 1652.1      	7.55796      	7.97131      	6.63659      	32.5207      	 40.819      	95.6557      	7.93865      	2.64622      	92.2024      	2.26739      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.5      	15839.2      	20012.7      	1654.62      	7.55789      	7.97124      	6.63677      	32.6121      	40.8813      	95.6549      	7.93872      	2.64624      	94.4698      	2.26737      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.55      	15877.5      	20061.1      	1657.45      	7.55788      	7.97123      	6.63696      	 32.691      	40.9512      	95.6547      	7.93873      	2.64624      	96.7372      	2.26736      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.6      	15904.1      	20094.7      	1659.86      	7.55786      	7.97121      	6.63715      	32.7456      	41.0108      	95.6545      	7.93875      	2.64625      	99.0045      	2.26736      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.65      	15919.1      	20113.8      	1661.53      	7.55784      	7.97118      	6.63735      	32.7766      	41.0521      	95.6542      	7.93878      	2.64626      	101.272      	2.26735      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.7      	15926.3      	20122.4      	 1662.5      	  7.558      	7.97135      	6.63755      	32.7915      	41.0761      	95.6562      	7.93861      	 2.6462      	103.539      	 2.2674      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.75      	15929.9      	20125.5      	1662.96      	7.55855      	7.97194      	6.63776      	32.7988      	41.0874      	95.6632      	7.93803      	2.64601      	105.807      	2.26757      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.8      	15929.5      	20122.3      	1663.15      	7.55954      	7.97297      	6.63796      	 32.798      	 41.092      	95.6757      	7.93699      	2.64566      	108.074      	2.26786      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.85      	15926.6      	20115.5      	1663.03      	 7.5607      	 7.9742      	6.63818      	32.7919      	41.0891      	95.6904      	7.93577      	2.64526      	110.342      	2.26821      	     12      	      0      	    -12      	      0      	      0      	      0      
  137.9      	  15922      	20106.8      	1662.74      	7.56182      	7.97538      	6.63842      	32.7826      	 41.082      	95.7046      	 7.9346      	2.64487      	 112.61      	2.26855      	     12      	      0      	    -12      	      0      	      0      	      0      
 137.95      	  15920      	20101.5      	1662.38      	7.56283      	7.97644      	6.63869      	32.7784      	41.0729      	95.7173      	7.93354      	2.64451      	114.878      	2.26885      	     12      	      0      	    -12      	      0      	      0      	      0      
    138      	15918.5      	20097.5      	1662.17      	7.56366      	7.97732      	  6.639      	32.7753      	41.0678      	95.7279      	7.93267      	2.64422      	117.147      	 2.2691      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.05      	15918.4      	20095.9      	1662.02      	7.56421      	 7.9779      	6.63938      	 32.775      	 41.064      	95.7348      	 7.9321      	2.64403      	119.416      	2.26926      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.1      	15917.3      	20093.7      	1661.98      	7.56449      	7.97819      	6.63981      	32.7728      	41.0632      	95.7383      	 7.9318      	2.64393      	121.685      	2.26935      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.15      	15918.4      	20094.6      	1661.93      	7.56468      	 7.9784      	6.64031      	32.7751      	41.0619      	95.7408      	7.93159      	2.64386      	123.954      	 2.2694      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.2      	15918.6      	20094.4      	1662.03      	7.56486      	7.97859      	6.64087      	32.7755      	41.0643      	95.7431      	7.93141      	 2.6438      	126.224      	2.26946      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.25      	15919.5      	20095.5      	1662.08      	7.56488      	7.97861      	6.64149      	32.7774      	41.0656      	95.7433      	7.93139      	 2.6438      	128.493      	2.26946      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.3      	15917.2      	20093.2      	1662.21      	7.56464      	7.97835      	6.64217      	32.7726      	41.0688      	95.7402      	7.93164      	2.64388      	130.763      	2.26939      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.35      	15914.7      	20091.1      	1662.18      	7.56428      	7.97797      	 6.6429      	32.7676      	41.0681      	95.7357      	7.93202      	2.64401      	133.032      	2.26928      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.4      	  15909      	20084.5      	1662.16      	7.56405      	7.97773      	6.64367      	32.7558      	41.0676      	95.7328      	7.93226      	2.64409      	135.301      	2.26921      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.45      	15903.9      	20077.9      	1661.92      	 7.5641      	7.97779      	6.64448      	32.7453      	41.0615      	95.7334      	7.93221      	2.64407      	137.571      	2.26923      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.5      	15895.7      	20066.6      	1661.65      	7.56446      	7.97816      	6.64531      	32.7284      	41.0549      	95.7379      	7.93183      	2.64394      	 139.84      	2.26934      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.55      	15887.6      	20054.6      	1661.13      	 7.5651      	7.97884      	6.64618      	32.7117      	41.0422      	 95.746      	7.93116      	2.64372      	142.109      	2.26953      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.6      	15873.4      	20034.5      	1660.55      	7.56595      	7.97973      	6.64707      	32.6825      	41.0279      	95.7568      	7.93027      	2.64342      	144.379      	2.26978      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.65      	15853.9      	20007.5      	1659.56      	7.56684      	7.98067      	6.64799      	32.6423      	41.0034      	95.7681      	7.92934      	2.64311      	146.648      	2.27005      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.7      	15825.3      	19969.5      	1658.21      	7.56757      	7.98145      	6.64895      	32.5834      	  40.97      	95.7774      	7.92856      	2.64285      	148.918      	2.27027      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.75      	15810.5      	19949.3      	1656.36      	7.56813      	7.98203      	6.64995      	 32.553      	40.9243      	95.7844      	7.92799      	2.64266      	151.188      	2.27044      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.8      	15800.5      	19935.5      	1655.32      	 7.5686      	7.98253      	  6.651      	32.5325      	40.8985      	95.7904      	7.92749      	 2.6425      	153.459      	2.27058      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.85      	15789.1      	19919.9      	1654.56      	7.56902      	7.98298      	6.65211      	32.5088      	40.8798      	95.7957      	7.92705      	2.64235      	155.729      	2.27071      	     12      	      0      	    -12      	      0      	      0      	      0      
  138.9      	15770.1      	19895.4      	1653.72      	7.56927      	7.98323      	6.65326      	32.4698      	 40.859      	95.7988      	7.92679      	2.64226      	    158      	2.27078      	     12      	      0      	    -12      	      0      	      0      	      0      
 138.95      	15746.4      	19865.7      	1652.46      	 7.5692      	7.98317      	6.65447      	 32.421      	 40.828      	 95.798      	7.92686      	2.64229      	160.271      	2.27076      	     12      	      0      	    -12      	      0      	      0      	      0      
    139      	  15711      	  19822      	1650.97      	7.56881      	7.98276      	6.65573      	32.3481      	 40.791      	95.7931      	7.92727      	2.64242      	162.541      	2.27064      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.05      	15663.5      	19763.8      	1648.82      	7.56815      	7.98206      	6.65703      	32.2503      	 40.738      	95.7847      	7.92796      	2.64265      	164.812      	2.27045      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.1      	15597.1      	19682.1      	1645.98      	7.56733      	7.98119      	6.65836      	32.1135      	40.6678      	95.7743      	7.92882      	2.64294      	167.083      	 2.2702      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.15      	15514.7      	19580.2      	1641.99      	7.56651      	7.98033      	6.65971      	31.9438      	40.5693      	95.7639      	7.92968      	2.64323      	169.353      	2.26995      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.2      	15415.1      	19456.3      	1636.96      	7.56585      	7.97963      	6.66106      	31.7388      	40.4449      	95.7556      	7.93037      	2.64346      	171.623      	2.26975      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.25      	15314.5      	19330.6      	1630.72      	7.56539      	7.97914      	6.66241      	31.5318      	40.2908      	95.7497      	7.93086      	2.64362      	173.893      	2.26962      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.3      	  15238      	19234.8      	1624.13      	7.56506      	 7.9788      	6.66373      	31.3743      	 40.128      	95.7456      	 7.9312      	2.64373      	176.163      	2.26952      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.35      	15228.2      	19223.1      	 1618.6      	7.56478      	7.97851      	6.66503      	31.3541      	39.9913      	95.7421      	7.93149      	2.64383      	178.432      	2.26944      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.4      	15301.6      	19316.4      	1616.68      	7.56453      	7.97823      	6.66629      	31.5052      	39.9439      	95.7388      	7.93176      	2.64392      	180.702      	2.26936      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.45      	15436.2      	19486.7      	1619.52      	7.56434      	7.97804      	6.66752      	31.7822      	 40.014      	95.7365      	7.93195      	2.64398      	182.971      	 2.2693      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.5      	15572.7      	19659.3      	1626.11      	 7.5643      	  7.978      	 6.6687      	32.0634      	40.1768      	 95.736      	7.93199      	  2.644      	 185.24      	2.26929      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.55      	15670.5      	19782.4      	1633.29      	7.56438      	7.97808      	6.66984      	32.2646      	40.3542      	95.7369      	7.93192      	2.64397      	 187.51      	2.26931      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.6      	  15714      	19837.2      	1638.78      	7.56444      	7.97814      	6.67094      	32.3543      	40.4898      	95.7377      	7.93185      	2.64395      	189.779      	2.26933      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.65      	15715.5      	19839.4      	1641.54      	7.56436      	7.97806      	  6.672      	32.3574      	40.5581      	95.7367      	7.93193      	2.64398      	192.048      	2.26931      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.7      	15686.3      	  19803      	1642.06      	7.56416      	7.97785      	6.67301      	32.2973      	 40.571      	95.7341      	7.93215      	2.64405      	194.318      	2.26925      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.75      	15645.4      	19751.9      	1640.83      	7.56397      	7.97765      	6.67399      	32.2131      	40.5405      	95.7318      	7.93234      	2.64411      	196.587      	2.26919      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.8      	15603.6      	19699.4      	1638.88      	7.56386      	7.97753      	6.67492      	 32.127      	40.4923      	95.7303      	7.93246      	2.64415      	198.856      	2.26916      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.85      	15571.3      	19659.2      	1636.85      	7.56365      	7.97732      	6.67581      	32.0605      	40.4423      	95.7278      	7.93267      	2.64422      	201.125      	 2.2691      	     12      	      0      	    -12      	      0      	      0      	      0      
  139.9      	15548.9      	  19632      	1635.42      	7.56322      	7.97686      	6.67665      	32.0144      	 40.407      	95.7223      	7.93312      	2.64437      	203.394      	2.26897      	     12      	      0      	    -12      	      0      	      0      	      0      
 139.95      	15539.5      	19621.7      	1634.64      	7.56262      	7.97623      	6.67745      	 31.995      	40.3875      	95.7147      	7.93376      	2.64459      	205.663      	2.26879      	     12      	      0      	    -12      	      0      	      0      	      0      
    140      	  15542      	19626.4      	1634.61      	7.56201      	7.97558      	6.67819      	     32      	40.3868      	95.7069      	 7.9344      	 2.6448      	207.932      	 2.2686      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.05      	15560.2      	19650.9      	1635.19      	7.56144      	7.97498      	6.67888      	32.0376      	40.4013      	95.6998      	7.93499      	  2.645      	210.201      	2.26843      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.1      	15596.5      	  19698      	1636.58      	7.56092      	7.97443      	6.67951      	32.1123      	40.4355      	95.6931      	7.93555      	2.64518      	212.469      	2.26827      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.15      	15637.2      	19750.7      	1638.94      	7.56045      	7.97393      	6.68007      	32.1961      	 40.494      	95.6872      	7.93604      	2.64535      	214.738      	2.26813      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.2      	15671.1      	19794.7      	1641.53      	7.56002      	7.97348      	6.68056      	32.2659      	 40.558      	95.6818      	7.93649      	 2.6455      	217.006      	2.26801      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.25      	15693.5      	19824.1      	1643.68      	7.55959      	7.97302      	6.68098      	 32.312      	40.6109      	95.6763      	7.93694      	2.64565      	219.274      	2.26788      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.3      	15705.2      	  19840      	1645.09      	7.55917      	7.97259      	6.68132      	32.3363      	40.6458      	 95.671      	7.93738      	2.64579      	221.542      	2.26775      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.35      	15710.1      	19846.6      	1645.85      	7.55897      	7.97238      	6.68159      	32.3462      	40.6646      	95.6686      	7.93758      	2.64586      	 223.81      	2.26769      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.4      	  15712      	19848.4      	1646.16      	7.55921      	7.97263      	6.68178      	32.3501      	40.6722      	95.6716      	7.93733      	2.64578      	226.078      	2.26776      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.45      	15710.2      	19844.5      	1646.23      	7.55986      	7.97331      	 6.6819      	32.3465      	40.6741      	95.6798      	7.93666      	2.64555      	228.345      	2.26796      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.5      	15706.5      	19837.7      	1646.04      	7.56065      	7.97414      	6.68196      	32.3388      	40.6692      	95.6897      	7.93583      	2.64528      	230.613      	2.26819      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.55      	15701.8      	  19830      	1645.72      	7.56136      	7.97489      	6.68195      	32.3292      	40.6613      	95.6987      	7.93508      	2.64503      	232.881      	2.26841      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.6      	15700.2      	19826.3      	1645.37      	7.56195      	7.97551      	6.68191      	32.3258      	40.6528      	95.7062      	7.93447      	2.64482      	235.149      	2.26858      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.65      	15699.3      	19824.2      	1645.23      	7.56234      	7.97593      	6.68184      	 32.324      	40.6493      	95.7112      	7.93405      	2.64468      	237.418      	 2.2687      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.7      	15700.2      	  19825      	1645.16      	7.56244      	7.97603      	6.68176      	32.3258      	40.6476      	95.7124      	7.93395      	2.64465      	239.687      	2.26873      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.75      	15700.5      	19825.8      	1645.25      	 7.5623      	7.97588      	6.68166      	32.3265      	40.6497      	95.7106      	 7.9341      	 2.6447      	241.955      	2.26869      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.8      	15703.5      	19830.1      	1645.35      	7.56209      	7.97566      	6.68155      	32.3326      	40.6521      	 95.708      	7.93432      	2.64477      	244.224      	2.26863      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.85      	15705.7      	19833.6      	1645.63      	7.56186      	7.97542      	6.68143      	32.3372      	 40.659      	 95.705      	7.93456      	2.64485      	246.493      	2.26856      	     12      	      0      	    -12      	      0      	      0      	      0      
  140.9      	  15709      	19838.8      	1645.88      	7.56144      	7.97498      	 6.6813      	32.3439      	40.6654      	95.6997      	  7.935      	  2.645      	248.761      	2.26843      	     12      	      0      	    -12      	      0      	      0      	      0      
 140.95      	15709.1      	19840.7      	1646.25      	7.56077      	7.97427      	6.68116      	32.3443      	40.6744      	95.6913      	 7.9357      	2.64523      	 251.03      	2.26823      	     12      	      0      	    -12      	      0      	      0      	      0      
    141      	15709.7      	19843.4      	1646.47      	7.56003      	7.97349      	  6.681      	32.3455      	40.6798      	95.6819      	7.93648      	2.64549      	253.298      	2.26801      	     12      	      0      	    -12      	      0      	      0      	      0      
 141.05      	15707.4      	19841.9      	1646.72      	7.55947      	 7.9729      	6.68081      	32.3406      	40.6862      	95.6748      	7.93707      	2.64569      	255.566      	2.26784      	     12      	      0      	    -12      	      0      	      0      	      0      
  141.1      	15706.2      	19841.1      	1646.77      	7.55922      	7.97264      	6.68059      	32.3382      	40.6874      	95.6717      	7.93732      	2.64577      	257.834      	2.26777      	     12      	      0      	    -12      	      0      	      0      	      0      
 141.15      	15702.1      	19835.7      	1646.84      	 7.5593      	7.97272      	6.68034      	32.3298      	40.6889      	95.6727      	7.93724      	2.64575      	260.102      	2.26779      	     12      	      0      	    -12      	      0      	      0      	      0      
  141.2      	15698.5      	19830.2      	1646.66      	7.55966      	 7.9731      	6.68006      	32.3223      	40.6846      	95.6773      	7.93686      	2.64562      	 262.37      	 2.2679      	     12      	      0      	    -12      	      0      	      0      	      0      
 141.25      	15688.6      	19816.2      	1646.45      	7.56023      	 7.9737      	6.67974      	32.3019      	40.6794      	95.6844      	7.93627      	2.64542      	264.638      	2.26807      	     12      	      0      	    -12      	      0      	      0      	      0      
  141.3      	15673.3      	19795.4      	1645.82      	7.56081      	7.97431      	6.67939      	32.2706      	40.6639      	95.6917      	7.93566      	2.64522      	266.906      	2.26824      	     12      	      0      	    -12      	      0      	      0      	      0      
 141.35      	  15651      	19766.2      	1644.84      	7.56123      	7.97475      	6.67903      	32.2246      	40.6397      	 95.697      	7.93522      	2.64507      	269.174      	2.26837      	     12      	      0      	    -12      	      0      	      0      	      0      
  141.4      	15643.9      	19756.4      	 1643.5      	7.56148      	7.97502      	6.67867      	32.2098      	40.6065      	95.7002      	7.93496      	2.64499      	271.442      	2.26844      	     12      	      0      	    -12      	      0      	      0      	      0      
 141.45      	15640.1      	19751.2      	1643.04      	7.56168      	7.97523      	6.67831      	32.2021      	40.5951      	95.7027      	7.93475      	2.64492      	 273.71      	 2.2685      	     12      	      0      	    -12      	      0      	      0      	      0      
  141.5      	15634.8      	19744.1      	1642.79      	7.56182      	7.97538      	6.67795      	32.1912      	40.5889      	95.7046      	 7.9346      	2.64487      	275.979      	2.26855      	     12      	      0      	    -12      	      0      	      0      	      0      
