# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:02      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
   83.9      	1945.06      	42222.3      	41934.5      	4540.96      	4557.53      	6.69237      	5.10049      	-3.35563      	478.181      
  83.95      	1940.43      	41939.2      	41719.1      	3854.08      	3871.35      	6.69146      	5.07476      	-3.30058      	 479.33      
     84      	1935.05      	41656.4      	41493.6      	3163.48      	3181.43      	6.69052      	5.05499      	-3.24569      	479.515      
  84.05      	 1928.7      	41401.5      	41285.2      	2475.81      	2494.33      	6.68956      	5.03916      	-3.19067      	477.632      
   84.1      	1921.54      	41223.2      	41141.8      	1799.99      	   1819      	6.68858      	5.02563      	-3.13552      	474.007      
  84.15      	 1914.6      	41178.5      	41120.5      	1148.06      	1167.51      	6.68758      	5.01274      	-3.08048      	469.828      
   84.2      	1909.02      	41290.4      	41244.8      	529.163      	549.063      	6.68658      	4.99869      	-3.0257      	466.651      
  84.25      	1905.18      	41513.5      	41471.2      	-60.6757      	-40.2954      	6.68556      	4.98269      	-2.97148      	464.757      
   84.3      	 1902.2      	41763.4      	  41716      	-640.152      	-619.28      	6.68454      	4.96569      	-2.91843      	463.373      
  84.35      	1898.65      	41981.6      	  41921      	-1226.12      	-1204.77      	 6.6835      	4.94952      	-2.86721      	 461.55      
   84.4      	1893.54      	  42161      	  42079      	-1818.69      	-1796.87      	6.68246      	4.93594      	-2.81816      	459.348      
  84.45      	1886.64      	42315.3      	42203.9      	-2408.27      	-2385.99      	6.68141      	4.92626      	-2.77126      	 457.12      
   84.5      	1878.12      	42446.4      	42298.2      	-2987.98      	-2965.24      	6.68035      	 4.9211      	-2.72631      	 455.04      
  84.55      	1868.28      	42547.5      	42355.9      	-3553.38      	-3530.19      	6.67927      	4.91988      	-2.68294      	452.897      
   84.6      	1857.62      	42619.7      	42379.2      	-4099.34      	-4075.73      	6.67818      	4.92097      	-2.64075      	450.666      
  84.65      	1846.66      	42675.9      	42381.9      	-4623.04      	-4599.03      	6.67707      	4.92283      	-2.59952      	448.458      
   84.7      	1835.63      	42731.4      	42379.8      	-5127.4      	  -5103      	6.67594      	 4.9249      	-2.55953      	446.432      
  84.75      	1824.21      	42795.4      	  42382      	-5619.42      	-5594.63      	 6.6748      	4.92718      	-2.52132      	444.477      
   84.8      	1811.93      	42869.2      	42389.4      	-6105.57      	-6080.41      	6.67364      	4.92946      	-2.48529      	442.447      
  84.85      	1798.59      	42948.5      	42397.7      	-6586.49      	-6560.97      	6.67246      	4.93134      	-2.45142      	  440.2      
   84.9      	 1784.3      	43025.2      	42400.1      	-7055.04      	-7029.18      	6.67128      	4.93262      	-2.41934      	437.783      
  84.95      	 1769.2      	43088.9      	42388.3      	-7500.89      	-7474.72      	 6.6701      	4.93338      	-2.38848      	435.261      
     85      	1753.77      	  43135      	42359.8      	-7915.87      	-7889.41      	6.66894      	4.93365      	-2.35832      	432.851      
  85.05      	1738.44      	43167.7      	42320.6      	-8295.22      	-8268.49      	 6.6678      	4.93319      	-2.32858      	430.781      
   85.1      	1723.26      	43192.6      	42277.8      	-8636.72      	-8609.74      	6.66671      	4.93157      	-2.2994      	429.169      
  85.15      	1707.73      	43213.5      	42235.7      	-8942.09      	-8914.88      	6.66567      	4.92847      	-2.27161      	 427.89      
   85.2      	1691.54      	43234.8      	  42198      	-9219.13      	-9191.7      	6.66468      	4.92387      	-2.24641      	426.757      
  85.25      	1674.66      	  43260      	42166.5      	-9478.57      	-9450.96      	6.66376      	 4.9181      	-2.22476      	425.571      
   85.3      	1657.38      	43288.7      	42139.4      	-9726.78      	-9698.99      	 6.6629      	4.91155      	-2.20696      	424.228      
  85.35      	1639.98      	43316.2      	42112.6      	-9963.13      	-9935.18      	 6.6621      	4.90465      	-2.1927      	422.707      
   85.4      	1622.68      	43339.8      	42084.4      	-10182.6      	-10154.6      	6.66136      	4.89787      	-2.18139      	421.137      
  85.45      	 1605.3      	43359.5      	42057.3      	-10376.8      	-10348.6      	6.66067      	 4.8917      	-2.17219      	419.717      
   85.5      	1587.39      	43376.1      	42034.9      	-10536.1      	-10507.8      	6.66003      	4.88643      	-2.16412      	 418.62      
  85.55      	1568.52      	43389.5      	42018.5      	-10656.3      	-10627.9      	6.65943      	4.88198      	-2.15651      	 417.89      
   85.6      	1548.68      	43396.3      	42003.9      	-10741.3      	-10712.9      	6.65887      	4.87818      	-2.14918      	417.408      
  85.65      	1528.21      	43392.3      	41984.6      	-10800.6      	-10772.1      	6.65835      	4.87495      	-2.14228      	416.957      
   85.7      	1507.51      	43378.2      	41958.8      	-10844.5      	 -10816      	6.65787      	 4.8723      	-2.13597      	416.411      
  85.75      	 1486.8      	  43360      	41930.7      	-10880.3      	-10851.8      	6.65744      	 4.8702      	-2.13049      	415.799      
   85.8      	1466.09      	43340.4      	41903.3      	 -10908      	-10879.6      	6.65707      	4.86849      	-2.12622      	415.406      
  85.85      	1445.24      	43314.7      	41872.9      	-10922.9      	-10894.4      	6.65676      	4.86698      	-2.12353      	415.414      
   85.9      	1424.12      	43279.3      	41837.2      	-10919.8      	-10891.3      	6.65652      	4.86581      	-2.12259      	415.579      
  85.95      	1402.76      	43237.1      	41800.6      	-10892.9      	-10864.5      	6.65635      	4.86486      	-2.12327      	415.866      
     86      	1381.25      	43189.1      	41766.2      	-10834.6      	-10806.2      	6.65626      	4.86359      	-2.12543      	416.394      
  86.05      	1359.68      	43129.3      	41729.5      	-10737.7      	-10709.3      	6.65624      	4.86177      	-2.12931      	417.115      
   86.1      	1337.96      	43055.1      	41688.5      	-10598.3      	 -10570      	6.65629      	4.85981      	-2.13555      	417.977      
  86.15      	1316.03      	42972.4      	41648.2      	-10420.2      	 -10392      	6.65641      	4.85806      	-2.14481      	418.983      
   86.2      	1293.93      	42887.5      	41612.3      	-10212.2      	-10184.2      	6.65658      	4.85634      	-2.15751      	420.091      
  86.25      	1271.86      	42800.1      	41578.1      	-9981.98      	-9954.15      	6.65679      	 4.8544      	-2.17402      	421.151      
   86.3      	1249.96      	42704.5      	41539.2      	-9732.03      	-9704.41      	6.65704      	4.85242      	-2.19462      	422.034      
  86.35      	1228.23      	42598.4      	41493.2      	-9459.36      	-9431.96      	 6.6573      	4.85062      	-2.21914      	422.795      
   86.4      	1206.69      	42486.1      	41445.9      	-9157.5      	-9130.36      	6.65756      	4.84902      	-2.24687      	423.707      
  86.45      	 1185.4      	42374.5      	41404.5      	-8822.11      	-8795.24      	6.65783      	4.84766      	-2.2768      	425.001      
   86.5      	1164.34      	42264.8      	41369.5      	-8452.19      	-8425.59      	 6.6581      	4.84672      	-2.30808      	426.671      
  86.55      	1143.41      	42152.9      	41336.1      	-8047.46      	-8021.17      	6.65836      	4.84616      	-2.3401      	428.555      
   86.6      	1122.52      	42040.4      	41304.7      	-7608.51      	-7582.55      	6.65861      	4.84584      	-2.37264      	 430.63      
  86.65      	1101.89      	41936.8      	41283.3      	-7138.86      	-7113.24      	6.65886      	 4.8459      	-2.40591      	433.015      
   86.7      	1081.93      	41850.5      	41277.9      	-6646.26      	  -6621      	6.65909      	4.84682      	-2.4404      	435.739      
  86.75      	1062.97      	41786.5      	41291.4      	-6140.49      	-6115.58      	6.65932      	4.84916      	-2.47663      	438.688      
   86.8      	1044.95      	  41747      	41324.3      	-5628.4      	-5603.85      	6.65954      	4.85323      	-2.5148      	441.696      
  86.85      	1027.31      	41721.5      	41365.5      	-5112.43      	-5088.24      	6.65975      	4.85916      	-2.55484      	444.486      
   86.9      	1009.44      	41688.4      	41393.1      	-4591.65      	-4567.86      	6.65995      	 4.8669      	-2.59647      	446.788      
  86.95      	991.404      	41636.7      	41396.5      	-4061.58      	-4038.21      	6.66014      	4.87613      	-2.63935      	448.736      
     87      	974.026      	  41578      	41387.4      	-3516.27      	-3493.33      	6.66033      	4.88642      	-2.6832      	450.866      
  87.05      	957.897      	41525.5      	41378.7      	-2951.91      	-2929.38      	 6.6605      	 4.8974      	-2.72796      	453.493      
   87.1      	942.899      	41475.2      	41365.8      	-2367.18      	-2345.08      	6.66065      	4.90866      	-2.77381      	456.437      
  87.15      	928.869      	41418.4      	41339.1      	-1763.14      	-1741.48      	6.66077      	4.91942      	-2.82099      	459.434      
   87.2      	916.056      	41361.2      	41303.6      	-1145.13      	-1123.92      	6.66087      	4.92885      	-2.8695      	462.513      
  87.25      	904.676      	41318.2      	41273.1      	-521.96      	-501.204      	6.66094      	4.93682      	-2.91904      	465.771      
   87.3      	 894.44      	41292.6      	41250.8      	101.571      	121.881      	6.66097      	4.94396      	-2.96934      	469.098      
  87.35      	884.908      	41272.8      	41224.6      	 730.42      	750.273      	6.66096      	 4.9508      	-3.02035      	472.316      
   87.4      	876.088      	41246.1      	41181.5      	1373.19      	1392.57      	6.66091      	4.95699      	-3.07198      	475.447      
  87.45      	868.664      	41213.7      	41121.9      	 2030.9      	 2049.8      	6.66081      	4.96186      	-3.12379      	478.683      
   87.5      	863.679      	41191.8      	41061.9      	   2694      	2712.43      	6.66067      	4.96538      	-3.17518      	482.204      
  87.55      	861.681      	41199.4      	41020.9      	3353.87      	3371.84      	6.66049      	4.96813      	-3.22594      	486.067      
   87.6      	862.237      	41245.1      	41007.5      	4013.86      	4031.39      	6.66028      	4.97055      	-3.27632      	490.221      
  87.65      	864.426      	41327.9      	41020.2      	4680.18      	4697.26      	6.66005      	 4.9728      	-3.32649      	494.533      
   87.7      	867.333      	41440.9      	41052.3      	5348.69      	5365.32      	6.65981      	4.97534      	-3.37625      	498.764      
  87.75      	870.523      	41571.6      	41092.6      	6011.96      	6028.14      	6.65958      	4.97893      	-3.42518      	502.733      
   87.8      	874.414      	41709.6      	41130.5      	6671.77      	6687.49      	6.65935      	4.98419      	-3.47327      	506.562      
  87.85      	879.668      	41851.6      	41161.1      	7337.84      	7353.11      	6.65915      	4.99135      	-3.52105      	510.548      
   87.9      	886.614      	41998.2      	41183.6      	8017.08      	8031.89      	6.65896      	5.00048      	-3.56926      	514.858      
  87.95      	895.059      	42151.3      	41200.3      	8705.32      	8719.67      	6.65879      	5.01144      	-3.61843      	519.395      
     88      	904.506      	42312.7      	  41215      	9390.95      	9404.85      	6.65863      	5.02369      	-3.66895      	 523.93      
  88.05      	914.605      	42480.3      	41228.1      	10065.4      	10078.9      	6.65849      	5.03636      	-3.72116      	528.292      
   88.1      	 925.27      	42645.7      	41231.7      	10728.4      	10741.4      	6.65834      	 5.0488      	-3.77525      	532.405      
  88.15      	936.719      	42801.2      	  41217      	11383.9      	11396.4      	 6.6582      	5.06074      	-3.83093      	536.291      
   88.2      	949.515      	42949.5      	41186.5      	12034.1      	12046.2      	6.65805      	  5.072      	-3.88747      	540.079      
  88.25      	964.098      	43103.5      	41154.2      	12678.3      	12689.9      	6.65788      	5.08225      	-3.94393      	 543.91      
   88.3      	980.425      	43275.5      	41133.4      	13315.5      	13326.7      	 6.6577      	5.09133      	-3.99939      	547.824      
  88.35      	 998.11      	43470.8      	41129.8      	13947.6      	13958.4      	6.65751      	5.09944      	-4.05311      	551.738      
   88.4      	1016.77      	43689.9      	41143.9      	14576.2      	14586.6      	6.65732      	5.10681      	-4.10461      	555.565      
  88.45      	 1036.1      	43929.1      	41173.8      	15197.2      	15207.1      	6.65713      	5.11361      	-4.15362      	559.286      
   88.5      	1055.82      	44180.9      	41215.6      	15801.5      	15811.1      	6.65696      	5.12028      	   -4.2      	562.909      
  88.55      	1075.87      	44438.8      	41266.2      	16381.6      	16390.7      	 6.6568      	5.12754      	-4.24382      	566.455      
   88.6      	1096.32      	44698.9      	41323.3      	16935.5      	16944.3      	6.65666      	5.13602      	-4.28535      	569.968      
  88.65      	1117.11      	44957.7      	41382.8      	17466.5      	17474.9      	6.65655      	5.14595      	-4.32502      	573.481      
   88.7      	1138.02      	45210.6      	41439.5      	  17977      	  17985      	6.65646      	5.15725      	-4.36316      	577.018      
  88.75      	1158.82      	45453.9      	41491.3      	18464.1      	18471.9      	6.65639      	5.16968      	-4.39988      	580.554      
   88.8      	1179.46      	45684.7      	41536.6      	18925.8      	18933.3      	6.65634      	 5.1829      	-4.43516      	 584.01      
  88.85      	1200.06      	45902.9      	  41574      	19366.1      	19373.3      	6.65629      	5.19648      	-4.46912      	587.383      
   88.9      	1220.78      	46109.3      	41602.7      	19790.1      	19797.1      	6.65624      	5.21004      	-4.50208      	590.717      
  88.95      	1241.64      	46302.8      	41622.2      	20196.4      	20203.1      	6.65617      	5.22329      	-4.5342      	593.953      
     89      	1262.57      	46482.2      	41635.2      	  20578      	20584.5      	6.65607      	 5.2359      	-4.5653      	596.955      
  89.05      	1283.62      	46649.3      	41646.9      	20929.3      	20935.5      	6.65593      	5.24744      	-4.59504      	599.631      
   89.1      	1304.82      	46806.8      	41660.5      	21251.2      	21257.3      	6.65575      	5.25765      	-4.62321      	601.988      
  89.15      	1326.14      	46955.9      	41674.9      	21549.8      	21555.6      	6.65553      	5.26649      	-4.6497      	 604.09      
   89.2      	1347.42      	47096.2      	41688.7      	21827.5      	21833.1      	6.65526      	5.27408      	-4.67415      	605.972      
  89.25      	 1368.7      	47229.6      	41706.1      	22080.7      	22086.2      	6.65494      	5.28047      	-4.69601      	607.636      
   89.3      	1390.16      	  47360      	41734.3      	22305.6      	  22311      	6.65459      	5.28581      	-4.71482      	609.098      
  89.35      	1411.97      	47493.2      	41779.2      	22503.5      	22508.7      	6.65419      	5.29046      	-4.73048      	610.404      
   89.4      	1434.08      	  47636      	41848.3      	22676.1      	22681.2      	6.65375      	5.29514      	-4.74321      	 611.55      
  89.45      	1456.26      	47791.2      	41947.2      	  22819      	  22824      	6.65327      	5.30071      	-4.7532      	612.414      
   89.5      	1477.99      	47950.1      	  42070      	22925.6      	22930.5      	6.65277      	5.30795      	-4.76047      	612.927      
  89.55      	1498.77      	48094.8      	42194.5      	22999.2      	23004.1      	6.65223      	5.31734      	-4.76498      	613.298      
   89.6      	 1518.5      	48210.5      	42295.9      	23054.8      	23059.7      	6.65166      	5.32899      	-4.76695      	613.945      
  89.65      	1537.64      	48293.6      	42363.9      	23103.5      	23108.4      	6.65105      	5.34258      	-4.76677      	615.156      
   89.7      	1556.59      	48346.3      	42403.3      	23141.4      	23146.2      	6.65042      	5.35753      	-4.76481      	616.791      
  89.75      	1575.26      	48371.5      	42423.6      	23156.6      	23161.6      	6.64975      	5.37298      	-4.76155      	618.421      
   89.8      	1593.44      	48372.5      	42431.9      	23143.3      	23148.3      	6.64905      	5.38775      	-4.75786      	619.878      
  89.85      	1611.21      	48355.6      	42434.8      	23102.7      	23107.8      	 6.6483      	5.40068      	-4.75489      	621.277      
   89.9      	1628.95      	48330.7      	42441.5      	23038.2      	23043.4      	6.64752      	5.41098      	-4.75326      	622.048      
  89.95      	1646.85      	48307.8      	42462.6      	  22951      	22956.2      	6.64669      	5.41866      	-4.75256      	 621.83      
     90      	1664.79      	48290.3      	42502.7      	22839.5      	22844.9      	6.64583      	5.42428      	-4.7517      	620.665      
  90.05      	1682.53      	48273.2      	42555.3      	22704.8      	22710.2      	6.64492      	5.42835      	-4.74948      	 618.99      
   90.1      	1699.83      	48252.3      	42612.3      	22552.9      	22558.4      	6.64397      	5.43127      	-4.74484      	617.095      
  90.15      	1716.53      	48231.4      	  42674      	22390.7      	22396.2      	6.64298      	5.43372      	-4.73693      	615.125      
   90.2      	 1732.5      	48210.8      	42742.5      	22214.8      	22220.4      	6.64197      	5.43637      	-4.72535      	 613.09      
  90.25      	1747.56      	48176.9      	42809.9      	22010.3      	  22016      	6.64093      	5.43942      	-4.71015      	610.987      
   90.3      	1761.82      	48119.1      	42869.9      	21765.7      	21771.5      	 6.6399      	5.44264      	-4.69165      	608.775      
  90.35      	1775.86      	48038.2      	42922.4      	21481.4      	21487.5      	6.63887      	5.44576      	-4.6701      	606.633      
   90.4      	1789.96      	47935.9      	42966.5      	21162.2      	21168.4      	6.63787      	 5.4487      	-4.64575      	604.487      
  90.45      	1803.68      	47813.2      	  43002      	20809.5      	20815.9      	 6.6369      	5.45147      	-4.61876      	602.289      
   90.5      	1816.57      	47673.2      	43031.4      	  20424      	20430.7      	6.63597      	5.45382      	-4.58908      	599.941      
  90.55      	1828.49      	47518.9      	43055.5      	20009.4      	20016.4      	6.63509      	5.45532      	-4.55655      	597.457      
   90.6      	1839.76      	47353.4      	43073.4      	19573.7      	  19581      	6.63426      	5.45571      	-4.52128      	  594.8      
  90.65      	1850.79      	47183.4      	43087.3      	19127.4      	  19135      	6.63347      	5.45502      	-4.48388      	592.104      
   90.7      	1861.82      	47015.9      	43102.5      	18675.5      	18683.4      	6.63273      	5.45353      	-4.44518      	589.333      
  90.75      	1872.65      	  46852      	43123.1      	18210.2      	18218.5      	6.63203      	 5.4515      	-4.40574      	586.445      
   90.8      	1882.85      	46689.1      	43151.5      	17717.7      	17726.2      	6.63137      	5.44903      	-4.3658      	583.198      
  90.85      	1892.18      	46527.1      	43189.5      	  17191      	17199.9      	6.63074      	5.44622      	-4.32554      	579.594      
   90.9      	1900.59      	46367.6      	43235.6      	16635.1      	16644.4      	6.63014      	5.44338      	-4.28518      	575.611      
  90.95      	1908.15      	46208.9      	43283.2      	16059.8      	16069.5      	6.62957      	5.44088      	-4.24458      	571.418      
     91      	1914.97      	46047.4      	  43325      	15472.2      	15482.2      	6.62905      	5.43891      	-4.20317      	567.076      
  91.05      	1921.28      	45881.2      	43357.3      	14876.7      	  14887      	6.62857      	5.43733      	-4.16016      	562.813      
   91.1      	1927.25      	45709.8      	43377.4      	14278.7      	14289.4      	6.62814      	5.43579      	-4.11513      	558.665      
  91.15      	1932.93      	45533.2      	43383.4      	13683.7      	13694.9      	6.62779      	5.43393      	-4.06826      	554.691      
   91.2      	1938.31      	  45354      	43377.9      	13093.5      	13105.1      	6.62751      	5.43153      	-4.02017      	550.706      
  91.25      	1943.28      	45177.4      	43368.1      	12502.4      	12514.3      	 6.6273      	5.42833      	-3.97168      	546.598      
   91.3      	1947.54      	45003.8      	43357.4      	11899.1      	11911.4      	6.62718      	5.42404      	-3.92357      	542.031      
  91.35      	1950.82      	44827.5      	43341.4      	  11276      	11288.7      	6.62714      	5.41852      	-3.87646      	536.842      
   91.4      	1953.29      	44643.5      	43313.6      	10634.7      	10647.7      	6.62718      	5.41177      	-3.83062      	530.838      
  91.45      	1955.39      	44451.4      	43271.5      	9982.34      	 9995.7      	6.62729      	5.40365      	-3.78581      	524.098      
   91.5      	1957.21      	44254.6      	43216.7      	9324.34      	9338.01      	6.62747      	5.39366      	-3.7413      	516.564      
  91.55      	1958.55      	44056.1      	43151.7      	8663.18      	8677.12      	6.62771      	5.38073      	-3.69607      	508.364      
   91.6      	1959.03      	43855.1      	43074.9      	8001.15      	8015.35      	6.62799      	5.36329      	-3.64906      	 499.66      
  91.65      	1958.39      	43646.4      	42980.9      	7339.78      	7354.24      	 6.6283      	5.33942      	-3.59947      	491.177      
   91.7      	1956.67      	43424.1      	42863.9      	6677.13      	6691.91      	6.62864      	5.30807      	-3.54694      	 483.93      
  91.75      	1954.03      	  43184      	42720.4      	6008.45      	6023.66      	  6.629      	5.27104      	-3.49185      	479.305      
   91.8      	1950.71      	42923.4      	42548.1      	5328.02      	5343.81      	6.62938      	5.23338      	-3.4353      	477.709      
  91.85      	1946.76      	42642.6      	42346.9      	4633.55      	4650.04      	6.62978      	5.20048      	-3.37853      	478.315      
   91.9      	 1942.2      	42349.1      	42123.4      	3929.35      	3946.55      	 6.6302      	5.17447      	-3.32208      	479.299      
  91.95      	1936.82      	42059.3      	41892.9      	3222.24      	 3240.1      	6.63063      	5.15413      	-3.26572      	479.029      
     92      	1930.39      	41804.3      	41685.7      	2518.95      	2537.38      	6.63109      	5.13741      	-3.20916      	476.649      
  92.05      	1923.26      	41637.1      	41554.4      	1829.28      	 1848.2      	6.63157      	5.12275      	-3.15249      	472.616      
   92.1      	1916.57      	41614.2      	41555.5      	1166.15      	1185.52      	6.63207      	5.10843      	-3.09593      	 468.41      
  92.15      	1911.42      	41747.1      	41701.1      	537.304      	557.143      	 6.6326      	5.09269      	-3.03965      	465.419      
   92.2      	1907.92      	41977.6      	41934.8      	-65.079      	-44.7431      	6.63316      	5.07508      	-2.98402      	463.656      
  92.25      	1904.99      	42220.4      	42172.3      	-661.479      	-640.639      	6.63374      	 5.0568      	-2.92971      	462.182      
   92.3      	1901.21      	42426.6      	42364.6      	-1265.95      	-1244.62      	6.63435      	5.03977      	-2.87736      	460.208      
  92.35      	1895.71      	42596.6      	42512.2      	-1875.34      	-1853.53      	6.63498      	5.02566      	-2.82724      	457.901      
   92.4      	1888.39      	42743.4      	42628.2      	-2479.62      	-2457.34      	6.63563      	5.01572      	-2.77931      	455.664      
  92.45      	1879.45      	42865.5      	  42712      	-3072.47      	-3049.71      	6.63629      	5.01037      	-2.73333      	453.558      
   92.5      	1869.23      	42956.4      	42757.8      	-3649.14      	-3625.93      	6.63697      	5.00876      	-2.68892      	451.359      
  92.55      	1858.27      	43019.4      	42770.2      	-4204.44      	-4180.8      	6.63765      	5.00912      	-2.64568      	449.086      
   92.6      	1847.06      	43069.2      	42764.8      	-4736.25      	-4712.2      	6.63834      	5.01003      	-2.60352      	446.893      
  92.65      	1835.76      	43120.6      	42756.8      	-5248.37      	-5223.92      	6.63903      	5.01111      	-2.56281      	444.896      
   92.7      	1823.93      	  43181      	42753.5      	-5748.62      	-5723.78      	6.63973      	5.01234      	-2.52412      	442.947      
  92.75      	1811.17      	43250.6      	42754.4      	-6243.26      	-6218.04      	6.64042      	5.01344      	-2.48778      	440.878      
   92.8      	1797.35      	43324.6      	42755.4      	-6731.13      	-6705.55      	6.64112      	5.01401      	-2.45369      	438.596      
  92.85      	1782.57      	43393.6      	42748.4      	-7203.64      	-7177.72      	6.64181      	5.01391      	-2.42141      	436.149      
   92.9      	1767.01      	43447.2      	42725.3      	-7650.27      	-7624.03      	6.64253      	5.01328      	-2.39034      	433.627      
  92.95      	1751.19      	43482.9      	42685.9      	-8063.33      	-8036.8      	6.64326      	 5.0121      	-2.35994      	431.273      
     93      	1735.52      	43505.9      	42636.8      	-8438.5      	-8411.7      	6.64404      	5.01006      	-2.32997      	 429.31      
  93.05      	1719.89      	43520.8      	42584.5      	-8773.79      	-8746.74      	6.64486      	 5.0067      	-2.30068      	 427.81      
   93.1      	1703.81      	43531.5      	42532.9      	-9072.11      	-9044.84      	6.64574      	5.00175      	-2.27302      	426.617      
  93.15      	1687.03      	43542.4      	42485.6      	-9342.82      	-9315.33      	6.64668      	4.99525      	-2.24826      	425.531      
   93.2      	1669.59      	43557.3      	42444.4      	-9596.6      	-9568.92      	6.64768      	4.98755      	-2.22728      	424.374      
  93.25      	1651.78      	43574.2      	42406.4      	-9838.63      	-9810.79      	6.64874      	4.97905      	-2.21023      	423.045      
   93.3      	1633.94      	43587.9      	42366.9      	-10067.5      	-10039.5      	6.64985      	4.97015      	-2.19678      	421.539      
  93.35      	1616.21      	43596.7      	42325.6      	-10277.2      	-10249.1      	6.65102      	4.96136      	-2.18627      	420.014      
   93.4      	1598.35      	43600.9      	42285.7      	-10458.3      	-10430.1      	6.65223      	4.95314      	-2.17778      	418.679      
  93.45      	1579.85      	43601.2      	42250.3      	-10601.8      	-10573.5      	6.65347      	 4.9457      	-2.17033      	417.685      
   93.5      	1560.35      	43597.1      	42220.1      	-10704.7      	-10676.3      	6.65475      	4.93893      	-2.16333      	 417.05      
  93.55      	1539.94      	43584.5      	  42190      	-10772.5      	-10744.1      	6.65604      	4.93264      	-2.15668      	416.622      
   93.6      	1518.98      	  43560      	42153.8      	-10815.5      	 -10787      	6.65736      	4.92677      	-2.15053      	416.185      
  93.65      	1497.88      	43526.2      	42111.4      	-10844.6      	-10816.1      	 6.6587      	4.92136      	-2.14503      	415.651      
   93.7      	1476.82      	43489.3      	42067.9      	-10865.9      	-10837.5      	6.66007      	4.91635      	-2.14044      	 415.07      
  93.75      	1455.76      	43450.5      	42024.6      	-10878.4      	-10849.9      	6.66147      	4.91154      	-2.13715      	414.809      
   93.8      	1434.56      	43404.3      	41977.4      	-10876.7      	-10848.3      	6.66292      	 4.9069      	-2.13549      	414.915      
  93.85      	1413.11      	43348.3      	41924.9      	-10856.2      	-10827.8      	6.66441      	4.90254      	-2.13555      	415.126      
   93.9      	1391.46      	  43286      	41872.3      	-10810.7      	-10782.4      	6.66595      	 4.8982      	-2.13713      	415.479      
  93.95      	1369.71      	43217.3      	41821.6      	-10732.2      	-10703.9      	6.66754      	4.89336      	-2.14011      	416.076      
     94      	1347.91      	43135.6      	41767.6      	-10613.7      	-10585.4      	6.66917      	4.88795      	-2.14484      	416.857      
  94.05      	1325.97      	43040.1      	41709.8      	-10452.9      	-10424.7      	6.67084      	4.88247      	-2.15203      	417.769      
   94.1      	1303.85      	42938.4      	41654.2      	-10254.5      	-10226.5      	6.67255      	4.87714      	-2.16227      	418.846      
  94.15      	1281.64      	42835.4      	41603.3      	-10028.6      	-10000.8      	6.67427      	4.87169      	-2.17598      	419.999      
   94.2      	1259.57      	  42729      	41552.5      	-9782.67      	-9755.04      	  6.676      	4.86598      	-2.19357      	 421.05      
  94.25      	 1237.7      	42614.3      	41496.1      	-9518.33      	-9490.92      	6.67772      	4.86028      	-2.21526      	421.897      
   94.3      	1216.06      	42490.4      	41434.1      	-9231.06      	-9203.89      	6.67941      	4.85476      	-2.24076      	422.666      
  94.35      	1194.66      	42362.7      	41372.7      	-8914.46      	-8887.55      	6.68108      	4.84943      	-2.26924      	423.635      
   94.4      	1173.56      	42237.4      	41318.4      	-8565.35      	-8538.72      	6.68271      	 4.8444      	-2.29966      	424.999      
  94.45      	1152.73      	42114.2      	41270.1      	-8182.89      	-8156.55      	6.68429      	4.83984      	-2.33115      	426.701      
   94.5      	1132.02      	41989.2      	41223.3      	-7766.38      	-7740.35      	6.68583      	4.83567      	-2.36314      	  428.6      
  94.55      	1111.41      	41866.1      	41180.5      	-7316.64      	-7290.95      	6.68732      	 4.8318      	-2.39548      	430.715      
   94.6      	1091.17      	41755.1      	41150.1      	-6838.19      	-6812.86      	6.68876      	4.82845      	-2.42848      	433.172      
  94.65      	1071.73      	  41664      	41137.5      	-6339.98      	  -6315      	6.69015      	4.82618      	-2.46267      	435.955      
   94.7      	1053.33      	41597.5      	41145.2      	-5832.07      	-5807.45      	6.69149      	4.82552      	-2.49852      	438.927      
  94.75      	1035.81      	41555.4      	41171.9      	-5320.69      	-5296.42      	6.69278      	4.82674      	-2.53623      	441.895      
   94.8      	1018.54      	41523.7      	  41203      	-4807.43      	-4783.54      	6.69402      	4.82994      	-2.57571      	 444.56      
  94.85      	1000.98      	41480.6      	41216.6      	-4290.19      	-4266.69      	6.69521      	4.83505      	-2.61665      	446.707      
   94.9      	 983.41      	41420.6      	41207.8      	-3763.63      	-3740.55      	6.69635      	4.84169      	-2.65873      	  448.6      
  94.95      	966.713      	41358.4      	41191.2      	-3222.08      	-3199.42      	6.69744      	4.84945      	-2.70171      	450.782      
     95      	951.296      	41303.8      	41176.4      	-2661.87      	-2639.62      	6.69847      	  4.858      	-2.74559      	453.452      
