# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:10      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
 155.45      	16081.3      	20283.8      	887.689      	 7.5708      	3.99242      	22.0593      	4.13881      	5.48311      	95.8182      	7.92519      	2.64173      	11.1562      	2.27124      	     24      	      0      	    -24      	      0      	      0      	      0      
  155.5      	16065.6      	20264.7      	887.264      	7.57055      	3.99229      	22.0592      	4.13476      	5.48048      	 95.815      	7.92545      	2.64182      	13.4275      	2.27116      	     24      	      0      	    -24      	      0      	      0      	      0      
 155.55      	16049.4      	20242.9      	886.893      	7.57104      	3.99255      	22.0592      	4.13059      	 5.4782      	95.8212      	7.92494      	2.64165      	15.6987      	2.27131      	     24      	      0      	    -24      	      0      	      0      	      0      
  155.6      	16031.5      	20217.2      	886.464      	7.57224      	3.99318      	22.0591      	  4.126      	5.47554      	95.8364      	7.92368      	2.64123      	  17.97      	2.27167      	     24      	      0      	    -24      	      0      	      0      	      0      
 155.65      	16008.7      	20183.7      	885.948      	7.57402      	3.99412      	22.0591      	4.12013      	5.47236      	 95.859      	7.92182      	2.64061      	20.2415      	2.27221      	     24      	      0      	    -24      	      0      	      0      	      0      
  155.7      	15978.9      	20140.5      	885.219      	7.57614      	3.99524      	 22.059      	4.11245      	5.46785      	95.8858      	 7.9196      	2.63987      	22.5134      	2.27284      	     24      	      0      	    -24      	      0      	      0      	      0      
 155.75      	15930.8      	20074.1      	884.243      	7.57831      	3.99639      	 22.059      	4.10009      	5.46183      	95.9133      	7.91733      	2.63911      	24.7859      	2.27349      	     24      	      0      	    -24      	      0      	      0      	      0      
  155.8      	15855.3      	19973.8      	882.663      	 7.5803      	3.99743      	 22.059      	4.08066      	5.45206      	95.9384      	7.91526      	2.63842      	27.0591      	2.27409      	     24      	      0      	    -24      	      0      	      0      	      0      
 155.85      	15763.1      	19853.4      	880.155      	7.58188      	3.99827      	22.0589      	4.05691      	5.43657      	95.9584      	7.91361      	2.63787      	29.3329      	2.27456      	     24      	      0      	    -24      	      0      	      0      	      0      
  155.9      	15702.7      	19774.9      	876.918      	7.58287      	3.99879      	22.0589      	4.04139      	5.41658      	 95.971      	7.91257      	2.63752      	31.6073      	2.27486      	     24      	      0      	    -24      	      0      	      0      	      0      
 155.95      	  15654      	19712.7      	874.875      	7.58317      	3.99895      	22.0589      	4.02884      	5.40396      	95.9748      	7.91225      	2.63742      	 33.882      	2.27495      	     24      	      0      	    -24      	      0      	      0      	      0      
    156      	15594.6      	19639.1      	873.251      	7.58271      	3.99871      	22.0588      	4.01355      	5.39393      	 95.969      	7.91273      	2.63758      	36.1569      	2.27481      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.05      	15503.1      	19527.1      	871.266      	7.58147      	3.99805      	22.0588      	3.99001      	5.38167      	95.9533      	7.91403      	2.63801      	38.4318      	2.27444      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.1      	15399.2      	19401.1      	867.985      	7.57957      	3.99705      	22.0587      	3.96327      	 5.3614      	95.9293      	7.91601      	2.63867      	40.7064      	2.27387      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.15      	15273.1      	19248.1      	864.276      	7.57724      	3.99582      	22.0587      	3.93081      	5.33849      	95.8997      	7.91845      	2.63948      	42.9806      	2.27317      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.2      	15121.6      	19063.7      	859.654      	7.57465      	3.99445      	22.0587      	3.89183      	5.30994      	95.8669      	7.92116      	2.64039      	45.2541      	2.27239      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.25      	14944.2      	18846.4      	853.949      	7.57207      	3.99309      	22.0587      	3.84615      	 5.2747      	95.8342      	7.92386      	2.64129      	47.5269      	2.27162      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.3      	14752.9      	18610.8      	847.058      	7.56978      	3.99189      	22.0586      	3.79692      	5.23214      	95.8053      	7.92626      	2.64209      	49.7989      	2.27093      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.35      	14565.1      	18378.5      	839.443      	7.56786      	3.99087      	22.0586      	3.74859      	 5.1851      	 95.781      	7.92827      	2.64276      	52.0701      	2.27036      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.4      	14417.9      	18196.8      	831.756      	7.56621      	   3.99      	22.0586      	3.71071      	5.13762      	95.7601      	   7.93      	2.64333      	54.3408      	2.26986      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.45      	14354.5      	18120.2      	825.556      	7.56479      	3.98926      	22.0586      	3.69439      	5.09932      	95.7422      	7.93148      	2.64383      	56.6109      	2.26944      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.5      	14418.2      	  18203      	822.672      	7.56379      	3.98873      	22.0587      	3.71079      	5.08151      	95.7295      	7.93253      	2.64418      	58.8806      	2.26914      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.55      	14611.9      	18448.6      	824.917      	7.56339      	3.98852      	22.0587      	3.76065      	5.09538      	95.7244      	7.93295      	2.64432      	61.1498      	2.26902      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.6      	  14891      	18800.5      	832.278      	7.56353      	3.98859      	22.0587      	3.83246      	5.14085      	95.7262      	7.93281      	2.64427      	63.4189      	2.26906      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.65      	15175.5      	19158.3      	842.783      	7.56412      	 3.9889      	22.0588      	3.90569      	5.20573      	95.7337      	7.93218      	2.64406      	 65.688      	2.26924      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.7      	15399.8      	  19439      	853.156      	7.56507      	3.98941      	22.0588      	3.96343      	5.26981      	95.7457      	7.93119      	2.64373      	67.9571      	2.26952      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.75      	15528.3      	19598.8      	860.871      	  7.566      	3.98989      	22.0589      	3.99649      	5.31746      	95.7574      	7.93022      	2.64341      	70.2265      	 2.2698      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.8      	  15572      	19652.8      	864.745      	7.56645      	3.99013      	22.0589      	4.00774      	5.34139      	95.7631      	7.92975      	2.64325      	72.4961      	2.26993      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.85      	15559.1      	19637.2      	865.417      	7.56618      	3.98999      	 22.059      	4.00442      	5.34554      	95.7598      	7.93002      	2.64334      	 74.766      	2.26985      	     24      	      0      	    -24      	      0      	      0      	      0      
  156.9      	15526.1      	  19598      	864.058      	 7.5652      	3.98947      	22.0591      	3.99591      	5.33715      	95.7474      	7.93105      	2.64368      	77.0359      	2.26956      	     24      	      0      	    -24      	      0      	      0      	      0      
 156.95      	15498.4      	19567.1      	862.099      	7.56368      	3.98867      	22.0591      	3.98881      	5.32505      	95.7281      	7.93265      	2.64422      	79.3056      	 2.2691      	     24      	      0      	    -24      	      0      	      0      	      0      
    157      	15494.5      	19567.1      	860.481      	7.56174      	3.98765      	22.0592      	3.98779      	5.31505      	95.7036      	7.93468      	2.64489      	 81.575      	2.26852      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.05      	15518.1      	19602.7      	 859.88      	7.55951      	3.98647      	22.0593      	3.99387      	5.31134      	95.6754      	7.93702      	2.64567      	83.8438      	2.26785      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.1      	15569.3      	19673.4      	860.458      	7.55721      	3.98526      	22.0594      	4.00705      	5.31491      	95.6462      	7.93944      	2.64648      	 86.112      	2.26716      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.15      	15637.6      	19765.2      	 862.25      	7.55509      	3.98414      	22.0595      	4.02461      	5.32598      	95.6194      	7.94167      	2.64722      	88.3795      	2.26653      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.2      	15718.8      	19872.6      	864.848      	7.55329      	3.98319      	22.0596      	4.04551      	5.34202      	95.5966      	7.94356      	2.64785      	90.6463      	2.26599      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.25      	15824.6      	  20010      	868.128      	7.55189      	3.98245      	22.0597      	4.07274      	5.36229      	95.5789      	7.94503      	2.64834      	92.9126      	2.26557      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.3      	15921.9      	20135.2      	 872.61      	 7.5511      	3.98204      	22.0598      	4.09779      	5.38997      	95.5688      	7.94587      	2.64862      	95.1784      	2.26533      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.35      	15989.1      	20219.8      	876.768      	7.55121      	 3.9821      	22.0599      	4.11508      	5.41565      	95.5703      	7.94574      	2.64858      	97.4438      	2.26536      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.4      	16027.7      	20265.4      	879.711      	7.55243      	3.98274      	22.0601      	4.12502      	5.43383      	95.5857      	7.94447      	2.64816      	99.7092      	2.26573      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.45      	16045.7      	20282.3      	881.502      	7.55463      	 3.9839      	22.0602      	4.12965      	5.44489      	95.6136      	7.94215      	2.64738      	101.975      	2.26639      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.5      	  16046      	20275.1      	882.467      	7.55747      	 3.9854      	22.0603      	4.12974      	5.45086      	95.6495      	7.93916      	2.64639      	104.241      	2.26724      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.55      	  16037      	20255.2      	  882.7      	7.56061      	3.98705      	22.0604      	 4.1274      	5.45229      	95.6893      	7.93587      	2.64529      	106.508      	2.26818      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.6      	16018.8      	20223.9      	882.563      	7.56377      	3.98872      	22.0606      	4.12274      	5.45144      	95.7292      	7.93255      	2.64418      	108.775      	2.26913      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.65      	  15999      	20191.3      	882.057      	7.56656      	3.99019      	22.0607      	4.11762      	5.44832      	95.7645      	7.92963      	2.64321      	111.044      	2.26997      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.7      	  15975      	20155.5      	881.511      	7.56863      	3.99128      	22.0608      	4.11145      	5.44495      	95.7908      	7.92745      	2.64248      	113.314      	2.27059      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.75      	15953.8      	20125.5      	 880.85      	7.56989      	3.99195      	 22.061      	  4.106      	5.44087      	95.8067      	7.92614      	2.64205      	115.584      	2.27097      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.8      	15929.5      	20093.6      	880.362      	7.57034      	3.99218      	22.0611      	4.09974      	5.43785      	95.8124      	7.92567      	2.64189      	117.855      	 2.2711      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.85      	15906.7      	20065.7      	879.758      	   7.57      	  3.992      	22.0612      	4.09387      	5.43412      	 95.808      	7.92603      	2.64201      	120.126      	  2.271      	     24      	      0      	    -24      	      0      	      0      	      0      
  157.9      	15881.8      	20037.3      	879.236      	7.56889      	3.99142      	22.0613      	4.08747      	 5.4309      	 95.794      	7.92719      	 2.6424      	122.397      	2.27067      	     24      	      0      	    -24      	      0      	      0      	      0      
 157.95      	15862.7      	20017.6      	878.623      	7.56724      	3.99055      	22.0614      	4.08256      	5.42711      	95.7731      	7.92892      	2.64297      	124.668      	2.27017      	     24      	      0      	    -24      	      0      	      0      	      0      
    158      	15843.4      	19998.1      	878.251      	7.56539      	3.98957      	22.0615      	4.07758      	5.42481      	95.7498      	7.93085      	2.64362      	126.938      	2.26962      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.05      	15830.3      	19986.1      	877.823      	7.56366      	3.98866      	22.0616      	4.07421      	5.42217      	95.7279      	7.93266      	2.64422      	129.208      	 2.2691      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.1      	15816.2      	19971.7      	877.625      	7.56235      	3.98797      	22.0617      	4.07058      	5.42094      	95.7113      	7.93404      	2.64468      	131.477      	2.26871      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.15      	15807.9      	  19963      	877.323      	7.56171      	3.98763      	22.0618      	4.06845      	5.41908      	95.7032      	7.93471      	 2.6449      	133.746      	2.26851      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.2      	15795.7      	19947.2      	 877.23      	7.56185      	3.98771      	22.0619      	4.06532      	 5.4185      	 95.705      	7.93456      	2.64485      	136.015      	2.26856      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.25      	15785.6      	19932.1      	876.929      	7.56274      	3.98817      	22.0619      	4.06271      	5.41665      	95.7162      	7.93364      	2.64455      	138.283      	2.26882      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.3      	15766.7      	19904.3      	876.701      	 7.5642      	3.98895      	 22.062      	4.05784      	5.41524      	95.7347      	 7.9321      	2.64403      	140.552      	2.26926      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.35      	  15744      	  19871      	876.091      	7.56599      	3.98989      	22.0621      	4.05199      	5.41147      	95.7573      	7.93023      	2.64341      	142.821      	 2.2698      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.4      	15698.4      	19808.7      	875.391      	7.56782      	3.99085      	22.0622      	4.04027      	5.40714      	95.7805      	7.92831      	2.64277      	145.091      	2.27035      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.45      	15627.7      	19715.2      	873.896      	7.56945      	3.99171      	22.0623      	4.02206      	5.39791      	95.8011      	 7.9266      	 2.6422      	147.361      	2.27084      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.5      	15543.7      	19606.2      	871.559      	7.57065      	3.99235      	22.0624      	4.00046      	5.38348      	95.8163      	7.92535      	2.64178      	149.631      	2.27119      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.55      	15497.4      	19546.2      	868.591      	7.57123      	3.99265      	22.0624      	3.98853      	5.36514      	95.8237      	7.92473      	2.64158      	151.902      	2.27137      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.6      	15453.1      	19490.6      	867.072      	7.57112      	 3.9926      	22.0625      	3.97713      	5.35576      	95.8223      	7.92485      	2.64162      	154.174      	2.27134      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.65      	15395.7      	19420.5      	 865.59      	7.57026      	3.99214      	22.0626      	3.96236      	5.34661      	95.8114      	7.92575      	2.64192      	156.445      	2.27108      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.7      	15314.9      	19322.7      	863.637      	7.56864      	3.99129      	22.0626      	3.94157      	5.33454      	95.7909      	7.92745      	2.64248      	158.716      	2.27059      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.75      	15220.2      	19208.9      	860.778      	7.56638      	 3.9901      	22.0627      	3.91719      	5.31688      	95.7623      	7.92981      	2.64327      	160.987      	2.26991      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.8      	15098.3      	19061.9      	857.413      	7.56371      	3.98869      	22.0627      	3.88583      	 5.2961      	95.7285      	7.93261      	 2.6442      	163.257      	2.26911      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.85      	14954.8      	18887.9      	852.919      	7.56083      	3.98717      	22.0628      	 3.8489      	5.26834      	 95.692      	7.93564      	2.64521      	165.527      	2.26825      	     24      	      0      	    -24      	      0      	      0      	      0      
  158.9      	14782.8      	18677.6      	847.491      	7.55799      	3.98567      	22.0629      	3.80462      	5.23481      	95.6561      	7.93862      	2.64621      	167.795      	 2.2674      	     24      	      0      	    -24      	      0      	      0      	      0      
 158.95      	14603.3      	18456.9      	840.761      	 7.5555      	3.98436      	22.0629      	3.75843      	5.19325      	95.6246      	7.94123      	2.64708      	170.063      	2.26665      	     24      	      0      	    -24      	      0      	      0      	      0      
    159      	14428.3      	18240.7      	 833.58      	7.55344      	3.98327      	 22.063      	3.71338      	5.14889      	95.5985      	 7.9434      	 2.6478      	 172.33      	2.26603      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.05      	14301.8      	18085.1      	826.364      	7.55165      	3.98233      	 22.063      	3.68084      	5.10431      	95.5759      	7.94528      	2.64843      	174.597      	 2.2655      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.1      	  14260      	18035.8      	820.975      	7.55012      	3.98152      	22.0631      	3.67006      	5.07103      	95.5565      	7.94689      	2.64896      	176.862      	2.26504      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.15      	14349.9      	18152.1      	 818.93      	7.54907      	3.98097      	22.0632      	3.69321      	 5.0584      	95.5432      	  7.948      	2.64933      	179.128      	2.26472      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.2      	14562.7      	18422.4      	822.194      	7.54865      	3.98074      	22.0633      	3.74799      	5.07856      	95.5378      	7.94845      	2.64948      	181.393      	2.26459      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.25      	14855.3      	18792.1      	830.253      	7.54878      	3.98082      	22.0633      	3.82328      	5.12834      	95.5396      	 7.9483      	2.64943      	183.657      	2.26463      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.3      	15142.3      	19153.7      	841.217      	7.54936      	3.98112      	22.0634      	3.89715      	5.19606      	95.5469      	7.94769      	2.64923      	185.922      	2.26481      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.35      	15367.8      	19436.6      	  851.6      	7.55025      	3.98159      	22.0635      	3.95518      	 5.2602      	95.5581      	7.94676      	2.64892      	188.187      	2.26507      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.4      	  15495      	19595.4      	859.308      	7.55111      	3.98204      	22.0636      	3.98793      	5.30781      	 95.569      	7.94585      	2.64862      	190.452      	2.26533      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.45      	15543.1      	19655.2      	863.109      	7.55147      	3.98223      	22.0637      	4.00031      	5.33128      	95.5735      	7.94548      	2.64849      	192.717      	2.26544      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.5      	15535.5      	19646.7      	863.941      	7.55105      	3.98201      	22.0638      	3.99835      	5.33643      	95.5682      	7.94592      	2.64864      	194.982      	2.26531      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.55      	15514.6      	  19623      	862.797      	7.54996      	3.98144      	22.0638      	3.99296      	5.32936      	95.5545      	7.94706      	2.64902      	197.248      	2.26499      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.6      	15498.3      	19606.6      	861.328      	 7.5484      	3.98061      	22.0639      	3.98878      	5.32028      	95.5347      	7.94871      	2.64957      	199.513      	2.26452      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.65      	15508.5      	19624.5      	 860.16      	7.54644      	3.97958      	 22.064      	3.99139      	5.31307      	95.5099      	7.95077      	2.65026      	201.777      	2.26393      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.7      	15543.3      	19674.3      	860.117      	7.54421      	3.97841      	22.0641      	4.00034      	 5.3128      	95.4817      	7.95312      	2.65104      	204.042      	2.26326      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.75      	15608.1      	19762.2      	861.127      	7.54197      	3.97722      	22.0642      	4.01702      	5.31904      	95.4533      	7.95548      	2.65183      	206.305      	2.26259      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.8      	15683.8      	19863.3      	863.459      	7.53998      	3.97618      	22.0642      	 4.0365      	5.33345      	95.4282      	7.95758      	2.65253      	208.568      	  2.262      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.85      	15776.6      	19985.2      	866.341      	7.53836      	3.97532      	22.0643      	 4.0604      	5.35125      	95.4076      	7.95929      	 2.6531      	 210.83      	2.26151      	     24      	      0      	    -24      	      0      	      0      	      0      
  159.9      	15890.7      	20132.9      	870.084      	7.53715      	3.97468      	22.0644      	4.08976      	5.37437      	95.3924      	7.96057      	2.65352      	213.092      	2.26115      	     24      	      0      	    -24      	      0      	      0      	      0      
 159.95      	15996.4      	20268.4      	874.887      	 7.5366      	3.97439      	22.0645      	4.11697      	5.40403      	95.3854      	7.96115      	2.65372      	215.354      	2.26098      	     24      	      0      	    -24      	      0      	      0      	      0      
    160      	16068.8      	20358.9      	879.362      	7.53702      	3.97461      	22.0646      	 4.1356      	5.43168      	95.3907      	 7.9607      	2.65357      	217.615      	2.26111      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.05      	16115.6      	20414.1      	882.479      	7.53858      	3.97543      	22.0647      	4.14765      	5.45093      	95.4104      	7.95906      	2.65302      	219.876      	2.26157      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.1      	16140.4      	20438.6      	884.563      	7.54109      	3.97676      	22.0647      	4.15402      	 5.4638      	95.4422      	7.95641      	2.65214      	222.137      	2.26233      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.15      	16150.1      	20442.4      	885.763      	 7.5442      	 3.9784      	22.0648      	4.15652      	5.47122      	95.4816      	7.95313      	2.65104      	224.399      	2.26326      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.2      	16147.6      	20430.1      	886.352      	7.54759      	3.98018      	22.0649      	4.15587      	5.47485      	95.5244      	7.94956      	2.64985      	226.662      	2.26428      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.25      	16138.7      	20409.7      	886.453      	7.55096      	3.98196      	 22.065      	4.15358      	5.47547      	95.5671      	7.94601      	2.64867      	228.925      	2.26529      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.3      	16124.9      	20384.3      	886.296      	7.55391      	3.98352      	 22.065      	4.15004      	5.47451      	95.6045      	7.94291      	2.64764      	 231.19      	2.26617      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.35      	16110.3      	20359.9      	885.977      	7.55613      	3.98469      	22.0651      	4.14627      	5.47253      	95.6325      	7.94058      	2.64686      	233.456      	2.26684      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.4      	16095.8      	20337.7      	885.687      	7.55754      	3.98544      	22.0651      	4.14254      	5.47075      	95.6504      	7.93909      	2.64636      	235.722      	2.26726      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.45      	16079.7      	20315.6      	885.456      	 7.5582      	3.98578      	22.0651      	4.13839      	5.46932      	95.6587      	 7.9384      	2.64613      	 237.99      	2.26746      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.5      	16062.9      	20294.8      	885.172      	7.55806      	3.98571      	22.0652      	4.13408      	5.46757      	95.6569      	7.93855      	2.64618      	240.257      	2.26742      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.55      	16046.8      	20276.7      	884.879      	7.55719      	3.98525      	22.0652      	4.12992      	5.46575      	 95.646      	7.93946      	2.64649      	242.524      	2.26716      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.6      	16033.5      	20263.6      	884.616      	7.55585      	3.98454      	22.0652      	4.12652      	5.46413      	 95.629      	7.94087      	2.64696      	244.792      	2.26675      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.65      	16022.2      	20253.3      	884.467      	7.55434      	3.98375      	22.0652      	 4.1236      	5.46321      	95.6099      	7.94245      	2.64748      	247.059      	 2.2663      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.7      	16014.1      	20246.7      	884.357      	7.55299      	3.98304      	22.0652      	4.12152      	5.46253      	95.5928      	7.94387      	2.64796      	249.325      	 2.2659      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.75      	16007.6      	20240.8      	884.345      	7.55214      	3.98259      	22.0652      	4.11985      	5.46246      	95.5821      	7.94476      	2.64825      	251.591      	2.26564      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.8      	  16004      	20236.6      	884.344      	  7.552      	3.98251      	22.0651      	4.11892      	5.46245      	95.5803      	7.94491      	 2.6483      	253.857      	 2.2656      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.85      	15998.7      	20228.1      	 884.42      	7.55265      	3.98286      	22.0651      	4.11755      	5.46292      	95.5886      	7.94423      	2.64808      	256.123      	 2.2658      	     24      	      0      	    -24      	      0      	      0      	      0      
  160.9      	  15992      	20215.9      	884.389      	7.55403      	3.98358      	22.0651      	4.11582      	5.46273      	 95.606      	7.94278      	2.64759      	258.388      	2.26621      	     24      	      0      	    -24      	      0      	      0      	      0      
 160.95      	15979.9      	20195.5      	884.282      	7.55597      	3.98461      	 22.065      	4.11271      	5.46206      	95.6306      	7.94074      	2.64691      	260.654      	2.26679      	     24      	      0      	    -24      	      0      	      0      	      0      
    161      	15958.5      	20162.5      	883.951      	7.55821      	3.98579      	 22.065      	4.10722      	5.46002      	95.6589      	7.93839      	2.64613      	262.921      	2.26746      	     24      	      0      	    -24      	      0      	      0      	      0      
 161.05      	15918.1      	20105.5      	883.295      	7.56046      	3.98697      	22.0649      	4.09681      	5.45597      	95.6873      	7.93603      	2.64534      	265.188      	2.26814      	     24      	      0      	    -24      	      0      	      0      	      0      
  161.1      	15848.3      	  20012      	882.022      	7.56246      	3.98803      	22.0649      	4.07884      	5.44811      	95.7127      	7.93392      	2.64464      	267.456      	2.26874      	     24      	      0      	    -24      	      0      	      0      	      0      
 161.15      	15771.6      	19911.1      	879.725      	7.56402      	3.98885      	22.0648      	4.05911      	5.43392      	95.7324      	7.93229      	 2.6441      	269.724      	2.26921      	     24      	      0      	    -24      	      0      	      0      	      0      
  161.2      	15728.1      	19853.6      	877.066      	7.56497      	3.98935      	22.0648      	4.04791      	5.41749      	95.7445      	7.93129      	2.64376      	271.993      	2.26949      	     24      	      0      	    -24      	      0      	      0      	      0      
 161.25      	15687.9      	19802.3      	875.656      	7.56522      	3.98949      	22.0647      	4.03757      	5.40878      	95.7476      	7.93103      	2.64368      	274.262      	2.26957      	     24      	      0      	    -24      	      0      	      0      	      0      
  161.3      	15631.4      	19732.3      	874.348      	 7.5647      	3.98921      	22.0646      	4.02302      	5.40071      	 95.741      	7.93158      	2.64386      	276.532      	2.26941      	     24      	      0      	    -24      	      0      	      0      	      0      
 161.35      	15556.4      	19640.9      	872.439      	7.56344      	3.98854      	22.0645      	4.00373      	5.38891      	95.7251      	 7.9329      	 2.6443      	278.801      	2.26903      	     24      	      0      	    -24      	      0      	      0      	      0      
  161.4      	15460.3      	19524.4      	869.843      	7.56159      	3.98757      	22.0644      	  3.979      	5.37288      	95.7016      	7.93484      	2.64495      	281.071      	2.26848      	     24      	      0      	    -24      	      0      	      0      	      0      
 161.45      	15341.9      	19380.5      	866.432      	7.55936      	3.98639      	22.0643      	3.94851      	5.35181      	95.6734      	7.93718      	2.64573      	283.339      	2.26781      	     24      	      0      	    -24      	      0      	      0      	      0      
  161.5      	15198.4      	19205.4      	862.093      	7.55695      	3.98512      	22.0642      	3.91158      	5.32501      	95.6429      	7.93971      	2.64657      	285.608      	2.26708      	     24      	      0      	    -24      	      0      	      0      	      0      
 161.55      	15029.9      	18998.3      	856.672      	7.55461      	3.98389      	22.0641      	3.86822      	5.29152      	95.6134      	7.94217      	2.64739      	287.875      	2.26638      	     24      	      0      	    -24      	      0      	      0      	      0      
  161.6      	14849.8      	18775.5      	850.109      	7.55269      	3.98287      	 22.064      	3.82187      	5.25098      	 95.589      	7.94419      	2.64806      	290.142      	2.26581      	     24      	      0      	    -24      	      0      	      0      	      0      
