# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:13      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
  63.75      	-2.2567      	-22.726      
   63.8      	 -2.258      	-22.7391      
  63.85      	-2.2568      	-22.727      
   63.9      	-2.25311      	-22.6899      
  63.95      	-2.24693      	-22.6276      
     64      	-2.23827      	-22.5404      
  64.05      	-2.22714      	-22.4283      
   64.1      	-2.21355      	-22.2914      
  64.15      	-2.19751      	-22.1299      
   64.2      	-2.17904      	-21.9439      
  64.25      	-2.15817      	-21.7337      
   64.3      	-2.13491      	-21.4995      
  64.35      	-2.1093      	-21.2415      
   64.4      	-2.08135      	-20.9601      
  64.45      	-2.05111      	-20.6556      
   64.5      	-2.0186      	-20.3282      
  64.55      	-1.98386      	-19.9783      
   64.6      	-1.94692      	-19.6064      
  64.65      	-1.90784      	-19.2128      
   64.7      	-1.86665      	-18.798      
  64.75      	-1.8234      	-18.3625      
   64.8      	-1.77814      	-17.9066      
  64.85      	-1.73091      	-17.431      
   64.9      	-1.68177      	-16.9361      
  64.95      	-1.63077      	-16.4225      
     65      	-1.57797      	-15.8908      
  65.05      	-1.52342      	-15.3415      
   65.1      	-1.4672      	-14.7753      
  65.15      	-1.40935      	-14.1928      
   65.2      	-1.34994      	-13.5945      
  65.25      	-1.28905      	-12.9813      
   65.3      	-1.22673      	-12.3537      
  65.35      	-1.16306      	-11.7125      
   65.4      	-1.0981      	-11.0583      
  65.45      	-1.03193      	-10.392      
   65.5      	-0.964614      	-9.71409      
  65.55      	-0.896236      	-9.0255      
   65.6      	-0.826869      	-8.32694      
  65.65      	-0.756589      	-7.61919      
   65.7      	-0.685472      	-6.90301      
  65.75      	-0.613599      	-6.17921      
   65.8      	-0.541047      	-5.44859      
  65.85      	-0.467898      	-4.71195      
   65.9      	-0.394233      	-3.9701      
  65.95      	-0.320131      	-3.22387      
     66      	-0.245676      	-2.47407      
  66.05      	-0.17095      	-1.72154      
   66.1      	-0.0960349      	-0.967114      
  66.15      	-0.0210137      	-0.211617      
   66.2      	0.0540308      	0.544114      
  66.25      	0.129016      	1.29924      
   66.3      	0.203858      	2.05294      
  66.35      	0.278475      	2.80437      
   66.4      	0.352784      	 3.5527      
  66.45      	0.426704      	 4.2971      
   66.5      	0.500152      	5.03676      
  66.55      	0.573048      	5.77085      
   66.6      	0.645311      	6.49857      
  66.65      	0.716861      	7.21912      
   66.7      	0.78762      	7.93168      
  66.75      	0.857508      	8.63549      
   66.8      	0.926449      	9.32976      
  66.85      	0.994367      	10.0137      
   66.9      	1.06119      	10.6866      
  66.95      	1.12683      	11.3477      
     67      	1.19124      	11.9963      
  67.05      	1.25432      	12.6316      
   67.1      	1.31602      	13.2529      
  67.15      	1.37627      	13.8597      
   67.2      	  1.435      	14.4511      
  67.25      	1.49214      	15.0265      
   67.3      	1.54763      	15.5853      
  67.35      	1.60142      	 16.127      
   67.4      	1.65343      	16.6508      
  67.45      	1.70362      	17.1562      
   67.5      	1.75193      	17.6427      
  67.55      	 1.7983      	18.1097      
   67.6      	1.84268      	18.5567      
  67.65      	1.88503      	18.9831      
   67.7      	 1.9253      	19.3886      
  67.75      	1.96344      	19.7727      
   67.8      	1.99941      	 20.135      
  67.85      	2.03318      	 20.475      
   67.9      	2.06469      	20.7924      
  67.95      	2.09393      	21.0868      
     68      	2.12085      	 21.358      
  68.05      	2.14544      	21.6055      
   68.1      	2.16765      	21.8292      
  68.15      	2.18746      	22.0287      
   68.2      	2.20486      	 22.204      
  68.25      	2.21983      	22.3547      
   68.3      	2.23234      	22.4807      
  68.35      	2.24239      	22.5819      
   68.4      	2.24996      	22.6581      
  68.45      	2.25504      	22.7093      
   68.5      	2.25764      	22.7354      
  68.55      	2.25774      	22.7364      
   68.6      	2.25534      	22.7123      
  68.65      	2.25046      	22.6631      
   68.7      	2.24309      	22.5889      
  68.75      	2.23324      	22.4897      
   68.8      	2.22092      	22.3657      
  68.85      	2.20615      	22.2169      
   68.9      	2.18894      	22.0437      
  68.95      	2.16932      	 21.846      
     69      	 2.1473      	21.6243      
  69.05      	2.12291      	21.3786      
   69.1      	2.09617      	21.1094      
  69.15      	2.06712      	20.8168      
   69.2      	2.03578      	20.5012      
  69.25      	 2.0022      	 20.163      
   69.3      	 1.9664      	19.8025      
  69.35      	1.92843      	19.4202      
   69.4      	1.88833      	19.0163      
  69.45      	1.84615      	18.5915      
   69.5      	1.80192      	18.1462      
  69.55      	1.75571      	17.6808      
   69.6      	1.70755      	17.1958      
  69.65      	1.65751      	16.6919      
   69.7      	1.60564      	16.1695      
  69.75      	  1.552      	15.6293      
   69.8      	1.49664      	15.0718      
  69.85      	1.43963      	14.4977      
   69.9      	1.38102      	13.9075      
  69.95      	 1.3209      	 13.302      
     70      	1.25931      	12.6818      
  70.05      	1.19633      	12.0476      
   70.1      	1.13203      	11.4001      
  70.15      	1.06648      	10.7399      
   70.2      	0.999753      	 10.068      
  70.25      	0.931921      	9.38486      
   70.3      	0.863059      	8.69139      
  70.35      	0.793244      	7.98832      
   70.4      	0.722552      	7.27643      
  70.45      	0.651063      	6.55649      
   70.5      	0.578854      	5.82932      
  70.55      	0.506005      	 5.0957      
   70.6      	0.432598      	4.35646      
  70.65      	0.358713      	 3.6124      
   70.7      	0.284432      	2.86436      
  70.75      	0.209837      	2.11315      
   70.8      	0.135009      	 1.3596      
  70.85      	0.0600328      	0.604558      
   70.9      	-0.0150099      	-0.151156      
  70.95      	-0.090036      	-0.906703      
     71      	-0.164963      	-1.66125      
  71.05      	-0.239707      	-2.41396      
   71.1      	-0.314187      	 -3.164      
  71.15      	-0.388319      	-3.91055      
   71.2      	-0.462023      	-4.65278      
  71.25      	-0.535216      	-5.38987      
   71.3      	-0.607818      	-6.12101      
  71.35      	-0.679749      	-6.84538      
   71.4      	-0.750929      	-7.56219      
  71.45      	-0.821279      	-8.27065      
   71.5      	-0.890722      	-8.96998      
  71.55      	-0.959182      	-9.65939      
   71.6      	-1.02658      	-10.3381      
  71.65      	-1.09285      	-11.0055      
   71.7      	-1.15791      	-11.6606      
  71.75      	-1.22169      	-12.3029      
   71.8      	-1.28412      	-12.9316      
  71.85      	-1.34513      	-13.546      
   71.9      	-1.40465      	-14.1455      
  71.95      	-1.46263      	-14.7293      
     72      	-1.51898      	-15.2969      
  72.05      	-1.57367      	-15.8475      
   72.1      	-1.62661      	-16.3807      
  72.15      	-1.67775      	-16.8957      
   72.2      	-1.72705      	-17.3921      
  72.25      	-1.77443      	-17.8693      
   72.3      	-1.81985      	-18.3267      
  72.35      	-1.86327      	-18.7639      
   72.4      	-1.90462      	-19.1804      
  72.45      	-1.94388      	-19.5757      
   72.5      	-1.98098      	-19.9494      
  72.55      	-2.0159      	-20.301      
   72.6      	-2.04859      	-20.6302      
  72.65      	-2.07901      	-20.9366      
   72.7      	-2.10714      	-21.2199      
  72.75      	-2.13295      	-21.4797      
   72.8      	-2.15639      	-21.7159      
  72.85      	-2.17746      	-21.928      
   72.9      	-2.19612      	-22.1159      
  72.95      	-2.21235      	-22.2794      
     73      	-2.22614      	-22.4182      
  73.05      	-2.23747      	-22.5324      
   73.1      	-2.24633      	-22.6216      
  73.15      	-2.25271      	-22.6858      
   73.2      	-2.2566      	-22.725      
  73.25      	 -2.258      	-22.739      
   73.3      	-2.2569      	-22.728      
  73.35      	-2.25331      	-22.6918      
   73.4      	-2.24723      	-22.6306      
  73.45      	-2.23867      	-22.5444      
   73.5      	-2.22763      	-22.4332      
  73.55      	-2.21414      	-22.2973      
   73.6      	-2.19819      	-22.1368      
  73.65      	-2.17983      	-21.9518      
   73.7      	-2.15905      	-21.7426      
  73.75      	-2.13589      	-21.5093      
   73.8      	-2.11036      	-21.2523      
  73.85      	-2.08251      	-20.9718      
   73.9      	-2.05236      	-20.6682      
  73.95      	-2.01994      	-20.3417      
     74      	-1.98529      	-19.9927      
  74.05      	-1.94844      	-19.6217      
   74.1      	-1.90945      	-19.229      
  74.15      	-1.86834      	-18.815      
   74.2      	-1.82517      	-18.3803      
  74.25      	-1.77999      	-17.9253      
   74.3      	-1.73283      	-17.4504      
  74.35      	-1.68377      	-16.9563      
   74.4      	-1.63284      	-16.4434      
  74.45      	-1.58011      	-15.9124      
   74.5      	-1.52564      	-15.3638      
  74.55      	-1.46948      	-14.7983      
   74.6      	-1.41169      	-14.2164      
  74.65      	-1.35235      	-13.6188      
   74.7      	-1.29151      	-13.0061      
  74.75      	-1.22925      	-12.3791      
   74.8      	-1.16563      	-11.7384      
  74.85      	-1.10072      	-11.0847      
   74.9      	-1.03459      	-10.4188      
  74.95      	-0.967327      	-9.74142      
     75      	-0.898991      	-9.05324      
  75.05      	-0.829662      	-8.35507      
   75.1      	-0.759416      	-7.64766      
  75.15      	-0.688332      	-6.93181      
   75.2      	-0.616487      	-6.2083      
  75.25      	-0.543961      	-5.47794      
   75.3      	-0.470835      	-4.74152      
  75.35      	-0.397188      	-3.99986      
   75.4      	-0.323103      	-3.25379      
  75.45      	-0.24866      	-2.50412      
   75.5      	-0.173943      	-1.75169      
  75.55      	-0.0990341      	-0.997318      
   75.6      	-0.0240155      	-0.241847      
  75.65      	0.0510296      	0.513891      
   75.7      	0.126018      	1.26906      
  75.75      	0.200868      	2.02283      
   75.8      	0.275495      	2.77436      
  75.85      	0.349819      	3.52283      
   75.9      	0.423756      	4.26741      
  75.95      	0.497225      	5.00727      
     76      	0.570144      	5.74161      
  76.05      	0.642434      	 6.4696      
   76.1      	0.714014      	7.19044      
  76.15      	0.784805      	7.90334      
   76.2      	0.85473      	8.60751      
  76.25      	0.92371      	9.30218      
   76.3      	0.99167      	9.98657      
  76.35      	1.05854      	10.6599      
   76.4      	1.12423      	11.3215      
  76.45      	1.18868      	11.9706      
   76.5      	1.25182      	12.6064      
  76.55      	1.31358      	13.2284      
   76.6      	1.37389      	13.8357      
  76.65      	1.43268      	14.4277      
   76.7      	1.48988      	15.0038      
  76.75      	1.54544      	15.5633      
   76.8      	 1.5993      	16.1057      
  76.85      	1.65139      	16.6302      
   76.9      	1.70165      	17.1364      
  76.95      	1.75003      	17.6236      
     77      	1.79648      	18.0914      
  77.05      	1.84095      	18.5392      
   77.1      	1.88338      	18.9665      
  77.15      	1.92373      	19.3728      
   77.2      	1.96196      	19.7578      
  77.25      	1.99802      	20.1209      
   77.3      	2.03187      	20.4618      
  77.35      	2.06348      	20.7801      
   77.4      	2.09281      	21.0755      
  77.45      	2.11982      	21.3476      
   77.5      	 2.1445      	21.5961      
  77.55      	 2.1668      	21.8207      
   77.6      	2.18672      	22.0212      
  77.65      	2.20421      	22.1974      
   77.7      	2.21928      	22.3491      
  77.75      	2.23189      	22.4761      
   77.8      	2.24203      	22.5783      
  77.85      	 2.2497      	22.6555      
   77.9      	2.25489      	22.7077      
  77.95      	2.25758      	22.7348      
     78      	2.25778      	22.7369      
  78.05      	2.25549      	22.7138      
   78.1      	 2.2507      	22.6656      
  78.15      	2.24343      	22.5923      
   78.2      	2.23368      	22.4941      
  78.25      	2.22146      	22.3711      
   78.3      	2.20679      	22.2234      
  78.35      	2.18968      	22.0511      
   78.4      	2.17015      	21.8544      
  78.45      	2.14823      	21.6336      
   78.5      	2.12393      	21.3889      
  78.55      	2.09728      	21.1206      
   78.6      	2.06832      	20.8289      
  78.65      	2.03708      	20.5143      
   78.7      	2.00358      	 20.177      
  78.75      	1.96787      	19.8174      
   78.8      	1.92999      	19.4359      
  78.85      	1.88998      	19.0329      
   78.9      	1.84787      	18.6089      
  78.95      	1.80373      	18.1644      
     79      	1.75759      	17.6998      
  79.05      	1.70952      	17.2156      
   79.1      	1.65955      	16.7124      
  79.15      	1.60775      	16.1908      
   79.2      	1.55418      	15.6513      
  79.25      	1.49889      	15.0945      
   79.3      	1.44194      	 14.521      
  79.35      	 1.3834      	13.9314      
   79.4      	1.32333      	13.3265      
  79.45      	 1.2618      	12.7069      
   79.5      	1.19888      	12.0732      
  79.55      	1.13463      	11.4262      
   79.6      	1.06913      	10.7666      
  79.65      	1.00244      	10.0951      
   79.7      	0.934655      	9.41239      
  79.75      	0.865832      	8.71932      
   79.8      	0.796054      	8.01662      
  79.85      	0.725396      	7.30506      
   79.9      	0.653936      	6.58543      
  79.95      	0.581755      	5.85853      
     80      	0.508931      	5.12516      
  80.05      	0.435544      	4.38613      
   80.1      	0.361677      	3.64225      
  80.15      	0.28741      	2.89435      
   80.2      	0.212825      	2.14325      
  80.25      	0.138006      	1.38978      
   80.3      	0.0630337      	0.634778      
  80.35      	-0.0120079      	-0.120925      
   80.4      	-0.0870363      	-0.876495      
  80.45      	-0.161969      	-1.6311      
   80.5      	-0.236722      	-2.3839      
  80.55      	-0.311214      	-3.13406      
   80.6      	-0.385362      	-3.88077      
  80.65      	-0.459084      	-4.62318      
   80.7      	-0.532299      	-5.36049      
  80.75      	-0.604927      	-6.09188      
   80.8      	-0.676886      	-6.81654      
  80.85      	-0.748097      	-7.53367      
   80.9      	-0.818482      	-8.24248      
  80.95      	-0.887963      	-8.94219      
     81      	-0.956463      	-9.63201      
  81.05      	-1.02391      	-10.3112      
   81.1      	-1.09022      	-10.979      
  81.15      	-1.15533      	-11.6347      
   81.2      	-1.21916      	-12.2775      
  81.25      	-1.28164      	-12.9067      
   81.3      	-1.34271      	-13.5217      
  81.35      	-1.4023      	-14.1218      
   81.4      	-1.46034      	-14.7063      
  81.45      	-1.51676      	-15.2745      
   81.5      	-1.57151      	-15.8258      
  81.55      	-1.62452      	-16.3597      
   81.6      	-1.67574      	-16.8755      
  81.65      	-1.72511      	-17.3726      
   81.7      	-1.77257      	-17.8506      
  81.75      	-1.81808      	-18.3088      
   81.8      	-1.86157      	-18.7469      
  81.85      	-1.90301      	-19.1642      
   81.9      	-1.94235      	-19.5603      
  81.95      	-1.97954      	-19.9348      
     82      	-2.01454      	-20.2874      
  82.05      	-2.04732      	-20.6175      
   82.1      	-2.07784      	-20.9248      
  82.15      	-2.10606      	-21.209      
   82.2      	-2.13196      	-21.4698      
  82.25      	-2.1555      	-21.7069      
   82.3      	-2.17666      	 -21.92      
  82.35      	-2.19542      	-22.1088      
   82.4      	-2.21175      	-22.2733      
  82.45      	-2.22564      	-22.4132      
   82.5      	-2.23707      	-22.5283      
  82.55      	-2.24602      	-22.6185      
   82.6      	-2.2525      	-22.6837      
  82.65      	-2.25649      	-22.7239      
   82.7      	-2.25799      	-22.7389      
  82.75      	-2.25699      	-22.7289      
   82.8      	-2.2535      	-22.6937      
  82.85      	-2.24752      	-22.6335      
   82.9      	-2.23906      	-22.5483      
  82.95      	-2.22812      	-22.4382      
     83      	-2.21472      	-22.3033      
  83.05      	-2.19888      	-22.1437      
   83.1      	-2.18061      	-21.9597      
  83.15      	-2.15993      	-21.7514      
   83.2      	-2.13686      	-21.5191      
  83.25      	-2.11143      	-21.2631      
   83.3      	-2.08367      	-20.9835      
  83.35      	-2.05361      	-20.6808      
   83.4      	-2.02128      	-20.3552      
  83.45      	-1.98672      	-20.0071      
   83.5      	-1.94996      	-19.637      
  83.55      	-1.91105      	-19.2451      
   83.6      	-1.87002      	-18.832      
  83.65      	-1.82694      	-18.3981      
   83.7      	-1.78183      	-17.9438      
  83.75      	-1.73476      	-17.4698      
   83.8      	-1.68577      	-16.9764      
  83.85      	-1.63491      	-16.4643      
   83.9      	-1.58225      	-15.934      
  83.95      	-1.52785      	-15.3861      
     84      	-1.47175      	-14.8212      
  84.05      	-1.41403      	 -14.24      
   84.1      	-1.35475      	-13.643      
  84.15      	-1.29397      	-13.0309      
   84.2      	-1.23177      	-12.4044      
  84.25      	-1.1682      	-11.7643      
   84.3      	-1.10334      	-11.1111      
  84.35      	-1.03726      	-10.4457      
   84.4      	-0.970039      	-9.76873      
  84.45      	-0.901744      	-9.08097      
   84.5      	-0.832453      	-8.38318      
  84.55      	-0.762243      	-7.67613      
   84.6      	-0.69119      	-6.9606      
  84.65      	-0.619375      	-6.23738      
   84.7      	-0.546875      	-5.50727      
  84.75      	-0.47377      	-4.77108      
   84.8      	-0.400143      	-4.02962      
  84.85      	-0.326073      	-3.28371      
   84.9      	-0.251644      	-2.53417      
  84.95      	-0.176936      	-1.78183      
     85      	-0.102033      	-1.02752      
  85.05      	-0.0270173      	-0.272077      
   85.1      	0.0480283      	0.483667      
  85.15      	0.123021      	1.23888      
   85.2      	0.197878      	1.99272      
  85.25      	0.272516      	2.74436      
   85.3      	0.346853      	3.49296      
  85.35      	0.420807      	4.23771      
   85.4      	0.494296      	4.97778      
  85.45      	0.567239      	5.71235      
   85.5      	0.639555      	6.44061      
  85.55      	0.711165      	7.16176      
   85.6      	0.78199      	7.87499      
  85.65      	0.851951      	8.57953      
   85.7      	0.92097      	9.27458      
  85.75      	0.988973      	 9.9594      
   85.8      	1.05588      	10.6332      
  85.85      	1.12163      	11.2953      
   85.9      	1.18613      	11.9449      
  85.95      	1.24932      	12.5813      
     86      	1.31114      	13.2038      
  86.05      	 1.3715      	13.8117      
   86.1      	1.43036      	14.4043      
  86.15      	1.48763      	14.9811      
   86.2      	1.54325      	15.5413      
  86.25      	1.59718      	16.0843      
   86.3      	1.64934      	16.6096      
  86.35      	1.69967      	17.1165      
   86.4      	1.74813      	17.6045      
  86.45      	1.79466      	 18.073      
   86.5      	1.83921      	18.5216      
  86.55      	1.88172      	18.9498      
   86.6      	1.92216      	 19.357      
  86.65      	1.96047      	19.7428      
   86.7      	1.99662      	20.1068      
  86.75      	2.03056      	20.4486      
   86.8      	2.06226      	20.7678      
  86.85      	2.09168      	21.0641      
   86.9      	2.11879      	21.3371      
  86.95      	2.14356      	21.5866      
     87      	2.16596      	21.8122      
  87.05      	2.18597      	22.0137      
   87.1      	2.20356      	22.1908      
  87.15      	2.21872      	22.3435      
   87.2      	2.23143      	22.4715      
  87.25      	2.24168      	22.5747      
   87.3      	2.24944      	22.6529      
  87.35      	2.25473      	22.7061      
   87.4      	2.25752      	22.7342      
  87.45      	2.25782      	22.7373      
   87.5      	2.25563      	22.7152      
  87.55      	2.25094      	 22.668      
   87.6      	2.24377      	22.5957      
  87.65      	2.23411      	22.4985      
   87.7      	  2.222      	22.3765      
  87.75      	2.20742      	22.2297      
   87.8      	2.19041      	22.0584      
  87.85      	2.17098      	21.8627      
   87.9      	2.14915      	21.6429      
  87.95      	2.12495      	21.3992      
     88      	2.09839      	21.1318      
  88.05      	2.06953      	20.8411      
   88.1      	2.03837      	20.5273      
  88.15      	2.00496      	20.1909      
   88.2      	1.96934      	19.8322      
  88.25      	1.93155      	19.4515      
   88.3      	1.89162      	19.0494      
  88.35      	 1.8496      	18.6263      
   88.4      	1.80553      	18.1825      
  88.45      	1.75948      	17.7187      
   88.5      	1.71148      	17.2353      
  88.55      	1.66159      	16.7329      
   88.6      	1.60986      	 16.212      
  88.65      	1.55635      	15.6732      
   88.7      	1.50113      	15.1171      
  88.75      	1.44425      	14.5442      
   88.8      	1.38577      	13.9553      
  88.85      	1.32576      	 13.351      
   88.9      	1.26429      	 12.732      
  88.95      	1.20142      	12.0988      
     89      	1.13722      	11.4523      
  89.05      	1.07177      	10.7932      
   89.1      	1.00513      	10.1221      
  89.15      	0.937386      	 9.4399      
   89.2      	0.868604      	8.74723      
  89.25      	0.798862      	 8.0449      
   89.3      	0.728238      	7.33368      
  89.35      	0.656809      	6.61436      
   89.4      	0.584655      	5.88774      
  89.45      	0.511855      	5.15461      
   89.5      	0.43849      	4.41579      
  89.55      	0.36464      	3.67209      
   89.6      	0.290387      	2.92433      
  89.65      	0.215814      	2.17334      
   89.7      	0.141002      	1.41995      
  89.75      	0.0660345      	0.664997      
   89.8      	-0.00900596      	-0.0906941      
  89.85      	-0.0840365      	-0.846285      
   89.9      	-0.158974      	-1.60094      
  89.95      	-0.233736      	-2.35383      
     90      	-0.30824      	-3.10412      
  90.05      	-0.382404      	-3.85097      
   90.1      	-0.456144      	-4.59358      
  90.15      	-0.529382      	-5.33111      
   90.2      	-0.602034      	-6.06275      
  90.25      	-0.674021      	-6.7877      
   90.3      	-0.745264      	-7.50514      
  90.35      	-0.815684      	-8.2143      
   90.4      	-0.885202      	-8.91438      
  90.45      	-0.953743      	-9.60462      
   90.5      	-1.02123      	-10.2842      
  90.55      	-1.08759      	-10.9525      
   90.6      	-1.15275      	-11.6087      
  90.65      	-1.21663      	-12.252      
   90.7      	-1.27917      	-12.8818      
  90.75      	-1.3403      	-13.4974      
   90.8      	-1.39995      	-14.0981      
  90.85      	-1.45805      	-14.6832      
   90.9      	-1.51454      	-15.2521      
  90.95      	-1.56935      	-15.8041      
     91      	-1.62244      	-16.3387      
  91.05      	-1.67373      	-16.8552      
   91.1      	-1.72317      	-17.3531      
  91.15      	-1.77071      	-17.8318      
   91.2      	-1.81629      	-18.2909      
  91.25      	-1.85987      	-18.7297      
   91.3      	-1.90139      	-19.1479      
  91.35      	-1.94081      	-19.5449      
   91.4      	-1.97809      	-19.9203      
  91.45      	-2.01319      	-20.2737      
   91.5      	-2.04606      	-20.6047      
  91.55      	-2.07666      	-20.9129      
   91.6      	-2.10498      	-21.1981      
  91.65      	-2.13097      	-21.4598      
   91.7      	-2.15461      	-21.6978      
  91.75      	-2.17586      	-21.9119      
   91.8      	-2.19471      	-22.1018      
  91.85      	-2.21114      	-22.2672      
   91.9      	-2.22513      	-22.408      
  91.95      	-2.23666      	-22.5241      
     92      	-2.24571      	-22.6153      
  92.05      	-2.25229      	-22.6816      
   92.1      	-2.25638      	-22.7228      
  92.15      	-2.25798      	-22.7388      
   92.2      	-2.25708      	-22.7298      
  92.25      	-2.25369      	-22.6956      
   92.3      	-2.24781      	-22.6364      
  92.35      	-2.23944      	-22.5522      
   92.4      	-2.2286      	-22.4431      
  92.45      	-2.21531      	-22.3091      
   92.5      	-2.19956      	-22.1506      
  92.55      	-2.18138      	-21.9675      
   92.6      	-2.1608      	-21.7602      
  92.65      	-2.13783      	-21.5289      
   92.7      	-2.11249      	-21.2737      
  92.75      	-2.08483      	-20.9951      
   92.8      	-2.05486      	-20.6933      
  92.85      	-2.02262      	-20.3686      
   92.9      	-1.98814      	-20.0215      
  92.95      	-1.95147      	-19.6522      
     93      	-1.91264      	-19.2612      
  93.05      	-1.87171      	-18.8489      
   93.1      	-1.8287      	-18.4158      
  93.15      	-1.78367      	-17.9624      
   93.2      	-1.73668      	-17.4891      
  93.25      	-1.68776      	-16.9965      
   93.3      	-1.63698      	-16.4851      
  93.35      	-1.58439      	-15.9556      
   93.4      	-1.53006      	-15.4084      
  93.45      	-1.47403      	-14.8441      
   93.5      	-1.41637      	-14.2635      
  93.55      	-1.35715      	-13.6671      
   93.6      	-1.29643      	-13.0557      
  93.65      	-1.23428      	-12.4298      
   93.7      	-1.17077      	-11.7901      
  93.75      	-1.10596      	-11.1375      
   93.8      	-1.03993      	-10.4725      
  93.85      	-0.972749      	-9.79602      
   93.9      	-0.904495      	-9.10868      
  93.95      	-0.835243      	-8.41127      
     94      	-0.765068      	-7.70458      
  94.05      	-0.694048      	-6.98937      
   94.1      	-0.622261      	-6.26645      
  94.15      	-0.549787      	-5.5366      
   94.2      	-0.476705      	-4.80064      
  94.25      	-0.403097      	-4.05937      
   94.3      	-0.329044      	-3.31362      
  94.35      	-0.254627      	-2.56421      
   94.4      	-0.179929      	-1.81196      
  94.45      	-0.105032      	-1.05772      
   94.5      	-0.0300191      	-0.302306      
  94.55      	0.045027      	0.453442      
   94.6      	0.120023      	1.20869      
  94.65      	0.194887      	 1.9626      
   94.7      	0.269535      	2.71434      
  94.75      	0.343886      	3.46309      
   94.8      	0.417857      	4.20801      
  94.85      	0.491366      	4.94828      
   94.9      	0.564333      	5.68308      
  94.95      	0.636676      	6.41161      
     95      	0.708316      	7.13306      
  95.05      	0.779173      	7.84662      
   95.1      	0.84917      	8.55152      
  95.15      	0.918229      	9.24697      
   95.2      	0.986273      	9.93221      
  95.25      	1.05323      	10.6065      
   95.3      	1.11902      	 11.269      
  95.35      	1.18357      	11.9191      
   95.4      	1.24682      	12.5561      
  95.45      	1.30869      	13.1791      
   95.5      	1.36912      	13.7876      
  95.55      	1.42803      	14.3809      
   95.6      	1.48537      	14.9583      
  95.65      	1.54106      	15.5192      
   95.7      	1.59505      	16.0629      
  95.75      	1.64728      	16.5889      
   95.8      	 1.6977      	17.0966      
  95.85      	1.74623      	17.5853      
   95.9      	1.79284      	18.0547      
  95.95      	1.83746      	18.5041      
     96      	1.88006      	18.9331      
  96.05      	1.92058      	19.3411      
   96.1      	1.95898      	19.7278      
  96.15      	1.99521      	20.0927      
   96.2      	2.02924      	20.4354      
  96.25      	2.06103      	20.7555      
   96.3      	2.09054      	21.0527      
  96.35      	2.11775      	21.3267      
   96.4      	2.14261      	 21.577      
  96.45      	2.16511      	21.8036      
   96.5      	2.18521      	22.0061      
  96.55      	 2.2029      	22.1842      
   96.6      	2.21816      	22.3379      
  96.65      	2.23097      	22.4669      
   96.7      	2.24131      	 22.571      
  96.75      	2.24918      	22.6503      
   96.8      	2.25456      	22.7045      
  96.85      	2.25746      	22.7336      
   96.9      	2.25786      	22.7376      
  96.95      	2.25576      	22.7165      
     97      	2.25117      	22.6703      
  97.05      	 2.2441      	22.5991      
   97.1      	2.23455      	22.5029      
  97.15      	2.22253      	22.3819      
   97.2      	2.20805      	22.2361      
  97.25      	2.19114      	22.0657      
   97.3      	 2.1718      	 21.871      
  97.35      	2.15007      	21.6522      
   97.4      	2.12596      	21.4094      
  97.45      	 2.0995      	21.1429      
   97.5      	2.07072      	20.8531      
  97.55      	2.03966      	20.5403      
   97.6      	2.00634      	20.2048      
  97.65      	1.97081      	19.8469      
   97.7      	 1.9331      	19.4672      
  97.75      	1.89325      	19.0659      
   97.8      	1.85132      	18.6436      
  97.85      	1.80734      	18.2007      
   97.9      	1.76136      	17.7377      
  97.95      	1.71343      	 17.255      
     98      	1.66362      	16.7534      
  98.05      	1.61196      	16.2332      
   98.1      	1.55853      	15.6951      
  98.15      	1.50337      	15.1396      
   98.2      	1.44655      	14.5674      
  98.25      	1.38814      	13.9792      
   98.3      	1.32819      	13.3755      
  98.35      	1.26677      	 12.757      
   98.4      	1.20396      	12.1244      
  98.45      	1.13982      	11.4785      
   98.5      	1.07441      	10.8198      
  98.55      	1.00782      	10.1492      
   98.6      	0.940117      	 9.4674      
  98.65      	0.871374      	8.77513      
   98.7      	0.801669      	8.07317      
  98.75      	0.731079      	7.36229      
   98.8      	0.659681      	6.64328      
  98.85      	0.587554      	5.91693      
   98.9      	0.514778      	5.18405      
  98.95      	0.441434      	4.44544      
     99      	0.367602      	3.70192      
  99.05      	0.293364      	2.95431      
   99.1      	0.218802      	2.20343      
  99.15      	0.143998      	1.45012      
   99.2      	0.0690351      	0.695215      
  99.25      	-0.00600398      	-0.0604628      
   99.3      	-0.0810365      	-0.816074      
  99.35      	-0.155979      	-1.57078      
   99.4      	-0.23075      	-2.32376      
  99.45      	-0.305266      	-3.07417      
   99.5      	-0.379445      	-3.82118      
  99.55      	-0.453204      	-4.56397      
   99.6      	-0.526463      	-5.30172      
  99.65      	-0.59914      	-6.03361      
   99.7      	-0.671156      	-6.75884      
  99.75      	-0.74243      	-7.4766      
   99.8      	-0.812884      	-8.1861      
  99.85      	-0.88244      	-8.88656      
   99.9      	-0.951021      	-9.57721      
  99.95      	-1.01855      	-10.2573      
    100      	-1.08496      	-10.926      
 100.05      	-1.15016      	-11.5827      
  100.1      	-1.2141      	-12.2265      
 100.15      	-1.2767      	-12.8569      
