# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:11      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------      
    Min      	 718.76 [377.15s]      	11219.2 [127.65s]      	 9622.9 [101.15s]      	-9287.03 [145.4s]      	-9254.92 [145.4s]      	22.0584 [108.9s]      	-3.60224 [102.1s]      	-1.1185 [116.95s]      	510.469 [413.15s]      
    Max      	1910.77 [174.8s]      	23428.4 [133.15s]      	17064.7 [351.3s]      	21083.5 [109.1s]      	  21090 [109.1s]      	22.0652 [141.95s]      	-2.51214 [106s]      	1.29894 [120.9s]      	639.925 [323.9s]      
    175      	 1901.3      	12753.2      	11754.9      	4892.47      	4910.25      	22.0585      	-3.39459      	0.210782      	513.493      
 175.05      	1896.44      	12344.4      	11526.6      	4359.46      	4377.65      	22.0585      	-3.4071      	0.244236      	511.186      
  175.1      	1891.29      	11946.4      	11290.9      	3837.23      	   3856      	22.0585      	-3.41558      	0.28153      	512.754      
 175.15      	1885.72      	11594.8      	11084.1      	3328.61      	3348.04      	22.0585      	-3.4179      	0.322747      	516.926      
  175.2      	1879.85      	11336.9      	10955.1      	2830.15      	2850.27      	22.0585      	-3.41372      	0.367885      	521.602      
 175.25      	 1873.7      	11223.9      	10955.7      	2332.61      	2353.37      	22.0586      	-3.40402      	0.416732      	525.483      
  175.3      	1867.43      	11296.3      	11123.8      	1831.16      	1852.51      	22.0586      	-3.39039      	0.468607      	527.855      
 175.35      	1861.35      	  11570      	11470.5      	 1326.5      	1348.39      	22.0586      	-3.37437      	0.522291      	529.391      
  175.4      	1855.83      	12021.5      	11970.5      	817.507      	839.942      	22.0587      	-3.35675      	0.576452      	530.744      
 175.45      	1850.87      	12587.1      	12560.2      	300.292      	323.297      	22.0587      	-3.3372      	0.630196      	532.509      
  175.5      	 1846.1      	13186.7      	13161.2      	-230.676      	-207.073      	22.0588      	-3.31452      	0.683058      	534.687      
 175.55      	 1840.8      	13760.9      	13715.2      	-778.853      	-754.615      	22.0589      	-3.28738      	0.734583      	537.319      
  175.6      	 1834.3      	14281.8      	14195.1      	-1338.5      	-1313.61      	22.0589      	-3.25479      	0.784161      	540.288      
 175.65      	1826.04      	14741.3      	14594.6      	-1897.64      	-1872.07      	 22.059      	-3.21644      	0.831233      	543.626      
  175.7      	1816.18      	15141.9      	14918.1      	-2450.03      	-2423.79      	22.0591      	-3.17301      	0.875474      	547.005      
 175.75      	1805.21      	15497.5      	  15180      	-2999.18      	-2972.28      	22.0592      	-3.12632      	0.916762      	550.226      
  175.8      	1793.71      	15825.8      	15397.7      	-3550.96      	-3523.41      	22.0593      	-3.0786      	0.955121      	552.892      
 175.85      	1781.95      	16140.4      	15583.8      	-4109.27      	-4081.11      	22.0594      	-3.03161      	0.990671      	554.879      
  175.9      	1769.93      	16451.5      	15748.4      	-4675.01      	-4646.27      	22.0595      	-2.98638      	1.02361      	556.032      
 175.95      	1757.59      	16766.6      	15901.2      	-5241.93      	-5212.62      	22.0596      	-2.94363      	1.05443      	556.621      
    176      	1744.42      	17080.8      	16042.4      	-5795.99      	-5766.15      	22.0597      	-2.9039      	1.08409      	556.868      
 176.05      	1730.35      	17379.8      	16164.4      	-6321.47      	-6291.13      	22.0598      	-2.86742      	1.11366      	557.074      
  176.1      	 1715.5      	  17652      	16262.1      	-6805.86      	-6775.05      	  22.06      	-2.83417      	1.14384      	557.391      
 176.15      	1700.11      	17890.1      	16335.2      	-7238.51      	-7207.26      	22.0601      	-2.80421      	1.17473      	558.008      
  176.2      	1684.28      	18088.4      	16385.3      	-7608.49      	-7576.85      	22.0602      	-2.77788      	1.20566      	558.901      
 176.25      	1668.15      	  18250      	16419.9      	-7913.44      	-7881.47      	22.0603      	-2.75549      	1.23497      	559.919      
  176.3      	1651.66      	18388.1      	16449.8      	-8166.92      	-8134.69      	22.0604      	-2.73718      	1.26041      	560.633      
 176.35      	1634.58      	  18517      	16483.1      	-8387.84      	-8355.4      	22.0605      	-2.72287      	1.27987      	560.603      
  176.4      	1616.84      	18642.2      	16522.5      	-8585.05      	-8552.47      	22.0606      	-2.71229      	1.29193      	 559.54      
 176.45      	 1598.7      	18761.1      	16565.8      	-8759.06      	-8726.41      	22.0607      	-2.70482      	1.29591      	 557.45      
  176.5      	1580.12      	18869.2      	16607.8      	-8910.46      	-8877.8      	22.0608      	-2.69939      	1.29205      	554.442      
 176.55      	 1561.3      	18959.3      	16642.9      	-9035.46      	-9002.84      	22.0609      	-2.69478      	1.28183      	550.826      
  176.6      	1542.03      	19025.3      	  16669      	-9125.79      	-9093.27      	22.0609      	-2.68997      	1.26751      	547.035      
 176.65      	 1522.1      	19065.3      	16686.3      	-9177.46      	-9145.04      	 22.061      	-2.68432      	1.25143      	543.477      
  176.7      	1501.25      	19078.2      	  16693      	-9192.37      	-9160.08      	22.0611      	-2.67742      	1.23549      	540.402      
 176.75      	1479.35      	19067.2      	16688.7      	-9177.39      	-9145.23      	22.0612      	-2.66906      	1.22113      	537.899      
  176.8      	1456.52      	19041.4      	16676.8      	-9145.76      	-9113.72      	22.0613      	-2.65938      	 1.2094      	535.979      
 176.85      	1433.12      	19012.1      	16659.4      	-9116.37      	-9084.42      	22.0614      	-2.64887      	1.20085      	534.511      
  176.9      	1409.67      	18986.4      	  16636      	-9105.84      	-9073.97      	22.0614      	-2.63816      	1.19553      	533.175      
 176.95      	1386.45      	18968.3      	16607.4      	-9120.5      	-9088.68      	22.0615      	-2.6278      	1.19321      	531.681      
    177      	1363.47      	18960.8      	16579.2      	-9156.38      	-9124.59      	22.0616      	-2.61842      	1.19357      	530.238      
 177.05      	 1340.6      	18964.1      	16557.4      	-9202.53      	-9170.72      	22.0617      	-2.61063      	1.19624      	 529.81      
  177.1      	1317.66      	18973.1      	16544.2      	-9244.84      	-9212.97      	22.0617      	-2.60425      	1.20069      	530.429      
 177.15      	1294.66      	18979.2      	16537.8      	-9268.66      	-9236.72      	22.0618      	-2.59877      	1.20628      	531.597      
  177.2      	1271.49      	18974.1      	16535.2      	-9262.91      	-9230.92      	22.0619      	-2.59449      	1.21266      	533.199      
 177.25      	1248.15      	  18951      	16531.1      	-9222.69      	-9190.66      	22.0619      	-2.59191      	1.21941      	 535.03      
  177.3      	1224.78      	18906.1      	16521.2      	-9147.93      	-9115.89      	 22.062      	-2.5907      	1.22522      	  536.9      
 177.35      	1201.12      	18842.5      	16506.9      	-9041.82      	-9009.81      	 22.062      	-2.59007      	1.22797      	 538.59      
  177.4      	1177.37      	18764.3      	16489.4      	-8910.04      	-8878.1      	22.0621      	-2.5902      	1.22595      	539.987      
 177.45      	1153.56      	18669.6      	16463.9      	-8757.02      	-8725.19      	22.0622      	-2.59191      	1.21848      	540.871      
  177.5      	1130.18      	18557.5      	16427.4      	-8585.92      	-8554.25      	22.0622      	-2.59545      	1.20544      	541.226      
 177.55      	1107.25      	18432.5      	  16383      	-8399.4      	-8367.91      	22.0623      	-2.60048      	 1.1871      	541.136      
  177.6      	1084.92      	18292.2      	  16333      	-8187.8      	-8156.53      	22.0624      	-2.60679      	1.16427      	540.882      
 177.65      	   1063      	18130.5      	16279.3      	-7931.38      	-7900.35      	22.0624      	-2.61418      	1.13823      	540.803      
  177.7      	1041.14      	17951.4      	16228.9      	-7621.26      	-7590.52      	22.0625      	-2.62206      	1.11026      	 541.22      
 177.75      	1019.36      	17763.3      	16185.2      	-7265.33      	-7234.89      	22.0626      	-2.62972      	1.08142      	542.094      
  177.8      	997.612      	17570.6      	  16146      	-6873.22      	-6843.1      	22.0627      	-2.63665      	1.05229      	543.309      
 177.85      	 976.06      	  17380      	16116.6      	-6444.46      	-6414.68      	22.0628      	-2.64251      	1.02275      	544.958      
  177.9      	954.775      	17199.6      	16102.6      	-5978.57      	-5949.13      	22.0629      	-2.64688      	0.992101      	547.161      
 177.95      	933.908      	  17032      	16099.9      	-5485.41      	-5456.33      	 22.063      	-2.64939      	0.95939      	549.653      
    178      	913.369      	  16874      	16099.2      	-4975.05      	-4946.35      	22.0631      	-2.65011      	0.923871      	552.074      
 178.05      	893.065      	16719.4      	16091.6      	-4449.81      	-4421.51      	22.0632      	-2.64962      	0.885008      	554.208      
  178.1      	873.055      	16557.8      	16064.5      	-3911.06      	-3883.2      	22.0633      	-2.64864      	0.842282      	555.879      
 178.15      	853.494      	16380.2      	16007.3      	-3359.07      	-3331.68      	22.0634      	-2.64785      	0.795281      	556.997      
  178.2      	834.586      	  16189      	15922.3      	-2788.4      	-2761.52      	22.0635      	-2.64789      	0.743854      	557.706      
 178.25      	816.661      	  15992      	15815.7      	-2195.98      	-2169.65      	22.0636      	-2.64947      	0.688129      	558.135      
  178.3      	799.942      	15792.8      	15688.1      	-1587.26      	-1561.49      	22.0637      	-2.6533      	0.628661      	 558.22      
 178.35      	784.619      	15594.1      	15539.3      	-969.625      	-944.454      	22.0638      	-2.65989      	0.566516      	557.936      
  178.4      	770.626      	15402.2      	15373.7      	-345.384      	-320.825      	22.0639      	-2.66934      	 0.5031      	557.414      
 178.45      	757.908      	15223.9      	15196.7      	282.957      	306.897      	 22.064      	-2.68148      	0.43993      	 556.84      
  178.5      	 746.48      	  15062      	15010.2      	906.617      	929.945      	22.0641      	-2.69596      	0.378497      	556.303      
 178.55      	736.572      	  14917      	14815.2      	1516.59      	1539.33      	22.0642      	-2.71241      	0.320249      	555.892      
  178.6      	728.551      	14791.9      	14616.4      	2109.01      	2131.18      	22.0643      	-2.73071      	0.266554      	555.814      
 178.65      	722.641      	14693.1      	14421.5      	2684.19      	2705.84      	22.0644      	-2.75082      	0.218458      	556.288      
  178.7      	719.367      	14631.1      	14243.3      	3240.82      	3261.99      	22.0645      	-2.77238      	0.176457      	557.445      
 178.75      	718.846      	  14619      	14099.3      	3772.97      	3793.72      	22.0646      	-2.79466      	0.140675      	559.295      
  178.8      	720.516      	14660.9      	13997.3      	 4281.3      	4301.68      	22.0646      	-2.8169      	0.111067      	561.745      
 178.85      	723.604      	14749.9      	13930.4      	4776.67      	4796.71      	22.0647      	-2.83846      	0.0871382      	564.802      
  178.9      	727.643      	14876.4      	13888.2      	5266.55      	5286.29      	22.0648      	-2.85867      	0.0676788      	568.454      
 178.95      	 732.48      	15027.7      	13856.8      	5755.95      	5775.41      	22.0648      	-2.87677      	0.0510225      	572.628      
    179      	738.336      	15192.1      	13820.5      	   6253      	6272.19      	22.0649      	-2.89241      	0.035362      	577.234      
 179.05      	745.512      	15364.2      	13770.3      	6762.96      	6781.88      	22.0649      	-2.90591      	0.0186404      	 582.13      
  179.1      	754.044      	15541.2      	13701.7      	7286.49      	7305.13      	 22.065      	-2.91822      	-0.00153221      	587.021      
 179.15      	763.808      	15719.1      	13609.9      	7820.64      	7838.97      	 22.065      	-2.93051      	-0.0273511      	591.496      
  179.2      	774.532      	15894.6      	13491.4      	8361.82      	8379.79      	 22.065      	-2.94395      	-0.060172      	595.104      
 179.25      	786.203      	16068.5      	13347.2      	8908.13      	8925.69      	 22.065      	-2.95975      	-0.100428      	597.615      
  179.3      	799.201      	16244.1      	13180.6      	 9458.1      	9475.21      	 22.065      	-2.97882      	-0.147748      	599.014      
 179.35      	 813.72      	16425.1      	12992.3      	10015.2      	10031.8      	 22.065      	-3.00139      	-0.200946      	599.441      
  179.4      	829.944      	16621.5      	12784.9      	10590.2      	10606.3      	 22.065      	-3.02713      	-0.2582      	599.231      
 179.45      	848.094      	16850.1      	12569.2      	  11193      	11208.5      	 22.065      	-3.05555      	-0.317416      	598.785      
  179.5      	867.987      	17124.8      	12360.4      	11825.1      	11839.9      	 22.065      	 -3.086      	-0.376584      	598.397      
 179.55      	889.205      	17450.2      	12167.2      	12483.2      	12497.4      	 22.065      	-3.11742      	-0.434131      	 598.23      
  179.6      	911.198      	17822.8      	11992.3      	13160.8      	13174.4      	22.0649      	-3.14864      	-0.489168      	598.332      
 179.65      	933.647      	18233.1      	11836.6      	13846.1      	13859.1      	22.0649      	-3.17877      	-0.541503      	598.752      
  179.7      	956.453      	18668.1      	11698.6      	14526.5      	14538.9      	22.0649      	-3.20712      	-0.591448      	599.496      
 179.75      	  979.5      	19114.3      	11574.4      	15191.2      	  15203      	22.0648      	-3.23307      	-0.639529      	 600.53      
  179.8      	1002.61      	19558.7      	  11462      	15828.8      	  15840      	22.0648      	-3.25623      	-0.686326      	601.703      
 179.85      	1025.52      	19990.7      	11358.1      	16432.1      	16442.8      	22.0647      	-3.27665      	-0.732351      	602.898      
  179.9      	1048.17      	20405.2      	11255.4      	17002.4      	17012.6      	22.0647      	-3.29468      	-0.777808      	604.098      
 179.95      	1070.56      	20800.2      	11147.7      	17543.5      	17553.2      	22.0646      	-3.31083      	-0.822511      	605.329      
    180      	1092.71      	21174.1      	11031.8      	18056.6      	18065.9      	22.0645      	-3.32559      	-0.866039      	606.566      
 180.05      	1114.85      	21525.7      	10906.8      	18541.9      	18550.8      	22.0644      	-3.33949      	-0.907851      	607.786      
  180.1      	1136.95      	21853.4      	10775.7      	18996.4      	19004.9      	22.0644      	-3.35306      	-0.947344      	608.935      
 180.15      	1159.02      	22154.9      	10643.3      	19415.8      	  19424      	22.0643      	-3.36671      	-0.983929      	609.917      
  180.2      	1181.28      	22429.7      	10513.1      	19798.5      	19806.3      	22.0642      	-3.38078      	-1.01708      	610.634      
 180.25      	1203.46      	22673.6      	10389.9      	20138.6      	20146.1      	22.0642      	-3.39546      	-1.04629      	611.047      
  180.3      	1225.17      	22878.1      	10278.7      	20425.1      	20432.3      	22.0641      	-3.41078      	-1.07091      	611.056      
 180.35      	1246.51      	23038.1      	10183.6      	20651.3      	20658.3      	22.0641      	-3.42656      	-1.09013      	610.709      
  180.4      	1267.89      	23156.2      	10109.3      	20819.4      	20826.2      	 22.064      	-3.44237      	-1.10314      	610.189      
 180.45      	1289.44      	23239.3      	10061.9      	20934.6      	20941.3      	22.0639      	-3.45763      	-1.10937      	609.757      
  180.5      	 1311.2      	23294.2      	10049.6      	21001.4      	  21008      	22.0639      	-3.47156      	-1.10848      	609.596      
 180.55      	1333.27      	23328.8      	10078.3      	21026.1      	21032.7      	22.0638      	-3.4832      	-1.10022      	609.878      
  180.6      	 1355.6      	23353.5      	10147.1      	21020.4      	  21027      	22.0638      	-3.49156      	-1.0847      	610.841      
 180.65      	1377.99      	23376.1      	10246.1      	20997.2      	  21004      	22.0637      	-3.49599      	-1.06291      	612.748      
  180.7      	1400.09      	23396.8      	10357.8      	20965.3      	20972.2      	22.0637      	-3.49615      	-1.03661      	615.717      
 180.75      	1421.68      	  23412      	10460.6      	  20931      	20938.1      	22.0636      	-3.49211      	-1.00801      	619.736      
  180.8      	1442.73      	  23418      	10534.9      	20900.1      	20907.5      	22.0636      	-3.48473      	-0.979567      	624.558      
 180.85      	1463.28      	23409.1      	10571.4      	20871.6      	20879.2      	22.0635      	-3.47572      	-0.954011      	629.661      
  180.9      	1483.42      	23378.6      	10570.9      	20837.4      	20845.3      	22.0635      	-3.46712      	-0.934012      	634.253      
 180.95      	1503.21      	23325.2      	10541.5      	20792.4      	20800.4      	22.0634      	-3.46077      	-0.921515      	637.548      
    181      	1522.72      	23255.9      	10496.6      	20737.4      	20745.5      	22.0634      	-3.45811      	-0.917337      	638.978      
 181.05      	1542.06      	23180.3      	10448.8      	20676.9      	20685.1      	22.0633      	-3.45986      	-0.921186      	639.186      
  181.1      	1561.43      	23110.5      	10406.1      	20620.2      	20628.4      	22.0633      	-3.46586      	-0.931718      	638.353      
 181.15      	1580.95      	23060.5      	10375.3      	20579.8      	  20588      	22.0632      	-3.47547      	-0.946498      	635.993      
  181.2      	1600.59      	23038.3      	10363.6      	  20561      	  20569      	22.0632      	-3.48758      	-0.962369      	632.396      
 181.25      	1620.36      	  23037      	  10371      	  20556      	20563.8      	22.0631      	-3.50047      	-0.976413      	628.364      
  181.3      	1639.78      	  23036      	10386.3      	20547.2      	20554.8      	22.0631      	-3.51255      	-0.986642      	624.524      
 181.35      	1658.35      	23019.1      	10402.2      	20520.3      	20527.8      	22.0631      	-3.52267      	-0.991898      	621.188      
  181.4      	 1675.9      	  22983      	10420.4      	20470.5      	  20478      	 22.063      	-3.53013      	-0.991593      	618.638      
 181.45      	1692.75      	22914.1      	10435.9      	20385.2      	20392.7      	 22.063      	-3.5346      	-0.985671      	616.958      
  181.5      	1708.74      	  22792      	10444.6      	20243.5      	20251.1      	22.0629      	-3.53632      	-0.974399      	615.716      
 181.55      	1723.85      	22616.8      	10453.8      	20041.2      	20048.9      	22.0628      	-3.53595      	-0.95806      	614.733      
  181.6      	1738.66      	22400.7      	10466.7      	19790.3      	19798.2      	22.0628      	-3.53424      	-0.936995      	 613.96      
 181.65      	1753.04      	22152.3      	  10483      	19499.8      	  19508      	22.0627      	-3.53169      	-0.911728      	613.244      
  181.7      	1766.81      	21877.3      	10508.8      	19172.7      	19181.1      	22.0626      	-3.5286      	-0.882772      	612.449      
 181.75      	1779.68      	21581.5      	  10548      	18812.6      	18821.3      	22.0625      	-3.52515      	-0.850457      	611.468      
  181.8      	1791.78      	21269.8      	10600.4      	18424.2      	18433.2      	22.0624      	-3.52138      	-0.815124      	610.219      
 181.85      	1803.18      	20942.6      	10668.1      	18005.4      	18014.8      	22.0623      	-3.51714      	-0.777373      	608.772      
  181.9      	1813.82      	20598.1      	10754.2      	  17551      	17560.8      	22.0622      	-3.51208      	-0.737867      	607.041      
 181.95      	1823.78      	20236.8      	10859.8      	17058.8      	17068.9      	22.0621      	-3.50579      	-0.69691      	605.015      
    182      	1832.89      	19856.9      	10982.8      	16525.2      	16535.7      	 22.062      	-3.49807      	-0.654319      	602.708      
 182.05      	1841.14      	19455.6      	  11121      	  15945      	  15956      	22.0619      	-3.48885      	-0.609633      	600.256      
  182.1      	 1848.6      	19037.1      	11272.2      	15321.4      	15332.9      	22.0618      	 -3.478      	-0.562238      	597.785      
 182.15      	1855.57      	18613.2      	11429.7      	14669.9      	14681.9      	22.0617      	-3.46538      	-0.511436      	595.643      
  182.2      	1862.28      	18193.6      	11583.4      	  14008      	14020.5      	22.0615      	-3.45102      	-0.456805      	594.067      
 182.25      	1868.81      	  17783      	11724.9      	13347.1      	13360.3      	22.0614      	-3.43527      	-0.398481      	593.227      
  182.3      	1875.28      	17384.2      	11850.9      	12694.3      	12708.1      	22.0613      	-3.41866      	-0.337114      	592.996      
 182.35      	1881.62      	16998.2      	11961.1      	12051.7      	12066.1      	22.0612      	-3.40185      	-0.273929      	593.049      
  182.4      	1887.54      	  16625      	12058.5      	11417.3      	11432.3      	22.0611      	-3.38555      	-0.210894      	592.801      
 182.45      	1892.95      	16266.5      	12147.5      	  10789      	10804.6      	22.0609      	-3.37054      	-0.150405      	591.809      
  182.5      	1897.68      	15922.1      	12228.1      	10166.2      	10182.2      	22.0608      	-3.3575      	-0.0945855      	589.566      
 182.55      	1901.61      	  15587      	12296.4      	9545.69      	9562.17      	22.0607      	-3.34692      	-0.0448024      	585.674      
  182.6      	 1904.7      	15257.6      	12350.2      	8923.98      	 8940.8      	22.0605      	-3.33908      	-0.00157305      	579.812      
 182.65      	1907.16      	14934.2      	  12388      	8303.47      	8320.55      	22.0604      	-3.33409      	0.035344      	572.025      
  182.7      	1908.93      	14616.1      	12404.1      	7691.26      	7708.51      	22.0603      	-3.33199      	0.0669105      	562.488      
 182.75      	1909.63      	14296.5      	  12389      	7092.51      	7109.85      	22.0602      	-3.33302      	0.0947248      	551.596      
  182.8      	1909.07      	13966.2      	12332.6      	 6509.9      	 6527.3      	22.0601      	-3.33756      	0.120748      	540.079      
 182.85      	1907.08      	13617.9      	12228.3      	5945.46      	5962.92      	  22.06      	-3.34579      	0.146955      	529.194      
  182.9      	1903.77      	13245.9      	12074.3      	5395.86      	5413.46      	22.0598      	-3.35721      	0.17503      	520.291      
 182.95      	1899.48      	12849.5      	11875.1      	4853.54      	4871.42      	22.0598      	-3.37003      	0.206155      	 514.82      
    183      	1894.67      	12442.4      	11647.1      	4316.66      	   4335      	22.0597      	-3.38123      	0.240958      	513.552      
 183.05      	1889.52      	12053.6      	11419.5      	 3790.5      	3809.45      	22.0596      	-3.38771      	0.279666      	515.947      
  183.1      	1884.01      	11722.1      	11231.7      	3278.02      	3297.66      	22.0595      	-3.38781      	0.322346      	520.398      
 183.15      	1878.13      	11496.1      	11133.4      	2773.53      	2793.85      	22.0595      	-3.38159      	0.368971      	525.103      
  183.2      	1872.05      	11425.8      	  11175      	2268.96      	2289.92      	22.0594      	-3.37021      	0.419234      	528.628      
 183.25      	 1865.9      	11547.1      	11388.7      	 1761.3      	1782.84      	22.0593      	-3.35525      	0.472278      	530.874      
  183.3      	1860.09      	11866.9      	11777.5      	1250.03      	1272.13      	22.0593      	-3.33817      	0.526763      	532.375      
 183.35      	1854.81      	12352.7      	12307.5      	733.435      	756.087      	22.0592      	-3.31955      	 0.5814      	533.868      
  183.4      	1850.05      	12934.9      	12909.8      	207.601      	230.834      	22.0592      	-3.29879      	0.635405      	535.751      
 183.45      	1845.29      	13535.2      	13507.4      	-333.655      	-309.806      	22.0592      	-3.27459      	0.688343      	538.095      
  183.5      	1839.84      	14101.2      	14049.1      	-892.598      	-868.101      	22.0591      	-3.24566      	0.739735      	540.798      
 183.55      	1833.01      	  14611      	14513.8      	-1460.62      	-1435.45      	22.0591      	-3.21117      	0.789007      	543.897      
  183.6      	 1824.4      	15058.6      	14897.5      	-2025.6      	-1999.74      	22.0591      	-3.17098      	 0.8357      	547.268      
 183.65      	 1814.3      	15449.7      	15207.7      	-2583.3      	-2556.77      	22.0591      	-3.12606      	0.879576      	550.695      
  183.7      	1803.21      	15799.7      	15460.3      	-3137.93      	-3110.74      	22.0591      	-3.0784      	0.920566      	553.847      
 183.75      	1791.64      	16125.2      	15671.2      	-3695.37      	-3667.53      	22.0591      	-3.03021      	0.958709      	556.453      
  183.8      	1779.79      	16438.4      	15852.1      	-4258.89      	-4230.44      	22.0591      	-2.98309      	 0.9941      	558.295      
 183.85      	1767.71      	16749.6      	16013.5      	-4828.49      	-4799.45      	22.0591      	-2.93799      	1.02694      	559.378      
  183.9      	1755.17      	17064.6      	16163.7      	-5396.52      	-5366.92      	22.0591      	-2.89562      	1.05778      	559.913      
 183.95      	1741.77      	17375.7      	16300.9      	-5947.62      	-5917.49      	22.0591      	-2.85646      	1.08758      	560.194      
    184      	1727.48      	  17668      	16416.8      	-6466.65      	-6436.02      	22.0591      	-2.82064      	1.11732      	560.417      
 184.05      	1712.49      	17931.5      	16507.6      	-6942.72      	-6911.62      	22.0592      	-2.78813      	 1.1476      	560.778      
  184.1      	1696.94      	  18159      	16573.4      	-7364.24      	-7332.72      	22.0592      	-2.7591      	 1.1784      	561.407      
 184.15      	1681.01      	18345.6      	16617.1      	-7719.59      	-7687.7      	22.0592      	-2.73387      	1.20887      	562.313      
  184.2      	1664.77      	18497.1      	16647.3      	-8010.32      	-7978.12      	22.0592      	-2.71271      	1.23717      	563.265      
 184.25      	1648.11      	  18628      	16674.2      	-8253.89      	-8221.43      	22.0592      	-2.69567      	1.26106      	563.804      
  184.3      	1630.76      	18750.9      	16704.9      	-8467.2      	-8434.56      	22.0592      	-2.68262      	1.27864      	563.502      
 184.35      	1612.85      	18868.7      	16740.8      	-8655.79      	-8623.03      	22.0592      	-2.67322      	1.28863      	562.171      
  184.4      	 1594.5      	18978.6      	16778.6      	-8821.4      	-8788.59      	22.0592      	-2.66676      	 1.2905      	559.805      
 184.45      	1575.75      	19076.6      	16813.6      	-8964.97      	-8932.17      	22.0592      	-2.66212      	1.28479      	556.576      
  184.5      	1556.71      	19155.2      	16841.1      	-9080.28      	-9047.54      	22.0592      	-2.65808      	1.27322      	552.825      
 184.55      	1537.23      	19208.9      	16859.5      	-9159.6      	-9126.96      	22.0592      	-2.65374      	1.25815      	549.015      
  184.6      	1517.04      	19236.2      	16868.1      	-9201.1      	-9168.57      	22.0593      	-2.64856      	1.24183      	545.482      
 184.65      	1495.89      	19236.6      	16865.3      	-9207.06      	-9174.67      	22.0593      	-2.64215      	1.22605      	542.464      
  184.7      	1473.68      	19214.2      	16852.2      	-9184.55      	-9152.29      	22.0593      	-2.63434      	1.21219      	540.043      
 184.75      	1450.59      	19179.1      	16831.8      	-9148.82      	-9116.68      	22.0593      	-2.62535      	1.20118      	538.191      
  184.8      	1427.04      	19141.9      	16805.5      	-9119.48      	-9087.44      	22.0593      	-2.61576      	1.19343      	536.726      
 184.85      	1403.52      	19108.5      	16772.5      	-9110.35      	-9078.38      	22.0593      	-2.60619      	1.18889      	535.303      
  184.9      	1380.29      	19082.7      	16734.8      	-9125.72      	-9093.81      	22.0593      	-2.59714      	1.18724      	533.691      
 184.95      	1357.26      	19067.9      	16698.9      	-9160.68      	-9128.8      	22.0593      	-2.58927      	1.18813      	532.345      
    185      	1334.34      	19063.2      	  16670      	-9203.4      	-9171.5      	22.0593      	-2.58315      	1.19115      	532.089      
 185.05      	1311.32      	19061.9      	16648.8      	-9239.32      	-9207.36      	22.0593      	-2.57841      	1.19573      	532.716      
  185.1      	1288.25      	19056.2      	16634.6      	-9253.01      	-9220.99      	22.0593      	-2.57461      	1.20127      	533.846      
 185.15      	1264.97      	  19038      	16623.8      	-9235.04      	-9202.98      	22.0593      	-2.57221      	1.20749      	535.394      
  185.2      	1241.65      	19000.2      	16609.1      	-9183.28      	-9151.19      	22.0593      	-2.57159      	1.21391      	  537.1      
 185.25      	1218.25      	18940.1      	16588.2      	-9096.62      	-9064.55      	22.0594      	-2.57216      	1.21899      	538.799      
  185.3      	1194.51      	18862.3      	16563.7      	-8978.66      	-8946.64      	22.0594      	-2.57325      	1.22061      	540.312      
 185.35      	1170.71      	  18770      	16535.2      	-8836.74      	-8804.81      	22.0594      	-2.57526      	1.21726      	541.474      
  185.4      	1146.96      	18660.9      	  16498      	-8673.87      	-8642.06      	22.0594      	-2.57896      	1.20844      	542.118      
 185.45      	1123.64      	18535.1      	16450.2      	-8493.21      	-8461.58      	22.0594      	-2.58442      	1.19413      	542.254      
  185.5      	1100.81      	18396.9      	16395.1      	-8297.16      	-8265.73      	22.0595      	-2.59129      	1.17467      	541.984      
 185.55      	1078.62      	18242.9      	16334.9      	-8073.08      	-8041.89      	22.0595      	-2.59942      	1.15098      	541.611      
  185.6      	 1056.8      	18067.9      	16272.6      	-7800.91      	-7769.98      	22.0596      	-2.6085      	1.12435      	541.501      
 185.65      	1034.97      	17877.8      	16215.4      	-7475.61      	-7444.98      	22.0596      	-2.61789      	1.09603      	541.908      
  185.7      	1013.28      	17681.2      	16165.1      	-7108.07      	-7077.76      	22.0597      	-2.62691      	1.06703      	542.733      
 185.75      	991.652      	17482.5      	16120.7      	-6706.34      	-6676.35      	22.0598      	-2.63511      	1.03779      	543.896      
  185.8      	970.264      	17288.6      	  16088      	-6267.74      	-6238.1      	22.0599      	-2.64208      	1.00808      	545.536      
 185.85      	949.162      	17106.1      	16070.8      	-5792.98      	-5763.7      	  22.06      	-2.64739      	0.977117      	547.717      
