# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  250.4      	1279.86      	  23578      	21425.3      	-9784.72      	-9752.97      	17.8989      	-1.02687      	0.686509      	515.781      
 250.45      	1256.95      	23522.3      	21394.7      	-9717.39      	-9685.64      	17.8991      	-1.02919      	0.692966      	517.449      
  250.5      	1233.86      	23451.4      	21360.3      	-9621.26      	-9589.54      	17.8993      	-1.03225      	0.696608      	518.973      
 250.55      	1210.71      	23370.3      	21326.1      	-9499.12      	-9467.46      	17.8995      	-1.03588      	0.695756      	520.306      
  250.6      	1187.52      	23275.7      	21287.2      	-9352.94      	-9321.38      	17.8997      	-1.04058      	0.689651      	521.268      
 250.65      	1164.59      	23163.8      	21238.8      	-9184.07      	-9152.66      	   17.9      	-1.04659      	0.678195      	521.808      
  250.7      	1141.96      	23037.9      	21182.9      	-8994.61      	-8963.37      	17.9002      	-1.05363      	0.661601      	522.003      
 250.75      	1119.77      	22897.5      	21121.4      	-8778.54      	-8747.51      	17.9004      	-1.06139      	0.64048      	522.065      
  250.8      	 1097.9      	22737.3      	21054.3      	-8519.88      	-8489.09      	17.9007      	-1.06972      	0.615793      	522.231      
 250.85      	1076.03      	22560.5      	20987.9      	-8208.47      	-8177.95      	17.9009      	-1.07827      	0.588582      	522.782      
  250.9      	1054.16      	  22376      	  20928      	-7848.64      	-7818.43      	17.9012      	-1.08662      	0.559747      	523.751      
 250.95      	1032.35      	22187.9      	20873.4      	-7449.76      	-7419.87      	17.9014      	-1.09445      	0.529794      	    525      
    251      	1010.76      	  22002      	20827.6      	-7014.15      	-6984.61      	17.9016      	-1.10147      	0.498653      	526.543      
 251.05      	989.483      	21827.6      	20798.3      	-6540.33      	-6511.16      	17.9019      	-1.1073      	0.465731      	528.514      
  251.1      	 968.64      	21668.6      	20785.3      	-6033.28      	-6004.49      	17.9021      	-1.11146      	0.430194      	530.793      
 251.15      	948.191      	21522.6      	20780.6      	-5503.05      	-5474.67      	17.9024      	-1.11368      	0.391374      	533.059      
  251.2      	927.953      	  21383      	20774.1      	-4956.37      	-4928.42      	17.9026      	-1.1142      	0.348905      	535.039      
 251.25      	907.877      	21239.5      	20752.7      	-4397.53      	-4370.04      	17.9028      	-1.11353      	0.302575      	 536.57      
  251.3      	888.079      	21082.1      	20705.1      	-3827.46      	-3800.47      	17.9031      	-1.1122      	0.252253      	537.612      
 251.35      	868.818      	  20911      	20631.8      	-3240.69      	-3214.22      	17.9033      	-1.11071      	0.197911      	 538.37      
  251.4      	850.457      	20734.8      	20540.5      	-2632.7      	-2606.77      	17.9035      	-1.10965      	0.139684      	 539.04      
 251.45      	833.244      	20558.9      	20434.2      	-2006.55      	-1981.19      	17.9038      	-1.10969      	0.0780997      	539.626      
  251.5      	817.347      	20384.5      	20312.1      	-1369.3      	-1344.52      	 17.904      	-1.11141      	0.0141725      	540.039      
 251.55      	802.736      	20216.3      	  20177      	-725.893      	-701.711      	17.9042      	-1.1152      	-0.0507895      	 540.32      
  251.6      	789.316      	  20061      	20034.6      	-79.7724      	-56.1894      	17.9044      	-1.12112      	-0.115416      	540.597      
 251.65      	776.968      	19920.3      	19886.1      	563.804      	586.794      	17.9046      	-1.12892      	-0.178465      	 540.95      
  251.7      	765.856      	19793.2      	19730.8      	1198.08      	1220.49      	17.9048      	-1.13822      	-0.238862      	541.451      
 251.75      	756.385      	19681.2      	  19571      	1817.59      	1839.45      	 17.905      	-1.1489      	-0.295593      	542.229      
  251.8      	748.918      	19587.5      	19411.4      	2420.58      	2441.93      	17.9051      	-1.16113      	-0.347738      	543.449      
 251.85      	743.992      	19519.7      	19260.9      	3006.04      	3026.91      	17.9052      	-1.17491      	-0.394711      	545.255      
  251.9      	741.871      	19490.6      	19135.1      	3569.05      	3589.49      	17.9054      	-1.18975      	-0.436359      	547.653      
 251.95      	742.114      	19508.6      	  19045      	4109.03      	4129.09      	17.9055      	-1.20493      	-0.472801      	550.549      
    252      	743.923      	19572.5      	18989.6      	4635.49      	 4655.2      	17.9056      	-1.21987      	-0.504352      	553.912      
 252.05      	 746.75      	19674.3      	18960.4      	5156.35      	5175.73      	17.9058      	-1.23401      	-0.531714      	557.727      
  252.1      	750.363      	19801.2      	18944.4      	5674.71      	5693.78      	17.9059      	-1.24659      	-0.556061      	561.912      
 252.15      	754.934      	19939.8      	  18926      	6197.09      	6215.86      	17.9061      	-1.25705      	-0.578886      	566.447      
  252.2      	760.855      	20084.1      	  18896      	6731.22      	6749.69      	17.9063      	-1.26539      	-0.601994      	571.309      
 252.25      	768.253      	20233.3      	18851.4      	7280.37      	7298.55      	17.9064      	-1.2722      	-0.62755      	576.339      
  252.3      	777.015      	20384.6      	18789.4      	 7841.2      	7859.06      	17.9066      	-1.27829      	-0.657658      	581.199      
 252.35      	786.792      	20533.7      	18706.8      	8407.35      	8424.86      	17.9068      	-1.28458      	-0.693782      	585.457      
  252.4      	797.399      	20679.3      	18602.9      	8975.78      	 8992.9      	 17.907      	-1.29211      	-0.736589      	588.855      
 252.45      	809.174      	20823.1      	18478.8      	9546.63      	9563.31      	17.9072      	-1.3018      	-0.785994      	591.356      
  252.5      	822.416      	20967.7      	18334.7      	  10124      	10140.2      	17.9074      	 -1.314      	-0.841155      	 593.08      
 252.55      	837.368      	21120.2      	18172.3      	10716.8      	10732.5      	17.9076      	-1.32853      	-0.900596      	594.272      
  252.6      	854.206      	21293.6      	18000.1      	11333.3      	11348.5      	17.9078      	-1.34518      	-0.962471      	595.223      
 252.65      	 872.84      	21503.2      	17832.3      	11976.4      	  11991      	 17.908      	-1.36373      	-1.02492      	596.157      
  252.7      	892.959      	21758.1      	17679.8      	12644.7      	12658.7      	17.9082      	-1.3835      	-1.08645      	597.202      
 252.75      	914.021      	22057.8      	  17546      	13332.1      	13345.5      	17.9084      	-1.40354      	-1.14614      	598.366      
  252.8      	 935.64      	22395.2      	17431.2      	14027.1      	14039.9      	17.9086      	-1.42313      	-1.2036      	599.647      
 252.85      	  957.7      	22759.9      	17333.8      	  14718      	14730.2      	17.9088      	-1.44162      	-1.25889      	601.099      
  252.9      	980.162      	23140.5      	17249.8      	15394.8      	15406.4      	 17.909      	-1.45831      	-1.31227      	602.765      
 252.95      	 1002.9      	23526.2      	17176.7      	16047.4      	16058.5      	17.9092      	-1.47264      	-1.36416      	604.555      
    253      	1025.62      	23907.9      	17111.8      	16668.8      	16679.4      	17.9094      	-1.48444      	-1.41494      	606.388      
 253.05      	 1048.2      	24279.2      	17049.5      	17258.9      	17269.1      	17.9097      	-1.49401      	-1.46472      	608.256      
  253.1      	1070.55      	24636.1      	16983.3      	17820.8      	17830.5      	17.9099      	-1.50174      	-1.51329      	610.201      
 253.15      	1092.67      	24974.9      	16909.4      	18354.8      	18364.1      	17.9102      	-1.50805      	-1.56029      	612.197      
  253.2      	 1114.7      	25293.6      	16826.9      	18860.2      	18869.1      	17.9104      	-1.51346      	-1.60532      	614.192      
 253.25      	 1136.7      	25591.6      	16737.9      	19335.4      	19343.9      	17.9106      	-1.51849      	-1.6479      	616.144      
  253.3      	1158.77      	25866.8      	16645.1      	19776.8      	  19785      	17.9109      	-1.52363      	-1.68758      	617.989      
 253.35      	1181.02      	26117.5      	16551.6      	20180.7      	20188.6      	17.9111      	-1.52929      	-1.72393      	619.596      
  253.4      	1203.26      	26341.8      	16462.5      	20542.1      	20549.6      	17.9113      	-1.53578      	-1.75652      	620.874      
 253.45      	1225.15      	26535.2      	16381.9      	20853.2      	20860.4      	17.9115      	-1.54319      	-1.78484      	621.731      
  253.5      	1246.77      	26693.8      	16312.1      	21108.8      	21115.8      	17.9117      	-1.55146      	-1.80819      	622.208      
 253.55      	1268.49      	26820.5      	16257.6      	21310.5      	21317.4      	17.9118      	-1.56041      	-1.82578      	622.457      
  253.6      	1290.38      	26922.2      	16224.1      	21463.8      	21470.6      	 17.912      	-1.56958      	-1.83706      	622.671      
 253.65      	1312.47      	27006.3      	16219.1      	  21573      	21579.7      	17.9121      	-1.57827      	-1.84172      	622.961      
  253.7      	1334.88      	27081.4      	16249.6      	21643.9      	21650.5      	17.9122      	-1.58565      	-1.83967      	623.474      
 253.75      	1357.59      	27155.7      	16317.5      	21685.8      	21692.4      	17.9123      	-1.59087      	-1.83107      	624.384      
  253.8      	1380.31      	27232.2      	16416.1      	21707.2      	21713.8      	17.9124      	-1.59322      	-1.81674      	625.857      
 253.85      	1402.64      	27306.5      	16531.4      	21712.8      	21719.5      	17.9124      	-1.59215      	-1.79816      	627.984      
  253.9      	1424.36      	27369.9      	16643.2      	21706.9      	21713.7      	17.9125      	-1.5874      	-1.7772      	630.846      
 253.95      	1445.46      	27415.6      	16731.7      	21696.3      	21703.3      	17.9126      	-1.57941      	-1.75589      	634.394      
    254      	1466.08      	27439.8      	16786.4      	21684.5      	21691.7      	17.9126      	-1.56938      	-1.73642      	638.378      
 254.05      	1486.35      	27438.2      	16806.8      	21666.5      	21673.9      	17.9126      	-1.55886      	-1.72093      	642.222      
  254.1      	1506.27      	27409.7      	16799.8      	21635.6      	21643.2      	17.9126      	-1.54931      	-1.71106      	645.261      
 254.15      	1525.91      	27362.1      	16777.6      	21592.6      	21600.3      	17.9126      	-1.54206      	-1.70763      	646.973      
  254.2      	1545.37      	27307.7      	16751.9      	21543.7      	21551.4      	17.9125      	-1.53789      	-1.71063      	647.831      
 254.25      	1564.86      	27257.3      	16730.8      	21496.2      	21503.9      	17.9125      	-1.53694      	-1.71925      	647.841      
  254.3      	1584.43      	27221.3      	16721.3      	  21458      	21465.8      	17.9124      	-1.53892      	-1.7317      	646.537      
 254.35      	1604.06      	27207.1      	16731.3      	21432.2      	21439.9      	17.9123      	 -1.543      	-1.74548      	644.018      
  254.4      	1623.76      	27210.3      	16762.8      	21411.7      	21419.3      	17.9121      	-1.54795      	-1.75812      	640.871      
 254.45      	1643.12      	27215.4      	16807.2      	21383.4      	21390.8      	 17.912      	-1.55261      	-1.76781      	637.596      
  254.5      	1661.71      	27209.1      	16856.3      	21336.8      	21344.1      	17.9118      	-1.55603      	-1.77336      	634.529      
 254.55      	1679.31      	27188.1      	16908.7      	21268.3      	21275.6      	17.9116      	-1.55743      	-1.77405      	631.925      
  254.6      	1696.17      	27141.6      	16959.9      	21167.9      	21175.2      	17.9114      	-1.55649      	-1.7696      	629.964      
 254.65      	1712.15      	  27053      	17005.3      	21017.5      	21024.9      	17.9112      	-1.55338      	-1.76002      	628.345      
  254.7      	 1727.4      	26921.7      	17048.3      	  20813      	20820.5      	 17.911      	-1.54862      	-1.7454      	627.035      
 254.75      	1742.41      	26756.5      	17090.8      	20563.7      	20571.5      	17.9108      	-1.54275      	-1.72597      	625.987      
  254.8      	1756.95      	26562.4      	17132.6      	20275.2      	20283.2      	17.9106      	-1.53624      	-1.70217      	625.067      
 254.85      	1770.74      	26343.9      	17178.5      	19948.5      	19956.8      	17.9104      	-1.52947      	-1.67443      	624.065      
  254.9      	1783.61      	26106.2      	17231.3      	19587.2      	19595.7      	17.9102      	-1.5227      	-1.64303      	622.937      
 254.95      	1795.73      	25852.7      	17291.4      	19194.1      	19202.9      	  17.91      	-1.51605      	-1.6083      	621.528      
    255      	1807.18      	25585.2      	17361.2      	18767.7      	18776.9      	17.9099      	-1.50949      	-1.57076      	619.909      
 255.05      	1818.01      	25306.5      	17444.5      	  18307      	18316.5      	17.9097      	-1.50275      	-1.53107      	617.956      
  255.1      	1828.27      	25019.9      	17543.3      	17811.8      	17821.7      	17.9095      	-1.49549      	-1.48963      	615.766      
 255.15      	1837.75      	24723.9      	17657.7      	17277.3      	17287.6      	17.9093      	-1.4875      	-1.44637      	613.235      
  255.2      	1846.33      	24415.9      	17786.7      	16697.1      	16707.8      	17.9091      	-1.47862      	-1.40092      	 610.48      
 255.25      	1854.07      	24099.5      	17927.8      	16074.7      	16085.8      	17.9089      	-1.46868      	-1.35277      	607.596      
  255.3      	1861.26      	23781.3      	18073.9      	15423.7      	15435.5      	17.9087      	-1.45754      	-1.30138      	 604.97      
 255.35      	1868.03      	23464.7      	18214.8      	14758.5      	14770.8      	17.9085      	-1.44516      	-1.24641      	602.734      
  255.4      	1874.51      	23151.7      	  18343      	14090.1      	14102.9      	17.9083      	-1.43178      	-1.18794      	601.106      
 255.45      	1880.85      	22845.7      	18456.8      	13426.1      	13439.5      	17.9081      	-1.41788      	-1.12641      	599.963      
  255.5      	1887.08      	22547.8      	18556.5      	12768.8      	12782.8      	17.9079      	-1.40412      	-1.06281      	599.153      
 255.55      	1892.93      	22257.7      	18643.2      	12116.7      	12131.3      	17.9077      	-1.39114      	-0.99882      	598.142      
  255.6      	 1898.3      	21977.8      	18720.1      	11469.7      	11484.8      	17.9075      	-1.37952      	-0.936523      	596.635      
 255.65      	1903.06      	21709.1      	18788.2      	10828.7      	10844.3      	17.9074      	-1.36973      	-0.87787      	594.167      
  255.7      	1907.07      	21447.3      	18844.3      	10190.7      	10206.8      	17.9072      	-1.36209      	-0.824205      	590.474      
 255.75      	1910.33      	  21189      	18886.1      	9553.11      	9569.56      	17.9071      	-1.35683      	-0.776134      	 585.19      
  255.8      	1913.07      	20935.1      	18912.9      	8919.61      	8936.38      	 17.907      	-1.35404      	-0.733606      	578.399      
 255.85      	1915.24      	20683.6      	18920.6      	8295.29      	8312.29      	17.9068      	-1.35389      	-0.695972      	 570.07      
  255.9      	1916.42      	20428.4      	18902.1      	7683.09      	7700.25      	17.9067      	-1.35677      	 -0.662      	560.483      
 255.95      	1916.42      	20162.5      	18850.3      	7086.02      	 7103.3      	17.9066      	-1.36338      	-0.630034      	550.067      
    256      	1915.05      	19879.5      	18759.1      	6505.79      	6523.18      	17.9064      	-1.37431      	-0.598309      	539.878      
 256.05      	1912.35      	19572.1      	18624.3      	5937.54      	5955.08      	17.9063      	-1.38958      	-0.565269      	530.991      
  256.1      	1908.61      	  19236      	18445.3      	5372.76      	5390.58      	17.9061      	-1.40776      	-0.529801      	524.832      
 256.15      	1904.24      	18878.9      	18231.2      	 4808.9      	4827.14      	 17.906      	-1.42589      	-0.491289      	522.203      
  256.2      	1899.31      	  18521      	18002.2      	4249.01      	4267.82      	17.9058      	-1.44062      	-0.449477      	522.929      
 256.25      	1893.81      	18191.8      	  17788      	3694.13      	3713.58      	17.9056      	-1.4497      	-0.404243      	525.537      
  256.3      	1887.75      	17932.8      	  17631      	3139.88      	3159.99      	17.9054      	-1.45281      	-0.355458      	528.344      
 256.35      	1881.36      	17794.1      	17581.1      	2581.21      	2601.93      	17.9052      	-1.45117      	-0.303108      	530.012      
  256.4      	1874.89      	17816.7      	17677.2      	2017.48      	2038.75      	 17.905      	-1.44663      	-0.247628      	530.419      
 256.45      	1868.81      	18016.8      	17933.2      	1451.67      	1473.46      	17.9048      	-1.4408      	-0.189995      	530.005      
  256.5      	1863.45      	  18374      	18327.4      	887.577      	909.894      	17.9046      	-1.43438      	-0.131296      	529.684      
 256.55      	1858.79      	18830.1      	18801.8      	 324.98      	347.841      	17.9044      	-1.42701      	-0.0722742      	529.858      
  256.6      	 1854.3      	19311.4      	19284.1      	-244.242      	-220.808      	17.9042      	-1.41759      	-0.0133986      	530.605      
 256.65      	 1849.2      	19765.9      	19722.5      	-828.649      	-804.614      	 17.904      	-1.40479      	0.0447412      	 531.65      
  256.7      	1842.77      	20173.3      	20096.6      	-1425.17      	-1400.51      	17.9038      	-1.38747      	0.101328      	532.976      
 256.75      	 1834.6      	20529.3      	20402.8      	-2023.24      	-1997.95      	17.9036      	-1.36518      	0.155602      	534.502      
  256.8      	1824.94      	20837.9      	20646.2      	-2617.05      	-2591.12      	17.9033      	-1.33856      	0.207122      	536.139      
 256.85      	1814.32      	21110.5      	20838.7      	-3206.98      	-3180.42      	17.9031      	-1.30919      	0.255775      	537.624      
  256.9      	1803.31      	21360.8      	20993.8      	-3796.21      	-3769.05      	17.9029      	-1.2789      	0.301671      	538.783      
 256.95      	1792.16      	21599.7      	21122.5      	-4387.12      	-4359.37      	17.9026      	-1.24909      	0.344994      	539.424      
    257      	1780.86      	21837.7      	21235.8      	-4977.11      	-4948.79      	17.9023      	-1.22057      	0.385924      	539.605      
 257.05      	1769.08      	22080.5      	21342.5      	-5557.47      	-5528.61      	17.9021      	-1.1938      	0.424786      	539.472      
  257.1      	1756.37      	22322.6      	21441.1      	-6116.19      	-6086.81      	17.9018      	-1.16905      	0.462193      	539.226      
 257.15      	1742.57      	22551.4      	21523.7      	-6642.48      	-6612.61      	17.9015      	-1.1465      	0.498857      	538.948      
  257.2      	1727.92      	22758.5      	21585.7      	-7129.34      	-7099.02      	17.9012      	-1.12628      	0.535259      	538.768      
 257.25      	1712.71      	22937.3      	21625.2      	-7568.81      	-7538.07      	17.9009      	-1.10859      	0.57138      	538.754      
  257.3      	1697.22      	  23083      	21643.1      	-7950.95      	-7919.85      	17.9006      	-1.09375      	0.606459      	538.946      
 257.35      	1681.51      	23200.3      	  21647      	-8275.04      	-8243.62      	17.9004      	-1.08208      	0.638991      	539.196      
  257.4      	1665.47      	23301.2      	21647.5      	-8552.55      	-8520.87      	17.9001      	-1.07374      	0.667166      	539.216      
 257.45      	1648.84      	23395.3      	21651.2      	-8796.53      	-8764.65      	17.8999      	-1.06859      	0.689426      	538.655      
  257.5      	1631.72      	23485.7      	21659.7      	  -9014      	-8981.97      	17.8997      	-1.06627      	0.70473      	537.318      
 257.55      	1614.12      	23570.6      	21670.9      	-9206.63      	-9174.52      	17.8995      	-1.06614      	0.712661      	535.182      
  257.6      	1596.07      	23644.5      	21680.5      	-9372.23      	-9340.08      	17.8993      	-1.06729      	0.713647      	 532.39      
 257.65      	1577.68      	23700.5      	21683.3      	-9506.33      	-9474.2      	17.8992      	-1.06864      	0.709033      	529.165      
  257.7      	1558.91      	23736.9      	21679.1      	-9606.56      	-9574.49      	 17.899      	-1.0694      	0.700709      	525.819      
 257.75      	1539.52      	23755.8      	21670.5      	-9672.72      	-9640.73      	17.8989      	-1.0692      	0.690585      	522.652      
  257.8      	1519.27      	23756.9      	  21657      	-9705.57      	-9673.67      	17.8988      	-1.0679      	0.680274      	519.882      
 257.85      	1498.07      	23742.1      	21638.4      	-9711.34      	-9679.54      	17.8987      	-1.0654      	0.670986      	 517.58      
  257.9      	1476.06      	23718.8      	21616.7      	  -9703      	-9671.29      	17.8986      	-1.0618      	0.663573      	515.766      
 257.95      	1453.56      	23693.6      	21592.4      	-9695.49      	-9663.86      	17.8985      	-1.05751      	0.658606      	514.356      
    258      	1431.05      	23669.7      	  21564      	-9700.58      	  -9669      	17.8984      	-1.05296      	0.656359      	513.106      
 258.05      	1408.76      	23649.1      	21531.2      	-9723.25      	-9691.71      	17.8984      	-1.04853      	0.656792      	511.826      
  258.1      	1386.57      	23634.4      	21498.6      	-9759.95      	-9728.42      	17.8983      	-1.04465      	0.659674      	510.723      
 258.15      	1364.38      	23625.3      	21470.1      	-9800.7      	-9769.14      	17.8983      	-1.04174      	0.664682      	510.571      
  258.2      	1342.01      	23617.3      	21446.5      	-9833.04      	-9801.43      	17.8983      	-1.03964      	0.671275      	511.315      
 258.25      	1319.48      	23605.3      	21427.3      	-9846.02      	-9814.35      	17.8984      	-1.03806      	0.678737      	512.559      
  258.3      	1296.77      	  23584      	21409.5      	-9833.71      	-9801.99      	17.8984      	-1.03739      	0.68654      	514.146      
 258.35      	1274.07      	23547.4      	21388.2      	-9792.49      	-9760.73      	17.8985      	-1.03811      	0.694145      	515.855      
  258.4      	1251.33      	23493.9      	21362.3      	-9720.18      	-9688.42      	17.8986      	-1.03998      	0.700265      	517.568      
 258.45      	 1228.4      	23427.7      	21335.1      	-9619.79      	-9588.07      	17.8987      	-1.0424      	0.702991      	 519.13      
  258.5      	1205.43      	23350.7      	21306.4      	-9495.26      	-9463.6      	17.8988      	-1.04541      	0.700863      	520.427      
 258.55      	 1182.5      	23258.7      	21271.3      	-9346.98      	-9315.42      	17.8989      	-1.04951      	0.693389      	 521.32      
  258.6      	1159.85      	23150.8      	  21228      	-9176.43      	-9145.02      	17.8991      	-1.05484      	0.680612      	521.831      
 258.65      	1137.51      	23029.7      	21178.1      	-8985.08      	-8953.85      	17.8992      	-1.06105      	0.662838      	522.045      
  258.7      	1115.63      	22892.2      	  21122      	-8763.2      	-8732.18      	17.8994      	-1.06786      	0.640771      	522.181      
 258.75      	1093.97      	22734.4      	21061.5      	-8494.3      	-8463.52      	17.8995      	-1.07509      	0.61543      	522.513      
  258.8      	 1072.2      	22562.4      	21003.9      	-8172.2      	-8141.7      	17.8997      	-1.08238      	0.587847      	523.276      
 258.85      	1050.49      	22384.1      	  20953      	-7804.63      	-7774.43      	17.8999      	-1.08938      	0.558835      	 524.42      
  258.9      	1028.85      	22203.4      	20907.5      	-7400.13      	-7370.26      	   17.9      	-1.09573      	0.528731      	525.821      
 258.95      	1007.46      	22027.2      	20872.9      	-6958.36      	-6928.84      	17.9002      	-1.10114      	0.497271      	527.554      
    259      	986.376      	21864.1      	20855.8      	-6478.42      	-6449.26      	17.9003      	-1.10523      	0.463762      	529.722      
 259.05      	965.728      	  21716      	20853.4      	-5967.95      	-5939.17      	17.9005      	-1.10756      	0.427401      	532.113      
  259.1      	945.402      	21578.6      	  20856      	-5436.51      	-5408.13      	17.9006      	-1.10797      	0.387597      	534.395      
 259.15      	 925.25      	21444.8      	20853.4      	-4889.32      	-4861.37      	17.9008      	-1.10678      	0.344041      	 536.34      
  259.2      	905.267      	21303.9      	20832.5      	-4330.02      	-4302.54      	17.9009      	-1.10458      	0.296554      	537.817      
 259.25      	885.594      	  21147      	20783.7      	-3758.01      	-3731.03      	17.9011      	-1.10187      	0.245013      	538.829      
  259.3      	866.523      	20977.8      	20710.7      	-3166.91      	-3140.45      	17.9013      	-1.09915      	0.189408      	 539.62      
 259.35      	848.411      	20805.2      	20621.2      	-2554.39      	-2528.48      	17.9015      	-1.09705      	0.129966      	540.346      
  259.4      	831.459      	20632.3      	20515.6      	-1925.8      	-1900.46      	17.9016      	-1.09628      	0.0673595      	540.942      
 259.45      	815.826      	  20461      	  20394      	-1287.44      	-1262.68      	17.9018      	-1.09739      	0.00270744      	 541.36      
  259.5      	801.446      	20297.7      	20261.1      	-643.278      	-619.115      	17.9019      	-1.10065      	-0.0626499      	541.685      
 259.55      	788.217      	20147.8      	20121.5      	2.40314      	25.9706      	17.9021      	-1.10608      	-0.127347      	542.029      
  259.6      	776.083      	20011.5      	19974.9      	643.675      	666.654      	17.9022      	-1.11332      	-0.190165      	542.454      
 259.65      	765.247      	19888.7      	19821.6      	1274.73      	1297.14      	17.9023      	 -1.122      	-0.250062      	543.062      
  259.7      	756.156      	19781.4      	19664.7      	1890.73      	 1912.6      	17.9025      	-1.13218      	-0.306007      	    544      
 259.75      	749.153      	19693.2      	19509.1      	2490.24      	 2511.6      	17.9026      	-1.14409      	-0.357095      	545.431      
  259.8      	744.755      	  19633      	19365.1      	3071.69      	3092.59      	17.9027      	-1.1575      	-0.402892      	547.459      
 259.85      	743.092      	  19614      	19249.1      	 3630.2      	3650.68      	17.9028      	-1.17175      	-0.443405      	550.059      
  259.9      	743.659      	19643.3      	19169.8      	4168.01      	4188.12      	17.9029      	-1.18623      	-0.478807      	553.155      
 259.95      	 745.65      	19716.3      	19122.7      	 4696.1      	4715.87      	 17.903      	-1.20042      	-0.509489      	556.726      
    260      	748.528      	19822.6      	19096.8      	5219.51      	5238.96      	17.9031      	-1.21371      	-0.536297      	560.709      
 260.05      	752.154      	19948.5      	19078.3      	5740.33      	5759.47      	17.9032      	-1.22536      	-0.56053      	565.002      
  260.1      	756.896      	  20084      	19054.4      	6267.49      	6286.34      	17.9034      	-1.23495      	-0.583769      	569.634      
 260.15      	763.071      	  20226      	19018.7      	 6809.2      	6827.75      	17.9035      	-1.24267      	-0.607899      	574.574      
  260.2      	770.711      	20372.6      	18967.4      	7366.18      	7384.42      	17.9037      	-1.24917      	-0.63508      	579.594      
 260.25      	779.663      	20518.9      	18896.5      	7932.93      	7950.84      	17.9039      	-1.25531      	-0.667266      	584.313      
  260.3      	789.557      	  20661      	18802.7      	8504.06      	8521.61      	17.9041      	-1.26206      	-0.705674      	588.341      
 260.35      	800.375      	20800.2      	18687.4      	 9078.3      	9095.44      	17.9043      	-1.27047      	-0.750742      	591.488      
  260.4      	812.538      	20939.3      	18552.6      	9656.54      	9673.23      	17.9045      	-1.28131      	-0.802215      	593.778      
 260.45      	826.243      	21080.8      	  18398      	10242.9      	10259.1      	17.9047      	-1.29469      	-0.859095      	595.328      
  260.5      	 841.68      	21232.8      	18226.5      	10846.3      	  10862      	17.9049      	-1.31041      	-0.919765      	596.402      
 260.55      	859.031      	21410.3      	18048.6      	11474.8      	  11490      	17.9051      	-1.32834      	-0.982307      	597.313      
  260.6      	878.144      	21627.1      	17878.4      	12129.7      	12144.3      	17.9053      	-1.34815      	-1.04492      	598.241      
 260.65      	 898.61      	21889.8      	17724.9      	12807.7      	12821.7      	17.9055      	-1.36893      	-1.10628      	599.276      
  260.7      	919.915      	22195.6      	17589.7      	13501.9      	13515.2      	17.9057      	-1.3898      	-1.1656      	600.428      
 260.75      	941.765      	22536.9      	  17473      	14200.8      	14213.6      	 17.906      	-1.4101      	-1.22259      	601.723      
  260.8      	964.061      	22903.7      	17373.3      	14893.4      	14905.5      	17.9062      	-1.42919      	-1.27738      	603.221      
 260.85      	986.737      	23283.9      	17285.9      	15569.4      	  15581      	17.9065      	-1.44635      	-1.33034      	604.912      
  260.9      	1009.61      	23666.1      	17208.4      	16218.1      	16229.1      	17.9067      	-1.46108      	-1.38189      	606.688      
 260.95      	1032.44      	24042.6      	17138.7      	16833.9      	16844.4      	 17.907      	-1.47337      	-1.43236      	 608.48      
    261      	1055.08      	24407.7      	17069.6      	17419.5      	17429.5      	17.9073      	-1.48356      	-1.48178      	610.315      
 261.05      	1077.48      	24756.5      	16994.3      	17976.5      	17986.1      	17.9076      	-1.49206      	-1.52989      	612.226      
  261.1      	 1099.7      	25085.7      	16910.7      	18504.1      	18513.3      	17.9079      	-1.49928      	-1.57633      	614.162      
 261.15      	1121.89      	25395.3      	16819.6      	19002.8      	19011.6      	17.9082      	-1.50575      	-1.62066      	616.077      
  261.2      	1144.05      	25684.3      	16723.4      	19470.4      	19478.9      	17.9085      	-1.51201      	-1.66236      	617.926      
 261.25      	 1166.3      	25949.8      	16624.6      	19902.3      	19910.4      	17.9088      	-1.51851      	-1.70097      	619.624      
  261.3      	1188.73      	26190.5      	16526.5      	20295.6      	20303.4      	 17.909      	-1.52561      	-1.73609      	621.063      
 261.35      	1211.07      	26404.6      	16434.3      	  20645      	20652.5      	17.9093      	-1.53358      	-1.76725      	622.151      
  261.4      	1233.02      	26586.3      	16351.5      	20941.8      	20949.1      	17.9096      	-1.54249      	-1.79386      	622.824      
 261.45      	1254.78      	26733.2      	16280.9      	21182.7      	21189.7      	17.9098      	-1.55222      	-1.81523      	623.158      
  261.5      	1276.68      	26849.9      	16227.2      	21370.7      	21377.5      	17.9101      	-1.56241      	-1.83067      	623.311      
