# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
 151.95      	-1.5714      	-15.8247      
    152      	-1.53734      	-15.4817      
 152.05      	-1.50118      	-15.1176      
  152.1      	-1.46299      	-14.733      
 152.15      	-1.42281      	-14.3283      
  152.2      	-1.38069      	-13.9042      
 152.25      	-1.3367      	-13.4611      
  152.3      	-1.29089      	-12.9998      
 152.35      	-1.24332      	-12.5208      
  152.4      	-1.19407      	-12.0248      
 152.45      	-1.14319      	-11.5124      
  152.5      	-1.09076      	-10.9844      
 152.55      	-1.03684      	-10.4415      
  152.6      	-0.981519      	-9.88434      
 152.65      	-0.924862      	-9.31378      
  152.7      	-0.866948      	-8.73055      
 152.75      	-0.807855      	-8.13547      
  152.8      	-0.747665      	-7.52932      
 152.85      	-0.686458      	-6.91294      
  152.9      	-0.624318      	-6.28716      
 152.95      	-0.56133      	-5.65284      
    153      	-0.497579      	-5.01084      
 153.05      	-0.433151      	-4.36202      
  153.1      	-0.368135      	-3.70728      
 153.15      	-0.302618      	-3.0475      
  153.2      	-0.23669      	-2.38358      
 153.25      	-0.17044      	-1.71641      
  153.3      	-0.103959      	-1.04692      
 153.35      	-0.0373366      	-0.375997      
  153.4      	0.0293367      	0.295434      
 153.45      	0.0959702      	0.966463      
  153.5      	0.162473      	1.63618      
 153.55      	0.228755      	2.30367      
  153.6      	0.294727      	2.96803      
 153.65      	0.360297      	3.62836      
  153.7      	0.425378      	4.28375      
 153.75      	0.489881      	4.93332      
  153.8      	0.553718      	5.57619      
 153.85      	0.616803      	6.21148      
  153.9      	0.679049      	6.83833      
 153.95      	0.740372      	7.45588      
    154      	0.800689      	 8.0633      
 154.05      	0.859917      	8.65975      
  154.1      	0.917977      	9.24444      
 154.15      	0.974789      	9.81657      
  154.2      	1.03028      	10.3753      
 154.25      	1.08436      	  10.92      
  154.3      	1.13698      	11.4499      
 154.35      	1.18804      	11.9641      
  154.4      	 1.2375      	12.4622      
 154.45      	1.28527      	12.9432      
  154.5      	1.33129      	13.4067      
 154.55      	1.37551      	 13.852      
  154.6      	1.41785      	14.2784      
 154.65      	1.45827      	14.6854      
  154.7      	1.49671      	15.0725      
 154.75      	1.53311      	15.4391      
  154.8      	1.56743      	15.7847      
 154.85      	1.59962      	16.1088      
  154.9      	1.62963      	16.4111      
 154.95      	1.65743      	 16.691      
    155      	1.68297      	16.9483      
 155.05      	1.70623      	17.1825      
  155.1      	1.72717      	17.3934      
 155.15      	1.74576      	17.5806      
  155.2      	1.76198      	 17.744      
 155.25      	1.77581      	17.8832      
  155.3      	1.78722      	17.9981      
 155.35      	 1.7962      	18.0886      
  155.4      	1.80274      	18.1544      
 155.45      	1.80683      	18.1956      
  155.5      	1.80847      	18.2121      
 155.55      	1.80764      	18.2038      
  155.6      	1.80436      	18.1707      
 155.65      	1.79863      	 18.113      
  155.7      	1.79045      	18.0307      
 155.75      	1.77984      	17.9238      
  155.8      	1.76681      	17.7926      
 155.85      	1.75138      	17.6372      
  155.9      	1.73357      	17.4578      
 155.95      	 1.7134      	17.2547      
    156      	 1.6909      	17.0282      
 156.05      	1.66611      	16.7785      
  156.1      	1.63905      	 16.506      
 156.15      	1.60976      	 16.211      
  156.2      	1.57829      	15.8941      
 156.25      	1.54467      	15.5555      
  156.3      	1.50895      	15.1958      
 156.35      	1.47118      	14.8154      
  156.4      	1.43141      	14.4149      
 156.45      	1.38969      	13.9948      
  156.5      	1.34609      	13.5557      
 156.55      	1.30065      	13.0982      
  156.6      	1.25345      	12.6228      
 156.65      	1.20455      	12.1303      
  156.7      	  1.154      	11.6213      
 156.75      	1.10189      	11.0966      
  156.8      	1.04828      	10.5567      
 156.85      	0.99325      	10.0025      
  156.9      	0.936867      	9.43467      
 156.95      	0.87921      	8.85404      
    157      	0.820359      	8.26138      
 157.05      	0.760392      	7.65749      
  157.1      	0.699392      	7.04319      
 157.15      	0.637441      	6.41931      
  157.2      	0.574624      	5.78672      
 157.25      	0.511025      	5.14625      
  157.3      	0.446733      	 4.4988      
 157.35      	0.381833      	3.84523      
  157.4      	0.316414      	3.18643      
 157.45      	0.250565      	 2.5233      
  157.5      	0.184375      	1.85674      
 157.55      	0.117935      	1.18766      
  157.6      	0.0513346      	0.516962      
 157.65      	-0.0153356      	-0.154436      
  157.7      	-0.0819849      	-0.825625      
 157.75      	-0.148523      	-1.49569      
  157.8      	-0.214859      	-2.16373      
 157.85      	-0.280903      	-2.82882      
  157.9      	-0.346565      	-3.49007      
 157.95      	-0.411756      	-4.14657      
    158      	-0.476388      	-4.79744      
 158.05      	-0.540372      	-5.44179      
  158.1      	-0.603622      	-6.07874      
 158.15      	-0.666051      	-6.70743      
  158.2      	-0.727575      	 -7.327      
 158.25      	-0.78811      	-7.93662      
  158.3      	-0.847574      	-8.53545      
 158.35      	-0.905886      	-9.12267      
  158.4      	-0.962966      	-9.6975      
 158.45      	-1.01874      	-10.2591      
  158.5      	-1.07313      	-10.8069      
 158.55      	-1.12605      	-11.3399      
  158.6      	-1.17745      	-11.8575      
 158.65      	-1.22725      	-12.359      
  158.7      	-1.27538      	-12.8436      
 158.75      	-1.32178      	-13.3109      
  158.8      	-1.36638      	 -13.76      
 158.85      	-1.40912      	-14.1905      
  158.9      	-1.44995      	-14.6016      
 158.95      	-1.4888      	-14.9929      
    159      	-1.52564      	-15.3638      
 159.05      	-1.5604      	-15.7139      
  159.1      	-1.59304      	-16.0426      
 159.15      	-1.62351      	-16.3495      
  159.2      	-1.65178      	-16.6341      
 159.25      	-1.6778      	-16.8962      
  159.3      	-1.70154      	-17.1353      
 159.35      	-1.72297      	-17.3511      
  159.4      	-1.74206      	-17.5433      
 159.45      	-1.75878      	-17.7117      
  159.5      	-1.7731      	-17.856      
 159.55      	-1.78502      	-17.976      
  159.6      	-1.79452      	-18.0716      
 159.65      	-1.80157      	-18.1426      
  159.7      	-1.80618      	-18.189      
 159.75      	-1.80833      	-18.2107      
  159.8      	-1.80802      	-18.2076      
 159.85      	-1.80526      	-18.1797      
  159.9      	-1.80004      	-18.1272      
 159.95      	-1.79237      	 -18.05      
    160      	-1.78227      	-17.9483      
 160.05      	-1.76975      	-17.8222      
  160.1      	-1.75482      	-17.6718      
 160.15      	-1.73751      	-17.4975      
  160.2      	-1.71783      	-17.2993      
 160.25      	-1.69582      	-17.0777      
  160.3      	-1.67151      	-16.8328      
 160.35      	-1.64492      	-16.5651      
  160.4      	-1.6161      	-16.2748      
 160.45      	-1.58508      	-15.9624      
  160.5      	-1.5519      	-15.6284      
 160.55      	-1.51662      	-15.2731      
  160.6      	-1.47928      	-14.897      
 160.65      	-1.43992      	-14.5007      
  160.7      	-1.39861      	-14.0846      
 160.75      	-1.3554      	-13.6495      
  160.8      	-1.31034      	-13.1957      
 160.85      	-1.26351      	-12.7241      
  160.9      	-1.21495      	-12.2351      
 160.95      	-1.16475      	-11.7296      
    161      	-1.11296      	-11.208      
 161.05      	-1.05966      	-10.6713      
  161.1      	-1.00492      	 -10.12      
 161.15      	-0.948816      	 -9.555      
  161.2      	-0.89142      	 -8.977      
 161.25      	-0.832813      	-8.3868      
  161.3      	-0.773073      	-7.78519      
 161.35      	-0.712283      	-7.17301      
  161.4      	-0.650525      	-6.55108      
 161.45      	-0.587883      	-5.92024      
  161.5      	-0.524441      	-5.28136      
 161.55      	-0.460287      	-4.6353      
  161.6      	-0.395508      	-3.98294      
 161.65      	-0.33019      	-3.32516      
  161.7      	-0.264424      	-2.66287      
 161.75      	-0.198299      	-1.99696      
  161.8      	-0.131904      	-1.32833      
 161.85      	-0.0653295      	-0.657897      
  161.9      	0.00133355      	0.0134294      
 161.95      	0.0679948      	0.684738      
    162      	0.134564      	1.35512      
 162.05      	0.20095      	2.02365      
  162.1      	0.267062      	2.68944      
 162.15      	0.332812      	3.35157      
  162.2      	0.39811      	4.00914      
 162.25      	0.462866      	4.66127      
  162.3      	0.526993      	5.30706      
 162.35      	0.590404      	5.94564      
  162.4      	0.653013      	6.57613      
 162.45      	0.714734      	7.19769      
  162.5      	0.775484      	7.80947      
 162.55      	0.835179      	8.41063      
  162.6      	0.89374      	9.00036      
 162.65      	0.951085      	9.57786      
  162.7      	1.00714      	10.1423      
 162.75      	1.06182      	 10.693      
  162.8      	1.11506      	11.2292      
 162.85      	1.16679      	11.7501      
  162.9      	1.21693      	 12.255      
 162.95      	1.26541      	12.7433      
    163      	1.31218      	13.2142      
 163.05      	1.35716      	13.6672      
  163.1      	 1.4003      	14.1016      
 163.15      	1.44153      	14.5169      
  163.2      	1.48081      	14.9124      
 163.25      	1.51807      	15.2877      
  163.3      	1.55327      	15.6421      
 163.35      	1.58636      	15.9753      
  163.4      	1.61729      	16.2868      
 163.45      	1.64602      	16.5762      
  163.5      	1.67252      	 16.843      
 163.55      	1.69674      	 17.087      
  163.6      	1.71866      	17.3077      
 163.65      	1.73824      	17.5049      
  163.7      	1.75546      	17.6783      
 163.75      	 1.7703      	17.8277      
  163.8      	1.78272      	17.9528      
 163.85      	1.79273      	18.0536      
  163.9      	1.80029      	18.1298      
 163.95      	1.80541      	18.1813      
    164      	1.80808      	18.2082      
 164.05      	1.80829      	18.2103      
  164.1      	1.80604      	18.1876      
 164.15      	1.80134      	18.1403      
  164.2      	1.79418      	18.0682      
 164.25      	1.78459      	17.9717      
  164.3      	1.77258      	17.8507      
 164.35      	1.75815      	17.7054      
  164.4      	1.74134      	17.5361      
 164.45      	1.72216      	17.3429      
  164.5      	1.70063      	17.1262      
 164.55      	 1.6768      	16.8861      
  164.6      	1.65069      	16.6232      
 164.65      	1.62233      	16.3376      
  164.7      	1.59177      	16.0298      
 164.75      	1.55905      	15.7003      
  164.8      	 1.5242      	15.3494      
 164.85      	1.48729      	14.9777      
  164.9      	1.44835      	14.5855      
 164.95      	1.40745      	14.1736      
    165      	1.36463      	13.7424      
 165.05      	1.31995      	13.2925      
  165.1      	1.27349      	12.8246      
 165.15      	1.22529      	12.3392      
  165.2      	1.17543      	11.8371      
 165.25      	1.12397      	11.3188      
  165.3      	1.07098      	10.7852      
 165.35      	1.01653      	10.2369      
  165.4      	0.960708      	9.67476      
 165.45      	0.903576      	9.09942      
  165.5      	0.845217      	8.51171      
 165.55      	0.785708      	7.91244      
  165.6      	0.725132      	7.30241      
 165.65      	0.66357      	6.68245      
  165.7      	0.601107      	6.05342      
 165.75      	0.537826      	5.41615      
  165.8      	0.473815      	4.77152      
 165.85      	0.409159      	4.12041      
  165.9      	0.343947      	 3.4637      
 165.95      	0.278268      	2.80228      
    166      	0.21221      	2.13705      
 166.05      	0.145865      	1.46892      
  166.1      	0.0793205      	0.798793      
 166.15      	0.0126686      	0.127578      
  166.2      	-0.0540006      	-0.54381      
 166.25      	-0.120596      	-1.21446      
  166.3      	-0.187028      	-1.88346      
 166.35      	-0.253206      	-2.5499      
  166.4      	-0.319039      	-3.21287      
 166.45      	-0.384439      	-3.87147      
  166.5      	-0.449316      	-4.52482      
 166.55      	-0.513583      	-5.17201      
  166.6      	-0.577152      	-5.81218      
 166.65      	-0.639936      	-6.44444      
  166.7      	-0.70185      	-7.06795      
 166.75      	-0.762811      	-7.68185      
  166.8      	-0.822735      	-8.28531      
 166.85      	-0.88154      	-8.8775      
  166.9      	-0.939147      	-9.45764      
 166.95      	-0.995478      	-10.0249      
    167      	-1.05046      	-10.5786      
 167.05      	-1.10401      	-11.1178      
  167.1      	-1.15606      	-11.642      
 167.15      	-1.20653      	-12.1503      
  167.2      	-1.25537      	-12.6422      
 167.25      	-1.3025      	-13.1168      
  167.3      	-1.34787      	-13.5736      
 167.35      	-1.3914      	-14.012      
  167.4      	-1.43304      	-14.4313      
 167.45      	-1.47273      	-14.831      
  167.5      	-1.51042      	-15.2106      
 167.55      	-1.54605      	-15.5694      
  167.6      	-1.57959      	-15.9072      
 167.65      	-1.61098      	-16.2233      
  167.7      	-1.64018      	-16.5173      
 167.75      	-1.66714      	-16.7889      
  167.8      	-1.69185      	-17.0377      
 167.85      	-1.71425      	-17.2633      
  167.9      	-1.73433      	-17.4654      
 167.95      	-1.75204      	-17.6439      
    168      	-1.76738      	-17.7983      
 168.05      	-1.78031      	-17.9285      
  168.1      	-1.79083      	-18.0344      
 168.15      	-1.79891      	-18.1158      
  168.2      	-1.80454      	-18.1725      
 168.25      	-1.80772      	-18.2046      
  168.3      	-1.80845      	-18.2119      
 168.35      	-1.80672      	-18.1944      
  168.4      	-1.80253      	-18.1523      
 168.45      	-1.79589      	-18.0854      
  168.5      	-1.78681      	-17.994      
 168.55      	-1.7753      	-17.8781      
  168.6      	-1.76138      	-17.7379      
 168.65      	-1.74507      	-17.5736      
  168.7      	-1.72638      	-17.3854      
 168.75      	-1.70535      	-17.1736      
  168.8      	 -1.682      	-16.9385      
 168.85      	-1.65636      	-16.6803      
  168.9      	-1.62847      	-16.3994      
 168.95      	-1.59837      	-16.0963      
    169      	-1.5661      	-15.7713      
 169.05      	-1.53169      	-15.4248      
  169.1      	-1.49521      	-15.0574      
 169.15      	-1.45669      	-14.6695      
  169.2      	-1.4162      	-14.2617      
 169.25      	-1.37377      	-13.8345      
  169.3      	-1.32949      	-13.3885      
 169.35      	-1.28339      	-12.9243      
  169.4      	-1.23555      	-12.4426      
 169.45      	-1.18603      	-11.9439      
  169.5      	-1.1349      	-11.429      
 169.55      	-1.08223      	-10.8985      
  169.6      	-1.02808      	-10.3533      
 169.65      	-0.972542      	-9.79393      
  169.7      	-0.915678      	-9.22129      
 169.75      	-0.85757      	-8.63612      
  169.8      	-0.798296      	-8.0392      
 169.85      	-0.737938      	-7.43136      
  169.9      	-0.676576      	-6.81342      
 169.95      	-0.614295      	-6.18622      
    170      	-0.551179      	-5.55062      
 170.05      	-0.487313      	-4.90746      
  170.1      	-0.422786      	-4.25764      
 170.15      	-0.357683      	-3.60203      
  170.2      	-0.292095      	-2.94153      
 170.25      	-0.226109      	-2.27702      
  170.3      	-0.159817      	-1.60943      
 170.35      	-0.0933067      	-0.939641      
  170.4      	-0.0266699      	-0.268578      
 170.45      	0.0400031      	0.402849      
  170.5      	0.106622      	1.07373      
 170.55      	0.173096      	1.74315      
  170.6      	0.239334      	 2.4102      
 170.65      	0.305247      	3.07398      
  170.7      	0.370746      	3.73357      
 170.75      	0.43574      	 4.3881      
  170.8      	0.500142      	5.03666      
 170.85      	0.563865      	5.67837      
  170.9      	0.626821      	6.31236      
 170.95      	0.688925      	6.93778      
    171      	0.750092      	7.55377      
 171.05      	0.810241      	8.15949      
  171.1      	0.869288      	8.75412      
 171.15      	0.927153      	9.33685      
  171.2      	0.983758      	9.90689      
 171.25      	1.03903      	10.4635      
  171.3      	1.09288      	11.0058      
 171.35      	1.14525      	11.5332      
  171.4      	1.19607      	12.0449      
 171.45      	1.24526      	12.5403      
  171.5      	1.29275      	13.0186      
 171.55      	1.33849      	13.4792      
  171.6      	1.38241      	13.9215      
 171.65      	1.42445      	14.3449      
  171.7      	1.46456      	14.7487      
 171.75      	1.50267      	15.1326      
  171.8      	1.53874      	15.4958      
 171.85      	1.57272      	 15.838      
  171.9      	1.60457      	16.1587      
 171.95      	1.63423      	16.4574      
    172      	1.66167      	16.7337      
 172.05      	1.68685      	16.9873      
  172.1      	1.70974      	17.2178      
 172.15      	1.73031      	 17.425      
  172.2      	1.74852      	17.6084      
 172.25      	1.76436      	17.7679      
  172.3      	 1.7778      	17.9032      
 172.35      	1.78882      	18.0142      
  172.4      	1.79741      	18.1007      
 172.45      	1.80356      	18.1627      
  172.5      	1.80726      	18.1999      
 172.55      	 1.8085      	18.2124      
  172.6      	1.80728      	18.2002      
 172.65      	1.80361      	18.1632      
  172.7      	1.79749      	18.1015      
 172.75      	1.78892      	18.0152      
  172.8      	1.77792      	17.9044      
 172.85      	 1.7645      	17.7693      
  172.9      	1.74869      	17.6101      
 172.95      	 1.7305      	17.4269      
    173      	1.70996      	  17.22      
 173.05      	1.68709      	16.9898      
  173.1      	1.66193      	16.7364      
 173.15      	1.63451      	16.4603      
  173.2      	1.60487      	16.1618      
 173.25      	1.57305      	15.8413      
  173.3      	1.53909      	15.4993      
 173.35      	1.50304      	15.1363      
  173.4      	1.46495      	14.7527      
 173.45      	1.42486      	 14.349      
  173.5      	1.38284      	13.9258      
 173.55      	1.33894      	13.4837      
  173.6      	1.29322      	13.0233      
 173.65      	1.24574      	12.5452      
  173.7      	1.19657      	  12.05      
 173.75      	1.14577      	11.5384      
  173.8      	1.09341      	11.0112      
 173.85      	1.03957      	 10.469      
  173.9      	0.984318      	9.91252      
 173.95      	0.927726      	9.34261      
    174      	0.869872      	   8.76      
 174.05      	0.810837      	8.16549      
  174.1      	0.750699      	7.55988      
 174.15      	0.689541      	6.94399      
  174.2      	0.627446      	6.31866      
 174.25      	0.564498      	5.68475      
  174.3      	0.500783      	5.04311      
 174.35      	0.436387      	4.39461      
  174.4      	0.371398      	3.74015      
 174.45      	0.305904      	3.08059      
  174.5      	0.239995      	2.41686      
 174.55      	0.173759      	1.74983      
  174.6      	0.107287      	1.08043      
 174.65      	0.0406697      	0.409562      
  174.7      	-0.0260032      	-0.261864      
 174.75      	-0.0926408      	-0.932935      
  174.8      	-0.159153      	-1.60274      
 174.85      	-0.225448      	-2.27036      
  174.9      	-0.291437      	-2.9349      
 174.95      	-0.35703      	-3.59545      
    175      	-0.422137      	-4.25111      
 175.05      	-0.486671      	 -4.901      
  175.1      	-0.550544      	-5.54422      
 175.15      	-0.613668      	-6.17991      
  175.2      	-0.675958      	-6.8072      
 175.25      	-0.737329      	-7.42523      
  175.3      	-0.797698      	-8.03318      
 175.35      	-0.856983      	-8.6302      
  175.4      	-0.915103      	-9.2155      
 175.45      	-0.97198      	-9.78827      
  175.5      	-1.02754      	-10.3477      
 175.55      	-1.08169      	-10.8931      
  175.6      	-1.13438      	-11.4237      
 175.65      	-1.18553      	-11.9388      
  175.7      	-1.23506      	-12.4377      
 175.75      	-1.28292      	-12.9196      
  175.8      	-1.32903      	-13.384      
 175.85      	-1.37334      	-13.8302      
  175.9      	-1.41578      	-14.2576      
 175.95      	-1.4563      	-14.6656      
    176      	-1.49483      	-15.0536      
 176.05      	-1.53134      	-15.4213      
  176.1      	-1.56576      	-15.7679      
 176.15      	-1.59806      	-16.0932      
  176.2      	-1.62818      	-16.3965      
 176.25      	-1.65609      	-16.6776      
  176.3      	-1.68175      	-16.936      
 176.35      	-1.70512      	-17.1714      
  176.4      	-1.72618      	-17.3834      
 176.45      	-1.74489      	-17.5718      
  176.5      	-1.76123      	-17.7364      
 176.55      	-1.77517      	-17.8768      
  176.6      	-1.78671      	-17.9929      
 176.65      	-1.79581      	-18.0846      
  176.7      	-1.80247      	-18.1517      
 176.75      	-1.80669      	-18.1941      
  176.8      	-1.80844      	-18.2118      
 176.85      	-1.80774      	-18.2048      
  176.9      	-1.80459      	-18.173      
 176.95      	-1.79897      	-18.1165      
    177      	-1.79092      	-18.0354      
 177.05      	-1.78043      	-17.9297      
  177.1      	-1.76752      	-17.7997      
 177.15      	-1.75221      	-17.6455      
  177.2      	-1.73452      	-17.4673      
 177.25      	-1.71446      	-17.2654      
  177.3      	-1.69208      	 -17.04      
 177.35      	-1.6674      	-16.7915      
  177.4      	-1.64046      	-16.5201      
 177.45      	-1.61128      	-16.2263      
  177.5      	-1.57991      	-15.9104      
 177.55      	-1.5464      	-15.5729      
  177.6      	-1.51078      	-15.2143      
 177.65      	-1.47311      	-14.8349      
  177.7      	-1.43344      	-14.4354      
 177.75      	-1.39182      	-14.0163      
  177.8      	-1.34831      	-13.5781      
 177.85      	-1.30297      	-13.1215      
  177.9      	-1.25585      	-12.647      
 177.95      	-1.20703      	-12.1553      
    178      	-1.15657      	-11.6472      
 178.05      	-1.10453      	-11.1232      
  178.1      	 -1.051      	-10.584      
 178.15      	-0.996035      	-10.0305      
  178.2      	-0.939717      	-9.46337      
 178.25      	-0.882122      	-8.88337      
  178.3      	-0.823328      	-8.29129      
 178.35      	-0.763415      	-7.68794      
  178.4      	-0.702465      	-7.07414      
 178.45      	-0.64056      	-6.45072      
  178.5      	-0.577784      	-5.81854      
 178.55      	-0.514222      	-5.17845      
  178.6      	-0.449962      	-4.53132      
 178.65      	-0.385091      	-3.87804      
  178.7      	-0.319696      	-3.21948      
 178.75      	-0.253866      	-2.55654      
  178.8      	-0.187691      	-1.89014      
 178.85      	-0.121262      	-1.22116      
  178.9      	-0.054667      	-0.550522      
 178.95      	0.0120018      	0.120864      
    179      	0.0786544      	0.792085      
 179.05      	 0.1452      	1.46223      
  179.1      	0.211548      	2.13039      
 179.15      	0.277609      	2.79565      
  179.2      	0.343293      	3.45711      
 179.25      	0.408509      	4.11387      
  179.3      	0.473171      	4.76504      
 179.35      	0.53719      	5.40974      
  179.4      	0.600478      	6.04708      
 179.45      	0.66295      	6.67621      
  179.5      	0.724521      	7.29626      
 179.55      	0.785108      	7.90639      
  179.6      	0.844627      	8.50577      
 179.65      	0.902999      	 9.0936      
  179.7      	0.960143      	9.66907      
 179.75      	1.01598      	10.2314      
  179.8      	1.07044      	10.7798      
 179.85      	1.12344      	11.3136      
  179.9      	1.17492      	 11.832      
 179.95      	 1.2248      	12.3343      
    180      	1.27301      	12.8198      
 180.05      	 1.3195      	13.2879      
  180.1      	1.36419      	 13.738      
 180.15      	1.40703      	14.1694      
  180.2      	1.44795      	14.5815      
 180.25      	1.48691      	14.9738      
  180.3      	1.52384      	15.3458      
 180.35      	1.55871      	15.6969      
  180.4      	1.59145      	16.0267      
 180.45      	1.62204      	16.3346      
  180.5      	1.65042      	16.6204      
 180.55      	1.67655      	16.8836      
  180.6      	1.70041      	17.1239      
 180.65      	1.72195      	17.3408      
  180.7      	1.74116      	17.5342      
 180.75      	  1.758      	17.7038      
  180.8      	1.77245      	17.8493      
 180.85      	1.78449      	17.9706      
  180.9      	 1.7941      	18.0674      
 180.95      	1.80128      	18.1397      
    181      	  1.806      	18.1873      
 181.05      	1.80828      	18.2102      
  181.1      	1.80809      	18.2083      
 181.15      	1.80545      	18.1817      
  181.2      	1.80036      	18.1304      
 181.25      	1.79281      	18.0544      
  181.3      	1.78283      	17.9539      
 181.35      	1.77043      	 17.829      
  181.4      	1.75562      	17.6799      
 181.45      	1.73843      	17.5067      
  181.5      	1.71887      	17.3098      
 181.55      	1.69698      	17.0893      
  181.6      	1.67278      	16.8456      
 181.65      	 1.6463      	 16.579      
  181.7      	1.61759      	16.2899      
 181.75      	1.58668      	15.9786      
  181.8      	1.55361      	15.6456      
 181.85      	1.51843      	15.2913      
  181.9      	1.48119      	14.9163      
 181.95      	1.44194      	 14.521      
    182      	1.40072      	14.1059      
 182.05      	 1.3576      	13.6717      
  182.1      	1.31264      	13.2189      
 182.15      	1.26589      	12.7481      
  182.2      	1.21742      	  12.26      
 182.25      	 1.1673      	11.7552      
  182.3      	1.11559      	11.2345      
 182.35      	1.06236      	10.6985      
  182.4      	1.00769      	10.1479      
 182.45      	0.951652      	9.58357      
  182.5      	0.894319      	 9.0062      
 182.55      	0.835771      	8.41658      
  182.6      	0.776086      	7.81553      
 182.65      	0.715346      	7.20386      
  182.7      	0.653635      	6.58239      
 182.75      	0.591035      	5.95198      
  182.8      	0.527631      	5.31348      
 182.85      	0.463511      	4.66776      
  182.9      	0.39876      	4.01569      
 182.95      	0.333468      	3.35817      
    183      	0.267722      	2.69608      
 183.05      	0.201612      	2.03033      
  183.1      	0.135229      	1.36181      
 183.15      	0.0686611      	0.691448      
  183.2      	0.00200032      	0.0201441      
 183.25      	-0.0646632      	-0.651187      
  183.3      	-0.131239      	-1.32163      
 183.35      	-0.197636      	-1.99028      
  183.4      	-0.263765      	-2.65623      
 183.45      	-0.329535      	-3.31856      
  183.5      	-0.394857      	-3.97639      
 183.55      	-0.459642      	-4.62881      
  183.6      	-0.523803      	-5.27493      
 183.65      	-0.587252      	-5.91389      
  183.7      	-0.649903      	-6.54481      
 183.75      	-0.71167      	-7.16684      
  183.8      	-0.77247      	-7.77912      
 183.85      	-0.832221      	-8.38084      
  183.9      	-0.89084      	-8.97116      
 183.95      	-0.948248      	-9.54928      
    184      	-1.00437      	-10.1144      
 184.05      	-1.05912      	-10.6658      
  184.1      	-1.11244      	-11.2027      
 184.15      	-1.16424      	-11.7244      
  184.2      	-1.21446      	-12.2302      
 184.25      	-1.26303      	-12.7193      
  184.3      	-1.30988      	-13.1911      
 184.35      	-1.35496      	-13.645      
  184.4      	-1.39819      	-14.0804      
 184.45      	-1.43952      	-14.4966      
  184.5      	-1.47889      	-14.8931      
 184.55      	-1.51626      	-15.2694      
  184.6      	-1.55156      	-15.6249      
 184.65      	-1.58476      	-15.9592      
  184.7      	-1.6158      	-16.2718      
 184.75      	-1.64464      	-16.5623      
  184.8      	-1.67125      	-16.8302      
 184.85      	-1.69559      	-17.0753      
  184.9      	-1.71762      	-17.2972      
 184.95      	-1.73732      	-17.4956      
    185      	-1.75466      	-17.6702      
 185.05      	-1.76961      	-17.8208      
  185.1      	-1.78216      	-17.9471      
 185.15      	-1.79228      	-18.0491      
  185.2      	-1.79997      	-18.1265      
 185.25      	-1.80522      	-18.1793      
  185.3      	 -1.808      	-18.2074      
 185.35      	-1.80834      	-18.2108      
  185.4      	-1.80621      	-18.1893      
 185.45      	-1.80163      	-18.1432      
  185.5      	-1.7946      	-18.0724      
 185.55      	-1.78513      	-17.9771      
  185.6      	-1.77324      	-17.8573      
 185.65      	-1.75893      	-17.7132      
  185.7      	-1.74224      	-17.5451      
 185.75      	-1.72317      	-17.3531      
  185.8      	-1.70177      	-17.1375      
 185.85      	-1.67805      	-16.8987      
  185.9      	-1.65205      	-16.6369      
 185.95      	-1.6238      	-16.3524      
    186      	-1.59335      	-16.0458      
 186.05      	-1.56073      	-15.7173      
  186.1      	-1.52599      	-15.3674      
 186.15      	-1.48918      	-14.9967      
  186.2      	-1.45034      	-14.6056      
 186.25      	-1.40954      	-14.1947      
  186.3      	-1.36681      	-13.7644      
 186.35      	-1.32223      	-13.3155      
  186.4      	-1.27585      	-12.8484      
 186.45      	-1.22774      	-12.3639      
  186.5      	-1.17796      	-11.8626      
 186.55      	-1.12658      	-11.3451      
  186.6      	-1.07366      	-10.8123      
 186.65      	-1.01929      	-10.2647      
  186.7      	-0.963531      	-9.70319      
 186.75      	-0.906463      	-9.12849      
  186.8      	-0.848163      	-8.54138      
 186.85      	-0.78871      	-7.94266      
  186.9      	-0.728185      	-7.33315      
 186.95      	-0.666671      	-6.71367      
    187      	-0.60425      	-6.08507      
 187.05      	-0.541008      	-5.4482      
  187.1      	-0.477031      	-4.80392      
 187.15      	-0.412406      	-4.15311      
  187.2      	-0.34722      	-3.49666      
 187.25      	-0.281562      	-2.83545      
  187.3      	-0.215521      	-2.17039      
 187.35      	-0.149187      	-1.50238      
  187.4      	-0.082651      	-0.832333      
 187.45      	-0.0160023      	-0.161151      
  187.5      	0.0506681      	0.51025      
 187.55      	0.11727      	1.18096      
  187.6      	0.183712      	1.85006      
 187.65      	0.249904      	2.51665      
  187.7      	0.315757      	3.17982      
 187.75      	0.381181      	3.83866      
  187.8      	0.446086      	4.49229      
 187.85      	0.510386      	5.13981      
  187.9      	0.573991      	5.78035      
 187.95      	0.636817      	6.41303      
    188      	0.698777      	7.03699      
 188.05      	0.759787      	7.65139      
  188.1      	0.819764      	8.25539      
 188.15      	0.878628      	8.84817      
  188.2      	0.936297      	9.42893      
 188.25      	0.992693      	9.99687      
