# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
 426.85      	15525.1      	1.9624e+07      	  19624      	616.406      	 7.5547      	 7.5547      	1814.97      	      0      
  426.9      	15523.4      	1.9624e+07      	  19624      	620.194      	7.55387      	7.55387      	1815.18      	      0      
 426.95      	15521.1      	1.9624e+07      	  19624      	623.865      	7.55277      	7.55277      	 1815.4      	      0      
    427      	15518.8      	1.9624e+07      	  19624      	629.745      	7.55163      	7.55163      	1815.61      	      0      
 427.05      	15516.9      	1.9624e+07      	  19624      	632.854      	 7.5507      	 7.5507      	1815.83      	      0      
  427.1      	15515.9      	1.9624e+07      	  19624      	635.363      	7.55024      	7.55024      	1816.04      	      0      
 427.15      	15516.3      	1.9624e+07      	  19624      	631.814      	7.55041      	7.55041      	1816.26      	      0      
  427.2      	  15518      	1.9624e+07      	  19624      	625.429      	7.55125      	7.55125      	1816.47      	      0      
 427.25      	  15521      	1.9624e+07      	  19624      	609.941      	7.55268      	7.55268      	1816.69      	      0      
  427.3      	15524.8      	1.9624e+07      	  19624      	585.067      	7.55455      	7.55455      	1816.91      	      0      
 427.35      	15529.1      	1.9624e+07      	  19624      	536.903      	7.55663      	7.55663      	1817.12      	      0      
  427.4      	15533.3      	1.9624e+07      	  19624      	464.452      	 7.5587      	 7.5587      	1817.34      	      0      
 427.45      	15537.1      	1.9624e+07      	  19624      	409.858      	7.56055      	7.56055      	1817.55      	      0      
  427.5      	15540.1      	1.9624e+07      	  19624      	382.959      	7.56202      	7.56202      	1817.77      	      0      
 427.55      	15542.1      	1.9624e+07      	  19624      	347.381      	7.56298      	7.56298      	1817.98      	      0      
  427.6      	15542.8      	1.9624e+07      	  19624      	299.075      	7.56333      	7.56333      	 1818.2      	      0      
 427.65      	15542.2      	1.9624e+07      	  19624      	230.862      	7.56302      	7.56302      	1818.42      	      0      
  427.7      	15540.3      	1.9624e+07      	  19624      	145.795      	7.56212      	7.56212      	1818.63      	      0      
 427.75      	15537.6      	1.9624e+07      	  19624      	31.3038      	7.56077      	7.56077      	1818.85      	      0      
  427.8      	15534.2      	1.9624e+07      	  19624      	-109.772      	7.55911      	7.55911      	1819.06      	      0      
 427.85      	15530.6      	1.9624e+07      	  19624      	-279.745      	7.55736      	7.55736      	1819.28      	      0      
  427.9      	15527.4      	1.9624e+07      	  19624      	-460.687      	 7.5558      	 7.5558      	1819.49      	      0      
 427.95      	  15525      	1.9624e+07      	  19624      	-632.321      	7.55466      	7.55466      	1819.71      	      0      
    428      	15523.3      	1.9624e+07      	  19624      	-745.46      	7.55385      	7.55385      	1819.93      	      0      
 428.05      	15522.1      	1.9624e+07      	  19624      	-756.405      	7.55326      	7.55326      	1820.14      	      0      
  428.1      	15521.5      	1.9624e+07      	  19624      	-627.724      	7.55297      	7.55297      	1820.36      	      0      
 428.15      	15521.9      	1.9624e+07      	  19624      	-387.497      	7.55314      	7.55314      	1820.57      	      0      
  428.2      	15523.2      	1.9624e+07      	  19624      	-101.574      	7.55379      	7.55379      	1820.79      	      0      
 428.25      	15525.3      	1.9624e+07      	  19624      	145.792      	 7.5548      	 7.5548      	   1821      	      0      
  428.3      	15527.8      	1.9624e+07      	  19624      	308.698      	7.55602      	7.55602      	1821.22      	      0      
 428.35      	15530.4      	1.9624e+07      	  19624      	378.529      	7.55727      	7.55727      	1821.44      	      0      
  428.4      	15532.3      	1.9624e+07      	  19624      	383.495      	 7.5582      	 7.5582      	1821.65      	      0      
 428.45      	15532.9      	1.9624e+07      	  19624      	354.037      	7.55851      	7.55851      	1821.87      	      0      
  428.5      	15532.3      	1.9624e+07      	  19624      	324.262      	7.55822      	7.55822      	1822.08      	      0      
 428.55      	  15531      	1.9624e+07      	  19624      	310.115      	7.55757      	7.55757      	 1822.3      	      0      
  428.6      	15529.2      	1.9624e+07      	  19624      	 325.07      	7.55667      	7.55667      	1822.51      	      0      
 428.65      	15526.8      	1.9624e+07      	  19624      	366.573      	7.55555      	7.55555      	1822.73      	      0      
  428.7      	15524.2      	1.9624e+07      	  19624      	432.938      	7.55427      	7.55427      	1822.94      	      0      
 428.75      	15521.6      	1.9624e+07      	  19624      	512.955      	7.55302      	7.55302      	1823.16      	      0      
  428.8      	15519.5      	1.9624e+07      	  19624      	615.068      	7.55196      	7.55196      	1823.38      	      0      
 428.85      	15517.9      	1.9624e+07      	  19624      	723.526      	7.55118      	7.55118      	1823.59      	      0      
  428.9      	  15517      	1.9624e+07      	  19624      	 807.35      	7.55076      	7.55076      	1823.81      	      0      
 428.95      	15517.4      	1.9624e+07      	  19624      	859.145      	7.55094      	7.55094      	1824.02      	      0      
    429      	15519.4      	1.9624e+07      	  19624      	884.208      	7.55192      	7.55192      	1824.24      	      0      
 429.05      	15523.1      	1.9624e+07      	  19624      	889.228      	7.55374      	7.55374      	1824.45      	      0      
  429.1      	15528.2      	1.9624e+07      	  19624      	880.674      	7.55621      	7.55621      	1824.67      	      0      
 429.15      	  15534      	1.9624e+07      	  19624      	863.516      	7.55904      	7.55904      	1824.89      	      0      
  429.2      	15540.2      	1.9624e+07      	  19624      	842.548      	7.56203      	7.56203      	 1825.1      	      0      
 429.25      	15546.1      	1.9624e+07      	  19624      	821.292      	7.56491      	7.56491      	1825.32      	      0      
  429.3      	15551.1      	1.9624e+07      	  19624      	801.108      	7.56735      	7.56735      	1825.53      	      0      
 429.35      	15554.9      	1.9624e+07      	  19624      	782.289      	7.56919      	7.56919      	1825.75      	      0      
  429.4      	15557.4      	1.9624e+07      	  19624      	764.724      	7.57043      	7.57043      	1825.97      	      0      
 429.45      	15558.6      	1.9624e+07      	  19624      	 749.57      	7.57101      	7.57101      	1826.18      	      0      
  429.5      	15558.4      	1.9624e+07      	  19624      	734.405      	7.57091      	7.57091      	 1826.4      	      0      
 429.55      	15557.1      	1.9624e+07      	  19624      	722.261      	7.57027      	7.57027      	1826.61      	      0      
  429.6      	15555.2      	1.9624e+07      	  19624      	710.782      	7.56937      	7.56937      	1826.83      	      0      
 429.65      	15553.3      	1.9624e+07      	  19624      	 700.29      	7.56842      	7.56842      	1827.05      	      0      
  429.7      	15551.8      	1.9624e+07      	  19624      	687.525      	7.56767      	7.56767      	1827.26      	      0      
 429.75      	15551.1      	1.9624e+07      	  19624      	 673.25      	7.56737      	7.56737      	1827.48      	      0      
  429.8      	15551.7      	1.9624e+07      	  19624      	654.096      	7.56765      	7.56765      	1827.69      	      0      
 429.85      	15553.6      	1.9624e+07      	  19624      	630.934      	7.56856      	7.56856      	1827.91      	      0      
  429.9      	15556.6      	1.9624e+07      	  19624      	599.596      	7.57003      	7.57003      	1828.13      	      0      
 429.95      	15560.4      	1.9624e+07      	  19624      	556.803      	7.57189      	7.57189      	1828.34      	      0      
    430      	15564.6      	1.9624e+07      	  19624      	491.204      	 7.5739      	 7.5739      	1828.56      	      0      
 430.05      	15568.7      	1.9624e+07      	  19624      	401.537      	7.57589      	7.57589      	1828.77      	      0      
  430.1      	15572.3      	1.9624e+07      	  19624      	334.746      	7.57765      	7.57765      	1828.99      	      0      
 430.15      	  15575      	1.9624e+07      	  19624      	291.871      	7.57897      	7.57897      	1829.21      	      0      
  430.2      	15576.6      	1.9624e+07      	  19624      	239.145      	7.57976      	7.57976      	1829.42      	      0      
 430.25      	  15577      	1.9624e+07      	  19624      	173.615      	7.57995      	7.57995      	1829.64      	      0      
  430.3      	15575.7      	1.96236e+07      	19623.6      	89.4616      	7.57946      	7.57946      	1829.86      	      0      
 430.35      	15572.4      	1.96224e+07      	19622.4      	-13.0146      	7.57837      	7.57837      	1830.07      	      0      
  430.4      	15568.3      	1.96211e+07      	19621.1      	-144.216      	7.57683      	7.57683      	1830.29      	      0      
 430.45      	15563.4      	1.96198e+07      	19619.8      	-303.025      	7.57498      	7.57498      	 1830.5      	      0      
  430.5      	15558.4      	1.96186e+07      	19618.6      	-488.951      	7.57302      	7.57302      	1830.72      	      0      
 430.55      	15553.7      	1.96173e+07      	19617.3      	-685.002      	7.57125      	7.57125      	1830.94      	      0      
  430.6      	15549.9      	1.96161e+07      	19616.1      	-865.195      	7.56983      	7.56983      	1831.15      	      0      
 430.65      	15546.6      	1.96149e+07      	19614.9      	-982.798      	7.56869      	7.56869      	1831.37      	      0      
  430.7      	15543.8      	1.96137e+07      	19613.7      	-989.105      	7.56777      	7.56777      	1831.58      	      0      
 430.75      	15541.6      	1.96126e+07      	19612.6      	-855.661      	7.56715      	7.56715      	 1831.8      	      0      
  430.8      	15540.4      	1.96116e+07      	19611.6      	-614.774      	7.56697      	7.56697      	1832.02      	      0      
 430.85      	15540.2      	1.96106e+07      	19610.6      	-339.659      	7.56724      	7.56724      	1832.23      	      0      
  430.9      	15540.8      	1.96097e+07      	19609.7      	-110.996      	7.56786      	7.56786      	1832.45      	      0      
 430.95      	15541.7      	1.96088e+07      	19608.8      	29.0885      	7.56868      	7.56868      	1832.66      	      0      
    431      	15542.7      	1.9608e+07      	  19608      	79.1363      	7.56947      	7.56947      	1832.88      	      0      
 431.05      	  15543      	1.96072e+07      	19607.2      	66.9429      	7.56992      	7.56992      	 1833.1      	      0      
  431.1      	  15542      	1.96064e+07      	19606.4      	25.6161      	7.56974      	7.56974      	1833.31      	      0      
 431.15      	15539.9      	1.96057e+07      	19605.7      	-13.6411      	7.56897      	7.56897      	1833.53      	      0      
  431.2      	  15537      	1.9605e+07      	  19605      	-33.2512      	7.56785      	7.56785      	1833.74      	      0      
 431.25      	15533.7      	1.96043e+07      	19604.3      	-23.0094      	7.56646      	7.56646      	1833.96      	      0      
  431.3      	15529.8      	1.96037e+07      	19603.7      	15.0277      	 7.5648      	 7.5648      	1834.17      	      0      
 431.35      	15525.6      	1.96032e+07      	19603.2      	76.8679      	7.56297      	7.56297      	1834.39      	      0      
  431.4      	15521.6      	1.96027e+07      	19602.7      	152.283      	7.56118      	7.56118      	1834.61      	      0      
 431.45      	  15518      	1.96024e+07      	19602.4      	251.346      	7.55959      	7.55959      	1834.82      	      0      
  431.5      	  15515      	1.9602e+07      	  19602      	352.132      	7.55824      	7.55824      	1835.04      	      0      
 431.55      	15512.8      	1.96018e+07      	19601.8      	425.358      	7.55727      	7.55727      	1835.25      	      0      
  431.6      	15511.9      	1.96017e+07      	19601.7      	467.741      	7.55688      	7.55688      	1835.47      	      0      
 431.65      	15512.7      	1.96016e+07      	19601.6      	485.801      	7.55732      	7.55732      	1835.68      	      0      
  431.7      	15515.4      	1.96016e+07      	19601.6      	484.605      	 7.5586      	 7.5586      	 1835.9      	      0      
 431.75      	15519.4      	1.96017e+07      	19601.7      	471.665      	7.56051      	7.56051      	1836.11      	      0      
  431.8      	15524.1      	1.96019e+07      	19601.9      	450.592      	7.56277      	7.56277      	1836.33      	      0      
 431.85      	15529.2      	1.9602e+07      	  19602      	426.899      	7.56518      	7.56518      	1836.54      	      0      
  431.9      	  15534      	1.96022e+07      	19602.2      	403.273      	7.56747      	7.56747      	1836.76      	      0      
 431.95      	15537.8      	1.96023e+07      	19602.3      	382.783      	7.56927      	7.56927      	1836.98      	      0      
    432      	15540.4      	1.96025e+07      	19602.5      	364.324      	7.57045      	7.57045      	1837.19      	      0      
 432.05      	15541.6      	1.96026e+07      	19602.6      	347.473      	7.57101      	7.57101      	1837.41      	      0      
  432.1      	15541.5      	1.96027e+07      	19602.7      	332.389      	7.57091      	7.57091      	1837.62      	      0      
 432.15      	15539.9      	1.96028e+07      	19602.8      	320.901      	7.57012      	7.57012      	1837.84      	      0      
  432.2      	15537.3      	1.96028e+07      	19602.8      	311.003      	7.56883      	7.56883      	1838.06      	      0      
 432.25      	15534.2      	1.96029e+07      	19602.9      	 302.86      	7.56728      	7.56728      	1838.27      	      0      
  432.3      	  15531      	1.96029e+07      	19602.9      	293.208      	7.56569      	7.56569      	1838.49      	      0      
 432.35      	15528.2      	1.9603e+07      	  19603      	284.502      	7.56431      	7.56431      	 1838.7      	      0      
  432.4      	15526.4      	1.96031e+07      	19603.1      	273.749      	7.56341      	7.56341      	1838.92      	      0      
 432.45      	15525.9      	1.96032e+07      	19603.2      	260.025      	7.56312      	7.56312      	1839.13      	      0      
  432.5      	15526.7      	1.96033e+07      	19603.3      	240.292      	7.56347      	7.56347      	1839.35      	      0      
 432.55      	15528.7      	1.96035e+07      	19603.5      	214.339      	7.56438      	7.56438      	1839.57      	      0      
  432.6      	15531.5      	1.96036e+07      	19603.6      	174.601      	7.56569      	7.56569      	1839.78      	      0      
 432.65      	15534.7      	1.96038e+07      	19603.8      	 113.18      	7.56718      	7.56718      	   1840      	      0      
  432.7      	15537.8      	1.9604e+07      	  19604      	30.5127      	7.56863      	7.56863      	1840.21      	      0      
 432.75      	15540.3      	1.96041e+07      	19604.1      	-22.138      	 7.5698      	 7.5698      	1840.43      	      0      
  432.8      	15541.9      	1.96042e+07      	19604.2      	-56.8008      	7.57055      	7.57055      	1840.64      	      0      
 432.85      	15542.5      	1.96043e+07      	19604.3      	-101.507      	7.57079      	7.57079      	1840.86      	      0      
  432.9      	15541.8      	1.96044e+07      	19604.4      	 -161.5      	7.57042      	7.57042      	1841.08      	      0      
 432.95      	15539.7      	1.96044e+07      	19604.4      	-237.734      	7.56938      	7.56938      	1841.29      	      0      
    433      	15536.4      	1.96045e+07      	19604.5      	-335.169      	7.56774      	7.56774      	1841.51      	      0      
 433.05      	15532.1      	1.96045e+07      	19604.5      	-459.523      	7.56565      	7.56565      	1841.72      	      0      
  433.1      	15527.2      	1.96045e+07      	19604.5      	-612.36      	7.56327      	7.56327      	1841.94      	      0      
 433.15      	15522.2      	1.96046e+07      	19604.6      	-787.273      	7.56081      	7.56081      	1842.15      	      0      
  433.2      	15517.8      	1.96047e+07      	19604.7      	-971.546      	7.55861      	7.55861      	1842.37      	      0      
 433.25      	15514.2      	1.96048e+07      	19604.8      	-1133.3      	 7.5568      	 7.5568      	1842.59      	      0      
  433.3      	15511.2      	1.9605e+07      	  19605      	-1226.98      	7.55527      	7.55527      	 1842.8      	      0      
 433.35      	15508.8      	1.96053e+07      	19605.3      	-1202.58      	7.55397      	7.55397      	1843.02      	      0      
  433.4      	15507.1      	1.96056e+07      	19605.6      	-1042.03      	7.55303      	7.55303      	1843.23      	      0      
 433.45      	15506.5      	1.9606e+07      	  19606      	-781.213      	7.55258      	7.55258      	1843.45      	      0      
  433.5      	15506.9      	1.96065e+07      	19606.5      	-497.599      	7.55259      	7.55259      	1843.66      	      0      
 433.55      	15508.1      	1.9607e+07      	  19607      	-266.079      	7.55296      	7.55296      	1843.88      	      0      
  433.6      	15509.7      	1.96076e+07      	19607.6      	-126.198      	7.55355      	7.55355      	1844.09      	      0      
 433.65      	15511.4      	1.96082e+07      	19608.2      	-71.5233      	7.55411      	7.55411      	1844.31      	      0      
  433.7      	15512.3      	1.96089e+07      	19608.9      	-75.2114      	7.55429      	7.55429      	1844.52      	      0      
 433.75      	15511.8      	1.96096e+07      	19609.5      	-101.842      	7.55382      	7.55382      	1844.74      	      0      
  433.8      	15510.3      	1.96103e+07      	19610.3      	-124.564      	7.55279      	7.55279      	1844.96      	      0      
 433.85      	15508.1      	1.9611e+07      	  19611      	-125.253      	7.55145      	7.55145      	1845.17      	      0      
  433.9      	15505.4      	1.96118e+07      	19611.8      	-97.9218      	7.54985      	7.54985      	1845.39      	      0      
 433.95      	15502.3      	1.96126e+07      	19612.6      	-41.984      	  7.548      	  7.548      	 1845.6      	      0      
    434      	15498.9      	1.96135e+07      	19613.5      	35.6292      	7.54603      	7.54603      	1845.82      	      0      
 434.05      	15495.8      	1.96144e+07      	19614.4      	127.915      	7.54415      	7.54415      	1846.03      	      0      
  434.1      	15493.1      	1.96154e+07      	19615.4      	242.832      	7.54247      	7.54247      	1846.25      	      0      
 434.15      	15491.1      	1.96164e+07      	19616.4      	355.301      	7.54107      	7.54107      	1846.46      	      0      
  434.2      	  15490      	1.96175e+07      	19617.5      	440.028      	7.54012      	7.54012      	1846.68      	      0      
 434.25      	15490.4      	1.96187e+07      	19618.7      	495.114      	7.53985      	7.53985      	1846.89      	      0      
  434.3      	15492.6      	1.962e+07      	  19620      	525.367      	7.54043      	7.54043      	1847.11      	      0      
 434.35      	15496.5      	1.96213e+07      	19621.3      	537.222      	7.54186      	7.54186      	1847.32      	      0      
  434.4      	15501.8      	1.96226e+07      	19622.6      	537.697      	7.54392      	7.54392      	1847.54      	      0      
 434.45      	15507.8      	1.96239e+07      	19623.9      	530.799      	7.54635      	7.54635      	1847.75      	      0      
  434.5      	15513.2      	1.9624e+07      	  19624      	 522.61      	 7.5489      	 7.5489      	1847.97      	      0      
 434.55      	15518.1      	1.9624e+07      	  19624      	514.729      	7.55128      	7.55128      	1848.18      	      0      
  434.6      	15521.9      	1.9624e+07      	  19624      	509.686      	7.55316      	7.55316      	 1848.4      	      0      
 434.65      	15524.6      	1.9624e+07      	  19624      	505.591      	7.55445      	7.55445      	1848.62      	      0      
  434.7      	  15526      	1.9624e+07      	  19624      	504.327      	7.55515      	7.55515      	1848.83      	      0      
 434.75      	15526.1      	1.9624e+07      	  19624      	504.445      	7.55517      	7.55517      	1849.05      	      0      
  434.8      	15524.8      	1.9624e+07      	  19624      	507.491      	7.55453      	7.55453      	1849.26      	      0      
 434.85      	15522.5      	1.9624e+07      	  19624      	511.488      	7.55344      	7.55344      	1849.48      	      0      
  434.9      	15519.8      	1.9624e+07      	  19624      	515.794      	7.55213      	7.55213      	1849.69      	      0      
 434.95      	15517.2      	1.9624e+07      	  19624      	520.361      	7.55083      	7.55083      	1849.91      	      0      
    435      	15515.1      	1.9624e+07      	  19624      	525.474      	7.54982      	7.54982      	1850.12      	      0      
 435.05      	15514.1      	1.9624e+07      	  19624      	526.769      	7.54935      	7.54935      	1850.34      	      0      
  435.1      	15514.4      	1.9624e+07      	  19624      	524.705      	 7.5495      	 7.5495      	1850.56      	      0      
 435.15      	15516.1      	1.9624e+07      	  19624      	516.328      	7.55031      	7.55031      	1850.77      	      0      
  435.2      	  15519      	1.9624e+07      	  19624      	501.731      	7.55172      	7.55172      	1850.99      	      0      
 435.25      	15522.7      	1.9624e+07      	  19624      	471.995      	7.55352      	7.55352      	 1851.2      	      0      
  435.3      	15526.7      	1.9624e+07      	  19624      	419.789      	7.55547      	7.55547      	1851.42      	      0      
 435.35      	15530.6      	1.9624e+07      	  19624      	 347.51      	7.55736      	7.55736      	1851.63      	      0      
  435.4      	15533.9      	1.9624e+07      	  19624      	305.965      	7.55899      	7.55899      	1851.85      	      0      
 435.45      	15536.4      	1.9624e+07      	  19624      	280.974      	 7.5602      	 7.5602      	1852.07      	      0      
  435.5      	15537.8      	1.9624e+07      	  19624      	245.045      	7.56088      	7.56088      	1852.28      	      0      
 435.55      	15537.9      	1.9624e+07      	  19624      	192.597      	7.56094      	7.56094      	 1852.5      	      0      
  435.6      	15536.7      	1.9624e+07      	  19624      	123.566      	7.56032      	7.56032      	1852.71      	      0      
 435.65      	15534.2      	1.9624e+07      	  19624      	32.4284      	7.55915      	7.55915      	1852.93      	      0      
  435.7      	  15531      	1.9624e+07      	  19624      	-85.5664      	7.55758      	7.55758      	1853.14      	      0      
 435.75      	15527.2      	1.9624e+07      	  19624      	-233.238      	7.55573      	7.55573      	1853.36      	      0      
  435.8      	15523.4      	1.9624e+07      	  19624      	-403.889      	7.55385      	7.55385      	1853.58      	      0      
 435.85      	15520.1      	1.9624e+07      	  19624      	-583.519      	7.55228      	7.55228      	1853.79      	      0      
  435.9      	15517.7      	1.9624e+07      	  19624      	-738.858      	7.55111      	7.55111      	1854.01      	      0      
 435.95      	15515.9      	1.9624e+07      	  19624      	-825.624      	7.55023      	7.55023      	1854.22      	      0      
    436      	15514.6      	1.9624e+07      	  19624      	-793.985      	 7.5496      	 7.5496      	1854.44      	      0      
 436.05      	15514.1      	1.9624e+07      	  19624      	-627.37      	7.54933      	7.54933      	1854.65      	      0      
  436.1      	15514.5      	1.9624e+07      	  19624      	-362.439      	7.54954      	7.54954      	1854.87      	      0      
 436.15      	15515.9      	1.9624e+07      	  19624      	-76.9821      	7.55022      	7.55022      	1855.08      	      0      
  436.2      	  15518      	1.9624e+07      	  19624      	 153.91      	7.55123      	7.55123      	 1855.3      	      0      
 436.25      	15520.5      	1.9624e+07      	  19624      	292.055      	7.55244      	7.55244      	1855.51      	      0      
  436.3      	15522.8      	1.9624e+07      	  19624      	345.087      	7.55358      	7.55358      	1855.73      	      0      
 436.35      	15524.3      	1.9624e+07      	  19624      	 340.26      	7.55431      	7.55431      	1855.95      	      0      
  436.4      	15524.5      	1.9624e+07      	  19624      	313.407      	 7.5544      	 7.5544      	1856.16      	      0      
 436.45      	15523.5      	1.9624e+07      	  19624      	289.209      	7.55394      	7.55394      	1856.38      	      0      
  436.5      	  15522      	1.9624e+07      	  19624      	    287      	7.55317      	7.55317      	1856.59      	      0      
 436.55      	15519.9      	1.9624e+07      	  19624      	 312.56      	7.55216      	7.55216      	1856.81      	      0      
  436.6      	15517.3      	1.9624e+07      	  19624      	366.177      	7.55093      	7.55093      	1857.02      	      0      
 436.65      	15514.6      	1.9624e+07      	  19624      	440.505      	7.54959      	7.54959      	1857.24      	      0      
  436.7      	15512.1      	1.9624e+07      	  19624      	 529.33      	7.54835      	7.54835      	1857.45      	      0      
 436.75      	  15510      	1.9624e+07      	  19624      	640.713      	7.54733      	7.54733      	1857.67      	      0      
  436.8      	15508.4      	1.9624e+07      	  19624      	748.342      	7.54659      	7.54659      	1857.89      	      0      
 436.85      	15507.9      	1.9624e+07      	  19624      	827.299      	7.54631      	7.54631      	 1858.1      	      0      
  436.9      	15508.7      	1.9624e+07      	  19624      	  875.3      	 7.5467      	 7.5467      	1858.32      	      0      
 436.95      	15511.2      	1.9624e+07      	  19624      	898.459      	7.54792      	7.54792      	1858.53      	      0      
    437      	15515.4      	1.9624e+07      	  19624      	902.705      	7.54997      	7.54997      	1858.75      	      0      
 437.05      	15520.8      	1.9624e+07      	  19624      	895.694      	7.55261      	7.55261      	1858.96      	      0      
  437.1      	15526.8      	1.9624e+07      	  19624      	880.229      	7.55554      	7.55554      	1859.18      	      0      
 437.15      	15533.1      	1.9624e+07      	  19624      	863.735      	7.55857      	7.55857      	1859.39      	      0      
  437.2      	15538.9      	1.9624e+07      	  19624      	845.244      	 7.5614      	 7.5614      	1859.61      	      0      
 437.25      	15543.7      	1.9624e+07      	  19624      	829.437      	7.56373      	7.56373      	1859.83      	      0      
  437.3      	15547.2      	1.9624e+07      	  19624      	814.288      	7.56546      	7.56546      	1860.04      	      0      
 437.35      	15549.5      	1.9624e+07      	  19624      	802.281      	7.56657      	7.56657      	1860.26      	      0      
  437.4      	15550.4      	1.9624e+07      	  19624      	788.747      	7.56701      	7.56701      	1860.47      	      0      
 437.45      	15549.9      	1.9624e+07      	  19624      	779.401      	7.56679      	7.56679      	1860.69      	      0      
  437.5      	15548.5      	1.9624e+07      	  19624      	 770.07      	 7.5661      	 7.5661      	1860.91      	      0      
 437.55      	15546.7      	1.9624e+07      	  19624      	764.025      	7.56523      	7.56523      	1861.12      	      0      
  437.6      	  15545      	1.9624e+07      	  19624      	754.725      	7.56438      	7.56438      	1861.34      	      0      
 437.65      	15543.8      	1.9624e+07      	  19624      	746.369      	7.56381      	7.56381      	1861.55      	      0      
  437.7      	15543.7      	1.9624e+07      	  19624      	732.507      	7.56375      	7.56375      	1861.77      	      0      
 437.75      	15544.8      	1.9624e+07      	  19624      	 717.35      	 7.5643      	 7.5643      	1861.99      	      0      
  437.8      	15547.3      	1.9624e+07      	  19624      	693.513      	7.56548      	7.56548      	 1862.2      	      0      
 437.85      	15550.8      	1.9624e+07      	  19624      	664.585      	 7.5672      	 7.5672      	1862.42      	      0      
  437.9      	  15555      	1.9624e+07      	  19624      	617.731      	7.56923      	7.56923      	1862.63      	      0      
 437.95      	15559.4      	1.9624e+07      	  19624      	549.566      	7.57138      	7.57138      	1862.85      	      0      
    438      	15563.7      	1.9624e+07      	  19624      	461.669      	7.57346      	7.57346      	1863.07      	      0      
 438.05      	15567.3      	1.9624e+07      	  19624      	407.901      	7.57525      	7.57525      	1863.28      	      0      
  438.1      	  15570      	1.9624e+07      	  19624      	365.604      	7.57655      	7.57655      	 1863.5      	      0      
 438.15      	15571.6      	1.9624e+07      	  19624      	313.841      	7.57731      	7.57731      	1863.71      	      0      
  438.2      	15571.8      	1.9624e+07      	  19624      	243.957      	7.57744      	7.57744      	1863.93      	      0      
 438.25      	15570.7      	1.9624e+07      	  19624      	159.267      	 7.5769      	 7.5769      	1864.15      	      0      
  438.3      	15568.5      	1.9624e+07      	  19624      	49.2547      	 7.5758      	 7.5758      	1864.36      	      0      
 438.35      	15565.3      	1.9624e+07      	  19624      	-86.3374      	7.57429      	7.57429      	1864.58      	      0      
  438.4      	15561.7      	1.9624e+07      	  19624      	-254.118      	 7.5725      	 7.5725      	 1864.8      	      0      
 438.45      	  15558      	1.9624e+07      	  19624      	-442.212      	7.57069      	7.57069      	1865.01      	      0      
  438.5      	15554.8      	1.9624e+07      	  19624      	-638.749      	7.56914      	7.56914      	1865.23      	      0      
 438.55      	15552.3      	1.9624e+07      	  19624      	-805.702      	7.56796      	7.56796      	1865.44      	      0      
  438.6      	15550.4      	1.9624e+07      	  19624      	-900.883      	7.56703      	7.56703      	1865.66      	      0      
 438.65      	15548.5      	1.96234e+07      	19623.4      	-868.936      	7.56632      	7.56632      	1865.88      	      0      
  438.7      	15546.8      	1.96222e+07      	19622.2      	-703.391      	7.56598      	7.56598      	1866.09      	      0      
 438.75      	15546.2      	1.96211e+07      	19621.1      	-443.416      	7.56609      	7.56609      	1866.31      	      0      
  438.8      	15546.5      	1.96201e+07      	19620.1      	-173.67      	7.56663      	7.56663      	1866.52      	      0      
 438.85      	15547.4      	1.96191e+07      	19619.1      	37.1433      	7.56749      	7.56749      	1866.74      	      0      
  438.9      	15548.7      	1.96181e+07      	19618.1      	151.661      	 7.5685      	 7.5685      	1866.96      	      0      
 438.95      	15549.8      	1.96171e+07      	19617.1      	184.364      	7.56941      	7.56941      	1867.17      	      0      
    439      	15550.1      	1.96162e+07      	19616.2      	160.665      	7.56987      	7.56987      	1867.39      	      0      
 439.05      	15548.9      	1.96153e+07      	19615.3      	119.816      	7.56967      	7.56967      	 1867.6      	      0      
  439.1      	15546.7      	1.96144e+07      	19614.4      	83.4343      	7.56893      	7.56893      	1867.82      	      0      
 439.15      	15543.9      	1.96135e+07      	19613.5      	 71.791      	7.56787      	7.56787      	1868.03      	      0      
  439.2      	15540.5      	1.96127e+07      	19612.7      	87.8031      	7.56656      	7.56656      	1868.25      	      0      
 439.25      	15536.7      	1.96119e+07      	19611.9      	133.531      	7.56499      	7.56499      	1868.47      	      0      
  439.3      	15532.6      	1.96112e+07      	19611.2      	198.095      	7.56329      	7.56329      	1868.68      	      0      
 439.35      	15528.8      	1.96105e+07      	19610.5      	278.149      	7.56169      	7.56169      	 1868.9      	      0      
  439.4      	15525.4      	1.96099e+07      	19609.9      	380.532      	7.56029      	7.56029      	1869.11      	      0      
 439.45      	15522.7      	1.96094e+07      	19609.4      	474.675      	7.55918      	7.55918      	1869.33      	      0      
