# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:19      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
     59      	-0.800103      	-8.0574      
  59.05      	-0.864191      	-8.7028      
   59.1      	-0.927224      	-9.33756      
  59.15      	-0.989123      	-9.96092      
   59.2      	-1.04981      	-10.5721      
  59.25      	-1.10922      	-11.1704      
   59.3      	-1.16728      	-11.755      
  59.35      	-1.2239      	-12.3252      
   59.4      	-1.27903      	-12.8804      
  59.45      	-1.3326      	-13.4199      
   59.5      	-1.38454      	-13.943      
  59.55      	-1.43479      	-14.449      
   59.6      	-1.48329      	-14.9374      
  59.65      	-1.52997      	-15.4075      
   59.7      	-1.57478      	-15.8588      
  59.75      	-1.61767      	-16.2907      
   59.8      	-1.65858      	-16.7027      
  59.85      	-1.69747      	-17.0943      
   59.9      	-1.73428      	-17.465      
  59.95      	-1.76897      	-17.8144      
     60      	-1.80151      	-18.142      
  60.05      	-1.83184      	-18.4474      
   60.1      	-1.85993      	-18.7303      
  60.15      	-1.88575      	-18.9903      
   60.2      	-1.90926      	-19.2271      
  60.25      	-1.93045      	-19.4404      
   60.3      	-1.94927      	 -19.63      
  60.35      	-1.96571      	-19.7956      
   60.4      	-1.97975      	-19.937      
  60.45      	-1.99137      	-20.054      
   60.5      	-2.00056      	-20.1465      
  60.55      	-2.0073      	-20.2144      
   60.6      	-2.01159      	-20.2576      
  60.65      	-2.01343      	-20.2761      
   60.7      	-2.0128      	-20.2698      
  60.75      	-2.00971      	-20.2387      
   60.8      	-2.00417      	-20.1829      
  60.85      	-1.99618      	-20.1024      
   60.9      	-1.98575      	-19.9974      
  60.95      	-1.97289      	-19.8679      
     61      	-1.95762      	-19.7142      
  61.05      	-1.93996      	-19.5363      
   61.1      	-1.91994      	-19.3346      
  61.15      	-1.89756      	-19.1093      
   61.2      	-1.87287      	-18.8606      
  61.25      	-1.84588      	-18.5889      
   61.3      	-1.81665      	-18.2944      
  61.35      	-1.78519      	-17.9776      
   61.4      	-1.75155      	-17.6389      
  61.45      	-1.71577      	-17.2786      
   61.5      	-1.67789      	-16.8971      
  61.55      	-1.63797      	-16.4951      
   61.6      	-1.59604      	-16.0729      
  61.65      	-1.55216      	-15.631      
   61.7      	-1.50639      	 -15.17      
  61.75      	-1.45878      	-14.6905      
   61.8      	-1.40938      	-14.1931      
  61.85      	-1.35826      	-13.6783      
   61.9      	-1.30548      	-13.1468      
  61.95      	-1.25111      	-12.5992      
     62      	-1.19521      	-12.0363      
  62.05      	-1.13784      	-11.4586      
   62.1      	-1.07909      	-10.8669      
  62.15      	-1.01902      	-10.262      
   62.2      	-0.957701      	-9.64448      
  62.25      	-0.895214      	-9.01521      
   62.3      	-0.831633      	-8.37492      
  62.35      	-0.767036      	-7.7244      
   62.4      	-0.701502      	-7.06444      
  62.45      	-0.635111      	-6.39585      
   62.5      	-0.567944      	-5.71945      
  62.55      	-0.500083      	-5.03606      
   62.6      	-0.43161      	-4.34651      
  62.65      	-0.362611      	-3.65165      
   62.7      	-0.293168      	-2.95233      
  62.75      	-0.223367      	-2.24941      
   62.8      	-0.153293      	-1.54373      
  62.85      	-0.083032      	-0.83617      
   62.9      	-0.0126694      	-0.127587      
  62.95      	0.0577087      	0.581152      
     63      	0.128016      	1.28918      
  63.05      	0.198167      	1.99563      
   63.1      	0.268076      	2.69965      
  63.15      	0.337658      	3.40037      
   63.2      	0.406827      	4.09693      
  63.25      	0.475499      	4.78848      
   63.3      	0.543589      	5.47419      
  63.35      	0.611016      	6.15321      
   63.4      	0.677696      	 6.8247      
  63.45      	0.743548      	7.48786      
   63.5      	0.808491      	8.14187      
  63.55      	0.872447      	8.78593      
   63.6      	0.935337      	9.41926      
  63.65      	0.997083      	10.0411      
   63.7      	1.05761      	10.6506      
  63.75      	1.11685      	11.2472      
   63.8      	1.17472      	11.8299      
  63.85      	1.23116      	12.3983      
   63.9      	1.28609      	12.9515      
  63.95      	1.33945      	13.4888      
     64      	1.39117      	14.0097      
  64.05      	 1.4412      	14.5135      
   64.1      	1.48946      	14.9995      
  64.15      	 1.5359      	15.4672      
   64.2      	1.58047      	 15.916      
  64.25      	 1.6231      	16.3454      
   64.3      	1.66375      	16.7548      
  64.35      	1.70237      	17.1437      
   64.4      	1.73891      	17.5116      
  64.45      	1.77333      	17.8582      
   64.5      	1.80557      	18.1829      
  64.55      	1.83562      	18.4855      
   64.6      	1.86341      	18.7654      
  64.65      	1.88894      	19.0224      
   64.7      	1.91215      	19.2562      
  64.75      	1.93303      	19.4664      
   64.8      	1.95154      	19.6529      
  64.85      	1.96767      	19.8153      
   64.9      	 1.9814      	19.9536      
  64.95      	 1.9927      	20.0674      
     65      	2.00157      	20.1568      
  65.05      	  2.008      	20.2215      
   65.1      	2.01197      	20.2614      
  65.15      	2.01348      	20.2767      
   65.2      	2.01254      	20.2671      
  65.25      	2.00913      	20.2328      
   65.3      	2.00327      	20.1738      
  65.35      	1.99496      	20.0901      
   65.4      	1.98421      	19.9819      
  65.45      	1.97104      	19.8493      
   65.5      	1.95546      	19.6924      
  65.55      	1.93749      	19.5114      
   65.6      	1.91716      	19.3066      
  65.65      	1.89448      	19.0783      
   65.7      	1.86949      	18.8266      
  65.75      	1.84221      	18.5519      
   65.8      	1.81268      	18.2545      
  65.85      	1.78094      	17.9348      
   65.9      	1.74702      	17.5933      
  65.95      	1.71096      	17.2302      
     66      	1.67282      	 16.846      
  66.05      	1.63263      	16.4413      
   66.1      	1.59045      	16.0165      
  66.15      	1.54632      	15.5721      
   66.2      	 1.5003      	15.1087      
  66.25      	1.45245      	14.6269      
   66.3      	1.40283      	14.1271      
  66.35      	1.35149      	13.6101      
   66.4      	 1.2985      	13.0765      
  66.45      	1.24393      	12.5269      
   66.5      	1.18783      	 11.962      
  66.55      	1.13028      	11.3824      
   66.6      	1.07135      	 10.789      
  66.65      	1.01112      	10.1824      
   66.7      	0.949642      	9.56332      
  66.75      	0.887009      	8.93258      
   66.8      	0.823292      	8.29092      
  66.85      	0.758568      	7.63912      
   66.9      	0.692918      	  6.978      
  66.95      	0.626421      	6.30835      
     67      	0.559159      	5.63099      
  67.05      	0.491214      	4.94675      
   67.1      	0.422668      	4.25646      
  67.15      	0.353606      	3.56097      
   67.2      	0.284112      	2.86114      
  67.25      	0.214271      	2.15781      
   67.3      	0.144168      	1.45184      
  67.35      	0.0738888      	0.744093      
   67.4      	0.0035193      	0.035441      
  67.45      	-0.0668545      	-0.673255      
   67.5      	-0.137147      	-1.38113      
  67.55      	-0.207271      	-2.08731      
   67.6      	-0.277142      	-2.79095      
  67.65      	-0.346675      	-3.49117      
   67.7      	-0.415784      	-4.18713      
  67.75      	-0.484385      	-4.87797      
   67.8      	-0.552394      	-5.56286      
  67.85      	-0.619728      	-6.24094      
   67.9      	-0.686305      	-6.9114      
  67.95      	-0.752044      	-7.57342      
     68      	-0.816863      	-8.22618      
  68.05      	-0.880685      	-8.86889      
   68.1      	-0.94343      	-9.50076      
  68.15      	-1.00502      	-10.121      
   68.2      	-1.06539      	-10.7289      
  68.25      	-1.12445      	-11.3237      
   68.3      	-1.18214      	-11.9047      
  68.35      	-1.23838      	-12.4711      
   68.4      	-1.29311      	-13.0222      
  68.45      	-1.34627      	-13.5575      
   68.5      	-1.39777      	-14.0762      
  68.55      	-1.44757      	-14.5777      
   68.6      	-1.4956      	-15.0614      
  68.65      	-1.5418      	-15.5266      
   68.7      	-1.58612      	-15.9729      
  68.75      	-1.6285      	-16.3997      
   68.8      	-1.66889      	-16.8065      
  68.85      	-1.70724      	-17.1927      
   68.9      	-1.74351      	-17.5579      
  68.95      	-1.77764      	-17.9017      
     69      	-1.80961      	-18.2235      
  69.05      	-1.83936      	-18.5232      
   69.1      	-1.86686      	-18.8001      
  69.15      	-1.89208      	-19.0541      
   69.2      	 -1.915      	-19.2849      
  69.25      	-1.93557      	-19.492      
   69.3      	-1.95377      	-19.6754      
  69.35      	-1.96959      	-19.8347      
   69.4      	-1.98301      	-19.9698      
  69.45      	-1.99399      	-20.0804      
   69.5      	-2.00255      	-20.1666      
  69.55      	-2.00865      	-20.2281      
   69.6      	-2.01231      	-20.2648      
  69.65      	-2.0135      	-20.2768      
   69.7      	-2.01223      	-20.2641      
  69.75      	-2.00851      	-20.2266      
   69.8      	-2.00233      	-20.1643      
  69.85      	-1.9937      	-20.0775      
   69.9      	-1.98264      	-19.9661      
  69.95      	-1.96915      	-19.8303      
     70      	-1.95326      	-19.6702      
  70.05      	-1.93498      	-19.4862      
   70.1      	-1.91434      	-19.2783      
  70.15      	-1.89136      	-19.0469      
   70.2      	-1.86607      	-18.7922      
  70.25      	-1.8385      	-18.5145      
   70.3      	-1.80868      	-18.2142      
  70.35      	-1.77665      	-17.8917      
   70.4      	-1.74245      	-17.5473      
  70.45      	-1.70612      	-17.1814      
   70.5      	-1.66771      	-16.7946      
  70.55      	-1.62726      	-16.3872      
   70.6      	-1.58482      	-15.9598      
  70.65      	-1.54044      	-15.513      
   70.7      	-1.49419      	-15.0471      
  70.75      	-1.4461      	-14.5629      
   70.8      	-1.39625      	-14.0609      
  70.85      	-1.34469      	-13.5417      
   70.9      	-1.29149      	-13.0059      
  70.95      	-1.23672      	-12.4543      
     71      	-1.18043      	-11.8874      
  71.05      	-1.1227      	-11.3061      
   71.1      	-1.06359      	-10.7109      
  71.15      	-1.00319      	-10.1026      
   71.2      	-0.941564      	-9.48197      
  71.25      	-0.878785      	-8.84976      
   71.3      	-0.814933      	-8.20674      
  71.35      	-0.750085      	-7.55369      
   71.4      	-0.68432      	-6.89141      
  71.45      	-0.617719      	-6.22071      
   71.5      	-0.550363      	-5.54241      
  71.55      	-0.482335      	-4.85733      
   71.6      	-0.413718      	-4.16632      
  71.65      	-0.344595      	-3.47022      
   71.7      	-0.275051      	-2.76988      
  71.75      	-0.205171      	-2.06616      
   71.8      	-0.13504      	-1.35991      
  71.85      	-0.064744      	-0.652001      
   71.9      	0.00563088      	0.0567055      
  71.95      	0.0759989      	0.765343      
     72      	0.146274      	1.47305      
  72.05      	0.216371      	2.17895      
   72.1      	0.286203      	2.88219      
  72.15      	0.355685      	3.58191      
   72.2      	0.424733      	4.27725      
  72.25      	0.493261      	4.96736      
   72.3      	0.561188      	5.65141      
  72.35      	0.628428      	6.32855      
   72.4      	 0.6949      	6.99796      
  72.45      	0.760524      	7.65882      
   72.5      	0.825218      	8.31032      
  72.55      	0.888904      	8.95166      
   72.6      	0.951504      	9.58207      
  72.65      	1.01294      	10.2008      
   72.7      	1.07314      	 10.807      
  72.75      	1.13203      	   11.4      
   72.8      	1.18953      	11.9791      
  72.85      	1.24559      	12.5436      
   72.9      	1.30011      	13.0927      
  72.95      	1.35306      	13.6259      
     73      	1.40434      	14.1424      
  73.05      	1.45392      	14.6416      
   73.1      	1.50171      	15.1229      
  73.15      	1.54767      	15.5857      
   73.2      	1.59174      	16.0295      
  73.25      	1.63386      	16.4538      
   73.3      	1.67399      	16.8579      
  73.35      	1.71208      	17.2414      
   73.4      	1.74807      	17.6038      
  73.45      	1.78192      	17.9447      
   73.5      	 1.8136      	18.2638      
  73.55      	1.84306      	18.5604      
   73.6      	1.87027      	18.8345      
  73.65      	1.89519      	19.0855      
   73.7      	 1.9178      	19.3131      
  73.75      	1.93807      	19.5172      
   73.8      	1.95597      	19.6975      
  73.85      	1.97147      	19.8536      
   73.9      	1.98457      	19.9855      
  73.95      	1.99524      	 20.093      
     74      	2.00348      	20.1759      
  74.05      	2.00927      	20.2342      
   74.1      	 2.0126      	20.2678      
  74.15      	2.01347      	20.2766      
   74.2      	2.01189      	20.2606      
  74.25      	2.00784      	20.2199      
   74.3      	2.00134      	20.1544      
  74.35      	 1.9924      	20.0644      
   74.4      	1.98102      	19.9498      
  74.45      	1.96722      	19.8108      
   74.5      	1.95102      	19.6477      
  74.55      	1.93243      	19.4605      
   74.6      	1.91149      	19.2495      
  74.65      	 1.8882      	19.0151      
   74.7      	1.86261      	18.7573      
  74.75      	1.83475      	18.4767      
   74.8      	1.80464      	18.1735      
  74.85      	1.77233      	17.8481      
   74.9      	1.73785      	17.5009      
  74.95      	1.70125      	17.1323      
     75      	1.66256      	16.7428      
  75.05      	1.62185      	16.3328      
   75.1      	1.57916      	15.9028      
  75.15      	1.53453      	15.4535      
   75.2      	1.48804      	14.9852      
  75.25      	1.43972      	14.4986      
   75.3      	1.38964      	13.9943      
  75.35      	1.33787      	 13.473      
   75.4      	1.28446      	12.9351      
  75.45      	1.22948      	12.3815      
   75.5      	  1.173      	11.8127      
  75.55      	1.11509      	11.2295      
   75.6      	1.05581      	10.6325      
  75.65      	0.995248      	10.0226      
   75.7      	0.933466      	9.40042      
  75.75      	0.870543      	8.76676      
   75.8      	0.806557      	8.12239      
  75.85      	0.741585      	 7.4681      
   75.9      	0.675707      	6.80468      
  75.95      	0.609004      	6.13294      
     76      	0.541556      	5.45371      
  76.05      	0.473446      	4.76782      
   76.1      	0.404759      	 4.0761      
  76.15      	0.335576      	 3.3794      
   76.2      	0.265984      	2.67857      
  76.25      	0.196066      	1.97447      
   76.3      	0.125909      	1.26796      
  76.35      	0.0555979      	0.559896      
   76.4      	-0.0147809      	-0.148851      
  76.45      	-0.0851418      	-0.857416      
   76.5      	-0.155399      	-1.56493      
  76.55      	-0.225465      	-2.27054      
   76.6      	-0.295257      	-2.97337      
  76.65      	-0.364688      	-3.67257      
   76.7      	-0.433673      	-4.36728      
  76.75      	-0.502128      	-5.05665      
   76.8      	-0.569969      	-5.73985      
  76.85      	-0.637115      	-6.41603      
   76.9      	-0.703481      	-7.08437      
  76.95      	-0.768988      	-7.74406      
     77      	-0.833556      	-8.39428      
  77.05      	-0.897105      	-9.03425      
   77.1      	-0.959558      	-9.66318      
  77.15      	-1.02084      	-10.2803      
   77.2      	-1.08087      	-10.8849      
  77.25      	-1.13958      	-11.4761      
   77.3      	-1.1969      	-12.0534      
  77.35      	-1.25276      	-12.6159      
   77.4      	-1.30709      	-13.163      
  77.45      	-1.35982      	-13.694      
   77.5      	-1.41089      	-14.2083      
  77.55      	-1.46023      	-14.7052      
   77.6      	-1.50779      	-15.1841      
  77.65      	-1.55351      	-15.6445      
   77.7      	-1.59733      	-16.0858      
  77.75      	-1.6392      	-16.5074      
   77.8      	-1.67906      	-16.9089      
  77.85      	-1.71687      	-17.2897      
   77.9      	-1.75259      	-17.6494      
  77.95      	-1.78616      	-17.9875      
     78      	-1.81755      	-18.3036      
  78.05      	-1.84673      	-18.5974      
   78.1      	-1.87364      	-18.8684      
  78.15      	-1.89826      	-19.1164      
   78.2      	-1.92057      	-19.341      
  78.25      	-1.94053      	-19.542      
   78.3      	-1.95812      	-19.7191      
  78.35      	-1.97331      	-19.8721      
   78.4      	-1.9861      	-20.0009      
  78.45      	-1.99645      	-20.1052      
   78.5      	-2.00437      	-20.1849      
  78.55      	-2.00984      	 -20.24      
   78.6      	-2.01285      	-20.2703      
  78.65      	-2.01341      	-20.2759      
   78.7      	-2.0115      	-20.2567      
  78.75      	-2.00714      	-20.2128      
   78.8      	-2.00032      	-20.1441      
  78.85      	-1.99106      	-20.0509      
   78.9      	-1.97936      	-19.9331      
  78.95      	-1.96525      	-19.791      
     79      	-1.94874      	-19.6247      
  79.05      	-1.92984      	-19.4344      
   79.1      	-1.90859      	-19.2204      
  79.15      	-1.88501      	-18.9829      
   79.2      	-1.85912      	-18.7222      
  79.25      	-1.83096      	-18.4386      
   79.3      	-1.80056      	-18.1325      
  79.35      	-1.76797      	-17.8042      
   79.4      	-1.73321      	-17.4542      
  79.45      	-1.69633      	-17.0828      
   79.5      	-1.65739      	-16.6906      
  79.55      	-1.61641      	-16.278      
   79.6      	-1.57347      	-15.8455      
  79.65      	-1.52859      	-15.3936      
   79.7      	-1.48186      	-14.923      
  79.75      	-1.43331      	-14.4341      
   79.8      	-1.38301      	-13.9275      
  79.85      	-1.33102      	-13.4039      
   79.9      	-1.2774      	-12.864      
  79.95      	-1.22222      	-12.3084      
     80      	-1.16555      	-11.7377      
  80.05      	-1.10746      	-11.1526      
   80.1      	-1.04801      	-10.554      
  80.15      	-0.987284      	-9.94239      
   80.2      	-0.925349      	-9.31868      
  80.25      	-0.862284      	-8.68358      
   80.3      	-0.798165      	-8.03788      
  80.35      	-0.733071      	-7.38235      
   80.4      	-0.667081      	-6.7178      
  80.45      	-0.600276      	-6.04505      
   80.5      	-0.532737      	-5.3649      
  80.55      	-0.464548      	-4.67821      
   80.6      	-0.395791      	-3.98579      
  80.65      	-0.32655      	-3.28851      
   80.7      	-0.256911      	-2.58721      
  80.75      	-0.186957      	-1.88274      
   80.8      	-0.116775      	-1.17598      
  80.85      	-0.0464507      	-0.467779      
   80.9      	0.0239307      	0.240993      
  80.95      	0.0942829      	0.949471      
     81      	0.16452      	1.65679      
  81.05      	0.234556      	2.36208      
   81.1      	0.304305      	3.06449      
  81.15      	0.373683      	3.76315      
   81.2      	0.442603      	4.45722      
  81.25      	0.510984      	5.14583      
   81.3      	0.578739      	5.82817      
  81.35      	0.645788      	6.50337      
   81.4      	0.712048      	7.17064      
  81.45      	0.777437      	7.82914      
   81.5      	0.841877      	8.47808      
  81.55      	0.905288      	9.11665      
   81.6      	0.967592      	9.74409      
  81.65      	1.02871      	10.3596      
   81.7      	1.08858      	10.9625      
  81.75      	1.14712      	 11.552      
   81.8      	1.20425      	12.1273      
  81.85      	1.25991      	12.6879      
   81.9      	1.31403      	13.2329      
  81.95      	1.36655      	13.7618      
     82      	 1.4174      	14.2739      
  82.05      	1.46652      	14.7685      
   82.1      	1.51384      	 15.245      
  82.15      	1.55931      	 15.703      
   82.2      	1.60288      	16.1417      
  82.25      	1.64449      	16.5608      
   82.3      	1.68409      	16.9596      
  82.35      	1.72164      	17.3377      
   82.4      	1.75708      	17.6945      
  82.45      	1.79037      	18.0298      
   82.5      	1.82147      	18.3431      
  82.55      	1.85035      	18.6339      
   82.6      	1.87697      	18.9019      
  82.65      	 1.9013      	19.1469      
   82.7      	 1.9233      	19.3685      
  82.75      	1.94295      	19.5664      
   82.8      	1.96023      	19.7404      
  82.85      	1.97511      	19.8903      
   82.9      	1.98758      	20.0158      
  82.95      	1.99762      	20.1169      
     83      	2.00522      	20.1935      
  83.05      	2.01037      	20.2453      
   83.1      	2.01306      	20.2725      
  83.15      	 2.0133      	20.2748      
   83.2      	2.01107      	20.2524      
  83.25      	2.00639      	20.2052      
   83.3      	1.99925      	20.1334      
  83.35      	1.98968      	20.0369      
   83.4      	1.97767      	 19.916      
  83.45      	1.96324      	19.7707      
   83.5      	1.94642      	19.6013      
  83.55      	1.92721      	19.4079      
   83.6      	1.90566      	19.1908      
  83.65      	1.88177      	18.9503      
   83.7      	1.85559      	18.6866      
  83.75      	1.82713      	   18.4      
   83.8      	1.79645      	 18.091      
  83.85      	1.76357      	17.7599      
   83.9      	1.72853      	17.4071      
  83.95      	1.69139      	 17.033      
     84      	1.65217      	16.6381      
  84.05      	1.61094      	16.2229      
   84.1      	1.56774      	15.7878      
  84.15      	1.52262      	15.3335      
   84.2      	1.47565      	14.8604      
  84.25      	1.42687      	14.3692      
   84.3      	1.37634      	13.8604      
  84.35      	1.32414      	13.3347      
   84.4      	1.27032      	12.7926      
  84.45      	1.21494      	 12.235      
   84.5      	1.15808      	11.6624      
  84.55      	1.09981      	11.0755      
   84.6      	1.04019      	10.4752      
  84.65      	0.979299      	9.86198      
   84.7      	0.917213      	9.23675      
  84.75      	0.854006      	8.60023      
   84.8      	0.789756      	 7.9532      
  84.85      	0.724541      	7.29645      
   84.9      	0.65844      	6.63079      
  84.95      	0.591536      	5.95703      
     85      	0.523908      	5.27599      
  85.05      	0.45564      	 4.5885      
   85.1      	0.386815      	 3.8954      
  85.15      	0.317518      	3.19755      
   85.2      	0.247833      	2.49579      
  85.25      	0.177845      	1.79098      
   85.3      	0.107639      	1.08398      
  85.35      	0.0373025      	0.375653      
   85.4      	-0.03308      	-0.33313      
  85.45      	-0.103422      	-1.04151      
   85.5      	-0.173638      	-1.74861      
  85.55      	-0.243641      	-2.45358      
   85.6      	-0.313347      	-3.15554      
  85.65      	-0.38267      	-3.85366      
   85.7      	-0.451525      	-4.54706      
  85.75      	-0.519829      	-5.23491      
   85.8      	-0.587497      	-5.91636      
  85.85      	-0.654448      	-6.59059      
   85.9      	-0.720599      	-7.25676      
  85.95      	-0.78587      	-7.91406      
     86      	-0.85018      	-8.56169      
  86.05      	-0.913451      	-9.19886      
   86.1      	-0.975607      	-9.8248      
  86.15      	-1.03657      	-10.4387      
   86.2      	-1.09627      	-11.0399      
  86.25      	-1.15462      	-11.6276      
   86.3      	-1.21157      	-12.2011      
  86.35      	-1.26704      	-12.7596      
   86.4      	-1.32095      	-13.3026      
  86.45      	-1.37326      	-13.8293      
   86.5      	-1.42388      	-14.3392      
  86.55      	-1.47277      	-14.8315      
   86.6      	-1.51986      	-15.3056      
  86.65      	-1.56509      	-15.7611      
   86.7      	-1.6084      	-16.1973      
  86.75      	-1.64976      	-16.6138      
   86.8      	-1.68909      	-17.0099      
  86.85      	-1.72636      	-17.3853      
   86.9      	-1.76153      	-17.7394      
  86.95      	-1.79454      	-18.0718      
     87      	-1.82535      	-18.3821      
  87.05      	-1.85394      	 -18.67      
   87.1      	-1.88026      	-18.9351      
  87.15      	-1.90429      	-19.177      
   87.2      	-1.92599      	-19.3955      
  87.25      	-1.94533      	-19.5904      
   87.3      	-1.9623      	-19.7612      
  87.35      	-1.97687      	-19.908      
   87.4      	-1.98902      	-20.0304      
  87.45      	-1.99875      	-20.1283      
   87.5      	-2.00603      	-20.2016      
  87.55      	-2.01086      	-20.2503      
   87.6      	-2.01323      	-20.2742      
  87.65      	-2.01315      	-20.2733      
   87.7      	-2.0106      	-20.2477      
  87.75      	-2.0056      	-20.1973      
   87.8      	-1.99815      	-20.1222      
  87.85      	-1.98825      	-20.0226      
   87.9      	-1.97593      	-19.8985      
  87.95      	-1.96119      	-19.7501      
     88      	-1.94405      	-19.5775      
  88.05      	-1.92454      	-19.381      
   88.1      	-1.90268      	-19.1609      
  88.15      	-1.8785      	-18.9173      
   88.2      	-1.85201      	-18.6506      
  88.25      	-1.82327      	-18.3611      
   88.3      	-1.7923      	-18.0492      
  88.35      	-1.75913      	-17.7153      
   88.4      	-1.72382      	-17.3597      
  88.45      	-1.6864      	-16.9828      
   88.5      	-1.64693      	-16.5853      
  88.55      	-1.60543      	-16.1674      
   88.6      	-1.56198      	-15.7299      
  88.65      	-1.51662      	-15.273      
   88.7      	-1.46941      	-14.7976      
  88.75      	-1.4204      	-14.304      
   88.8      	-1.36965      	-13.793      
  88.85      	-1.31723      	-13.2651      
   88.9      	-1.2632      	-12.721      
  88.95      	-1.20763      	-12.1614      
     89      	-1.15058      	-11.5869      
  89.05      	-1.09213      	-10.9982      
   89.1      	-1.03234      	-10.3962      
  89.15      	-0.971294      	-9.78136      
   89.2      	-0.909058      	-9.15462      
  89.25      	-0.845711      	-8.51669      
   89.3      	-0.781331      	-7.86835      
  89.35      	-0.715996      	-7.2104      
   89.4      	-0.649787      	-6.54364      
  89.45      	-0.582783      	-5.86889      
   89.5      	-0.515067      	-5.18696      
  89.55      	-0.446722      	-4.49869      
   89.6      	-0.377832      	-3.80493      
  89.65      	-0.308479      	-3.10652      
   89.7      	-0.23875      	-2.40432      
  89.75      	-0.168728      	-1.69917      
   89.8      	-0.0985012      	-0.991951      
  89.85      	-0.0281535      	-0.283519      
   89.9      	0.0422286      	0.42526      
  89.95      	0.112559      	1.13352      
     90      	0.182752      	1.84039      
  90.05      	0.252722      	2.54502      
   90.1      	0.322382      	3.24654      
  90.15      	0.391649      	3.94408      
   90.2      	0.460438      	4.63681      
  90.25      	0.528664      	5.32388      
   90.3      	0.596243      	6.00444      
  90.35      	0.663095      	6.67766      
   90.4      	0.729136      	7.34272      
  90.45      	0.794286      	7.99882      
   90.5      	0.858466      	8.64513      
  90.55      	0.921596      	9.28089      
   90.6      	0.983601      	 9.9053      
  90.65      	 1.0444      	10.5176      
   90.7      	1.10393      	11.1171      
  90.75      	1.16211      	 11.703      
   90.8      	1.21887      	12.2745      
  90.85      	1.27413      	12.8311      
   90.9      	1.32785      	 13.372      
  90.95      	1.37994      	13.8966      
     91      	1.43034      	14.4042      
  91.05      	1.47899      	14.8941      
   91.1      	1.52584      	15.3659      
  91.15      	1.57083      	15.8189      
   91.2      	1.61389      	16.2526      
  91.25      	1.65498      	16.6664      
   91.3      	1.69405      	17.0599      
  91.35      	1.73105      	17.4325      
   91.4      	1.76594      	17.7838      
  91.45      	1.79867      	18.1134      
   91.5      	 1.8292      	18.4208      
  91.55      	1.85749      	18.7058      
   91.6      	1.88352      	18.9679      
  91.65      	1.90724      	19.2068      
   91.7      	1.92864      	19.4222      
  91.75      	1.94767      	19.6139      
   91.8      	1.96433      	19.7817      
  91.85      	1.97859      	19.9252      
   91.9      	1.99043      	20.0445      
  91.95      	1.99983      	20.1392      
     92      	 2.0068      	20.2093      
  92.05      	2.01131      	20.2548      
   92.1      	2.01336      	20.2755      
  92.15      	2.01296      	20.2714      
   92.2      	2.01009      	20.2425      
  92.25      	2.00477      	20.1889      
   92.3      	  1.997      	20.1107      
  92.35      	1.98679      	20.0078      
   92.4      	1.97415      	19.8806      
  92.45      	 1.9591      	 19.729      
   92.5      	1.94165      	19.5533      
  92.55      	1.92183      	19.3537      
   92.6      	1.89967      	19.1305      
  92.65      	1.87518      	18.8839      
   92.7      	 1.8484      	18.6143      
  92.75      	1.81937      	18.3219      
   92.8      	1.78811      	18.0071      
  92.85      	1.75466      	17.6703      
   92.9      	1.71908      	17.3119      
  92.95      	1.68139      	16.9323      
     93      	1.64164      	16.5321      
  93.05      	 1.5999      	16.1117      
   93.1      	1.55619      	15.6715      
  93.15      	1.51059      	15.2123      
   93.2      	1.46313      	14.7344      
  93.25      	 1.4139      	14.2386      
   93.3      	1.36293      	13.7253      
  93.35      	 1.3103      	13.1953      
   93.4      	1.25606      	12.6491      
  93.45      	 1.2003      	12.0875      
   93.5      	1.14306      	11.5112      
  93.55      	1.08443      	10.9207      
   93.6      	1.02448      	10.3169      
  93.65      	0.963269      	9.70055      
   93.7      	0.900884      	 9.0723      
  93.75      	0.837398      	8.43298      
   93.8      	0.77289      	7.78335      
  93.85      	0.707437      	7.12421      
   93.9      	0.641119      	6.45636      
  93.95      	0.574019      	5.78062      
     94      	0.506216      	5.09783      
  94.05      	0.437796      	 4.4088      
   94.1      	0.36884      	3.71438      
  94.15      	0.299434      	3.01543      
   94.2      	0.229662      	2.31279      
  94.25      	0.159609      	1.60733      
   94.3      	0.089361      	0.899905      
  94.35      	0.019004      	0.191378      
   94.4      	-0.0513763      	-0.517382      
  94.45      	-0.121694      	-1.22551      
   94.5      	-0.191862      	-1.93214      
  94.55      	-0.261797      	-2.63641      
   94.6      	-0.331411      	-3.33746      
  94.65      	-0.400621      	-4.03443      
   94.7      	-0.469341      	-4.72647      
  94.75      	-0.537487      	-5.41274      
   94.8      	-0.604977      	-6.09239      
  94.85      	-0.671728      	-6.7646      
   94.9      	-0.737657      	-7.42854      
  94.95      	-0.802686      	-8.08341      
     95      	-0.866734      	-8.7284      
  95.05      	-0.929722      	-9.36272      
   95.1      	-0.991575      	-9.9856      
  95.15      	-1.05222      	-10.5963      
   95.2      	-1.11157      	-11.194      
  95.25      	-1.16957      	-11.7781      
   95.3      	-1.22614      	-12.3477      
