# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
  311.2      	15528.6      	19597.3      	914.952      	 7.5667      	4.35302      	20.0431      	5.18863      	6.72576      	95.7664      	7.92948      	2.64316      	194.618      	2.27001      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.25      	15495.2      	19557.8      	913.687      	7.56569      	4.35243      	20.0433      	5.17748      	6.71647      	95.7535      	7.93054      	2.64351      	196.888      	2.26971      	     22      	      0      	    -22      	      0      	      0      	      0      
  311.3      	15466.9      	19525.8      	911.818      	7.56426      	4.35161      	20.0434      	5.16801      	6.70273      	95.7355      	7.93204      	2.64401      	199.158      	2.26928      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.35      	15459.3      	19520.7      	910.252      	7.56249      	4.35059      	20.0435      	5.16547      	6.69122      	95.7131      	7.93389      	2.64463      	201.427      	2.26875      	     22      	      0      	    -22      	      0      	      0      	      0      
  311.4      	15476.7      	  19548      	909.623      	7.56044      	4.34941      	20.0436      	5.17128      	6.68659      	95.6871      	7.93605      	2.64535      	203.696      	2.26813      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.45      	15518.7      	19606.6      	910.107      	7.55831      	4.34819      	20.0438      	5.18533      	6.69015      	95.6601      	7.93829      	 2.6461      	205.964      	2.26749      	     22      	      0      	    -22      	      0      	      0      	      0      
  311.5      	15577.8      	19686.4      	911.723      	7.55632      	4.34705      	20.0439      	5.20506      	6.70203      	 95.635      	7.94037      	2.64679      	208.232      	 2.2669      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.55      	15649.4      	19781.5      	914.157      	7.55458      	4.34604      	 20.044      	  5.229      	6.71992      	95.6129      	 7.9422      	 2.6474      	210.499      	2.26637      	     22      	      0      	    -22      	      0      	      0      	      0      
  311.6      	15742.3      	19902.7      	917.244      	7.55314      	4.34522      	20.0441      	5.26004      	6.74261      	95.5947      	7.94371      	 2.6479      	212.766      	2.26594      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.65      	15829.2      	  20015      	 921.42      	7.55223      	4.34469      	20.0442      	5.28909      	6.77331      	95.5832      	7.94467      	2.64822      	215.032      	2.26567      	     22      	      0      	    -22      	      0      	      0      	      0      
  311.7      	15890.8      	20093.1      	 925.35      	7.55213      	4.34463      	20.0443      	5.30965      	 6.8022      	95.5819      	7.94478      	2.64826      	217.298      	2.26564      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.75      	15926.8      	20136.4      	928.177      	  7.553      	4.34514      	20.0444      	5.32169      	6.82298      	 95.593      	7.94386      	2.64795      	219.564      	 2.2659      	     22      	      0      	    -22      	      0      	      0      	      0      
  311.8      	15944.3      	20153.6      	929.883      	 7.5548      	4.34617      	20.0444      	5.32752      	6.83552      	95.6157      	7.94197      	2.64732      	221.829      	2.26644      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.85      	15946.4      	  20150      	930.779      	 7.5572      	4.34755      	20.0445      	5.32825      	6.84211      	95.6461      	7.93945      	2.64648      	224.096      	2.26716      	     22      	      0      	    -22      	      0      	      0      	      0      
  311.9      	15940.5      	20135.3      	930.999      	7.55989      	4.34909      	20.0446      	5.32625      	6.84373      	95.6801      	7.93663      	2.64554      	226.362      	2.26797      	     22      	      0      	    -22      	      0      	      0      	      0      
 311.95      	15926.5      	20110.2      	930.874      	7.56264      	4.35068      	20.0446      	5.32157      	 6.8428      	95.7149      	7.93374      	2.64458      	 228.63      	2.26879      	     22      	      0      	    -22      	      0      	      0      	      0      
    312      	15911.3      	20084.6      	930.399      	 7.5651      	4.35209      	20.0447      	5.31652      	6.83931      	 95.746      	7.93116      	2.64372      	230.898      	2.26953      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.05      	15894.5      	20058.5      	929.908      	7.56692      	4.35314      	20.0448      	5.31088      	6.83571      	95.7691      	7.92925      	2.64308      	233.168      	2.27008      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.1      	15879.5      	20036.6      	929.395      	7.56804      	4.35378      	20.0448      	5.30587      	6.83193      	95.7832      	7.92808      	2.64269      	235.437      	2.27041      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.15      	15862.2      	20013.7      	929.029      	7.56846      	4.35403      	20.0449      	5.30009      	6.82924      	95.7887      	7.92763      	2.64254      	237.708      	2.27054      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.2      	15847.1      	19995.5      	928.585      	7.56816      	4.35385      	20.0449      	5.29506      	6.82598      	95.7848      	7.92795      	2.64265      	239.978      	2.27045      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.25      	15830.3      	  19977      	928.271      	7.56713      	4.35326      	 20.045      	5.28946      	6.82367      	95.7718      	7.92903      	2.64301      	242.249      	2.27014      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.3      	  15817      	19964.2      	927.892      	7.56559      	4.35238      	 20.045      	5.28498      	6.82089      	95.7523      	7.93064      	2.64355      	244.519      	2.26968      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.35      	15802.9      	  19951      	927.671      	7.56385      	4.35137      	20.0451      	5.28027      	6.81926      	95.7302      	7.93247      	2.64416      	246.789      	2.26915      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.4      	15793.4      	19943.5      	927.391      	7.56216      	 4.3504      	20.0451      	 5.2771      	 6.8172      	95.7088      	7.93424      	2.64475      	249.058      	2.26865      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.45      	15782.9      	19933.8      	927.295      	7.56083      	4.34964      	20.0452      	5.27361      	6.81649      	95.6921      	7.93563      	2.64521      	251.327      	2.26825      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.5      	15776.8      	  19928      	927.102      	7.56012      	4.34923      	20.0452      	5.27158      	6.81508      	95.6831      	7.93638      	2.64546      	253.596      	2.26804      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.55      	15767.3      	19915.9      	927.064      	7.56013      	4.34924      	20.0453      	5.26839      	 6.8148      	95.6832      	7.93637      	2.64546      	255.864      	2.26804      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.6      	15759.2      	19903.8      	926.819      	7.56084      	4.34964      	20.0453      	5.26569      	  6.813      	95.6921      	7.93563      	2.64521      	258.132      	2.26825      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.65      	15743.9      	19881.2      	926.614      	7.56211      	4.35037      	20.0454      	5.26059      	6.81149      	95.7082      	7.93429      	2.64476      	  260.4      	2.26863      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.7      	15725.3      	19853.4      	926.074      	7.56371      	 4.3513      	20.0454      	5.25435      	6.80752      	95.7285      	7.93261      	 2.6442      	262.668      	2.26911      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.75      	15688.2      	19802.2      	 925.43      	7.56539      	4.35226      	20.0454      	5.24196      	6.80278      	95.7497      	7.93086      	2.64362      	264.937      	2.26962      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.8      	15630.3      	19725.1      	924.091      	7.56693      	4.35315      	20.0455      	5.22261      	6.79295      	95.7692      	7.92924      	2.64308      	267.206      	2.27008      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.85      	15558.9      	19631.9      	921.992      	7.56812      	4.35383      	20.0455      	5.19876      	6.77752      	95.7842      	  7.928      	2.64267      	269.476      	2.27043      	     22      	      0      	    -22      	      0      	      0      	      0      
  312.9      	15519.7      	19580.8      	919.253      	7.56878      	4.35421      	20.0456      	5.18567      	6.75738      	95.7926      	7.92731      	2.64244      	271.747      	2.27063      	     22      	      0      	    -22      	      0      	      0      	      0      
 312.95      	15485.2      	19537.1      	917.841      	7.56882      	4.35423      	20.0456      	5.17413      	  6.747      	95.7931      	7.92726      	2.64242      	274.017      	2.27064      	     22      	      0      	    -22      	      0      	      0      	      0      
    313      	  15440      	19481.8      	916.593      	7.56816      	4.35385      	20.0456      	5.15902      	6.73783      	95.7848      	7.92795      	2.64265      	276.288      	2.27045      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.05      	15374.9      	19403.2      	914.941      	7.56678      	4.35306      	20.0457      	5.13729      	6.72568      	95.7673      	 7.9294      	2.64313      	278.558      	2.27003      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.1      	15296.7      	19309.5      	 912.48      	7.56479      	4.35192      	20.0457      	5.11114      	6.70759      	95.7421      	7.93148      	2.64383      	280.829      	2.26944      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.15      	15194.6      	19186.8      	909.506      	 7.5624      	4.35054      	20.0458      	5.07704      	6.68573      	95.7119      	7.93399      	2.64466      	283.098      	2.26872      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.2      	15071.4      	19037.8      	905.485      	7.55977      	4.34903      	20.0458      	5.03586      	6.65617      	95.6786      	7.93675      	2.64558      	285.367      	2.26793      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.25      	  14921      	18854.3      	900.503      	7.55716      	4.34753      	20.0459      	4.98561      	6.61955      	95.6456      	7.93949      	 2.6465      	287.636      	2.26715      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.3      	14759.5      	18655.8      	894.228      	7.55492      	4.34624      	20.0459      	4.93166      	6.57342      	95.6172      	7.94184      	2.64728      	289.903      	2.26648      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.35      	14597.6      	18455.6      	887.323      	 7.5531      	4.34519      	20.0459      	4.87755      	6.52267      	95.5942      	7.94376      	2.64792      	 292.17      	2.26593      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.4      	14472.5      	18301.2      	880.207      	7.55152      	4.34428      	 20.046      	4.83575      	6.47036      	95.5742      	7.94542      	2.64847      	294.436      	2.26546      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.45      	14419.7      	18237.7      	874.548      	7.55019      	4.34352      	 20.046      	4.81811      	6.42875      	95.5573      	7.94682      	2.64894      	296.702      	2.26506      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.5      	14483.4      	18320.4      	871.943      	7.54929      	  4.343      	 20.046      	4.83938      	 6.4096      	 95.546      	7.94777      	2.64926      	298.967      	2.26479      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.55      	14660.6      	18545.4      	874.367      	7.54894      	 4.3428      	20.0461      	 4.8986      	6.42742      	95.5416      	7.94813      	2.64938      	301.232      	2.26468      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.6      	14914.2      	18865.8      	881.584      	 7.5491      	4.34289      	20.0461      	4.98334      	6.48048      	95.5436      	7.94796      	2.64932      	303.497      	2.26473      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.65      	15167.6      	  19185      	891.841      	7.54965      	4.34321      	20.0461      	  5.068      	6.55587      	95.5505      	7.94739      	2.64913      	305.762      	2.26489      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.7      	  15366      	  19434      	901.764      	7.55043      	4.34366      	20.0461      	5.13431      	6.62882      	95.5604      	7.94657      	2.64886      	308.026      	2.26513      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.75      	15477.6      	19573.2      	909.184      	7.55115      	4.34407      	20.0461      	5.17159      	6.68336      	95.5695      	7.94581      	 2.6486      	310.291      	2.26534      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.8      	15519.4      	19625.5      	912.918      	7.55138      	 4.3442      	20.0461      	5.18557      	6.71081      	95.5724      	7.94557      	2.64852      	312.557      	2.26541      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.85      	15512.1      	19617.5      	913.854      	7.55089      	4.34392      	 20.046      	5.18313      	6.71769      	95.5663      	7.94608      	2.64869      	314.822      	2.26527      	     22      	      0      	    -22      	      0      	      0      	      0      
  313.9      	15491.3      	  19594      	 912.92      	7.54982      	4.34331      	 20.046      	5.17618      	6.71083      	95.5527      	 7.9472      	2.64907      	317.087      	2.26495      	     22      	      0      	    -22      	      0      	      0      	      0      
 313.95      	15474.9      	  19577      	911.585      	7.54838      	4.34247      	 20.046      	 5.1707      	6.70101      	95.5344      	7.94873      	2.64958      	319.352      	2.26451      	     22      	      0      	    -22      	      0      	      0      	      0      
    314      	15481.4      	19589.8      	910.517      	7.54662      	4.34146      	 20.046      	5.17286      	6.69316      	95.5122      	7.95058      	2.65019      	321.617      	2.26399      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.05      	15510.8      	19632.2      	910.475      	7.54462      	4.34031      	20.0459      	5.18269      	6.69285      	95.4869      	7.95269      	 2.6509      	323.881      	2.26339      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.1      	15566.2      	19707.6      	911.465      	7.54258      	4.33914      	20.0459      	5.20119      	6.70013      	95.4611      	7.95484      	2.65161      	326.145      	2.26277      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.15      	15636.4      	19801.3      	913.643      	7.54073      	4.33808      	20.0458      	5.22464      	6.71614      	95.4377      	7.95679      	2.65226      	328.408      	2.26222      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.2      	15719.8      	19911.1      	916.543      	7.53916      	4.33717      	20.0458      	5.25251      	6.73746      	95.4177      	7.95845      	2.65282      	330.671      	2.26175      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.25      	15823.3      	20045.5      	920.128      	7.53794      	4.33647      	20.0457      	 5.2871      	6.76381      	95.4023      	7.95974      	2.65325      	332.933      	2.26138      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.3      	15918.8      	20168.2      	924.744      	 7.5373      	 4.3361      	20.0456      	5.31902      	6.79775      	95.3942      	7.96041      	2.65347      	335.194      	2.26119      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.35      	15987.9      	20255.1      	929.014      	 7.5375      	4.33622      	20.0455      	 5.3421      	6.82913      	95.3968      	 7.9602      	 2.6534      	337.455      	2.26125      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.4      	16032.7      	20308.6      	 932.13      	7.53872      	4.33692      	20.0455      	5.35706      	6.85204      	95.4122      	7.95892      	2.65297      	339.717      	2.26161      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.45      	16058.7      	20335.9      	934.178      	7.54083      	4.33813      	20.0454      	5.36577      	6.86709      	95.4389      	7.95668      	2.65223      	341.978      	2.26225      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.5      	16070.3      	20343.2      	935.415      	7.54353      	4.33969      	20.0452      	5.36963      	6.87619      	95.4731      	7.95383      	2.65128      	 344.24      	2.26306      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.55      	16072.6      	20338.2      	 936.01      	 7.5465      	4.34139      	20.0451      	 5.3704      	6.88056      	95.5106      	7.95071      	2.65024      	346.503      	2.26395      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.6      	16068.6      	20325.1      	936.214      	7.54949      	4.34311      	 20.045      	5.36907      	6.88206      	95.5485      	7.94756      	2.64919      	348.766      	2.26485      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.65      	16063.4      	20311.3      	936.149      	7.55217      	4.34466      	20.0449      	5.36733      	6.88158      	95.5824      	7.94474      	2.64825      	351.031      	2.26565      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.7      	16055.8      	20296.1      	 936.07      	7.55423      	4.34584      	20.0448      	5.36478      	  6.881      	95.6085      	7.94257      	2.64752      	353.296      	2.26627      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.75      	16049.9      	  20285      	935.941      	 7.5556      	4.34663      	20.0446      	5.36282      	6.88005      	95.6259      	7.94112      	2.64704      	355.562      	2.26668      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.8      	16041.2      	20272.1      	935.948      	7.55629      	4.34702      	20.0445      	5.35989      	 6.8801      	95.6345      	7.94041      	 2.6468      	357.828      	2.26689      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.85      	16034.4      	20263.7      	935.854      	7.55624      	  4.347      	20.0444      	5.35765      	6.87941      	 95.634      	7.94046      	2.64682      	0.0950169      	2.26687      	     22      	      0      	    -22      	      0      	      0      	      0      
  314.9      	16025.6      	20254.6      	935.886      	7.55551      	4.34658      	20.0442      	5.35471      	6.87965      	95.6247      	7.94122      	2.64707      	2.36189      	2.26665      	     22      	      0      	    -22      	      0      	      0      	      0      
 314.95      	  16021      	20251.8      	935.839      	7.55433      	 4.3459      	20.0441      	5.35315      	 6.8793      	95.6098      	7.94246      	2.64749      	4.62866      	 2.2663      	     22      	      0      	    -22      	      0      	      0      	      0      
    315      	16015.1      	20247.9      	935.982      	7.55299      	4.34513      	 20.044      	5.35117      	6.88035      	95.5928      	7.94388      	2.64796      	6.89513      	 2.2659      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.05      	16013.7      	20249.5      	936.039      	7.55175      	4.34442      	20.0439      	5.35071      	6.88078      	95.5771      	7.94518      	2.64839      	9.16123      	2.26553      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.1      	16010.5      	20247.7      	936.275      	7.55095      	4.34395      	20.0437      	5.34965      	6.88251      	 95.567      	7.94602      	2.64867      	11.4269      	2.26529      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.15      	16011.6      	20249.5      	936.373      	7.55079      	4.34386      	20.0436      	5.35002      	6.88323      	 95.565      	7.94619      	2.64873      	13.6923      	2.26524      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.2      	16008.4      	20243.9      	936.622      	7.55135      	4.34418      	20.0435      	5.34895      	6.88506      	95.5721      	 7.9456      	2.64853      	15.9576      	2.26541      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.25      	16006.9      	20238.7      	936.632      	7.55261      	4.34491      	20.0434      	5.34846      	6.88513      	 95.588      	7.94427      	2.64809      	18.2229      	2.26578      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.3      	15997.3      	20221.7      	936.694      	7.55443      	4.34596      	20.0432      	5.34525      	6.88559      	 95.611      	7.94236      	2.64745      	20.4885      	2.26633      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.35      	15984.4      	20199.7      	936.383      	7.55655      	4.34718      	20.0431      	5.34093      	 6.8833      	95.6379      	7.94013      	2.64671      	22.7546      	2.26697      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.4      	15951.7      	20152.5      	935.975      	7.55872      	4.34843      	 20.043      	5.32999      	 6.8803      	95.6654      	7.93785      	2.64595      	25.0212      	2.26762      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.45      	15897.9      	20079.2      	934.817      	7.56075      	4.34959      	20.0429      	5.31203      	6.87179      	 95.691      	7.93572      	2.64524      	27.2885      	2.26822      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.5      	15831.9      	19991.4      	932.896      	7.56241      	4.35054      	20.0427      	5.28997      	6.85767      	 95.712      	7.93398      	2.64466      	29.5565      	2.26872      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.55      	15798.3      	19946.1      	930.384      	7.56353      	4.35119      	20.0426      	5.27876      	 6.8392      	95.7262      	7.93281      	2.64427      	31.8249      	2.26906      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.6      	15766.7      	19904.9      	929.212      	7.56401      	4.35147      	20.0425      	 5.2682      	6.83059      	95.7323      	 7.9323      	 2.6441      	34.0938      	 2.2692      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.65      	15725.3      	19853.2      	928.092      	 7.5638      	4.35134      	20.0424      	5.25436      	6.82236      	95.7296      	7.93252      	2.64417      	 36.363      	2.26914      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.7      	15663.1      	  19777      	926.614      	7.56288      	4.35082      	20.0423      	5.23356      	6.81149      	 95.718      	7.93349      	 2.6445      	38.6321      	2.26886      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.75      	15587.8      	19685.9      	924.287      	7.56139      	4.34996      	20.0422      	5.20843      	6.79438      	95.6991      	7.93505      	2.64502      	40.9012      	2.26842      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.8      	15487.4      	19563.9      	921.453      	7.55953      	4.34889      	20.0421      	5.17488      	6.77355      	95.6756      	  7.937      	2.64567      	43.1698      	2.26786      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.85      	15366.2      	19416.1      	917.513      	7.55747      	 4.3477      	 20.042      	5.13438      	6.74459      	95.6495      	7.93917      	2.64639      	45.4379      	2.26724      	     22      	      0      	    -22      	      0      	      0      	      0      
  315.9      	  15217      	19232.6      	 912.63      	7.55547      	4.34656      	 20.042      	5.08451      	6.70869      	95.6242      	7.94126      	2.64709      	47.7055      	2.26664      	     22      	      0      	    -22      	      0      	      0      	      0      
 315.95      	15057.1      	19034.6      	906.414      	7.55385      	4.34562      	20.0419      	5.03109      	  6.663      	95.6037      	7.94297      	2.64766      	49.9724      	2.26616      	     22      	      0      	    -22      	      0      	      0      	      0      
    316      	14895.8      	18833.8      	 899.59      	7.55265      	4.34493      	20.0418      	 4.9772      	6.61284      	95.5885      	7.94424      	2.64808      	52.2388      	2.26579      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.05      	14773.5      	18681.5      	892.514      	7.55168      	4.34438      	20.0417      	4.93633      	6.56082      	95.5763      	7.94525      	2.64842      	54.5048      	2.26551      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.1      	14723.1      	18619.4      	886.985      	7.55097      	4.34396      	20.0417      	4.91947      	6.52018      	95.5672      	  7.946      	2.64867      	56.7704      	2.26529      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.15      	14790.7      	18705.7      	 884.48      	7.55068      	 4.3438      	20.0416      	4.94207      	6.50176      	95.5635      	7.94631      	2.64877      	59.0358      	 2.2652      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.2      	14969.9      	18931.7      	887.066      	7.55092      	4.34394      	20.0415      	5.00195      	6.52077      	95.5666      	7.94605      	2.64868      	61.3011      	2.26528      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.25      	15224.3      	19251.6      	894.336      	7.55165      	4.34436      	20.0414      	5.08694      	6.57422      	95.5758      	7.94529      	2.64843      	63.5663      	2.26549      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.3      	15475.2      	  19566      	904.585      	7.55273      	4.34498      	20.0414      	5.17078      	6.64956      	95.5896      	7.94414      	2.64805      	65.8317      	2.26582      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.35      	15669.8      	19808.7      	914.369      	7.55403      	4.34572      	20.0413      	5.23581      	6.72148      	95.6059      	7.94278      	2.64759      	68.0974      	2.26621      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.4      	15776.9      	19940.9      	921.606      	7.55522      	4.34641      	20.0412      	5.27159      	6.77468      	95.6211      	7.94152      	2.64717      	70.3634      	2.26657      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.45      	15815.5      	19987.9      	925.146      	7.55592      	4.34681      	20.0411      	5.28449      	 6.8007      	95.6299      	 7.9408      	2.64693      	72.6298      	2.26677      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.5      	15804.6      	19974.1      	925.956      	 7.5559      	 4.3468      	20.0411      	5.28084      	6.80665      	95.6296      	7.94082      	2.64694      	74.8964      	2.26677      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.55      	15780.7      	19945.5      	924.887      	7.55531      	4.34646      	 20.041      	5.27286      	 6.7988      	95.6222      	7.94143      	2.64714      	77.1632      	2.26659      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.6      	  15761      	  19923      	923.429      	7.55437      	4.34592      	20.0409      	5.26627      	6.78808      	95.6103      	7.94242      	2.64747      	79.4299      	2.26631      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.65      	15764.8      	19931.2      	922.227      	7.55312      	 4.3452      	20.0408      	5.26756      	6.77924      	95.5945      	7.94374      	2.64791      	81.6964      	2.26594      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.7      	15791.2      	19968.5      	 922.08      	7.55164      	4.34435      	20.0408      	5.27638      	6.77816      	95.5758      	7.94529      	2.64843      	83.9625      	2.26549      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.75      	15843.1      	20038.2      	922.944      	7.55013      	4.34349      	20.0407      	5.29373      	6.78451      	95.5567      	7.94688      	2.64896      	86.2282      	2.26504      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.8      	15909.3      	20125.4      	924.982      	7.54882      	4.34273      	20.0406      	5.31584      	6.79949      	  95.54      	7.94827      	2.64942      	88.4935      	2.26465      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.85      	15989.4      	20229.4      	 927.71      	7.54777      	4.34213      	20.0406      	5.34259      	6.81955      	95.5268      	7.94937      	2.64979      	90.7583      	2.26433      	     22      	      0      	    -22      	      0      	      0      	      0      
  316.9      	16088.6      	20356.8      	931.158      	7.54708      	4.34173      	20.0405      	5.37573      	6.84489      	 95.518      	7.95009      	2.65003      	93.0228      	2.26412      	     22      	      0      	    -22      	      0      	      0      	      0      
 316.95      	16177.8      	20470.1      	935.585      	7.54695      	4.34165      	20.0404      	5.40556      	6.87744      	95.5164      	7.95023      	2.65008      	95.2871      	2.26409      	     22      	      0      	    -22      	      0      	      0      	      0      
    317      	16239.6      	20546.4      	939.584      	7.54764      	4.34205      	20.0403      	5.42619      	6.90683      	95.5251      	7.94951      	2.64984      	97.5512      	2.26429      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.05      	16276.7      	20588.8      	942.391      	 7.5493      	4.34301      	20.0402      	5.43861      	6.92747      	95.5462      	7.94775      	2.64925      	99.8154      	2.26479      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.1      	16295.5      	20605.6      	944.126      	7.55184      	4.34447      	20.0402      	5.44487      	6.94022      	95.5783      	7.94508      	2.64836      	 102.08      	2.26555      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.15      	16299.5      	20602.4      	945.065      	7.55491      	4.34623      	20.0401      	5.44623      	6.94712      	95.6172      	7.94185      	2.64728      	104.345      	2.26647      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.2      	16294.2      	20586.6      	945.358      	7.55823      	4.34814      	  20.04      	5.44444      	6.94928      	95.6591      	7.93837      	2.64612      	106.611      	2.26747      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.25      	16282.1      	20562.3      	945.255      	7.56154      	4.35005      	20.0399      	5.44041      	6.94852      	95.7011      	7.93489      	2.64496      	108.878      	2.26846      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.3      	16268.8      	20537.4      	944.863      	7.56452      	4.35176      	20.0398      	5.43597      	6.94564      	95.7388      	7.93176      	2.64392      	111.146      	2.26936      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.35      	16253.3      	20511.4      	944.461      	7.56688      	4.35312      	20.0397      	5.43077      	6.94268      	95.7686      	7.92929      	 2.6431      	113.415      	2.27006      	     22      	      0      	    -22      	      0      	      0      	      0      
