# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:16      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
   53.6      	944.951      	20464.9      	14293.9      	14620.3      	14632.3      	 20.037      	-2.37102      	-0.945624      	594.886      
  53.65      	967.564      	20883.2      	14193.5      	15294.2      	15305.7      	20.0368      	-2.39098      	-0.99652      	596.324      
   53.7      	990.391      	21301.2      	  14108      	15936.4      	15947.3      	20.0368      	-2.40833      	-1.04367      	598.114      
  53.75      	1013.22      	21707.9      	14035.9      	16537.5      	  16548      	20.0367      	-2.42288      	-1.08779      	600.114      
   53.8      	1035.82      	  22095      	13972.2      	17094.8      	17104.9      	20.0366      	-2.43477      	-1.1295      	 602.21      
  53.85      	1058.12      	22458.5      	  13909      	17612.2      	17621.8      	20.0365      	-2.44447      	-1.16914      	604.386      
   53.9      	1080.06      	22795.7      	13841.2      	18092.3      	18101.6      	20.0364      	-2.45256      	-1.20679      	606.615      
  53.95      	1101.82      	23105.8      	13765.6      	18537.9      	18546.9      	20.0363      	-2.4596      	-1.24238      	608.827      
     54      	1123.62      	23391.3      	  13682      	18953.3      	18961.9      	20.0363      	-2.46618      	-1.2757      	610.998      
  54.05      	1145.41      	  23653      	13594.3      	19337.3      	19345.6      	20.0362      	-2.47281      	-1.30653      	613.058      
   54.1      	1167.31      	23889.6      	  13505      	19687.6      	19695.7      	20.0361      	-2.47997      	-1.33467      	614.868      
  54.15      	1189.44      	24103.1      	13417.4      	20005.2      	20013.1      	 20.036      	-2.48799      	-1.35989      	616.364      
   54.2      	 1211.5      	24292.4      	13335.8      	20286.8      	20294.5      	 20.036      	-2.49707      	-1.38195      	617.491      
  54.25      	1233.21      	24451.1      	13264.1      	20523.2      	20530.7      	20.0359      	-2.50719      	-1.4005      	618.164      
   54.3      	1254.78      	24578.3      	13206.3      	20711.6      	20718.9      	20.0358      	-2.51811      	-1.41499      	618.447      
  54.35      	1276.61      	24680.7      	13166.4      	20858.3      	20865.5      	20.0357      	-2.52938      	-1.42487      	618.564      
   54.4      	1298.71      	24765.5      	13150.7      	20968.5      	20975.5      	20.0356      	-2.5404      	-1.42982      	618.721      
  54.45      	1321.09      	24839.3      	13167.5      	21045.1      	21052.1      	20.0355      	-2.55034      	-1.4297      	619.021      
   54.5      	1343.85      	24910.8      	13221.2      	21095.8      	21102.8      	20.0354      	-2.55818      	-1.42438      	619.629      
  54.55      	1366.82      	24987.9      	13308.6      	21131.8      	21138.8      	20.0354      	-2.56299      	-1.41415      	 620.79      
   54.6      	 1389.7      	25071.9      	13418.3      	21161.7      	21168.8      	20.0353      	-2.5642      	-1.40003      	622.699      
  54.65      	1412.13      	  25157      	13532.1      	  21190      	21197.1      	20.0352      	-2.56147      	-1.3836      	625.456      
   54.7      	1433.99      	25235.3      	  13628      	21221.4      	21228.6      	20.0351      	-2.55487      	-1.36671      	629.059      
  54.75      	1455.27      	25300.6      	  13690      	  21259      	21266.4      	 20.035      	-2.54535      	-1.35137      	633.275      
   54.8      	1476.06      	25346.1      	13713.6      	21297.8      	21305.3      	20.0349      	-2.53462      	-1.33977      	637.593      
  54.85      	1496.43      	  25365      	13702.5      	21327.3      	  21335      	20.0348      	-2.52446      	-1.33382      	641.288      
   54.9      	 1516.4      	25358.2      	13666.6      	21342.3      	  21350      	20.0347      	-2.5164      	-1.33466      	643.676      
  54.95      	1536.03      	25333.7      	13619.3      	21343.4      	21351.2      	20.0346      	-2.51166      	-1.3424      	644.525      
     55      	1555.42      	25300.5      	13572.4      	  21334      	21341.7      	20.0345      	-2.51071      	-1.35624      	644.581      
  55.05      	1574.84      	25269.8      	13533.4      	21322.5      	21330.2      	20.0344      	-2.51331      	-1.3744      	643.444      
   55.1      	1594.24      	25253.3      	13509.9      	21317.9      	21325.5      	20.0343      	-2.51882      	-1.3942      	640.974      
  55.15      	1613.68      	25252.8      	13508.7      	21318.2      	21325.7      	20.0341      	-2.52619      	-1.41251      	637.506      
   55.2      	1632.95      	  25257      	13527.1      	21311.5      	21318.9      	 20.034      	-2.53397      	-1.42674      	633.834      
  55.25      	1651.66      	25248.1      	13554.1      	21283.9      	21291.1      	20.0339      	-2.54083      	-1.43522      	630.367      
   55.3      	1669.39      	25216.4      	13585.7      	21226.1      	21233.3      	20.0338      	-2.54582      	-1.43708      	 627.46      
  55.35      	1686.08      	25156.5      	13621.9      	21131.7      	21138.8      	20.0336      	-2.5484      	-1.43195      	625.272      
   55.4      	1702.05      	25052.6      	13655.6      	  20986      	20993.3      	20.0335      	-2.54847      	-1.41991      	623.825      
  55.45      	1717.05      	  24893      	13686.1      	20775.2      	20782.6      	20.0334      	-2.54635      	-1.40137      	622.676      
   55.5      	1731.52      	24684.9      	13719.9      	20502.7      	20510.3      	20.0332      	-2.54268      	-1.37681      	621.919      
  55.55      	 1745.7      	24439.3      	13756.1      	20181.7      	20189.5      	20.0331      	-2.53814      	-1.34685      	621.318      
   55.6      	1759.44      	24164.2      	13795.6      	19820.3      	19828.5      	 20.033      	-2.53316      	-1.31225      	620.859      
  55.65      	1772.49      	23867.3      	13844.5      	19422.4      	19430.9      	20.0329      	-2.52801      	-1.27373      	620.257      
   55.7      	1784.73      	  23555      	  13904      	18993.7      	19002.6      	20.0328      	-2.52291      	-1.23187      	619.531      
  55.75      	1796.44      	23231.7      	13973.2      	18539.3      	18548.6      	20.0327      	-2.51794      	-1.18742      	 618.48      
   55.8      	1807.54      	22900.5      	14054.6      	18059.5      	18069.2      	20.0326      	-2.51291      	-1.14133      	617.292      
  55.85      	1818.17      	22563.6      	14151.2      	17552.7      	17562.8      	20.0325      	-2.50748      	-1.09451      	615.713      
   55.9      	1828.19      	22220.5      	  14263      	17016.3      	17026.8      	20.0324      	-2.5013      	-1.04737      	613.871      
  55.95      	1837.44      	21869.6      	14387.8      	16446.8      	16457.8      	20.0323      	-2.49424      	-0.999871      	611.579      
     56      	1845.93      	21511.1      	14523.7      	15843.4      	15854.9      	20.0323      	-2.48624      	-0.95168      	609.173      
  56.05      	1853.78      	21149.7      	14666.1      	15213.1      	  15225      	20.0322      	-2.47714      	-0.902334      	606.628      
   56.1      	1861.22      	20793.1      	14806.6      	14571.6      	14584.1      	20.0321      	-2.46677      	-0.851278      	 604.43      
  56.15      	1868.37      	20446.2      	14936.3      	13934.3      	13947.3      	 20.032      	-2.45526      	-0.798189      	602.577      
   56.2      	1875.37      	20110.8      	15049.4      	13310.2      	13323.8      	 20.032      	-2.44295      	-0.743233      	601.376      
  56.25      	1882.27      	19786.4      	15144.3      	12702.4      	12716.5      	20.0319      	-2.43039      	-0.687015      	600.424      
   56.3      	1888.89      	  19472      	15221.8      	  12110      	12124.7      	20.0319      	-2.41819      	-0.630674      	 599.58      
  56.35      	   1895      	19168.1      	15285.9      	11530.4      	11545.6      	20.0319      	-2.40697      	-0.575953      	598.142      
   56.4      	1900.48      	18875.3      	15341.3      	10959.6      	10975.2      	20.0318      	-2.39733      	-0.524777      	595.928      
  56.45      	1905.15      	18589.8      	15387.3      	10392.5      	10408.5      	20.0318      	-2.38971      	-0.478617      	592.267      
   56.5      	 1908.9      	18305.6      	15419.8      	9824.61      	9840.89      	20.0318      	-2.38437      	-0.438174      	587.086      
  56.55      	1911.84      	18020.5      	15437.8      	9253.15      	9269.67      	20.0318      	-2.38144      	-0.403365      	580.012      
   56.6      	1914.17      	17735.4      	15440.7      	8680.28      	8696.97      	20.0318      	-2.38103      	-0.373415      	571.381      
  56.65      	1915.62      	17447.6      	  15423      	8110.31      	 8127.1      	20.0318      	-2.38325      	-0.346937      	561.151      
   56.7      	1915.91      	17149.4      	15376.3      	7544.33      	7561.16      	20.0318      	-2.38843      	-0.32204      	549.963      
  56.75      	1914.87      	16833.8      	15292.9      	6983.28      	7000.15      	20.0319      	-2.39712      	-0.296621      	  538.4      
   56.8      	 1912.4      	16494.8      	15167.4      	6427.19      	6444.13      	20.0319      	-2.40958      	-0.268731      	 527.99      
  56.85      	1908.69      	16126.9      	14997.2      	   5870      	5887.12      	20.0319      	-2.42506      	-0.236861      	519.845      
   56.9      	1904.11      	15733.7      	14789.3      	5304.85      	5322.33      	20.0319      	-2.4413      	-0.200096      	515.488      
  56.95      	1899.13      	15332.9      	14561.7      	4731.29      	4749.29      	 20.032      	-2.45501      	-0.158076      	515.025      
     57      	1893.73      	14953.1      	14341.3      	4154.24      	4172.91      	 20.032      	-2.46338      	-0.110775      	517.813      
  57.05      	1887.97      	14634.7      	14167.7      	 3576.6      	3596.01      	 20.032      	-2.46526      	-0.0583405      	 521.88      
   57.1      	 1881.9      	  14429      	14091.7      	2993.85      	3013.99      	20.0321      	-2.4612      	-0.00108956      	525.653      
  57.15      	1875.74      	  14385      	14159.7      	2401.51      	2422.32      	20.0321      	-2.45275      	0.0603572      	528.156      
   57.2      	1869.72      	14532.5      	14396.8      	1802.07      	1823.52      	20.0321      	-2.44172      	0.124859      	 529.69      
  57.25      	1864.33      	14868.8      	14796.6      	1200.28      	1222.35      	20.0322      	-2.42938      	0.19085      	 530.75      
   57.3      	1859.66      	15349.9      	15314.3      	598.308      	621.012      	20.0322      	 -2.416      	0.256904      	532.161      
  57.35      	1855.54      	15900.4      	15876.2      	-6.11433      	17.2444      	20.0323      	-2.40074      	0.322044      	534.004      
   57.4      	 1851.2      	16449.3      	16413.2      	-618.466      	-594.426      	20.0323      	-2.38228      	0.385492      	536.298      
  57.45      	1845.96      	16957.9      	16887.8      	-1238.94      	-1214.2      	20.0324      	-2.35947      	0.446372      	538.792      
   57.5      	1839.14      	17413.2      	17288.9      	-1856.84      	-1831.4      	20.0324      	-2.33161      	0.503736      	541.571      
  57.55      	1830.62      	17811.4      	17615.3      	  -2461      	-2434.86      	20.0325      	-2.29881      	0.556859      	544.344      
   57.6      	1820.74      	18158.5      	17875.3      	-3048.75      	-3021.94      	20.0325      	-2.26227      	0.605396      	546.997      
  57.65      	1810.08      	18469.4      	18084.9      	-3622.88      	-3595.43      	20.0326      	-2.22394      	0.649292      	 549.18      
   57.7      	1799.04      	18757.2      	18257.8      	-4188.27      	-4160.21      	20.0326      	-2.18564      	 0.6887      	550.762      
  57.75      	1787.71      	19031.7      	18404.3      	-4747.37      	-4718.75      	20.0327      	-2.14852      	0.723889      	551.512      
   57.8      	1776.02      	19302.4      	18535.7      	-5296.15      	-5267.01      	20.0327      	-2.11321      	0.755248      	551.643      
  57.85      	1763.53      	19569.8      	18656.8      	-5825.21      	-5795.59      	20.0327      	-2.08015      	0.783529      	551.304      
   57.9      	1749.95      	19823.2      	18761.8      	-6323.01      	-6292.93      	20.0328      	-2.04965      	0.809832      	550.763      
  57.95      	1735.29      	20051.3      	18844.4      	-6779.7      	-6749.22      	20.0328      	-2.02178      	0.835224      	550.133      
     58      	 1719.9      	20248.1      	18902.8      	-7189.2      	-7158.35      	20.0329      	-1.99662      	0.860362      	549.647      
  58.05      	1703.94      	20408.8      	18937.5      	-7543.5      	-7512.33      	20.0329      	-1.97443      	0.885256      	549.351      
   58.1      	1687.65      	20533.4      	18953.1      	-7836.72      	-7805.28      	20.0329      	-1.95551      	0.909044      	549.265      
  58.15      	1671.02      	20631.4      	18958.7      	-8076.88      	-8045.23      	 20.033      	-1.94003      	0.93015      	549.097      
   58.2      	1653.92      	20717.4      	18963.9      	-8282.15      	-8250.34      	20.0331      	-1.92801      	0.946908      	548.495      
  58.25      	1636.06      	20801.4      	18974.3      	-8466.96      	-8435.03      	20.0331      	-1.91929      	0.958086      	547.133      
   58.3      	1617.76      	20884.7      	18989.4      	-8636.39      	-8604.4      	20.0332      	-1.91345      	0.96302      	544.935      
  58.35      	1599.02      	20964.7      	19006.7      	-8791.03      	-8759.02      	20.0333      	-1.9097      	0.96174      	541.981      
   58.4      	1579.97      	21036.5      	19021.9      	-8928.58      	-8896.59      	20.0333      	-1.90697      	0.95524      	538.527      
  58.45      	1560.61      	21093.3      	19030.3      	-9044.25      	-9012.33      	20.0334      	-1.90429      	0.945406      	534.858      
   58.5      	 1540.8      	21133.5      	19031.8      	-9134.75      	-9102.89      	20.0335      	-1.90107      	0.934415      	531.348      
  58.55      	1520.29      	21157.6      	19027.8      	-9198.84      	-9167.06      	20.0336      	-1.89696      	0.924137      	528.304      
   58.6      	1498.91      	  21166      	19017.5      	-9239.38      	-9207.68      	20.0337      	-1.89178      	0.915954      	525.862      
  58.65      	1476.64      	21163.3      	19002.1      	-9265.32      	-9233.68      	20.0338      	-1.88552      	0.910802      	524.055      
   58.7      	 1453.7      	21157.8      	18983.9      	-9289.99      	-9258.38      	20.0339      	-1.8785      	0.909223      	522.838      
  58.75      	1430.54      	21154.9      	18962.1      	-9328.13      	-9296.52      	 20.034      	-1.87126      	0.911347      	521.985      
   58.8      	1407.58      	21157.2      	  18935      	-9388.37      	-9356.75      	20.0341      	-1.86433      	0.916917      	521.149      
  58.85      	 1384.9      	21166.7      	18905.6      	-9468.75      	-9437.1      	20.0342      	-1.85814      	0.925415      	 520.26      
   58.9      	1362.36      	21183.9      	18879.5      	-9558.9      	-9527.17      	20.0343      	-1.85325      	0.936217      	520.061      
  58.95      	1339.81      	21204.8      	18859.2      	-9645.01      	-9613.16      	20.0345      	-1.8499      	0.948596      	520.922      
     59      	 1317.1      	21221.6      	  18843      	-9713.47      	-9681.51      	20.0346      	-1.84766      	0.961633      	522.401      
  59.05      	1294.24      	21227.4      	18830.1      	-9750.95      	-9718.87      	20.0347      	-1.84642      	0.974475      	524.253      
   59.1      	1271.19      	  21215      	18817.3      	-9748.61      	-9716.44      	20.0349      	-1.84677      	0.986512      	526.339      
  59.15      	1248.12      	  21177      	18797.1      	-9704.92      	-9672.71      	 20.035      	-1.84885      	0.996723      	528.395      
   59.2      	1224.88      	  21113      	18768.9      	-9619.72      	-9587.52      	20.0352      	-1.85202      	1.00321      	530.211      
  59.25      	1201.42      	21028.3      	18736.7      	-9495.95      	-9463.81      	20.0354      	-1.85585      	1.00399      	531.697      
   59.3      	1177.85      	20922.7      	18697.4      	-9339.07      	-9307.04      	20.0355      	-1.86087      	0.997984      	532.648      
  59.35      	1154.46      	  20793      	18645.7      	-9150.98      	-9119.12      	20.0357      	-1.86759      	0.984975      	532.972      
   59.4      	1131.34      	20641.3      	18582.3      	-8934.42      	-8902.78      	20.0359      	-1.87577      	0.965177      	532.732      
  59.45      	1108.62      	20470.1      	18509.8      	-8687.99      	-8656.61      	20.0361      	-1.88506      	0.939266      	532.119      
   59.5      	 1086.3      	20275.1      	18428.9      	-8398.04      	-8366.97      	20.0362      	-1.89532      	0.908456      	531.414      
  59.55      	 1064.1      	20057.5      	18345.3      	-8051.76      	-8021.04      	20.0364      	-1.90616      	0.874173      	530.971      
   59.6      	1041.85      	19827.3      	18266.4      	-7651.5      	-7621.17      	20.0366      	-1.91702      	0.837757      	530.944      
  59.65      	1019.64      	19592.2      	18192.4      	-7209.99      	-7180.06      	20.0367      	-1.92738      	0.800214      	531.227      
   59.7      	997.577      	19359.4      	18125.3      	-6734.39      	-6704.89      	20.0369      	-1.9369      	0.761991      	531.804      
  59.75      	975.785      	19138.9      	18073.8      	-6223.68      	-6194.62      	20.0371      	-1.94516      	0.722942      	532.872      
   59.8      	954.367      	18937.7      	18039.9      	-5683.16      	-5654.56      	20.0372      	-1.95167      	0.682525      	534.405      
  59.85      	 933.37      	18755.2      	  18016      	-5126.36      	-5098.21      	20.0374      	-1.95613      	0.640225      	536.077      
   59.9      	912.645      	18585.9      	17992.4      	-4561.79      	-4534.1      	20.0375      	-1.95876      	0.595781      	537.608      
  59.95      	892.177      	18421.3      	17958.3      	-3992.58      	-3965.38      	20.0377      	-1.96012      	0.549034      	538.861      
     60      	872.077      	18251.4      	17902.8      	-3421.23      	-3394.53      	20.0379      	-1.96079      	0.499803      	539.769      
  60.05      	852.559      	18073.3      	17822.9      	-2845.19      	  -2819      	 20.038      	-1.96135      	0.447974      	540.412      
   60.1      	833.961      	17893.4      	17725.2      	-2259.13      	-2233.47      	20.0382      	-1.96238      	0.393589      	540.958      
  60.15      	816.546      	17717.4      	17614.1      	-1664.15      	-1639.03      	20.0383      	-1.96458      	0.337015      	541.457      
   60.2      	800.499      	17545.4      	  17488      	-1067.23      	-1042.66      	20.0385      	-1.96861      	0.279077      	541.811      
  60.25      	 785.85      	17379.7      	17348.4      	-472.261      	-448.246      	20.0386      	-1.97484      	0.22091      	542.048      
   60.3      	772.519      	17226.1      	17200.9      	120.373      	 143.84      	20.0387      	-1.98323      	0.163709      	542.329      
  60.35      	760.427      	17087.2      	17047.8      	706.819      	729.749      	20.0388      	-1.99354      	0.10859      	542.728      
   60.4      	749.674      	16961.2      	  16888      	1280.54      	1302.95      	 20.039      	-2.00549      	0.0565684      	 543.29      
  60.45      	740.621      	16848.5      	16723.3      	1837.46      	1859.39      	20.0391      	 -2.019      	0.00858212      	544.129      
   60.5      	733.566      	16752.9      	16558.8      	2377.23      	 2398.7      	20.0392      	-2.03418      	-0.0346166      	545.406      
  60.55      	 728.94      	16682.4      	16403.5      	 2901.3      	2922.35      	20.0393      	-2.05097      	-0.072681      	547.265      
   60.6      	 727.16      	16650.7      	16273.6      	3407.69      	3428.37      	20.0393      	-2.06888      	-0.105682      	549.751      
  60.65      	727.892      	16668.3      	16181.8      	3896.15      	 3916.5      	20.0394      	-2.08724      	-0.133893      	552.764      
   60.7      	730.331      	  16733      	16125.8      	4375.91      	4395.96      	20.0395      	-2.1054      	-0.157791      	556.232      
  60.75      	733.801      	16836.2      	16095.6      	4856.51      	4876.27      	20.0396      	-2.12276      	-0.178321      	560.103      
   60.8      	738.043      	16967.5      	16079.1      	5343.33      	5362.82      	20.0397      	-2.13856      	-0.196939      	564.313      
  60.85      	743.177      	17115.4      	16061.3      	5844.58      	5863.79      	20.0397      	-2.15222      	-0.215351      	568.868      
   60.9      	749.591      	17273.1      	  16031      	6367.88      	 6386.8      	20.0398      	-2.16364      	-0.235449      	573.706      
  60.95      	757.389      	17438.1      	15982.8      	6915.19      	6933.81      	20.0399      	-2.1734      	-0.259425      	578.597      
     61      	 766.48      	17607.9      	15912.8      	7483.28      	7501.56      	  20.04      	-2.18245      	-0.289452      	583.192      
  61.05      	776.609      	17778.7      	15817.6      	8066.51      	8084.41      	  20.04      	-2.19188      	-0.327032      	587.069      
   61.1      	787.577      	17950.2      	15696.7      	8660.62      	8678.08      	20.0401      	-2.20278      	-0.372772      	589.938      
  61.15      	799.665      	18125.2      	15553.9      	9262.46      	9279.43      	20.0402      	-2.2161      	-0.426439      	591.738      
   61.2      	  813.2      	18306.4      	15390.1      	9872.71      	9889.15      	20.0403      	-2.23231      	-0.486934      	592.572      
  61.25      	828.343      	18498.7      	15205.2      	10498.3      	10514.2      	20.0403      	-2.25126      	-0.552415      	592.722      
   61.3      	845.332      	18715.5      	15007.4      	11147.6      	11162.8      	20.0404      	-2.27261      	-0.62062      	592.563      
  61.35      	864.143      	18972.4      	14812.7      	11822.3      	11836.9      	20.0404      	-2.29591      	-0.689242      	592.392      
   61.4      	884.418      	19276.6      	14632.6      	12518.7      	12532.6      	20.0405      	-2.32034      	-0.75629      	592.379      
  61.45      	 905.65      	19626.8      	14470.9      	13230.9      	13244.2      	20.0406      	-2.34486      	-0.820389      	592.624      
   61.5      	927.428      	  20016      	14329.8      	13948.3      	13960.9      	20.0406      	-2.36862      	-0.880872      	593.204      
  61.55      	949.587      	20431.4      	14209.8      	14655.6      	14667.6      	20.0407      	-2.39092      	-0.937641      	594.123      
   61.6      	971.998      	20858.3      	  14107      	15340.4      	15351.8      	20.0407      	-2.41106      	-0.990934      	595.372      
  61.65      	994.604      	21284.1      	14017.5      	15993.5      	16004.3      	20.0408      	-2.42851      	-1.04118      	596.886      
   61.7      	1017.16      	  21698      	13939.7      	  16606      	16616.3      	20.0409      	-2.44317      	-1.08892      	598.575      
  61.75      	1039.44      	22091.9      	13867.8      	17175.8      	17185.6      	20.0409      	-2.4553      	-1.13446      	600.359      
   61.8      	1061.43      	22462.5      	13794.1      	17707.7      	17717.1      	 20.041      	-2.46533      	-1.17779      	602.258      
  61.85      	1083.13      	22808.6      	13714.8      	18204.8      	18213.8      	 20.041      	-2.47374      	-1.21876      	604.258      
   61.9      	1104.72      	23128.7      	13628.2      	18667.8      	18676.5      	20.0411      	-2.48117      	-1.25713      	606.295      
  61.95      	 1126.3      	23422.5      	13534.5      	19097.4      	19105.8      	20.0412      	-2.48822      	-1.29265      	608.324      
     62      	1147.86      	  23689      	13436.6      	19491.3      	19499.4      	20.0412      	-2.49538      	 -1.325      	610.246      
  62.05      	1169.57      	  23928      	13338.8      	19847.2      	  19855      	20.0413      	-2.50308      	-1.35396      	611.915      
   62.1      	1191.42      	24139.6      	13245.6      	20163.4      	  20171      	20.0413      	-2.51171      	-1.37935      	613.258      
  62.15      	1213.01      	24319.6      	13160.2      	  20434      	20441.3      	20.0414      	-2.52145      	-1.40088      	614.188      
   62.2      	1234.26      	24463.6      	13086.3      	20652.2      	20659.3      	20.0414      	-2.53217      	-1.41805      	614.675      
  62.25      	1255.56      	24573.6      	13028.6      	20818.7      	20825.7      	20.0414      	-2.54364      	-1.43027      	614.846      
   62.3      	1277.13      	24657.4      	12991.7      	20940.5      	20947.4      	20.0415      	-2.55538      	-1.43702      	614.939      
  62.35      	1298.99      	24723.4      	12982.9      	21023.6      	21030.4      	20.0415      	-2.5667      	-1.43808      	615.143      
   62.4      	1321.26      	24780.1      	13009.4      	21073.9      	21080.7      	20.0415      	-2.57663      	-1.43335      	615.593      
  62.45      	1343.92      	24836.7      	13073.5      	21100.7      	21107.5      	20.0415      	-2.58419      	-1.42291      	616.468      
   62.5      	1366.74      	24899.4      	13169.8      	21114.5      	21121.4      	20.0415      	-2.58858      	-1.40742      	    618      
  62.55      	1389.38      	  24968      	13283.8      	  21124      	21130.9      	20.0415      	-2.58927      	-1.3883      	620.342      
   62.6      	1411.55      	25035.5      	13394.4      	21133.7      	21140.8      	20.0415      	-2.58603      	-1.36747      	623.553      
  62.65      	1433.18      	25094.5      	13481.5      	21148.1      	21155.4      	20.0415      	-2.57921      	-1.34702      	627.551      
   62.7      	1454.29      	25140.3      	  13533      	21169.3      	21176.7      	20.0415      	-2.57005      	-1.32921      	631.993      
  62.75      	1475.03      	25166.5      	13546.6      	21191.7      	21199.3      	20.0414      	-2.5603      	-1.31634      	636.276      
   62.8      	1495.41      	25168.6      	13528.1      	21205.9      	21213.6      	20.0414      	-2.55166      	-1.31023      	639.664      
  62.85      	1515.44      	25150.6      	13489.4      	21209.2      	  21217      	20.0414      	-2.54557      	-1.31174      	641.527      
   62.9      	1535.22      	25122.8      	13443.7      	21205.4      	21213.2      	20.0413      	-2.54306      	-1.32071      	 642.06      
  62.95      	1554.95      	25095.4      	13400.9      	21199.9      	21207.7      	20.0413      	-2.54432      	-1.33601      	641.812      
     63      	1574.76      	25078.7      	13368.3      	  21201      	21208.7      	20.0412      	-2.54891      	-1.35555      	  640.2      
  63.05      	1594.57      	25081.6      	13353.2      	  21214      	21221.6      	20.0411      	 -2.556      	-1.37645      	 637.29      
   63.1      	1614.44      	25101.4      	13359.8      	21233.3      	21240.7      	 20.041      	-2.56429      	-1.39566      	633.628      
  63.15      	1634.03      	25121.7      	13381.7      	21243.5      	21250.8      	20.0409      	-2.57239      	-1.41081      	629.937      
   63.2      	1652.88      	25124.5      	13409.1      	21229.7      	21236.8      	20.0408      	-2.5791      	-1.4204      	 626.52      
  63.25      	1670.63      	25103.9      	13441.5      	21184.9      	21191.9      	20.0407      	-2.58354      	-1.42361      	623.693      
   63.3      	1687.49      	25052.1      	  13477      	21100.8      	21107.8      	20.0406      	-2.58528      	-1.42009      	621.639      
  63.35      	1703.59      	24950.5      	13508.6      	20959.8      	20966.9      	20.0405      	-2.58442      	-1.40987      	620.194      
   63.4      	1718.76      	24793.3      	  13539      	20752.6      	20759.8      	20.0404      	-2.58141      	-1.39317      	619.049      
  63.45      	1733.56      	  24591      	  13574      	20487.2      	20494.7      	20.0403      	-2.57685      	-1.37037      	618.283      
   63.5      	1747.95      	24352.7      	13612.5      	20174.8      	20182.5      	20.0402      	-2.57136      	-1.34207      	 617.64      
  63.55      	1761.76      	  24085      	13657.5      	19819.7      	19827.8      	20.0401      	-2.56534      	-1.30894      	617.082      
   63.6      	1774.73      	23794.8      	13714.7      	19425.7      	19434.1      	20.0399      	-2.55906      	-1.27156      	616.381      
  63.65      	1786.93      	23488.2      	13784.5      	18998.5      	19007.2      	20.0398      	-2.5527      	-1.23046      	615.524      
   63.7      	1798.56      	23167.6      	13866.4      	18539.6      	18548.7      	20.0397      	-2.54623      	-1.18646      	  614.4      
  63.75      	 1809.5      	22834.7      	13963.1      	18047.3      	18056.9      	20.0396      	-2.53937      	-1.14053      	613.084      
   63.8      	1819.94      	22493.2      	14077.4      	17521.9      	17531.9      	20.0395      	-2.53176      	-1.09337      	611.432      
  63.85      	1829.65      	22142.5      	14208.3      	16960.4      	16970.9      	20.0394      	-2.52313      	-1.0452      	609.518      
   63.9      	1838.54      	21780.3      	  14353      	16358.8      	16369.7      	20.0393      	-2.51337      	-0.995841      	607.254      
  63.95      	1846.66      	21409.8      	14508.8      	15719.5      	  15731      	20.0392      	-2.50245      	-0.944921      	604.955      
     64      	1854.25      	21039.2      	14670.3      	15055.1      	  15067      	20.0391      	-2.4902      	-0.891974      	602.727      
  64.05      	1861.53      	20676.3      	14827.9      	14382.6      	14395.2      	 20.039      	-2.47656      	-0.836587      	600.962      
   64.1      	1868.54      	20324.2      	14972.2      	13715.7      	13728.8      	20.0389      	-2.46178      	-0.778737      	599.685      
  64.15      	1875.47      	19984.6      	15098.8      	  13062      	13075.7      	20.0388      	-2.44635      	-0.718907      	 599.03      
   64.2      	1882.31      	19657.9      	15207.5      	12424.3      	12438.6      	20.0387      	-2.43089      	-0.65804      	598.588      
  64.25      	1888.81      	19343.2      	15299.8      	11801.2      	11816.1      	20.0386      	-2.41608      	-0.597663      	598.061      
   64.3      	1894.76      	19041.5      	15379.9      	11190.6      	  11206      	20.0385      	-2.40255      	-0.539834      	596.824      
  64.35      	1900.03      	18753.3      	15450.4      	10590.5      	10606.3      	20.0384      	-2.39089      	-0.486566      	594.613      
   64.4      	1904.52      	18473.5      	15508.9      	9996.65      	10012.9      	20.0383      	-2.38153      	-0.439213      	590.867      
  64.45      	 1908.1      	18196.4      	15551.4      	9405.19      	 9421.8      	20.0383      	-2.37469      	-0.398279      	585.445      
   64.5      	1910.96      	17921.6      	15577.6      	8816.07      	8832.92      	20.0382      	-2.37049      	-0.363523      	578.149      
  64.55      	1913.22      	17649.4      	15586.3      	8232.73      	8249.75      	20.0382      	-2.36897      	-0.334046      	569.252      
   64.6      	1914.44      	17373.8      	15569.6      	7658.86      	7675.98      	20.0381      	-2.37033      	-0.308323      	558.859      
  64.65      	 1914.4      	17085.9      	15518.3      	7095.53      	 7112.7      	20.0381      	 -2.375      	-0.28436      	547.655      
   64.7      	1912.91      	  16779      	15426.5      	6543.13      	6560.33      	 20.038      	-2.3835      	-0.260028      	536.391      
