# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:19      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
   98.7      	15540.1      	1.9624e+07      	  19624      	41.5703      	  7.562      	  7.562      	 400.57      	      0      
  98.75      	15539.6      	1.9624e+07      	  19624      	 -21.93      	7.56177      	7.56177      	400.786      	      0      
   98.8      	15537.6      	1.9624e+07      	  19624      	-106.221      	 7.5608      	 7.5608      	401.002      	      0      
  98.85      	15534.3      	1.9624e+07      	  19624      	-212.322      	7.55919      	7.55919      	401.218      	      0      
   98.9      	15530.1      	1.9624e+07      	  19624      	-349.605      	7.55712      	7.55712      	401.433      	      0      
  98.95      	15525.2      	1.9624e+07      	  19624      	-516.113      	7.55477      	7.55477      	401.649      	      0      
     99      	15520.4      	1.9624e+07      	  19624      	-707.705      	7.55239      	7.55239      	401.865      	      0      
  99.05      	15516.1      	1.9624e+07      	  19624      	-904.832      	7.55032      	7.55032      	 402.08      	      0      
   99.1      	15512.7      	1.9624e+07      	  19624      	-1075.12      	7.54868      	7.54868      	402.296      	      0      
  99.15      	  15510      	1.9624e+07      	  19624      	-1167.09      	7.54735      	7.54735      	402.511      	      0      
   99.2      	15507.7      	1.9624e+07      	  19624      	-1131.41      	7.54625      	7.54625      	402.726      	      0      
  99.25      	15506.3      	1.9624e+07      	  19624      	 -941.7      	7.54554      	7.54554      	402.942      	      0      
   99.3      	15505.9      	1.9624e+07      	  19624      	-640.37      	7.54536      	7.54536      	403.157      	      0      
  99.35      	15506.6      	1.9624e+07      	  19624      	-307.048      	7.54571      	7.54571      	403.373      	      0      
   99.4      	15508.2      	1.9624e+07      	  19624      	-30.0756      	7.54646      	7.54646      	403.588      	      0      
  99.45      	15510.3      	1.9624e+07      	  19624      	146.572      	7.54752      	7.54752      	403.803      	      0      
   99.5      	15512.6      	1.9624e+07      	  19624      	 224.99      	7.54861      	7.54861      	404.019      	      0      
  99.55      	15514.1      	1.9624e+07      	  19624      	234.944      	7.54933      	7.54933      	404.234      	      0      
   99.6      	15514.1      	1.9624e+07      	  19624      	213.317      	7.54936      	7.54936      	 404.45      	      0      
  99.65      	15512.9      	1.9624e+07      	  19624      	 193.93      	7.54876      	7.54876      	404.665      	      0      
   99.7      	15510.8      	1.9624e+07      	  19624      	196.767      	7.54774      	7.54774      	404.881      	      0      
  99.75      	15508.1      	1.9624e+07      	  19624      	231.849      	7.54641      	7.54641      	405.096      	      0      
   99.8      	15504.8      	1.9624e+07      	  19624      	297.386      	7.54481      	7.54481      	405.311      	      0      
  99.85      	15501.3      	1.9624e+07      	  19624      	386.956      	7.54312      	7.54312      	405.527      	      0      
   99.9      	15498.1      	1.9624e+07      	  19624      	490.173      	7.54157      	7.54157      	405.742      	      0      
  99.95      	15495.5      	1.9624e+07      	  19624      	618.295      	7.54028      	7.54028      	405.957      	      0      
    100      	15493.5      	1.9624e+07      	  19624      	748.531      	7.53933      	7.53933      	406.172      	      0      
 100.05      	15492.6      	1.9624e+07      	  19624      	845.672      	7.53888      	7.53888      	406.387      	      0      
  100.1      	15493.2      	1.9624e+07      	  19624      	906.317      	7.53917      	7.53917      	406.603      	      0      
 100.15      	15495.8      	1.9624e+07      	  19624      	938.466      	7.54043      	7.54043      	406.818      	      0      
  100.2      	15500.4      	1.9624e+07      	  19624      	948.967      	7.54266      	7.54266      	407.033      	      0      
 100.25      	15506.3      	1.9624e+07      	  19624      	944.045      	7.54557      	7.54557      	407.249      	      0      
  100.3      	  15513      	1.9624e+07      	  19624      	930.138      	7.54881      	7.54881      	407.464      	      0      
 100.35      	15519.8      	1.9624e+07      	  19624      	912.472      	7.55214      	7.55214      	 407.68      	      0      
  100.4      	15526.3      	1.9624e+07      	  19624      	894.924      	7.55527      	7.55527      	407.895      	      0      
 100.45      	15531.6      	1.9624e+07      	  19624      	878.708      	7.55784      	7.55784      	408.111      	      0      
  100.5      	15535.4      	1.9624e+07      	  19624      	863.354      	7.55974      	7.55974      	408.327      	      0      
 100.55      	15537.9      	1.9624e+07      	  19624      	847.308      	7.56094      	7.56094      	408.542      	      0      
  100.6      	15538.9      	1.9624e+07      	  19624      	833.672      	7.56143      	7.56143      	408.758      	      0      
 100.65      	15538.5      	1.9624e+07      	  19624      	823.791      	 7.5612      	 7.5612      	408.974      	      0      
  100.7      	15536.9      	1.9624e+07      	  19624      	816.309      	7.56045      	7.56045      	 409.19      	      0      
 100.75      	15534.8      	1.9624e+07      	  19624      	809.636      	7.55944      	7.55944      	409.406      	      0      
  100.8      	15532.8      	1.9624e+07      	  19624      	803.416      	7.55844      	7.55844      	409.621      	      0      
 100.85      	15531.4      	1.9624e+07      	  19624      	796.507      	7.55778      	7.55778      	409.837      	      0      
  100.9      	15531.3      	1.9624e+07      	  19624      	 787.67      	 7.5577      	 7.5577      	410.053      	      0      
 100.95      	15532.5      	1.9624e+07      	  19624      	774.062      	 7.5583      	 7.5583      	410.269      	      0      
    101      	15535.2      	1.9624e+07      	  19624      	754.545      	7.55961      	7.55961      	410.484      	      0      
 101.05      	15539.1      	1.9624e+07      	  19624      	726.058      	7.56151      	7.56151      	  410.7      	      0      
  101.1      	15543.8      	1.9624e+07      	  19624      	681.303      	7.56378      	7.56378      	410.916      	      0      
 101.15      	15548.6      	1.9624e+07      	  19624      	 608.06      	7.56616      	7.56616      	411.132      	      0      
  101.2      	15553.3      	1.9624e+07      	  19624      	509.773      	7.56844      	7.56844      	411.348      	      0      
 101.25      	15557.3      	1.9624e+07      	  19624      	443.008      	7.57038      	7.57038      	411.564      	      0      
  101.3      	15560.3      	1.9624e+07      	  19624      	398.206      	7.57182      	7.57182      	 411.78      	      0      
 101.35      	  15562      	1.9624e+07      	  19624      	339.728      	7.57267      	7.57267      	411.996      	      0      
  101.4      	15562.4      	1.9624e+07      	  19624      	264.509      	7.57284      	7.57284      	412.212      	      0      
 101.45      	15561.2      	1.9624e+07      	  19624      	168.335      	7.57226      	7.57226      	412.429      	      0      
  101.5      	15558.7      	1.9624e+07      	  19624      	48.9618      	7.57106      	7.57106      	412.645      	      0      
 101.55      	15555.3      	1.9624e+07      	  19624      	-102.269      	7.56941      	7.56941      	412.861      	      0      
  101.6      	15551.4      	1.9624e+07      	  19624      	-283.408      	 7.5675      	 7.5675      	413.077      	      0      
 101.65      	15547.4      	1.9624e+07      	  19624      	-489.993      	7.56556      	7.56556      	413.293      	      0      
  101.7      	  15544      	1.9624e+07      	  19624      	-700.981      	 7.5639      	 7.5639      	413.509      	      0      
 101.75      	15541.4      	1.9624e+07      	  19624      	-883.542      	7.56265      	7.56265      	413.724      	      0      
  101.8      	15539.4      	1.9624e+07      	  19624      	-985.556      	7.56167      	7.56167      	 413.94      	      0      
 101.85      	15537.8      	1.9624e+07      	  19624      	-955.719      	 7.5609      	 7.5609      	414.156      	      0      
  101.9      	  15537      	1.9624e+07      	  19624      	-771.852      	7.56048      	7.56048      	414.372      	      0      
 101.95      	15537.1      	1.9624e+07      	  19624      	-478.32      	7.56056      	7.56056      	414.588      	      0      
    102      	15538.3      	1.9624e+07      	  19624      	-158.315      	7.56113      	7.56113      	414.803      	      0      
 102.05      	15540.3      	1.9624e+07      	  19624      	101.769      	7.56209      	7.56209      	415.019      	      0      
  102.1      	15542.8      	1.9624e+07      	  19624      	258.903      	7.56331      	7.56331      	415.235      	      0      
 102.15      	15545.3      	1.9624e+07      	  19624      	 315.75      	7.56454      	7.56454      	415.451      	      0      
  102.2      	  15547      	1.9624e+07      	  19624      	307.202      	7.56536      	7.56536      	415.667      	      0      
 102.25      	15547.3      	1.9624e+07      	  19624      	269.415      	7.56548      	7.56548      	415.883      	      0      
  102.3      	15546.2      	1.9624e+07      	  19624      	235.442      	7.56496      	7.56496      	416.099      	      0      
 102.35      	15544.3      	1.9624e+07      	  19624      	225.029      	7.56402      	7.56402      	416.315      	      0      
  102.4      	15541.7      	1.9624e+07      	  19624      	247.526      	7.56276      	7.56276      	416.531      	      0      
 102.45      	15538.5      	1.9624e+07      	  19624      	300.674      	7.56123      	7.56123      	416.746      	      0      
  102.5      	15535.2      	1.9624e+07      	  19624      	377.589      	 7.5596      	 7.5596      	416.962      	      0      
 102.55      	  15532      	1.9624e+07      	  19624      	 468.25      	7.55808      	7.55808      	417.178      	      0      
  102.6      	15529.4      	1.9624e+07      	  19624      	585.081      	 7.5568      	 7.5568      	417.394      	      0      
 102.65      	15527.4      	1.9624e+07      	  19624      	699.202      	7.55582      	7.55582      	417.609      	      0      
  102.7      	15526.2      	1.96238e+07      	19623.8      	779.905      	7.55533      	7.55533      	417.825      	      0      
 102.75      	15526.4      	1.96234e+07      	19623.4      	824.565      	7.55557      	7.55557      	 418.04      	      0      
  102.8      	15528.5      	1.9623e+07      	  19623      	841.246      	7.55676      	7.55676      	418.256      	      0      
 102.85      	15532.6      	1.96227e+07      	19622.7      	836.002      	7.55887      	7.55887      	418.472      	      0      
  102.9      	  15538      	1.96223e+07      	19622.3      	817.782      	7.56161      	7.56161      	418.688      	      0      
 102.95      	  15544      	1.96221e+07      	19622.1      	788.973      	7.56466      	7.56466      	418.904      	      0      
    103      	15550.2      	1.96218e+07      	19621.8      	758.005      	7.56779      	7.56779      	 419.12      	      0      
 103.05      	15555.9      	1.96214e+07      	19621.4      	726.776      	7.57068      	7.57068      	419.336      	      0      
  103.1      	15560.3      	1.96211e+07      	19621.1      	699.517      	7.57299      	7.57299      	419.552      	      0      
 103.15      	15563.3      	1.96207e+07      	19620.7      	671.173      	 7.5746      	 7.5746      	419.768      	      0      
  103.2      	15564.8      	1.96202e+07      	19620.2      	645.492      	7.57552      	7.57552      	419.984      	      0      
 103.25      	15564.8      	1.96197e+07      	19619.7      	620.433      	7.57571      	7.57571      	  420.2      	      0      
  103.3      	15563.2      	1.96191e+07      	19619.1      	601.086      	7.57516      	7.57516      	420.416      	      0      
 103.35      	15560.5      	1.96185e+07      	19618.5      	582.149      	7.57408      	7.57408      	420.633      	      0      
  103.4      	15557.3      	1.96179e+07      	19617.9      	566.528      	7.57274      	7.57274      	420.849      	      0      
 103.45      	  15554      	1.96172e+07      	19617.2      	549.303      	7.57141      	7.57141      	421.065      	      0      
  103.5      	15551.4      	1.96165e+07      	19616.5      	534.465      	7.57039      	7.57039      	421.281      	      0      
 103.55      	15549.9      	1.96158e+07      	19615.8      	515.148      	7.56995      	7.56995      	421.497      	      0      
  103.6      	15549.8      	1.96151e+07      	19615.1      	494.102      	7.57018      	7.57018      	421.713      	      0      
 103.65      	15551.1      	1.96145e+07      	19614.5      	 464.24      	7.57108      	7.57108      	421.929      	      0      
  103.7      	15553.6      	1.96138e+07      	19613.8      	 428.26      	7.57254      	7.57254      	422.145      	      0      
 103.75      	15556.8      	1.96131e+07      	19613.1      	371.938      	7.57436      	7.57436      	422.361      	      0      
  103.8      	15560.2      	1.96124e+07      	19612.4      	289.104      	7.57628      	7.57628      	422.577      	      0      
 103.85      	15563.3      	1.96116e+07      	19611.6      	184.511      	7.57808      	7.57808      	422.793      	      0      
  103.9      	15565.7      	1.96109e+07      	19610.9      	118.044      	7.57953      	7.57953      	423.009      	      0      
 103.95      	  15567      	1.96101e+07      	19610.1      	65.8144      	7.58048      	7.58048      	423.225      	      0      
    104      	  15567      	1.96092e+07      	19609.2      	1.92474      	7.58082      	7.58082      	423.442      	      0      
 104.05      	15565.6      	1.96083e+07      	19608.3      	-82.7203      	7.58047      	7.58047      	423.658      	      0      
  104.1      	15562.6      	1.96074e+07      	19607.4      	 -184.8      	7.57938      	7.57938      	423.874      	      0      
 104.15      	15558.3      	1.96065e+07      	19606.5      	-313.705      	7.57765      	7.57765      	 424.09      	      0      
  104.2      	15553.1      	1.96056e+07      	19605.6      	-471.014      	7.57549      	7.57549      	424.306      	      0      
 104.25      	15547.4      	1.96046e+07      	19604.6      	-661.095      	7.57305      	7.57305      	424.522      	      0      
  104.3      	15541.6      	1.96037e+07      	19603.7      	-870.423      	7.57057      	7.57057      	424.738      	      0      
 104.35      	15536.5      	1.96029e+07      	19602.9      	-1083.37      	7.56839      	7.56839      	424.954      	      0      
  104.4      	15532.2      	1.96021e+07      	19602.1      	-1257.1      	7.56661      	7.56661      	425.169      	      0      
 104.45      	15528.4      	1.96013e+07      	19601.3      	-1343.75      	7.56507      	7.56507      	425.385      	      0      
  104.5      	15525.2      	1.96007e+07      	19600.7      	-1288.21      	7.56374      	7.56374      	425.601      	      0      
 104.55      	15522.8      	1.96001e+07      	19600.1      	-1084.28      	 7.5628      	 7.5628      	425.816      	      0      
  104.6      	15521.5      	1.95996e+07      	19599.6      	-779.307      	7.56239      	7.56239      	426.032      	      0      
 104.65      	15521.4      	1.95992e+07      	19599.2      	-464.286      	7.56249      	7.56249      	426.247      	      0      
  104.7      	15522.2      	1.95988e+07      	19598.8      	-215.066      	7.56299      	7.56299      	426.463      	      0      
 104.75      	15523.5      	1.95985e+07      	19598.5      	-74.1016      	7.56375      	7.56375      	426.678      	      0      
  104.8      	15524.8      	1.95983e+07      	19598.3      	-25.847      	7.56448      	7.56448      	426.894      	      0      
 104.85      	15525.2      	1.95981e+07      	19598.1      	-40.8944      	7.56476      	7.56476      	 427.11      	      0      
  104.9      	15524.3      	1.9598e+07      	  19598      	-76.864      	7.56433      	7.56433      	427.325      	      0      
 104.95      	  15522      	1.95979e+07      	19597.9      	-106.199      	7.56327      	7.56327      	427.541      	      0      
    105      	  15519      	1.95979e+07      	19597.9      	-107.798      	 7.5618      	 7.5618      	427.756      	      0      
 105.05      	15515.3      	1.95979e+07      	19597.9      	-77.8245      	7.55998      	7.55998      	427.972      	      0      
  105.1      	  15511      	1.9598e+07      	  19598      	-16.0634      	7.55789      	7.55789      	428.187      	      0      
 105.15      	15506.7      	1.95982e+07      	19598.2      	66.1976      	7.55572      	7.55572      	428.403      	      0      
  105.2      	15502.7      	1.95984e+07      	19598.4      	164.981      	7.55369      	7.55369      	428.618      	      0      
 105.25      	15499.3      	1.95987e+07      	19598.7      	287.402      	 7.5519      	 7.5519      	428.833      	      0      
  105.3      	15496.6      	1.95991e+07      	19599.1      	402.344      	7.55042      	7.55042      	429.049      	      0      
 105.35      	15495.1      	1.95996e+07      	19599.6      	482.626      	7.54948      	7.54948      	429.264      	      0      
  105.4      	15495.3      	1.96002e+07      	19600.2      	528.837      	7.54934      	7.54934      	429.479      	      0      
 105.45      	15497.5      	1.96009e+07      	19600.9      	548.167      	7.55019      	7.55019      	429.694      	      0      
  105.5      	15501.8      	1.96017e+07      	19601.7      	547.107      	7.55197      	7.55197      	 429.91      	      0      
 105.55      	15507.4      	1.96025e+07      	19602.5      	534.361      	7.55438      	7.55438      	430.125      	      0      
  105.6      	15513.6      	1.96033e+07      	19603.3      	511.574      	7.55707      	7.55707      	 430.34      	      0      
 105.65      	15519.9      	1.96042e+07      	19604.2      	487.853      	7.55982      	7.55982      	430.556      	      0      
  105.7      	15525.6      	1.9605e+07      	  19605      	 464.25      	 7.5623      	 7.5623      	430.772      	      0      
 105.75      	15530.1      	1.96058e+07      	19605.8      	444.053      	7.56415      	7.56415      	430.987      	      0      
  105.8      	  15533      	1.96066e+07      	19606.6      	423.498      	7.56529      	7.56529      	431.203      	      0      
 105.85      	15534.5      	1.96073e+07      	19607.3      	406.981      	7.56574      	7.56574      	431.419      	      0      
  105.9      	15534.5      	1.9608e+07      	  19608      	390.832      	7.56546      	7.56546      	431.635      	      0      
 105.95      	  15533      	1.96087e+07      	19608.7      	379.601      	7.56446      	7.56446      	 431.85      	      0      
    106      	15530.4      	1.96093e+07      	19609.3      	  368.7      	7.56294      	7.56294      	432.066      	      0      
 106.05      	15527.3      	1.96099e+07      	19609.9      	362.848      	7.56121      	7.56121      	432.282      	      0      
  106.1      	15524.3      	1.96105e+07      	19610.5      	355.432      	7.55954      	7.55954      	432.497      	      0      
 106.15      	15522.1      	1.96111e+07      	19611.1      	351.007      	7.55825      	7.55825      	432.713      	      0      
  106.2      	15521.2      	1.96116e+07      	19611.6      	341.084      	7.55757      	7.55757      	432.928      	      0      
 106.25      	15521.7      	1.96122e+07      	19612.2      	330.323      	7.55762      	7.55762      	433.144      	      0      
  106.3      	15523.8      	1.96128e+07      	19612.8      	 309.57      	7.55837      	7.55837      	 433.36      	      0      
 106.35      	15526.9      	1.96134e+07      	19613.4      	282.901      	7.55969      	7.55969      	433.575      	      0      
  106.4      	15530.8      	1.9614e+07      	  19614      	233.877      	7.56135      	7.56135      	433.791      	      0      
 106.45      	15534.8      	1.96145e+07      	19614.5      	158.001      	7.56309      	7.56309      	434.007      	      0      
  106.5      	15538.5      	1.9615e+07      	  19615      	66.1292      	 7.5647      	 7.5647      	434.223      	      0      
 106.55      	15541.5      	1.96155e+07      	19615.5      	15.8455      	7.56597      	7.56597      	434.438      	      0      
  106.6      	15543.4      	1.96159e+07      	19615.9      	-26.5978      	7.56672      	7.56672      	434.654      	      0      
 106.65      	15543.9      	1.96163e+07      	19616.3      	-81.201      	7.56683      	7.56683      	 434.87      	      0      
  106.7      	  15543      	1.96166e+07      	19616.6      	-157.932      	7.56625      	7.56625      	435.086      	      0      
 106.75      	15540.5      	1.96169e+07      	19616.9      	-250.647      	7.56495      	7.56495      	435.302      	      0      
  106.8      	15536.8      	1.96172e+07      	19617.2      	-371.607      	7.56303      	7.56303      	435.518      	      0      
 106.85      	15532.2      	1.96174e+07      	19617.4      	-519.814      	7.56071      	7.56071      	435.733      	      0      
  106.9      	15527.1      	1.96176e+07      	19617.6      	-701.78      	7.55816      	7.55816      	435.949      	      0      
 106.95      	15522.1      	1.96179e+07      	19617.9      	-900.099      	7.55563      	7.55563      	436.165      	      0      
    107      	15517.9      	1.96181e+07      	19618.1      	-1099.96      	7.55346      	7.55346      	 436.38      	      0      
 107.05      	15514.5      	1.96184e+07      	19618.4      	-1255.84      	7.55171      	7.55171      	436.596      	      0      
  107.1      	15511.7      	1.96188e+07      	19618.8      	-1321.14      	7.55022      	7.55022      	436.811      	      0      
 107.15      	15509.5      	1.96192e+07      	19619.2      	-1241.76      	7.54896      	7.54896      	437.026      	      0      
  107.2      	15508.1      	1.96197e+07      	19619.7      	-1018.82      	7.54813      	7.54813      	437.242      	      0      
 107.25      	  15508      	1.96202e+07      	19620.2      	-699.954      	7.54787      	7.54787      	437.457      	      0      
  107.3      	15508.9      	1.96207e+07      	19620.7      	-380.272      	7.54811      	7.54811      	437.673      	      0      
 107.35      	15510.7      	1.96213e+07      	19621.3      	-131.256      	7.54873      	7.54873      	437.888      	      0      
  107.4      	  15513      	1.9622e+07      	  19622      	9.94647      	7.54959      	7.54959      	438.104      	      0      
 107.45      	15515.1      	1.96226e+07      	19622.6      	62.3601      	7.55038      	7.55038      	438.319      	      0      
  107.5      	15516.3      	1.96233e+07      	19623.3      	  54.25      	 7.5507      	 7.5507      	438.535      	      0      
 107.55      	  15516      	1.9624e+07      	  19624      	29.6151      	 7.5503      	 7.5503      	 438.75      	      0      
  107.6      	  15514      	1.9624e+07      	  19624      	12.0077      	7.54931      	7.54931      	438.965      	      0      
 107.65      	15511.2      	1.9624e+07      	  19624      	23.5463      	7.54795      	7.54795      	439.181      	      0      
  107.7      	15507.8      	1.9624e+07      	  19624      	65.0594      	7.54629      	7.54629      	439.396      	      0      
 107.75      	15503.9      	1.9624e+07      	  19624      	139.018      	7.54438      	7.54438      	439.612      	      0      
  107.8      	15499.9      	1.9624e+07      	  19624      	231.734      	7.54242      	7.54242      	439.827      	      0      
 107.85      	15496.2      	1.9624e+07      	  19624      	340.437      	7.54065      	7.54065      	440.042      	      0      
  107.9      	15493.2      	1.9624e+07      	  19624      	473.903      	7.53916      	7.53916      	440.257      	      0      
 107.95      	15490.8      	1.9624e+07      	  19624      	596.452      	7.53803      	7.53803      	440.472      	      0      
    108      	15489.7      	1.9624e+07      	  19624      	682.995      	7.53746      	7.53746      	440.688      	      0      
 108.05      	15490.2      	1.9624e+07      	  19624      	736.241      	7.53773      	7.53773      	440.903      	      0      
  108.1      	15492.8      	1.9624e+07      	  19624      	762.963      	  7.539      	  7.539      	441.118      	      0      
 108.15      	15497.3      	1.9624e+07      	  19624      	769.917      	7.54118      	7.54118      	441.333      	      0      
  108.2      	  15503      	1.9624e+07      	  19624      	763.816      	7.54394      	7.54394      	441.548      	      0      
 108.25      	15509.2      	1.9624e+07      	  19624      	750.151      	7.54697      	7.54697      	441.764      	      0      
  108.3      	15515.5      	1.9624e+07      	  19624      	735.131      	7.55003      	7.55003      	441.979      	      0      
 108.35      	15521.2      	1.9624e+07      	  19624      	719.237      	7.55279      	7.55279      	442.195      	      0      
  108.4      	15525.6      	1.9624e+07      	  19624      	706.791      	7.55493      	7.55493      	442.411      	      0      
 108.45      	15528.6      	1.9624e+07      	  19624      	693.414      	7.55638      	7.55638      	442.626      	      0      
  108.5      	15530.1      	1.9624e+07      	  19624      	682.662      	7.55714      	7.55714      	442.842      	      0      
 108.55      	15530.2      	1.9624e+07      	  19624      	672.955      	7.55719      	7.55719      	443.058      	      0      
  108.6      	15528.9      	1.9624e+07      	  19624      	668.932      	7.55654      	7.55654      	443.273      	      0      
 108.65      	15526.6      	1.9624e+07      	  19624      	664.272      	7.55544      	7.55544      	443.489      	      0      
  108.7      	  15524      	1.9624e+07      	  19624      	663.763      	7.55416      	7.55416      	443.705      	      0      
 108.75      	15521.6      	1.9624e+07      	  19624      	660.669      	  7.553      	  7.553      	 443.92      	      0      
  108.8      	15520.1      	1.9624e+07      	  19624      	660.337      	7.55225      	7.55225      	444.136      	      0      
 108.85      	15519.8      	1.9624e+07      	  19624      	653.656      	7.55213      	7.55213      	444.351      	      0      
  108.9      	  15521      	1.9624e+07      	  19624      	645.897      	7.55272      	7.55272      	444.567      	      0      
 108.95      	15523.7      	1.9624e+07      	  19624      	627.767      	7.55401      	7.55401      	444.782      	      0      
    109      	15527.5      	1.9624e+07      	  19624      	603.668      	7.55586      	7.55586      	444.998      	      0      
 109.05      	15531.9      	1.9624e+07      	  19624      	555.791      	7.55802      	7.55802      	445.214      	      0      
  109.1      	15536.5      	1.9624e+07      	  19624      	480.381      	7.56023      	7.56023      	 445.43      	      0      
 109.15      	15540.7      	1.9624e+07      	  19624      	391.058      	7.56229      	7.56229      	445.645      	      0      
  109.2      	15544.2      	1.9624e+07      	  19624      	342.754      	7.56398      	7.56398      	445.861      	      0      
 109.25      	15546.6      	1.9624e+07      	  19624      	300.733      	7.56514      	7.56514      	446.077      	      0      
  109.3      	15547.7      	1.9624e+07      	  19624      	246.188      	7.56568      	7.56568      	446.293      	      0      
 109.35      	15547.3      	1.9624e+07      	  19624      	169.462      	7.56551      	7.56551      	446.509      	      0      
  109.4      	15545.5      	1.9624e+07      	  19624      	76.3637      	7.56463      	7.56463      	446.725      	      0      
 109.45      	15542.5      	1.9624e+07      	  19624      	-46.025      	7.56318      	7.56318      	446.941      	      0      
  109.5      	15538.8      	1.9624e+07      	  19624      	-196.045      	7.56135      	7.56135      	447.157      	      0      
 109.55      	15534.6      	1.9624e+07      	  19624      	-380.295      	7.55931      	7.55931      	447.373      	      0      
  109.6      	15530.5      	1.9624e+07      	  19624      	-580.541      	7.55733      	7.55733      	447.588      	      0      
 109.65      	15527.2      	1.9624e+07      	  19624      	-782.234      	7.55572      	7.55572      	447.804      	      0      
  109.7      	15524.7      	1.9624e+07      	  19624      	-937.857      	7.55451      	7.55451      	448.019      	      0      
 109.75      	15522.7      	1.9624e+07      	  19624      	-1001.47      	7.55355      	7.55355      	448.235      	      0      
  109.8      	15521.3      	1.9624e+07      	  19624      	-919.395      	7.55283      	7.55283      	448.451      	      0      
 109.85      	15520.6      	1.9624e+07      	  19624      	-695.158      	7.55253      	7.55253      	448.666      	      0      
  109.9      	15521.1      	1.9624e+07      	  19624      	-377.594      	7.55276      	7.55276      	448.882      	      0      
 109.95      	15522.6      	1.9624e+07      	  19624      	-63.0515      	7.55348      	7.55348      	449.097      	      0      
    110      	15524.8      	1.9624e+07      	  19624      	178.961      	7.55456      	7.55456      	449.313      	      0      
 110.05      	15527.5      	1.9624e+07      	  19624      	311.839      	7.55585      	7.55585      	449.529      	      0      
  110.1      	15529.9      	1.9624e+07      	  19624      	357.897      	7.55705      	7.55705      	449.744      	      0      
 110.15      	15531.4      	1.9624e+07      	  19624      	344.226      	7.55775      	7.55775      	 449.96      	      0      
  110.2      	15531.3      	1.9624e+07      	  19624      	314.098      	7.55773      	7.55773      	450.176      	      0      
 110.25      	15530.1      	1.9624e+07      	  19624      	291.392      	7.55715      	7.55715      	450.391      	      0      
  110.3      	15528.2      	1.9624e+07      	  19624      	298.077      	 7.5562      	 7.5562      	450.607      	      0      
 110.35      	15525.6      	1.9624e+07      	  19624      	334.788      	7.55495      	7.55495      	450.823      	      0      
  110.4      	15522.5      	1.9624e+07      	  19624      	403.184      	7.55345      	7.55345      	451.038      	      0      
 110.45      	15519.4      	1.9624e+07      	  19624      	489.909      	7.55193      	7.55193      	451.254      	      0      
  110.5      	15516.6      	1.9624e+07      	  19624      	592.527      	7.55058      	7.55058      	451.469      	      0      
 110.55      	15514.4      	1.9624e+07      	  19624      	719.425      	7.54951      	7.54951      	451.685      	      0      
  110.6      	  15513      	1.9624e+07      	  19624      	831.826      	7.54879      	7.54879      	  451.9      	      0      
 110.65      	15512.6      	1.9624e+07      	  19624      	908.039      	7.54863      	7.54863      	452.116      	      0      
  110.7      	  15514      	1.9624e+07      	  19624      	949.651      	7.54928      	7.54928      	452.331      	      0      
 110.75      	15517.3      	1.9624e+07      	  19624      	 966.21      	7.55092      	7.55092      	452.547      	      0      
  110.8      	15522.5      	1.9624e+07      	  19624      	961.971      	7.55343      	7.55343      	452.762      	      0      
 110.85      	15528.8      	1.9624e+07      	  19624      	 946.02      	7.55648      	7.55648      	452.978      	      0      
  110.9      	15535.5      	1.9624e+07      	  19624      	920.821      	7.55978      	7.55978      	453.194      	      0      
 110.95      	15542.3      	1.9624e+07      	  19624      	895.579      	7.56308      	7.56308      	 453.41      	      0      
    111      	15548.4      	1.9624e+07      	  19624      	868.755      	7.56604      	7.56604      	453.626      	      0      
 111.05      	15553.2      	1.9624e+07      	  19624      	846.522      	7.56839      	7.56839      	453.842      	      0      
  111.1      	15556.6      	1.9624e+07      	  19624      	 821.94      	7.57003      	7.57003      	454.058      	      0      
 111.15      	15558.5      	1.9624e+07      	  19624      	801.832      	7.57097      	7.57097      	454.274      	      0      
  111.2      	  15559      	1.9624e+07      	  19624      	779.982      	7.57118      	7.57118      	 454.49      	      0      
 111.25      	  15558      	1.9624e+07      	  19624      	765.829      	 7.5707      	 7.5707      	454.706      	      0      
  111.3      	15556.1      	1.9624e+07      	  19624      	749.227      	7.56977      	7.56977      	454.922      	      0      
 111.35      	15553.8      	1.9624e+07      	  19624      	 738.14      	7.56865      	7.56865      	455.138      	      0      
  111.4      	15551.7      	1.9624e+07      	  19624      	722.188      	7.56763      	7.56763      	455.354      	      0      
 111.45      	15550.4      	1.9624e+07      	  19624      	710.835      	7.56703      	7.56703      	 455.57      	      0      
  111.5      	15550.5      	1.9624e+07      	  19624      	691.151      	7.56704      	7.56704      	455.786      	      0      
 111.55      	15551.9      	1.9624e+07      	  19624      	 672.29      	7.56773      	7.56773      	456.002      	      0      
