# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:20      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
 333.15      	627.814      	1.19919e+06      	1199.19      	73.7113      	4.99937      	4.99937      	51.1806      	      0      
  333.2      	627.733      	1.19902e+06      	1199.02      	74.1007      	 4.9994      	 4.9994      	51.1894      	      0      
 333.25      	627.654      	1.19887e+06      	1198.87      	74.4726      	4.99942      	4.99942      	51.1981      	      0      
  333.3      	627.579      	1.19873e+06      	1198.73      	74.8579      	4.99942      	4.99942      	51.2068      	      0      
 333.35      	627.508      	1.19859e+06      	1198.59      	 75.225      	4.99942      	4.99942      	51.2155      	      0      
  333.4      	627.442      	1.19846e+06      	1198.46      	75.5977      	4.99943      	4.99943      	51.2242      	      0      
 333.45      	627.381      	1.19834e+06      	1198.34      	75.9308      	4.99943      	4.99943      	51.2329      	      0      
  333.5      	627.326      	1.19824e+06      	1198.24      	76.2638      	4.99945      	4.99945      	51.2417      	      0      
 333.55      	627.277      	1.19813e+06      	1198.13      	76.5376      	4.99948      	4.99948      	51.2504      	      0      
  333.6      	627.234      	1.19804e+06      	1198.04      	76.7922      	4.99954      	4.99954      	51.2591      	      0      
 333.65      	627.199      	1.19796e+06      	1197.96      	76.9671      	 4.9996      	 4.9996      	51.2678      	      0      
  333.7      	627.169      	1.19788e+06      	1197.88      	77.0627      	4.99968      	4.99968      	51.2765      	      0      
 333.75      	627.146      	1.19782e+06      	1197.82      	77.0048      	4.99977      	4.99977      	51.2852      	      0      
  333.8      	627.128      	1.19776e+06      	1197.76      	76.7665      	4.99985      	4.99985      	51.2939      	      0      
 333.85      	627.114      	1.19772e+06      	1197.72      	76.2129      	4.99993      	4.99993      	51.3026      	      0      
  333.9      	627.104      	1.19768e+06      	1197.68      	75.2365      	4.99999      	4.99999      	51.3113      	      0      
 333.95      	627.098      	1.19766e+06      	1197.66      	73.7186      	5.00004      	5.00004      	  51.32      	      0      
    334      	627.096      	1.19765e+06      	1197.65      	72.7269      	5.00007      	5.00007      	51.3288      	      0      
 334.05      	627.098      	1.19765e+06      	1197.65      	72.4068      	5.00008      	5.00008      	51.3375      	      0      
  334.1      	627.104      	1.19766e+06      	1197.66      	72.3045      	5.00008      	5.00008      	51.3462      	      0      
 334.15      	627.114      	1.19768e+06      	1197.68      	  72.02      	5.00008      	5.00008      	51.3549      	      0      
  334.2      	627.128      	1.19771e+06      	1197.71      	71.4685      	5.00008      	5.00008      	51.3636      	      0      
 334.25      	627.148      	1.19774e+06      	1197.74      	70.5767      	5.00008      	5.00008      	51.3723      	      0      
  334.3      	627.173      	1.19779e+06      	1197.79      	69.2855      	 5.0001      	 5.0001      	 51.381      	      0      
 334.35      	627.204      	1.19784e+06      	1197.84      	67.5154      	5.00013      	5.00013      	51.3897      	      0      
  334.4      	627.241      	1.1979e+06      	 1197.9      	65.2467      	5.00018      	5.00018      	51.3984      	      0      
 334.45      	627.282      	1.19796e+06      	1197.96      	62.4083      	5.00023      	5.00023      	51.4072      	      0      
  334.5      	627.328      	1.19804e+06      	1198.04      	58.9402      	 5.0003      	 5.0003      	51.4159      	      0      
 334.55      	627.378      	1.19812e+06      	1198.12      	54.7441      	5.00036      	5.00036      	51.4246      	      0      
  334.6      	 627.43      	1.1982e+06      	 1198.2      	49.7741      	5.00041      	5.00041      	51.4333      	      0      
 334.65      	627.485      	1.1983e+06      	 1198.3      	44.0532      	5.00045      	5.00045      	 51.442      	      0      
  334.7      	627.541      	1.1984e+06      	 1198.4      	37.6965      	5.00048      	5.00048      	51.4507      	      0      
 334.75      	627.598      	1.19851e+06      	1198.51      	31.0071      	5.00048      	5.00048      	51.4594      	      0      
  334.8      	627.657      	1.19862e+06      	1198.62      	24.5268      	5.00047      	5.00047      	51.4682      	      0      
 334.85      	627.715      	1.19874e+06      	1198.74      	 18.926      	5.00044      	5.00044      	51.4769      	      0      
  334.9      	627.774      	1.19887e+06      	1198.87      	15.1203      	5.00039      	5.00039      	51.4856      	      0      
 334.95      	627.834      	1.19899e+06      	1198.99      	 13.844      	5.00034      	5.00034      	51.4943      	      0      
    335      	627.895      	1.19912e+06      	1199.12      	15.5081      	5.00029      	5.00029      	 51.503      	      0      
 335.05      	627.958      	1.19925e+06      	1199.25      	19.9153      	5.00024      	5.00024      	51.5118      	      0      
  335.1      	628.021      	1.19938e+06      	1199.38      	 26.285      	5.00021      	5.00021      	51.5205      	      0      
 335.15      	628.087      	1.19951e+06      	1199.51      	33.4488      	5.00019      	5.00019      	51.5292      	      0      
  335.2      	628.153      	1.19964e+06      	1199.64      	40.2177      	5.00019      	5.00019      	51.5379      	      0      
 335.25      	 628.22      	1.19977e+06      	1199.77      	45.6931      	 5.0002      	 5.0002      	51.5467      	      0      
  335.3      	628.287      	1.19989e+06      	1199.89      	 49.431      	5.00021      	5.00021      	51.5554      	      0      
 335.35      	628.354      	1.20001e+06      	1200.01      	51.3828      	5.00023      	5.00023      	51.5641      	      0      
  335.4      	628.419      	1.20013e+06      	1200.13      	51.8795      	5.00024      	5.00024      	51.5728      	      0      
 335.45      	628.482      	1.20025e+06      	1200.25      	51.3466      	5.00024      	5.00024      	51.5816      	      0      
  335.5      	628.542      	1.20037e+06      	1200.37      	50.3048      	5.00023      	5.00023      	51.5903      	      0      
 335.55      	628.598      	1.20049e+06      	1200.49      	49.1684      	 5.0002      	 5.0002      	 51.599      	      0      
  335.6      	628.652      	1.2006e+06      	 1200.6      	48.3283      	5.00015      	5.00015      	51.6078      	      0      
 335.65      	628.702      	1.20071e+06      	1200.71      	48.0388      	 5.0001      	 5.0001      	51.6165      	      0      
  335.7      	 628.75      	1.20081e+06      	1200.81      	48.4616      	5.00004      	5.00004      	51.6252      	      0      
 335.75      	628.795      	1.20092e+06      	1200.92      	49.6197      	4.99998      	4.99998      	 51.634      	      0      
  335.8      	628.839      	1.20101e+06      	1201.01      	51.4452      	4.99993      	4.99993      	51.6427      	      0      
 335.85      	628.882      	1.2011e+06      	 1201.1      	53.7527      	 4.9999      	 4.9999      	51.6514      	      0      
  335.9      	628.924      	1.20118e+06      	1201.18      	56.3462      	4.99988      	4.99988      	51.6602      	      0      
 335.95      	628.965      	1.20126e+06      	1201.26      	59.0051      	4.99989      	4.99989      	51.6689      	      0      
    336      	629.006      	1.20133e+06      	1201.33      	61.5935      	4.99992      	4.99992      	51.6776      	      0      
 336.05      	629.047      	1.2014e+06      	 1201.4      	64.4276      	4.99997      	4.99997      	51.6864      	      0      
  336.1      	629.088      	1.20146e+06      	1201.46      	67.3621      	5.00004      	5.00004      	51.6951      	      0      
 336.15      	629.129      	1.20152e+06      	1201.52      	69.6933      	5.00012      	5.00012      	51.7038      	      0      
  336.2      	629.169      	1.20157e+06      	1201.57      	71.4068      	5.00021      	5.00021      	51.7126      	      0      
 336.25      	629.208      	1.20163e+06      	1201.63      	72.6357      	5.00029      	5.00029      	51.7213      	      0      
  336.3      	629.246      	1.20168e+06      	1201.68      	73.4738      	5.00036      	5.00036      	51.7301      	      0      
 336.35      	629.283      	1.20174e+06      	1201.74      	73.9922      	5.00042      	5.00042      	51.7388      	      0      
  336.4      	629.318      	1.2018e+06      	 1201.8      	 74.266      	5.00047      	5.00047      	51.7475      	      0      
 336.45      	629.351      	1.20185e+06      	1201.85      	74.3316      	5.00049      	5.00049      	51.7563      	      0      
  336.5      	629.383      	1.20192e+06      	1201.91      	74.2547      	5.00049      	5.00049      	 51.765      	      0      
 336.55      	629.416      	1.20198e+06      	1201.98      	74.0413      	5.00049      	5.00049      	51.7738      	      0      
  336.6      	629.448      	1.20204e+06      	1202.04      	73.7486      	5.00049      	5.00049      	51.7825      	      0      
 336.65      	629.482      	1.2021e+06      	 1202.1      	73.3724      	5.00049      	5.00049      	51.7912      	      0      
  336.7      	629.517      	1.20217e+06      	1202.17      	72.9365      	 5.0005      	 5.0005      	   51.8      	      0      
 336.75      	629.555      	1.20224e+06      	1202.24      	72.3924      	5.00053      	5.00053      	51.8087      	      0      
  336.8      	629.596      	1.2023e+06      	 1202.3      	71.7426      	5.00056      	5.00056      	51.8175      	      0      
 336.85      	629.638      	1.20237e+06      	1202.37      	70.9498      	5.00062      	5.00062      	51.8262      	      0      
  336.9      	629.684      	1.20244e+06      	1202.44      	70.0655      	5.00069      	5.00069      	 51.835      	      0      
 336.95      	629.731      	1.20251e+06      	1202.51      	69.0883      	5.00076      	5.00076      	51.8437      	      0      
    337      	629.781      	1.20259e+06      	1202.59      	68.0649      	5.00084      	5.00084      	51.8525      	      0      
 337.05      	629.831      	1.20267e+06      	1202.67      	66.9885      	5.00091      	5.00091      	51.8612      	      0      
  337.1      	629.883      	1.20275e+06      	1202.75      	65.9068      	5.00097      	5.00097      	  51.87      	      0      
 337.15      	629.934      	1.20284e+06      	1202.84      	 64.797      	5.00101      	5.00101      	51.8787      	      0      
  337.2      	629.985      	1.20294e+06      	1202.94      	63.7088      	5.00103      	5.00103      	51.8875      	      0      
 337.25      	630.037      	1.20303e+06      	1203.03      	 62.618      	5.00104      	5.00104      	51.8962      	      0      
  337.3      	630.088      	1.20313e+06      	1203.13      	61.5541      	5.00102      	5.00102      	 51.905      	      0      
 337.35      	630.141      	1.20324e+06      	1203.24      	60.4927      	5.00101      	5.00101      	51.9137      	      0      
  337.4      	630.195      	1.20335e+06      	1203.35      	59.4584      	5.00099      	5.00099      	51.9225      	      0      
 337.45      	 630.25      	1.20346e+06      	1203.46      	58.4054      	5.00097      	5.00097      	51.9312      	      0      
  337.5      	630.308      	1.20357e+06      	1203.57      	57.3774      	5.00097      	5.00097      	  51.94      	      0      
 337.55      	630.367      	1.20368e+06      	1203.68      	56.3183      	5.00097      	5.00097      	51.9487      	      0      
  337.6      	630.429      	1.20379e+06      	1203.79      	 55.265      	  5.001      	  5.001      	51.9575      	      0      
 337.65      	630.494      	1.20391e+06      	1203.91      	54.1584      	5.00103      	5.00103      	51.9662      	      0      
  337.7      	 630.56      	1.20402e+06      	1204.02      	53.0063      	5.00108      	5.00108      	 51.975      	      0      
 337.75      	630.628      	1.20414e+06      	1204.14      	51.7376      	5.00113      	5.00113      	51.9838      	      0      
  337.8      	630.697      	1.20426e+06      	1204.26      	50.3229      	5.00118      	5.00118      	51.9925      	      0      
 337.85      	630.765      	1.20438e+06      	1204.38      	48.6301      	5.00122      	5.00122      	52.0013      	      0      
  337.9      	630.832      	1.2045e+06      	 1204.5      	46.5535      	5.00124      	5.00124      	  52.01      	      0      
 337.95      	630.898      	1.20463e+06      	1204.63      	43.9778      	5.00125      	5.00125      	52.0188      	      0      
    338      	630.962      	1.20475e+06      	1204.75      	41.9747      	5.00123      	5.00123      	52.0276      	      0      
 338.05      	631.026      	1.20488e+06      	1204.88      	40.6839      	 5.0012      	 5.0012      	52.0363      	      0      
  338.1      	631.088      	1.20501e+06      	1205.01      	 39.648      	5.00116      	5.00116      	52.0451      	      0      
 338.15      	631.148      	1.20514e+06      	1205.14      	38.4767      	5.00111      	5.00111      	52.0539      	      0      
  338.2      	631.208      	1.20526e+06      	1205.26      	37.0824      	5.00106      	5.00106      	52.0626      	      0      
 338.25      	631.268      	1.20539e+06      	1205.39      	35.4001      	5.00101      	5.00101      	52.0714      	      0      
  338.3      	631.328      	1.20551e+06      	1205.51      	33.3648      	5.00097      	5.00097      	52.0802      	      0      
 338.35      	631.387      	1.20563e+06      	1205.63      	30.9055      	5.00095      	5.00095      	52.0889      	      0      
  338.4      	631.447      	1.20575e+06      	1205.75      	27.9954      	5.00094      	5.00094      	52.0977      	      0      
 338.45      	631.506      	1.20586e+06      	1205.86      	24.5667      	5.00095      	5.00095      	52.1065      	      0      
  338.5      	631.563      	1.20597e+06      	1205.97      	20.5618      	5.00095      	5.00095      	52.1152      	      0      
 338.55      	631.619      	1.20607e+06      	1206.07      	15.8827      	5.00095      	5.00095      	 52.124      	      0      
  338.6      	631.671      	1.20617e+06      	1206.17      	10.4885      	5.00095      	5.00095      	52.1328      	      0      
 338.65      	 631.72      	1.20627e+06      	1206.27      	4.39599      	5.00093      	5.00093      	52.1416      	      0      
  338.7      	631.766      	1.20637e+06      	1206.37      	-2.27812      	 5.0009      	 5.0009      	52.1503      	      0      
 338.75      	631.806      	1.20646e+06      	1206.46      	-9.21466      	5.00084      	5.00084      	52.1591      	      0      
  338.8      	631.842      	1.20654e+06      	1206.54      	-15.8877      	5.00077      	5.00077      	52.1679      	      0      
 338.85      	631.872      	1.20662e+06      	1206.62      	-21.6204      	5.00068      	5.00068      	52.1767      	      0      
  338.9      	631.897      	1.2067e+06      	 1206.7      	-25.5004      	5.00057      	5.00057      	52.1854      	      0      
 338.95      	631.918      	1.20676e+06      	1206.76      	-26.7973      	5.00046      	5.00046      	52.1942      	      0      
    339      	631.934      	1.20682e+06      	1206.82      	-25.1087      	5.00035      	5.00035      	 52.203      	      0      
 339.05      	631.946      	1.20687e+06      	1206.87      	-20.6381      	5.00024      	5.00024      	52.2118      	      0      
  339.1      	631.954      	1.20691e+06      	1206.91      	-14.1697      	5.00015      	5.00015      	52.2206      	      0      
 339.15      	631.958      	1.20693e+06      	1206.93      	-6.87092      	5.00007      	5.00007      	52.2293      	      0      
  339.2      	631.958      	1.20695e+06      	1206.95      	0.0788088      	      5      	      5      	52.2381      	      0      
 339.25      	631.954      	1.20695e+06      	1206.95      	5.77566      	4.99995      	4.99995      	52.2469      	      0      
  339.3      	631.944      	1.20695e+06      	1206.95      	9.79449      	4.99991      	4.99991      	52.2557      	      0      
 339.35      	 631.93      	1.20693e+06      	1206.93      	  12.09      	4.99986      	4.99986      	52.2644      	      0      
  339.4      	631.908      	1.2069e+06      	 1206.9      	12.9903      	4.99981      	4.99981      	52.2732      	      0      
 339.45      	 631.88      	1.20686e+06      	1206.86      	12.9212      	4.99976      	4.99976      	 52.282      	      0      
  339.5      	631.845      	1.20681e+06      	1206.81      	 12.401      	4.99969      	4.99969      	52.2908      	      0      
 339.55      	631.802      	1.20675e+06      	1206.75      	11.8419      	 4.9996      	 4.9996      	52.2995      	      0      
  339.6      	631.751      	1.20668e+06      	1206.68      	11.6291      	4.99949      	4.99949      	52.3083      	      0      
 339.65      	631.693      	1.20659e+06      	1206.59      	12.0218      	4.99938      	4.99938      	52.3171      	      0      
  339.7      	631.628      	1.2065e+06      	 1206.5      	13.1746      	4.99927      	4.99927      	52.3259      	      0      
 339.75      	631.557      	1.20639e+06      	1206.39      	15.1096      	4.99915      	4.99915      	52.3346      	      0      
  339.8      	631.481      	1.20627e+06      	1206.27      	17.7568      	4.99905      	4.99905      	52.3434      	      0      
 339.85      	  631.4      	1.20613e+06      	1206.13      	20.9327      	4.99897      	4.99897      	52.3522      	      0      
  339.9      	631.315      	1.20599e+06      	1205.99      	24.4415      	 4.9989      	 4.9989      	52.3609      	      0      
 339.95      	631.226      	1.20583e+06      	1205.83      	 28.057      	4.99886      	4.99886      	52.3697      	      0      
    340      	631.134      	1.20566e+06      	1205.66      	 31.648      	4.99884      	4.99884      	52.3785      	      0      
 340.05      	631.039      	1.20547e+06      	1205.47      	35.5306      	4.99885      	4.99885      	52.3872      	      0      
  340.1      	630.941      	1.20528e+06      	1205.28      	39.5448      	4.99887      	4.99887      	 52.396      	      0      
 340.15      	630.841      	1.20508e+06      	1205.08      	 42.998      	4.99891      	4.99891      	52.4048      	      0      
  340.2      	630.738      	1.20487e+06      	1204.87      	45.8764      	4.99895      	4.99895      	52.4135      	      0      
 340.25      	630.631      	1.20466e+06      	1204.66      	48.3104      	  4.999      	  4.999      	52.4223      	      0      
  340.3      	630.522      	1.20444e+06      	1204.44      	50.3865      	4.99903      	4.99903      	 52.431      	      0      
 340.35      	 630.41      	1.20422e+06      	1204.22      	52.1773      	4.99905      	4.99905      	52.4398      	      0      
  340.4      	630.294      	1.204e+06      	   1204      	53.7582      	4.99906      	4.99906      	52.4485      	      0      
 340.45      	630.175      	1.20377e+06      	1203.77      	55.1555      	4.99905      	4.99905      	52.4573      	      0      
  340.5      	630.055      	1.20355e+06      	1203.55      	56.4384      	4.99903      	4.99903      	52.4661      	      0      
 340.55      	629.933      	1.20333e+06      	1203.33      	57.6108      	  4.999      	  4.999      	52.4748      	      0      
  340.6      	629.811      	1.2031e+06      	 1203.1      	58.7269      	4.99896      	4.99896      	52.4835      	      0      
 340.65      	 629.69      	1.20287e+06      	1202.87      	59.7791      	4.99894      	4.99894      	52.4923      	      0      
  340.7      	 629.57      	1.20265e+06      	1202.65      	60.7912      	4.99893      	4.99893      	 52.501      	      0      
 340.75      	629.452      	1.20242e+06      	1202.42      	61.7094      	4.99893      	4.99893      	52.5098      	      0      
  340.8      	629.337      	1.2022e+06      	 1202.2      	62.5432      	4.99895      	4.99895      	52.5185      	      0      
 340.85      	629.225      	1.20197e+06      	1201.97      	63.2448      	4.99899      	4.99899      	52.5273      	      0      
  340.9      	629.117      	1.20175e+06      	1201.75      	63.8671      	4.99905      	4.99905      	 52.536      	      0      
 340.95      	629.011      	1.20154e+06      	1201.54      	64.4067      	4.99911      	4.99911      	52.5447      	      0      
    341      	628.908      	1.20132e+06      	1201.32      	64.9073      	4.99918      	4.99918      	52.5535      	      0      
 341.05      	628.807      	1.20112e+06      	1201.12      	65.3608      	4.99924      	4.99924      	52.5622      	      0      
  341.1      	628.709      	1.20091e+06      	1200.91      	65.8122      	 4.9993      	 4.9993      	52.5709      	      0      
 341.15      	628.612      	1.20072e+06      	1200.72      	66.2358      	4.99933      	4.99933      	52.5797      	      0      
  341.2      	628.517      	1.20053e+06      	1200.53      	66.6787      	4.99936      	4.99936      	52.5884      	      0      
 341.25      	628.424      	1.20036e+06      	1200.36      	67.1147      	4.99936      	4.99936      	52.5971      	      0      
  341.3      	628.334      	1.20018e+06      	1200.18      	67.5712      	4.99936      	4.99936      	52.6058      	      0      
 341.35      	628.247      	1.20002e+06      	1200.02      	 68.021      	4.99934      	4.99934      	52.6146      	      0      
  341.4      	628.164      	1.19986e+06      	1199.86      	68.4855      	4.99934      	4.99934      	52.6233      	      0      
 341.45      	628.086      	1.19972e+06      	1199.72      	68.9195      	4.99933      	4.99933      	 52.632      	      0      
  341.5      	628.012      	1.19957e+06      	1199.57      	69.3624      	4.99934      	4.99934      	52.6407      	      0      
 341.55      	627.944      	1.19944e+06      	1199.44      	69.7556      	4.99936      	4.99936      	52.6495      	      0      
  341.6      	627.881      	1.19931e+06      	1199.31      	70.1358      	 4.9994      	 4.9994      	52.6582      	      0      
 341.65      	627.825      	1.19919e+06      	1199.19      	70.4468      	4.99946      	4.99946      	52.6669      	      0      
  341.7      	627.774      	1.19907e+06      	1199.07      	70.6862      	4.99953      	4.99953      	52.6756      	      0      
 341.75      	627.728      	1.19897e+06      	1198.97      	70.7816      	4.99961      	4.99961      	52.6843      	      0      
  341.8      	627.687      	1.19887e+06      	1198.87      	70.7047      	4.99968      	4.99968      	52.6931      	      0      
 341.85      	 627.65      	1.19878e+06      	1198.78      	70.3212      	4.99975      	4.99975      	52.7018      	      0      
  341.9      	627.616      	1.19871e+06      	1198.71      	 69.522      	 4.9998      	 4.9998      	52.7105      	      0      
 341.95      	627.585      	1.19864e+06      	1198.64      	68.1923      	4.99984      	4.99984      	52.7192      	      0      
    342      	627.558      	1.19858e+06      	1198.58      	67.3974      	4.99986      	4.99986      	52.7279      	      0      
 342.05      	627.534      	1.19853e+06      	1198.53      	67.2791      	4.99987      	4.99987      	52.7366      	      0      
  342.1      	627.513      	1.1985e+06      	 1198.5      	67.3822      	4.99986      	4.99986      	52.7454      	      0      
 342.15      	627.496      	1.19847e+06      	1198.47      	67.3098      	4.99985      	4.99985      	52.7541      	      0      
  342.2      	627.484      	1.19844e+06      	1198.44      	66.9755      	4.99984      	4.99984      	52.7628      	      0      
 342.25      	627.476      	1.19843e+06      	1198.43      	66.3062      	4.99984      	4.99984      	52.7715      	      0      
  342.3      	627.474      	1.19842e+06      	1198.42      	65.2415      	4.99985      	4.99985      	52.7802      	      0      
 342.35      	627.477      	1.19842e+06      	1198.42      	63.7027      	4.99987      	4.99987      	52.7889      	      0      
  342.4      	627.485      	1.19843e+06      	1198.43      	61.6692      	4.99991      	4.99991      	52.7976      	      0      
 342.45      	627.498      	1.19844e+06      	1198.44      	59.0699      	4.99996      	4.99996      	52.8064      	      0      
  342.5      	627.515      	1.19846e+06      	1198.46      	55.8436      	5.00002      	5.00002      	52.8151      	      0      
 342.55      	627.536      	1.19849e+06      	1198.49      	51.8932      	5.00007      	5.00007      	52.8238      	      0      
  342.6      	 627.56      	1.19852e+06      	1198.52      	47.1719      	5.00012      	5.00012      	52.8325      	      0      
 342.65      	627.585      	1.19856e+06      	1198.56      	41.7036      	5.00016      	5.00016      	52.8412      	      0      
  342.7      	627.613      	1.19861e+06      	1198.61      	35.6027      	5.00018      	5.00018      	52.8499      	      0      
 342.75      	627.641      	1.19866e+06      	1198.66      	29.1738      	5.00018      	5.00018      	52.8587      	      0      
  342.8      	627.671      	1.19872e+06      	1198.72      	22.9579      	5.00017      	5.00017      	52.8674      	      0      
 342.85      	627.701      	1.19879e+06      	1198.79      	17.6275      	5.00013      	5.00013      	52.8761      	      0      
  342.9      	627.731      	1.19886e+06      	1198.86      	14.0909      	5.00008      	5.00008      	52.8848      	      0      
 342.95      	627.763      	1.19893e+06      	1198.93      	13.0877      	5.00003      	5.00003      	52.8935      	      0      
    343      	627.795      	1.19901e+06      	1199.01      	15.0238      	4.99997      	4.99997      	52.9023      	      0      
 343.05      	 627.83      	1.19908e+06      	1199.08      	19.7009      	4.99993      	4.99993      	 52.911      	      0      
  343.1      	627.866      	1.19916e+06      	1199.16      	26.3355      	 4.9999      	 4.9999      	52.9197      	      0      
 343.15      	627.904      	1.19924e+06      	1199.24      	33.7617      	4.99988      	4.99988      	52.9284      	      0      
  343.2      	627.944      	1.19931e+06      	1199.31      	40.7954      	4.99987      	4.99987      	52.9371      	      0      
 343.25      	627.984      	1.19939e+06      	1199.39      	46.5257      	4.99988      	4.99988      	52.9459      	      0      
  343.3      	628.025      	1.19946e+06      	1199.46      	50.5224      	 4.9999      	 4.9999      	52.9546      	      0      
 343.35      	628.066      	1.19954e+06      	1199.54      	52.7346      	4.99992      	4.99992      	52.9633      	      0      
  343.4      	628.106      	1.19961e+06      	1199.61      	53.4919      	4.99993      	4.99993      	 52.972      	      0      
 343.45      	628.144      	1.19968e+06      	1199.68      	53.2191      	4.99994      	4.99994      	52.9808      	      0      
  343.5      	 628.18      	1.19975e+06      	1199.75      	52.4351      	4.99993      	4.99993      	52.9895      	      0      
 343.55      	628.213      	1.19982e+06      	1199.82      	51.5537      	 4.9999      	 4.9999      	52.9982      	      0      
  343.6      	628.244      	1.19989e+06      	1199.89      	50.9652      	4.99986      	4.99986      	53.0069      	      0      
 343.65      	628.272      	1.19996e+06      	1199.96      	50.9264      	 4.9998      	 4.9998      	53.0157      	      0      
  343.7      	628.299      	1.20002e+06      	1200.02      	51.5949      	4.99975      	4.99975      	53.0244      	      0      
 343.75      	628.323      	1.20008e+06      	1200.08      	52.9942      	4.99969      	4.99969      	53.0331      	      0      
  343.8      	628.347      	1.20014e+06      	1200.14      	55.0564      	4.99965      	4.99965      	53.0418      	      0      
 343.85      	 628.37      	1.20019e+06      	1200.19      	57.5964      	4.99962      	4.99962      	53.0506      	      0      
  343.9      	628.394      	1.20024e+06      	1200.24      	60.4171      	4.99961      	4.99961      	53.0593      	      0      
 343.95      	628.417      	1.20028e+06      	1200.28      	63.2976      	4.99962      	4.99962      	 53.068      	      0      
    344      	628.441      	1.20032e+06      	1200.32      	66.1036      	4.99966      	4.99966      	53.0767      	      0      
 344.05      	628.466      	1.20035e+06      	1200.35      	69.1499      	4.99972      	4.99972      	53.0855      	      0      
  344.1      	628.493      	1.20038e+06      	1200.38      	72.2908      	4.99979      	4.99979      	53.0942      	      0      
 344.15      	628.519      	1.20041e+06      	1200.41      	74.8226      	4.99988      	4.99988      	53.1029      	      0      
  344.2      	628.546      	1.20044e+06      	1200.44      	76.7306      	4.99998      	4.99998      	53.1117      	      0      
 344.25      	628.573      	1.20047e+06      	1200.47      	78.1478      	5.00007      	5.00007      	53.1204      	      0      
  344.3      	  628.6      	1.2005e+06      	 1200.5      	79.1671      	5.00015      	5.00015      	53.1291      	      0      
 344.35      	628.626      	1.20053e+06      	1200.53      	 79.858      	5.00022      	5.00022      	53.1379      	      0      
  344.4      	628.651      	1.20057e+06      	1200.57      	80.2995      	5.00027      	5.00027      	53.1466      	      0      
 344.45      	628.676      	1.20061e+06      	1200.61      	80.5239      	 5.0003      	 5.0003      	53.1553      	      0      
  344.5      	628.701      	1.20066e+06      	1200.66      	80.5972      	5.00031      	5.00031      	 53.164      	      0      
 344.55      	628.727      	1.2007e+06      	 1200.7      	80.5261      	5.00032      	5.00032      	53.1728      	      0      
  344.6      	628.754      	1.20075e+06      	1200.75      	80.3666      	5.00033      	5.00033      	53.1815      	      0      
 344.65      	628.783      	1.20081e+06      	1200.81      	80.1157      	5.00034      	5.00034      	53.1902      	      0      
  344.7      	628.816      	1.20086e+06      	1200.86      	79.7965      	5.00036      	5.00036      	 53.199      	      0      
 344.75      	628.851      	1.20092e+06      	1200.92      	79.3604      	5.00039      	5.00039      	53.2077      	      0      
  344.8      	 628.89      	1.20099e+06      	1200.99      	78.8088      	5.00044      	5.00044      	53.2165      	      0      
 344.85      	628.933      	1.20105e+06      	1201.05      	78.1055      	5.00051      	5.00051      	53.2252      	      0      
  344.9      	628.979      	1.20112e+06      	1201.12      	77.3015      	5.00058      	5.00058      	53.2339      	      0      
 344.95      	629.028      	1.20119e+06      	1201.19      	76.3955      	5.00067      	5.00067      	53.2427      	      0      
    345      	 629.08      	1.20127e+06      	1201.27      	75.4335      	5.00076      	5.00076      	53.2514      	      0      
 345.05      	629.135      	1.20136e+06      	1201.36      	74.4085      	5.00084      	5.00084      	53.2601      	      0      
  345.1      	629.191      	1.20145e+06      	1201.45      	73.3687      	5.00091      	5.00091      	53.2689      	      0      
 345.15      	629.249      	1.20154e+06      	1201.54      	  72.29      	5.00096      	5.00096      	53.2776      	      0      
  345.2      	629.307      	1.20165e+06      	1201.65      	71.2224      	  5.001      	  5.001      	53.2864      	      0      
 345.25      	629.366      	1.20176e+06      	1201.76      	70.1416      	5.00101      	5.00101      	53.2951      	      0      
  345.3      	629.427      	1.20187e+06      	1201.87      	69.0771      	5.00101      	5.00101      	53.3038      	      0      
 345.35      	 629.49      	1.20199e+06      	1201.99      	 68.005      	5.00101      	5.00101      	53.3126      	      0      
  345.4      	629.554      	1.20212e+06      	1202.12      	 66.949      	  5.001      	  5.001      	53.3213      	      0      
 345.45      	629.622      	1.20225e+06      	1202.25      	65.8636      	  5.001      	  5.001      	53.3301      	      0      
  345.5      	629.692      	1.20238e+06      	1202.38      	64.7932      	  5.001      	  5.001      	53.3388      	      0      
 345.55      	629.766      	1.20252e+06      	1202.52      	63.6815      	5.00102      	5.00102      	53.3476      	      0      
  345.6      	629.842      	1.20266e+06      	1202.66      	62.5657      	5.00105      	5.00105      	53.3563      	      0      
 345.65      	629.922      	1.2028e+06      	 1202.8      	61.3869      	 5.0011      	 5.0011      	53.3651      	      0      
