# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:18      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
 381.25      	1084.88      	18862.6      	13089.8      	13568.1      	  13563      	    3.5      	-0.858104      	-3.79282      	179.013      
  381.3      	1091.11      	18666.3      	13101.6      	13282.2      	13277.4      	    3.5      	-0.858687      	-3.77111      	178.989      
 381.35      	1097.18      	18467.8      	13113.2      	12990.1      	12985.5      	    3.5      	-0.859379      	-3.7492      	178.928      
  381.4      	1103.11      	18267.6      	13124.8      	12691.9      	12687.6      	    3.5      	-0.860184      	-3.72707      	178.834      
 381.45      	1108.88      	18066.3      	13136.5      	  12388      	12383.9      	    3.5      	-0.861083      	-3.70469      	178.711      
  381.5      	 1114.5      	17864.3      	13148.8      	12078.1      	12074.4      	    3.5      	-0.862044      	-3.68202      	178.567      
 381.55      	1119.95      	17662.1      	13161.9      	11762.3      	11758.8      	    3.5      	-0.863032      	-3.65897      	178.409      
  381.6      	1125.21      	17459.9      	  13176      	11440.2      	  11437      	    3.5      	-0.864016      	-3.6355      	178.244      
 381.65      	1130.26      	17257.5      	13190.8      	11111.3      	11108.5      	    3.5      	-0.864967      	-3.61154      	178.076      
  381.7      	 1135.1      	  17055      	13206.2      	10775.2      	10772.7      	    3.5      	-0.865857      	-3.58704      	177.909      
 381.75      	1139.73      	16852.2      	13221.8      	10431.4      	10429.2      	    3.5      	-0.866666      	-3.56195      	177.746      
  381.8      	1144.13      	  16649      	13237.2      	10079.6      	10077.8      	    3.5      	-0.867386      	-3.53623      	177.591      
 381.85      	1148.32      	16445.6      	13252.2      	 9719.6      	9718.06      	    3.5      	-0.868029      	-3.50984      	177.445      
  381.9      	1152.29      	16242.4      	13266.5      	 9351.4      	9350.21      	    3.5      	-0.868621      	-3.48277      	177.313      
 381.95      	1156.05      	16039.8      	13279.7      	8975.18      	8974.34      	    3.5      	-0.869205      	-3.45499      	177.194      
    382      	1159.61      	15838.1      	13291.7      	8591.03      	8590.56      	    3.5      	-0.869833      	-3.42649      	177.087      
 382.05      	1162.97      	15638.2      	13302.6      	8199.14      	8199.04      	    3.5      	-0.870559      	-3.39729      	176.989      
  382.1      	1166.14      	  15441      	13312.3      	7799.76      	7800.04      	    3.5      	-0.871426      	-3.36742      	176.898      
 382.15      	1169.13      	15247.2      	  13321      	 7393.1      	7393.76      	    3.5      	-0.872467      	-3.3369      	176.808      
  382.2      	1171.94      	15057.9      	13328.7      	6979.45      	 6980.5      	    3.5      	-0.873699      	-3.30577      	176.713      
 382.25      	1174.58      	14873.9      	13335.5      	 6559.2      	6560.65      	    3.5      	-0.875133      	-3.27408      	176.608      
  382.3      	1177.03      	14696.2      	13341.4      	6132.97      	6134.82      	    3.5      	-0.876767      	-3.24188      	176.489      
 382.35      	1179.32      	  14526      	13346.3      	5701.49      	5703.74      	    3.5      	-0.878597      	-3.20921      	176.354      
  382.4      	1181.42      	14364.2      	13350.3      	5265.54      	5268.21      	    3.5      	-0.880613      	-3.17612      	176.197      
 382.45      	1183.33      	14211.5      	13353.1      	   4826      	4829.08      	    3.5      	-0.882813      	-3.14269      	176.011      
  382.5      	1185.05      	14068.4      	  13354      	4383.81      	4387.31      	    3.5      	-0.885214      	-3.10898      	175.787      
 382.55      	1186.58      	13935.1      	13352.6      	3939.83      	3943.74      	    3.5      	-0.887867      	-3.07509      	175.515      
  382.6      	1187.91      	  13812      	13348.6      	 3494.7      	3499.02      	    3.5      	-0.890851      	-3.04112      	175.189      
 382.65      	1189.05      	  13699      	13341.5      	3048.85      	3053.57      	    3.5      	-0.894266      	-3.00718      	174.798      
  382.7      	1189.98      	13595.8      	13330.4      	2602.71      	2607.85      	    3.5      	-0.898248      	-2.97334      	174.336      
 382.75      	 1190.7      	  13502      	13314.7      	2156.91      	2162.45      	    3.5      	-0.902965      	-2.9397      	173.816      
  382.8      	1191.23      	13417.5      	  13294      	1711.99      	1717.93      	    3.5      	-0.908596      	-2.9063      	 173.27      
 382.85      	1191.56      	13342.2      	13267.9      	1268.29      	1274.63      	    3.5      	-0.915277      	-2.87318      	172.739      
  382.9      	1191.69      	13275.9      	13236.4      	826.218      	832.962      	    3.5      	-0.923046      	-2.84033      	172.284      
 382.95      	1191.63      	13218.9      	13199.5      	386.175      	393.326      	    3.5      	-0.931812      	-2.80774      	171.963      
    383      	1191.39      	13171.9      	13158.1      	-51.5731      	-44.0094      	    3.5      	-0.94135      	-2.77539      	171.822      
 383.05      	1190.95      	13136.3      	13113.6      	-486.898      	-478.915      	    3.5      	-0.951321      	-2.74324      	171.871      
  383.1      	1190.31      	13113.6      	13067.7      	-919.881      	-911.475      	    3.5      	-0.961313      	-2.71126      	172.079      
 383.15      	1189.47      	13106.4      	  13023      	-1350.87      	-1342.03      	    3.5      	-0.970923      	-2.67942      	172.389      
  383.2      	1188.42      	13117.8      	12982.9      	-1780.25      	-1770.99      	    3.5      	-0.979847      	-2.64768      	172.742      
 383.25      	1187.17      	13151.5      	12951.2      	-2208.23      	-2198.55      	    3.5      	-0.987903      	 -2.616      	173.099      
  383.3      	1185.74      	13210.6      	12931.6      	-2634.88      	-2624.78      	    3.5      	-0.995006      	-2.58436      	173.443      
 383.35      	1184.15      	13297.4      	12926.8      	-3060.46      	-3049.93      	    3.5      	-1.00114      	-2.55273      	173.785      
  383.4      	1182.44      	13411.7      	12937.4      	-3485.24      	-3474.29      	    3.5      	-1.00634      	-2.52108      	174.151      
 383.45      	1180.62      	13551.5      	12961.8      	-3909.25      	-3897.87      	    3.5      	-1.01063      	-2.4894      	174.553      
  383.5      	1178.68      	13712.8      	12996.9      	-4332.22      	-4320.42      	    3.5      	-1.01402      	-2.4577      	175.006      
 383.55      	1176.61      	13890.8      	13038.3      	-4753.92      	-4741.7      	    3.5      	-1.01651      	-2.42601      	175.499      
  383.6      	1174.38      	14080.6      	13081.7      	-5174.31      	-5161.67      	    3.5      	-1.01808      	-2.39436      	176.013      
 383.65      	1171.96      	14278.6      	13123.7      	-5593.28      	-5580.21      	    3.5      	-1.01873      	-2.36278      	176.531      
  383.7      	1169.34      	  14482      	13162.1      	-6010.46      	-5996.97      	    3.5      	-1.01855      	-2.33133      	177.043      
 383.75      	1166.52      	14689.1      	13195.5      	-6425.4      	-6411.49      	    3.5      	-1.01766      	-2.30005      	177.539      
  383.8      	1163.52      	14898.9      	13223.4      	-6837.62      	-6823.3      	    3.5      	-1.01627      	-2.26901      	178.013      
 383.85      	1160.33      	15111.1      	13246.4      	-7246.51      	-7231.78      	    3.5      	-1.01459      	-2.23825      	178.466      
  383.9      	1156.97      	15325.9      	13265.3      	-7651.55      	-7636.41      	    3.5      	-1.01283      	-2.20781      	178.902      
 383.95      	1153.42      	15543.1      	  13281      	-8052.01      	-8036.47      	    3.5      	-1.01115      	-2.17773      	179.324      
    384      	1149.67      	15762.4      	13294.1      	-8446.83      	-8430.9      	    3.5      	-1.00968      	-2.14806      	179.736      
 384.05      	1145.69      	15982.9      	13305.1      	-8834.91      	-8818.59      	    3.5      	-1.00849      	-2.11884      	180.139      
  384.1      	1141.48      	16203.4      	13313.8      	-9215.36      	-9198.66      	    3.5      	-1.0076      	-2.09014      	180.526      
 384.15      	1137.03      	16422.9      	13319.9      	-9587.46      	-9570.39      	    3.5      	-1.00703      	-2.06201      	 180.89      
  384.2      	1132.36      	16640.1      	13323.2      	-9950.55      	-9933.12      	    3.5      	-1.00676      	-2.03452      	181.225      
 384.25      	1127.49      	16854.4      	13323.8      	-10304.1      	-10286.4      	    3.5      	-1.00678      	-2.00778      	181.525      
  384.3      	1122.43      	17065.1      	13321.6      	-10647.9      	-10629.8      	    3.5      	-1.00709      	-1.98186      	181.784      
 384.35      	1117.18      	17271.8      	13316.9      	-10981.9      	-10963.5      	    3.5      	-1.00768      	-1.95687      	181.992      
  384.4      	1111.73      	17474.3      	13309.7      	-11306.2      	-11287.4      	    3.5      	-1.00859      	-1.93284      	182.139      
 384.45      	1106.11      	17672.5      	13300.4      	-11620.8      	-11601.7      	    3.5      	-1.00984      	-1.90981      	182.224      
  384.5      	1100.32      	17866.3      	13289.5      	-11925.7      	-11906.4      	    3.5      	-1.01143      	-1.88778      	182.254      
 384.55      	1094.37      	18055.8      	13277.5      	-12220.8      	-12201.2      	    3.5      	-1.01335      	-1.8667      	182.245      
  384.6      	1088.26      	18241.2      	13265.4      	 -12506      	-12486.1      	    3.5      	-1.01556      	-1.84648      	182.218      
 384.65      	1081.99      	18422.7      	13253.7      	-12781.6      	-12761.4      	    3.5      	-1.01801      	-1.82703      	182.185      
  384.7      	1075.53      	18600.6      	13242.6      	-13047.9      	-13027.5      	    3.5      	-1.02064      	-1.80824      	182.156      
 384.75      	1068.89      	18774.7      	13232.3      	-13305.2      	-13284.5      	    3.5      	-1.02337      	  -1.79      	182.138      
  384.8      	1062.04      	18945.1      	13222.8      	-13553.9      	 -13533      	    3.5      	-1.02615      	-1.77222      	182.136      
 384.85      	   1055      	19111.6      	13213.6      	-13794.5      	-13773.4      	    3.5      	-1.02888      	-1.75485      	182.151      
  384.9      	1047.76      	19274.4      	13204.6      	-14027.6      	-14006.3      	    3.5      	-1.03151      	-1.73782      	182.183      
 384.95      	1040.35      	19433.2      	13195.4      	-14253.6      	 -14232      	    3.5      	 -1.034      	-1.72111      	182.235      
    385      	1032.76      	19587.6      	13185.7      	-14472.3      	-14450.6      	    3.5      	-1.03634      	-1.7047      	182.305      
 385.05      	1025.02      	19737.3      	13175.2      	-14683.6      	-14661.7      	    3.5      	-1.03856      	-1.68863      	182.393      
  385.1      	1017.11      	19881.7      	  13164      	-14887.2      	 -14865      	    3.5      	-1.04068      	-1.67292      	  182.5      
 385.15      	1009.06      	20020.7      	  13152      	-15082.8      	-15060.4      	    3.5      	-1.04275      	-1.65763      	182.618      
  385.2      	1000.88      	20153.7      	13139.1      	 -15270      	-15247.5      	    3.5      	-1.04479      	-1.64286      	182.739      
 385.25      	992.559      	20280.3      	13125.4      	-15448.4      	-15425.7      	    3.5      	-1.04685      	-1.62868      	182.856      
  385.3      	984.116      	  20400      	13110.9      	-15617.4      	-15594.5      	    3.5      	-1.04896      	-1.61521      	182.964      
 385.35      	975.556      	20512.6      	  13096      	-15776.6      	-15753.6      	    3.5      	-1.05111      	-1.60252      	183.059      
  385.4      	966.881      	20617.8      	13080.8      	-15925.7      	-15902.5      	    3.5      	-1.0533      	-1.59069      	183.136      
 385.45      	958.082      	20715.1      	13065.4      	 -16064      	-16040.7      	    3.5      	-1.05551      	-1.57977      	183.191      
  385.5      	949.148      	20803.9      	13049.9      	-16190.9      	-16167.5      	    3.5      	-1.05774      	-1.5698      	183.223      
 385.55      	940.061      	20883.4      	13034.2      	-16305.5      	 -16282      	    3.5      	-1.05996      	-1.56081      	183.233      
  385.6      	930.802      	  20953      	13018.4      	-16407.1      	-16383.5      	    3.5      	-1.06215      	-1.55281      	183.221      
 385.65      	 921.36      	21012.3      	13002.6      	-16495.3      	-16471.6      	    3.5      	-1.06427      	-1.54581      	183.191      
  385.7      	911.735      	21060.9      	12986.8      	-16569.6      	-16545.9      	    3.5      	-1.06631      	-1.53984      	183.144      
 385.75      	901.918      	21098.6      	12970.9      	-16629.9      	-16606.1      	    3.5      	-1.06824      	-1.53492      	183.071      
  385.8      	891.909      	21125.2      	  12955      	 -16676      	-16652.1      	    3.5      	-1.07005      	-1.5311      	182.962      
 385.85      	881.715      	21140.6      	12938.9      	 -16708      	-16684.1      	    3.5      	-1.07174      	-1.52841      	182.802      
  385.9      	871.347      	  21145      	12922.5      	-16726.3      	-16702.4      	    3.5      	-1.07328      	-1.5269      	 182.58      
 385.95      	860.813      	21138.5      	12905.7      	 -16731      	-16707.2      	    3.5      	-1.07469      	-1.52659      	182.303      
    386      	850.122      	21121.2      	12888.6      	-16722.4      	-16698.6      	    3.5      	-1.07599      	-1.52748      	182.008      
 386.05      	 839.28      	21093.2      	12871.2      	-16700.5      	-16676.7      	    3.5      	-1.07717      	-1.52954      	181.706      
  386.1      	828.297      	21054.9      	12853.8      	-16665.6      	-16641.8      	    3.5      	-1.07822      	-1.53275      	181.388      
 386.15      	817.182      	21006.6      	12836.5      	-16617.9      	-16594.2      	    3.5      	-1.0792      	-1.53701      	181.051      
  386.2      	805.946      	20948.8      	12819.3      	-16558.1      	-16534.5      	    3.5      	-1.08015      	-1.54225      	180.689      
 386.25      	794.599      	20881.7      	12802.1      	-16486.5      	-16462.9      	    3.5      	-1.0811      	-1.54839      	180.306      
  386.3      	783.136      	20805.8      	  12785      	-16403.7      	-16380.3      	    3.5      	 -1.082      	-1.55536      	179.905      
 386.35      	771.564      	  20722      	12768.1      	-16310.5      	-16287.2      	    3.5      	-1.08284      	-1.56306      	179.499      
  386.4      	759.891      	20630.9      	12751.7      	-16207.7      	-16184.4      	    3.5      	-1.08363      	-1.57141      	179.102      
 386.45      	748.133      	20533.1      	12735.9      	-16095.4      	-16072.4      	    3.5      	-1.0844      	-1.58035      	178.726      
  386.5      	736.288      	20428.1      	  12720      	 -15974      	 -15951      	    3.5      	-1.08513      	-1.58981      	178.366      
 386.55      	724.348      	  20316      	12703.8      	-15843.4      	-15820.6      	    3.5      	-1.08584      	-1.59974      	 178.02      
  386.6      	712.313      	20197.1      	12687.8      	-15703.7      	-15681.1      	    3.5      	-1.08651      	-1.61013      	177.702      
 386.65      	700.187      	20071.8      	12672.2      	-15554.9      	-15532.4      	    3.5      	-1.08714      	-1.62097      	177.423      
  386.7      	687.977      	19939.5      	12656.6      	-15396.6      	-15374.3      	    3.5      	-1.08774      	-1.63231      	 177.17      
 386.75      	675.688      	19800.3      	12640.8      	-15229.1      	-15206.9      	    3.5      	-1.08829      	-1.6442      	176.927      
  386.8      	 663.33      	19654.6      	12625.2      	-15052.3      	-15030.3      	    3.5      	-1.0888      	-1.65672      	176.694      
 386.85      	650.908      	19502.4      	  12610      	 -14866      	-14844.2      	    3.5      	-1.08925      	-1.66995      	176.465      
  386.9      	638.434      	19343.7      	12594.8      	-14670.3      	-14648.7      	    3.5      	-1.08962      	-1.68394      	176.225      
 386.95      	625.917      	19178.4      	12579.6      	-14464.8      	-14443.4      	    3.5      	-1.08989      	-1.69878      	175.966      
    387      	613.349      	19006.5      	12564.8      	-14249.3      	-14228.1      	    3.5      	-1.09005      	-1.71449      	175.692      
 387.05      	600.716      	18827.9      	12550.3      	-14023.1      	-14002.2      	    3.5      	-1.09009      	-1.73109      	175.404      
  387.1      	588.014      	18642.4      	12536.2      	 -13786      	-13765.3      	    3.5      	  -1.09      	-1.74859      	175.102      
 387.15      	575.235      	  18450      	12522.6      	-13537.3      	-13516.9      	    3.5      	-1.08975      	-1.76701      	174.793      
  387.2      	562.369      	18251.1      	  12510      	-13276.9      	-13256.7      	    3.5      	-1.08933      	-1.78633      	174.482      
 387.25      	549.417      	18045.9      	12498.3      	-13004.6      	-12984.6      	    3.5      	-1.08875      	-1.80657      	 174.17      
  387.3      	536.391      	17834.9      	12487.8      	-12720.5      	-12700.8      	    3.5      	-1.08796      	-1.82775      	173.855      
 387.35      	523.296      	17618.6      	12478.4      	-12424.9      	-12405.6      	    3.5      	-1.08696      	-1.84987      	173.527      
  387.4      	510.137      	17397.3      	12469.5      	-12118.3      	-12099.2      	    3.5      	-1.08573      	-1.87295      	173.171      
 387.45      	496.934      	17171.4      	12460.6      	-11801.1      	-11782.4      	    3.5      	-1.08429      	 -1.897      	172.777      
  387.5      	483.719      	16941.6      	12451.5      	 -11474      	-11455.7      	    3.5      	-1.08263      	-1.92201      	172.344      
 387.55      	470.512      	16708.4      	12441.9      	-11137.7      	-11119.7      	    3.5      	-1.08079      	-1.94795      	171.871      
  387.6      	457.319      	16472.5      	12431.5      	-10792.6      	-10774.9      	    3.5      	-1.07879      	-1.97476      	171.364      
 387.65      	444.155      	16234.7      	12420.6      	-10439.1      	-10421.7      	    3.5      	-1.0767      	-2.00237      	170.836      
  387.7      	431.039      	15996.2      	12409.4      	-10077.8      	-10060.9      	    3.5      	-1.07458      	-2.03068      	170.301      
 387.75      	417.983      	15757.6      	12397.9      	-9709.53      	-9692.94      	    3.5      	-1.07247      	-2.05956      	169.765      
  387.8      	404.997      	15519.9      	12385.8      	-9334.84      	-9318.63      	    3.5      	-1.07043      	-2.0889      	169.232      
 387.85      	392.106      	15284.1      	12373.3      	-8954.64      	-8938.81      	    3.5      	-1.06849      	-2.11857      	168.712      
  387.9      	379.333      	15050.9      	12360.1      	-8569.61      	-8554.17      	    3.5      	-1.06668      	-2.14846      	168.214      
 387.95      	366.695      	14820.9      	  12346      	-8180.39      	-8165.34      	    3.5      	-1.06501      	-2.17848      	167.746      
    388      	 354.22      	14595.3      	12331.1      	-7787.74      	-7773.09      	    3.5      	-1.06351      	-2.20855      	167.315      
 388.05      	341.942      	14374.9      	12315.7      	-7392.29      	-7378.03      	    3.5      	-1.06219      	-2.23861      	166.931      
  388.1      	329.899      	14161.1      	12300.4      	-6994.32      	-6980.45      	    3.5      	-1.06106      	-2.26863      	166.603      
 388.15      	318.124      	13954.8      	12285.9      	-6593.95      	-6580.47      	    3.5      	-1.06012      	-2.29859      	166.336      
  388.2      	306.659      	13757.3      	12272.7      	-6191.21      	-6178.12      	    3.5      	-1.05934      	-2.32849      	166.131      
 388.25      	295.545      	13569.6      	12261.4      	  -5786      	-5773.3      	    3.5      	-1.05866      	-2.35837      	165.981      
  388.3      	284.811      	13392.1      	  12252      	-5378.06      	-5365.75      	    3.5      	-1.05801      	-2.38827      	165.875      
 388.35      	274.476      	13224.9      	  12244      	-4967.01      	-4955.09      	    3.5      	-1.05731      	-2.41827      	165.797      
  388.4      	264.576      	  13068      	12236.7      	-4552.36      	-4540.84      	    3.5      	-1.05646      	-2.44846      	165.734      
 388.45      	255.185      	12921.8      	  12230      	-4133.95      	-4122.83      	    3.5      	-1.0554      	-2.47894      	 165.68      
  388.5      	246.373      	12786.9      	12223.6      	-3711.94      	-3701.22      	    3.5      	-1.05406      	-2.5098      	165.622      
 388.55      	  238.2      	12663.5      	12216.9      	-3286.3      	-3275.99      	    3.5      	-1.05243      	-2.54113      	165.548      
  388.6      	230.736      	12552.1      	12209.9      	-2856.92      	-2847.02      	    3.5      	-1.05053      	-2.57299      	165.451      
 388.65      	224.041      	  12453      	12202.2      	-2423.71      	-2414.22      	    3.5      	-1.04843      	-2.6054      	165.326      
  388.7      	218.176      	12366.7      	12193.4      	-1986.48      	-1977.41      	    3.5      	-1.04619      	-2.63837      	165.173      
 388.75      	 213.23      	12293.9      	12183.8      	-1545.1      	-1536.46      	    3.5      	-1.04389      	-2.67186      	165.002      
  388.8      	209.302      	12235.8      	12173.6      	-1099.67      	-1091.46      	    3.5      	-1.0416      	-2.7058      	164.825      
 388.85      	206.477      	12193.4      	12163.4      	-650.29      	-642.512      	    3.5      	-1.03936      	-2.74014      	164.652      
  388.9      	204.827      	  12168      	12153.8      	-197.192      	-189.85      	    3.5      	-1.03722      	-2.77481      	164.491      
 388.95      	204.401      	12160.5      	12145.1      	258.986      	 265.89      	    3.5      	-1.0352      	-2.80975      	164.343      
    389      	 205.23      	12171.8      	  12138      	717.302      	723.766      	    3.5      	-1.0333      	-2.84489      	164.206      
 389.05      	207.313      	12202.2      	12132.8      	1176.68      	 1182.7      	    3.5      	-1.03148      	-2.88017      	164.078      
  389.1      	210.605      	12251.9      	12129.5      	1636.18      	1641.77      	    3.5      	-1.02967      	-2.91553      	163.955      
 389.15      	215.045      	12320.4      	12128.3      	 2095.1      	2100.24      	    3.5      	-1.02779      	-2.95091      	 163.84      
  389.2      	220.549      	12406.9      	12128.9      	2552.69      	 2557.4      	    3.5      	-1.02577      	-2.98621      	163.737      
 389.25      	227.015      	12510.5      	12130.8      	3008.18      	3012.45      	    3.5      	-1.02354      	-3.02135      	163.651      
  389.3      	234.339      	12629.8      	12133.7      	 3460.9      	3464.74      	    3.5      	-1.02106      	-3.05622      	163.586      
 389.35      	242.432      	12763.6      	12137.3      	3910.24      	3913.66      	    3.5      	-1.01832      	-3.09075      	 163.55      
  389.4      	251.198      	12910.6      	12141.1      	4355.57      	4358.56      	    3.5      	-1.01532      	-3.12485      	163.547      
 389.45      	260.547      	13069.2      	12144.7      	4796.19      	4798.77      	    3.5      	-1.0121      	-3.15846      	163.578      
  389.5      	270.406      	  13238      	12147.8      	5231.43      	 5233.6      	    3.5      	-1.00872      	-3.19153      	163.647      
 389.55      	280.704      	13415.8      	12150.6      	5660.53      	5662.29      	    3.5      	-1.00525      	 -3.224      	163.751      
  389.6      	291.376      	13601.4      	12152.8      	6082.97      	6084.34      	    3.5      	-1.00177      	-3.25584      	 163.89      
 389.65      	302.383      	13794.1      	12154.6      	6498.76      	6499.74      	    3.5      	-0.998343      	-3.28703      	164.064      
  389.7      	313.696      	13993.2      	12156.5      	6908.02      	6908.62      	    3.5      	-0.995024      	-3.31757      	164.277      
 389.75      	 325.28      	14198.2      	12158.7      	7310.88      	7311.11      	    3.5      	-0.991853      	-3.34745      	164.524      
  389.8      	337.108      	14408.7      	12161.3      	7707.62      	7707.49      	    3.5      	-0.988851      	-3.37668      	164.803      
 389.85      	349.158      	14624.4      	12164.6      	8098.62      	8098.13      	    3.5      	-0.986009      	-3.40532      	165.112      
  389.9      	361.403      	14844.9      	12168.9      	8484.16      	8483.32      	    3.5      	-0.983299      	-3.43343      	165.443      
 389.95      	373.819      	15069.7      	12174.1      	8864.42      	8863.24      	    3.5      	-0.980676      	-3.46109      	165.788      
    390      	386.385      	15298.3      	12180.3      	9239.44      	9237.91      	    3.5      	-0.978084      	-3.48837      	166.138      
 390.05      	399.071      	15530.1      	12187.7      	9609.18      	9607.32      	    3.5      	-0.975466      	-3.51536      	166.483      
  390.1      	411.853      	15764.6      	12195.8      	9973.67      	9971.48      	    3.5      	-0.972771      	-3.54211      	166.816      
 390.15      	424.714      	16001.1      	12204.6      	  10333      	10330.5      	    3.5      	-0.969961      	-3.56866      	167.133      
  390.2      	437.641      	16239.1      	12213.8      	10687.4      	10684.6      	    3.5      	-0.967006      	-3.59503      	167.436      
 390.25      	450.623      	16478.2      	12223.2      	11036.9      	11033.7      	    3.5      	-0.9639      	-3.62119      	167.727      
  390.3      	463.651      	16717.8      	12232.6      	11381.4      	11377.9      	    3.5      	-0.960653      	-3.64711      	168.008      
 390.35      	 476.73      	16957.4      	12241.8      	11720.9      	11717.1      	    3.5      	-0.957289      	-3.67276      	168.286      
  390.4      	489.864      	17196.9      	12251.2      	12055.2      	12051.1      	    3.5      	-0.953844      	-3.69807      	168.564      
 390.45      	503.039      	17435.6      	12260.8      	12383.9      	12379.5      	    3.5      	-0.950356      	-3.72301      	 168.84      
  390.5      	516.222      	17672.7      	12270.6      	  12706      	12701.3      	    3.5      	-0.946869      	-3.74752      	169.109      
 390.55      	529.395      	17907.2      	12280.5      	13020.7      	13015.8      	    3.5      	-0.943422      	-3.77156      	169.366      
  390.6      	542.562      	18138.5      	12290.8      	13327.6      	13322.4      	    3.5      	-0.940049      	-3.79507      	169.616      
 390.65      	555.714      	18366.2      	12301.5      	13626.2      	13620.6      	    3.5      	-0.936767      	-3.81799      	169.859      
  390.7      	568.827      	18589.5      	12312.9      	13915.6      	13909.8      	    3.5      	-0.933576      	-3.84026      	170.092      
 390.75      	581.883      	18807.7      	12324.7      	14195.5      	14189.5      	    3.5      	-0.93047      	-3.8618      	 170.32      
  390.8      	594.883      	19020.2      	  12337      	14465.4      	14459.1      	    3.5      	-0.927454      	-3.88253      	170.549      
 390.85      	607.814      	19226.3      	12349.6      	14724.8      	14718.3      	    3.5      	-0.924532      	-3.90239      	170.784      
  390.9      	620.661      	19425.5      	12362.6      	14973.2      	14966.5      	    3.5      	-0.921697      	-3.92131      	171.027      
 390.95      	 633.41      	19617.1      	12375.9      	15210.1      	15203.1      	    3.5      	-0.918929      	-3.93925      	 171.28      
    391      	646.051      	19800.1      	12389.4      	15434.6      	15427.5      	    3.5      	-0.916218      	-3.95615      	171.541      
 391.05      	658.573      	  19974      	  12403      	15646.2      	15638.9      	    3.5      	-0.913575      	-3.97197      	171.811      
  391.1      	670.969      	20138.2      	12416.9      	15844.4      	15836.9      	    3.5      	-0.911007      	-3.98667      	172.092      
 391.15      	683.245      	20292.6      	12431.2      	16029.1      	16021.4      	    3.5      	-0.908511      	-4.00023      	172.387      
  391.2      	 695.41      	20437.4      	12446.5      	16200.2      	16192.4      	    3.5      	-0.906069      	-4.01262      	172.698      
 391.25      	707.461      	20572.7      	12463.1      	16357.9      	16349.9      	    3.5      	-0.903659      	-4.02382      	173.024      
  391.3      	719.402      	20698.8      	12481.6      	16502.2      	16494.1      	    3.5      	-0.901255      	-4.03386      	173.365      
 391.35      	731.243      	  20816      	12501.7      	16633.9      	16625.6      	    3.5      	-0.89882      	-4.04275      	173.726      
  391.4      	 742.99      	20924.4      	  12523      	16753.4      	16745.1      	    3.5      	-0.896305      	-4.05056      	174.107      
 391.45      	754.641      	21024.3      	12545.2      	16861.5      	  16853      	    3.5      	-0.893659      	-4.05736      	174.509      
  391.5      	766.186      	21115.4      	12567.3      	16958.5      	  16950      	    3.5      	-0.890844      	-4.06326      	174.924      
 391.55      	777.616      	21197.5      	12588.6      	17044.9      	17036.4      	    3.5      	-0.887852      	-4.06834      	175.349      
  391.6      	788.928      	21270.6      	12608.2      	17121.2      	17112.6      	    3.5      	-0.884707      	-4.07273      	175.777      
 391.65      	800.122      	21334.6      	12625.7      	17187.8      	17179.1      	    3.5      	-0.881474      	-4.07653      	176.196      
  391.7      	  811.2      	21389.8      	12641.4      	17244.8      	17236.1      	    3.5      	-0.878239      	-4.07982      	 176.59      
 391.75      	822.167      	21436.5      	12655.2      	17292.5      	17283.8      	    3.5      	-0.875102      	-4.08266      	176.944      
  391.8      	 833.03      	21475.1      	12667.9      	17331.1      	17322.3      	    3.5      	-0.872156      	-4.08509      	177.249      
 391.85      	843.802      	21506.1      	12679.9      	17360.7      	17351.9      	    3.5      	-0.869489      	-4.0871      	  177.5      
  391.9      	854.485      	21530.1      	12692.1      	17381.6      	17372.8      	    3.5      	-0.867151      	-4.08866      	177.697      
 391.95      	865.066      	21547.3      	12704.8      	17393.5      	17384.7      	    3.5      	-0.865152      	-4.08971      	 177.84      
    392      	875.536      	21557.5      	12718.3      	17396.2      	17387.4      	    3.5      	-0.86346      	-4.09018      	177.942      
 392.05      	885.883      	21560.4      	12732.9      	17389.1      	17380.3      	    3.5      	-0.862012      	-4.08999      	178.051      
  392.1      	896.092      	21555.7      	12748.9      	17371.6      	17362.8      	    3.5      	-0.860724      	-4.08907      	 178.18      
 392.15      	906.151      	21542.8      	12766.1      	  17343      	17334.2      	    3.5      	-0.859543      	-4.08736      	178.295      
  392.2      	 916.06      	21521.4      	12784.6      	17302.7      	  17294      	    3.5      	-0.858456      	-4.08477      	178.375      
 392.25      	925.818      	  21491      	12804.4      	17250.2      	17241.5      	    3.5      	-0.857452      	-4.08124      	178.415      
  392.3      	935.423      	21451.2      	12825.3      	17184.8      	17176.3      	    3.5      	-0.85651      	-4.0767      	178.429      
