# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:17      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
 409.85      	664.029      	1268.27      	396.601      	4.99975      	15.8196      	    3.5      	36.9144      	88.1906      	63.2783      	12.0006      	 4.0002      	265.572      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
  409.9      	663.578      	 1267.4      	396.541      	4.99978      	15.8197      	    3.5      	36.8893      	88.1774      	63.2787      	12.0005      	4.00017      	267.072      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 409.95      	662.853      	1266.01      	396.436      	 4.9998      	15.8197      	    3.5      	 36.849      	 88.154      	63.2789      	12.0005      	4.00016      	268.572      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
    410      	 662.42      	1265.18      	396.286      	 4.9998      	15.8197      	    3.5      	36.8249      	88.1205      	 63.279      	12.0005      	4.00016      	270.072      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.05      	662.346      	1265.04      	396.196      	 4.9998      	15.8197      	    3.5      	36.8208      	88.1006      	63.2789      	12.0005      	4.00016      	271.571      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.1      	662.389      	1265.12      	396.177      	4.99978      	15.8197      	    3.5      	36.8232      	88.0963      	63.2787      	12.0005      	4.00017      	273.071      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.15      	662.345      	1265.04      	396.182      	4.99977      	15.8196      	    3.5      	36.8208      	88.0976      	63.2785      	12.0006      	4.00018      	274.571      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.2      	 662.17      	1264.71      	396.171      	4.99977      	15.8196      	    3.5      	36.8111      	88.0949      	63.2785      	12.0006      	4.00019      	276.071      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.25      	661.827      	1264.06      	 396.13      	4.99977      	15.8196      	    3.5      	 36.792      	 88.086      	63.2785      	12.0005      	4.00018      	277.571      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.3      	661.284      	1263.01      	396.053      	4.99979      	15.8197      	    3.5      	36.7618      	88.0688      	63.2788      	12.0005      	4.00016      	279.071      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.35      	660.499      	 1261.5      	395.933      	4.99983      	15.8198      	    3.5      	36.7182      	88.0421      	63.2793      	12.0004      	4.00013      	280.571      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.4      	659.461      	1259.51      	395.761      	4.99988      	  15.82      	    3.5      	36.6604      	88.0037      	63.2799      	12.0003      	 4.0001      	282.071      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.45      	 658.13      	1256.95      	395.532      	4.99993      	15.8202      	    3.5      	36.5864      	 87.953      	63.2806      	12.0002      	4.00005      	283.571      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.5      	656.476      	1253.78      	 395.24      	4.99999      	15.8203      	    3.5      	36.4945      	 87.888      	63.2813      	     12      	4.00001      	285.071      	    1.5      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.55      	654.446      	1249.89      	394.877      	5.00004      	15.8205      	    3.5      	36.3816      	87.8072      	63.2819      	11.9999      	3.99997      	286.571      	1.50001      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.6      	652.017      	1245.24      	394.432      	5.00007      	15.8206      	    3.5      	36.2466      	87.7083      	63.2823      	11.9998      	3.99994      	288.071      	1.50002      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.65      	649.198      	1239.85      	  393.9      	5.00009      	15.8206      	    3.5      	36.0899      	87.5899      	63.2825      	11.9998      	3.99993      	289.571      	1.50003      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.7      	 646.05      	1233.84      	393.279      	5.00009      	15.8206      	    3.5      	35.9149      	87.4519      	63.2826      	11.9998      	3.99993      	291.071      	1.50003      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.75      	642.739      	1227.52      	 392.58      	5.00007      	15.8206      	    3.5      	35.7308      	87.2965      	63.2823      	11.9998      	3.99994      	292.571      	1.50002      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.8      	639.541      	1221.43      	391.834      	5.00003      	15.8205      	    3.5      	35.5531      	87.1305      	63.2819      	11.9999      	3.99997      	294.071      	1.50001      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.85      	636.812      	1216.22      	391.092      	4.99998      	15.8203      	    3.5      	35.4013      	86.9657      	63.2812      	     12      	4.00001      	295.571      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
  410.9      	 635.03      	1212.84      	390.426      	4.99993      	15.8201      	    3.5      	35.3023      	86.8176      	63.2805      	12.0002      	4.00006      	297.071      	1.49998      	      4      	      0      	     -4      	      0      	      0      	      0      
 410.95      	634.579      	1211.99      	389.936      	4.99987      	  15.82      	    3.5      	35.2772      	86.7084      	63.2798      	12.0003      	 4.0001      	298.571      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
    411      	 635.67      	1214.08      	389.705      	4.99983      	15.8198      	    3.5      	35.3378      	86.6571      	63.2792      	12.0004      	4.00014      	300.071      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.05      	638.196      	1218.91      	389.788      	4.99979      	15.8197      	    3.5      	35.4783      	86.6757      	63.2788      	12.0005      	4.00017      	301.571      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.1      	641.745      	 1225.7      	390.177      	4.99977      	15.8196      	    3.5      	35.6756      	86.7622      	63.2785      	12.0005      	4.00018      	303.071      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.15      	645.705      	1233.26      	390.803      	4.99977      	15.8196      	    3.5      	35.8957      	86.9013      	63.2785      	12.0006      	4.00019      	304.571      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.2      	649.456      	1240.42      	391.551      	4.99978      	15.8197      	    3.5      	36.1042      	87.0678      	63.2786      	12.0005      	4.00018      	306.071      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.25      	652.522      	1246.28      	392.302      	4.99979      	15.8197      	    3.5      	36.2747      	87.2347      	63.2788      	12.0005      	4.00017      	307.571      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.3      	654.681      	 1250.4      	392.959      	4.99981      	15.8198      	    3.5      	36.3947      	87.3807      	 63.279      	12.0005      	4.00015      	309.071      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.35      	655.905      	1252.73      	393.466      	4.99982      	15.8198      	    3.5      	36.4628      	87.4936      	63.2792      	12.0004      	4.00014      	310.571      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.4      	656.368      	1253.61      	393.811      	4.99983      	15.8198      	    3.5      	36.4885      	87.5703      	63.2793      	12.0004      	4.00014      	312.071      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.45      	656.292      	1253.47      	 394.02      	4.99982      	15.8198      	    3.5      	36.4843      	87.6168      	63.2791      	12.0004      	4.00015      	 313.57      	1.49995      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.5      	655.949      	1252.82      	 394.13      	4.99979      	15.8197      	    3.5      	36.4652      	87.6412      	63.2788      	12.0005      	4.00017      	 315.07      	1.49994      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.55      	655.553      	1252.08      	394.191      	4.99975      	15.8196      	    3.5      	36.4432      	87.6547      	63.2782      	12.0006      	 4.0002      	 316.57      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.6      	655.311      	1251.63      	394.241      	4.99969      	15.8194      	    3.5      	36.4297      	87.6659      	63.2776      	12.0007      	4.00025      	 318.07      	1.49991      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.65      	655.356      	1251.73      	394.317      	4.99964      	15.8192      	    3.5      	36.4322      	87.6829      	63.2768      	12.0009      	4.00029      	 319.57      	1.49989      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.7      	655.771      	1252.54      	394.442      	4.99958      	 15.819      	    3.5      	36.4553      	87.7105      	63.2762      	 12.001      	4.00033      	 321.07      	1.49987      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.75      	656.568      	1254.07      	394.626      	4.99954      	15.8189      	    3.5      	36.4996      	87.7515      	63.2756      	12.0011      	4.00037      	 322.57      	1.49986      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.8      	 657.71      	1256.26      	394.868      	4.99951      	15.8188      	    3.5      	36.5631      	87.8054      	63.2753      	12.0012      	4.00039      	 324.07      	1.49985      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.85      	659.102      	1258.92      	 395.16      	 4.9995      	15.8188      	    3.5      	36.6405      	87.8702      	63.2752      	12.0012      	 4.0004      	 325.57      	1.49985      	      4      	      0      	     -4      	      0      	      0      	      0      
  411.9      	660.642      	1261.85      	395.481      	4.99952      	15.8188      	    3.5      	36.7261      	87.9416      	63.2753      	12.0012      	4.00039      	 327.07      	1.49986      	      4      	      0      	     -4      	      0      	      0      	      0      
 411.95      	 662.21      	1264.84      	395.813      	4.99955      	15.8189      	    3.5      	36.8132      	88.0155      	63.2758      	12.0011      	4.00036      	328.569      	1.49987      	      4      	      0      	     -4      	      0      	      0      	      0      
    412      	 663.74      	1267.75      	396.136      	4.99961      	15.8191      	    3.5      	36.8983      	88.0873      	63.2765      	12.0009      	4.00031      	330.069      	1.49988      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.05      	665.399      	 1270.9      	396.441      	4.99969      	15.8194      	    3.5      	36.9906      	88.1549      	63.2775      	12.0007      	4.00025      	331.569      	1.49991      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.1      	667.103      	1274.13      	396.766      	4.99978      	15.8197      	    3.5      	37.0853      	88.2272      	63.2787      	12.0005      	4.00017      	333.069      	1.49993      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.15      	668.486      	1276.74      	397.102      	4.99988      	  15.82      	    3.5      	37.1621      	 88.302      	63.2799      	12.0003      	 4.0001      	334.569      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.2      	669.541      	1278.74      	397.383      	4.99997      	15.8203      	    3.5      	37.2208      	88.3646      	 63.281      	12.0001      	4.00003      	336.069      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.25      	670.339      	1280.24      	397.601      	5.00005      	15.8205      	    3.5      	37.2652      	88.4131      	63.2821      	11.9999      	3.99996      	337.569      	1.50002      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.3      	670.926      	1281.34      	397.767      	5.00012      	15.8207      	    3.5      	37.2978      	88.4499      	 63.283      	11.9997      	 3.9999      	339.069      	1.50004      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.35      	671.339      	1282.12      	 397.89      	5.00017      	15.8209      	    3.5      	37.3208      	88.4773      	63.2836      	11.9996      	3.99986      	340.569      	1.50005      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.4      	671.623      	1282.65      	397.981      	5.00021      	 15.821      	    3.5      	37.3366      	88.4976      	 63.284      	11.9995      	3.99984      	342.069      	1.50006      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.45      	 671.79      	1282.97      	398.049      	5.00022      	15.8211      	    3.5      	37.3458      	88.5125      	63.2843      	11.9995      	3.99982      	343.569      	1.50007      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.5      	671.879      	1283.13      	398.094      	5.00023      	15.8211      	    3.5      	37.3508      	88.5227      	63.2844      	11.9994      	3.99981      	345.069      	1.50007      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.55      	671.893      	1283.16      	398.125      	5.00024      	15.8211      	    3.5      	37.3516      	88.5295      	63.2845      	11.9994      	3.99981      	346.569      	1.50007      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.6      	671.863      	 1283.1      	 398.14      	5.00025      	15.8212      	    3.5      	37.3499      	88.5328      	63.2846      	11.9994      	 3.9998      	348.069      	1.50008      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.65      	671.787      	1282.95      	398.144      	5.00028      	15.8212      	    3.5      	37.3457      	88.5338      	63.2849      	11.9993      	3.99978      	349.569      	1.50008      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.7      	671.678      	1282.73      	398.136      	5.00032      	15.8214      	    3.5      	37.3396      	 88.532      	63.2854      	11.9992      	3.99975      	351.069      	1.50009      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.75      	671.509      	1282.39      	398.118      	5.00037      	15.8215      	    3.5      	37.3302      	 88.528      	63.2861      	11.9991      	3.99971      	352.569      	1.50011      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.8      	671.285      	1281.95      	398.086      	5.00044      	15.8217      	    3.5      	37.3178      	88.5208      	63.2869      	 11.999      	3.99965      	 354.07      	1.50013      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.85      	670.982      	1281.35      	 398.04      	5.00052      	 15.822      	    3.5      	37.3009      	88.5106      	 63.288      	11.9988      	3.99959      	 355.57      	1.50015      	      4      	      0      	     -4      	      0      	      0      	      0      
  412.9      	670.628      	1280.65      	397.977      	5.00061      	15.8223      	    3.5      	37.2813      	88.4966      	63.2891      	11.9985      	3.99952      	 357.07      	1.50018      	      4      	      0      	     -4      	      0      	      0      	      0      
 412.95      	670.223      	1279.85      	397.902      	 5.0007      	15.8226      	    3.5      	37.2587      	  88.48      	63.2903      	11.9983      	3.99944      	 358.57      	1.50021      	      4      	      0      	     -4      	      0      	      0      	      0      
    413      	669.789      	   1279      	397.817      	5.00078      	15.8228      	    3.5      	37.2346      	 88.461      	63.2913      	11.9981      	3.99937      	0.0702041      	1.50023      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.05      	669.322      	1278.09      	397.726      	5.00085      	15.8231      	    3.5      	37.2086      	88.4409      	63.2922      	11.9979      	3.99932      	1.57043      	1.50026      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.1      	668.847      	1277.17      	 397.63      	5.00091      	15.8232      	    3.5      	37.1822      	88.4195      	63.2929      	11.9978      	3.99927      	3.07067      	1.50027      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.15      	 668.35      	1276.21      	397.534      	5.00095      	15.8233      	    3.5      	37.1546      	88.3981      	63.2934      	11.9977      	3.99924      	4.57094      	1.50028      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.2      	 667.86      	1275.27      	397.435      	5.00096      	15.8234      	    3.5      	37.1274      	88.3762      	63.2936      	11.9977      	3.99923      	6.07122      	1.50029      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.25      	667.361      	1274.32      	 397.34      	5.00097      	15.8234      	    3.5      	37.0996      	88.3549      	63.2937      	11.9977      	3.99923      	7.57151      	1.50029      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.3      	666.873      	1273.39      	397.244      	5.00096      	15.8234      	    3.5      	37.0725      	88.3336      	63.2936      	11.9977      	3.99923      	 9.0718      	1.50029      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.35      	 666.38      	1272.45      	397.151      	5.00096      	15.8234      	    3.5      	37.0451      	 88.313      	63.2936      	11.9977      	3.99923      	10.5721      	1.50029      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.4      	  665.9      	1271.53      	397.058      	5.00096      	15.8234      	    3.5      	37.0184      	88.2923      	63.2936      	11.9977      	3.99923      	12.0724      	1.50029      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.45      	665.405      	1270.58      	396.968      	5.00097      	15.8234      	    3.5      	36.9909      	88.2722      	63.2937      	11.9977      	3.99923      	13.5727      	1.50029      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.5      	 664.92      	1269.65      	396.874      	5.00099      	15.8235      	    3.5      	36.9639      	88.2513      	 63.294      	11.9976      	3.99921      	 15.073      	 1.5003      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.55      	664.415      	1268.68      	 396.78      	5.00103      	15.8236      	    3.5      	36.9358      	88.2303      	63.2944      	11.9975      	3.99918      	16.5732      	1.50031      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.6      	 663.91      	 1267.7      	396.679      	5.00108      	15.8238      	    3.5      	36.9078      	 88.208      	63.2951      	11.9974      	3.99914      	18.0736      	1.50032      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.65      	663.373      	1266.66      	396.577      	5.00114      	 15.824      	    3.5      	36.8779      	88.1852      	63.2958      	11.9973      	3.99909      	19.5739      	1.50034      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.7      	662.807      	1265.56      	396.465      	 5.0012      	15.8242      	    3.5      	36.8465      	88.1603      	63.2967      	11.9971      	3.99904      	21.0742      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.75      	662.175      	1264.34      	396.344      	5.00127      	15.8244      	    3.5      	36.8113      	88.1335      	63.2975      	 11.997      	3.99899      	22.5746      	1.50038      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.8      	661.461      	1262.96      	396.208      	5.00132      	15.8245      	    3.5      	36.7716      	88.1031      	63.2981      	11.9968      	3.99894      	24.0749      	 1.5004      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.85      	660.594      	 1261.3      	396.051      	5.00136      	15.8246      	    3.5      	36.7234      	88.0683      	63.2986      	11.9967      	3.99892      	25.5753      	1.50041      	      4      	      0      	     -4      	      0      	      0      	      0      
  413.9      	659.517      	1259.24      	 395.86      	5.00137      	15.8247      	    3.5      	36.6635      	88.0258      	63.2988      	11.9967      	 3.9989      	27.0757      	1.50041      	      4      	      0      	     -4      	      0      	      0      	      0      
 413.95      	658.173      	1256.67      	395.623      	5.00137      	15.8247      	    3.5      	36.5888      	87.9732      	63.2988      	11.9967      	 3.9989      	28.5761      	1.50041      	      4      	      0      	     -4      	      0      	      0      	      0      
    414      	657.129      	1254.68      	395.343      	5.00135      	15.8246      	    3.5      	36.5308      	87.9109      	63.2986      	11.9968      	3.99892      	30.0765      	1.50041      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.05      	656.449      	1253.39      	395.125      	5.00132      	15.8245      	    3.5      	 36.493      	87.8624      	63.2982      	11.9968      	3.99894      	31.5769      	 1.5004      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.1      	655.893      	1252.34      	394.979      	5.00129      	15.8244      	    3.5      	36.4621      	87.8299      	63.2977      	11.9969      	3.99897      	33.0773      	1.50039      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.15      	655.261      	1251.14      	394.859      	5.00125      	15.8243      	    3.5      	 36.427      	87.8032      	63.2972      	 11.997      	  3.999      	34.5777      	1.50037      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.2      	654.507      	1249.71      	394.723      	5.00121      	15.8242      	    3.5      	 36.385      	 87.773      	63.2968      	11.9971      	3.99903      	36.0781      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.25      	653.596      	1247.98      	394.561      	5.00119      	15.8241      	    3.5      	36.3344      	 87.737      	63.2965      	11.9972      	3.99905      	37.5785      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.3      	652.496      	1245.88      	394.364      	5.00118      	15.8241      	    3.5      	36.2733      	87.6932      	63.2963      	11.9972      	3.99906      	39.0789      	1.50035      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.35      	651.169      	1243.35      	394.126      	5.00118      	15.8241      	    3.5      	36.1995      	87.6403      	63.2964      	11.9972      	3.99906      	40.5792      	1.50035      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.4      	  649.6      	1240.35      	393.839      	5.00119      	15.8241      	    3.5      	36.1123      	87.5764      	63.2965      	11.9971      	3.99905      	42.0796      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.45      	647.753      	1236.82      	393.498      	5.00121      	15.8242      	    3.5      	36.0096      	87.5005      	63.2967      	11.9971      	3.99903      	43.5799      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.5      	645.599      	 1232.7      	393.095      	5.00122      	15.8242      	    3.5      	35.8898      	87.4111      	63.2969      	11.9971      	3.99902      	45.0803      	1.50037      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.55      	643.083      	 1227.9      	392.625      	5.00123      	15.8242      	    3.5      	  35.75      	87.3065      	 63.297      	11.9971      	3.99902      	46.5806      	1.50037      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.6      	640.185      	1222.37      	392.076      	5.00122      	15.8242      	    3.5      	35.5889      	87.1844      	63.2968      	11.9971      	3.99903      	 48.081      	1.50037      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.65      	636.914      	1216.13      	391.442      	5.00119      	15.8241      	    3.5      	 35.407      	87.0435      	63.2965      	11.9971      	3.99905      	49.5814      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.7      	633.327      	1209.29      	390.724      	5.00114      	 15.824      	    3.5      	35.2076      	86.8837      	63.2959      	11.9973      	3.99908      	51.0817      	1.50034      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.75      	629.603      	1202.19      	389.929      	5.00108      	15.8238      	    3.5      	35.0006      	86.7071      	63.2951      	11.9974      	3.99914      	52.5821      	1.50032      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.8      	626.016      	1195.36      	389.093      	5.00099      	15.8235      	    3.5      	34.8012      	86.5211      	 63.294      	11.9976      	3.99921      	54.0824      	 1.5003      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.85      	622.911      	1189.46      	388.266      	5.00089      	15.8232      	    3.5      	34.6286      	86.3372      	63.2927      	11.9979      	3.99929      	55.5827      	1.50027      	      4      	      0      	     -4      	      0      	      0      	      0      
  414.9      	620.786      	1185.43      	387.518      	5.00078      	15.8228      	    3.5      	34.5104      	86.1709      	63.2914      	11.9981      	3.99937      	 57.083      	1.50024      	      4      	      0      	     -4      	      0      	      0      	      0      
 414.95      	620.008      	1183.97      	386.952      	5.00068      	15.8225      	    3.5      	34.4672      	86.0451      	  63.29      	11.9984      	3.99946      	58.5833      	 1.5002      	      4      	      0      	     -4      	      0      	      0      	      0      
    415      	620.788      	1185.48      	386.651      	5.00058      	15.8222      	    3.5      	34.5105      	85.9782      	63.2887      	11.9986      	3.99954      	60.0835      	1.50017      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.05      	623.025      	1189.77      	386.669      	5.00049      	15.8219      	    3.5      	34.6349      	85.9821      	63.2876      	11.9988      	3.99961      	61.5837      	1.50015      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.1      	626.294      	1196.03      	386.998      	5.00041      	15.8217      	    3.5      	34.8166      	86.0552      	63.2867      	 11.999      	3.99967      	63.0838      	1.50012      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.15      	629.983      	1203.09      	387.566      	5.00035      	15.8215      	    3.5      	35.0217      	86.1816      	63.2859      	11.9992      	3.99972      	 64.584      	1.50011      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.2      	633.475      	1209.77      	 388.26      	 5.0003      	15.8213      	    3.5      	35.2158      	 86.336      	63.2853      	11.9993      	3.99976      	66.0841      	1.50009      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.25      	636.299      	1215.18      	 388.96      	5.00026      	15.8212      	    3.5      	35.3728      	86.4915      	63.2847      	11.9994      	3.99979      	67.5842      	1.50008      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.3      	638.235      	1218.88      	389.568      	5.00022      	15.8211      	    3.5      	35.4804      	86.6268      	63.2842      	11.9995      	3.99982      	69.0843      	1.50007      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.35      	 639.26      	1220.85      	390.032      	5.00017      	15.8209      	    3.5      	35.5374      	86.7299      	63.2836      	11.9996      	3.99986      	70.5843      	1.50005      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.4      	639.548      	1221.42      	390.337      	5.00012      	15.8207      	    3.5      	35.5535      	86.7977      	63.2829      	11.9997      	3.99991      	72.0844      	1.50004      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.45      	639.324      	1221.01      	390.511      	5.00005      	15.8205      	    3.5      	 35.541      	86.8364      	 63.282      	11.9999      	3.99996      	73.5844      	1.50001      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.5      	638.859      	1220.14      	390.591      	4.99996      	15.8202      	    3.5      	35.5151      	86.8541      	63.2809      	12.0001      	4.00003      	75.0845      	1.49999      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.55      	638.368      	1219.23      	390.627      	4.99985      	15.8199      	    3.5      	35.4878      	86.8621      	63.2796      	12.0004      	4.00012      	76.5845      	1.49996      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.6      	638.053      	1218.66      	390.658      	4.99974      	15.8195      	    3.5      	35.4704      	 86.869      	63.2781      	12.0006      	4.00021      	78.0844      	1.49992      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.65      	638.051      	1218.68      	 390.72      	4.99962      	15.8192      	    3.5      	35.4702      	86.8828      	63.2767      	12.0009      	 4.0003      	79.5844      	1.49989      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.7      	638.443      	1219.46      	390.835      	4.99951      	15.8188      	    3.5      	 35.492      	86.9084      	63.2752      	12.0012      	4.00039      	81.0843      	1.49985      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.75      	639.239      	   1221      	391.015      	 4.9994      	15.8185      	    3.5      	35.5363      	86.9485      	63.2739      	12.0014      	4.00048      	82.5842      	1.49982      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.8      	640.406      	1223.25      	391.258      	4.99931      	15.8182      	    3.5      	35.6012      	87.0025      	63.2728      	12.0016      	4.00055      	 84.084      	1.49979      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.85      	641.844      	1226.02      	391.555      	4.99924      	 15.818      	    3.5      	35.6811      	87.0686      	63.2719      	12.0018      	 4.0006      	85.5838      	1.49977      	      4      	      0      	     -4      	      0      	      0      	      0      
  415.9      	643.451      	 1229.1      	391.887      	 4.9992      	15.8178      	    3.5      	35.7705      	87.1423      	63.2713      	12.0019      	4.00064      	87.0836      	1.49976      	      4      	      0      	     -4      	      0      	      0      	      0      
 415.95      	645.113      	1232.28      	392.234      	4.99917      	15.8177      	    3.5      	35.8628      	87.2195      	 63.271      	 12.002      	4.00066      	88.5833      	1.49975      	      4      	      0      	     -4      	      0      	      0      	      0      
    416      	646.761      	1235.43      	392.576      	4.99917      	15.8177      	    3.5      	35.9545      	87.2956      	 63.271      	 12.002      	4.00066      	90.0831      	1.49975      	      4      	      0      	     -4      	      0      	      0      	      0      
 416.05      	648.559      	1238.86      	392.905      	4.99919      	15.8178      	    3.5      	36.0544      	87.3687      	63.2712      	12.0019      	4.00064      	91.5829      	1.49976      	      4      	      0      	     -4      	      0      	      0      	      0      
