# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
 154.15      	-0.926518      	-9.33045      
  154.2      	-0.950184      	-9.56878      
 154.25      	-0.972165      	-9.79014      
  154.3      	-0.992423      	-9.99415      
 154.35      	-1.01092      	-10.1804      
  154.4      	-1.02763      	-10.3487      
 154.45      	-1.04251      	-10.4986      
  154.5      	-1.05555      	-10.6299      
 154.55      	-1.06672      	-10.7423      
  154.6      	-1.07599      	-10.8357      
 154.65      	-1.08336      	-10.9099      
  154.7      	-1.08881      	-10.9648      
 154.75      	-1.09232      	-11.0002      
  154.8      	-1.0939      	-11.0161      
 154.85      	-1.09354      	-11.0125      
  154.9      	-1.09125      	-10.9894      
 154.95      	-1.08702      	-10.9467      
    155      	-1.08086      	-10.8847      
 155.05      	-1.07278      	-10.8034      
  155.1      	-1.06281      	-10.7029      
 155.15      	-1.05094      	-10.5835      
  155.2      	-1.03722      	-10.4453      
 155.25      	-1.02166      	-10.2886      
  155.3      	-1.00428      	-10.1136      
 155.35      	-0.985131      	-9.92071      
  155.4      	-0.964231      	-9.71024      
 155.45      	-0.941621      	-9.48255      
  155.5      	-0.917342      	-9.23805      
 155.55      	-0.891437      	-8.97718      
  155.6      	-0.863952      	-8.70039      
 155.65      	-0.834935      	-8.40817      
  155.7      	-0.804438      	-8.10106      
 155.75      	-0.772515      	-7.77958      
  155.8      	-0.739223      	-7.44431      
 155.85      	-0.70462      	-7.09584      
  155.9      	-0.668768      	-6.7348      
 155.95      	-0.631731      	-6.36181      
    156      	-0.593573      	-5.97755      
 156.05      	-0.554364      	-5.58269      
  156.1      	-0.514171      	-5.17793      
 156.15      	-0.473067      	 -4.764      
  156.2      	-0.431125      	-4.34162      
 156.25      	-0.388418      	-3.91154      
  156.3      	-0.345023      	-3.47453      
 156.35      	-0.301016      	-3.03136      
  156.4      	-0.256475      	-2.58282      
 156.45      	-0.21148      	-2.1297      
  156.5      	-0.16611      	-1.6728      
 156.55      	-0.120445      	-1.21294      
  156.6      	-0.0745673      	-0.750926      
 156.65      	-0.028557      	-0.287582      
  156.7      	0.0175039      	0.176272      
 156.75      	0.0635338      	0.639814      
  156.8      	0.109451      	1.10222      
 156.85      	0.155174      	1.56267      
  156.9      	0.200622      	2.02036      
 156.95      	0.245715      	2.47446      
    157      	0.290372      	2.92417      
 157.05      	0.334514      	3.36871      
  157.1      	0.378063      	3.80727      
 157.15      	0.420942      	4.23908      
  157.2      	0.463075      	4.66337      
 157.25      	0.504387      	 5.0794      
  157.3      	0.544804      	5.48642      
 157.35      	0.584256      	5.88372      
  157.4      	0.622672      	6.27059      
 157.45      	0.659985      	6.64634      
  157.5      	0.696127      	7.01031      
 157.55      	0.731036      	7.36186      
  157.6      	0.764648      	7.70035      
 157.65      	0.796905      	8.02519      
  157.7      	0.827749      	8.33581      
 157.75      	0.857126      	8.63164      
  157.8      	0.884983      	8.91218      
 157.85      	0.911272      	9.17692      
  157.9      	0.935945      	9.42539      
 157.95      	0.958959      	9.65715      
    158      	0.980273      	9.87179      
 158.05      	0.999849      	10.0689      
  158.1      	1.01765      	10.2482      
 158.15      	1.03365      	10.4093      
  158.2      	1.04782      	 10.552      
 158.25      	1.06013      	 10.676      
  158.3      	1.07056      	 10.781      
 158.35      	1.07909      	 10.867      
  158.4      	1.08571      	10.9336      
 158.45      	1.09041      	10.9809      
  158.5      	1.09317      	11.0087      
 158.55      	1.09399      	 11.017      
  158.6      	1.09288      	11.0058      
 158.65      	1.08983      	 10.975      
  158.7      	1.08484      	10.9249      
 158.75      	1.07793      	10.8553      
  158.8      	1.06912      	10.7665      
 158.85      	 1.0584      	10.6586      
  158.9      	1.04581      	10.5318      
 158.95      	1.03137      	10.3863      
    159      	 1.0151      	10.2225      
 159.05      	0.997025      	10.0405      
  159.1      	0.977186      	 9.8407      
 159.15      	0.955614      	9.62347      
  159.2      	0.932349      	9.38917      
 159.25      	0.907431      	9.13823      
  159.3      	0.880904      	8.87109      
 159.35      	0.852815      	8.58823      
  159.4      	0.823215      	8.29014      
 159.45      	0.792155      	7.97736      
  159.5      	0.759691      	7.65043      
 159.55      	0.72588      	7.30994      
  159.6      	0.690783      	 6.9565      
 159.65      	0.654461      	6.59072      
  159.7      	0.616979      	6.21325      
 159.75      	0.578403      	5.82478      
  159.8      	0.538802      	5.42597      
 159.85      	0.498245      	5.01755      
  159.9      	0.456805      	4.60024      
 159.95      	0.414556      	4.17477      
    160      	0.371572      	3.74189      
 160.05      	0.327929      	3.30239      
  160.1      	0.283704      	2.85703      
 160.15      	0.238977      	 2.4066      
  160.2      	0.193826      	1.95191      
 160.25      	0.148331      	1.49376      
  160.3      	0.102574      	1.03296      
 160.35      	0.0566345      	0.570335      
  160.4      	0.0105948      	0.106694      
 160.45      	-0.0354638      	-0.357136      
  160.5      	-0.0814594      	-0.820333      
 160.55      	-0.127311      	-1.28208      
  160.6      	-0.172936      	-1.74155      
 160.65      	-0.218255      	-2.19793      
  160.7      	-0.263187      	-2.65041      
 160.75      	-0.307653      	-3.0982      
  160.8      	-0.351573      	-3.5405      
 160.85      	-0.39487      	-3.97652      
  160.9      	-0.437467      	-4.40549      
 160.95      	-0.479288      	-4.82665      
    161      	-0.52026      	-5.23925      
 161.05      	-0.560309      	-5.64257      
  161.1      	-0.599366      	-6.03588      
 161.15      	-0.637359      	-6.41849      
  161.2      	-0.674223      	-6.78973      
 161.25      	-0.709892      	-7.14893      
  161.3      	-0.744302      	-7.49545      
 161.35      	-0.777393      	-7.82869      
  161.4      	-0.809105      	-8.14805      
 161.45      	-0.839384      	-8.45297      
  161.5      	-0.868174      	-8.7429      
 161.55      	-0.895425      	-9.01733      
  161.6      	-0.921089      	-9.27578      
 161.65      	-0.94512      	-9.51778      
  161.7      	-0.967476      	-9.74292      
 161.75      	-0.988116      	-9.95078      
  161.8      	-1.00701      	-10.141      
 161.85      	-1.02411      	-10.3132      
  161.9      	-1.0394      	-10.4672      
 161.95      	-1.05284      	-10.6026      
    162      	-1.06442      	-10.7192      
 162.05      	-1.07411      	-10.8168      
  162.1      	-1.0819      	-10.8953      
 162.15      	-1.08777      	-10.9544      
  162.2      	-1.09172      	-10.9941      
 162.25      	-1.09372      	-11.0143      
  162.3      	-1.09379      	-11.015      
 162.35      	-1.09192      	-10.9961      
  162.4      	-1.08811      	-10.9578      
 162.45      	-1.08238      	  -10.9      
  162.5      	-1.07472      	-10.8229      
 162.55      	-1.06516      	-10.7267      
  162.6      	-1.05371      	-10.6114      
 162.65      	-1.0404      	-10.4773      
  162.7      	-1.02524      	-10.3246      
 162.75      	-1.00826      	-10.1536      
  162.8      	-0.989496      	-9.96467      
 162.85      	-0.968977      	-9.75803      
  162.9      	-0.94674      	-9.5341      
 162.95      	-0.922825      	-9.29326      
    163      	-0.897274      	-9.03595      
 163.05      	-0.870132      	-8.76262      
  163.1      	-0.841448      	-8.47376      
 163.15      	-0.811272      	-8.16987      
  163.2      	-0.779658      	-7.85151      
 163.25      	-0.746662      	-7.51922      
  163.3      	-0.712342      	-7.17361      
 163.35      	-0.67676      	-6.81527      
  163.4      	-0.639977      	-6.44486      
 163.45      	-0.602061      	-6.06302      
  163.5      	-0.563076      	-5.67043      
 163.55      	-0.523094      	-5.26779      
  163.6      	-0.482185      	-4.85582      
 163.65      	-0.44042      	-4.43523      
  163.7      	-0.397875      	-4.00678      
 163.75      	-0.354625      	-3.57123      
  163.8      	-0.310746      	-3.12935      
 163.85      	-0.266316      	-2.68192      
  163.9      	-0.221414      	-2.22974      
 163.95      	-0.176119      	-1.7736      
    164      	-0.130513      	-1.31432      
 164.05      	-0.0846746      	-0.852712      
  164.1      	-0.0386865      	-0.38959      
 164.15      	0.00737033      	0.0742225      
  164.2      	0.053414      	0.537903      
 164.25      	0.0993631      	1.00063      
  164.3      	0.145136      	1.46158      
 164.35      	0.190652      	1.91995      
  164.4      	0.235829      	2.37491      
 164.45      	0.280589      	2.82565      
  164.5      	0.324851      	3.27139      
 164.55      	0.368537      	3.71133      
  164.6      	0.41157      	 4.1447      
 164.65      	0.453874      	4.57071      
  164.7      	0.495372      	4.98862      
 164.75      	0.535993      	5.39769      
  164.8      	0.575663      	5.79719      
 164.85      	0.614313      	6.18641      
  164.9      	0.651874      	6.56467      
 164.95      	0.68828      	6.93128      
    165      	0.723465      	7.28562      
 165.05      	0.757368      	7.62703      
  165.1      	0.789928      	7.95493      
 165.15      	0.821087      	8.26872      
  165.2      	0.850792      	8.56785      
 165.25      	0.878988      	 8.8518      
  165.3      	0.905625      	9.12005      
 165.35      	0.930658      	9.37214      
  165.4      	0.95404      	9.60762      
 165.45      	0.975732      	9.82606      
  165.5      	0.995693      	10.0271      
 165.55      	1.01389      	10.2103      
  165.6      	1.03029      	10.3755      
 165.65      	1.04486      	10.5222      
  165.7      	1.05758      	10.6503      
 165.75      	1.06843      	10.7595      
  165.8      	1.07738      	10.8497      
 165.85      	1.08442      	10.9206      
  165.9      	1.08954      	10.9722      
 165.95      	1.09273      	11.0043      
    166      	1.09398      	11.0169      
 166.05      	1.09329      	11.0099      
  166.1      	1.09066      	10.9835      
 166.15      	 1.0861      	10.9376      
  166.2      	1.07962      	10.8722      
 166.25      	1.07122      	10.7877      
  166.3      	1.06092      	 10.684      
 166.35      	1.04874      	10.5613      
  166.4      	 1.0347      	10.4199      
 166.45      	1.01883      	10.2601      
  166.5      	1.00115      	10.0821      
 166.55      	 0.9817      	9.88616      
  166.6      	0.960507      	9.67273      
 166.65      	0.937611      	9.44216      
  166.7      	0.913052      	9.19484      
 166.75      	0.886875      	8.93123      
  166.8      	0.859126      	8.65178      
 166.85      	0.829854      	  8.357      
  166.9      	0.799111      	 8.0474      
 166.95      	0.766951      	7.72354      
    167      	0.733431      	7.38598      
 167.05      	0.698612      	7.03533      
  167.1      	0.662554      	6.67221      
 167.15      	0.625321      	6.29726      
  167.2      	0.58698      	5.91115      
 167.25      	0.547598      	5.51456      
  167.3      	0.507246      	5.10819      
 167.35      	0.465994      	4.69277      
  167.4      	0.423917      	4.26903      
 167.45      	0.381087      	3.83772      
  167.5      	0.337583      	3.39961      
 167.55      	0.293479      	2.95547      
  167.6      	0.248856      	2.50609      
 167.65      	0.203791      	2.05227      
  167.7      	0.158366      	1.59481      
 167.75      	0.112659      	1.13453      
  167.8      	0.0667526      	0.672229      
 167.85      	0.020728      	0.20874      
  167.9      	-0.0253334      	-0.255119      
 167.95      	-0.0713499      	-0.718526      
    168      	-0.11724      	-1.18066      
 168.05      	-0.162922      	-1.6407      
  168.1      	-0.208315      	-2.09783      
 168.15      	-0.25334      	-2.55124      
  168.2      	-0.297914      	-3.00013      
 168.25      	-0.341961      	-3.4437      
  168.3      	-0.385402      	-3.88117      
 168.35      	-0.428159      	-4.31176      
  168.4      	-0.470158      	-4.7347      
 168.45      	-0.511323      	-5.14925      
  168.5      	-0.551581      	-5.55467      
 168.55      	-0.590862      	-5.95025      
  168.6      	-0.629095      	-6.33527      
 168.65      	-0.666213      	-6.70907      
  168.7      	-0.70215      	-7.07097      
 168.75      	-0.736843      	-7.42034      
  168.8      	-0.770229      	-7.75655      
 168.85      	-0.80225      	-8.07901      
  168.9      	-0.832848      	-8.38715      
 168.95      	-0.86197      	-8.68043      
    169      	-0.889564      	-8.95831      
 169.05      	-0.915582      	-9.22032      
  169.1      	-0.939976      	-9.46598      
 169.15      	-0.962703      	-9.69486      
  169.2      	-0.983725      	-9.90655      
 169.25      	 -1.003      	-10.1007      
  169.3      	-1.0205      	-10.2769      
 169.35      	-1.03619      	-10.4349      
  169.4      	-1.05004      	-10.5744      
 169.45      	-1.06204      	-10.6952      
  169.5      	-1.07215      	-10.797      
 169.55      	-1.08035      	-10.8796      
  169.6      	-1.08665      	-10.943      
 169.65      	-1.09101      	-10.987      
  169.7      	-1.09345      	-11.0115      
 169.75      	-1.09394      	-11.0165      
  169.8      	-1.0925      	-11.0019      
 169.85      	-1.08912      	-10.9679      
  169.9      	-1.0838      	-10.9144      
 169.95      	-1.07657      	-10.8415      
    170      	-1.06743      	-10.7495      
 170.05      	-1.05639      	-10.6384      
  170.1      	-1.04349      	-10.5084      
 170.15      	-1.02873      	-10.3598      
  170.2      	-1.01215      	-10.1928      
 170.25      	-0.993776      	-10.0078      
  170.3      	-0.97364      	-9.80499      
 170.35      	-0.951778      	-9.58483      
  170.4      	-0.928228      	-9.34767      
 170.45      	-0.903033      	-9.09395      
  170.5      	-0.876237      	-8.8241      
 170.55      	-0.847888      	-8.53862      
  170.6      	-0.818036      	-8.23799      
 170.65      	-0.786734      	-7.92276      
  170.7      	-0.754037      	-7.59349      
 170.75      	-0.720003      	-7.25075      
  170.8      	-0.684693      	-6.89517      
 170.85      	-0.648169      	-6.52735      
  170.9      	-0.610496      	-6.14797      
 170.95      	-0.571741      	-5.75769      
    171      	-0.531972      	-5.3572      
 171.05      	-0.491261      	-4.94722      
  171.1      	-0.449678      	-4.52846      
 171.15      	-0.407298      	-4.10168      
  171.2      	-0.364197      	-3.66762      
 171.25      	-0.320449      	-3.22707      
  171.3      	-0.276134      	-2.78079      
 171.35      	-0.231329      	-2.32959      
  171.4      	-0.186114      	-1.87425      
 171.45      	-0.140569      	-1.41559      
  171.5      	-0.0947747      	-0.954424      
 171.55      	-0.0488126      	-0.491565      
  171.6      	-0.00276389      	-0.0278336      
 171.65      	0.0432897      	0.435947      
  171.7      	0.0892666      	0.898954      
 171.75      	0.135085      	1.36037      
  171.8      	0.180664      	1.81937      
 171.85      	0.225923      	2.27515      
  171.9      	0.270782      	2.72689      
 171.95      	0.31516      	 3.1738      
    172      	0.35898      	3.61509      
 172.05      	0.402163      	4.04996      
  172.1      	0.444633      	4.47766      
 172.15      	0.486315      	4.89741      
  172.2      	0.527135      	5.30849      
 172.25      	0.567021      	5.71016      
  172.3      	0.605901      	 6.1017      
 172.35      	0.643708      	6.48243      
  172.4      	0.680373      	6.85166      
 172.45      	0.715832      	7.20875      
  172.5      	0.750022      	7.55306      
 172.55      	0.782883      	7.88398      
  172.6      	0.814355      	8.20092      
 172.65      	0.844384      	8.50333      
  172.7      	0.872917      	8.79066      
 172.75      	0.899901      	9.06241      
  172.8      	0.925291      	9.31809      
 172.85      	0.94904      	9.55726      
  172.9      	0.971107      	9.77948      
 172.95      	0.991452      	9.98437      
    173      	1.01004      	10.1716      
 173.05      	1.02684      	10.3407      
  173.1      	1.04181      	10.4915      
 173.15      	1.05494      	10.6238      
  173.2      	 1.0662      	10.7372      
 173.25      	1.07557      	10.8315      
  173.3      	1.08304      	10.9067      
 173.35      	1.08858      	10.9625      
  173.4      	1.09219      	10.9989      
 173.45      	1.09387      	11.0158      
  173.5      	1.09361      	11.0131      
 173.55      	1.09141      	 10.991      
  173.6      	1.08727      	10.9493      
 173.65      	1.08121      	10.8883      
  173.7      	1.07323      	10.8079      
 173.75      	1.06335      	10.7084      
  173.8      	1.05158      	10.5899      
 173.85      	1.03795      	10.4526      
  173.9      	1.02248      	10.2968      
 173.95      	 1.0052      	10.1228      
    174      	0.986131      	9.93078      
 174.05      	0.965317      	9.72117      
  174.1      	0.942792      	9.49434      
 174.15      	0.918595      	9.25067      
  174.2      	0.892771      	 8.9906      
 174.25      	0.865363      	 8.7146      
  174.3      	0.836422      	8.42314      
 174.35      	0.805998      	8.11676      
  174.4      	0.774145      	7.79598      
 174.45      	0.740919      	7.46139      
  174.5      	0.70638      	7.11357      
 174.55      	0.670589      	6.75314      
  174.6      	0.63361      	6.38073      
 174.65      	0.595507      	5.99702      
  174.7      	0.556348      	5.60267      
 174.75      	0.516203      	 5.1984      
  174.8      	0.475143      	 4.7849      
 174.85      	0.433241      	4.36293      
  174.9      	0.39057      	3.93322      
 174.95      	0.347208      	3.49654      
    175      	0.30323      	3.05366      
 175.05      	0.258714      	2.60536      
  175.1      	0.213739      	2.15245      
 175.15      	0.168386      	1.69572      
  175.2      	0.122734      	1.23599      
 175.25      	0.076865      	0.774065      
  175.3      	0.0308594      	0.310768      
 175.35      	-0.0152009      	-0.15308      
  175.4      	-0.0612343      	-0.616657      
 175.45      	-0.107159      	-1.07914      
  175.5      	-0.152894      	-1.53971      
 175.55      	-0.198358      	-1.99755      
  175.6      	-0.24347      	-2.45185      
 175.65      	-0.288151      	-2.90181      
  175.7      	-0.33232      	-3.34661      
 175.75      	-0.375901      	-3.78549      
  175.8      	-0.418815      	-4.21766      
 175.85      	-0.460987      	-4.64235      
  175.9      	-0.502342      	-5.05881      
 175.95      	-0.542806      	-5.4663      
    176      	-0.582308      	-5.8641      
 176.05      	-0.620777      	-6.25151      
  176.1      	-0.658146      	-6.62783      
 176.15      	-0.694349      	-6.99241      
  176.2      	-0.72932      	-7.34458      
 176.25      	-0.762999      	-7.68374      
  176.3      	-0.795325      	-8.00928      
 176.35      	-0.826241      	-8.32062      
  176.4      	-0.855693      	-8.61721      
 176.45      	-0.883627      	-8.89852      
  176.5      	-0.909995      	-9.16406      
 176.55      	-0.93475      	-9.41336      
  176.6      	-0.957848      	-9.64596      
 176.65      	-0.979248      	-9.86147      
  176.7      	-0.998912      	-10.0595      
 176.75      	-1.01681      	-10.2397      
  176.8      	-1.0329      	-10.4017      
 176.85      	-1.04716      	-10.5453      
  176.9      	-1.05956      	-10.6702      
 176.95      	-1.07008      	-10.7762      
    177      	-1.07871      	-10.8631      
 177.05      	-1.08543      	-10.9307      
  177.1      	-1.09022      	-10.979      
 177.15      	-1.09308      	-11.0078      
  177.2      	 -1.094      	-11.0171      
 177.25      	-1.09298      	-11.0068      
  177.3      	-1.09003      	-10.977      
 177.35      	-1.08514      	-10.9278      
  177.4      	-1.07833      	-10.8592      
 177.45      	-1.0696      	-10.7714      
  177.5      	-1.05898      	-10.6644      
 177.55      	-1.04649      	-10.5386      
  177.6      	-1.03213      	-10.3941      
 177.65      	-1.01595      	-10.2311      
  177.7      	-0.997971      	 -10.05      
 177.75      	-0.978219      	-9.85111      
  177.8      	-0.956733      	-9.63474      
 177.85      	-0.933552      	-9.40128      
  177.9      	-0.908715      	-9.15117      
 177.95      	-0.882267      	-8.88483      
    178      	-0.854256      	-8.60274      
 178.05      	-0.82473      	-8.3054      
  178.1      	-0.793742      	-7.99334      
 178.15      	-0.761347      	-7.6671      
  178.2      	-0.727602      	-7.32728      
 178.25      	-0.692567      	-6.97447      
  178.3      	-0.656305      	-6.60929      
 178.35      	-0.618879      	-6.23239      
  178.4      	-0.580357      	-5.84445      
 178.45      	-0.540805      	-5.44615      
  178.5      	-0.500295      	-5.03819      
 178.55      	-0.458897      	-4.6213      
  178.6      	-0.416687      	-4.19622      
 178.65      	-0.373737      	-3.7637      
  178.7      	-0.330125      	-3.32451      
 178.75      	-0.285928      	-2.87942      
  178.8      	-0.241224      	-2.42923      
 178.85      	-0.196092      	-1.97474      
  178.9      	-0.150613      	-1.51674      
 178.95      	-0.104867      	-1.05605      
    179      	-0.0589345      	-0.593497      
 179.05      	-0.0128979      	-0.129887      
  179.1      	0.0331616      	0.333953      
 179.15      	0.0791624      	0.797201      
  179.2      	0.125023      	1.25904      
 179.25      	0.170662      	1.71864      
  179.3      	0.215998      	2.17519      
 179.35      	0.260951      	 2.6279      
  179.4      	0.305442      	3.07594      
 179.45      	0.349391      	3.51853      
  179.5      	0.392721      	3.95488      
 179.55      	0.435355      	4.38422      
  179.6      	0.477217      	4.80579      
 179.65      	0.518233      	5.21884      
  179.7      	0.55833      	5.62263      
 179.75      	0.597437      	6.01646      
  179.8      	0.635486      	6.39963      
 179.85      	0.672408      	6.77145      
  179.9      	0.708138      	7.13126      
 179.95      	0.742612      	7.47844      
    180      	0.77577      	7.81236      
 180.05      	0.807553      	8.13242      
  180.1      	0.837905      	8.43807      
 180.15      	0.86677      	8.72877      
  180.2      	 0.8941      	9.00399      
 180.25      	0.919844      	9.26324      
  180.3      	0.943958      	9.50608      
 180.35      	0.966398      	9.73207      
  180.4      	0.987126      	 9.9408      
 180.45      	 1.0061      	10.1319      
  180.5      	 1.0233      	10.3051      
 180.55      	1.03868      	10.4599      
  180.6      	1.05222      	10.5963      
 180.65      	1.06389      	10.7138      
  180.7      	1.07368      	10.8124      
 180.75      	1.08156      	10.8918      
  180.8      	1.08753      	10.9519      
 180.85      	1.09156      	10.9925      
  180.9      	1.09367      	11.0137      
 180.95      	1.09383      	11.0154      
    181      	1.09206      	10.9975      
 181.05      	1.08835      	10.9602      
  181.1      	1.08271      	10.9034      
 181.15      	1.07515      	10.8272      
  181.2      	1.06569      	10.7319      
 181.25      	1.05433      	10.6176      
  181.3      	1.04111      	10.4844      
 181.35      	1.02604      	10.3327      
  181.4      	1.00915      	10.1626      
 181.45      	0.990476      	9.97454      
  181.5      	0.970044      	9.76878      
 181.55      	0.947892      	 9.5457      
  181.6      	0.92406      	 9.3057      
 181.65      	0.89859      	 9.0492      
  181.7      	0.871526      	8.77666      
 181.75      	0.842918      	8.48856      
  181.8      	0.812815      	8.18542      
 181.85      	0.781272      	7.86776      
  181.9      	0.748344      	7.53616      
 181.95      	0.714089      	7.19119      
    182      	0.678568      	6.83348      
 182.05      	0.641844      	6.46366      
  182.1      	0.603982      	6.08237      
 182.15      	0.56505      	5.69031      
  182.2      	0.525116      	5.28815      
 182.25      	0.484251      	4.87663      
  182.3      	0.442528      	4.45645      
 182.35      	0.40002      	4.02838      
  182.4      	0.356803      	3.59317      
 182.45      	0.312954      	3.15158      
  182.5      	0.268549      	2.70441      
 182.55      	0.223669      	2.25245      
  182.6      	0.178392      	1.79649      
 182.65      	0.132799      	1.33735      
  182.7      	0.0869708      	0.875835      
 182.75      	0.0409882      	0.412769      
  182.8      	-0.00506712      	-0.0510282      
 182.85      	-0.0511134      	-0.514735      
  182.9      	-0.0970691      	-0.97753      
 182.95      	-0.142853      	-1.43859      
    183      	-0.188383      	-1.8971      
 183.05      	-0.23358      	-2.35225      
  183.1      	-0.278362      	-2.80323      
 183.15      	-0.322651      	-3.24924      
  183.2      	-0.366368      	-3.68949      
 183.25      	-0.409435      	-4.1232      
  183.3      	-0.451777      	-4.5496      
 183.35      	-0.493318      	-4.96793      
  183.4      	-0.533984      	-5.37746      
 183.45      	-0.573703      	-5.77745      
  183.5      	-0.612406      	-6.1672      
 183.55      	-0.650023      	-6.54602      
  183.6      	-0.686488      	-6.91324      
 183.65      	-0.721736      	-7.2682      
  183.7      	-0.755704      	-7.61028      
 183.75      	-0.788332      	-7.93886      
  183.8      	-0.819564      	-8.25337      
 183.85      	-0.849342      	-8.55325      
  183.9      	-0.877614      	-8.83797      
 183.95      	-0.904331      	-9.10702      
    184      	-0.929445      	-9.35993      
 184.05      	-0.952911      	-9.59624      
  184.1      	-0.974688      	-9.81554      
 184.15      	-0.994737      	-10.0174      
  184.2      	-1.01302      	-10.2016      
 184.25      	-1.02951      	-10.3677      
  184.3      	-1.04418      	-10.5153      
 184.35      	-1.05699      	-10.6444      
  184.4      	-1.06793      	-10.7545      
 184.45      	-1.07698      	-10.8456      
  184.5      	-1.08411      	-10.9175      
 184.55      	-1.08933      	 -10.97      
  184.6      	-1.09262      	-11.0031      
 184.65      	-1.09396      	-11.0167      
  184.7      	-1.09337      	-11.0107      
 184.75      	-1.09084      	-10.9853      
  184.8      	-1.08638      	-10.9403      
 184.85      	-1.07999      	-10.876      
  184.9      	-1.07168      	-10.7923      
 184.95      	-1.06148      	-10.6896      
    185      	-1.0494      	-10.5679      
 185.05      	-1.03545      	-10.4274      
  185.1      	-1.01967      	-10.2685      
 185.15      	-1.00208      	-10.0914      
  185.2      	-0.982715      	-9.89638      
 185.25      	-0.961607      	-9.68382      
  185.3      	-0.938795      	-9.45409      
 185.35      	-0.914319      	-9.2076      
  185.4      	-0.888222      	-8.94479      
 185.45      	-0.86055      	-8.66613      
  185.5      	-0.831353      	-8.3721      
 185.55      	-0.800682      	-8.06323      
  185.6      	-0.768592      	-7.74006      
 185.65      	-0.735139      	-7.40318      
  185.7      	-0.700383      	-7.05317      
 185.75      	-0.664385      	-6.69066      
  185.8      	-0.62721      	-6.31628      
 185.85      	-0.588922      	-5.93071      
  185.9      	-0.549591      	-5.53463      
 185.95      	-0.509285      	-5.12873      
    186      	-0.468077      	-4.71375      
 186.05      	-0.426039      	-4.2904      
  186.1      	-0.383246      	-3.85945      
 186.15      	-0.339773      	-3.42166      
  186.2      	-0.295698      	-2.97781      
 186.25      	-0.251098      	-2.52867      
  186.3      	-0.206054      	-2.07506      
 186.35      	-0.160644      	-1.61776      
  186.4      	-0.11495      	-1.15759      
 186.45      	-0.0690514      	-0.695379      
  186.5      	-0.0230307      	-0.23193      
 186.55      	0.0230307      	0.23193      
  186.6      	0.0690514      	0.695379      
 186.65      	0.11495      	1.15759      
  186.7      	0.160644      	1.61776      
 186.75      	0.206054      	2.07506      
  186.8      	0.251098      	2.52867      
 186.85      	0.295698      	2.97781      
  186.9      	0.339773      	3.42166      
 186.95      	0.383246      	3.85945      
    187      	0.426039      	 4.2904      
 187.05      	0.468077      	4.71375      
  187.1      	0.509285      	5.12873      
 187.15      	0.549591      	5.53463      
  187.2      	0.588922      	5.93071      
 187.25      	0.62721      	6.31628      
  187.3      	0.664385      	6.69066      
 187.35      	0.700383      	7.05317      
  187.4      	0.735139      	7.40318      
 187.45      	0.768592      	7.74006      
  187.5      	0.800682      	8.06323      
 187.55      	0.831353      	 8.3721      
  187.6      	0.86055      	8.66613      
 187.65      	0.888222      	8.94479      
  187.7      	0.914319      	 9.2076      
 187.75      	0.938795      	9.45409      
  187.8      	0.961607      	9.68382      
 187.85      	0.982715      	9.89638      
  187.9      	1.00208      	10.0914      
 187.95      	1.01967      	10.2685      
    188      	1.03545      	10.4274      
 188.05      	 1.0494      	10.5679      
  188.1      	1.06148      	10.6896      
 188.15      	1.07168      	10.7923      
  188.2      	1.07999      	 10.876      
 188.25      	1.08638      	10.9403      
  188.3      	1.09084      	10.9853      
 188.35      	1.09337      	11.0107      
  188.4      	1.09396      	11.0167      
 188.45      	1.09262      	11.0031      
  188.5      	1.08933      	  10.97      
 188.55      	1.08411      	10.9175      
  188.6      	1.07698      	10.8456      
 188.65      	1.06793      	10.7545      
  188.7      	1.05699      	10.6444      
 188.75      	1.04418      	10.5153      
  188.8      	1.02951      	10.3677      
 188.85      	1.01302      	10.2016      
  188.9      	0.994737      	10.0174      
 188.95      	0.974688      	9.81554      
    189      	0.952911      	9.59624      
 189.05      	0.929445      	9.35993      
  189.1      	0.904331      	9.10702      
 189.15      	0.877614      	8.83797      
  189.2      	0.849342      	8.55325      
 189.25      	0.819564      	8.25337      
  189.3      	0.788332      	7.93886      
 189.35      	0.755704      	7.61028      
  189.4      	0.721736      	 7.2682      
 189.45      	0.686488      	6.91324      
  189.5      	0.650023      	6.54602      
 189.55      	0.612406      	 6.1672      
  189.6      	0.573703      	5.77745      
 189.65      	0.533984      	5.37746      
  189.7      	0.493318      	4.96793      
 189.75      	0.451777      	 4.5496      
  189.8      	0.409435      	 4.1232      
 189.85      	0.366368      	3.68949      
  189.9      	0.322651      	3.24924      
 189.95      	0.278362      	2.80323      
    190      	0.23358      	2.35225      
 190.05      	0.188383      	 1.8971      
  190.1      	0.142853      	1.43859      
 190.15      	0.0970691      	0.97753      
  190.2      	0.0511134      	0.514735      
 190.25      	0.00506712      	0.0510282      
  190.3      	-0.0409882      	-0.412769      
 190.35      	-0.0869708      	-0.875835      
  190.4      	-0.132799      	-1.33735      
