# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
 667.15      	1381.51      	35587.6      	33866.7      	 -10822      	-10791.1      	10.2224      	2.50819      	-1.08263      	471.703      
  667.2      	1359.59      	35540.4      	33827.4      	-10790.2      	-10759.3      	10.2226      	2.50591      	-1.07932      	472.587      
 667.25      	1337.55      	35479.7      	33786.3      	-10719.2      	-10688.3      	10.2229      	2.50284      	-1.07814      	473.604      
  667.3      	1315.45      	  35403      	33740.9      	-10608.3      	-10577.6      	10.2233      	2.49902      	-1.07985      	 474.64      
 667.35      	1293.23      	35313.2      	  33693      	-10460.5      	-10429.9      	10.2237      	2.49496      	-1.08558      	 475.59      
  667.4      	1270.89      	35216.1      	33646.9      	-10280.1      	-10249.5      	10.2242      	 2.4909      	-1.09621      	476.441      
 667.45      	1248.46      	35111.6      	  33601      	 -10071      	-10040.6      	10.2248      	2.48658      	-1.11192      	477.083      
  667.5      	1226.11      	34996.3      	33550.6      	-9835.12      	-9804.99      	10.2254      	2.48191      	-1.13248      	477.465      
 667.55      	 1203.9      	34868.4      	33493.7      	-9571.75      	-9541.86      	 10.226      	2.47716      	-1.15757      	477.642      
  667.6      	1181.88      	34727.7      	  33431      	-9275.2      	-9245.6      	10.2266      	2.47251      	-1.18651      	477.813      
 667.65      	1159.98      	34576.7      	33366.5      	-8937.72      	-8908.42      	10.2273      	2.46805      	-1.21835      	478.209      
  667.7      	1138.08      	34422.6      	33306.7      	-8558.18      	-8529.21      	 10.228      	 2.4639      	-1.25212      	478.997      
 667.75      	1116.27      	34270.4      	  33254      	-8142.69      	-8114.07      	10.2287      	2.46014      	-1.28709      	480.119      
  667.8      	1094.59      	34120.1      	33205.3      	-7698.19      	-7669.94      	10.2294      	2.45677      	-1.32288      	481.425      
 667.85      	1073.16      	33976.1      	33163.2      	-7228.7      	-7200.83      	10.2301      	2.45389      	-1.35946      	482.911      
  667.9      	1052.23      	  33849      	33136.9      	-6736.7      	-6709.23      	10.2308      	2.45186      	-1.39706      	484.726      
 667.95      	1032.09      	33745.9      	33131.5      	-6226.65      	-6199.57      	10.2315      	2.45124      	-1.43599      	486.879      
    668      	 1012.7      	33666.5      	33144.6      	-5704.93      	-5678.24      	10.2323      	2.45243      	-1.47649      	489.183      
 668.05      	993.743      	33603.2      	33166.8      	-5177.58      	-5151.3      	 10.233      	2.45557      	-1.51854      	491.365      
  668.1      	974.849      	33541.5      	33182.6      	-4649.02      	-4623.16      	10.2338      	2.46052      	-1.56194      	493.203      
 668.15      	955.939      	33468.1      	33178.6      	-4118.5      	-4093.08      	10.2346      	2.46698      	-1.60642      	494.707      
  668.2      	937.378      	33383.5      	33155.9      	-3579.58      	-3554.6      	10.2354      	 2.4745      	-1.6519      	496.209      
 668.25      	919.697      	33297.4      	33124.3      	-3027.65      	-3003.12      	10.2362      	2.48268      	-1.69847      	 498.02      
  668.3      	903.171      	  33213      	33086.3      	-2464.23      	-2440.14      	 10.237      	2.49102      	-1.74619      	500.118      
 668.35      	887.893      	33127.2      	  33038      	-1892.28      	-1868.63      	10.2377      	2.49876      	-1.79489      	502.321      
  668.4      	873.889      	33041.7      	32980.6      	-1312.55      	-1289.36      	10.2385      	2.50511      	-1.8442      	504.595      
 668.45      	 861.12      	32964.1      	  32921      	-726.144      	-703.403      	10.2392      	2.50979      	-1.89376      	507.004      
  668.5      	849.399      	32898.2      	32862.8      	-135.794      	-113.503      	10.2399      	2.51315      	-1.94324      	509.522      
 668.55      	 838.61      	  32841      	32802.7      	457.942      	479.783      	10.2406      	2.51567      	-1.99239      	512.074      
  668.6      	828.859      	  32786      	32733.9      	1058.18      	1079.56      	10.2413      	2.51724      	-2.04103      	514.673      
 668.65      	820.468      	32729.6      	  32652      	1667.63      	1688.56      	10.2419      	2.51741      	-2.08899      	517.404      
  668.7      	814.122      	  32678      	32563.1      	2283.87      	2304.34      	10.2426      	2.51607      	-2.13622      	520.377      
 668.75      	810.534      	32648.7      	32484.7      	2899.47      	 2919.5      	10.2432      	2.51358      	-2.18276      	523.658      
  668.8      	809.691      	  32657      	32432.7      	3511.56      	3531.17      	10.2437      	2.51037      	-2.22878      	  527.2      
 668.85      	810.776      	32705.3      	32408.9      	4126.12      	4145.31      	10.2443      	2.50678      	-2.27451      	  530.9      
  668.9      	812.894      	32786.5      	  32406      	4746.22      	4764.98      	10.2449      	2.50335      	-2.32011      	534.602      
 668.95      	815.538      	32890.5      	32414.1      	5369.67      	   5388      	10.2455      	2.50086      	-2.36559      	538.182      
    669      	818.863      	33008.1      	  32423      	5999.95      	6017.83      	10.2461      	2.49998      	-2.41092      	541.717      
 669.05      	823.428      	  33134      	32425.6      	6644.79      	6662.23      	10.2468      	  2.501      	-2.45645      	545.416      
  669.1      	829.544      	  33266      	  32418      	7308.05      	7325.03      	10.2475      	2.50396      	-2.50313      	549.379      
 669.15      	837.156      	33403.2      	32398.9      	7986.78      	 8003.3      	10.2481      	2.50867      	-2.55201      	553.516      
  669.2      	845.921      	33546.3      	32370.5      	8672.56      	 8688.6      	10.2488      	2.51459      	-2.6038      	557.602      
 669.25      	855.557      	33696.7      	32336.3      	9355.94      	9371.51      	10.2496      	2.52088      	-2.65879      	 561.42      
  669.3      	866.091      	33850.9      	32295.2      	10030.4      	10045.5      	10.2503      	 2.5268      	-2.71704      	564.855      
 669.35      	877.598      	34001.5      	32240.1      	10695.2      	10709.8      	 10.251      	2.53203      	-2.77814      	567.901      
  669.4      	890.358      	34146.8      	32167.8      	11355.7      	11369.8      	10.2517      	2.53641      	-2.84108      	570.692      
 669.45      	904.841      	34297.3      	32087.5      	12017.3      	12030.9      	10.2524      	 2.5397      	-2.90448      	573.454      
  669.5      	921.182      	34467.1      	  32014      	  12681      	12694.1      	10.2531      	2.54175      	-2.96697      	576.317      
 669.55      	939.046      	34664.1      	31956.5      	13345.6      	13358.2      	10.2538      	2.54279      	-3.02744      	579.277      
  669.6      	957.937      	34888.5      	31917.1      	14008.5      	14020.6      	10.2545      	2.54317      	-3.08518      	 582.26      
 669.65      	977.559      	35137.6      	31895.7      	14664.2      	14675.8      	10.2552      	2.54316      	-3.13977      	585.232      
  669.7      	997.774      	35404.9      	31890.4      	15304.6      	15315.7      	10.2559      	2.54311      	-3.19106      	588.224      
 669.75      	1018.42      	35681.1      	31896.3      	15921.3      	15931.9      	10.2566      	2.54368      	-3.23918      	591.245      
  669.8      	1039.38      	35958.6      	31909.9      	16507.3      	16517.6      	10.2573      	2.54549      	-3.28445      	 594.28      
 669.85      	1060.57      	36232.9      	31929.4      	  17060      	17069.8      	 10.258      	 2.5488      	-3.32728      	 597.33      
  669.9      	1081.91      	36500.7      	31951.2      	17581.9      	17591.4      	10.2587      	2.55359      	-3.36796      	600.413      
 669.95      	1103.26      	36758.2      	31970.1      	18076.8      	  18086      	10.2595      	2.55965      	-3.40665      	603.537      
    670      	1124.48      	37002.1      	31982.9      	18545.5      	18554.4      	10.2602      	2.56668      	-3.44341      	606.674      
 670.05      	1145.64      	37230.7      	31987.3      	  18990      	18998.5      	10.2609      	2.57426      	-3.47828      	609.795      
  670.1      	1166.88      	37444.1      	31982.2      	19413.4      	19421.7      	10.2617      	 2.5819      	-3.51132      	612.909      
 670.15      	1188.32      	37642.8      	31968.1      	19816.6      	19824.6      	10.2624      	 2.5892      	-3.5427      	615.973      
  670.2      	1209.96      	37826.8      	  31947      	20197.3      	20205.1      	 10.263      	2.59576      	-3.57262      	618.854      
 670.25      	1231.71      	37996.3      	31922.2      	20551.5      	20559.1      	10.2636      	2.60121      	-3.60117      	621.422      
  670.3      	1253.46      	38151.7      	  31898      	20874.5      	20881.9      	10.2642      	2.60526      	-3.62828      	623.595      
 670.35      	 1275.3      	38294.6      	31877.7      	21165.2      	21172.4      	10.2647      	2.60779      	-3.65372      	625.357      
  670.4      	1297.31      	38427.8      	  31863      	21427.2      	21434.2      	10.2652      	2.60893      	-3.67716      	626.778      
 670.45      	1319.44      	38553.8      	31854.7      	21664.4      	21671.2      	10.2656      	2.60895      	-3.6982      	627.958      
  670.5      	1341.72      	38676.5      	31857.6      	  21878      	21884.6      	 10.266      	2.60823      	-3.71636      	628.982      
 670.55      	1364.35      	38803.6      	31879.8      	22069.7      	22076.2      	10.2663      	2.60728      	-3.7312      	629.919      
  670.6      	1387.33      	38942.3      	31928.3      	  22243      	22249.4      	10.2665      	2.60675      	-3.74261      	630.809      
 670.65      	 1410.4      	  39094      	32004.6      	22398.6      	22404.8      	10.2667      	2.60741      	-3.75091      	631.655      
  670.7      	 1433.1      	39250.8      	32102.7      	22531.8      	  22538      	10.2669      	2.61007      	-3.75668      	632.438      
 670.75      	1455.07      	39398.7      	32207.9      	22639.2      	22645.2      	 10.267      	2.61532      	-3.76039      	633.244      
  670.8      	 1476.2      	39524.6      	  32301      	22725.5      	22731.5      	10.2671      	 2.6233      	-3.76243      	634.299      
 670.85      	1496.67      	39620.7      	32367.2      	22798.4      	22804.5      	10.2671      	2.63362      	-3.76346      	635.799      
  670.9      	1516.73      	39683.8      	32402.6      	22857.5      	22863.6      	 10.267      	 2.6456      	-3.7642      	637.662      
 670.95      	1536.43      	39714.5      	32413.6      	22895.3      	22901.4      	10.2669      	2.65836      	-3.76516      	639.522      
    671      	1555.74      	39719.2      	32410.8      	22907.2      	22913.3      	10.2668      	2.67072      	-3.76662      	640.964      
 671.05      	 1574.7      	39706.2      	32403.4      	22895.2      	22901.4      	10.2665      	 2.6816      	-3.76888      	642.183      
  671.1      	 1593.5      	39683.6      	  32398      	22863.5      	22869.8      	10.2662      	2.69027      	-3.77223      	643.046      
 671.15      	1612.31      	39659.9      	32402.9      	22815.4      	22821.8      	10.2659      	2.69648      	-3.77622      	643.061      
  671.2      	1631.15      	39642.8      	32427.6      	22750.5      	22756.8      	10.2654      	2.70052      	-3.77962      	642.052      
 671.25      	1649.93      	39631.9      	32474.8      	22663.9      	22670.2      	10.2649      	2.70308      	-3.78107      	640.283      
  671.3      	1668.32      	39617.8      	32536.3      	22550.7      	22557.1      	10.2644      	2.70472      	-3.77952      	638.122      
 671.35      	1685.98      	39593.6      	32603.8      	22410.1      	22416.5      	10.2637      	2.70606      	-3.77423      	635.816      
  671.4      	1702.72      	39560.1      	32677.3      	22243.1      	22249.6      	10.2631      	2.70784      	-3.76465      	633.482      
 671.45      	1718.64      	39512.4      	32754.7      	22043.4      	22049.9      	10.2623      	2.71054      	-3.75052      	631.265      
  671.5      	1733.73      	39438.5      	32828.6      	21799.7      	21806.4      	10.2616      	2.71414      	-3.73191      	629.094      
 671.55      	1748.27      	39336.2      	32895.5      	21511.9      	21518.8      	10.2608      	2.71835      	-3.70898      	627.131      
  671.6      	1762.74      	39209.9      	32954.3      	21188.8      	21195.9      	  10.26      	2.72289      	-3.68196      	625.448      
 671.65      	1776.98      	39062.3      	33005.2      	20833.9      	20841.3      	10.2592      	2.72754      	-3.6512      	623.933      
  671.7      	1790.57      	  38897      	33051.6      	20447.3      	  20455      	10.2584      	2.73202      	-3.61713      	622.397      
 671.75      	1803.29      	38716.7      	33094.5      	20031.4      	20039.3      	10.2576      	2.73595      	-3.58016      	620.791      
  671.8      	1815.23      	38523.6      	  33134      	  19589      	19597.3      	10.2568      	2.73901      	-3.54076      	618.964      
 671.85      	 1826.7      	  38323      	33172.6      	19124.5      	19133.2      	 10.256      	2.74113      	-3.4996      	616.971      
  671.9      	1837.98      	38122.1      	33215.2      	  18643      	18652.1      	10.2552      	2.74253      	-3.45746      	614.745      
 671.95      	1849.09      	  37926      	33265.3      	18146.9      	18156.4      	10.2543      	2.74357      	-3.41497      	612.323      
    672      	1859.68      	37733.9      	33323.7      	17631.9      	17641.7      	10.2535      	2.74452      	-3.37235      	609.586      
 672.05      	1869.46      	37543.8      	33390.4      	17091.6      	17101.7      	10.2527      	2.74548      	-3.32951      	606.545      
  672.1      	1878.33      	37357.4      	33465.3      	  16527      	16537.5      	10.2519      	2.74664      	-3.28625      	 603.18      
 672.15      	1886.42      	37176.1      	33544.6      	15947.1      	  15958      	 10.251      	2.74828      	-3.24243      	599.714      
  672.2      	1893.82      	36996.5      	33619.7      	15360.3      	15371.7      	10.2502      	2.75057      	-3.19789      	596.205      
 672.25      	1900.65      	36815.3      	33684.5      	14771.6      	14783.4      	10.2493      	2.75348      	-3.15239      	592.853      
  672.3      	1907.13      	36631.7      	33737.3      	14182.6      	14194.8      	10.2485      	2.75669      	-3.10572      	589.634      
 672.35      	 1913.3      	36445.4      	33778.2      	13593.1      	13605.7      	10.2477      	 2.7598      	-3.05795      	586.544      
  672.4      	1919.06      	36256.7      	33807.5      	13002.8      	13015.9      	10.2469      	2.76242      	-3.00964      	583.333      
 672.45      	 1924.3      	36068.1      	33827.8      	12412.2      	12425.7      	10.2461      	2.76428      	-2.96162      	 579.92      
  672.5      	1928.87      	35881.6      	33841.9      	11819.1      	  11833      	10.2454      	2.76514      	-2.9146      	 576.03      
 672.55      	1932.59      	35695.5      	  33850      	11217.3      	11231.5      	10.2447      	2.76478      	-2.86891      	571.521      
  672.6      	1935.49      	35505.9      	33848.5      	10603.3      	10617.9      	10.2441      	2.76306      	-2.82463      	566.147      
 672.65      	1937.86      	35311.7      	33834.7      	9981.14      	9996.08      	10.2434      	2.75983      	-2.78157      	559.986      
  672.7      	1939.86      	  35114      	  33808      	9355.05      	9370.28      	10.2428      	2.75477      	-2.73927      	 552.96      
 672.75      	1941.23      	34913.1      	33768.7      	8724.79      	8740.28      	10.2422      	2.74723      	-2.6969      	545.146      
  672.8      	 1941.7      	34707.7      	33715.3      	8089.56      	8105.29      	10.2416      	2.73608      	-2.65342      	536.638      
 672.85      	1940.98      	34493.9      	33643.6      	7449.13      	 7465.1      	10.2411      	2.71995      	-2.60781      	528.035      
  672.9      	1939.05      	34264.3      	33546.4      	6800.85      	6817.09      	10.2405      	2.69789      	-2.55935      	520.207      
 672.95      	1936.11      	34012.6      	33417.6      	6141.29      	6157.91      	10.2399      	2.67064      	-2.5077      	514.434      
    673      	1932.49      	33738.7      	33256.5      	5470.62      	5487.76      	10.2393      	2.64135      	-2.45303      	511.672      
 673.05      	1928.29      	33447.6      	33066.9      	4791.96      	4809.76      	10.2386      	2.61441      	-2.39595      	511.854      
  673.1      	1923.46      	33149.4      	32858.3      	 4108.7      	4127.23      	 10.238      	2.59281      	-2.33705      	  513.6      
 673.15      	1917.92      	32865.9      	32651.9      	3422.36      	3441.62      	10.2374      	2.57684      	-2.27648      	515.248      
  673.2      	 1911.7      	32633.3      	32483.5      	2732.78      	2752.71      	10.2368      	2.56497      	-2.21429      	515.445      
 673.25      	1905.02      	32497.9      	32398.5      	2042.33      	2062.85      	10.2361      	2.55534      	-2.15098      	513.999      
  673.3      	1898.59      	32502.3      	32438.7      	1359.86      	1380.94      	10.2355      	2.54629      	-2.08754      	511.598      
 673.35      	1893.18      	32658.7      	  32616      	698.163      	719.775      	10.2349      	2.53649      	-2.02477      	509.468      
  673.4      	1889.11      	32928.2      	32892.7      	62.3004      	84.4591      	10.2343      	2.52553      	-1.96303      	508.116      
 673.45      	1885.77      	33238.9      	33198.6      	-557.856      	-535.141      	10.2337      	2.51418      	-1.90255      	507.315      
  673.5      	1882.13      	33531.9      	33475.4      	-1175.57      	-1152.31      	10.2331      	2.50396      	-1.84382      	506.467      
 673.55      	1877.17      	33784.4      	33700.9      	-1790.34      	-1766.54      	10.2325      	2.49655      	-1.78744      	505.472      
  673.6      	1870.34      	33997.6      	33877.2      	-2391.63      	-2367.29      	10.2319      	2.49314      	-1.73389      	 504.47      
 673.65      	1861.76      	34176.6      	34010.6      	-2974.25      	-2949.4      	10.2313      	2.49408      	-1.68344      	503.575      
  673.7      	1851.91      	34324.3      	34104.9      	-3540.29      	-3514.95      	10.2307      	 2.4986      	-1.63618      	 502.63      
 673.75      	1841.37      	34445.2      	  34165      	-4091.62      	-4065.8      	10.2301      	2.50525      	-1.59204      	 501.51      
  673.8      	1830.54      	34548.6      	34200.8      	-4628.46      	-4602.19      	10.2295      	2.51263      	-1.55084      	500.142      
 673.85      	1819.57      	34648.4      	  34227      	-5151.09      	-5124.39      	10.2289      	2.52008      	-1.51244      	498.624      
  673.9      	1808.18      	34754.9      	34254.8      	-5658.45      	-5631.33      	10.2283      	 2.5274      	-1.47675      	497.005      
 673.95      	1795.88      	34867.6      	  34285      	-6147.71      	-6120.2      	10.2277      	2.53441      	-1.44345      	495.298      
    674      	1782.33      	34978.3      	34310.8      	-6615.26      	-6587.39      	 10.227      	2.54087      	-1.41198      	493.443      
 674.05      	1767.68      	35078.8      	34325.3      	-7056.91      	-7028.71      	10.2264      	2.54657      	-1.38166      	491.512      
  674.1      	1752.22      	35162.8      	34324.6      	-7466.67      	-7438.16      	10.2258      	2.55139      	-1.35196      	489.636      
 674.15      	1736.37      	35226.6      	34307.2      	-7838.68      	-7809.9      	10.2253      	2.55517      	-1.32277      	 487.97      
  674.2      	1720.46      	35272.9      	34276.7      	-8173.46      	-8144.42      	10.2248      	2.55761      	-1.2945      	486.558      
 674.25      	1704.57      	35309.9      	34240.9      	-8477.92      	-8448.65      	10.2243      	2.55842      	-1.26783      	485.354      
  674.3      	1688.41      	  35346      	34207.3      	-8759.47      	-8729.98      	10.2239      	2.55736      	-1.24349      	484.212      
 674.35      	1671.82      	35385.2      	34179.2      	-9024.11      	-8994.43      	10.2236      	2.55441      	-1.22224      	482.969      
  674.4      	 1654.7      	35427.8      	34155.9      	-9275.83      	-9245.97      	10.2233      	2.54991      	-1.20457      	481.493      
 674.45      	1637.16      	35470.7      	34134.9      	-9514.3      	-9484.29      	10.2231      	2.54446      	-1.19041      	479.791      
  674.5      	 1619.4      	35509.5      	34112.9      	-9735.69      	-9705.55      	10.2229      	2.53868      	-1.17896      	477.952      
 674.55      	1601.54      	35542.4      	34089.6      	-9935.67      	-9905.43      	10.2229      	  2.533      	-1.1692      	 476.16      
  674.6      	1583.43      	35569.8      	  34067      	-10109.9      	-10079.6      	10.2228      	2.52775      	-1.16025      	474.611      
 674.65      	1564.72      	35590.6      	34045.7      	 -10254      	-10223.6      	10.2228      	2.52313      	-1.1515      	473.412      
  674.7      	1545.17      	35605.1      	34026.3      	-10368.2      	-10337.7      	10.2229      	 2.5192      	-1.14259      	472.582      
 674.75      	 1524.8      	35615.5      	34009.1      	-10460.3      	-10429.8      	 10.223      	2.51581      	-1.13341      	 472.06      
  674.8      	1503.94      	35621.3      	33990.3      	-10540.9      	-10510.3      	10.2231      	2.51278      	-1.12408      	471.685      
 674.85      	1482.97      	35620.3      	33965.6      	-10617.2      	-10586.6      	10.2233      	2.51004      	-1.11482      	471.265      
  674.9      	1462.09      	35613.1      	33934.9      	-10691.2      	-10660.5      	10.2235      	2.50753      	-1.10589      	470.729      
 674.95      	1441.23      	35602.1      	  33902      	-10758.7      	 -10728      	10.2238      	2.50506      	-1.09751      	470.223      
    675      	1420.21      	35585.6      	33868.3      	-10810.6      	-10779.8      	10.2242      	 2.5024      	-1.08992      	470.292      
 675.05      	1398.84      	  35559      	33831.8      	-10837.5      	-10806.7      	10.2246      	2.49966      	-1.08346      	470.854      
  675.1      	1377.17      	35519.2      	33791.5      	-10832.9      	-10802.1      	10.2251      	 2.4969      	-1.07857      	471.608      
 675.15      	1355.24      	35466.1      	33748.7      	-10792.4      	-10761.6      	10.2257      	 2.4937      	-1.07553      	472.522      
  675.2      	1333.23      	35398.5      	33703.2      	-10712.8      	 -10682      	10.2263      	2.48965      	-1.07473      	473.526      
 675.25      	1311.13      	35315.6      	  33654      	-10593.5      	-10562.8      	 10.227      	  2.485      	-1.07706      	474.538      
  675.3      	1288.89      	35221.2      	33603.6      	-10438.4      	-10407.8      	10.2278      	2.48024      	-1.08369      	475.454      
 675.35      	1266.53      	  35120      	33554.9      	-10252.3      	-10221.9      	10.2286      	2.47545      	-1.09532      	476.243      
  675.4      	 1244.1      	35010.8      	33505.6      	-10038.3      	 -10008      	10.2295      	2.47036      	-1.11199      	476.805      
 675.45      	1221.78      	34890.2      	33451.2      	-9797.6      	-9767.52      	10.2303      	2.46498      	-1.13343      	477.117      
  675.5      	 1199.6      	34756.7      	33389.8      	-9528.9      	-9499.08      	10.2312      	 2.4596      	-1.15926      	477.253      
 675.55      	1177.61      	34610.5      	33323.4      	  -9225      	-9195.46      	10.2322      	2.45436      	-1.18874      	477.444      
  675.6      	1155.69      	34455.5      	33256.9      	-8878.61      	-8849.38      	10.2331      	2.44934      	-1.22086      	477.921      
 675.65      	1133.76      	  34299      	33196.4      	-8491.12      	-8462.22      	 10.234      	2.44467      	-1.25469      	478.799      
  675.7      	1111.93      	34144.5      	33142.2      	-8069.97      	-8041.42      	10.2349      	 2.4404      	-1.28959      	479.964      
 675.75      	1090.25      	33992.2      	33091.9      	-7621.22      	-7593.05      	10.2359      	2.43652      	-1.32528      	481.293      
  675.8      	1068.86      	33848.8      	33050.6      	-7147.6      	-7119.82      	10.2368      	2.43321      	-1.36181      	482.847      
 675.85      	1048.05      	33724.9      	33027.5      	-6652.09      	-6624.69      	10.2377      	2.43091      	-1.39944      	484.762      
  675.9      	1028.03      	33625.6      	33025.3      	-6140.22      	-6113.22      	10.2386      	2.43015      	-1.43848      	486.976      
 675.95      	 1008.7      	33548.4      	33039.7      	-5618.22      	-5591.61      	10.2396      	2.43128      	-1.47913      	489.268      
    676      	989.696      	33484.2      	33059.8      	-5091.76      	-5065.56      	10.2405      	2.43436      	-1.52129      	491.373      
 676.05      	 970.68      	33417.5      	33069.3      	-4564.52      	-4538.75      	10.2414      	 2.4392      	-1.56473      	 493.11      
  676.1      	951.703      	33337.8      	33057.8      	-4034.07      	-4008.74      	10.2423      	2.44545      	-1.60923      	494.572      
 676.15      	933.217      	33249.8      	33030.7      	-3493.11      	-3468.21      	10.2433      	 2.4527      	-1.65476      	496.146      
  676.2      	915.691      	  33162      	32996.5      	-2938.65      	-2914.2      	10.2441      	2.46053      	-1.70144      	498.058      
 676.25      	899.341      	33074.9      	32954.6      	-2373.49      	-2349.48      	 10.245      	2.46835      	-1.74927      	500.197      
  676.3      	884.262      	  32986      	32901.9      	-1799.87      	-1776.31      	10.2459      	2.47537      	 -1.798      	502.417      
 676.35      	870.445      	32899.3      	32841.8      	-1218.05      	-1194.94      	10.2467      	 2.4809      	-1.84728      	 504.73      
  676.4      	857.814      	  32822      	32780.9      	-629.85      	-607.192      	10.2475      	2.48482      	-1.89674      	507.181      
 676.45      	846.181      	32756.2      	32721.2      	-38.1297      	-15.9219      	10.2482      	2.48759      	-1.9461      	509.715      
  676.5      	835.489      	32697.6      	32657.9      	557.847      	579.602      	10.2489      	2.48956      	-1.99513      	512.276      
 676.55      	825.902      	32639.6      	  32584      	 1161.5      	 1182.8      	10.2496      	2.49048      	-2.04364      	514.895      
  676.6      	817.838      	32580.7      	32497.4      	1774.31      	1795.15      	10.2502      	2.48991      	-2.09149      	517.672      
 676.65      	812.069      	  32531      	32408.1      	2392.39      	2412.78      	10.2508      	2.48789      	-2.13863      	520.725      
  676.7      	 809.16      	32509.1      	32334.7      	 3008.8      	3028.74      	10.2514      	2.48487      	-2.18515      	524.083      
 676.75      	808.836      	32527.1      	32289.8      	3622.92      	3642.44      	 10.252      	2.48125      	-2.23122      	527.677      
  676.8      	810.187      	32584.3      	32272.2      	4240.99      	4260.09      	10.2525      	2.47737      	-2.27704      	531.392      
 676.85      	812.394      	32672.4      	32273.2      	4864.73      	 4883.4      	 10.253      	2.47388      	-2.32275      	 535.07      
  676.9      	815.105      	  32781      	32282.5      	 5492.6      	5510.83      	10.2535      	2.47159      	-2.36832      	538.628      
 676.95      	818.664      	32901.6      	32290.5      	6129.12      	 6146.9      	 10.254      	2.47106      	-2.41379      	542.198      
    677      	823.597      	  33030      	32291.1      	6781.62      	6798.95      	10.2546      	2.47252      	-2.45968      	545.974      
 677.05      	830.108      	33164.5      	  32281      	7452.81      	7469.68      	10.2551      	2.47595      	-2.50702      	550.013      
  677.1      	838.065      	33304.4      	32259.6      	8137.72      	8154.13      	10.2557      	2.48105      	-2.55684      	554.181      
 677.15      	847.088      	  33451      	32230.1      	8826.53      	8842.46      	10.2562      	2.48718      	-2.60971      	558.218      
  677.2      	856.967      	33604.8      	32195.5      	9510.54      	9525.98      	10.2568      	 2.4935      	-2.66585      	561.937      
 677.25      	867.785      	33760.7      	32152.3      	10185.2      	10200.1      	10.2573      	2.49937      	-2.7252      	565.265      
  677.3      	879.643      	33911.7      	32093.3      	10851.3      	10865.8      	10.2578      	2.50451      	-2.7872      	568.226      
 677.35      	 892.89      	34059.5      	32018.6      	11514.7      	11528.6      	10.2584      	2.50878      	-2.8507      	570.991      
  677.4      	907.959      	34216.8      	31940.1      	12180.1      	12193.5      	10.2588      	2.51193      	-2.91427      	573.776      
 677.45      	924.854      	34396.7      	31871.8      	12847.7      	12860.6      	10.2593      	 2.5139      	-2.97658      	576.676      
  677.5      	943.146      	34604.9      	31821.1      	13515.3      	13527.7      	10.2598      	2.51497      	-3.03666      	579.652      
 677.55      	 962.37      	34840.7      	31789.2      	14179.7      	14191.7      	10.2602      	2.51549      	-3.09386      	582.631      
  677.6      	982.281      	35099.8      	31775.2      	14834.9      	14846.3      	10.2606      	2.51574      	-3.14785      	585.604      
 677.65      	1002.74      	35374.8      	31776.2      	15472.2      	15483.1      	10.2611      	2.51617      	-3.19854      	588.599      
  677.7      	1023.61      	35656.7      	31787.7      	16083.2      	16093.7      	10.2615      	2.51744      	-3.24612      	591.629      
 677.75      	1044.78      	35938.8      	31807.1      	16662.3      	16672.4      	10.2619      	2.52011      	-3.29094      	594.677      
  677.8      	1066.15      	36216.7      	31831.6      	17208.2      	17217.9      	10.2624      	2.52438      	-3.33338      	 597.74      
 677.85      	1087.61      	36487.1      	31856.9      	17724.4      	17733.7      	10.2628      	2.53014      	-3.3737      	600.843      
  677.9      	1109.05      	36746.4      	31878.9      	18213.6      	18222.6      	10.2633      	2.53716      	-3.41205      	603.991      
 677.95      	1130.36      	36991.2      	  31894      	18676.9      	18685.6      	10.2637      	2.54508      	-3.44846      	607.144      
    678      	1151.65      	37220.6      	31900.2      	19116.7      	19125.1      	10.2641      	2.55348      	-3.48298      	610.286      
 678.05      	1173.04      	  37435      	31897.3      	19535.5      	19543.6      	10.2645      	2.56188      	-3.51572      	613.415      
  678.1      	1194.64      	37634.6      	31886.1      	19933.1      	  19941      	10.2649      	2.56987      	-3.54686      	616.456      
 678.15      	1216.42      	37819.5      	31868.6      	20307.4      	20315.1      	10.2652      	2.57704      	-3.57659      	619.277      
  678.2      	1238.26      	37989.8      	31848.8      	20653.4      	20660.9      	10.2655      	2.58305      	-3.60494      	 621.76      
 678.25      	1260.09      	38146.1      	31830.9      	20966.8      	  20974      	10.2658      	2.58764      	-3.6318      	623.825      
  678.3      	1282.05      	38290.7      	31817.7      	21248.3      	21255.4      	10.2659      	2.59078      	-3.65689      	625.495      
 678.35      	1304.17      	38426.1      	31810.1      	21502.7      	21509.6      	 10.266      	 2.5926      	-3.67985      	626.861      
