# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
    295      	15848.5      	19984.6      	1082.69      	7.57291      	5.32472      	15.6185      	9.66849      	11.8891      	95.8449      	7.92298      	2.64099      	117.446      	2.27187      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.05      	  15838      	19971.6      	1082.25      	7.57282      	5.32466      	15.6188      	9.66208      	11.8842      	95.8438      	7.92307      	2.64102      	119.718      	2.27185      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.1      	  15826      	19958.2      	1081.95      	7.57217      	 5.3242      	 15.619      	9.65476      	11.8809      	95.8356      	7.92375      	2.64125      	121.989      	2.27165      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.15      	15816.1      	19948.7      	1081.61      	7.57105      	5.32341      	15.6193      	9.64872      	11.8772      	95.8213      	7.92493      	2.64164      	124.261      	2.27131      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.2      	15804.3      	19937.6      	1081.41      	7.56963      	5.32241      	15.6196      	9.64154      	 11.875      	95.8034      	7.92641      	2.64214      	126.533      	2.27089      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.25      	  15795      	19929.6      	1081.12      	7.56818      	5.32139      	15.6198      	9.63584      	11.8718      	95.7851      	7.92793      	2.64264      	128.804      	2.27045      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.3      	15783.4      	19918.1      	1080.95      	7.56701      	5.32057      	15.6201      	9.62878      	  11.87      	95.7703      	7.92915      	2.64305      	131.074      	 2.2701      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.35      	15774.1      	19908.3      	1080.62      	7.56628      	5.32006      	15.6204      	9.62313      	11.8664      	 95.761      	7.92992      	2.64331      	133.345      	2.26988      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.4      	15761.7      	19893.2      	1080.37      	7.56604      	5.31989      	15.6206      	9.61552      	11.8636      	 95.758      	7.93017      	2.64339      	135.615      	2.26981      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.45      	15750.6      	19878.3      	 1079.9      	 7.5664      	5.32014      	15.6209      	9.60879      	11.8584      	95.7625      	 7.9298      	2.64327      	137.885      	2.26992      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.5      	15734.2      	19855.2      	1079.45      	7.56731      	5.32078      	15.6211      	9.59876      	11.8535      	 95.774      	7.92884      	2.64295      	140.154      	2.27019      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.55      	15716.2      	19829.3      	1078.68      	7.56854      	5.32164      	15.6214      	9.58782      	 11.845      	95.7896      	7.92755      	2.64252      	142.424      	2.27056      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.6      	15686.7      	19788.5      	1077.83      	7.56989      	 5.3226      	15.6216      	9.56981      	11.8357      	95.8067      	7.92614      	2.64205      	144.695      	2.27097      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.65      	  15645      	19732.4      	1076.45      	7.57123      	5.32354      	15.6218      	9.54434      	11.8205      	95.8237      	7.92474      	2.64158      	146.966      	2.27137      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.7      	  15591      	19661.3      	1074.53      	7.57236      	5.32433      	 15.622      	 9.5114      	11.7995      	 95.838      	7.92355      	2.64118      	149.237      	2.27171      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.75      	15560.8      	19621.4      	   1072      	7.57311      	5.32486      	15.6223      	9.49299      	11.7716      	95.8474      	7.92277      	2.64092      	151.508      	2.27193      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.8      	15535.8      	19589.2      	 1070.6      	7.57335      	5.32503      	15.6225      	9.47775      	11.7563      	95.8505      	7.92252      	2.64084      	 153.78      	  2.272      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.85      	15505.1      	19551.3      	1069.46      	7.57302      	5.32479      	15.6227      	  9.459      	11.7438      	95.8463      	7.92287      	2.64096      	156.052      	 2.2719      	     18      	      0      	    -18      	      0      	      0      	      0      
  295.9      	15460.1      	  19497      	1068.09      	7.57209      	5.32414      	 15.623      	9.43154      	11.7287      	95.8345      	7.92384      	2.64128      	158.324      	2.27163      	     18      	      0      	    -18      	      0      	      0      	      0      
 295.95      	15405.1      	19431.4      	1066.07      	7.57062      	5.32311      	15.6233      	9.39801      	11.7065      	95.8159      	7.92538      	2.64179      	160.596      	2.27119      	     18      	      0      	    -18      	      0      	      0      	      0      
    296      	15331.2      	  19343      	1063.61      	7.56872      	5.32177      	15.6235      	 9.3529      	11.6795      	95.7918      	7.92737      	2.64246      	162.867      	2.27061      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.05      	  15240      	19233.6      	1060.22      	7.56654      	5.32024      	15.6238      	9.29729      	11.6424      	95.7643      	7.92965      	2.64322      	165.138      	2.26996      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.1      	15124.9      	19093.8      	1055.97      	7.56435      	 5.3187      	 15.624      	9.22707      	11.5956      	95.7366      	7.93195      	2.64398      	167.408      	 2.2693      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.15      	14995.8      	18935.6      	1050.44      	7.56241      	5.31734      	15.6243      	 9.1483      	11.5349      	95.7121      	7.93397      	2.64466      	169.678      	2.26872      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.2      	14858.5      	18766.3      	1044.08      	7.56081      	5.31621      	15.6245      	9.06455      	11.4651      	95.6918      	7.93566      	2.64522      	171.947      	2.26824      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.25      	14741.5      	18621.8      	1037.14      	7.55946      	5.31526      	15.6247      	8.99318      	11.3889      	95.6747      	7.93707      	2.64569      	174.216      	2.26784      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.3      	14673.5      	18538.6      	1031.05      	7.55837      	5.31449      	15.6249      	 8.9517      	11.3221      	95.6609      	7.93822      	2.64607      	176.484      	2.26751      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.35      	14696.5      	18569.5      	 1027.3      	7.55763      	5.31397      	 15.625      	8.96574      	11.2808      	95.6515      	  7.939      	2.64633      	178.751      	2.26729      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.4      	14813.5      	  18718      	1028.06      	7.55732      	5.31376      	15.6251      	9.03708      	11.2892      	95.6477      	7.93932      	2.64644      	181.019      	 2.2672      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.45      	14996.6      	18949.1      	1033.43      	7.55744      	5.31384      	15.6252      	9.14878      	11.3481      	95.6491      	 7.9392      	 2.6464      	183.286      	2.26723      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.5      	15185.1      	19186.2      	1041.94      	7.55786      	5.31413      	15.6253      	9.26378      	11.4416      	95.6544      	7.93876      	2.64625      	185.553      	2.26736      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.55      	15332.2      	19370.8      	1050.57      	7.55837      	 5.3145      	15.6253      	9.35355      	11.5364      	 95.661      	7.93821      	2.64607      	 187.82      	2.26751      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.6      	15410.9      	19469.3      	1057.14      	7.55872      	5.31474      	15.6253      	9.40155      	11.6085      	95.6654      	7.93785      	2.64595      	190.088      	2.26762      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.65      	15434.4      	19499.3      	1060.46      	7.55862      	5.31467      	15.6253      	9.41588      	11.6449      	 95.664      	7.93796      	2.64599      	192.355      	2.26758      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.7      	15419.4      	19482.1      	1061.26      	7.55794      	 5.3142      	15.6252      	9.40674      	11.6537      	95.6555      	7.93867      	2.64622      	194.623      	2.26738      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.75      	15393.3      	19451.9      	1060.36      	7.55687      	5.31344      	15.6252      	9.39082      	11.6438      	 95.642      	7.93979      	 2.6466      	196.891      	2.26706      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.8      	15369.9      	19425.7      	1059.03      	7.55556      	5.31252      	15.6251      	9.37653      	11.6293      	95.6254      	7.94117      	2.64706      	199.158      	2.26667      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.85      	15364.3      	19422.6      	1057.89      	7.55401      	5.31143      	 15.625      	9.37313      	11.6167      	95.6058      	 7.9428      	 2.6476      	201.425      	 2.2662      	     18      	      0      	    -18      	      0      	      0      	      0      
  296.9      	15378.5      	  19445      	1057.64      	7.55226      	 5.3102      	15.6248      	9.38178      	 11.614      	95.5836      	7.94464      	2.64821      	203.691      	2.26568      	     18      	      0      	    -18      	      0      	      0      	      0      
 296.95      	15412.8      	19493.1      	1058.37      	7.55044      	5.30892      	15.6247      	9.40272      	 11.622      	95.5606      	7.94655      	2.64885      	205.957      	2.26513      	     18      	      0      	    -18      	      0      	      0      	      0      
    297      	15460.2      	19557.7      	 1060.1      	7.54865      	5.30766      	15.6245      	9.43163      	 11.641      	95.5379      	7.94844      	2.64948      	208.222      	 2.2646      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.05      	15521.7      	19639.7      	1062.47      	7.54701      	 5.3065      	15.6243      	9.46913      	 11.667      	95.5171      	7.95017      	2.65006      	210.487      	 2.2641      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.1      	15600.1      	19742.5      	1065.58      	7.54565      	5.30555      	 15.624      	9.51698      	11.7012      	95.4999      	 7.9516      	2.65053      	212.752      	 2.2637      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.15      	15672.6      	19836.8      	 1069.6      	7.54468      	5.30487      	15.6237      	 9.5612      	11.7454      	95.4876      	7.95262      	2.65087      	215.015      	 2.2634      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.2      	15725.9      	19905.4      	1073.31      	7.54423      	5.30455      	15.6234      	 9.5937      	11.7861      	 95.482      	 7.9531      	2.65103      	217.279      	2.26327      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.25      	15761.4      	19949.5      	1076.06      	7.54456      	5.30478      	 15.623      	9.61536      	11.8162      	95.4861      	7.95275      	2.65092      	219.542      	2.26337      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.3      	15783.8      	19974.7      	1077.87      	7.54572      	 5.3056      	15.6226      	  9.629      	11.8362      	95.5008      	7.95153      	2.65051      	221.806      	2.26372      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.35      	15795.5      	  19985      	   1079      	7.54744      	5.30681      	15.6222      	9.63617      	11.8485      	95.5226      	7.94972      	2.64991      	224.069      	2.26423      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.4      	15801.8      	19987.9      	1079.55      	7.54938      	5.30817      	15.6217      	9.64003      	11.8546      	95.5471      	7.94768      	2.64923      	226.333      	2.26481      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.45      	15800.6      	  19981      	1079.85      	 7.5514      	 5.3096      	15.6213      	9.63927      	11.8579      	95.5727      	7.94554      	2.64851      	228.598      	2.26542      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.5      	15801.6      	19977.2      	1079.75      	7.55333      	5.31095      	15.6208      	9.63989      	11.8567      	95.5971      	7.94352      	2.64784      	230.863      	  2.266      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.55      	15803.1      	19975.1      	 1079.8      	7.55483      	5.31201      	15.6203      	9.64081      	11.8573      	95.6161      	7.94194      	2.64731      	233.129      	2.26645      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.6      	15806.1      	19976.4      	1079.93      	7.55577      	5.31267      	15.6198      	9.64263      	11.8587      	 95.628      	7.94095      	2.64698      	235.395      	2.26673      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.65      	15807.3      	  19977      	 1080.2      	7.55613      	5.31292      	15.6193      	9.64338      	11.8617      	95.6325      	7.94057      	2.64686      	237.661      	2.26684      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.7      	15811.1      	19982.3      	1080.43      	7.55592      	5.31277      	15.6188      	9.64566      	11.8643      	95.6299      	7.94079      	2.64693      	239.928      	2.26678      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.75      	  15813      	19986.5      	1080.85      	7.55522      	5.31228      	15.6183      	9.64683      	11.8688      	95.6211      	7.94153      	2.64718      	242.195      	2.26657      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.8      	15817.1      	19994.7      	 1081.2      	7.55409      	5.31148      	15.6179      	9.64934      	11.8727      	95.6067      	7.94272      	2.64757      	244.462      	2.26623      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.85      	15819.1      	20001.2      	1081.69      	7.55262      	5.31045      	15.6174      	9.65056      	11.8781      	95.5882      	7.94426      	2.64809      	246.728      	2.26579      	     18      	      0      	    -18      	      0      	      0      	      0      
  297.9      	15824.1      	20011.2      	1082.09      	7.55122      	5.30947      	 15.617      	9.65363      	11.8825      	95.5705      	7.94573      	2.64858      	248.994      	2.26537      	     18      	      0      	    -18      	      0      	      0      	      0      
 297.95      	15826.2      	20016.4      	1082.64      	7.55027      	 5.3088      	15.6165      	9.65488      	11.8885      	95.5584      	7.94674      	2.64891      	 251.26      	2.26508      	     18      	      0      	    -18      	      0      	      0      	      0      
    298      	15830.8      	20023.6      	1082.97      	7.54974      	5.30843      	15.6161      	9.65772      	11.8921      	95.5517      	7.94729      	 2.6491      	253.525      	2.26492      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.05      	15831.7      	20024.9      	1083.39      	7.54969      	5.30839      	15.6157      	9.65828      	11.8968      	95.5511      	7.94734      	2.64911      	 255.79      	2.26491      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.1      	15834.7      	20026.9      	1083.58      	7.55035      	5.30885      	15.6152      	9.66006      	11.8989      	95.5594      	7.94665      	2.64888      	258.055      	 2.2651      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.15      	15831.1      	20019.1      	1083.81      	7.55158      	5.30972      	15.6148      	9.65789      	11.9014      	 95.575      	7.94536      	2.64845      	 260.32      	2.26547      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.2      	15825.9      	20008.6      	1083.67      	7.55307      	5.31077      	15.6143      	9.65471      	11.8998      	95.5938      	7.94379      	2.64793      	262.585      	2.26592      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.25      	  15808      	19981.7      	1083.45      	7.55468      	 5.3119      	15.6139      	9.64381      	11.8974      	95.6143      	7.94209      	2.64736      	264.851      	2.26641      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.3      	15778.3      	19939.8      	1082.64      	7.55631      	5.31305      	15.6135      	9.62568      	11.8886      	95.6349      	7.94038      	2.64679      	267.117      	2.26689      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.35      	15737.7      	19884.8      	1081.33      	7.55773      	5.31405      	 15.613      	9.60091      	11.8741      	95.6528      	7.93889      	 2.6463      	269.384      	2.26732      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.4      	15721.4      	19861.5      	1079.45      	7.55875      	5.31476      	15.6126      	9.59096      	11.8535      	95.6657      	7.93782      	2.64594      	271.651      	2.26763      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.45      	15707.9      	19843.2      	1078.74      	7.55926      	5.31512      	15.6123      	9.58274      	11.8457      	95.6721      	7.93729      	2.64576      	273.918      	2.26778      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.5      	15689.1      	19819.5      	1078.17      	7.55919      	5.31507      	15.6119      	9.57125      	11.8394      	95.6713      	7.93736      	2.64579      	276.186      	2.26776      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.55      	15654.7      	19777.7      	 1077.4      	7.55856      	5.31463      	15.6116      	9.55025      	 11.831      	95.6633      	7.93802      	2.64601      	278.454      	2.26757      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.6      	15610.6      	  19725      	1075.91      	7.55741      	5.31382      	15.6113      	9.52337      	11.8147      	95.6488      	7.93923      	2.64641      	280.721      	2.26722      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.65      	15546.4      	  19648      	   1074      	7.55585      	5.31272      	 15.611      	9.48422      	11.7937      	 95.629      	7.94087      	2.64696      	282.989      	2.26675      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.7      	15465.6      	19550.4      	1071.11      	7.55408      	5.31148      	15.6107      	9.43491      	11.7619      	95.6066      	7.94273      	2.64758      	285.256      	2.26622      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.75      	15359.8      	  19421      	1067.38      	7.55238      	5.31028      	15.6105      	9.37035      	 11.721      	95.5851      	7.94451      	2.64817      	287.522      	2.26571      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.8      	15240.7      	  19274      	1062.31      	7.55098      	 5.3093      	15.6103      	 9.2977      	11.6653      	95.5673      	7.94599      	2.64866      	289.788      	2.26529      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.85      	15113.1      	19115.4      	1056.45      	7.54991      	5.30854      	  15.61      	9.21989      	 11.601      	95.5538      	7.94712      	2.64904      	292.054      	2.26497      	     18      	      0      	    -18      	      0      	      0      	      0      
  298.9      	15007.5      	18983.8      	1049.99      	7.54913      	  5.308      	15.6098      	9.15544      	  11.53      	95.5439      	7.94794      	2.64931      	294.319      	2.26474      	     18      	      0      	    -18      	      0      	      0      	      0      
 298.95      	14951.2      	18913.8      	1044.47      	7.54865      	5.30766      	15.6095      	9.12111      	11.4694      	95.5379      	7.94844      	2.64948      	296.584      	2.26459      	     18      	      0      	    -18      	      0      	      0      	      0      
    299      	14986.6      	18958.9      	1041.29      	7.54851      	5.30756      	15.6093      	9.14268      	11.4345      	95.5361      	7.94859      	2.64953      	298.848      	2.26455      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.05      	15113.3      	19118.5      	1042.64      	7.54879      	5.30776      	 15.609      	9.21997      	11.4493      	95.5396      	 7.9483      	2.64943      	301.113      	2.26464      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.1      	15306.1      	19360.4      	1048.46      	7.54953      	5.30828      	15.6087      	9.33759      	11.5132      	95.5491      	7.94751      	2.64917      	303.377      	2.26486      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.15      	  15500      	19603.1      	1057.41      	7.55057      	5.30901      	15.6085      	9.45591      	11.6114      	95.5621      	7.94643      	2.64881      	305.642      	2.26517      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.2      	15650.5      	19790.6      	1066.27      	7.55163      	5.30976      	15.6082      	 9.5477      	11.7088      	95.5757      	 7.9453      	2.64843      	307.907      	2.26549      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.25      	15732.4      	19891.7      	1072.98      	7.55253      	5.31039      	15.6079      	9.59765      	11.7824      	 95.587      	7.94436      	2.64812      	310.172      	2.26576      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.3      	15760.7      	19926.4      	1076.45      	7.55298      	 5.3107      	15.6076      	9.61497      	11.8205      	95.5927      	7.94389      	2.64796      	312.438      	2.26589      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.35      	15750.1      	19913.3      	 1077.5      	7.55285      	5.31061      	15.6074      	9.60845      	 11.832      	 95.591      	7.94403      	2.64801      	314.704      	2.26585      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.4      	15728.5      	19887.4      	1076.81      	7.55229      	5.31022      	15.6071      	9.59527      	11.8245      	 95.584      	7.94461      	 2.6482      	 316.97      	2.26569      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.45      	15709.4      	19865.3      	1075.72      	7.55153      	5.30968      	15.6069      	9.58363      	11.8125      	95.5743      	7.94541      	2.64847      	319.236      	2.26546      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.5      	15708.7      	19866.9      	1074.79      	7.55062      	5.30904      	15.6066      	9.58323      	11.8023      	95.5628      	7.94637      	2.64879      	321.501      	2.26518      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.55      	15725.4      	19890.8      	1074.77      	7.54956      	 5.3083      	15.6064      	9.59341      	11.8021      	95.5494      	7.94748      	2.64916      	323.766      	2.26487      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.6      	15763.7      	19942.3      	 1075.6      	7.54838      	5.30747      	15.6061      	9.61677      	11.8112      	95.5345      	7.94873      	2.64958      	326.031      	2.26451      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.65      	15814.6      	20009.8      	1077.51      	7.54722      	5.30666      	15.6059      	9.64784      	11.8321      	95.5198      	7.94994      	2.64998      	328.296      	2.26417      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.7      	15878.8      	20093.4      	1080.04      	 7.5463      	5.30601      	15.6056      	9.68696      	  11.86      	95.5082      	7.95091      	 2.6503      	 330.56      	2.26389      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.75      	15958.3      	20195.7      	1083.26      	7.54569      	5.30558      	15.6054      	 9.7355      	11.8953      	95.5005      	7.95156      	2.65052      	332.825      	2.26371      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.8      	16031.2      	20288.6      	1087.29      	7.54545      	5.30541      	15.6051      	9.77994      	11.9396      	95.4974      	7.95181      	 2.6506      	335.088      	2.26363      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.85      	16084.6      	20355.3      	1090.99      	7.54577      	5.30563      	15.6048      	9.81252      	11.9802      	95.5014      	7.95148      	2.65049      	337.352      	2.26373      	     18      	      0      	    -18      	      0      	      0      	      0      
  299.9      	16119.6      	20396.7      	1093.71      	7.54685      	5.30639      	15.6045      	9.83387      	12.0101      	 95.515      	7.95034      	2.65011      	339.616      	2.26405      	     18      	      0      	    -18      	      0      	      0      	      0      
 299.95      	16139.8      	20417.4      	1095.48      	7.54866      	5.30767      	15.6042      	9.84622      	12.0295      	 95.538      	7.94843      	2.64948      	 341.88      	 2.2646      	     18      	      0      	    -18      	      0      	      0      	      0      
    300      	16149.2      	  20423      	1096.49      	7.55099      	 5.3093      	15.6039      	9.85196      	12.0406      	95.5675      	7.94598      	2.64866      	344.144      	 2.2653      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.05      	16151.9      	20419.4      	1096.93      	7.55357      	5.31112      	15.6036      	9.85362      	12.0454      	95.6001      	7.94327      	2.64776      	346.409      	2.26607      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.1      	16150.4      	20410.4      	1097.03      	7.55621      	5.31298      	15.6033      	9.85268      	12.0465      	95.6336      	7.94048      	2.64683      	348.674      	2.26686      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.15      	16148.4      	20401.1      	1096.92      	7.55868      	5.31471      	15.6031      	9.85143      	12.0453      	95.6649      	7.93789      	2.64596      	350.941      	 2.2676      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.2      	16144.5      	20390.7      	1096.82      	7.56072      	5.31615      	15.6028      	9.84905      	12.0442      	95.6906      	7.93575      	2.64525      	353.208      	2.26822      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.25      	16142.8      	20384.5      	1096.68      	7.56223      	5.31721      	15.6026      	9.84804      	12.0427      	95.7098      	7.93416      	2.64472      	355.476      	2.26867      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.3      	16140.2      	20378.6      	1096.71      	 7.5632      	5.31789      	15.6024      	9.84643      	12.0431      	 95.722      	7.93315      	2.64438      	357.745      	2.26896      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.35      	  16139      	20376.2      	1096.75      	7.56357      	5.31815      	15.6022      	9.84575      	12.0434      	95.7267      	7.93276      	2.64425      	0.0133512      	2.26907      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.4      	16135.6      	20372.4      	1096.91      	7.56337      	5.31801      	15.6021      	9.84365      	12.0452      	95.7242      	7.93297      	2.64432      	2.28236      	2.26901      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.45      	16133.7      	20371.6      	   1097      	7.56274      	5.31757      	 15.602      	9.84246      	12.0462      	95.7162      	7.93363      	2.64454      	 4.5514      	2.26882      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.5      	16128.8      	20367.6      	1097.19      	7.56194      	5.31701      	 15.602      	 9.8395      	12.0483      	95.7061      	7.93447      	2.64482      	6.82032      	2.26858      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.55      	16126.6      	20366.8      	1097.23      	7.56124      	5.31651      	15.6019      	9.83819      	12.0487      	95.6972      	7.93521      	2.64507      	9.08902      	2.26837      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.6      	16121.4      	20361.4      	1097.39      	7.56081      	5.31621      	15.6019      	9.83502      	12.0505      	95.6918      	7.93566      	2.64522      	11.3575      	2.26824      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.65      	16118.2      	20357.3      	1097.36      	7.56079      	 5.3162      	 15.602      	9.83304      	12.0501      	95.6916      	7.93567      	2.64522      	13.6258      	2.26824      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.7      	16110.1      	20345.6      	1097.38      	7.56135      	5.31659      	 15.602      	9.82809      	12.0504      	95.6986      	 7.9351      	2.64503      	 15.894      	 2.2684      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.75      	16103.4      	20334.1      	1097.11      	7.56251      	 5.3174      	15.6021      	9.82403      	12.0474      	95.7132      	7.93388      	2.64463      	18.1624      	2.26875      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.8      	16090.3      	20313.1      	1096.85      	7.56416      	5.31856      	15.6022      	9.81604      	12.0446      	95.7341      	7.93215      	2.64405      	20.4309      	2.26925      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.85      	16075.9      	20289.6      	1096.24      	7.56611      	5.31994      	15.6023      	9.80723      	12.0378      	95.7589      	 7.9301      	2.64337      	22.6999      	2.26983      	     18      	      0      	    -18      	      0      	      0      	      0      
  300.9      	16047.6      	20248.5      	1095.55      	7.56816      	5.32138      	15.6024      	9.78999      	12.0303      	95.7848      	7.92795      	2.64265      	24.9695      	2.27045      	     18      	      0      	    -18      	      0      	      0      	      0      
 300.95      	16005.5      	20190.1      	1094.24      	7.57014      	5.32277      	15.6025      	 9.7643      	12.0159      	95.8098      	7.92588      	2.64196      	27.2396      	2.27104      	     18      	      0      	    -18      	      0      	      0      	      0      
    301      	15954.4      	20120.9      	1092.31      	7.57188      	5.32399      	15.6027      	 9.7331      	11.9947      	95.8318      	7.92406      	2.64135      	29.5104      	2.27156      	     18      	      0      	    -18      	      0      	      0      	      0      
 301.05      	15928.5      	20084.8      	1089.91      	7.57319      	5.32492      	15.6029      	9.71729      	11.9684      	95.8485      	7.92268      	2.64089      	31.7817      	2.27196      	     18      	      0      	    -18      	      0      	      0      	      0      
  301.1      	15903.9      	20051.7      	1088.73      	7.57398      	5.32547      	15.6032      	9.70231      	11.9553      	95.8585      	7.92186      	2.64062      	34.0535      	2.27219      	     18      	      0      	    -18      	      0      	      0      	      0      
