# Sensor: Sensor Node loads [Node TW_1 | Tubular tower]      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      
Time [s]      	Gravity load - material (1129) (mag.)      [    k N      ]      	Gravity load - material (1129) (sign)      [    k N      ]      	Gravity load - material (1129)     .x      [    k N      ]      	Gravity load - material (1129)     .y      [    k N      ]      	Gravity load - material (1129)     .z      [    k N      ]      
----------	----------	----------	----------	----------	----------      
    Min      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
    Max      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
  562.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  562.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  562.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  562.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  562.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  562.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  562.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  562.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 562.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    563      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  563.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 563.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    564      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  564.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 564.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    565      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  565.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 565.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    566      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  566.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 566.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    567      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  567.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 567.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    568      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  568.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 568.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    569      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  569.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 569.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    570      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  570.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 570.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    571      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  571.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 571.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    572      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  572.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 572.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    573      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  573.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 573.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    574      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  574.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 574.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    575      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  575.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 575.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    576      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  576.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 576.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    577      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  577.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 577.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    578      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  578.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 578.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    579      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  579.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 579.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    580      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  580.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 580.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    581      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  581.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 581.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    582      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 582.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
