# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  415.3      	1927.23      	23476.4      	22497.7      	6613.08      	6630.55      	15.6156      	-0.265792      	-0.964214      	544.082      
 415.35      	1924.62      	23172.4      	22347.2      	6026.45      	6044.11      	15.6162      	-0.287575      	-0.926074      	535.565      
  415.4      	1921.01      	22841.3      	22156.2      	5441.17      	5459.14      	15.6167      	-0.312101      	-0.885547      	529.914      
 415.45      	1916.79      	22490.7      	21932.6      	4856.97      	 4875.4      	15.6173      	-0.335976      	-0.842255      	527.667      
  415.5      	1911.94      	22138.5      	21694.2      	4277.07      	4296.09      	15.6178      	-0.355844      	-0.796049      	528.415      
 415.55      	1906.43      	  21812      	21468.6      	3701.26      	3720.92      	15.6183      	-0.369995      	-0.746752      	530.504      
  415.6      	1900.29      	21552.1      	21297.6      	3122.66      	3142.95      	15.6187      	-0.378371      	-0.694269      	532.285      
 415.65      	1893.74      	21409.4      	21231.8      	2535.26      	2556.14      	15.6192      	-0.382351      	-0.638752      	532.655      
  415.7      	 1887.1      	21425.8      	21310.6      	 1941.3      	1962.71      	15.6196      	-0.384105      	-0.580719      	531.813      
 415.75      	1881.03      	  21613      	21543.7      	1349.15      	1371.06      	  15.62      	-0.385284      	-0.521013      	530.393      
  415.8      	1875.81      	21941.1      	21900.4      	765.273      	787.688      	15.6204      	-0.386307      	-0.460461      	529.281      
 415.85      	1871.31      	22345.6      	22317.2      	185.457      	208.397      	15.6208      	-0.386536      	-0.399621      	528.661      
  415.9      	1866.81      	22759.3      	22727.9      	-401.616      	-378.123      	15.6212      	-0.384842      	-0.338864      	 528.56      
 415.95      	1861.53      	  23141      	23091.3      	-998.766      	-974.697      	15.6216      	-0.379825      	-0.278771      	 528.76      
    416      	1854.68      	23476.1      	23393.2      	-1599.17      	-1574.51      	15.6219      	-0.370175      	-0.220338      	529.302      
 416.05      	1846.02      	23763.1      	23632.6      	-2199.1      	-2173.83      	15.6223      	-0.355632      	-0.164462      	529.979      
  416.1      	1835.94      	24008.2      	23816.1      	-2796.53      	-2770.67      	15.6225      	-0.337279      	-0.111503      	530.678      
 416.15      	1825.04      	24223.3      	23956.3      	-3388.64      	-3362.19      	15.6228      	-0.316769      	-0.0614656      	531.198      
  416.2      	1813.85      	24420.9      	24065.4      	-3980.54      	-3953.52      	 15.623      	-0.295626      	-0.0142715      	531.397      
 416.25      	1802.63      	24612.8      	24154.7      	-4576.6      	-4549.03      	15.6232      	-0.274925      	0.0301993      	531.059      
  416.3      	1791.27      	24809.4      	24236.4      	-5167.36      	-5139.26      	15.6233      	-0.255272      	0.0721964      	530.423      
 416.35      	1779.26      	25012.5      	24316.1      	-5739.55      	-5710.95      	15.6234      	-0.236992      	0.112224      	529.661      
  416.4      	1766.19      	25212.9      	24387.6      	-6286.57      	-6257.48      	15.6235      	-0.220277      	0.150993      	528.877      
 416.45      	1751.94      	25399.8      	  24443      	-6802.42      	-6772.88      	15.6236      	-0.205207      	0.189185      	528.083      
  416.5      	1736.83      	25565.8      	24479.1      	-7277.6      	-7247.63      	15.6236      	-0.192005      	0.227216      	527.457      
 416.55      	1721.14      	25705.1      	24494.6      	-7703.37      	-7673.02      	15.6236      	-0.181014      	0.264926      	527.068      
  416.6      	1705.25      	25816.4      	24491.7      	-8075.95      	-8045.26      	15.6236      	-0.172378      	0.301305      	526.903      
 416.65      	1689.16      	25905.5      	24477.1      	-8399.1      	-8368.11      	15.6236      	-0.166225      	0.334766      	526.739      
  416.7      	1672.77      	25983.5      	24460.6      	-8683.27      	-8652.03      	15.6236      	-0.162833      	0.363717      	 526.34      
 416.75      	1655.84      	26058.6      	24448.7      	-8938.4      	-8906.96      	15.6236      	-0.162294      	0.386896      	525.442      
  416.8      	1638.45      	26130.3      	24439.9      	-9169.05      	-9137.46      	15.6236      	-0.164198      	0.403473      	523.874      
 416.85      	1620.57      	26195.8      	24431.7      	-9375.65      	-9343.97      	15.6236      	-0.167709      	0.413183      	521.605      
  416.9      	1602.24      	26251.3      	  24422      	-9554.52      	-9522.79      	15.6236      	-0.171941      	0.416615      	518.824      
 416.95      	1583.57      	26290.7      	24407.3      	-9699.73      	  -9668      	15.6236      	-0.176172      	0.415212      	515.757      
    417      	1564.52      	26312.4      	24387.4      	-9808.13      	-9776.43      	15.6236      	-0.179815      	0.410728      	512.693      
 417.05      	1544.81      	26317.9      	  24364      	-9881.12      	-9849.48      	15.6236      	-0.182528      	0.404742      	509.854      
  417.1      	1524.31      	26309.6      	24338.2      	-9922.96      	-9891.39      	15.6236      	-0.184233      	0.398507      	507.365      
 417.15      	1502.89      	26291.8      	  24312      	  -9940      	-9908.51      	15.6235      	-0.184916      	0.392947      	505.319      
  417.2      	1480.67      	  26268      	24284.8      	-9943.84      	-9912.42      	15.6235      	-0.184676      	0.388724      	503.697      
 417.25      	1458.12      	26241.4      	24253.8      	-9949.53      	-9918.17      	15.6234      	-0.183864      	0.38632      	502.325      
  417.3      	1435.69      	26215.7      	24218.6      	-9967.73      	-9936.42      	15.6233      	-0.182859      	0.38604      	501.019      
 417.35      	1413.43      	26193.4      	24181.2      	-9999.98      	-9968.7      	15.6232      	-0.181896      	0.387967      	499.717      
  417.4      	1391.19      	26173.7      	24144.1      	-10038.3      	 -10007      	15.6232      	-0.181333      	0.391989      	498.883      
 417.45      	1368.86      	26154.3      	24109.1      	 -10072      	-10040.7      	15.6231      	-0.181497      	0.397811      	499.002      
  417.5      	1346.28      	26132.8      	24077.3      	-10092.2      	-10060.8      	 15.623      	-0.182166      	0.404898      	499.826      
 417.55      	1323.47      	26105.7      	24049.1      	-10089.6      	-10058.2      	 15.623      	-0.18321      	0.412637      	501.097      
  417.6      	1300.46      	26068.4      	24021.5      	-10058.7      	-10027.3      	15.6229      	-0.185128      	0.420488      	502.684      
 417.65      	1277.57      	26016.3      	23989.8      	-9999.25      	-9967.79      	15.6229      	-0.188294      	0.427636      	504.356      
  417.7      	1254.66      	25950.3      	  23955      	-9911.11      	-9879.67      	15.6228      	-0.192326      	0.432556      	 505.97      
 417.75      	1231.61      	25875.4      	23921.1      	-9796.62      	-9765.23      	15.6228      	-0.196695      	0.433462      	507.423      
  417.8      	1208.55      	25791.7      	23886.3      	-9659.96      	-9628.65      	15.6227      	-0.201539      	0.429235      	508.569      
 417.85      	1185.64      	25694.5      	23845.3      	  -9501      	-9469.81      	15.6227      	-0.20727      	0.419598      	509.321      
  417.9      	1163.03      	25583.2      	23797.4      	-9319.1      	-9288.07      	15.6226      	-0.213803      	0.404728      	509.758      
 417.95      	1140.76      	25459.1      	23744.1      	-9113.16      	-9082.32      	15.6225      	-0.220753      	0.385129      	510.006      
    418      	1118.84      	25318.8      	23685.5      	-8872.03      	-8841.41      	15.6224      	-0.227884      	0.361632      	510.275      
 418.05      	1097.03      	  25162      	23625.5      	-8581.35      	-8550.99      	15.6222      	-0.235004      	0.335223      	 510.85      
  418.1      	1075.14      	24996.3      	23571.3      	-8239.69      	-8209.61      	15.6221      	-0.24186      	0.30686      	511.869      
 418.15      	1053.32      	  24828      	23524.2      	-7856.87      	-7827.1      	15.6219      	-0.248174      	0.277234      	513.211      
  418.2      	1031.65      	24661.2      	23484.6      	-7439.03      	-7409.59      	15.6216      	-0.253667      	0.246487      	514.804      
 418.25      	 1010.3      	24504.3      	23459.9      	-6984.38      	-6955.29      	15.6214      	-0.258035      	0.21419      	516.778      
  418.3      	989.432      	24365.5      	23456.2      	-6493.96      	-6465.23      	15.6211      	-0.260843      	0.179578      	519.177      
 418.35      	969.048      	24244.9      	23468.7      	-5976.47      	-5948.12      	15.6208      	-0.261609      	0.141912      	521.734      
  418.4      	948.933      	  24136      	23486.6      	-5440.95      	  -5413      	15.6205      	-0.260204      	0.100735      	524.102      
 418.45      	929.011      	24029.4      	  23498      	-4892.25      	-4864.74      	15.6202      	-0.256969      	0.0558398      	 526.09      
  418.5      	909.331      	23915.1      	23491.2      	-4332.41      	-4305.36      	15.6199      	-0.252406      	0.00712689      	527.639      
 418.55      	889.991      	23787.6      	23460.5      	-3759.22      	-3732.66      	15.6196      	-0.246916      	-0.0454502      	528.841      
  418.6      	871.307      	23651.6      	23410.5      	-3166.37      	-3140.32      	15.6192      	-0.240901      	-0.101881      	 529.94      
 418.65      	853.675      	23514.1      	23347.2      	-2551.08      	-2525.57      	15.6188      	-0.234916      	-0.161953      	531.076      
  418.7      	837.301      	  23378      	23270.9      	-1919.36      	-1894.4      	15.6184      	-0.229675      	-0.224972      	532.169      
 418.75      	822.216      	23246.2      	23182.9      	-1278.92      	-1254.52      	 15.618      	-0.225903      	-0.289727      	533.152      
  418.8      	808.337      	23123.9      	23087.2      	-632.846      	-609.017      	15.6176      	-0.223914      	-0.354894      	534.117      
 418.85      	795.583      	23015.4      	22987.4      	15.3619      	38.6217      	15.6171      	-0.223494      	-0.419389      	535.139      
  418.9      	783.918      	22921.4      	22883.9      	659.133      	681.832      	15.6166      	-0.224265      	-0.482311      	536.249      
 418.95      	773.545      	22841.1      	22776.5      	 1293.3      	1315.46      	15.6161      	-0.226095      	-0.542714      	537.533      
    419      	764.872      	22774.6      	22666.1      	1914.71      	1936.34      	15.6155      	-0.229181      	-0.59957      	539.136      
 419.05      	 758.45      	22726.2      	  22558      	 2522.2      	2543.35      	15.6149      	-0.233675      	-0.652092      	541.236      
  419.1      	  754.8      	  22707      	22464.8      	3112.63      	3133.34      	15.6143      	-0.23933      	-0.699997      	543.929      
 419.15      	753.781      	22729.5      	22401.2      	3682.77      	3703.08      	15.6137      	-0.245579      	-0.743303      	 547.14      
  419.2      	754.711      	22797.6      	22372.1      	 4238.9      	4258.84      	15.6131      	-0.251819      	-0.782133      	550.805      
 419.25      	756.898      	22905.3      	  22371      	4789.02      	4808.62      	15.6125      	-0.257515      	-0.81689      	554.885      
  419.3      	759.895      	23041.5      	22387.4      	5333.72      	   5353      	15.6119      	-0.262085      	-0.848386      	559.257      
 419.35      	763.633      	23193.3      	  22408      	5877.47      	5896.44      	15.6113      	-0.264889      	-0.877794      	563.892      
  419.4      	768.578      	23352.3      	22421.1      	 6430.1      	6448.76      	15.6108      	-0.265535      	-0.906652      	568.861      
 419.45      	775.035      	23515.4      	  22422      	6996.16      	7014.51      	15.6103      	-0.264209      	-0.93687      	574.091      
  419.5      	782.969      	23681.7      	  22409      	7574.49      	7592.52      	15.6098      	-0.261607      	-0.970452      	579.337      
 419.55      	792.069      	23847.6      	22379.1      	8160.31      	   8178      	15.6093      	-0.258597      	 -1.009      	584.248      
  419.6      	801.993      	24009.5      	22330.1      	8748.02      	8765.33      	15.6089      	-0.256037      	-1.05344      	588.498      
 419.65      	812.909      	24168.1      	22263.3      	9335.56      	9352.47      	15.6084      	-0.25475      	-1.10405      	591.983      
  419.7      	825.139      	24325.2      	22178.7      	9926.31      	9942.78      	 15.608      	-0.255317      	-1.16038      	594.771      
 419.75      	838.834      	  24483      	22075.2      	  10527      	  10543      	15.6076      	-0.257834      	-1.22128      	597.022      
  419.8      	854.291      	24649.9      	21957.5      	  11145      	11160.5      	15.6071      	-0.262168      	-1.28513      	598.988      
 419.85      	 871.65      	24839.8      	21837.2      	  11785      	  11800      	15.6067      	-0.268257      	-1.35016      	  600.9      
  419.9      	890.675      	25065.2      	21727.3      	  12447      	12461.5      	15.6063      	-0.275849      	-1.41475      	602.871      
 419.95      	910.918      	25331.2      	21634.9      	  13128      	13141.8      	 15.606      	-0.284293      	-1.47778      	 604.92      
    420      	 931.92      	25634.3      	  21561      	13819.8      	13833.1      	15.6056      	-0.29284      	-1.5387      	607.041      
 420.05      	953.452      	25966.1      	21504.3      	14510.4      	14523.2      	15.6053      	-0.300883      	-1.59735      	609.249      
  420.1      	975.437      	  26317      	21461.2      	15190.7      	15202.9      	 15.605      	-0.30787      	-1.65382      	611.606      
 420.15      	997.835      	26677.9      	21427.8      	15852.8      	15864.5      	15.6047      	-0.313254      	-1.70843      	614.106      
  420.2      	1020.46      	  27040      	21402.7      	16487.4      	16498.7      	15.6045      	-0.316635      	-1.76159      	616.668      
 420.25      	1043.07      	27396.1      	21381.9      	17091.3      	17102.1      	15.6043      	-0.317976      	-1.81362      	619.239      
  420.3      	1065.51      	27741.7      	21358.2      	17668.5      	17678.8      	15.6042      	-0.31762      	-1.8645      	621.848      
 420.35      	1087.69      	28072.5      	21327.4      	18219.6      	18229.5      	15.6041      	-0.316033      	-1.91401      	624.493      
  420.4      	1109.72      	28384.3      	21286.9      	18742.4      	18751.9      	 15.604      	-0.313634      	-1.96185      	 627.13      
 420.45      	1131.75      	28675.4      	21236.1      	19236.8      	  19246      	15.6039      	-0.310884      	-2.00764      	629.732      
  420.5      	1153.76      	28945.3      	21177.6      	  19700      	19708.8      	15.6039      	-0.308311      	-2.05094      	632.218      
 420.55      	1175.86      	29192.6      	21114.8      	20127.6      	20136.2      	15.6038      	-0.306418      	-2.09135      	634.487      
  420.6      	1198.13      	29417.2      	21051.2      	20517.6      	20525.8      	15.6038      	-0.305587      	-2.12843      	636.476      
 420.65      	1220.33      	29617.1      	20990.4      	20864.6      	20872.6      	15.6038      	-0.306028      	-2.16166      	638.103      
  420.7      	1242.24      	29788.8      	20935.7      	21161.8      	21169.6      	15.6037      	-0.307853      	-2.19039      	639.328      
 420.75      	1264.08      	29932.5      	20890.7      	21407.8      	21415.3      	15.6037      	-0.311012      	-2.2139      	640.228      
  420.8      	1286.13      	30053.4      	20859.1      	21607.1      	21614.5      	15.6037      	-0.315166      	-2.23154      	640.981      
 420.85      	1308.41      	30158.1      	20846.5      	21764.5      	21771.8      	15.6037      	-0.319798      	-2.24294      	641.735      
  420.9      	1330.94      	30253.6      	  20860      	21883.8      	  21891      	15.6037      	-0.324304      	-2.24798      	642.556      
 420.95      	1353.78      	30348.1      	20905.8      	21970.5      	21977.7      	15.6036      	-0.327903      	-2.24673      	643.527      
    421      	1376.76      	30446.1      	20984.2      	22031.1      	22038.3      	15.6036      	-0.329772      	-2.23972      	 644.77      
 421.05      	 1399.5      	30544.4      	  21086      	22069.8      	  22077      	15.6037      	-0.32927      	-2.22801      	646.359      
  421.1      	1421.68      	30634.7      	21195.4      	  22090      	22097.2      	15.6037      	-0.325943      	-2.21311      	648.395      
 421.15      	1443.18      	30708.2      	  21293      	22097.8      	22105.1      	15.6037      	-0.31965      	-2.19673      	650.982      
  421.2      	1464.04      	30757.1      	21362.5      	22098.5      	  22106      	15.6038      	-0.310919      	-2.18061      	654.084      
 421.25      	1484.49      	30777.2      	21397.6      	22092.4      	  22100      	15.6038      	-0.300902      	-2.16652      	657.423      
  421.3      	1504.62      	  30768      	21401.1      	  22076      	22083.8      	15.6039      	-0.290947      	-2.15605      	660.499      
 421.35      	1524.42      	30733.1      	21381.4      	22046.5      	22054.4      	 15.604      	-0.282347      	-2.15031      	662.757      
  421.4      	1543.98      	30681.2      	21350.6      	  22004      	  22012      	 15.604      	-0.276157      	-2.14971      	664.012      
 421.45      	1563.43      	30623.9      	21319.1      	21954.8      	21962.8      	15.6041      	-0.272878      	-2.15399      	664.726      
  421.5      	1582.94      	30573.3      	21294.3      	21908.3      	21916.4      	15.6041      	-0.272544      	-2.1622      	664.409      
 421.55      	1602.52      	30537.7      	21284.1      	21868.5      	21876.6      	15.6042      	-0.274807      	-2.17262      	 662.88      
  421.6      	1622.18      	30518.2      	21295.2      	21830.5      	21838.5      	15.6042      	-0.27885      	-2.18306      	660.305      
 421.65      	1641.72      	30507.3      	21325.5      	21785.6      	21793.5      	15.6042      	-0.283606      	-2.19144      	657.263      
  421.7      	1660.78      	30492.4      	21365.5      	21725.6      	21733.5      	15.6042      	-0.288124      	-2.19633      	654.082      
 421.75      	1678.92      	30466.2      	21409.2      	21645.7      	21653.5      	15.6043      	-0.291595      	-2.1969      	651.113      
  421.8      	1696.13      	30424.1      	21455.2      	21540.7      	21548.5      	15.6043      	-0.293431      	-2.19272      	648.541      
 421.85      	1712.62      	30353.1      	21497.6      	21397.7      	21405.5      	15.6043      	-0.293444      	-2.18355      	646.426      
  421.9      	1728.27      	30244.5      	21534.5      	21205.9      	21213.8      	15.6044      	-0.291924      	-2.16934      	644.515      
 421.95      	 1743.5      	30102.3      	21568.7      	20967.5      	20975.6      	15.6045      	-0.289413      	-2.15031      	642.955      
    422      	1758.43      	29930.4      	21598.8      	20688.7      	20696.9      	15.6046      	-0.286376      	-2.12689      	641.558      
 422.05      	1772.76      	29732.4      	21625.9      	20372.4      	20380.9      	15.6047      	-0.283115      	-2.09952      	640.241      
  422.1      	1786.21      	29514.3      	21655.3      	20020.8      	20029.6      	15.6049      	-0.279964      	-2.06848      	638.751      
 422.15      	1798.76      	29279.6      	21689.5      	19635.5      	19644.6      	15.6052      	-0.277247      	-2.03402      	637.081      
  422.2      	1810.62      	29029.6      	21728.6      	19216.5      	19225.9      	15.6054      	-0.275072      	-1.99656      	635.063      
 422.25      	1821.91      	28767.9      	21775.3      	18764.9      	18774.7      	15.6057      	-0.273242      	-1.95665      	632.841      
  422.3      	1832.77      	28501.3      	21833.9      	18283.7      	18293.8      	 15.606      	-0.271417      	-1.91477      	630.286      
 422.35      	   1843      	28231.5      	21906.8      	17770.7      	17781.2      	15.6063      	-0.26928      	-1.87116      	627.525      
  422.4      	1852.45      	  27956      	21993.9      	17218.9      	17229.8      	15.6066      	-0.26663      	-1.82565      	624.397      
 422.45      	1861.05      	27673.6      	22093.4      	16624.8      	16636.1      	15.6069      	-0.263296      	-1.7778      	621.136      
  422.5      	1868.79      	27386.6      	22200.4      	15995.2      	16006.9      	15.6073      	-0.25911      	-1.72713      	617.761      
 422.55      	1875.97      	27099.5      	22307.4      	15343.8      	  15356      	15.6076      	-0.253976      	-1.6733      	614.699      
  422.6      	1882.76      	26814.8      	22407.3      	14683.6      	14696.3      	 15.608      	-0.247944      	-1.61629      	611.997      
 422.65      	1889.24      	26532.6      	22494.8      	14022.1      	14035.4      	15.6084      	-0.241239      	-1.55629      	 609.85      
  422.7      	1895.56      	  26253      	22568.1      	13362.4      	13376.2      	15.6088      	-0.234379      	-1.49381      	607.964      
 422.75      	 1901.7      	25977.4      	22628.3      	12705.8      	12720.1      	15.6092      	-0.228038      	-1.42989      	606.249      
  422.8      	1907.43      	25708.7      	22678.3      	12053.4      	12068.3      	15.6097      	-0.222748      	-1.36623      	604.213      
 422.85      	1912.59      	25449.8      	22721.2      	11405.8      	11421.2      	15.6102      	-0.218809      	-1.30468      	601.687      
  422.9      	1917.01      	25198.2      	22754.9      	10761.7      	10777.6      	15.6107      	-0.216456      	-1.24675      	598.133      
 422.95      	 1920.6      	24949.4      	22775.4      	10119.5      	10135.8      	15.6113      	-0.215946      	-1.19333      	593.478      
    423      	1923.59      	24702.1      	22781.9      	9478.38      	   9495      	15.6118      	-0.217514      	-1.14473      	587.412      
 423.05      	1926.15      	24455.9      	22772.5      	8841.75      	8858.66      	15.6124      	-0.221317      	-1.10072      	580.084      
  423.1      	1927.98      	  24208      	22742.8      	8214.18      	 8231.3      	 15.613      	-0.227617      	-1.06057      	571.352      
 423.15      	1928.84      	23953.6      	22688.2      	7597.41      	 7614.7      	15.6136      	-0.237088      	-1.02308      	561.633      
  423.2      	1928.48      	23687.6      	22603.4      	6993.41      	7010.83      	15.6142      	-0.250718      	-0.986671      	551.357      
 423.25      	1926.75      	23402.9      	22482.4      	6401.47      	6419.04      	15.6148      	-0.269152      	-0.949751      	541.744      
  423.3      	1923.81      	23091.9      	22319.9      	5815.11      	 5832.9      	15.6153      	-0.291845      	-0.911029      	533.855      
 423.35      	1919.95      	22754.3      	22117.6      	5229.81      	5247.95      	15.6159      	-0.316515      	-0.869771      	529.122      
  423.4      	1915.53      	22401.5      	  21887      	4646.33      	4664.97      	15.6164      	-0.339705      	-0.825692      	527.764      
 423.45      	1910.48      	22053.2      	21647.8      	4067.07      	4086.32      	15.6169      	-0.358272      	-0.778662      	529.073      
  423.5      	1904.76      	21739.8      	21430.6      	3491.15      	3511.05      	15.6174      	-0.37072      	-0.728577      	531.219      
 423.55      	1898.45      	21506.2      	21281.2      	 2911.2      	2931.72      	15.6179      	-0.377685      	-0.675354      	532.696      
  423.6      	 1891.8      	21402.8      	21249.5      	2322.14      	2343.22      	15.6184      	-0.381091      	-0.619131      	532.709      
 423.65      	1885.25      	21464.5      	21367.7      	1728.97      	1750.57      	15.6188      	-0.38286      	-0.560541      	531.654      
  423.7      	1879.36      	21692.5      	21635.3      	1140.02      	1162.12      	15.6193      	-0.384178      	-0.500548      	530.225      
 423.75      	1874.31      	22047.2      	22012.7      	 557.82      	580.429      	15.6197      	-0.385255      	-0.439972      	529.202      
  423.8      	1869.86      	22460.9      	22433.2      	-22.2729      	0.866791      	15.6201      	-0.385393      	-0.379239      	528.712      
 423.85      	1865.21      	22869.3      	22833.2      	-608.105      	-584.406      	15.6205      	-0.383323      	-0.318671      	528.753      
  423.9      	1859.57      	23237.9      	23178.5      	-1203.88      	-1179.61      	15.6209      	-0.37753      	-0.259004      	529.041      
 423.95      	1852.21      	23558.1      	23460.3      	-1805.7      	-1780.83      	15.6213      	-0.366906      	-0.201298      	529.576      
    424      	1843.12      	23831.9      	23681.7      	-2404.74      	-2379.28      	15.6216      	-0.351579      	-0.146296      	530.221      
 424.05      	1832.75      	  24067      	  23851      	-2996.44      	-2970.38      	 15.622      	-0.332838      	-0.0942347      	530.933      
  424.1      	1821.71      	24274.5      	23979.4      	-3585.34      	-3558.7      	15.6222      	-0.312365      	-0.0450895      	531.384      
 424.15      	1810.51      	24466.8      	24078.7      	-4177.72      	-4150.52      	15.6225      	-0.29162      	0.0012666      	531.411      
  424.2      	1799.25      	24656.6      	24161.6      	-4771.54      	-4743.79      	15.6227      	-0.271547      	0.0450019      	530.941      
 424.25      	1787.78      	24852.6      	24239.5      	-5356.32      	-5328.05      	15.6229      	-0.252668      	0.0863955      	530.248      
  424.3      	1775.52      	25053.6      	24315.1      	-5920.01      	-5891.24      	 15.623      	-0.235247      	0.125976      	529.463      
 424.35      	1762.15      	25249.4      	  24381      	-6456.06      	-6426.82      	15.6231      	-0.219394      	0.164449      	528.681      
  424.4      	1747.69      	25429.3      	24429.2      	-6960.16      	-6930.48      	15.6232      	-0.205203      	0.202476      	 527.88      
 424.45      	1732.44      	25586.4      	24457.2      	-7422.46      	-7392.37      	15.6232      	-0.192999      	0.240397      	527.265      
  424.5      	1716.66      	25715.8      	  24465      	-7832.49      	-7802.03      	15.6233      	-0.183148      	0.277835      	 526.91      
 424.55      	1700.72      	25817.3      	24455.3      	-8188.59      	-8157.8      	15.6233      	-0.175703      	0.313545      	526.754      
  424.6      	 1684.6      	25899.7      	24437.1      	-8497.38      	-8466.3      	15.6233      	-0.170721      	0.345859      	526.538      
 424.65      	1668.12      	  25975      	24420.6      	-8770.39      	-8739.07      	15.6234      	-0.168477      	0.373267      	526.026      
  424.7      	1651.16      	26048.4      	24408.5      	-9018.51      	-8987.02      	15.6234      	-0.169047      	0.394687      	524.915      
 424.75      	1633.73      	26117.2      	24398.3      	-9242.55      	-9210.92      	15.6235      	-0.171936      	0.409449      	523.111      
  424.8      	1615.66      	26177.3      	24387.7      	-9438.54      	-9406.83      	15.6235      	-0.176179      	0.417401      	520.677      
 424.85      	1597.29      	26226.5      	24374.9      	-9606.75      	-9575.01      	15.6236      	-0.180825      	0.419313      	517.776      
  424.9      	1578.66      	26261.4      	24358.4      	-9743.4      	-9711.67      	15.6236      	-0.185212      	0.416857      	514.654      
 424.95      	1559.45      	26278.3      	24337.3      	-9841.39      	-9809.71      	15.6236      	-0.188896      	0.411867      	511.633      
    425      	1539.57      	26277.8      	24311.5      	-9904.02      	-9872.41      	15.6237      	-0.191652      	 0.4058      	508.861      
 425.05      	1518.97      	26265.2      	24283.5      	-9939.51      	-9907.97      	15.6237      	-0.193395      	0.399749      	506.437      
  425.1      	1497.39      	  26245      	24256.5      	-9952.21      	-9920.75      	15.6237      	-0.194057      	0.394572      	  504.5      
 425.15      	1475.05      	26219.8      	24228.7      	-9953.87      	-9922.48      	15.6236      	-0.19378      	0.390924      	502.986      
  425.2      	1452.58      	26193.4      	24196.7      	-9962.5      	-9931.16      	15.6236      	-0.193041      	0.389225      	501.652      
 425.25      	1430.27      	26168.5      	24160.2      	-9985.73      	-9954.43      	15.6236      	-0.192247      	0.389673      	500.334      
  425.3      	 1408.1      	26146.7      	24122.1      	-10020.9      	-9989.6      	15.6235      	-0.191572      	0.392313      	499.051      
 425.35      	1385.92      	26128.1      	24085.9      	-10059.7      	-10028.4      	15.6235      	-0.191318      	0.397013      	498.466      
  425.4      	1363.57      	26110.2      	24053.3      	-10091.2      	-10059.8      	15.6235      	-0.1917      	0.403369      	498.849      
 425.45      	1341.01      	26088.5      	24023.1      	-10107.1      	-10075.7      	15.6234      	-0.192493      	0.41077      	499.805      
  425.5      	1318.26      	26059.7      	  23995      	-10099.5      	 -10068      	15.6234      	-0.193717      	0.418675      	501.151      
 425.55      	1295.29      	26019.3      	23966.9      	-10062.1      	-10030.6      	15.6234      	-0.195939      	0.426565      	502.762      
  425.6      	1272.43      	  25964      	23934.5      	-9996.36      	-9964.9      	15.6234      	-0.19936      	0.433413      	504.425      
 425.65      	1249.56      	25897.6      	23901.1      	-9903.52      	-9872.09      	15.6234      	-0.203411      	0.437505      	506.001      
  425.7      	1226.57      	25822.5      	23869.2      	-9783.79      	-9752.41      	15.6234      	-0.207736      	0.437195      	507.417      
 425.75      	1203.54      	25735.8      	23833.4      	-9641.78      	-9610.5      	15.6233      	-0.212691      	0.431666      	508.464      
  425.8      	1180.79      	25636.1      	23791.1      	-9479.39      	-9448.24      	15.6233      	-0.218557      	0.420784      	509.117      
 425.85      	1158.28      	25523.9      	23743.7      	-9293.94      	-9262.95      	15.6233      	-0.225084      	0.404762      	509.498      
  425.9      	1136.13      	  25397      	23690.1      	  -9081      	-9050.2      	15.6232      	-0.231938      	0.384181      	509.748      
 425.95      	1114.31      	25252.7      	23630.9      	-8829.44      	-8798.87      	15.6231      	-0.238915      	0.359937      	 510.07      
    426      	1092.48      	25094.2      	23573.2      	-8526.78      	-8496.47      	15.6229      	-0.245805      	0.333036      	510.773      
 426.05      	1070.61      	24929.1      	23522.8      	-8174.67      	-8144.65      	15.6228      	-0.252359      	0.304416      	511.915      
  426.1      	1048.84      	24761.9      	23478.6      	-7784.72      	-7755.01      	15.6226      	-0.258286      	0.274629      	513.327      
 426.15      	1027.24      	24597.8      	23443.1      	-7359.71      	-7330.34      	15.6224      	-0.263304      	0.243623      	515.003      
  426.2      	1005.97      	24445.7      	23425.1      	-6895.8      	-6866.78      	15.6222      	-0.267103      	0.210853      	 517.12      
 426.25      	985.214      	24312.2      	23427.4      	-6397.72      	-6369.07      	15.6219      	-0.269193      	0.175546      	519.611      
  426.3      	964.886      	24195.9      	23443.5      	-5876.28      	-5848.01      	15.6216      	-0.26915      	0.137029      	 522.15      
 426.35      	944.774      	  24089      	23461.9      	-5338.46      	-5310.6      	15.6213      	-0.267004      	0.0949187      	524.432      
