# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
 191.95      	15507.8      	1.9624e+07      	  19624      	115.985      	 7.5463      	 7.5463      	818.903      	      0      
    192      	15506.2      	1.9624e+07      	  19624      	193.652      	7.54551      	7.54551      	819.118      	      0      
 192.05      	15504.9      	1.9624e+07      	  19624      	287.044      	7.54487      	7.54487      	819.334      	      0      
  192.1      	15503.8      	1.9624e+07      	  19624      	370.482      	7.54436      	7.54436      	819.549      	      0      
 192.15      	15503.2      	1.9624e+07      	  19624      	432.551      	7.54406      	7.54406      	819.764      	      0      
  192.2      	15503.4      	1.9624e+07      	  19624      	 474.65      	7.54412      	7.54412      	 819.98      	      0      
 192.25      	15504.3      	1.9624e+07      	  19624      	501.129      	7.54456      	7.54456      	820.195      	      0      
  192.3      	15505.9      	1.9624e+07      	  19624      	 516.32      	7.54534      	7.54534      	 820.41      	      0      
 192.35      	15508.1      	1.9624e+07      	  19624      	 524.64      	7.54641      	7.54641      	820.626      	      0      
  192.4      	15510.9      	1.9624e+07      	  19624      	  527.4      	7.54777      	7.54777      	820.841      	      0      
 192.45      	  15514      	1.9624e+07      	  19624      	 530.13      	7.54931      	7.54931      	821.057      	      0      
  192.5      	  15517      	1.9624e+07      	  19624      	533.717      	7.55076      	7.55076      	821.272      	      0      
 192.55      	15519.4      	1.9624e+07      	  19624      	541.154      	7.55194      	7.55194      	821.488      	      0      
  192.6      	15521.3      	1.9624e+07      	  19624      	548.599      	7.55284      	7.55284      	821.703      	      0      
 192.65      	15522.5      	1.9624e+07      	  19624      	558.777      	7.55344      	7.55344      	821.919      	      0      
  192.7      	  15523      	1.9624e+07      	  19624      	568.035      	7.55366      	7.55366      	822.134      	      0      
 192.75      	15522.8      	1.9624e+07      	  19624      	580.001      	7.55357      	7.55357      	 822.35      	      0      
  192.8      	15522.3      	1.9624e+07      	  19624      	589.183      	7.55334      	7.55334      	822.566      	      0      
 192.85      	15521.8      	1.9624e+07      	  19624      	  599.6      	 7.5531      	 7.5531      	822.781      	      0      
  192.9      	15521.4      	1.9624e+07      	  19624      	605.421      	7.55289      	7.55289      	822.997      	      0      
 192.95      	15521.2      	1.9624e+07      	  19624      	611.663      	 7.5528      	 7.5528      	823.212      	      0      
    193      	15521.5      	1.9624e+07      	  19624      	611.946      	7.55296      	7.55296      	823.428      	      0      
 193.05      	15522.5      	1.9624e+07      	  19624      	 612.08      	7.55345      	7.55345      	823.643      	      0      
  193.1      	15524.4      	1.9624e+07      	  19624      	604.749      	7.55434      	7.55434      	823.859      	      0      
 193.15      	15526.8      	1.9624e+07      	  19624      	594.274      	7.55554      	7.55554      	824.075      	      0      
  193.2      	15529.6      	1.9624e+07      	  19624      	568.923      	7.55691      	7.55691      	 824.29      	      0      
 193.25      	15532.6      	1.9624e+07      	  19624      	 528.43      	7.55833      	7.55833      	824.506      	      0      
  193.3      	15535.3      	1.9624e+07      	  19624      	488.926      	7.55967      	7.55967      	824.722      	      0      
 193.35      	15537.6      	1.9624e+07      	  19624      	475.178      	7.56079      	7.56079      	824.938      	      0      
  193.4      	15539.3      	1.9624e+07      	  19624      	459.561      	 7.5616      	 7.5616      	825.153      	      0      
 193.45      	15540.3      	1.9624e+07      	  19624      	437.581      	 7.5621      	 7.5621      	825.369      	      0      
  193.5      	15540.7      	1.9624e+07      	  19624      	 400.11      	7.56228      	7.56228      	825.585      	      0      
 193.55      	15540.5      	1.9624e+07      	  19624      	352.376      	7.56218      	7.56218      	825.801      	      0      
  193.6      	15539.7      	1.9624e+07      	  19624      	281.177      	7.56181      	7.56181      	826.017      	      0      
 193.65      	15538.5      	1.9624e+07      	  19624      	188.935      	7.56121      	7.56121      	826.233      	      0      
  193.7      	  15537      	1.9624e+07      	  19624      	 67.597      	7.56048      	7.56048      	826.448      	      0      
 193.75      	15535.6      	1.9624e+07      	  19624      	-71.1021      	 7.5598      	 7.5598      	826.664      	      0      
  193.8      	15534.6      	1.9624e+07      	  19624      	-220.289      	7.55931      	7.55931      	 826.88      	      0      
 193.85      	  15534      	1.9624e+07      	  19624      	-341.739      	7.55901      	7.55901      	827.096      	      0      
  193.9      	15533.5      	1.9624e+07      	  19624      	-399.045      	7.55881      	7.55881      	827.311      	      0      
 193.95      	15533.4      	1.9624e+07      	  19624      	-345.466      	7.55876      	7.55876      	827.527      	      0      
    194      	15533.7      	1.9624e+07      	  19624      	-189.795      	7.55891      	7.55891      	827.743      	      0      
 194.05      	15534.4      	1.9624e+07      	  19624      	24.3162      	7.55925      	7.55925      	827.959      	      0      
  194.1      	15535.4      	1.9624e+07      	  19624      	221.632      	7.55973      	7.55973      	828.174      	      0      
 194.15      	15536.7      	1.9624e+07      	  19624      	359.146      	7.56034      	7.56034      	 828.39      	      0      
  194.2      	15538.1      	1.9624e+07      	  19624      	419.455      	7.56101      	7.56101      	828.606      	      0      
 194.25      	15539.1      	1.9624e+07      	  19624      	423.076      	7.56152      	7.56152      	828.822      	      0      
  194.3      	15539.4      	1.9624e+07      	  19624      	389.626      	7.56168      	7.56168      	829.038      	      0      
 194.35      	15539.1      	1.9624e+07      	  19624      	348.442      	7.56154      	7.56154      	829.254      	      0      
  194.4      	15538.7      	1.9624e+07      	  19624      	312.721      	7.56134      	7.56134      	829.469      	      0      
 194.45      	15538.3      	1.9624e+07      	  19624      	297.361      	7.56115      	7.56115      	829.685      	      0      
  194.5      	15537.7      	1.9624e+07      	  19624      	301.828      	7.56084      	7.56084      	829.901      	      0      
 194.55      	15536.7      	1.9624e+07      	  19624      	328.492      	7.56037      	7.56037      	830.117      	      0      
  194.6      	15535.8      	1.9624e+07      	  19624      	370.081      	7.55989      	7.55989      	830.333      	      0      
 194.65      	15535.1      	1.9624e+07      	  19624      	432.404      	7.55954      	7.55954      	830.548      	      0      
  194.7      	15534.6      	1.9624e+07      	  19624      	509.076      	7.55932      	7.55932      	830.764      	      0      
 194.75      	15534.3      	1.9624e+07      	  19624      	 574.19      	7.55919      	7.55919      	 830.98      	      0      
  194.8      	15534.4      	1.9624e+07      	  19624      	617.444      	7.55924      	7.55924      	831.196      	      0      
 194.85      	15535.2      	1.9624e+07      	  19624      	640.345      	7.55962      	7.55962      	831.411      	      0      
  194.9      	15536.7      	1.9624e+07      	  19624      	647.504      	7.56032      	7.56032      	831.627      	      0      
 194.95      	15538.7      	1.9624e+07      	  19624      	643.437      	7.56131      	7.56131      	831.843      	      0      
    195      	15541.2      	1.9624e+07      	  19624      	632.369      	7.56256      	7.56256      	832.059      	      0      
 195.05      	15544.4      	1.9624e+07      	  19624      	 615.91      	7.56407      	7.56407      	832.275      	      0      
  195.1      	15547.8      	1.9624e+07      	  19624      	599.096      	7.56574      	7.56574      	832.491      	      0      
 195.15      	  15551      	1.9624e+07      	  19624      	583.378      	7.56729      	7.56729      	832.707      	      0      
  195.2      	15553.6      	1.9624e+07      	  19624      	571.151      	7.56855      	7.56855      	832.923      	      0      
 195.25      	15555.6      	1.9624e+07      	  19624      	558.979      	7.56953      	7.56953      	833.139      	      0      
  195.3      	15556.9      	1.9624e+07      	  19624      	549.212      	7.57018      	7.57018      	833.355      	      0      
 195.35      	15557.4      	1.9624e+07      	  19624      	538.849      	7.57043      	7.57043      	833.571      	      0      
  195.4      	15557.3      	1.9624e+07      	  19624      	 530.86      	7.57035      	7.57035      	833.787      	      0      
 195.45      	15556.8      	1.9624e+07      	  19624      	520.457      	7.57011      	7.57011      	834.003      	      0      
  195.5      	15556.2      	1.9624e+07      	  19624      	511.002      	7.56983      	7.56983      	834.219      	      0      
 195.55      	15555.6      	1.9624e+07      	  19624      	497.508      	7.56954      	7.56954      	834.435      	      0      
  195.6      	15555.2      	1.9624e+07      	  19624      	  484.3      	7.56933      	7.56933      	834.651      	      0      
 195.65      	15555.1      	1.9624e+07      	  19624      	465.645      	7.56932      	7.56932      	834.867      	      0      
  195.7      	15555.6      	1.96239e+07      	19623.9      	446.774      	7.56961      	7.56961      	835.083      	      0      
 195.75      	15556.3      	1.96231e+07      	19623.1      	421.793      	7.57024      	7.57024      	835.299      	      0      
  195.8      	15557.5      	1.96223e+07      	19622.3      	393.147      	7.57116      	7.57116      	835.515      	      0      
 195.85      	15559.1      	1.96215e+07      	19621.5      	349.833      	7.57222      	7.57222      	835.731      	      0      
  195.9      	15560.7      	1.96207e+07      	19620.7      	290.954      	7.57331      	7.57331      	835.948      	      0      
 195.95      	  15562      	1.96198e+07      	19619.8      	238.438      	 7.5743      	 7.5743      	836.164      	      0      
    196      	15562.9      	1.96189e+07      	19618.9      	210.417      	7.57505      	7.57505      	 836.38      	      0      
 196.05      	  15563      	1.9618e+07      	  19618      	178.866      	7.57548      	7.57548      	836.596      	      0      
  196.1      	15562.5      	1.96171e+07      	19617.1      	140.663      	7.57557      	7.57557      	836.812      	      0      
 196.15      	15561.3      	1.96162e+07      	19616.2      	87.8105      	7.57535      	7.57535      	837.028      	      0      
  196.2      	15559.4      	1.96152e+07      	19615.2      	24.2195      	7.57482      	7.57482      	837.244      	      0      
 196.25      	  15557      	1.96143e+07      	19614.3      	-62.7062      	7.57401      	7.57401      	 837.46      	      0      
  196.3      	  15554      	1.96133e+07      	19613.3      	-170.805      	7.57293      	7.57293      	837.676      	      0      
 196.35      	15550.8      	1.96123e+07      	19612.3      	-306.664      	 7.5717      	 7.5717      	837.892      	      0      
  196.4      	15547.5      	1.96114e+07      	19611.4      	-458.514      	7.57049      	7.57049      	838.108      	      0      
 196.45      	15544.7      	1.96105e+07      	19610.5      	-616.319      	7.56945      	7.56945      	838.324      	      0      
  196.5      	15542.1      	1.96096e+07      	19609.6      	-741.164      	7.56855      	7.56855      	 838.54      	      0      
 196.55      	15539.8      	1.96088e+07      	19608.8      	-794.218      	7.56773      	7.56773      	838.756      	      0      
  196.6      	15537.8      	1.9608e+07      	  19608      	-733.578      	7.56706      	7.56706      	838.972      	      0      
 196.65      	15536.3      	1.96073e+07      	19607.3      	-574.104      	 7.5666      	 7.5666      	839.188      	      0      
  196.7      	15535.2      	1.96066e+07      	19606.6      	-365.703      	7.56632      	7.56632      	839.403      	      0      
 196.75      	15534.4      	1.9606e+07      	  19606      	-181.483      	7.56618      	7.56618      	839.619      	      0      
  196.8      	15533.9      	1.96054e+07      	19605.4      	-61.0249      	7.56617      	7.56617      	839.835      	      0      
 196.85      	15533.5      	1.96048e+07      	19604.8      	-15.4475      	7.56621      	7.56621      	840.051      	      0      
  196.9      	15532.9      	1.96043e+07      	19604.3      	-23.2997      	7.56608      	7.56608      	840.266      	      0      
 196.95      	15531.5      	1.96039e+07      	19603.9      	-63.0385      	7.56558      	7.56558      	840.482      	      0      
    197      	15529.6      	1.96035e+07      	19603.5      	-107.041      	 7.5648      	 7.5648      	840.698      	      0      
 197.05      	15527.6      	1.96031e+07      	19603.1      	-142.12      	7.56397      	7.56397      	840.913      	      0      
  197.1      	15525.6      	1.96028e+07      	19602.8      	-155.49      	7.56312      	7.56312      	841.129      	      0      
 197.15      	15523.3      	1.96025e+07      	19602.5      	-148.058      	 7.5621      	 7.5621      	841.345      	      0      
  197.2      	15520.7      	1.96023e+07      	19602.3      	-118.017      	7.56091      	7.56091      	 841.56      	      0      
 197.25      	15518.1      	1.96022e+07      	19602.2      	-72.5116      	7.55972      	7.55972      	841.776      	      0      
  197.3      	15515.9      	1.96021e+07      	19602.1      	-4.87432      	7.55866      	7.55866      	841.991      	      0      
 197.35      	15513.9      	1.96021e+07      	19602.1      	73.8369      	7.55772      	7.55772      	842.207      	      0      
  197.4      	15512.3      	1.96022e+07      	19602.2      	139.675      	7.55688      	7.55688      	842.422      	      0      
 197.45      	15511.1      	1.96023e+07      	19602.3      	183.794      	7.55625      	7.55625      	842.638      	      0      
  197.5      	15510.7      	1.96025e+07      	19602.5      	209.216      	7.55596      	7.55596      	842.853      	      0      
 197.55      	  15511      	1.96028e+07      	19602.8      	219.672      	7.55604      	7.55604      	843.068      	      0      
  197.6      	15512.1      	1.96031e+07      	19603.1      	220.919      	7.55642      	7.55642      	843.284      	      0      
 197.65      	15513.7      	1.96035e+07      	19603.5      	215.817      	7.55709      	7.55709      	843.499      	      0      
  197.7      	  15516      	1.96039e+07      	19603.9      	206.944      	7.55805      	7.55805      	843.715      	      0      
 197.75      	15518.6      	1.96043e+07      	19604.3      	198.309      	7.55915      	7.55915      	 843.93      	      0      
  197.8      	15520.9      	1.96048e+07      	19604.8      	192.309      	7.56009      	7.56009      	844.146      	      0      
 197.85      	15522.7      	1.96053e+07      	19605.3      	189.847      	7.56074      	7.56074      	844.362      	      0      
  197.9      	15523.8      	1.96058e+07      	19605.8      	188.755      	7.56111      	7.56111      	844.577      	      0      
 197.95      	15524.3      	1.96063e+07      	19606.3      	 189.79      	7.56113      	7.56113      	844.793      	      0      
    198      	15523.9      	1.96068e+07      	19606.8      	191.924      	7.56076      	7.56076      	845.008      	      0      
 198.05      	15522.9      	1.96073e+07      	19607.3      	195.881      	7.56007      	7.56007      	845.224      	      0      
  198.1      	15521.6      	1.96078e+07      	19607.8      	199.158      	7.55926      	7.55926      	 845.44      	      0      
 198.15      	15520.3      	1.96083e+07      	19608.3      	202.611      	7.55843      	7.55843      	845.655      	      0      
  198.2      	15519.1      	1.96089e+07      	19608.9      	203.709      	7.55761      	7.55761      	845.871      	      0      
 198.25      	15518.1      	1.96094e+07      	19609.4      	204.212      	7.55691      	7.55691      	846.086      	      0      
  198.3      	15517.6      	1.961e+07      	  19610      	 201.14      	7.55647      	7.55647      	846.302      	      0      
 198.35      	15517.9      	1.96106e+07      	19610.6      	196.439      	7.55638      	7.55638      	846.517      	      0      
  198.4      	  15519      	1.96112e+07      	19611.2      	186.786      	7.55668      	7.55668      	846.733      	      0      
 198.45      	15520.7      	1.96118e+07      	19611.8      	171.721      	7.55728      	7.55728      	846.948      	      0      
  198.5      	15522.7      	1.96124e+07      	19612.4      	143.317      	7.55804      	7.55804      	847.164      	      0      
 198.55      	15524.9      	1.9613e+07      	  19613      	98.6168      	7.55883      	7.55883      	 847.38      	      0      
  198.6      	15526.8      	1.96136e+07      	19613.6      	66.3848      	7.55953      	7.55953      	847.595      	      0      
 198.65      	15528.2      	1.96142e+07      	19614.2      	55.5393      	7.55999      	7.55999      	847.811      	      0      
  198.7      	  15529      	1.96148e+07      	19614.8      	40.8135      	7.56014      	7.56014      	848.027      	      0      
 198.75      	15529.1      	1.96154e+07      	19615.4      	17.9746      	7.55998      	7.55998      	848.242      	      0      
  198.8      	15528.6      	1.96159e+07      	19615.9      	-17.7354      	7.55951      	7.55951      	848.458      	      0      
 198.85      	15527.4      	1.96165e+07      	19616.5      	-66.037      	7.55874      	7.55874      	848.674      	      0      
  198.9      	15525.7      	1.9617e+07      	  19617      	-136.427      	 7.5577      	 7.5577      	848.889      	      0      
 198.95      	15523.5      	1.96175e+07      	19617.5      	-229.494      	7.55644      	7.55644      	849.105      	      0      
    199      	15521.1      	1.9618e+07      	  19618      	-348.072      	7.55507      	7.55507      	 849.32      	      0      
 199.05      	15518.9      	1.96186e+07      	19618.6      	-482.535      	7.55379      	7.55379      	849.536      	      0      
  199.1      	15517.2      	1.96191e+07      	19619.1      	-619.433      	7.55273      	7.55273      	849.751      	      0      
 199.15      	15515.8      	1.96197e+07      	19619.7      	-721.151      	7.55183      	7.55183      	849.967      	      0      
  199.2      	15514.7      	1.96203e+07      	19620.3      	-745.846      	7.55107      	7.55107      	850.182      	      0      
 199.25      	  15514      	1.96209e+07      	19620.9      	-658.58      	7.55049      	7.55049      	850.398      	      0      
  199.3      	15513.8      	1.96216e+07      	19621.6      	-475.699      	7.55015      	7.55015      	850.613      	      0      
 199.35      	  15514      	1.96222e+07      	19622.2      	-251.616      	7.55002      	7.55002      	850.829      	      0      
  199.4      	15514.6      	1.96229e+07      	19622.9      	-54.6418      	7.55005      	7.55005      	851.044      	      0      
 199.45      	15515.6      	1.96236e+07      	19623.6      	75.9514      	7.55023      	7.55023      	 851.26      	      0      
  199.5      	15516.4      	1.9624e+07      	  19624      	135.036      	7.55045      	7.55045      	851.475      	      0      
 199.55      	15516.4      	1.9624e+07      	  19624      	141.821      	7.55049      	7.55049      	851.691      	      0      
  199.6      	15515.8      	1.9624e+07      	  19624      	119.628      	7.55017      	7.55017      	851.906      	      0      
 199.65      	15514.6      	1.9624e+07      	  19624      	93.2356      	7.54961      	7.54961      	852.122      	      0      
  199.7      	15513.5      	1.9624e+07      	  19624      	77.0077      	7.54903      	7.54903      	852.337      	      0      
 199.75      	15512.3      	1.9624e+07      	  19624      	81.2575      	7.54845      	7.54845      	852.553      	      0      
  199.8      	15510.8      	1.9624e+07      	  19624      	106.519      	7.54773      	7.54773      	852.768      	      0      
 199.85      	  15509      	1.9624e+07      	  19624      	152.687      	7.54688      	7.54688      	852.984      	      0      
  199.9      	15507.4      	1.9624e+07      	  19624      	214.186      	7.54609      	7.54609      	853.199      	      0      
 199.95      	15506.1      	1.9624e+07      	  19624      	296.927      	7.54547      	7.54547      	853.414      	      0      
    200      	15505.1      	1.9624e+07      	  19624      	389.141      	7.54498      	7.54498      	 853.63      	      0      
 200.05      	15504.4      	1.9624e+07      	  19624      	466.767      	7.54464      	7.54464      	853.845      	      0      
  200.1      	15504.2      	1.9624e+07      	  19624      	522.458      	7.54455      	7.54455      	 854.06      	      0      
 200.15      	15504.8      	1.9624e+07      	  19624      	558.984      	7.54483      	7.54483      	854.276      	      0      
  200.2      	15506.1      	1.9624e+07      	  19624      	580.643      	7.54547      	7.54547      	854.491      	      0      
 200.25      	15508.1      	1.9624e+07      	  19624      	592.604      	7.54643      	7.54643      	854.706      	      0      
  200.3      	15510.7      	1.9624e+07      	  19624      	 597.66      	7.54768      	7.54768      	854.922      	      0      
 200.35      	15513.8      	1.9624e+07      	  19624      	598.761      	7.54921      	7.54921      	855.137      	      0      
  200.4      	15517.2      	1.9624e+07      	  19624      	599.511      	7.55086      	7.55086      	855.353      	      0      
 200.45      	15520.2      	1.9624e+07      	  19624      	602.472      	7.55234      	7.55234      	855.568      	      0      
  200.5      	15522.7      	1.9624e+07      	  19624      	607.796      	7.55354      	7.55354      	855.784      	      0      
 200.55      	15524.7      	1.9624e+07      	  19624      	614.148      	7.55448      	7.55448      	    856      	      0      
  200.6      	15525.9      	1.9624e+07      	  19624      	 621.47      	 7.5551      	 7.5551      	856.215      	      0      
 200.65      	15526.4      	1.9624e+07      	  19624      	629.433      	7.55532      	7.55532      	856.431      	      0      
  200.7      	15526.3      	1.9624e+07      	  19624      	  637.9      	7.55528      	7.55528      	856.647      	      0      
 200.75      	  15526      	1.9624e+07      	  19624      	645.274      	7.55514      	7.55514      	856.862      	      0      
  200.8      	15525.7      	1.9624e+07      	  19624      	651.425      	  7.555      	  7.555      	857.078      	      0      
 200.85      	15525.5      	1.9624e+07      	  19624      	655.046      	 7.5549      	 7.5549      	857.293      	      0      
  200.9      	15525.6      	1.9624e+07      	  19624      	656.594      	7.55494      	7.55494      	857.509      	      0      
 200.95      	15526.2      	1.9624e+07      	  19624      	654.456      	7.55524      	7.55524      	857.725      	      0      
    201      	15527.6      	1.9624e+07      	  19624      	  649.2      	 7.5559      	 7.5559      	 857.94      	      0      
 201.05      	15529.7      	1.9624e+07      	  19624      	638.894      	7.55693      	7.55693      	858.156      	      0      
  201.1      	15532.4      	1.9624e+07      	  19624      	621.498      	7.55823      	7.55823      	858.372      	      0      
 201.15      	15535.3      	1.9624e+07      	  19624      	590.562      	7.55967      	7.55967      	858.588      	      0      
  201.2      	15538.3      	1.9624e+07      	  19624      	541.926      	7.56113      	7.56113      	858.803      	      0      
 201.25      	15541.1      	1.9624e+07      	  19624      	507.168      	7.56246      	7.56246      	859.019      	      0      
  201.3      	15543.3      	1.9624e+07      	  19624      	491.733      	7.56354      	7.56354      	859.235      	      0      
 201.35      	15544.9      	1.9624e+07      	  19624      	471.777      	7.56431      	7.56431      	859.451      	      0      
  201.4      	15545.8      	1.9624e+07      	  19624      	442.064      	7.56477      	7.56477      	859.667      	      0      
 201.45      	15546.1      	1.9624e+07      	  19624      	399.442      	7.56491      	7.56491      	859.883      	      0      
  201.5      	15545.8      	1.9624e+07      	  19624      	342.306      	7.56476      	7.56476      	860.099      	      0      
 201.55      	15544.9      	1.9624e+07      	  19624      	262.666      	7.56434      	7.56434      	860.315      	      0      
  201.6      	15543.6      	1.9624e+07      	  19624      	158.592      	7.56371      	7.56371      	 860.53      	      0      
 201.65      	15542.1      	1.9624e+07      	  19624      	28.8391      	7.56298      	7.56298      	860.746      	      0      
  201.7      	15540.8      	1.9624e+07      	  19624      	-118.309      	7.56235      	7.56235      	860.962      	      0      
 201.75      	15539.9      	1.9624e+07      	  19624      	-266.649      	7.56192      	7.56192      	861.178      	      0      
  201.8      	15539.3      	1.9624e+07      	  19624      	-379.802      	7.56162      	7.56162      	861.394      	      0      
 201.85      	15538.9      	1.9624e+07      	  19624      	-412.745      	7.56142      	7.56142      	 861.61      	      0      
  201.9      	15538.8      	1.9624e+07      	  19624      	-333.004      	7.56139      	7.56139      	861.825      	      0      
 201.95      	15539.2      	1.9624e+07      	  19624      	-157.918      	7.56156      	7.56156      	862.041      	      0      
    202      	15539.9      	1.9624e+07      	  19624      	54.6505      	 7.5619      	 7.5619      	862.257      	      0      
 202.05      	15540.9      	1.9624e+07      	  19624      	236.784      	7.56238      	7.56238      	862.473      	      0      
  202.1      	15542.1      	1.9624e+07      	  19624      	349.431      	7.56298      	7.56298      	862.689      	      0      
 202.15      	15543.4      	1.9624e+07      	  19624      	  389.7      	 7.5636      	 7.5636      	862.905      	      0      
  202.2      	15544.2      	1.9624e+07      	  19624      	377.103      	7.56398      	7.56398      	863.121      	      0      
 202.25      	15544.2      	1.9624e+07      	  19624      	336.591      	7.56399      	7.56399      	863.337      	      0      
  202.3      	15543.7      	1.9624e+07      	  19624      	292.116      	7.56376      	7.56376      	863.552      	      0      
 202.35      	15543.2      	1.9624e+07      	  19624      	259.082      	7.56352      	7.56352      	863.768      	      0      
  202.4      	15542.7      	1.9624e+07      	  19624      	 246.32      	7.56326      	7.56326      	863.984      	      0      
 202.45      	15541.8      	1.9624e+07      	  19624      	254.989      	7.56283      	7.56283      	  864.2      	      0      
  202.5      	15540.6      	1.9624e+07      	  19624      	283.858      	7.56226      	7.56226      	864.416      	      0      
 202.55      	15539.5      	1.9624e+07      	  19624      	328.492      	7.56173      	7.56173      	864.632      	      0      
  202.6      	15538.7      	1.9624e+07      	  19624      	395.074      	7.56133      	7.56133      	864.847      	      0      
 202.65      	15538.1      	1.9624e+07      	  19624      	468.584      	7.56103      	7.56103      	865.063      	      0      
  202.7      	15537.7      	1.9624e+07      	  19624      	526.574      	7.56084      	7.56084      	865.279      	      0      
 202.75      	15537.8      	1.9624e+07      	  19624      	562.255      	7.56087      	7.56087      	865.495      	      0      
  202.8      	15538.5      	1.9624e+07      	  19624      	578.782      	7.56124      	7.56124      	865.711      	      0      
 202.85      	15539.9      	1.9624e+07      	  19624      	580.582      	7.56193      	7.56193      	865.927      	      0      
  202.9      	15541.9      	1.9624e+07      	  19624      	573.104      	7.56288      	7.56288      	866.142      	      0      
 202.95      	15544.4      	1.9624e+07      	  19624      	558.605      	 7.5641      	 7.5641      	866.358      	      0      
    203      	15547.5      	1.9624e+07      	  19624      	540.906      	7.56559      	7.56559      	866.574      	      0      
 203.05      	15550.7      	1.9624e+07      	  19624      	522.755      	7.56716      	7.56716      	 866.79      	      0      
  203.1      	15553.5      	1.9624e+07      	  19624      	507.397      	7.56854      	7.56854      	867.006      	      0      
 203.15      	15555.8      	1.9624e+07      	  19624      	494.077      	7.56962      	7.56962      	867.222      	      0      
  203.2      	15557.4      	1.9624e+07      	  19624      	482.531      	7.57042      	7.57042      	867.438      	      0      
 203.25      	15558.3      	1.9624e+07      	  19624      	471.658      	7.57086      	7.57086      	867.654      	      0      
  203.3      	15557.8      	1.96234e+07      	19623.4      	463.083      	7.57089      	7.57089      	867.871      	      0      
 203.35      	15556.8      	1.96227e+07      	19622.7      	454.524      	7.57063      	7.57063      	868.087      	      0      
  203.4      	15555.5      	1.9622e+07      	  19622      	445.945      	7.57027      	7.57027      	868.303      	      0      
 203.45      	15554.1      	1.96213e+07      	19621.3      	435.623      	7.56987      	7.56987      	868.519      	      0      
  203.5      	15552.7      	1.96206e+07      	19620.6      	424.238      	7.56947      	7.56947      	868.735      	      0      
 203.55      	15551.6      	1.96199e+07      	19619.9      	410.051      	7.56919      	7.56919      	868.951      	      0      
  203.6      	15550.9      	1.96192e+07      	19619.2      	393.652      	7.56914      	7.56914      	869.167      	      0      
 203.65      	15550.9      	1.96184e+07      	19618.4      	373.371      	7.56941      	7.56941      	869.383      	      0      
  203.7      	15551.6      	1.96177e+07      	19617.7      	349.555      	7.57003      	7.57003      	869.599      	      0      
 203.75      	15552.8      	1.9617e+07      	  19617      	317.363      	7.57089      	7.57089      	869.815      	      0      
  203.8      	15554.2      	1.96163e+07      	19616.3      	272.497      	7.57187      	7.57187      	870.031      	      0      
 203.85      	15555.7      	1.96156e+07      	19615.6      	210.621      	7.57285      	7.57285      	870.247      	      0      
  203.9      	15556.8      	1.96148e+07      	19614.8      	168.058      	7.57369      	7.57369      	870.463      	      0      
 203.95      	15557.4      	1.96141e+07      	19614.1      	141.591      	7.57426      	7.57426      	870.679      	      0      
    204      	15557.3      	1.96133e+07      	19613.3      	 110.69      	 7.5745      	 7.5745      	870.895      	      0      
 204.05      	15556.5      	1.96125e+07      	19612.5      	69.2512      	7.57443      	7.57443      	871.111      	      0      
  204.1      	15555.1      	1.96118e+07      	19611.8      	16.3938      	7.57403      	7.57403      	871.327      	      0      
 204.15      	  15553      	1.9611e+07      	  19611      	-52.1916      	7.57333      	7.57333      	871.543      	      0      
  204.2      	15550.4      	1.96102e+07      	19610.2      	-141.956      	7.57235      	7.57235      	871.759      	      0      
 204.25      	15547.3      	1.96094e+07      	19609.4      	-256.747      	7.57114      	7.57114      	871.975      	      0      
  204.3      	15543.9      	1.96086e+07      	19608.6      	-394.963      	7.56981      	7.56981      	872.191      	      0      
 204.35      	15540.8      	1.96079e+07      	19607.9      	-549.199      	7.56857      	7.56857      	872.407      	      0      
  204.4      	  15538      	1.96072e+07      	19607.2      	-698.622      	 7.5675      	 7.5675      	872.623      	      0      
 204.45      	15535.6      	1.96065e+07      	19606.5      	-806.764      	7.56655      	7.56655      	872.838      	      0      
  204.5      	15533.3      	1.96059e+07      	19605.9      	-826.783      	7.56569      	7.56569      	873.054      	      0      
 204.55      	15531.5      	1.96054e+07      	19605.4      	-733.671      	7.56501      	7.56501      	 873.27      	      0      
  204.6      	15530.1      	1.96049e+07      	19604.9      	-550.394      	7.56455      	7.56455      	873.485      	      0      
 204.65      	15529.2      	1.96044e+07      	19604.4      	-341.332      	7.56425      	7.56425      	873.701      	      0      
  204.7      	15528.5      	1.9604e+07      	  19604      	-168.989      	 7.5641      	 7.5641      	873.917      	      0      
 204.75      	15528.2      	1.96036e+07      	19603.6      	-68.1222      	7.56408      	7.56408      	874.132      	      0      
  204.8      	15527.9      	1.96033e+07      	19603.3      	-36.1254      	7.56406      	7.56406      	874.348      	      0      
