# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:24      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  123.8      	760.425      	29694.5      	24045.3      	  17390      	17385.6      	1.29036      	1.81326      	-4.3113      	 278.62      
 123.85      	771.603      	29812.2      	24058.6      	  17572      	17567.5      	1.29034      	1.81513      	-4.32569      	279.137      
  123.9      	782.692      	29922.7      	24073.7      	17738.3      	17733.6      	1.29032      	1.81687      	-4.33863      	279.639      
 123.95      	793.708      	30026.5      	24091.8      	17888.3      	17883.6      	 1.2903      	1.81849      	-4.34995      	280.134      
    124      	804.667      	30123.8      	24113.4      	18022.3      	18017.4      	1.29028      	1.82004      	-4.35954      	280.634      
 124.05      	815.586      	30214.7      	  24138      	18141.1      	18136.1      	1.29026      	1.82162      	-4.36737      	281.152      
  124.1      	826.463      	30299.2      	24164.9      	18245.8      	18240.7      	1.29024      	1.82333      	-4.37351      	281.703      
 124.15      	837.266      	30376.8      	24192.6      	18337.7      	18332.6      	1.29022      	1.82527      	-4.3781      	282.289      
  124.2      	847.964      	30446.5      	24219.2      	  18418      	18412.8      	 1.2902      	1.82751      	-4.38136      	282.913      
 124.25      	 858.53      	30507.5      	24242.8      	18487.7      	18482.5      	1.29018      	1.83008      	-4.38358      	283.573      
  124.3      	868.949      	30559.4      	24262.2      	18547.8      	18542.6      	1.29016      	1.83293      	-4.38511      	284.249      
 124.35      	879.214      	30602.4      	24277.2      	  18599      	18593.7      	1.29014      	1.83594      	-4.38629      	284.906      
  124.4      	889.321      	30636.9      	24288.2      	18641.3      	18636.1      	1.29012      	1.83897      	-4.3874      	285.502      
 124.45      	899.279      	30663.4      	24295.7      	18675.1      	18669.8      	1.29009      	1.84185      	-4.38868      	286.001      
  124.5      	909.123      	30683.2      	  24301      	18700.6      	18695.4      	1.29007      	 1.8444      	-4.3902      	286.382      
 124.55      	918.883      	30697.8      	24305.4      	18718.8      	18713.5      	1.29005      	1.84649      	-4.39196      	286.637      
  124.6      	928.568      	30708.4      	24310.2      	18729.9      	18724.6      	1.29003      	1.84807      	-4.3938      	286.771      
 124.65      	938.182      	30715.8      	24316.2      	18734.3      	  18729      	1.29001      	1.84914      	-4.39549      	286.801      
  124.7      	947.737      	30720.2      	  24324      	18731.4      	18726.1      	1.28999      	1.84977      	-4.39676      	  286.8      
 124.75      	 957.23      	30721.8      	24334.3      	18720.6      	18715.3      	1.28996      	1.85008      	-4.39737      	286.822      
  124.8      	966.648      	30720.1      	24347.5      	18700.7      	18695.4      	1.28994      	1.85015      	-4.39708      	286.832      
 124.85      	975.979      	30714.4      	24363.5      	18670.4      	18665.2      	1.28992      	1.85003      	-4.39573      	286.794      
  124.9      	985.218      	30703.8      	24382.2      	18628.4      	18623.1      	 1.2899      	1.84974      	-4.39319      	286.691      
 124.95      	994.355      	30687.3      	24403.4      	18573.2      	  18568      	1.28988      	1.84934      	-4.38937      	286.533      
    125      	1003.38      	30663.2      	24425.8      	18503.8      	18498.7      	1.28986      	1.84887      	-4.38424      	286.343      
 125.05      	1012.25      	30629.6      	24447.1      	18419.8      	18414.7      	1.28984      	1.84835      	-4.37781      	286.138      
  125.1      	 1020.9      	30585.8      	24466.3      	18321.2      	18316.2      	1.28982      	1.84781      	-4.37011      	285.915      
 125.15      	1029.34      	30532.1      	24483.3      	18208.5      	18203.6      	 1.2898      	1.84729      	-4.36117      	285.686      
  125.2      	1037.54      	30468.5      	24497.8      	18082.1      	18077.3      	1.28978      	1.84676      	-4.35106      	285.443      
 125.25      	1045.51      	30395.3      	24509.9      	17941.9      	17937.3      	1.28976      	 1.8462      	-4.33984      	285.174      
  125.3      	1053.29      	30313.4      	24520.5      	17788.1      	17783.6      	1.28974      	1.84552      	-4.32757      	284.886      
 125.35      	1060.87      	  30223      	24530.1      	17620.2      	17615.8      	1.28973      	1.84469      	-4.31431      	284.567      
  125.4      	1068.26      	30124.2      	  24539      	17437.6      	17433.4      	1.28971      	1.84368      	-4.30008      	284.198      
 125.45      	1075.44      	  30018      	24548.2      	17240.5      	17236.4      	1.28969      	1.84248      	-4.28485      	283.783      
  125.5      	1082.43      	29905.2      	24558.1      	  17029      	17025.2      	1.28968      	1.84111      	-4.2686      	 283.32      
 125.55      	1089.22      	29786.2      	24568.2      	16804.4      	16800.7      	1.28966      	1.83955      	-4.25127      	282.829      
  125.6      	1095.85      	29661.9      	24578.4      	16568.1      	16564.6      	1.28965      	1.83783      	-4.23283      	 282.33      
 125.65      	1102.32      	29533.3      	24588.2      	16321.8      	16318.5      	1.28963      	1.83599      	-4.21328      	281.842      
  125.7      	1108.68      	29401.1      	24597.3      	16067.4      	16064.3      	1.28962      	1.83404      	-4.19269      	281.377      
 125.75      	1114.93      	29265.5      	24604.8      	15806.1      	15803.3      	1.28961      	  1.832      	-4.17122      	280.938      
  125.8      	1121.07      	  29127      	24610.7      	  15539      	15536.4      	 1.2896      	1.82984      	-4.1491      	280.511      
 125.85      	1127.09      	28986.3      	24615.2      	15266.3      	  15264      	1.28959      	1.82755      	-4.12659      	280.079      
  125.9      	1132.97      	28843.2      	  24618      	14988.2      	14986.1      	1.28958      	1.82509      	-4.10399      	279.603      
 125.95      	1138.69      	28697.8      	24619.1      	14704.6      	14702.8      	1.28957      	1.82245      	-4.08154      	279.055      
    126      	1144.23      	28550.8      	  24619      	14415.7      	14414.1      	1.28956      	1.81963      	-4.05941      	278.418      
 126.05      	1149.63      	28402.7      	24618.2      	14121.8      	14120.4      	1.28955      	1.81662      	-4.03766      	277.685      
  126.1      	 1154.9      	28254.6      	  24617      	13823.5      	13822.4      	1.28954      	1.81344      	-4.01623      	276.864      
 126.15      	1160.04      	28107.2      	24616.2      	13521.2      	13520.4      	1.28954      	1.81013      	-3.99497      	275.974      
  126.2      	1165.04      	27961.8      	24616.9      	  13215      	13214.4      	1.28953      	1.80674      	-3.97368      	275.031      
 126.25      	1169.91      	27818.8      	24619.6      	12904.5      	12904.2      	1.28953      	 1.8033      	-3.95211      	274.059      
  126.3      	1174.61      	  27678      	24624.3      	12588.9      	12588.8      	1.28952      	1.79987      	-3.93003      	 273.07      
 126.35      	1179.12      	  27539      	24631.1      	12266.7      	12266.9      	1.28952      	1.79648      	-3.90725      	272.078      
  126.4      	1183.43      	27401.1      	24639.4      	11936.6      	11937.1      	1.28952      	1.79318      	-3.88364      	271.086      
 126.45      	1187.53      	27263.3      	24648.6      	11597.5      	11598.2      	1.28952      	1.79002      	-3.85909      	270.102      
  126.5      	 1191.4      	27125.1      	24657.9      	11248.3      	11249.4      	1.28952      	1.78702      	-3.83356      	269.125      
 126.55      	1195.05      	26986.2      	24666.6      	10889.3      	10890.6      	1.28952      	1.78415      	-3.80703      	268.165      
  126.6      	1198.47      	26846.2      	24673.8      	10520.7      	10522.3      	1.28952      	1.78139      	-3.77952      	267.221      
 126.65      	1201.65      	26705.1      	24678.8      	10143.1      	10145.1      	1.28953      	1.77866      	-3.7511      	266.284      
  126.7      	1204.61      	26563.3      	24681.4      	9757.14      	9759.41      	1.28953      	1.77588      	-3.72188      	265.347      
 126.75      	1207.37      	26421.2      	24681.4      	9363.22      	9365.82      	1.28953      	1.77297      	-3.69196      	264.401      
  126.8      	1209.94      	26279.3      	24679.1      	8961.52      	8964.47      	1.28954      	1.76985      	-3.66149      	263.426      
 126.85      	1212.32      	26138.4      	24674.8      	8551.93      	8555.23      	1.28955      	1.76647      	-3.63057      	262.404      
  126.9      	1214.54      	25999.2      	  24669      	8134.37      	8138.01      	1.28955      	1.76281      	-3.59927      	261.321      
 126.95      	1216.59      	25862.5      	24661.8      	7709.18      	7713.18      	1.28956      	1.75886      	-3.56763      	260.172      
    127      	1218.48      	25728.9      	24653.4      	7277.14      	 7281.5      	1.28957      	1.75461      	-3.53561      	258.955      
 127.05      	1220.21      	25599.6      	24644.1      	6839.28      	6844.01      	1.28957      	1.75009      	-3.50314      	257.682      
  127.1      	1221.78      	  25475      	24633.9      	6396.96      	6402.06      	1.28958      	1.74531      	-3.47015      	256.361      
 127.15      	1223.18      	25355.4      	24622.1      	5951.69      	5957.15      	1.28959      	1.74028      	-3.43658      	254.996      
  127.2      	 1224.4      	25240.4      	  24608      	5504.76      	5510.59      	 1.2896      	1.73495      	-3.40245      	253.585      
 127.25      	1225.44      	25129.9      	  24591      	5057.11      	 5063.3      	1.28961      	1.72922      	-3.36784      	252.128      
  127.3      	1226.28      	25023.5      	24570.6      	4609.05      	 4615.6      	1.28962      	1.72296      	-3.3329      	250.607      
 127.35      	1226.91      	24920.1      	24545.6      	4160.45      	4167.36      	1.28963      	1.71594      	-3.2978      	248.995      
  127.4      	1227.29      	24818.1      	24514.3      	3711.43      	3718.69      	1.28964      	 1.7079      	-3.26276      	247.281      
 127.45      	1227.45      	24716.6      	24475.7      	3262.39      	   3270      	1.28965      	1.69849      	-3.22796      	245.497      
  127.5      	1227.39      	24614.9      	  24429      	2813.73      	2821.69      	1.28967      	1.68739      	-3.19356      	 243.69      
 127.55      	1227.12      	24512.2      	24373.2      	2366.07      	2374.38      	1.28968      	1.67439      	-3.15964      	241.944      
  127.6      	1226.64      	24407.9      	24307.8      	1920.24      	1928.92      	1.28969      	1.65951      	-3.12623      	240.367      
 127.65      	1225.98      	24302.7      	24233.3      	1477.02      	1486.06      	 1.2897      	1.64304      	-3.09335      	239.049      
  127.7      	1225.14      	24197.4      	24150.9      	1037.08      	1046.49      	1.28971      	1.62555      	 -3.061      	238.041      
 127.75      	 1224.1      	24094.1      	24062.4      	600.774      	610.578      	1.28972      	1.60779      	-3.02916      	237.315      
  127.8      	1222.86      	23995.5      	23970.7      	167.936      	 178.13      	1.28974      	1.59053      	-2.99777      	236.768      
 127.85      	 1221.4      	23906.2      	23880.7      	-261.831      	-251.246      	1.28975      	1.57439      	-2.96672      	236.283      
  127.9      	1219.73      	23832.6      	23798.7      	-688.571      	 -677.6      	1.28976      	1.55974      	-2.93587      	 235.77      
 127.95      	1217.89      	23782.4      	23732.5      	-1112.04      	-1100.69      	1.28977      	1.54672      	-2.90506      	 235.19      
    128      	1215.95      	23762.4      	23689.1      	-1532.33      	-1520.6      	1.28979      	1.53533      	-2.87414      	234.577      
 128.05      	1213.96      	23777.1      	23673.2      	-1950.04      	-1937.94      	 1.2898      	1.52545      	-2.84296      	233.997      
  128.1      	1211.98      	23826.7      	23685.1      	-2365.96      	-2353.48      	1.28981      	1.51696      	-2.81147      	  233.5      
 128.15      	1210.02      	23906.8      	23720.7      	-2780.69      	-2767.84      	1.28982      	 1.5098      	-2.77966      	233.118      
  128.2      	1208.02      	24010.1      	23772.7      	-3194.68      	-3181.44      	1.28983      	1.50401      	-2.74761      	232.825      
 128.25      	 1205.9      	24128.1      	23832.7      	-3608.58      	-3594.96      	1.28984      	1.49968      	-2.71545      	232.583      
  128.3      	1203.56      	24253.9      	23893.9      	-4022.99      	-4008.98      	1.28986      	1.49692      	-2.68329      	232.346      
 128.35      	1200.98      	24382.5      	23951.2      	-4437.85      	-4423.46      	1.28987      	1.49572      	-2.65127      	232.089      
  128.4      	1198.13      	24510.6      	24001.3      	-4852.73      	-4837.95      	1.28988      	1.49597      	-2.61951      	231.795      
 128.45      	1195.05      	24636.2      	24042.5      	-5266.93      	-5251.77      	1.28989      	 1.4974      	-2.58809      	231.452      
  128.5      	1191.77      	24759.3      	24074.9      	-5679.71      	-5664.18      	 1.2899      	1.49967      	-2.55706      	231.063      
 128.55      	1188.32      	24881.5      	24100.3      	-6090.78      	-6074.87      	1.28991      	1.50236      	-2.52643      	230.642      
  128.6      	1184.73      	25004.5      	24120.7      	-6499.86      	-6483.58      	1.28992      	1.50512      	-2.49619      	230.205      
 128.65      	1180.98      	25129.7      	24137.9      	-6906.17      	-6889.52      	1.28993      	1.50771      	-2.46631      	229.766      
  128.7      	1177.02      	25257.6      	24152.9      	-7308.43      	-7291.41      	1.28994      	1.50996      	-2.43675      	229.338      
 128.75      	1172.82      	25387.8      	24166.1      	-7705.2      	-7687.82      	1.28995      	1.51178      	-2.40746      	228.931      
  128.8      	1168.36      	25518.9      	24176.7      	-8094.95      	-8077.22      	1.28995      	1.51317      	-2.37842      	228.544      
 128.85      	1163.65      	25649.1      	  24184      	-8476.04      	-8457.96      	1.28996      	1.51415      	-2.34964      	228.178      
  128.9      	1158.69      	25777.1      	24187.2      	-8846.79      	-8828.37      	1.28997      	1.51477      	-2.32119      	227.837      
 128.95      	1153.51      	25901.6      	24186.3      	-9205.79      	-9187.05      	1.28998      	1.51506      	-2.29326      	227.519      
    129      	1148.11      	  26022      	24181.1      	-9552.31      	-9533.26      	1.28999      	1.51502      	-2.26608      	227.209      
 129.05      	1142.48      	26137.8      	24171.8      	-9886.41      	-9867.05      	1.28999      	1.51463      	-2.23995      	226.876      
  129.1      	1136.64      	26249.1      	24158.6      	-10208.5      	-10188.8      	   1.29      	1.51382      	-2.21514      	226.486      
 129.15      	1130.63      	26356.2      	  24142      	-10518.9      	 -10499      	1.29001      	1.51254      	-2.19188      	226.017      
  129.2      	1124.48      	26459.6      	24123.1      	-10817.7      	-10797.5      	1.29001      	1.51079      	-2.17031      	225.464      
 129.25      	1118.22      	26560.1      	24103.2      	-11104.7      	-11084.3      	1.29002      	 1.5086      	-2.15042      	224.844      
  129.3      	1111.86      	26658.8      	24083.7      	-11380.1      	-11359.5      	1.29003      	1.50604      	-2.13209      	224.179      
 129.35      	1105.38      	26756.2      	24065.6      	 -11644      	-11623.1      	1.29003      	1.50318      	-2.11508      	223.492      
  129.4      	1098.73      	26852.4      	24049.4      	-11896.4      	-11875.3      	1.29004      	1.50011      	-2.09908      	222.808      
 129.45      	1091.89      	26947.7      	24035.4      	-12137.7      	-12116.4      	1.29004      	1.49693      	-2.08377      	222.151      
  129.5      	1084.82      	  27042      	24023.5      	-12368.8      	-12347.3      	1.29005      	1.49375      	-2.06885      	221.543      
 129.55      	1077.52      	27135.5      	24013.4      	-12591.4      	-12569.8      	1.29005      	1.49068      	-2.05405      	220.993      
  129.6      	1070.02      	27228.5      	24004.4      	-12807.4      	-12785.5      	1.29005      	1.48779      	-2.03917      	220.512      
 129.65      	1062.33      	27320.6      	23995.9      	-13017.7      	-12995.7      	1.29006      	1.48513      	-2.02409      	220.101      
  129.7      	1054.47      	27411.4      	23987.2      	-13223.1      	-13200.9      	1.29006      	1.48269      	-2.00878      	219.761      
 129.75      	1046.45      	27500.2      	23977.5      	-13423.6      	-13401.2      	1.29006      	1.48043      	-1.99328      	219.485      
  129.8      	1038.28      	27586.7      	23966.8      	-13618.8      	-13596.3      	1.29007      	1.47832      	-1.97769      	219.265      
 129.85      	1029.97      	27670.1      	23954.5      	-13808.4      	-13785.7      	1.29007      	1.47629      	-1.96218      	219.082      
  129.9      	1021.54      	27749.5      	23940.3      	-13991.3      	-13968.4      	1.29007      	1.47427      	-1.94694      	 218.92      
 129.95      	1013.01      	27824.2      	23924.2      	-14166.2      	-14143.2      	1.29007      	1.47219      	-1.93223      	218.769      
    130      	1004.39      	27894.1      	23906.5      	-14332.5      	-14309.3      	1.29008      	1.47003      	-1.91826      	218.619      
 130.05      	995.733      	27959.2      	23887.9      	-14489.7      	-14466.3      	1.29008      	1.46779      	-1.90524      	218.458      
  130.1      	987.032      	28019.8      	23868.6      	-14637.7      	-14614.2      	1.29008      	1.46547      	-1.89328      	218.277      
 130.15      	978.287      	28075.6      	23849.2      	-14775.8      	-14752.2      	1.29008      	1.46309      	-1.88247      	218.072      
  130.2      	969.474      	28126.3      	23829.8      	-14903.1      	-14879.4      	1.29008      	1.46066      	-1.87281      	217.847      
 130.25      	960.547      	28171.2      	23810.5      	-15018.3      	-14994.5      	1.29008      	1.45824      	-1.86424      	 217.61      
  130.3      	951.471      	28209.9      	23791.8      	-15120.2      	-15096.3      	1.29008      	1.45587      	-1.85667      	217.385      
 130.35      	 942.23      	28241.8      	23773.8      	-15207.9      	-15183.9      	1.29008      	1.45361      	-1.84998      	217.191      
  130.4      	932.795      	28266.3      	23756.6      	-15280.2      	-15256.1      	1.29008      	1.45148      	-1.84413      	217.038      
 130.45      	 923.14      	28282.7      	  23740      	-15336.3      	-15312.2      	1.29008      	1.44952      	-1.83913      	216.919      
  130.5      	913.258      	28290.6      	23723.8      	-15375.9      	-15351.8      	1.29008      	1.44777      	-1.83506      	216.817      
 130.55      	903.163      	  28290      	23707.7      	-15399.6      	-15375.4      	1.29007      	1.44624      	-1.83206      	216.705      
  130.6      	 892.88      	28280.8      	23691.5      	-15407.8      	-15383.7      	1.29007      	1.44495      	-1.83032      	216.557      
 130.65      	882.441      	28263.4      	  23675      	-15401.3      	-15377.2      	1.29007      	1.44389      	-1.83002      	216.406      
  130.7      	871.874      	28237.7      	23658.1      	-15380.1      	 -15356      	1.29007      	1.44305      	-1.83131      	216.259      
 130.75      	861.206      	28204.2      	23641.2      	-15344.6      	-15320.6      	1.29006      	1.44246      	-1.83424      	216.094      
  130.8      	850.452      	28163.1      	23624.4      	-15294.9      	-15270.9      	1.29006      	1.44211      	-1.8388      	215.889      
 130.85      	839.629      	28114.8      	23608.1      	-15231.4      	-15207.5      	1.29006      	1.44188      	-1.84487      	 215.64      
  130.9      	 828.75      	28059.9      	23592.3      	-15154.4      	-15130.6      	1.29005      	1.44173      	-1.8523      	215.358      
 130.95      	817.806      	27998.6      	23576.9      	-15064.6      	-15040.9      	1.29005      	 1.4417      	-1.8609      	215.048      
    131      	806.789      	  27932      	23562.6      	-14963.2      	-14939.6      	1.29004      	 1.4418      	-1.87044      	214.735      
 131.05      	795.709      	27861.6      	23549.9      	-14851.7      	-14828.2      	1.29004      	1.44201      	-1.88065      	214.451      
  131.1      	784.593      	27788.5      	  23539      	-14731.5      	-14708.2      	1.29003      	 1.4423      	-1.89132      	214.222      
 131.15      	773.445      	27712.6      	23529.3      	-14603.4      	-14580.2      	1.29002      	1.44265      	-1.90224      	 214.05      
  131.2      	 762.24      	27633.3      	23519.8      	-14467.8      	-14444.8      	1.29001      	1.44307      	-1.91325      	213.936      
 131.25      	750.965      	27551.1      	23510.7      	-14325.2      	-14302.3      	1.29001      	1.44355      	-1.92425      	213.891      
  131.3      	739.632      	27466.5      	23502.6      	-14175.3      	-14152.5      	   1.29      	1.44409      	-1.93521      	213.941      
 131.35      	728.246      	27378.8      	23494.9      	-14017.6      	-13994.9      	1.28999      	 1.4447      	-1.94619      	214.076      
  131.4      	716.809      	27287.1      	23486.6      	-13851.6      	-13829.1      	1.28998      	1.44537      	-1.95732      	214.267      
 131.45      	705.348      	27191.7      	23478.2      	-13677.2      	-13654.9      	1.28997      	 1.4461      	-1.96881      	214.505      
  131.5      	693.884      	27093.1      	23470.1      	-13494.3      	-13472.2      	1.28996      	1.44692      	-1.98088      	214.778      
 131.55      	682.451      	26991.2      	23461.9      	 -13303      	 -13281      	1.28995      	1.44787      	-1.99374      	 215.05      
  131.6      	671.079      	26885.9      	23453.5      	-13103.3      	-13081.5      	1.28994      	1.44898      	-2.00759      	215.297      
 131.65      	659.774      	26777.8      	23445.2      	-12894.9      	-12873.3      	1.28993      	1.45027      	-2.02255      	215.513      
  131.7      	648.528      	26666.8      	23437.4      	-12677.3      	-12655.8      	1.28992      	1.45176      	-2.03866      	  215.7      
 131.75      	637.328      	26552.9      	23430.1      	-12449.7      	-12428.5      	1.28991      	1.45347      	-2.05587      	215.862      
  131.8      	626.166      	26436.5      	23423.8      	-12211.7      	-12190.7      	1.28989      	1.45546      	-2.0741      	 216.02      
 131.85      	615.024      	  26318      	  23419      	-11962.3      	-11941.6      	1.28988      	1.45771      	-2.09322      	216.199      
  131.9      	603.886      	  26198      	23416.4      	-11701.3      	-11680.7      	1.28987      	1.46025      	-2.1131      	216.425      
 131.95      	 592.76      	26077.6      	23416.8      	-11428.4      	-11408.1      	1.28985      	1.46308      	-2.13363      	216.716      
    132      	581.643      	25957.5      	23420.3      	-11144.1      	 -11124      	1.28984      	1.46628      	-2.15477      	217.072      
 132.05      	570.509      	25837.4      	23426.3      	-10848.6      	-10828.9      	1.28982      	1.46986      	-2.17652      	217.471      
  132.1      	559.361      	  25717      	23433.5      	-10542.4      	-10522.9      	1.28981      	1.47385      	-2.19892      	217.886      
 132.15      	548.241      	25595.7      	  23441      	-10225.9      	-10206.7      	1.28979      	1.47825      	-2.22207      	218.301      
  132.2      	537.195      	25473.4      	23447.9      	-9899.51      	-9880.61      	1.28978      	1.48306      	-2.24609      	218.702      
 132.25      	526.248      	25350.1      	23453.7      	-9563.36      	-9544.76      	1.28976      	1.48825      	-2.27108      	219.083      
  132.3      	515.431      	25226.1      	23458.5      	-9217.46      	-9199.17      	1.28974      	1.49378      	-2.29717      	219.446      
 132.35      	504.776      	25102.4      	23462.7      	-8862.12      	-8844.15      	1.28973      	1.49955      	-2.32441      	219.789      
  132.4      	494.305      	24979.6      	23466.4      	-8497.78      	-8480.15      	1.28971      	1.50546      	-2.35281      	220.107      
 132.45      	484.034      	24858.3      	23469.6      	-8125.2      	-8107.91      	1.28969      	1.51141      	-2.3823      	220.393      
  132.5      	473.987      	24739.5      	23472.4      	-7745.5      	-7728.56      	1.28968      	1.51733      	-2.41273      	220.647      
 132.55      	464.191      	24623.5      	23474.7      	-7359.66      	-7343.08      	1.28966      	1.52319      	-2.4439      	220.881      
  132.6      	454.659      	24510.7      	  23476      	-6968.54      	-6952.32      	1.28964      	1.52895      	-2.47558      	221.113      
 132.65      	445.396      	24401.3      	23475.9      	-6573.24      	-6557.38      	1.28962      	1.53455      	-2.50751      	221.362      
  132.7      	436.438      	24295.9      	23474.8      	-6175.02      	-6159.53      	1.28961      	1.53994      	-2.53942      	221.658      
 132.75      	427.833      	  24196      	23473.4      	-5774.86      	-5759.74      	1.28959      	1.54508      	-2.57106      	222.035      
  132.8      	419.621      	24102.7      	23472.8      	-5373.43      	-5358.66      	1.28957      	1.54991      	-2.60225      	222.521      
 132.85      	411.842      	24017.5      	23474.1      	-4971.11      	-4956.7      	1.28955      	1.55444      	-2.63286      	223.129      
  132.9      	404.533      	23941.4      	23478.2      	-4568.08      	-4554.02      	1.28954      	 1.5587      	-2.66286      	 223.86      
 132.95      	397.709      	23874.6      	23485.3      	-4164.24      	-4150.52      	1.28952      	1.56277      	-2.69226      	224.697      
    133      	391.349      	23816.5      	23494.7      	-3759.06      	-3745.69      	 1.2895      	1.56677      	-2.72121      	 225.61      
 133.05      	385.435      	  23766      	23505.1      	-3351.59      	-3338.56      	1.28949      	1.57084      	-2.74993      	226.573      
  133.1      	380.006      	23722.5      	23516.1      	-2941.1      	-2928.42      	1.28947      	1.57513      	-2.77866      	227.568      
 133.15      	375.117      	23685.9      	23527.2      	-2527.57      	-2515.23      	1.28945      	1.57978      	-2.8077      	228.577      
  133.2      	370.786      	  23656      	23538.2      	  -2111      	-2099.02      	1.28944      	1.58487      	-2.83728      	 229.57      
 133.25      	367.015      	23632.3      	23548.3      	-1691.26      	-1679.63      	1.28942      	1.59041      	-2.86762      	230.522      
  133.3      	363.791      	23614.5      	  23557      	-1268.21      	-1256.95      	1.28941      	1.59636      	-2.89886      	231.415      
 133.35      	361.085      	  23602      	23563.5      	-841.465      	-830.567      	1.28939      	1.60261      	-2.93104      	232.243      
  133.4      	 358.92      	23594.8      	23567.8      	-410.56      	-400.036      	1.28938      	1.60904      	-2.96408      	233.021      
 133.45      	357.358      	23593.9      	23570.4      	 24.708      	 34.853      	1.28936      	1.61552      	-2.99784      	233.783      
  133.5      	356.449      	23600.4      	23572.3      	464.663      	474.425      	1.28935      	1.62196      	-3.03212      	234.559      
 133.55      	356.232      	23615.4      	23574.4      	909.725      	919.101      	1.28934      	1.62824      	-3.06675      	235.376      
  133.6      	356.744      	23640.1      	23577.5      	1359.87      	1368.85      	1.28933      	1.63426      	-3.10155      	 236.25      
 133.65      	358.022      	23675.7      	23582.6      	1814.37      	1822.97      	1.28932      	1.63998      	-3.1364      	237.184      
  133.7      	360.082      	  23723      	23590.4      	2271.97      	2280.18      	 1.2893      	1.64541      	-3.17125      	238.168      
 133.75      	362.906      	23782.1      	23601.2      	2731.47      	2739.28      	1.28929      	1.65064      	-3.20608      	239.183      
  133.8      	366.471      	  23853      	23614.8      	3192.04      	3199.47      	1.28929      	 1.6558      	-3.24094      	240.217      
 133.85      	370.738      	  23935      	  23631      	3652.96      	   3660      	1.28928      	1.66102      	-3.27587      	 241.26      
  133.9      	375.647      	24027.1      	23648.7      	4113.42      	4120.06      	1.28927      	1.66643      	-3.31088      	  242.3      
 133.95      	381.131      	24128.3      	23667.4      	4572.61      	4578.86      	1.28926      	1.67213      	 -3.346      	243.327      
    134      	387.138      	24237.9      	23686.6      	5029.86      	5035.73      	1.28925      	 1.6782      	-3.38117      	244.338      
 134.05      	393.621      	24354.9      	23705.6      	5484.47      	5489.95      	1.28925      	1.68462      	-3.41634      	245.336      
  134.1      	400.525      	24478.2      	23723.9      	5935.58      	5940.68      	1.28924      	1.69137      	-3.45142      	246.322      
 134.15      	407.813      	24606.8      	23740.9      	6382.13      	6386.84      	1.28924      	1.69836      	-3.48627      	  247.3      
  134.2      	415.461      	24739.8      	23756.6      	6822.68      	6827.03      	1.28924      	1.70546      	-3.52073      	 248.28      
 134.25      	423.437      	24876.4      	23770.8      	7255.96      	7259.94      	1.28923      	1.71255      	-3.5546      	249.269      
  134.3      	431.735      	25016.1      	23783.7      	7681.51      	7685.13      	1.28923      	 1.7195      	-3.58772      	 250.28      
 134.35      	 440.37      	25158.9      	23795.6      	8099.42      	8102.69      	1.28923      	1.72618      	-3.61992      	251.333      
  134.4      	449.336      	25304.7      	  23807      	8509.78      	 8512.7      	1.28923      	1.73249      	-3.65108      	252.435      
 134.45      	458.621      	25453.5      	23818.1      	8912.81      	 8915.4      	1.28923      	1.73836      	-3.68113      	253.589      
  134.5      	468.225      	25605.4      	23829.3      	9309.07      	9311.34      	1.28923      	1.74376      	-3.71009      	254.796      
 134.55      	478.132      	25760.5      	23840.9      	9699.13      	9701.08      	1.28923      	1.74871      	-3.73807      	256.049      
  134.6      	488.311      	25918.9      	  23853      	10083.4      	  10085      	1.28924      	1.75327      	-3.76526      	 257.33      
 134.65      	498.728      	26080.2      	23865.8      	  10462      	10463.3      	1.28924      	1.75753      	-3.79187      	258.618      
  134.7      	509.342      	26244.4      	23879.4      	10834.8      	10835.8      	1.28925      	1.76161      	-3.81814      	259.889      
 134.75      	520.098      	26410.8      	23893.6      	11201.7      	11202.4      	1.28925      	 1.7656      	-3.84427      	261.119      
  134.8      	530.956      	  26579      	23907.9      	11562.9      	11563.3      	1.28926      	1.76962      	-3.87044      	262.292      
 134.85      	541.898      	26748.5      	23922.2      	11918.8      	11918.9      	1.28926      	1.77373      	-3.8967      	263.409      
  134.9      	552.912      	26919.2      	23936.2      	12269.7      	12269.6      	1.28927      	1.77798      	-3.92306      	264.472      
 134.95      	563.991      	27090.6      	23949.6      	12615.9      	12615.5      	1.28928      	1.78239      	-3.94942      	265.491      
    135      	575.152      	27262.5      	23962.3      	12957.4      	12956.7      	1.28928      	1.78692      	-3.97564      	266.484      
