# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:27      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
 193.15      	0.588943      	5.93092      
  193.2      	0.589491      	5.93643      
 193.25      	0.589196      	5.93346      
  193.3      	0.588059      	5.92202      
 193.35      	0.586082      	 5.9021      
  193.4      	0.583267      	5.87376      
 193.45      	0.579619      	5.83702      
  193.5      	0.575142      	5.79194      
 193.55      	0.569844      	5.73858      
  193.6      	0.563731      	5.67702      
 193.65      	0.556812      	5.60735      
  193.7      	0.549098      	5.52967      
 193.75      	 0.5406      	5.44408      
  193.8      	0.531328      	5.35071      
 193.85      	0.521298      	 5.2497      
  193.9      	0.510522      	5.14119      
 193.95      	0.499017      	5.02532      
    194      	0.486799      	4.90228      
 194.05      	0.473885      	4.77223      
  194.1      	0.460294      	4.63536      
 194.15      	0.446045      	4.49187      
  194.2      	0.431158      	4.34196      
 194.25      	0.415656      	4.18584      
  194.3      	0.399559      	4.02374      
 194.35      	0.382892      	3.85589      
  194.4      	0.365677      	3.68254      
 194.45      	0.34794      	3.50391      
  194.5      	0.329706      	3.32029      
 194.55      	  0.311      	3.13191      
  194.6      	0.29185      	2.93906      
 194.65      	0.272283      	2.74201      
  194.7      	0.252327      	2.54105      
 194.75      	0.23201      	2.33645      
  194.8      	0.211362      	2.12851      
 194.85      	0.190412      	1.91753      
  194.9      	0.169189      	1.70381      
 194.95      	0.147725      	1.48766      
    195      	0.12605      	1.26938      
 195.05      	0.104194      	1.04928      
  195.1      	0.0821897      	0.827687      
 195.15      	0.0600678      	0.60491      
  195.2      	0.0378602      	0.381269      
 195.25      	0.0155984      	0.157083      
  195.3      	-0.00668566      	-0.0673276      
 195.35      	-0.0289602      	-0.291642      
  195.4      	-0.0511933      	-0.515539      
 195.45      	-0.0733533      	-0.7387      
  195.5      	-0.0954084      	-0.960805      
 195.55      	-0.117327      	-1.18154      
  195.6      	-0.139078      	-1.40058      
 195.65      	-0.160631      	-1.61762      
  195.7      	-0.181954      	-1.83235      
 195.75      	-0.203016      	-2.04447      
  195.8      	-0.223789      	-2.25366      
 195.85      	-0.244242      	-2.45963      
  195.9      	-0.264346      	-2.66208      
 195.95      	-0.284072      	-2.86073      
    196      	-0.303392      	-3.05529      
 196.05      	-0.322279      	-3.24549      
  196.1      	-0.340705      	-3.43105      
 196.15      	-0.358644      	-3.6117      
  196.2      	-0.37607      	-3.7872      
 196.25      	-0.39296      	-3.95728      
  196.3      	-0.409287      	-4.12171      
 196.35      	-0.42503      	-4.28024      
  196.4      	-0.440165      	-4.43266      
 196.45      	-0.454672      	-4.57875      
  196.5      	-0.468528      	-4.71829      
 196.55      	-0.481715      	-4.85109      
  196.6      	-0.494214      	-4.97696      
 196.65      	-0.506007      	-5.09571      
  196.7      	-0.517076      	-5.20719      
 196.75      	-0.527406      	-5.31122      
  196.8      	-0.536983      	-5.40766      
 196.85      	-0.545792      	-5.49637      
  196.9      	-0.553822      	-5.57723      
 196.95      	-0.56106      	-5.65012      
    197      	-0.567496      	-5.71494      
 197.05      	-0.573121      	-5.77158      
  197.1      	-0.577927      	-5.81998      
 197.15      	-0.581907      	-5.86007      
  197.2      	-0.585056      	-5.89178      
 197.25      	-0.587369      	-5.91507      
  197.3      	-0.588842      	-5.9299      
 197.35      	-0.589474      	-5.93626      
  197.4      	-0.589263      	-5.93414      
 197.45      	-0.58821      	-5.92354      
  197.5      	-0.586317      	-5.90448      
 197.55      	-0.583586      	-5.87697      
  197.6      	-0.580021      	-5.84107      
 197.65      	-0.575627      	-5.79682      
  197.7      	-0.57041      	-5.74429      
 197.75      	-0.564378      	-5.68354      
  197.8      	-0.55754      	-5.61468      
 197.85      	-0.549905      	-5.53779      
  197.9      	-0.541484      	-5.45299      
 197.95      	-0.53229      	-5.3604      
    198      	-0.522334      	-5.26014      
 198.05      	-0.511633      	-5.15237      
  198.1      	-0.5002      	-5.03724      
 198.15      	-0.488052      	-4.9149      
  198.2      	-0.475207      	-4.78555      
 198.25      	-0.461683      	-4.64935      
  198.3      	-0.447499      	-4.50651      
 198.35      	-0.432675      	-4.35723      
  198.4      	-0.417233      	-4.20173      
 198.45      	-0.401195      	-4.04022      
  198.5      	-0.384584      	-3.87293      
 198.55      	-0.367423      	-3.70011      
  198.6      	-0.349737      	-3.52201      
 198.65      	-0.331551      	-3.33887      
  198.7      	-0.312891      	-3.15096      
 198.75      	-0.293784      	-2.95854      
  198.8      	-0.274258      	-2.7619      
 198.85      	-0.254339      	-2.56131      
  198.9      	-0.234057      	-2.35706      
 198.95      	-0.213441      	-2.14945      
    199      	-0.192519      	-1.93876      
 199.05      	-0.171323      	-1.7253      
  199.1      	-0.149881      	-1.50937      
 199.15      	-0.128226      	-1.29129      
  199.2      	-0.106387      	-1.07136      
 199.25      	-0.0843959      	-0.849905      
  199.3      	-0.0622844      	-0.627232      
 199.35      	-0.0400839      	-0.403663      
  199.4      	-0.0178261      	-0.179517      
 199.45      	0.00445716      	0.0448856      
  199.5      	0.0267341      	0.269224      
 199.55      	0.0489728      	0.493178      
  199.6      	0.0711415      	0.716426      
 199.65      	0.0932085      	0.938652      
  199.7      	0.115142      	1.15954      
 199.75      	0.136912      	1.37876      
  199.8      	0.158485      	1.59602      
 199.85      	0.179832      	1.81099      
  199.9      	0.200923      	2.02338      
 199.95      	0.221726      	2.23288      
    200      	0.242212      	2.43918      
 200.05      	0.262352      	  2.642      
  200.1      	0.282117      	2.84105      
 200.15      	0.301479      	3.03603      
  200.2      	0.32041      	3.22668      
 200.25      	0.338884      	3.41271      
  200.3      	0.356873      	3.59387      
 200.35      	0.374352      	3.76989      
  200.4      	0.391296      	3.94052      
 200.45      	0.40768      	4.10553      
  200.5      	0.423483      	4.26466      
 200.55      	0.43868      	 4.4177      
  200.6      	0.45325      	4.56443      
 200.65      	0.467173      	4.70464      
  200.7      	0.480427      	4.83812      
 200.75      	0.492996      	4.96469      
  200.8      	0.50486      	5.08416      
 200.85      	0.516002      	5.19637      
  200.9      	0.526407      	5.30115      
 200.95      	0.53606      	5.39836      
    201      	0.544946      	5.48785      
 201.05      	0.553054      	 5.5695      
  201.1      	0.560372      	5.64319      
 201.15      	0.566888      	5.70882      
  201.2      	0.572595      	5.76629      
 201.25      	0.577483      	5.81552      
  201.3      	0.581547      	5.85644      
 201.35      	0.584779      	5.88898      
  201.4      	0.587175      	5.91312      
 201.45      	0.588732      	 5.9288      
  201.5      	0.589448      	5.93601      
 201.55      	0.589322      	5.93474      
  201.6      	0.588353      	5.92498      
 201.65      	0.586544      	5.90676      
  201.7      	0.583897      	 5.8801      
 201.75      	0.580415      	5.84504      
  201.8      	0.576103      	5.80162      
 201.85      	0.570969      	5.74991      
  201.9      	0.565018      	5.68999      
 201.95      	0.55826      	5.62193      
    202      	0.550704      	5.54584      
 202.05      	0.542361      	5.46182      
  202.1      	0.533244      	   5.37      
 202.15      	0.523364      	5.27051      
  202.2      	0.512736      	5.16348      
 202.25      	0.501375      	5.04908      
  202.3      	0.489298      	4.92746      
 202.35      	0.476522      	4.79879      
  202.4      	0.463065      	4.66327      
 202.45      	0.448946      	4.52109      
  202.5      	0.434186      	4.37244      
 202.55      	0.418805      	4.21755      
  202.6      	0.402825      	4.05663      
 202.65      	0.38627      	3.88991      
  202.7      	0.369163      	3.71764      
 202.75      	0.351528      	3.54005      
  202.8      	0.333391      	 3.3574      
 202.85      	0.314778      	3.16995      
  202.9      	0.295714      	2.97798      
 202.95      	0.276229      	2.78175      
    203      	0.256348      	2.58154      
 203.05      	0.236101      	2.37764      
  203.1      	0.215517      	2.17035      
 203.15      	0.194624      	1.95995      
  203.2      	0.173454      	1.74676      
 203.25      	0.152036      	1.53107      
  203.3      	 0.1304      	1.31319      
 203.35      	0.108578      	1.09343      
  203.4      	0.0866009      	0.87211      
 203.45      	0.0645001      	0.649545      
  203.5      	0.042307      	0.426051      
 203.55      	0.0200536      	0.201948      
  203.6      	-0.0022286      	-0.022443      
 203.65      	-0.0245076      	-0.246802      
  203.7      	-0.0467515      	-0.470809      
 203.75      	-0.0689286      	-0.694142      
  203.8      	-0.0910073      	-0.916484      
 203.85      	-0.112956      	-1.13752      
  203.9      	-0.134743      	-1.35692      
 203.95      	-0.156338      	-1.57439      
    204      	-0.177709      	-1.78961      
 204.05      	-0.198826      	-2.00227      
  204.1      	-0.219659      	-2.21207      
 204.15      	-0.240178      	-2.4187      
  204.2      	-0.260354      	-2.62189      
 204.25      	-0.280158      	-2.82132      
  204.3      	-0.299562      	-3.01672      
 204.35      	-0.318537      	-3.20781      
  204.4      	-0.337058      	-3.39432      
 204.45      	-0.355096      	-3.57598      
  204.5      	-0.372627      	-3.75252      
 204.55      	-0.389626      	-3.92371      
  204.6      	-0.406068      	-4.08929      
 204.65      	-0.421929      	-4.24902      
  204.7      	-0.437188      	-4.40268      
 204.75      	-0.451822      	-4.55005      
  204.8      	-0.46581      	-4.69092      
 204.85      	-0.479133      	-4.82508      
  204.9      	-0.49177      	-4.95235      
 204.95      	-0.503705      	-5.07254      
    205      	-0.514921      	-5.18548      
 205.05      	-0.5254      	-5.29101      
  205.1      	-0.535129      	-5.38899      
 205.15      	-0.544092      	-5.47926      
  205.2      	-0.552279      	-5.56169      
 205.25      	-0.559676      	-5.63619      
  205.3      	-0.566273      	-5.70262      
 205.35      	-0.572061      	-5.76091      
  205.4      	-0.577032      	-5.81097      
 205.45      	-0.581178      	-5.85272      
  205.5      	-0.584493      	-5.88611      
 205.55      	-0.586973      	-5.91108      
  205.6      	-0.588615      	-5.92761      
 205.65      	-0.589415      	-5.93567      
  205.7      	-0.589373      	-5.93525      
 205.75      	-0.588488      	-5.92634      
  205.8      	-0.586763      	-5.90897      
 205.85      	-0.584199      	-5.88315      
  205.9      	-0.5808      	-5.84892      
 205.95      	-0.576572      	-5.80634      
    206      	-0.571519      	-5.75545      
 206.05      	-0.56565      	-5.69635      
  206.1      	-0.558972      	-5.6291      
 206.15      	-0.551495      	-5.55381      
  206.2      	-0.543231      	-5.47058      
 206.25      	-0.53419      	-5.37953      
  206.3      	-0.524386      	-5.2808      
 206.35      	-0.513832      	-5.17452      
  206.4      	-0.502544      	-5.06084      
 206.45      	-0.490538      	-4.93994      
  206.5      	-0.477831      	-4.81197      
 206.55      	-0.464441      	-4.67713      
  206.6      	-0.450387      	-4.5356      
 206.65      	-0.43569      	-4.38759      
  206.7      	-0.42037      	-4.23331      
 206.75      	-0.404449      	-4.07299      
  206.8      	-0.387951      	-3.90684      
 206.85      	-0.370898      	-3.73511      
  206.9      	-0.353315      	-3.55804      
 206.95      	-0.335227      	-3.37588      
    207      	-0.31666      	-3.18891      
 207.05      	-0.29764      	-2.99737      
  207.1      	-0.278195      	-2.80155      
 207.15      	-0.258353      	-2.60173      
  207.2      	-0.238141      	-2.39819      
 207.25      	-0.217589      	-2.19122      
  207.3      	-0.196727      	-1.98113      
 207.35      	-0.175583      	-1.7682      
  207.4      	-0.154188      	-1.55274      
 207.45      	-0.132572      	-1.33506      
  207.5      	-0.110768      	-1.11548      
 207.55      	-0.0888047      	-0.894304      
  207.6      	-0.0667148      	-0.671848      
 207.65      	-0.0445296      	-0.448433      
  207.7      	-0.0222807      	-0.224377      
 207.75      	5.78092e-12      	5.82164e-11      
  207.8      	0.0222807      	0.224377      
 207.85      	0.0445296      	0.448433      
  207.9      	0.0667148      	0.671848      
 207.95      	0.0888047      	0.894304      
    208      	0.110768      	1.11548      
 208.05      	0.132572      	1.33506      
  208.1      	0.154188      	1.55274      
 208.15      	0.175583      	 1.7682      
  208.2      	0.196727      	1.98113      
 208.25      	0.217589      	2.19122      
  208.3      	0.238141      	2.39819      
 208.35      	0.258353      	2.60173      
  208.4      	0.278195      	2.80155      
 208.45      	0.29764      	2.99737      
  208.5      	0.31666      	3.18891      
 208.55      	0.335227      	3.37588      
  208.6      	0.353315      	3.55804      
 208.65      	0.370898      	3.73511      
  208.7      	0.387951      	3.90684      
 208.75      	0.404449      	4.07299      
  208.8      	0.42037      	4.23331      
 208.85      	0.43569      	4.38759      
  208.9      	0.450387      	 4.5356      
 208.95      	0.464441      	4.67713      
    209      	0.477831      	4.81197      
 209.05      	0.490538      	4.93994      
  209.1      	0.502544      	5.06084      
 209.15      	0.513832      	5.17452      
  209.2      	0.524386      	 5.2808      
 209.25      	0.53419      	5.37953      
  209.3      	0.543231      	5.47058      
 209.35      	0.551495      	5.55381      
  209.4      	0.558972      	 5.6291      
 209.45      	0.56565      	5.69635      
  209.5      	0.571519      	5.75545      
 209.55      	0.576572      	5.80634      
  209.6      	 0.5808      	5.84892      
 209.65      	0.584199      	5.88315      
  209.7      	0.586763      	5.90897      
 209.75      	0.588488      	5.92634      
  209.8      	0.589373      	5.93525      
 209.85      	0.589415      	5.93567      
  209.9      	0.588615      	5.92761      
 209.95      	0.586973      	5.91108      
    210      	0.584493      	5.88611      
 210.05      	0.581178      	5.85272      
  210.1      	0.577032      	5.81097      
 210.15      	0.572061      	5.76091      
  210.2      	0.566273      	5.70262      
 210.25      	0.559676      	5.63619      
  210.3      	0.552279      	5.56169      
 210.35      	0.544092      	5.47926      
  210.4      	0.535129      	5.38899      
 210.45      	 0.5254      	5.29101      
  210.5      	0.514921      	5.18548      
 210.55      	0.503705      	5.07254      
  210.6      	0.49177      	4.95235      
 210.65      	0.479133      	4.82508      
  210.7      	0.46581      	4.69092      
 210.75      	0.451822      	4.55005      
  210.8      	0.437188      	4.40268      
 210.85      	0.421929      	4.24902      
  210.9      	0.406068      	4.08929      
 210.95      	0.389626      	3.92371      
    211      	0.372627      	3.75252      
 211.05      	0.355096      	3.57598      
  211.1      	0.337058      	3.39432      
 211.15      	0.318537      	3.20781      
  211.2      	0.299562      	3.01672      
 211.25      	0.280158      	2.82132      
  211.3      	0.260354      	2.62189      
 211.35      	0.240178      	 2.4187      
  211.4      	0.219659      	2.21207      
 211.45      	0.198826      	2.00227      
  211.5      	0.177709      	1.78961      
 211.55      	0.156338      	1.57439      
  211.6      	0.134743      	1.35692      
 211.65      	0.112956      	1.13752      
  211.7      	0.0910073      	0.916484      
 211.75      	0.0689286      	0.694142      
  211.8      	0.0467515      	0.470809      
 211.85      	0.0245076      	0.246802      
  211.9      	0.0022286      	0.022443      
 211.95      	-0.0200536      	-0.201948      
    212      	-0.042307      	-0.426051      
 212.05      	-0.0645001      	-0.649545      
  212.1      	-0.0866009      	-0.87211      
 212.15      	-0.108578      	-1.09343      
  212.2      	-0.1304      	-1.31319      
 212.25      	-0.152036      	-1.53107      
  212.3      	-0.173454      	-1.74676      
 212.35      	-0.194624      	-1.95995      
  212.4      	-0.215517      	-2.17035      
 212.45      	-0.236101      	-2.37764      
  212.5      	-0.256348      	-2.58154      
 212.55      	-0.276229      	-2.78175      
  212.6      	-0.295714      	-2.97798      
 212.65      	-0.314778      	-3.16995      
  212.7      	-0.333391      	-3.3574      
 212.75      	-0.351528      	-3.54005      
  212.8      	-0.369163      	-3.71764      
 212.85      	-0.38627      	-3.88991      
  212.9      	-0.402825      	-4.05663      
 212.95      	-0.418805      	-4.21755      
    213      	-0.434186      	-4.37244      
 213.05      	-0.448946      	-4.52109      
  213.1      	-0.463065      	-4.66327      
 213.15      	-0.476522      	-4.79879      
  213.2      	-0.489298      	-4.92746      
 213.25      	-0.501375      	-5.04908      
  213.3      	-0.512736      	-5.16348      
 213.35      	-0.523364      	-5.27051      
  213.4      	-0.533244      	  -5.37      
 213.45      	-0.542361      	-5.46182      
  213.5      	-0.550704      	-5.54584      
 213.55      	-0.55826      	-5.62193      
  213.6      	-0.565018      	-5.68999      
 213.65      	-0.570969      	-5.74991      
  213.7      	-0.576103      	-5.80162      
 213.75      	-0.580415      	-5.84504      
  213.8      	-0.583897      	-5.8801      
 213.85      	-0.586544      	-5.90676      
  213.9      	-0.588353      	-5.92498      
 213.95      	-0.589322      	-5.93474      
    214      	-0.589448      	-5.93601      
 214.05      	-0.588732      	-5.9288      
  214.1      	-0.587175      	-5.91312      
 214.15      	-0.584779      	-5.88898      
  214.2      	-0.581547      	-5.85644      
 214.25      	-0.577483      	-5.81552      
  214.3      	-0.572595      	-5.76629      
 214.35      	-0.566888      	-5.70882      
  214.4      	-0.560372      	-5.64319      
 214.45      	-0.553054      	-5.5695      
  214.5      	-0.544946      	-5.48785      
 214.55      	-0.53606      	-5.39836      
  214.6      	-0.526407      	-5.30115      
 214.65      	-0.516002      	-5.19637      
  214.7      	-0.50486      	-5.08416      
 214.75      	-0.492996      	-4.96469      
  214.8      	-0.480427      	-4.83812      
 214.85      	-0.467173      	-4.70464      
  214.9      	-0.45325      	-4.56443      
 214.95      	-0.43868      	-4.4177      
    215      	-0.423483      	-4.26466      
 215.05      	-0.40768      	-4.10553      
  215.1      	-0.391296      	-3.94052      
 215.15      	-0.374352      	-3.76989      
  215.2      	-0.356873      	-3.59387      
 215.25      	-0.338884      	-3.41271      
  215.3      	-0.32041      	-3.22668      
 215.35      	-0.301479      	-3.03603      
  215.4      	-0.282117      	-2.84105      
 215.45      	-0.262352      	 -2.642      
  215.5      	-0.242212      	-2.43918      
 215.55      	-0.221726      	-2.23288      
  215.6      	-0.200923      	-2.02338      
 215.65      	-0.179832      	-1.81099      
  215.7      	-0.158485      	-1.59602      
 215.75      	-0.136912      	-1.37876      
  215.8      	-0.115142      	-1.15954      
 215.85      	-0.0932085      	-0.938652      
  215.9      	-0.0711415      	-0.716426      
 215.95      	-0.0489728      	-0.493178      
    216      	-0.0267341      	-0.269224      
 216.05      	-0.00445716      	-0.0448856      
  216.1      	0.0178261      	0.179517      
 216.15      	0.0400839      	0.403663      
  216.2      	0.0622844      	0.627232      
 216.25      	0.0843959      	0.849905      
  216.3      	0.106387      	1.07136      
 216.35      	0.128226      	1.29129      
  216.4      	0.149881      	1.50937      
 216.45      	0.171323      	 1.7253      
  216.5      	0.192519      	1.93876      
 216.55      	0.213441      	2.14945      
  216.6      	0.234057      	2.35706      
 216.65      	0.254339      	2.56131      
  216.7      	0.274258      	 2.7619      
 216.75      	0.293784      	2.95854      
  216.8      	0.312891      	3.15096      
 216.85      	0.331551      	3.33887      
  216.9      	0.349737      	3.52201      
 216.95      	0.367423      	3.70011      
    217      	0.384584      	3.87293      
 217.05      	0.401195      	4.04022      
  217.1      	0.417233      	4.20173      
 217.15      	0.432675      	4.35723      
  217.2      	0.447499      	4.50651      
 217.25      	0.461683      	4.64935      
  217.3      	0.475207      	4.78555      
 217.35      	0.488052      	 4.9149      
  217.4      	 0.5002      	5.03724      
 217.45      	0.511633      	5.15237      
  217.5      	0.522334      	5.26014      
 217.55      	0.53229      	 5.3604      
  217.6      	0.541484      	5.45299      
 217.65      	0.549905      	5.53779      
  217.7      	0.55754      	5.61468      
 217.75      	0.564378      	5.68354      
  217.8      	0.57041      	5.74429      
 217.85      	0.575627      	5.79682      
  217.9      	0.580021      	5.84107      
 217.95      	0.583586      	5.87697      
    218      	0.586317      	5.90448      
 218.05      	0.58821      	5.92354      
  218.1      	0.589263      	5.93414      
 218.15      	0.589474      	5.93626      
  218.2      	0.588842      	 5.9299      
 218.25      	0.587369      	5.91507      
  218.3      	0.585056      	5.89178      
 218.35      	0.581907      	5.86007      
  218.4      	0.577927      	5.81998      
 218.45      	0.573121      	5.77158      
  218.5      	0.567496      	5.71494      
 218.55      	0.56106      	5.65012      
  218.6      	0.553822      	5.57723      
 218.65      	0.545792      	5.49637      
  218.7      	0.536983      	5.40766      
 218.75      	0.527406      	5.31122      
  218.8      	0.517076      	5.20719      
 218.85      	0.506007      	5.09571      
  218.9      	0.494214      	4.97696      
 218.95      	0.481715      	4.85109      
    219      	0.468528      	4.71829      
 219.05      	0.454672      	4.57875      
  219.1      	0.440165      	4.43266      
 219.15      	0.42503      	4.28024      
  219.2      	0.409287      	4.12171      
 219.25      	0.39296      	3.95728      
  219.3      	0.37607      	 3.7872      
 219.35      	0.358644      	 3.6117      
  219.4      	0.340705      	3.43105      
 219.45      	0.322279      	3.24549      
  219.5      	0.303392      	3.05529      
 219.55      	0.284072      	2.86073      
  219.6      	0.264346      	2.66208      
 219.65      	0.244242      	2.45963      
  219.7      	0.223789      	2.25366      
 219.75      	0.203016      	2.04447      
  219.8      	0.181954      	1.83235      
 219.85      	0.160631      	1.61762      
  219.9      	0.139078      	1.40058      
 219.95      	0.117327      	1.18154      
    220      	0.0954084      	0.960805      
 220.05      	0.0733533      	 0.7387      
  220.1      	0.0511933      	0.515539      
 220.15      	0.0289602      	0.291642      
  220.2      	0.00668566      	0.0673276      
 220.25      	-0.0155984      	-0.157083      
  220.3      	-0.0378602      	-0.381269      
 220.35      	-0.0600678      	-0.60491      
  220.4      	-0.0821897      	-0.827687      
 220.45      	-0.104194      	-1.04928      
  220.5      	-0.12605      	-1.26938      
 220.55      	-0.147725      	-1.48766      
  220.6      	-0.169189      	-1.70381      
 220.65      	-0.190412      	-1.91753      
  220.7      	-0.211362      	-2.12851      
 220.75      	-0.23201      	-2.33645      
  220.8      	-0.252327      	-2.54105      
 220.85      	-0.272283      	-2.74201      
  220.9      	-0.29185      	-2.93906      
 220.95      	 -0.311      	-3.13191      
    221      	-0.329706      	-3.32029      
 221.05      	-0.34794      	-3.50391      
  221.1      	-0.365677      	-3.68254      
 221.15      	-0.382892      	-3.85589      
  221.2      	-0.399559      	-4.02374      
 221.25      	-0.415656      	-4.18584      
  221.3      	-0.431158      	-4.34196      
 221.35      	-0.446045      	-4.49187      
  221.4      	-0.460294      	-4.63536      
 221.45      	-0.473885      	-4.77223      
  221.5      	-0.486799      	-4.90228      
 221.55      	-0.499017      	-5.02532      
  221.6      	-0.510522      	-5.14119      
 221.65      	-0.521298      	-5.2497      
  221.7      	-0.531328      	-5.35071      
 221.75      	-0.5406      	-5.44408      
  221.8      	-0.549098      	-5.52967      
 221.85      	-0.556812      	-5.60735      
  221.9      	-0.563731      	-5.67702      
 221.95      	-0.569844      	-5.73858      
    222      	-0.575142      	-5.79194      
 222.05      	-0.579619      	-5.83702      
  222.1      	-0.583267      	-5.87376      
 222.15      	-0.586082      	-5.9021      
  222.2      	-0.588059      	-5.92202      
 222.25      	-0.589196      	-5.93346      
  222.3      	-0.589491      	-5.93643      
 222.35      	-0.588943      	-5.93092      
  222.4      	-0.587554      	-5.91693      
 222.45      	-0.585325      	-5.89449      
  222.5      	-0.58226      	-5.86362      
 222.55      	-0.578362      	-5.82437      
  222.6      	-0.573638      	-5.7768      
 222.65      	-0.568095      	-5.72097      
  222.7      	-0.561739      	-5.65697      
 222.75      	-0.554581      	-5.58488      
  222.8      	-0.546631      	-5.50481      
 222.85      	-0.537899      	-5.41688      
  222.9      	-0.528398      	-5.32121      
 222.95      	-0.518142      	-5.21793      
    223      	-0.507146      	-5.10719      
 223.05      	-0.495425      	-4.98916      
  223.1      	-0.482997      	-4.86399      
 223.15      	-0.469878      	-4.73188      
  223.2      	-0.456087      	 -4.593      
 223.25      	-0.441645      	-4.44756      
  223.3      	-0.426571      	-4.29576      
 223.35      	-0.410888      	-4.13783      
  223.4      	-0.394618      	-3.97398      
 223.45      	-0.377784      	-3.80445      
  223.5      	-0.36041      	-3.62949      
 223.55      	-0.342521      	-3.44934      
  223.6      	-0.324142      	-3.26426      
 223.65      	-0.305301      	-3.07451      
  223.7      	-0.286023      	-2.88038      
 223.75      	-0.266336      	-2.68212      
  223.8      	-0.246269      	-2.48003      
 223.85      	-0.225849      	-2.2744      
  223.9      	-0.205107      	-2.06552      
 223.95      	-0.184072      	-1.85369      
    224      	-0.162774      	-1.63921      
 224.05      	-0.141243      	-1.42238      
  224.1      	-0.11951      	-1.20352      
 224.15      	-0.0976069      	-0.982946      
  224.2      	-0.075564      	-0.760964      
 224.25      	-0.0534131      	-0.537894      
  224.3      	-0.0311859      	-0.314056      
 224.35      	-0.00891407      	-0.0897687      
  224.4      	0.0133705      	0.134647      
 224.45      	0.0356359      	0.35887      
  224.5      	0.0578504      	0.58258      
 224.55      	0.0799823      	0.805457      
  224.6      	  0.102      	1.02718      
 224.65      	0.123872      	1.24744      
  224.7      	0.145566      	1.46592      
 224.75      	0.167053      	 1.6823      
  224.8      	0.188301      	1.89628      
 224.85      	0.20928      	2.10754      
  224.9      	0.22996      	 2.3158      
 224.95      	0.250311      	2.52074      
    225      	0.270305      	2.72209      
 225.05      	0.289912      	2.91954      
  225.1      	0.309105      	3.11282      
 225.15      	0.327856      	3.30166      
  225.2      	0.346139      	3.48577      
 225.25      	0.363927      	3.66491      
  225.3      	0.381195      	 3.8388      
 225.35      	0.397918      	4.00721      
  225.4      	0.414073      	 4.1699      
 225.45      	0.429635      	4.32662      
  225.5      	0.444584      	4.47716      
 225.55      	0.458898      	4.62131      
  225.6      	0.472556      	4.75885      
 225.65      	0.485538      	4.88959      
  225.7      	0.497827      	5.01334      
 225.75      	0.509404      	5.12993      
  225.8      	0.520253      	5.23918      
 225.85      	0.530359      	5.34095      
  225.9      	0.539707      	5.43509      
 225.95      	0.548284      	5.52146      
    226      	0.556077      	5.59994      
 226.05      	0.563075      	5.67042      
  226.1      	0.569269      	5.73279      
 226.15      	0.574649      	5.78697      
  226.2      	0.579208      	5.83289      
 226.25      	0.582939      	5.87046      
  226.3      	0.585838      	5.89965      
 226.35      	0.587899      	5.92041      
  226.4      	0.58912      	 5.9327      
 226.45      	0.589499      	5.93652      
  226.5      	0.589036      	5.93185      
 226.55      	0.587731      	5.91871      
  226.6      	0.585586      	5.89711      
 226.65      	0.582604      	5.86708      
  226.7      	0.578789      	5.82867      
 226.75      	0.574148      	5.78193      
  226.8      	0.568686      	5.72692      
 226.85      	0.562411      	5.66373      
  226.9      	0.555333      	5.59245      
 226.95      	0.547461      	5.51318      
    227      	0.538807      	5.42602      
 227.05      	0.529382      	5.33112      
  227.1      	0.519202      	5.22859      
 227.15      	0.508279      	 5.1186      
  227.2      	0.49663      	5.00128      
 227.25      	0.484271      	4.87683      
  227.3      	0.47122      	 4.7454      
 227.35      	0.457496      	4.60719      
  227.4      	0.443118      	4.46239      
 227.45      	0.428106      	4.31122      
  227.5      	0.412483      	4.15389      
 227.55      	0.396271      	3.99063      
  227.6      	0.379492      	3.82166      
 227.65      	0.362171      	3.64722      
  227.7      	0.344332      	3.46758      
 227.75      	0.326002      	3.28298      
  227.8      	0.307205      	3.09369      
 227.85      	0.287969      	2.89998      
  227.9      	0.268322      	2.70212      
 227.95      	0.248292      	2.50041      
    228      	0.227906      	2.29512      
 228.05      	0.207195      	2.08655      
  228.1      	0.186188      	  1.875      
 228.15      	0.164915      	1.66076      
  228.2      	0.143406      	1.44416      
 228.25      	0.121692      	1.22549      
  228.3      	0.0998041      	1.00507      
 228.35      	0.0777737      	0.783216      
  228.4      	0.0556322      	0.560241      
 228.45      	0.0334111      	0.336465      
  228.5      	0.0111424      	0.112208      
 228.55      	-0.0111424      	-0.112208      
  228.6      	-0.0334111      	-0.336465      
 228.65      	-0.0556322      	-0.560241      
  228.7      	-0.0777737      	-0.783216      
 228.75      	-0.0998041      	-1.00507      
  228.8      	-0.121692      	-1.22549      
 228.85      	-0.143406      	-1.44416      
  228.9      	-0.164915      	-1.66076      
 228.95      	-0.186188      	 -1.875      
    229      	-0.207195      	-2.08655      
 229.05      	-0.227906      	-2.29512      
  229.1      	-0.248292      	-2.50041      
 229.15      	-0.268322      	-2.70212      
  229.2      	-0.287969      	-2.89998      
 229.25      	-0.307205      	-3.09369      
  229.3      	-0.326002      	-3.28298      
