# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:00      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
    180      	13823.8      	  18684      	2170.06      	 7.0653      	8.94205      	      0      	49.1832      	77.2076      	89.4205      	 8.4922      	2.83073      	60.4592      	2.11959      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.05      	  13964      	18871.7      	2171.03      	7.06596      	8.94289      	      0      	49.6821      	77.2423      	89.4289      	8.49141      	2.83047      	62.5786      	2.11979      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.1      	14111.5      	19071.5      	2176.21      	7.06578      	8.94265      	      0      	50.2067      	77.4266      	89.4265      	8.49163      	2.83054      	64.6983      	2.11973      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.15      	14215.2      	19214.5      	2182.98      	7.06472      	8.94132      	      0      	50.5756      	77.6674      	89.4132      	 8.4929      	2.83097      	66.8181      	2.11942      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.2      	14266.6      	19287.7      	2188.71      	7.06333      	8.93955      	      0      	50.7584      	77.8712      	89.3955      	8.49458      	2.83153      	68.9376      	  2.119      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.25      	14277.7      	19305.3      	2192.46      	7.06241      	8.93839      	      0      	50.7979      	78.0047      	89.3839      	8.49569      	 2.8319      	71.0568      	2.11872      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.3      	14261.4      	  19283      	2194.27      	7.06252      	8.93853      	      0      	50.7401      	 78.069      	89.3853      	8.49555      	2.83185      	73.1757      	2.11876      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.35      	14227.8      	19234.8      	 2194.4      	7.06351      	8.93978      	      0      	50.6205      	78.0735      	89.3978      	8.49436      	2.83145      	75.2944      	2.11905      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.4      	14186.7      	19176.3      	2193.27      	7.06461      	8.94118      	      0      	50.4743      	78.0336      	89.4118      	8.49303      	2.83101      	77.4133      	2.11938      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.45      	14145.3      	  19119      	2191.57      	7.06511      	 8.9418      	      0      	 50.327      	77.9729      	 89.418      	8.49244      	2.83081      	79.5325      	2.11953      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.5      	14108.1      	19069.4      	2189.88      	7.06486      	8.94149      	      0      	50.1948      	77.9129      	89.4149      	8.49274      	2.83091      	 81.652      	2.11946      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.55      	14077.3      	19029.2      	2188.56      	7.06431      	 8.9408      	      0      	50.0849      	77.8658      	 89.408      	 8.4934      	2.83113      	83.7715      	2.11929      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.6      	14055.5      	19000.4      	2187.64      	7.06407      	8.94049      	      0      	50.0074      	77.8331      	89.4049      	8.49369      	2.83123      	85.8909      	2.11922      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.65      	14046.6      	18987.3      	2187.14      	7.06449      	8.94102      	      0      	 49.976      	77.8153      	89.4102      	8.49318      	2.83106      	88.0101      	2.11935      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.7      	14055.3      	18996.5      	2187.16      	7.06541      	8.94219      	      0      	50.0068      	77.8162      	89.4219      	8.49207      	2.83069      	90.1294      	2.11962      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.75      	14082.7      	19031.4      	2187.98      	7.06618      	8.94317      	      0      	50.1041      	77.8453      	89.4317      	8.49115      	2.83038      	92.2489      	2.11986      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.8      	14114.5      	19074.8      	2189.79      	7.06607      	8.94302      	      0      	50.2175      	77.9098      	89.4302      	8.49128      	2.83043      	94.3686      	2.11982      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.85      	14140.4      	19113.1      	2191.95      	7.06483      	8.94146      	      0      	50.3096      	77.9863      	89.4146      	8.49277      	2.83092      	96.4885      	2.11945      	     10      	      0      	    -10      	      0      	      0      	      0      
  180.9      	14156.8      	19140.3      	2193.85      	7.06299      	8.93913      	      0      	50.3679      	78.0539      	89.3913      	8.49498      	2.83166      	98.6081      	 2.1189      	     10      	      0      	    -10      	      0      	      0      	      0      
 180.95      	14167.3      	19158.5      	2195.22      	7.06148      	8.93722      	      0      	50.4051      	78.1029      	89.3722      	 8.4968      	2.83227      	100.727      	2.11845      	     10      	      0      	    -10      	      0      	      0      	      0      
    181      	14175.4      	19170.9      	2196.17      	7.06098      	8.93658      	      0      	50.4341      	78.1365      	89.3658      	 8.4974      	2.83247      	102.846      	2.11829      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.05      	  14182      	19178.5      	 2196.8      	7.06146      	8.93718      	      0      	50.4576      	78.1591      	89.3718      	8.49683      	2.83228      	104.964      	2.11844      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.1      	14183.4      	19177.9      	 2197.2      	7.06236      	8.93832      	      0      	50.4624      	78.1733      	89.3832      	8.49575      	2.83192      	107.083      	2.11871      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.15      	14179.6      	19170.8      	2197.25      	7.06306      	8.93922      	      0      	50.4489      	78.1751      	89.3922      	 8.4949      	2.83163      	109.201      	2.11892      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.2      	  14173      	19161.2      	2197.03      	7.06331      	8.93953      	      0      	50.4254      	78.1673      	89.3953      	 8.4946      	2.83153      	 111.32      	2.11899      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.25      	14168.4      	  19155      	2196.67      	7.06335      	8.93958      	      0      	50.4093      	78.1542      	89.3958      	8.49455      	2.83152      	113.439      	  2.119      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.3      	14166.6      	19151.6      	2196.37      	7.06368      	   8.94      	      0      	50.4027      	78.1436      	   89.4      	8.49415      	2.83138      	115.558      	2.11911      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.35      	14168.4      	19151.3      	2196.11      	7.06469      	8.94127      	      0      	50.4091      	78.1346      	89.4127      	8.49295      	2.83098      	117.677      	2.11941      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.4      	14172.2      	19152.4      	2195.97      	7.06618      	8.94317      	      0      	50.4226      	78.1294      	89.4317      	8.49115      	2.83038      	119.796      	2.11986      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.45      	14177.6      	19156.3      	 2195.9      	7.06748      	 8.9448      	      0      	 50.442      	78.1269      	 89.448      	8.48959      	2.82986      	121.916      	2.12024      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.5      	14181.4      	19160.3      	   2196      	7.06784      	8.94527      	      0      	50.4553      	78.1307      	89.4527      	8.48915      	2.82972      	124.036      	2.12035      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.55      	14183.4      	19165.1      	2196.19      	7.06708      	8.94431      	      0      	50.4625      	78.1374      	89.4431      	8.49006      	2.83002      	126.156      	2.12013      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.6      	14182.9      	19168.3      	2196.48      	7.06564      	8.94248      	      0      	50.4606      	78.1478      	89.4248      	 8.4918      	 2.8306      	128.277      	2.11969      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.65      	14182.6      	19171.7      	2196.75      	7.06426      	8.94074      	      0      	50.4598      	78.1574      	89.4074      	8.49345      	2.83115      	130.396      	2.11928      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.7      	14181.9      	19172.7      	2197.05      	7.06352      	8.93979      	      0      	50.4571      	78.1679      	89.3979      	8.49435      	2.83145      	132.516      	2.11906      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.75      	14181.7      	19172.5      	2197.26      	7.06348      	8.93974      	      0      	50.4563      	78.1753      	89.3974      	 8.4944      	2.83147      	134.635      	2.11904      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.8      	  14179      	19168.1      	2197.43      	7.06379      	8.94013      	      0      	50.4468      	78.1816      	89.4013      	8.49402      	2.83134      	136.754      	2.11914      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.85      	14174.1      	19161.1      	2197.45      	7.06395      	8.94033      	      0      	50.4294      	78.1823      	89.4033      	8.49384      	2.83128      	138.873      	2.11918      	     10      	      0      	    -10      	      0      	      0      	      0      
  181.9      	14165.1      	19149.4      	2197.35      	7.06372      	8.94005      	      0      	50.3973      	78.1786      	89.4005      	 8.4941      	2.83137      	140.992      	2.11912      	     10      	      0      	    -10      	      0      	      0      	      0      
 181.95      	14154.7      	19136.3      	   2197      	 7.0634      	8.93964      	      0      	50.3603      	78.1661      	89.3964      	 8.4945      	 2.8315      	143.112      	2.11902      	     10      	      0      	    -10      	      0      	      0      	      0      
    182      	  14143      	19120.1      	2196.48      	7.06352      	 8.9398      	      0      	50.3187      	78.1477      	 89.398      	8.49434      	2.83145      	145.231      	2.11906      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.05      	14131.3      	19101.9      	2195.71      	7.06445      	8.94097      	      0      	50.2772      	78.1202      	89.4097      	8.49324      	2.83108      	 147.35      	2.11933      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.1      	14120.2      	19082.8      	2194.75      	7.06594      	8.94286      	      0      	50.2378      	 78.086      	89.4286      	8.49144      	2.83048      	149.469      	2.11978      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.15      	14118.6      	19076.8      	2193.79      	7.06735      	8.94464      	      0      	 50.232      	78.0518      	89.4464      	8.48975      	2.82992      	151.588      	 2.1202      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.2      	14117.5      	19073.6      	2193.43      	7.06801      	8.94547      	      0      	50.2281      	 78.039      	89.4547      	8.48896      	2.82965      	153.708      	 2.1204      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.25      	14113.6      	19069.2      	2193.26      	7.06768      	8.94506      	      0      	50.2141      	78.0333      	89.4506      	8.48935      	2.82978      	155.829      	 2.1203      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.3      	14105.4      	19060.9      	2193.12      	7.06663      	8.94374      	      0      	50.1849      	78.0282      	89.4374      	8.49061      	 2.8302      	157.949      	2.11999      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.35      	14094.4      	19049.3      	2192.86      	7.06544      	8.94222      	      0      	50.1458      	78.0189      	89.4222      	8.49204      	2.83068      	160.069      	2.11963      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.4      	14077.2      	19028.2      	2192.49      	7.06461      	8.94117      	      0      	50.0845      	78.0055      	89.4117      	8.49304      	2.83101      	162.189      	2.11938      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.45      	14051.8      	  18995      	2191.75      	7.06424      	 8.9407      	      0      	49.9944      	77.9794      	 89.407      	8.49348      	2.83116      	164.308      	2.11927      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.5      	14012.7      	18942.7      	2190.53      	  7.064      	 8.9404      	      0      	 49.855      	77.9361      	 89.404      	8.49378      	2.83126      	166.428      	 2.1192      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.55      	13957.2      	18869.3      	2188.52      	7.06342      	8.93967      	      0      	49.6578      	77.8643      	89.3967      	8.49447      	2.83149      	168.547      	2.11903      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.6      	13881.5      	18769.7      	2185.55      	7.06238      	8.93835      	      0      	49.3885      	77.7587      	89.3835      	8.49572      	2.83191      	170.666      	2.11871      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.65      	13790.1      	18649.1      	2181.31      	7.06123      	 8.9369      	      0      	49.0632      	77.6078      	 89.369      	 8.4971      	2.83237      	172.785      	2.11837      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.7      	  13697      	18525.1      	2175.82      	7.06053      	  8.936      	      0      	48.7321      	77.4125      	  89.36      	8.49795      	2.83265      	174.904      	2.11816      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.75      	13637.6      	18444.6      	2169.55      	7.06056      	8.93605      	      0      	48.5207      	77.1897      	89.3605      	8.49791      	2.83264      	177.022      	2.11817      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.8      	13652.6      	18463.3      	2164.24      	7.06119      	8.93685      	      0      	48.5741      	77.0004      	89.3685      	8.49715      	2.83238      	 179.14      	2.11836      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.85      	13756.7      	18602.2      	2162.26      	 7.0619      	8.93775      	      0      	48.9444      	  76.93      	89.3775      	8.49629      	 2.8321      	181.258      	2.11857      	     10      	      0      	    -10      	      0      	      0      	      0      
  182.9      	13907.6      	18805.8      	2165.06      	7.06206      	8.93794      	      0      	49.4813      	77.0299      	89.3794      	8.49611      	2.83204      	183.377      	2.11862      	     10      	      0      	    -10      	      0      	      0      	      0      
 182.95      	14043.5      	18991.6      	2171.19      	 7.0613      	8.93698      	      0      	49.9648      	77.2477      	89.3698      	8.49702      	2.83234      	185.495      	2.11839      	     10      	      0      	    -10      	      0      	      0      	      0      
    183      	14128.5      	19110.6      	2177.82      	 7.0598      	8.93509      	      0      	50.2671      	77.4836      	89.3509      	8.49882      	2.83294      	187.614      	2.11794      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.05      	14165.5      	19164.8      	2182.89      	7.05826      	8.93314      	      0      	50.3987      	 77.664      	89.3314      	8.50068      	2.83356      	189.732      	2.11748      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.1      	14167.4      	19169.6      	2185.98      	7.05747      	8.93214      	      0      	50.4056      	 77.774      	89.3214      	8.50163      	2.83388      	 191.85      	2.11724      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.15      	14146.9      	  19141      	2187.22      	7.05776      	 8.9325      	      0      	50.3326      	77.8182      	 89.325      	8.50128      	2.83376      	193.967      	2.11733      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.2      	14112.5      	  19092      	2186.98      	7.05869      	8.93368      	      0      	50.2103      	77.8097      	89.3368      	8.50016      	2.83339      	196.084      	2.11761      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.25      	14074.3      	19038.3      	2185.72      	7.05943      	8.93462      	      0      	50.0742      	77.7647      	89.3462      	8.49927      	2.83309      	198.202      	2.11783      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.3      	14037.4      	18988.4      	2184.16      	7.05944      	8.93463      	      0      	49.9431      	77.7092      	89.3463      	8.49926      	2.83309      	200.319      	2.11783      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.35      	  14006      	18947.6      	2182.76      	7.05883      	8.93385      	      0      	49.8315      	77.6597      	89.3385      	    8.5      	2.83333      	202.437      	2.11765      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.4      	13981.5      	18916.3      	 2181.8      	7.05814      	8.93299      	      0      	49.7443      	77.6254      	89.3299      	8.50082      	2.83361      	204.555      	2.11744      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.45      	13968.1      	18898.6      	2181.22      	7.05796      	8.93275      	      0      	49.6964      	77.6048      	89.3275      	8.50104      	2.83368      	206.673      	2.11739      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.5      	13968.9      	18898.3      	2181.12      	7.05846      	8.93339      	      0      	49.6993      	77.6011      	89.3339      	8.50044      	2.83348      	 208.79      	2.11754      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.55      	13989.2      	18923.6      	2181.61      	7.05929      	8.93443      	      0      	49.7716      	77.6186      	89.3443      	8.49944      	2.83315      	210.907      	2.11779      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.6      	  14024      	18969.6      	2183.04      	7.05968      	8.93493      	      0      	49.8954      	77.6696      	89.3493      	8.49897      	2.83299      	213.025      	 2.1179      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.65      	14058.7      	19018.3      	 2185.3      	7.05903      	8.93411      	      0      	50.0189      	77.7499      	89.3411      	8.49975      	2.83325      	215.143      	2.11771      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.7      	14085.3      	19058.8      	2187.65      	7.05738      	8.93202      	      0      	50.1136      	77.8336      	89.3202      	8.50174      	2.83391      	217.261      	2.11721      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.75      	14103.6      	19088.7      	2189.61      	7.05546      	 8.9296      	      0      	50.1787      	77.9034      	 89.296      	8.50405      	2.83468      	219.378      	2.11664      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.8      	14117.8      	19111.2      	2191.08      	7.05421      	8.92801      	      0      	 50.229      	77.9555      	89.2801      	8.50556      	2.83519      	221.495      	2.11626      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.85      	14130.6      	19129.1      	2192.18      	7.05405      	8.92781      	      0      	50.2748      	77.9945      	89.2781      	8.50575      	2.83525      	223.612      	2.11621      	     10      	      0      	    -10      	      0      	      0      	      0      
  183.9      	14140.8      	  19141      	2193.02      	7.05471      	8.92864      	      0      	50.3109      	78.0246      	89.2864      	8.50496      	2.83499      	225.728      	2.11641      	     10      	      0      	    -10      	      0      	      0      	      0      
 183.95      	14145.3      	19144.9      	 2193.6      	7.05556      	8.92972      	      0      	 50.327      	78.0452      	89.2972      	8.50394      	2.83465      	227.844      	2.11667      	     10      	      0      	    -10      	      0      	      0      	      0      
    184      	14145.3      	19143.5      	2193.85      	7.05607      	8.93036      	      0      	50.3271      	 78.054      	89.3036      	8.50332      	2.83444      	229.961      	2.11682      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.05      	14144.6      	19142.2      	2193.88      	7.05616      	8.93048      	      0      	50.3243      	 78.055      	89.3048      	8.50321      	 2.8344      	232.077      	2.11685      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.1      	14146.4      	19144.6      	2193.85      	7.05622      	8.93056      	      0      	50.3309      	78.0541      	89.3056      	8.50313      	2.83438      	234.194      	2.11687      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.15      	14151.4      	19149.8      	 2193.9      	7.05678      	8.93126      	      0      	50.3486      	 78.056      	89.3126      	8.50246      	2.83415      	236.311      	2.11703      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.2      	14159.6      	19157.5      	2194.03      	7.05803      	8.93285      	      0      	50.3778      	78.0603      	89.3285      	8.50095      	2.83365      	238.428      	2.11741      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.25      	14169.7      	  19167      	2194.25      	7.05958      	8.93481      	      0      	50.4138      	78.0683      	89.3481      	8.49909      	2.83303      	240.545      	2.11787      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.3      	14180.4      	19178.5      	2194.59      	7.06064      	8.93615      	      0      	50.4517      	78.0803      	89.3615      	8.49781      	 2.8326      	242.663      	2.11819      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.35      	14188.9      	19190.1      	2195.08      	7.06064      	8.93615      	      0      	50.4822      	78.0979      	89.3615      	8.49782      	2.83261      	244.781      	2.11819      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.4      	14195.4      	19201.7      	2195.66      	7.05962      	8.93486      	      0      	50.5054      	78.1184      	89.3486      	8.49904      	2.83301      	246.899      	2.11789      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.45      	14200.3      	  19212      	 2196.3      	7.05821      	8.93307      	      0      	50.5225      	78.1412      	89.3307      	8.50074      	2.83358      	249.017      	2.11746      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.5      	14205.5      	  19222      	2196.93      	7.05713      	 8.9317      	      0      	 50.541      	78.1635      	 89.317      	8.50205      	2.83402      	251.135      	2.11714      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.55      	14210.4      	19229.7      	2197.55      	7.05678      	8.93126      	      0      	50.5587      	78.1856      	89.3126      	8.50246      	2.83415      	253.252      	2.11703      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.6      	  14215      	19235.1      	2198.09      	7.05706      	8.93162      	      0      	50.5751      	 78.205      	89.3162      	8.50212      	2.83404      	255.369      	2.11712      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.65      	14217.1      	19236.7      	2198.57      	7.05751      	8.93218      	      0      	50.5823      	 78.222      	89.3218      	8.50159      	2.83386      	257.486      	2.11725      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.7      	14216.1      	  19235      	 2198.9      	7.05767      	8.93239      	      0      	 50.579      	78.2336      	89.3239      	8.50139      	 2.8338      	259.604      	 2.1173      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.75      	14211.6      	19229.3      	2199.06      	 7.0575      	8.93218      	      0      	50.5628      	78.2396      	89.3218      	8.50159      	2.83386      	261.721      	2.11725      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.8      	14205.9      	19221.8      	2198.99      	7.05744      	 8.9321      	      0      	50.5427      	78.2371      	 89.321      	8.50167      	2.83389      	263.838      	2.11723      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.85      	14199.7      	19211.8      	2198.74      	7.05802      	8.93283      	      0      	50.5206      	78.2281      	89.3283      	8.50097      	2.83366      	265.955      	2.11741      	     10      	      0      	    -10      	      0      	      0      	      0      
  184.9      	14192.2      	19197.9      	2198.26      	7.05939      	8.93456      	      0      	50.4938      	78.2109      	89.3456      	8.49932      	2.83311      	268.073      	2.11782      	     10      	      0      	    -10      	      0      	      0      	      0      
 184.95      	14189.5      	19189.5      	2197.56      	7.06113      	8.93677      	      0      	50.4843      	 78.186      	89.3677      	8.49722      	2.83241      	 270.19      	2.11834      	     10      	      0      	    -10      	      0      	      0      	      0      
    185      	14193.9      	19191.8      	2197.14      	7.06252      	8.93853      	      0      	50.5001      	78.1711      	89.3853      	8.49555      	2.83185      	272.308      	2.11876      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.05      	14196.4      	19193.7      	2197.23      	7.06304      	8.93918      	      0      	50.5088      	78.1744      	89.3918      	8.49493      	2.83164      	274.427      	2.11891      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.1      	14195.6      	19193.8      	 2197.4      	7.06261      	8.93865      	      0      	 50.506      	78.1804      	89.3865      	8.49544      	2.83181      	276.546      	2.11878      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.15      	14190.8      	19189.8      	2197.55      	7.06168      	8.93747      	      0      	50.4889      	78.1857      	89.3747      	8.49656      	2.83219      	278.665      	 2.1185      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.2      	14182.5      	19180.8      	2197.56      	7.06083      	8.93639      	      0      	50.4591      	 78.186      	89.3639      	8.49759      	2.83253      	280.783      	2.11825      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.25      	14166.9      	19160.7      	2197.39      	7.06045      	8.93591      	      0      	50.4036      	78.1799      	89.3591      	8.49804      	2.83268      	282.902      	2.11813      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.3      	14141.4      	19126.2      	2196.79      	7.06046      	8.93592      	      0      	 50.313      	78.1585      	89.3592      	8.49803      	2.83268      	 285.02      	2.11814      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.35      	14100.8      	19071.5      	 2195.6      	7.06042      	8.93587      	      0      	50.1686      	78.1163      	89.3587      	8.49808      	2.83269      	287.138      	2.11813      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.4      	14042.4      	18993.8      	2193.55      	7.05994      	8.93526      	      0      	49.9608      	78.0433      	89.3526      	8.49865      	2.83288      	289.256      	2.11798      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.45      	13964.1      	18890.1      	2190.44      	7.05909      	8.93418      	      0      	49.6821      	77.9326      	89.3418      	8.49968      	2.83323      	291.374      	2.11773      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.5      	13872.8      	18768.7      	   2186      	7.05833      	8.93323      	      0      	49.3575      	77.7749      	89.3323      	8.50059      	2.83353      	293.492      	 2.1175      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.55      	13789.3      	18656.1      	2180.38      	7.05817      	8.93303      	      0      	49.0603      	77.5748      	89.3303      	8.50078      	2.83359      	 295.61      	2.11745      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.6      	13753.1      	18605.6      	 2174.4      	7.05876      	8.93377      	      0      	48.9317      	77.3621      	89.3377      	8.50008      	2.83336      	297.727      	2.11763      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.65      	  13801      	18667.7      	2170.12      	 7.0598      	8.93508      	      0      	49.1021      	77.2098      	89.3508      	8.49883      	2.83294      	299.845      	2.11794      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.7      	13929.8      	18839.5      	2169.88      	7.06067      	8.93619      	      0      	49.5601      	77.2013      	89.3619      	8.49777      	2.83259      	301.962      	 2.1182      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.75      	  14084      	19047.7      	2174.26      	7.06081      	8.93637      	      0      	50.1089      	77.3572      	89.3637      	 8.4976      	2.83253      	304.081      	2.11824      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.8      	14206.8      	19215.9      	2181.04      	7.06004      	8.93539      	      0      	50.5459      	77.5984      	89.3539      	8.49854      	2.83285      	306.199      	2.11801      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.85      	14276.2      	19313.4      	2187.47      	7.05874      	8.93374      	      0      	50.7928      	77.8273      	89.3374      	 8.5001      	2.83337      	308.317      	2.11762      	     10      	      0      	    -10      	      0      	      0      	      0      
  185.9      	14301.8      	19350.8      	2192.04      	7.05769      	8.93242      	      0      	50.8838      	77.9898      	89.3242      	8.50136      	2.83379      	310.435      	2.11731      	     10      	      0      	    -10      	      0      	      0      	      0      
 185.95      	14296.2      	19343.5      	2194.65      	7.05759      	8.93229      	      0      	50.8638      	78.0824      	89.3229      	8.50148      	2.83383      	312.552      	2.11728      	     10      	      0      	    -10      	      0      	      0      	      0      
    186      	14270.9      	19306.8      	2195.46      	 7.0585      	8.93344      	      0      	50.7738      	78.1113      	89.3344      	8.50039      	2.83346      	314.669      	2.11755      	     10      	      0      	    -10      	      0      	      0      	      0      
 186.05      	14234.8      	19254.5      	2194.91      	7.05977      	8.93504      	      0      	50.6455      	78.0917      	89.3504      	8.49886      	2.83295      	316.787      	2.11793      	     10      	      0      	    -10      	      0      	      0      	      0      
  186.1      	14196.9      	19200.9      	2193.54      	 7.0606      	 8.9361      	      0      	50.5105      	78.0432      	 89.361      	8.49786      	2.83262      	318.905      	2.11818      	     10      	      0      	    -10      	      0      	      0      	      0      
 186.15      	14161.7      	19153.1      	2192.06      	7.06067      	8.93619      	      0      	50.3852      	77.9902      	89.3619      	8.49777      	2.83259      	321.023      	 2.1182      	     10      	      0      	    -10      	      0      	      0      	      0      
  186.2      	14132.4      	19114.6      	2190.84      	7.06029      	 8.9357      	      0      	 50.281      	77.9469      	 89.357      	8.49824      	2.83275      	323.141      	2.11809      	     10      	      0      	    -10      	      0      	      0      	      0      
 186.25      	14111.1      	19086.3      	2190.04      	7.06005      	8.93541      	      0      	50.2051      	77.9185      	89.3541      	8.49852      	2.83284      	325.259      	2.11802      	     10      	      0      	    -10      	      0      	      0      	      0      
