# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  179.2      	1032.12      	59930.4      	58196.6      	14075.2      	14084.7      	      0      	 9.8055      	-4.75706      	522.433      
 179.25      	1046.38      	  60131      	58270.2      	14615.4      	14624.5      	      0      	9.81912      	-4.80111      	527.134      
  179.3      	1061.59      	60337.6      	58351.3      	15133.2      	  15142      	      0      	9.83308      	-4.8436      	531.713      
 179.35      	1077.47      	60544.3      	58429.9      	  15646      	15654.5      	      0      	9.84791      	-4.88419      	536.286      
  179.4      	1093.63      	60747.6      	58501.1      	16159.2      	16167.4      	      0      	9.86345      	-4.9222      	540.933      
 179.45      	1109.97      	60949.7      	58567.6      	16670.1      	  16678      	      0      	9.87916      	-4.95718      	545.721      
  179.5      	1126.41      	61152.9      	  58633      	17176.3      	  17184      	      0      	9.89468      	-4.98962      	550.613      
 179.55      	1142.78      	61355.7      	58696.1      	17676.4      	17683.8      	      0      	9.91006      	-5.02102      	555.459      
  179.6      	1159.12      	61554.5      	58755.3      	18163.7      	18170.8      	      0      	 9.9255      	-5.05305      	560.113      
 179.65      	1175.67      	61745.4      	58811.3      	18623.8      	18630.7      	      0      	9.94106      	-5.08656      	564.486      
  179.7      	1192.46      	61922.4      	  58863      	  19043      	19049.7      	      0      	9.95653      	-5.12137      	568.537      
 179.75      	 1209.2      	62080.6      	58905.5      	19422.6      	19429.1      	      0      	9.97167      	-5.15672      	572.322      
  179.8      	1225.69      	62222.9      	58936.3      	19780.8      	19787.1      	      0      	9.98632      	-5.19161      	    576      
 179.85      	1242.08      	62358.1      	58958.3      	20137.5      	20143.7      	      0      	10.0002      	-5.22493      	579.685      
  179.9      	1258.61      	  62494      	  58978      	20497.8      	20503.7      	      0      	 10.013      	-5.25565      	583.315      
 179.95      	1275.55      	62633.9      	59002.1      	20852.3      	  20858      	      0      	 10.024      	-5.28317      	586.762      
    180      	1293.16      	62778.5      	59035.2      	21190.4      	  21196      	      0      	10.0332      	-5.30756      	 589.96      
 180.05      	1311.45      	62925.7      	59076.3      	21509.4      	21514.8      	      0      	10.0409      	-5.32942      	592.908      
  180.1      	1330.01      	63069.5      	59119.4      	21809.7      	21814.9      	      0      	10.0473      	-5.34949      	595.602      
 180.15      	1348.03      	63199.7      	59155.9      	22085.7      	22090.8      	      0      	10.0528      	-5.36824      	598.028      
  180.2      	1365.02      	63306.5      	59179.8      	22326.1      	22331.1      	      0      	10.0573      	-5.38582      	600.205      
 180.25      	1381.41      	63391.8      	59197.4      	22520.5      	22525.3      	      0      	10.0608      	-5.40219      	602.161      
  180.3      	1398.21      	63474.5      	59230.8      	22664.7      	22669.5      	      0      	10.0637      	-5.41716      	603.795      
 180.35      	1416.01      	63576.8      	59301.7      	22765.7      	22770.4      	      0      	10.0668      	-5.43032      	604.879      
  180.4      	 1434.2      	63699.1      	59404.5      	22838.7      	22843.4      	      0      	10.0711      	-5.44093      	605.301      
 180.45      	1451.55      	63817.1      	59506.9      	  22901      	22905.6      	      0      	10.0768      	-5.44798      	605.349      
  180.5      	1467.64      	63908.4      	59580.7      	22963.1      	22967.7      	      0      	10.0835      	-5.45057      	605.597      
 180.55      	1483.11      	63970.5      	  59623      	23026.2      	23030.7      	      0      	10.0905      	-5.44846      	606.402      
  180.6      	1498.53      	64010.5      	59644.5      	23081.2      	23085.7      	      0      	10.0978      	-5.4425      	607.574      
 180.65      	1513.74      	  64030      	59653.3      	23112.5      	23117.1      	      0      	10.1055      	-5.43454      	608.641      
  180.7      	1528.56      	64029.1      	59655.1      	23105.3      	23109.9      	      0      	 10.113      	-5.4267      	609.339      
 180.75      	1543.34      	64010.8      	59655.3      	23053.9      	23058.6      	      0      	10.1192      	-5.42047      	609.839      
  180.8      	1558.32      	63978.8      	59655.2      	22965.2      	22969.9      	      0      	10.1233      	-5.41631      	609.973      
 180.85      	1573.14      	63936.5      	59652.7      	22853.6      	22858.4      	      0      	10.1253      	-5.4137      	609.605      
  180.9      	1587.28      	  63889      	59646.8      	22735.8      	22740.8      	      0      	10.1258      	-5.41155      	608.834      
 180.95      	1601.03      	63843.5      	  59640      	22625.7      	22630.7      	      0      	10.1249      	-5.40858      	 607.95      
    181      	1615.04      	63806.9      	59637.5      	22528.9      	  22534      	      0      	10.1224      	-5.40389      	607.044      
 181.05      	1629.48      	63784.4      	  59647      	22439.6      	22444.7      	      0      	10.1186      	-5.39737      	605.974      
  181.1      	1643.81      	63773.6      	  59673      	22339.5      	22344.6      	      0      	 10.114      	-5.38948      	604.485      
 181.15      	1657.28      	  63759      	59707.8      	22204.3      	22209.4      	      0      	10.1094      	-5.3806      	602.489      
  181.2      	 1669.7      	  63724      	59739.8      	22016.7      	22021.9      	      0      	10.1047      	-5.37059      	599.956      
 181.25      	1681.52      	  63665      	59765.1      	  21776      	21781.3      	      0      	10.0997      	-5.35892      	597.127      
  181.3      	1693.24      	63583.6      	59780.7      	21493.4      	21498.9      	      0      	10.0944      	-5.34483      	594.164      
 181.35      	1704.69      	63482.5      	  59785      	21180.3      	21185.9      	      0      	10.0892      	-5.32733      	591.074      
  181.4      	1715.66      	  63372      	59785.7      	  20845      	20850.8      	      0      	10.0841      	-5.3053      	587.801      
 181.45      	 1726.1      	63259.7      	59787.5      	20495.7      	20501.7      	      0      	10.0783      	-5.27804      	584.409      
  181.5      	1736.14      	63140.8      	  59782      	20142.3      	20148.4      	      0      	10.0712      	-5.24586      	580.967      
 181.55      	1746.08      	63008.7      	59760.3      	19790.2      	19796.5      	      0      	10.0624      	-5.21011      	577.655      
  181.6      	1755.99      	62867.1      	59729.1      	19431.1      	19437.6      	      0      	10.0522      	-5.17257      	574.396      
 181.65      	1765.56      	62723.1      	  59703      	19042.1      	19048.9      	      0      	10.0409      	-5.13493      	570.958      
  181.7      	1774.27      	62574.3      	59686.1      	18600.6      	18607.6      	      0      	10.0289      	-5.09849      	567.001      
 181.75      	1782.09      	62415.5      	59673.3      	18101.7      	  18109      	      0      	10.0168      	-5.06392      	562.466      
  181.8      	1789.37      	62250.3      	  59662      	17562.4      	  17570      	      0      	10.0049      	-5.03093      	557.489      
 181.85      	1796.28      	62085.4      	59650.5      	17008.9      	17016.8      	      0      	9.99342      	-4.99814      	552.351      
  181.9      	1802.53      	  61920      	59632.6      	16460.4      	16468.6      	      0      	9.98252      	-4.96365      	547.181      
 181.95      	1807.97      	  61751      	  59603      	15924.3      	15932.7      	      0      	9.97199      	-4.92593      	 542.17      
    182      	   1813      	61580.3      	59563.5      	15402.8      	15411.5      	      0      	9.96129      	-4.88448      	537.385      
 182.05      	1818.15      	  61413      	59520.6      	  14893      	14902.1      	      0      	9.94975      	-4.84001      	 532.79      
  182.1      	1823.62      	61253.7      	59482.1      	  14382      	14391.4      	      0      	9.93721      	-4.79408      	528.155      
 182.15      	 1829.1      	  61104      	59454.8      	13848.7      	13858.4      	      0      	9.92407      	-4.74838      	523.354      
  182.2      	1833.97      	60959.4      	59436.9      	13276.8      	13286.7      	      0      	9.91075      	-4.70392      	518.197      
 182.25      	1837.68      	60808.9      	  59416      	12666.5      	12676.8      	      0      	9.89736      	-4.66086      	 512.63      
  182.3      	1840.24      	60642.2      	59376.8      	12036.1      	12046.8      	      0      	9.88396      	-4.61885      	506.658      
 182.35      	1842.19      	60457.7      	59312.3      	11410.4      	11421.4      	      0      	 9.8707      	-4.57728      	500.504      
  182.4      	1844.12      	60266.1      	59230.8      	10805.2      	10816.5      	      0      	9.85769      	-4.53543      	494.295      
 182.45      	1846.14      	60084.5      	59150.1      	10221.4      	  10233      	      0      	9.84479      	-4.49274      	488.055      
  182.5      	1848.01      	59923.2      	59082.3      	9651.71      	9663.54      	      0      	9.83161      	-4.44915      	481.577      
 182.55      	1849.26      	59777.1      	59024.1      	9086.41      	9098.47      	      0      	9.81753      	-4.40513      	474.638      
  182.6      	1849.43      	59629.2      	58960.2      	 8512.5      	8524.77      	      0      	9.80133      	-4.36109      	 466.87      
 182.65      	1848.39      	59465.4      	58878.6      	7912.32      	7924.78      	      0      	9.78089      	-4.3168      	458.117      
  182.7      	1846.64      	  59283      	58777.4      	7271.02      	7283.69      	      0      	9.75351      	-4.2713      	448.667      
 182.75      	1844.68      	59084.5      	58658.2      	6588.45      	6601.37      	      0      	9.71695      	-4.22351      	439.518      
  182.8      	1842.59      	58870.1      	  58518      	5881.41      	5894.68      	      0      	9.67162      	-4.17299      	432.048      
 182.85      	1840.03      	58637.2      	58351.2      	5172.82      	5186.55      	      0      	9.62232      	-4.12029      	427.355      
  182.9      	1836.86      	58382.2      	58152.9      	4478.03      	4492.35      	      0      	9.57604      	-4.06641      	425.285      
 182.95      	1833.08      	  58099      	57917.6      	 3800.5      	3815.43      	      0      	9.53677      	-4.01198      	424.618      
    183      	1828.41      	57778.1      	57636.1      	3139.15      	3154.67      	      0      	9.50372      	-3.95731      	423.541      
 183.05      	1822.22      	57423.8      	  57313      	2498.07      	2514.08      	      0      	9.47466      	-3.90323      	420.668      
  183.1      	1814.36      	57082.7      	56995.5      	1884.82      	1901.19      	      0      	9.44882      	-3.85109      	415.678      
 183.15      	1805.94      	  56843      	56772.3      	1298.04      	1314.72      	      0      	 9.4256      	-3.80183      	409.689      
  183.2      	1799.18      	56778.8      	56718.4      	721.968      	738.964      	      0      	9.40305      	-3.75556      	404.404      
 183.25      	1795.66      	56882.1      	56826.1      	139.024      	156.415      	      0      	 9.3792      	-3.71184      	400.696      
  183.3      	1794.49      	57061.9      	57004.1      	-451.697      	-433.871      	      0      	9.35413      	-3.67007      	397.768      
 183.35      	1793.05      	57224.5      	57159.1      	-1035.13      	-1016.89      	      0      	9.32956      	-3.6294      	394.395      
  183.4      	1789.59      	  57344      	57265.6      	-1599.21      	-1580.61      	      0      	9.30738      	-3.58863      	390.343      
 183.45      	1784.18      	57443.4      	57347.2      	-2144.61      	-2125.67      	      0      	9.28899      	-3.54664      	386.334      
  183.5      	1777.45      	57536.1      	57417.7      	-2675.72      	-2656.43      	      0      	9.27529      	-3.50303      	382.777      
 183.55      	1769.51      	  57611      	57466.3      	-3190.96      	-3171.32      	      0      	 9.2662      	-3.4583      	379.466      
  183.6      	1760.31      	57657.3      	57483.1      	-3687.16      	-3667.2      	      0      	9.26041      	-3.41353      	  376.1      
 183.65      	1750.29      	57679.2      	57472.1      	-4170.19      	-4149.91      	      0      	9.25607      	-3.36987      	372.689      
  183.7      	1740.17      	  57688      	57443.6      	-4656.51      	-4635.92      	      0      	9.25193      	-3.32815      	369.269      
 183.75      	1730.44      	57694.8      	57407.3      	-5162.43      	-5141.51      	      0      	9.24771      	-3.28891      	365.809      
  183.8      	1721.02      	57709.5      	57372.3      	-5689.52      	-5668.25      	      0      	9.24354      	-3.25256      	362.268      
 183.85      	1711.36      	57735.6      	57343.5      	-6221.06      	-6199.44      	      0      	9.23946      	-3.21919      	358.714      
  183.9      	1700.72      	57767.8      	  57318      	-6734.07      	-6712.11      	      0      	9.23534      	-3.18809      	355.171      
 183.95      	1688.65      	57795.4      	57287.6      	-7213.83      	-7191.57      	      0      	9.23106      	-3.15779      	351.625      
    184      	1675.42      	57811.4      	57246.5      	-7655.28      	-7632.76      	      0      	 9.2265      	-3.12672      	348.135      
 184.05      	1661.99      	57814.4      	57194.8      	-8055.12      	-8032.36      	      0      	9.22142      	-3.09417      	344.927      
  184.1      	1649.06      	57806.6      	57135.7      	-8411.87      	-8388.89      	      0      	9.21553      	-3.06069      	342.171      
 184.15      	1636.41      	57795.1      	57075.6      	-8735.65      	-8712.47      	      0      	9.20866      	-3.02775      	 339.87      
  184.2      	1623.54      	57792.7      	57024.5      	-9048.58      	-9025.19      	      0      	9.20092      	-2.99705      	337.899      
 184.25      	1610.28      	57806.6      	56987.3      	-9366.74      	-9343.12      	      0      	9.19262      	-2.96993      	336.092      
  184.3      	 1596.6      	57829.7      	56957.3      	-9686.55      	-9662.71      	      0      	9.18413      	-2.94704      	334.269      
 184.35      	1582.45      	57845.7      	  56921      	-9991.52      	-9967.48      	      0      	9.17581      	-2.92815      	332.307      
  184.4      	1568.04      	57843.8      	56870.4      	 -10265      	-10240.8      	      0      	9.16794      	-2.91221      	 330.25      
 184.45      	1553.67      	57827.4      	56811.9      	-10494.8      	-10470.5      	      0      	9.16068      	-2.89791      	328.368      
  184.5      	1539.22      	57807.6      	56758.7      	-10673.1      	-10648.6      	      0      	9.15404      	-2.88464      	326.959      
 184.55      	1524.12      	57791.3      	56718.6      	-10797.7      	-10773.1      	      0      	9.14794      	-2.8729      	326.093      
  184.6      	1508.05      	57779.6      	56691.4      	-10877.8      	-10853.2      	      0      	9.14238      	-2.86373      	325.593      
 184.65      	1491.36      	57772.5      	56673.1      	-10935.8      	-10911.2      	      0      	9.13749      	-2.8578      	325.188      
  184.7      	1474.72      	57770.2      	  56659      	-10996.6      	 -10972      	      0      	9.13331      	-2.85493      	324.691      
 184.75      	1458.56      	57770.8      	56645.1      	-11071.1      	-11046.5      	      0      	9.12993      	-2.85444      	324.061      
  184.8      	1442.79      	57768.9      	56627.9      	-11149.1      	-11124.3      	      0      	9.12756      	-2.8555      	323.338      
 184.85      	1426.91      	57759.4      	  56606      	-11211.3      	-11186.5      	      0      	9.12643      	-2.85709      	322.545      
  184.9      	1410.49      	57742.9      	56582.2      	-11246.6      	-11221.9      	      0      	9.12637      	-2.85806      	 321.73      
 184.95      	 1393.4      	57725.4      	56562.9      	-11254.5      	-11229.8      	      0      	9.12679      	-2.85747      	321.251      
    185      	1375.83      	57708.8      	56550.2      	 -11233      	-11208.3      	      0      	9.12723      	-2.85522      	321.298      
 185.05      	1357.87      	57686.3      	56538.7      	-11175.6      	 -11151      	      0      	9.12772      	-2.85211      	 321.75      
  185.1      	1339.69      	57653.3      	56523.4      	-11082.1      	-11057.5      	      0      	9.12838      	-2.84951      	322.501      
 185.15      	1321.71      	  57614      	56505.7      	-10967.4      	-10942.8      	      0      	9.12902      	-2.8488      	323.458      
  185.2      	1304.29      	57575.3      	56488.4      	-10853.3      	-10828.8      	      0      	9.12961      	-2.8512      	324.466      
 185.25      	1287.44      	  57540      	56472.2      	 -10750      	-10725.6      	      0      	9.13054      	-2.85765      	325.345      
  185.3      	 1270.8      	57506.2      	56457.3      	-10647.1      	-10622.7      	      0      	9.13225      	-2.86855      	326.096      
 185.35      	1253.84      	57468.7      	56442.6      	-10522.2      	 -10498      	      0      	9.13486      	-2.88348      	326.871      
  185.4      	1236.36      	57421.9      	56425.5      	-10357.5      	-10333.4      	      0      	9.13833      	-2.90121      	327.833      
 185.45      	1218.74      	57362.8      	56403.7      	 -10147      	 -10123      	      0      	9.14241      	-2.92018      	329.056      
  185.5      	1201.44      	57294.8      	  56380      	-9891.2      	-9867.39      	      0      	9.14672      	-2.93931      	330.624      
 185.55      	1184.49      	57226.4      	56362.1      	-9592.29      	-9568.69      	      0      	9.15094      	-2.95858      	332.635      
  185.6      	1167.67      	57166.4      	56357.5      	-9256.28      	-9232.89      	      0      	 9.1551      	-2.9789      	335.109      
 185.65      	1150.96      	57119.9      	  56368      	-8897.58      	-8874.41      	      0      	9.15959      	-3.00138      	337.892      
  185.7      	1134.51      	57087.1      	56390.9      	-8534.88      	-8511.93      	      0      	 9.1648      	-3.02665      	340.756      
 185.75      	1118.47      	57062.9      	56419.4      	-8176.46      	-8153.74      	      0      	9.17093      	-3.05468      	343.543      
  185.8      	1102.79      	57036.4      	56444.2      	-7812.13      	-7789.64      	      0      	9.17809      	-3.08512      	 346.22      
 185.85      	1087.37      	56998.8      	56458.6      	-7424.19      	-7401.95      	      0      	9.18648      	-3.11752      	348.867      
  185.9      	1072.34      	56956.8      	56469.8      	-7004.34      	-6982.39      	      0      	9.19623      	-3.15127      	351.708      
 185.95      	1058.17      	56931.1      	56497.5      	  -6557      	-6535.33      	      0      	9.20727      	-3.18575      	355.007      
    186      	1045.05      	  56937      	56555.7      	-6089.04      	-6067.65      	      0      	9.21958      	-3.2206      	358.799      
 186.05      	1032.21      	56965.9      	56634.9      	-5602.15      	-5581.05      	      0      	9.23334      	-3.25597      	362.721      
  186.1      	1018.61      	56990.3      	56706.8      	-5098.63      	-5077.86      	      0      	9.24856      	-3.29217      	366.273      
 186.15      	1004.49      	56994.6      	56754.4      	-4590.22      	-4569.8      	      0      	9.26488      	-3.32919      	369.355      
  186.2      	991.424      	56992.4      	56790.4      	-4090.74      	-4070.66      	      0      	 9.2819      	-3.36677      	 372.44      
 186.25      	980.242      	57002.5      	56833.5      	-3600.17      	-3580.4      	      0      	9.29964      	-3.40496      	375.945      
  186.3      	 969.99      	57018.5      	56878.8      	-3104.05      	-3084.59      	      0      	 9.3182      	-3.44425      	379.702      
 186.35      	 959.68      	  57025      	56910.9      	-2589.5      	-2570.37      	      0      	9.33714      	-3.48498      	383.414      
  186.4      	949.848      	57028.4      	56936.1      	-2055.54      	-2036.74      	      0      	9.35549      	-3.52667      	387.258      
 186.45      	941.412      	57048.3      	56973.1      	-1505.82      	-1487.36      	      0      	9.37274      	-3.56841      	391.578      
  186.5      	934.041      	57085.2      	57022.1      	-936.83      	-918.703      	      0      	9.38937      	-3.60986      	 396.29      
 186.55      	926.751      	57120.5      	57064.1      	-338.789      	-321.022      	      0      	9.40616      	-3.65177      	401.048      
  186.6      	919.368      	57142.9      	57086.6      	289.536      	 306.91      	      0      	9.42304      	-3.69522      	 405.72      
 186.65      	912.597      	57158.7      	57095.6      	 930.04      	947.009      	      0      	 9.4392      	-3.74084      	410.377      
  186.7      	907.331      	57180.7      	57103.9      	1556.08      	1572.66      	      0      	9.45431      	-3.78881      	415.063      
 186.75      	904.262      	57218.3      	  57122      	2155.74      	2171.96      	      0      	9.46914      	-3.8392      	419.828      
  186.8      	903.413      	57275.4      	  57154      	2742.01      	2757.89      	      0      	 9.4844      	-3.89155      	424.771      
 186.85      	904.073      	57352.1      	57199.2      	3337.05      	3352.59      	      0      	9.49984      	-3.94444      	429.935      
  186.9      	905.343      	57447.3      	57255.5      	3948.91      	3964.11      	      0      	9.51488      	-3.99587      	435.201      
 186.95      	906.632      	57555.7      	57317.9      	4571.99      	4586.81      	      0      	9.52958      	-4.04434      	440.376      
    187      	908.083      	57671.2      	57379.7      	5205.56      	   5220      	      0      	9.54439      	-4.08959      	445.443      
 187.05      	910.556      	57795.5      	57441.9      	 5855.7      	5869.76      	      0      	9.55959      	-4.13251      	450.632      
  187.1      	914.873      	  57937      	57512.8      	6519.25      	6532.92      	      0      	9.57546      	-4.17455      	456.145      
 187.15      	921.079      	58097.9      	57596.3      	7178.66      	7191.96      	      0      	9.59251      	 -4.217      	461.904      
  187.2      	928.233      	58266.6      	57683.5      	7815.89      	7828.83      	      0      	9.61102      	-4.26065      	467.596      
 187.25      	935.219      	58428.4      	57760.8      	8427.54      	8440.14      	      0      	9.63059      	-4.30592      	472.987      
  187.3      	941.758      	58575.4      	57819.1      	9025.54      	 9037.8      	      0      	 9.6505      	-4.35305      	478.131      
 187.35      	948.341      	58705.7      	57854.5      	 9625.1      	9637.01      	      0      	9.67045      	-4.40198      	 483.23      
  187.4      	955.713      	58824.8      	57871.1      	10232.7      	10244.2      	      0      	9.69048      	-4.45209      	488.441      
 187.45      	964.605      	58947.6      	57884.4      	10845.4      	10856.6      	      0      	9.71032      	-4.50242      	493.853      
  187.5      	975.372      	59089.1      	57909.9      	11460.9      	11471.8      	      0      	9.72932      	-4.55221      	  499.5      
 187.55      	987.693      	59251.6      	57949.5      	12082.6      	12093.1      	      0      	9.74696      	-4.60117      	505.299      
  187.6      	1000.76      	59427.5      	57995.6      	12708.8      	  12719      	      0      	9.76318      	-4.64926      	 511.03      
 187.65      	1013.99      	  59611      	58045.8      	13323.3      	13333.1      	      0      	 9.7781      	-4.69637      	516.455      
  187.7      	 1027.5      	59802.2      	58105.6      	13905.5      	  13915      	      0      	9.79193      	-4.74229      	521.498      
 187.75      	1041.78      	60001.9      	58178.1      	14451.6      	14460.8      	      0      	9.80529      	-4.78682      	526.266      
  187.8      	1057.04      	60207.7      	58257.4      	14977.5      	14986.4      	      0      	9.81902      	-4.82981      	530.922      
 187.85      	1072.97      	60413.6      	58333.7      	15499.9      	15508.5      	      0      	9.83359      	-4.87087      	535.577      
  187.9      	1089.22      	60616.4      	58402.4      	16023.1      	16031.5      	      0      	 9.8488      	-4.90935      	540.311      
 187.95      	1105.67      	60818.6      	58467.2      	16544.2      	16552.2      	      0      	9.86411      	-4.94484      	545.183      
    188      	1122.24      	61022.2      	58530.8      	17060.4      	17068.2      	      0      	 9.8792      	-4.97788      	550.141      
 188.05      	1138.76      	61225.5      	58592.1      	17570.3      	17577.8      	      0      	9.89414      	-5.01003      	555.036      
  188.1      	1155.28      	61424.7      	58649.3      	18066.8      	18074.1      	      0      	9.90911      	-5.04292      	559.725      
 188.15      	1172.06      	61615.7      	58703.4      	18535.2      	18542.2      	      0      	9.92417      	-5.07732      	564.123      
  188.2      	1189.07      	61792.7      	  58753      	18962.1      	18968.9      	      0      	9.93911      	-5.11299      	568.192      
 188.25      	1206.03      	  61951      	58793.1      	19349.9      	19356.5      	      0      	9.95367      	-5.1491      	571.992      
  188.3      	1222.78      	62093.9      	58821.5      	19717.7      	  19724      	      0      	9.96771      	-5.18465      	 575.69      
 188.35      	1239.45      	62230.5      	58841.6      	20084.7      	20090.9      	      0      	9.98097      	-5.21854      	579.391      
  188.4      	 1256.3      	62368.2      	58859.8      	20454.8      	20460.8      	      0      	9.99297      	-5.24974      	583.021      
 188.45      	1273.59      	62510.1      	  58883      	20817.7      	20823.5      	      0      	10.0032      	-5.27768      	586.449      
  188.5      	1291.55      	62656.3      	58915.3      	  21163      	21168.6      	      0      	10.0117      	-5.30247      	589.615      
 188.55      	1310.21      	62804.8      	58955.4      	21488.4      	21493.8      	      0      	10.0185      	-5.32475      	592.523      
  188.6      	1329.08      	62949.2      	  58997      	21794.3      	21799.5      	      0      	10.0242      	-5.34522      	595.168      
 188.65      	1347.37      	63079.2      	59031.5      	22074.6      	22079.6      	      0      	10.0289      	-5.36434      	597.535      
  188.7      	1364.64      	63185.4      	59053.7      	22317.7      	22322.6      	      0      	10.0326      	-5.38222      	599.649      
 188.75      	1381.35      	  63271      	59071.1      	22513.1      	22517.9      	      0      	10.0353      	-5.39881      	601.532      
  188.8      	1398.55      	63355.6      	59106.5      	22657.4      	22662.2      	      0      	10.0374      	-5.4139      	603.071      
 188.85      	1416.74      	63460.7      	59180.1      	22758.6      	22763.3      	      0      	10.0398      	-5.42707      	604.037      
  188.9      	1435.21      	63584.2      	59283.8      	22832.6      	22837.3      	      0      	10.0435      	-5.43754      	604.346      
 188.95      	1452.77      	  63701      	59384.5      	22896.1      	22900.7      	      0      	10.0487      	-5.44432      	604.318      
    189      	1469.07      	  63790      	59455.6      	22958.9      	22963.5      	      0      	10.0547      	-5.44652      	 604.53      
 189.05      	1484.81      	63850.1      	59495.9      	23021.3      	23025.8      	      0      	10.0611      	-5.44397      	605.303      
  189.1      	1500.49      	63888.2      	59516.4      	23073.7      	23078.2      	      0      	10.0679      	-5.43762      	 606.41      
 189.15      	1515.92      	63905.7      	59524.9      	23100.2      	23104.8      	      0      	 10.075      	-5.42941      	607.376      
  189.2      	1530.95      	63902.8      	  59527      	23086.5      	23091.1      	      0      	 10.082      	-5.42141      	607.973      
 189.25      	1545.95      	63882.6      	  59528      	23027.9      	23032.5      	      0      	10.0876      	-5.41503      	608.374      
  189.3      	1561.15      	63848.9      	  59529      	22931.7      	22936.4      	      0      	10.0911      	-5.41065      	608.388      
 189.35      	1576.11      	63805.2      	59527.6      	22813.4      	22818.2      	      0      	10.0926      	-5.4077      	607.903      
  189.4      	1590.37      	63756.8      	  59523      	22689.6      	22694.5      	      0      	10.0926      	-5.40505      	607.032      
 189.45      	1604.25      	63710.9      	59518.1      	22573.6      	22578.6      	      0      	10.0914      	-5.40143      	606.074      
  189.5      	1618.42      	63674.5      	59518.1      	22470.4      	22475.5      	      0      	10.0887      	-5.39599      	  605.1      
 189.55      	1632.98      	63652.3      	59531.1      	  22373      	22378.1      	      0      	10.0846      	-5.38869      	603.945      
  189.6      	1647.34      	63641.3      	59560.6      	22262.6      	22267.7      	      0      	  10.08      	-5.38005      	602.368      
 189.65      	 1660.8      	  63625      	59598.2      	22114.9      	22120.1      	      0      	10.0755      	-5.3704      	600.285      
  189.7      	 1673.2      	63587.9      	59632.8      	21913.7      	  21919      	      0      	10.0709      	-5.35958      	597.679      
 189.75      	1685.03      	  63527      	59660.7      	21659.7      	  21665      	      0      	 10.066      	-5.34704      	594.803      
  189.8      	1696.74      	63444.1      	59678.8      	21364.5      	  21370      	      0      	 10.061      	-5.33201      	 591.81      
 189.85      	1708.15      	63342.2      	  59686      	21039.7      	21045.3      	      0      	10.0562      	-5.31349      	588.697      
  189.9      	1719.04      	63232.2      	59690.5      	20693.4      	20699.2      	      0      	10.0515      	-5.29035      	585.412      
 189.95      	1729.38      	  63121      	59696.3      	  20334      	20340.1      	      0      	10.0462      	-5.26198      	582.026      
    190      	1739.34      	63002.8      	59693.8      	19971.4      	19977.7      	      0      	10.0397      	-5.22879      	578.614      
 190.05      	 1749.2      	62871.6      	59675.3      	19610.3      	19616.8      	      0      	10.0315      	-5.19217      	575.346      
  190.1      	   1759      	  62732      	59648.6      	19241.2      	19247.8      	      0      	 10.022      	-5.15394      	572.132      
 190.15      	1768.41      	62590.6      	  59628      	18840.5      	18847.4      	      0      	10.0115      	-5.11578      	568.717      
  190.2      	1776.93      	62444.5      	59616.6      	18386.6      	18393.7      	      0      	10.0005      	-5.07893      	564.772      
 190.25      	1784.57      	62288.8      	  59609      	17876.3      	17883.7      	      0      	9.98943      	-5.04402      	560.261      
  190.3      	1791.69      	62127.9      	  59603      	  17328      	17335.8      	      0      	9.97867      	-5.01067      	555.337      
 190.35      	1798.44      	  61968      	59596.6      	16768.4      	16776.5      	      0      	9.96845      	-4.97743      	550.277      
  190.4      	1804.49      	61807.8      	59583.3      	16215.6      	  16224      	      0      	9.95885      	-4.9424      	  545.2      
 190.45      	1809.73      	61644.3      	59558.3      	15676.5      	15685.1      	      0      	9.94964      	-4.90413      	 540.31      
  190.5      	 1814.6      	61479.7      	59523.8      	  15153      	15161.9      	      0      	9.94025      	-4.8622      	535.652      
 190.55      	1819.63      	61319.4      	59486.5      	14641.5      	14650.7      	      0      	9.93003      	-4.81742      	531.179      
  190.6      	1824.95      	61167.5      	59454.4      	14128.2      	14137.7      	      0      	9.91887      	-4.77141      	526.661      
 190.65      	1830.26      	61025.6      	59433.7      	13591.8      	13601.7      	      0      	9.90719      	-4.72584      	 521.96      
  190.7      	 1834.9      	60888.6      	59421.9      	  13017      	13027.2      	      0      	9.89537      	-4.68163      	516.896      
 190.75      	1838.37      	60745.1      	59405.8      	12405.7      	12416.2      	      0      	9.88352      	-4.63891      	511.425      
  190.8      	1840.73      	60584.9      	59370.3      	11777.1      	11787.9      	      0      	9.87166      	-4.59726      	 505.56      
 190.85      	1842.53      	60407.4      	59309.6      	11155.8      	  11167      	      0      	9.85998      	-4.55608      	 499.53      
