# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  51.15      	14030.9      	1.89393e+07      	18939.3      	231.539      	7.07448      	7.07448      	196.958      	      0      
   51.2      	  14034      	1.89393e+07      	18939.3      	235.841      	7.07601      	7.07601      	197.153      	      0      
  51.25      	14036.5      	1.89394e+07      	18939.4      	239.977      	7.07725      	7.07725      	197.348      	      0      
   51.3      	14036.9      	1.89395e+07      	18939.5      	244.469      	7.07742      	7.07742      	197.543      	      0      
  51.35      	  14035      	1.89396e+07      	18939.6      	247.293      	7.07637      	7.07637      	197.738      	      0      
   51.4      	14031.7      	1.89398e+07      	18939.8      	250.412      	7.07467      	7.07467      	197.933      	      0      
  51.45      	14028.8      	1.89399e+07      	18939.9      	251.188      	7.07318      	7.07318      	198.128      	      0      
   51.5      	14027.5      	1.894e+07      	  18940      	250.729      	7.07249      	7.07249      	198.323      	      0      
  51.55      	14027.8      	1.89401e+07      	18940.1      	246.005      	 7.0726      	 7.0726      	198.517      	      0      
   51.6      	14028.7      	1.89401e+07      	18940.1      	238.622      	7.07303      	7.07303      	198.712      	      0      
  51.65      	  14029      	1.89401e+07      	18940.1      	226.644      	7.07318      	7.07318      	198.907      	      0      
   51.7      	14028.3      	1.89401e+07      	18940.1      	213.387      	7.07285      	7.07285      	199.102      	      0      
  51.75      	14027.4      	1.89401e+07      	18940.1      	197.487      	7.07239      	7.07239      	199.297      	      0      
   51.8      	14027.5      	1.894e+07      	  18940      	178.817      	7.07247      	7.07247      	199.492      	      0      
  51.85      	14029.3      	1.89399e+07      	18939.9      	163.094      	7.07345      	7.07345      	199.686      	      0      
   51.9      	14032.4      	1.89398e+07      	18939.8      	159.694      	7.07501      	7.07501      	199.881      	      0      
  51.95      	  14035      	1.89397e+07      	18939.7      	156.849      	7.07639      	7.07639      	200.076      	      0      
     52      	  14036      	1.89396e+07      	18939.6      	152.516      	7.07688      	7.07688      	200.271      	      0      
  52.05      	14034.8      	1.89396e+07      	18939.6      	144.005      	7.07629      	7.07629      	200.466      	      0      
   52.1      	14032.1      	1.89396e+07      	18939.6      	131.812      	7.07498      	7.07498      	200.661      	      0      
  52.15      	14029.5      	1.89396e+07      	18939.6      	109.303      	7.07364      	7.07364      	200.856      	      0      
   52.2      	14027.8      	1.89395e+07      	18939.5      	73.7844      	7.07281      	7.07281      	201.051      	      0      
  52.25      	14027.3      	1.89395e+07      	18939.5      	18.3576      	7.07255      	7.07255      	201.246      	      0      
   52.3      	14026.9      	1.89394e+07      	18939.4      	-59.0464      	7.07238      	7.07238      	 201.44      	      0      
  52.35      	14025.6      	1.89393e+07      	18939.3      	-162.939      	7.07178      	7.07178      	201.635      	      0      
   52.4      	14023.3      	1.89392e+07      	18939.2      	-285.749      	7.07064      	7.07064      	 201.83      	      0      
  52.45      	14020.7      	1.8939e+07      	  18939      	-405.103      	7.06941      	7.06941      	202.025      	      0      
   52.5      	14019.1      	1.89388e+07      	18938.8      	-469.47      	7.06869      	7.06869      	202.219      	      0      
  52.55      	14019.1      	1.89385e+07      	18938.5      	-425.593      	 7.0688      	 7.0688      	202.414      	      0      
   52.6      	14020.3      	1.89381e+07      	18938.1      	-266.023      	7.06955      	7.06955      	202.609      	      0      
  52.65      	14021.5      	1.89378e+07      	18937.8      	-58.3302      	7.07028      	7.07028      	202.804      	      0      
   52.7      	14021.2      	1.89373e+07      	18937.3      	117.647      	7.07032      	7.07032      	202.998      	      0      
  52.75      	14018.9      	1.89369e+07      	18936.9      	223.284      	7.06932      	7.06932      	203.193      	      0      
   52.8      	14015.2      	1.89364e+07      	18936.4      	267.536      	7.06759      	7.06759      	203.388      	      0      
  52.85      	14011.6      	1.89359e+07      	18935.9      	265.385      	7.06598      	7.06598      	203.582      	      0      
   52.9      	14009.8      	1.89353e+07      	18935.3      	232.785      	7.06532      	7.06532      	203.777      	      0      
  52.95      	14010.3      	1.89346e+07      	18934.6      	182.786      	7.06583      	7.06583      	203.971      	      0      
     53      	14011.9      	1.89339e+07      	18933.9      	130.454      	 7.0669      	 7.0669      	204.166      	      0      
  53.05      	14012.7      	1.89331e+07      	18933.1      	83.1042      	7.06759      	7.06759      	204.361      	      0      
   53.1      	14011.8      	1.89323e+07      	18932.3      	45.2009      	7.06743      	7.06743      	204.555      	      0      
  53.15      	14009.7      	1.89315e+07      	18931.5      	17.3383      	7.06665      	7.06665      	 204.75      	      0      
   53.2      	14007.6      	1.89307e+07      	18930.7      	4.20315      	7.06591      	7.06591      	204.944      	      0      
  53.25      	14006.7      	1.89298e+07      	18929.8      	9.93527      	7.06582      	7.06582      	205.139      	      0      
   53.3      	14007.4      	1.89289e+07      	18928.9      	 42.412      	7.06649      	7.06649      	205.333      	      0      
  53.35      	14008.5      	1.89279e+07      	18927.9      	91.4289      	7.06741      	7.06741      	205.528      	      0      
   53.4      	14008.4      	1.8927e+07      	  18927      	140.518      	7.06769      	7.06769      	205.723      	      0      
  53.45      	14005.9      	1.8926e+07      	  18926      	179.785      	7.06678      	7.06678      	205.917      	      0      
   53.5      	14001.4      	1.89251e+07      	18925.1      	209.084      	7.06487      	7.06487      	206.112      	      0      
  53.55      	13996.7      	1.89241e+07      	18924.1      	231.375      	7.06289      	7.06289      	206.306      	      0      
   53.6      	13993.8      	1.89231e+07      	18923.1      	249.599      	7.06177      	7.06177      	  206.5      	      0      
  53.65      	13993.1      	1.8922e+07      	  18922      	260.853      	7.06185      	7.06185      	206.695      	      0      
   53.7      	13993.9      	1.89209e+07      	18920.9      	264.425      	7.06269      	7.06269      	206.889      	      0      
  53.75      	13994.8      	1.89197e+07      	18919.7      	 263.13      	7.06357      	7.06357      	207.083      	      0      
   53.8      	13994.7      	1.89185e+07      	18918.5      	 263.32      	7.06398      	7.06398      	207.278      	      0      
  53.85      	13993.8      	1.89173e+07      	18917.3      	267.023      	7.06394      	7.06394      	207.472      	      0      
   53.9      	13992.9      	1.89161e+07      	18916.1      	273.966      	7.06397      	7.06397      	207.666      	      0      
  53.95      	13993.4      	1.89149e+07      	18914.9      	282.868      	7.06463      	7.06463      	207.861      	      0      
     54      	13995.3      	1.89137e+07      	18913.7      	294.091      	7.06605      	7.06605      	208.055      	      0      
  54.05      	13997.6      	1.89125e+07      	18912.5      	306.467      	7.06767      	7.06767      	 208.25      	      0      
   54.1      	13998.7      	1.89114e+07      	18911.4      	319.055      	7.06862      	7.06862      	208.444      	      0      
  54.15      	13997.4      	1.89104e+07      	18910.4      	330.747      	7.06836      	7.06836      	208.638      	      0      
   54.2      	13994.2      	1.89094e+07      	18909.4      	341.924      	 7.0671      	 7.0671      	208.833      	      0      
  54.25      	13990.5      	1.89084e+07      	18908.4      	351.898      	7.06558      	7.06558      	209.027      	      0      
   54.3      	13987.8      	1.89075e+07      	18907.5      	360.151      	7.06457      	7.06457      	209.221      	      0      
  54.35      	13986.7      	1.89066e+07      	18906.6      	 365.06      	7.06439      	7.06439      	209.416      	      0      
   54.4      	13986.9      	1.89057e+07      	18905.7      	 366.51      	7.06481      	7.06481      	 209.61      	      0      
  54.45      	13987.2      	1.89048e+07      	18904.8      	363.725      	7.06528      	7.06528      	209.804      	      0      
   54.5      	13986.6      	1.89039e+07      	18903.9      	357.806      	7.06534      	7.06534      	209.998      	      0      
  54.55      	13985.5      	1.89031e+07      	18903.1      	349.457      	7.06506      	7.06506      	210.193      	      0      
   54.6      	13984.7      	1.89022e+07      	18902.2      	339.157      	7.06499      	7.06499      	210.387      	      0      
  54.65      	13985.5      	1.89014e+07      	18901.4      	324.686      	 7.0657      	 7.0657      	210.581      	      0      
   54.7      	  13988      	1.89007e+07      	18900.7      	 319.82      	7.06724      	7.06724      	210.775      	      0      
  54.75      	  13991      	1.88999e+07      	18899.9      	322.565      	7.06906      	7.06906      	 210.97      	      0      
   54.8      	13993.1      	1.88993e+07      	18899.3      	324.021      	7.07036      	7.07036      	211.164      	      0      
  54.85      	13993.3      	1.88987e+07      	18898.7      	322.675      	7.07065      	7.07065      	211.358      	      0      
   54.9      	13991.6      	1.88982e+07      	18898.2      	317.733      	7.06999      	7.06999      	211.553      	      0      
  54.95      	13989.2      	1.88978e+07      	18897.8      	305.953      	7.06891      	7.06891      	211.747      	      0      
     55      	13987.2      	1.88974e+07      	18897.4      	282.658      	7.06807      	7.06807      	211.941      	      0      
  55.05      	13986.5      	1.88971e+07      	18897.1      	242.998      	7.06779      	7.06779      	212.136      	      0      
   55.1      	13986.4      	1.88968e+07      	18896.8      	182.499      	7.06788      	7.06788      	 212.33      	      0      
  55.15      	13986.1      	1.88966e+07      	18896.6      	97.0517      	7.06779      	7.06779      	212.524      	      0      
   55.2      	13984.7      	1.88964e+07      	18896.4      	-13.3944      	7.06716      	7.06716      	212.718      	      0      
  55.25      	13982.6      	1.88962e+07      	18896.2      	-137.648      	7.06618      	7.06618      	212.913      	      0      
   55.3      	13980.9      	1.8896e+07      	  18896      	-240.848      	 7.0654      	 7.0654      	213.107      	      0      
  55.35      	13980.6      	1.88958e+07      	18895.8      	-266.658      	7.06533      	7.06533      	213.301      	      0      
   55.4      	13981.9      	1.88956e+07      	18895.6      	-171.604      	7.06606      	7.06606      	213.495      	      0      
  55.45      	  13984      	1.88954e+07      	18895.4      	18.9167      	7.06718      	7.06718      	213.689      	      0      
   55.5      	13985.5      	1.88952e+07      	18895.2      	223.558      	7.06798      	7.06798      	213.884      	      0      
  55.55      	13985.2      	1.88951e+07      	18895.1      	372.697      	 7.0679      	 7.0679      	214.078      	      0      
   55.6      	13983.1      	1.8895e+07      	  18895      	451.883      	7.06687      	7.06687      	214.272      	      0      
  55.65      	13980.2      	1.88949e+07      	18894.9      	 475.29      	7.06545      	7.06545      	214.466      	      0      
   55.7      	13978.2      	1.88948e+07      	18894.8      	458.379      	7.06451      	7.06451      	 214.66      	      0      
  55.75      	13978.5      	1.88947e+07      	18894.7      	415.392      	7.06467      	7.06467      	214.854      	      0      
   55.8      	13980.6      	1.88946e+07      	18894.6      	361.321      	7.06579      	7.06579      	215.049      	      0      
  55.85      	  13983      	1.88944e+07      	18894.4      	308.099      	7.06706      	7.06706      	215.243      	      0      
   55.9      	13984.2      	1.88943e+07      	18894.3      	262.211      	7.06767      	7.06767      	215.437      	      0      
  55.95      	13983.7      	1.88942e+07      	18894.2      	225.445      	7.06747      	7.06747      	215.631      	      0      
     56      	13982.6      	1.88942e+07      	18894.2      	200.025      	7.06692      	7.06692      	215.825      	      0      
  56.05      	13982.1      	1.88941e+07      	18894.1      	190.227      	7.06669      	7.06669      	 216.02      	      0      
   56.1      	13983.1      	1.88941e+07      	18894.1      	202.296      	 7.0672      	 7.0672      	216.214      	      0      
  56.15      	13985.2      	1.88941e+07      	18894.1      	 240.13      	7.06831      	7.06831      	216.408      	      0      
   56.2      	13987.2      	1.88941e+07      	18894.1      	286.533      	 7.0693      	 7.0693      	216.602      	      0      
  56.25      	13987.4      	1.88941e+07      	18894.1      	328.041      	7.06938      	7.06938      	216.797      	      0      
   56.3      	13985.3      	1.88942e+07      	18894.2      	358.169      	7.06828      	7.06828      	216.991      	      0      
  56.35      	13981.8      	1.88943e+07      	18894.3      	379.413      	7.06651      	7.06651      	217.185      	      0      
   56.4      	13979.1      	1.88944e+07      	18894.4      	394.735      	7.06509      	7.06509      	217.379      	      0      
  56.45      	13978.4      	1.88945e+07      	18894.5      	405.314      	7.06473      	7.06473      	217.573      	      0      
   56.5      	13979.8      	1.88945e+07      	18894.5      	407.512      	7.06541      	7.06541      	217.768      	      0      
  56.55      	13982.1      	1.88946e+07      	18894.5      	402.908      	7.06655      	7.06655      	217.962      	      0      
   56.6      	13983.9      	1.88946e+07      	18894.6      	395.436      	7.06745      	7.06745      	218.156      	      0      
  56.65      	13984.7      	1.88946e+07      	18894.6      	391.138      	7.06783      	7.06783      	 218.35      	      0      
   56.7      	  13985      	1.88947e+07      	18894.7      	389.504      	7.06794      	7.06794      	218.544      	      0      
  56.75      	13985.9      	1.88948e+07      	18894.8      	390.927      	7.06837      	7.06837      	218.739      	      0      
   56.8      	13988.2      	1.88949e+07      	18894.9      	393.453      	7.06952      	7.06952      	218.933      	      0      
  56.85      	13991.8      	1.8895e+07      	  18895      	398.558      	7.07125      	7.07125      	219.127      	      0      
   56.9      	  13995      	1.88952e+07      	18895.2      	403.522      	 7.0728      	 7.0728      	219.322      	      0      
  56.95      	13996.4      	1.88955e+07      	18895.5      	408.943      	7.07341      	7.07341      	219.516      	      0      
     57      	13995.5      	1.88958e+07      	18895.8      	412.542      	7.07283      	7.07283      	 219.71      	      0      
  57.05      	13993.2      	1.88962e+07      	18896.2      	416.252      	7.07153      	7.07153      	219.905      	      0      
   57.1      	  13991      	1.88966e+07      	18896.6      	417.483      	7.07029      	7.07029      	220.099      	      0      
  57.15      	13990.3      	1.88971e+07      	18897.1      	417.346      	7.06973      	7.06973      	220.293      	      0      
   57.2      	  13991      	1.88975e+07      	18897.5      	412.755      	7.06994      	7.06994      	220.488      	      0      
  57.25      	13992.5      	1.8898e+07      	  18898      	405.279      	7.07051      	7.07051      	220.682      	      0      
   57.3      	13993.6      	1.88985e+07      	18898.5      	392.947      	 7.0709      	 7.0709      	220.876      	      0      
  57.35      	13993.9      	1.8899e+07      	  18899      	378.839      	7.07083      	7.07083      	221.071      	      0      
   57.4      	13993.8      	1.88995e+07      	18899.5      	361.581      	7.07062      	7.07062      	221.265      	      0      
  57.45      	13994.7      	1.89e+07      	  18900      	342.042      	7.07085      	7.07085      	 221.46      	      0      
   57.5      	13997.2      	1.89005e+07      	18900.5      	321.466      	7.07193      	7.07193      	221.654      	      0      
  57.55      	  14001      	1.89011e+07      	18901.1      	 313.67      	7.07364      	7.07364      	221.848      	      0      
   57.6      	14004.7      	1.89017e+07      	18901.7      	  308.4      	7.07529      	7.07529      	222.043      	      0      
  57.65      	14006.9      	1.89024e+07      	18902.4      	301.593      	7.07617      	7.07617      	222.237      	      0      
   57.7      	14007.1      	1.89031e+07      	18903.1      	290.717      	  7.076      	  7.076      	222.432      	      0      
  57.75      	14005.9      	1.89039e+07      	18903.9      	276.351      	7.07508      	7.07508      	222.627      	      0      
   57.8      	14004.4      	1.89047e+07      	18904.7      	252.463      	7.07402      	7.07402      	222.821      	      0      
  57.85      	14003.7      	1.89055e+07      	18905.5      	216.117      	7.07335      	7.07335      	223.016      	      0      
   57.9      	  14004      	1.89063e+07      	18906.3      	160.477      	 7.0732      	 7.0732      	 223.21      	      0      
  57.95      	14004.6      	1.89072e+07      	18907.2      	83.3032      	7.07319      	7.07319      	223.405      	      0      
     58      	14004.5      	1.8908e+07      	  18908      	-20.4472      	 7.0728      	 7.0728      	223.599      	      0      
  58.05      	14003.3      	1.89089e+07      	18908.9      	-145.633      	7.07189      	7.07189      	223.794      	      0      
   58.1      	14001.8      	1.89097e+07      	18909.7      	-274.308      	7.07082      	7.07082      	223.988      	      0      
  58.15      	14001.1      	1.89105e+07      	18910.5      	-358.937      	7.07018      	7.07018      	224.182      	      0      
   58.2      	14001.9      	1.89112e+07      	18911.2      	-343.179      	7.07031      	7.07031      	224.377      	      0      
  58.25      	  14004      	1.8912e+07      	  18912      	-206.105      	7.07109      	7.07109      	224.571      	      0      
   58.3      	14006.2      	1.89126e+07      	18912.6      	-4.75094      	7.07196      	7.07196      	224.766      	      0      
  58.35      	14007.3      	1.89133e+07      	18913.3      	177.214      	7.07225      	7.07225      	224.961      	      0      
   58.4      	14006.4      	1.8914e+07      	  18914      	 290.99      	7.07158      	7.07158      	225.155      	      0      
  58.45      	  14004      	1.89146e+07      	18914.6      	339.621      	7.07013      	7.07013      	 225.35      	      0      
   58.5      	14001.5      	1.89152e+07      	18915.2      	338.849      	7.06863      	7.06863      	225.544      	      0      
  58.55      	14000.5      	1.89157e+07      	18915.7      	304.758      	7.06793      	7.06793      	225.738      	      0      
   58.6      	14001.7      	1.89161e+07      	18916.1      	250.362      	7.06835      	7.06835      	225.933      	      0      
  58.65      	14004.1      	1.89165e+07      	18916.5      	191.459      	7.06944      	7.06944      	226.127      	      0      
   58.7      	14006.1      	1.89169e+07      	18916.9      	 136.58      	 7.0703      	 7.0703      	226.322      	      0      
  58.75      	14006.4      	1.89172e+07      	18917.2      	90.8116      	7.07035      	7.07035      	226.516      	      0      
   58.8      	14005.4      	1.89176e+07      	18917.6      	54.7302      	7.06973      	7.06973      	226.711      	      0      
  58.85      	14004.2      	1.89178e+07      	18917.8      	32.2488      	7.06901      	7.06901      	226.906      	      0      
   58.9      	  14004      	1.89181e+07      	18918.1      	27.4692      	7.06883      	7.06883      	  227.1      	      0      
  58.95      	14005.2      	1.89183e+07      	18918.3      	48.5365      	7.06936      	7.06936      	227.295      	      0      
     59      	14007.1      	1.89184e+07      	18918.4      	89.9826      	7.07024      	7.07024      	227.489      	      0      
  59.05      	  14008      	1.89186e+07      	18918.6      	133.734      	7.07066      	7.07066      	227.684      	      0      
   59.1      	14006.8      	1.89187e+07      	18918.7      	168.912      	7.06997      	7.06997      	227.878      	      0      
  59.15      	14003.4      	1.89188e+07      	18918.8      	193.415      	7.06824      	7.06824      	228.073      	      0      
   59.2      	13999.5      	1.89189e+07      	18918.9      	 210.58      	7.06625      	7.06625      	228.267      	      0      
  59.25      	13996.9      	1.89189e+07      	18918.9      	 223.38      	7.06495      	7.06495      	228.461      	      0      
   59.3      	13996.6      	1.89188e+07      	18918.8      	230.181      	 7.0648      	 7.0648      	228.656      	      0      
  59.35      	13997.9      	1.89187e+07      	18918.7      	228.949      	 7.0655      	 7.0655      	 228.85      	      0      
   59.4      	13999.4      	1.89184e+07      	18918.4      	222.548      	7.06635      	7.06635      	229.045      	      0      
  59.45      	14000.1      	1.89182e+07      	18918.2      	216.478      	 7.0668      	 7.0668      	229.239      	      0      
   59.5      	13999.9      	1.89179e+07      	18917.9      	214.224      	7.06679      	7.06679      	229.434      	      0      
  59.55      	13999.5      	1.89176e+07      	18917.6      	 215.01      	7.06672      	7.06672      	229.628      	      0      
   59.6      	14000.1      	1.89172e+07      	18917.2      	218.285      	7.06716      	7.06716      	229.823      	      0      
  59.65      	14002.2      	1.89169e+07      	18916.9      	 223.54      	7.06834      	7.06834      	230.017      	      0      
   59.7      	14004.8      	1.89165e+07      	18916.5      	230.754      	7.06981      	7.06981      	230.212      	      0      
  59.75      	14006.5      	1.89162e+07      	18916.2      	238.064      	7.07077      	7.07077      	230.406      	      0      
   59.8      	14005.9      	1.89158e+07      	18915.8      	245.222      	7.07061      	7.07061      	230.601      	      0      
  59.85      	14003.3      	1.89155e+07      	18915.5      	251.348      	 7.0694      	 7.0694      	230.795      	      0      
   59.9      	13999.8      	1.89152e+07      	18915.2      	257.086      	7.06778      	7.06778      	230.989      	      0      
  59.95      	13997.1      	1.89149e+07      	18914.9      	260.809      	7.06653      	7.06653      	231.184      	      0      
     60      	  13996      	1.89146e+07      	18914.6      	 262.27      	7.06606      	7.06606      	231.378      	      0      
  60.05      	13996.1      	1.89142e+07      	18914.2      	259.979      	7.06624      	7.06624      	231.573      	      0      
   60.1      	13996.5      	1.89139e+07      	18913.9      	254.459      	7.06658      	7.06658      	231.767      	      0      
  60.15      	13996.2      	1.89135e+07      	18913.5      	245.258      	7.06658      	7.06658      	231.961      	      0      
   60.2      	13995.1      	1.8913e+07      	  18913      	 234.24      	7.06621      	7.06621      	232.156      	      0      
  60.25      	13994.2      	1.89126e+07      	18912.6      	 220.97      	7.06593      	7.06593      	 232.35      	      0      
   60.3      	13994.6      	1.89122e+07      	18912.2      	203.904      	 7.0663      	 7.0663      	232.545      	      0      
  60.35      	13996.7      	1.89117e+07      	18911.7      	193.887      	7.06751      	7.06751      	232.739      	      0      
   60.4      	13999.5      	1.89112e+07      	18911.2      	193.997      	7.06909      	7.06909      	232.933      	      0      
  60.45      	14001.5      	1.89108e+07      	18910.8      	193.312      	7.07029      	7.07029      	233.128      	      0      
   60.5      	14001.8      	1.89104e+07      	18910.4      	190.582      	7.07056      	7.07056      	233.322      	      0      
  60.55      	14000.1      	1.89101e+07      	18910.1      	184.043      	7.06985      	7.06985      	233.517      	      0      
   60.6      	13997.5      	1.89097e+07      	18909.7      	172.287      	7.06863      	7.06863      	233.711      	      0      
  60.65      	  13995      	1.89094e+07      	18909.4      	149.413      	7.06752      	7.06752      	233.906      	      0      
   60.7      	13993.6      	1.89091e+07      	18909.1      	111.886      	7.06693      	7.06693      	  234.1      	      0      
  60.75      	13993.1      	1.89088e+07      	18908.8      	53.9304      	7.06676      	7.06676      	234.294      	      0      
   60.8      	13992.4      	1.89085e+07      	18908.5      	-27.3173      	7.06652      	7.06652      	234.489      	      0      
  60.85      	13990.7      	1.89082e+07      	18908.2      	-134.234      	7.06581      	7.06581      	234.683      	      0      
   60.9      	13988.2      	1.89078e+07      	18907.8      	-257.352      	7.06469      	7.06469      	234.877      	      0      
  60.95      	13985.9      	1.89074e+07      	18907.4      	-367.767      	7.06367      	7.06367      	235.071      	      0      
     61      	13984.8      	1.8907e+07      	  18907      	-410.151      	7.06326      	7.06326      	235.266      	      0      
  61.05      	13985.2      	1.89066e+07      	18906.6      	-336.431      	7.06364      	7.06364      	 235.46      	      0      
   61.1      	13986.5      	1.89061e+07      	18906.1      	-156.771      	7.06448      	7.06448      	235.654      	      0      
  61.15      	13987.4      	1.89056e+07      	18905.6      	51.5511      	7.06513      	7.06513      	235.848      	      0      
   61.2      	13986.8      	1.8905e+07      	  18905      	213.995      	  7.065      	  7.065      	236.043      	      0      
  61.25      	13984.3      	1.89045e+07      	18904.5      	305.772      	7.06392      	7.06392      	236.237      	      0      
   61.3      	13980.7      	1.8904e+07      	  18904      	339.379      	7.06232      	7.06232      	236.431      	      0      
  61.35      	13977.7      	1.89034e+07      	18903.4      	329.877      	7.06104      	7.06104      	236.625      	      0      
   61.4      	13976.7      	1.89027e+07      	18902.7      	292.642      	7.06078      	7.06078      	236.819      	      0      
  61.45      	13977.8      	1.8902e+07      	  18902      	241.691      	7.06155      	7.06155      	237.014      	      0      
   61.5      	13979.4      	1.89013e+07      	18901.3      	190.518      	7.06265      	7.06265      	237.208      	      0      
  61.55      	  13980      	1.89006e+07      	18900.6      	145.784      	7.06324      	7.06324      	237.402      	      0      
   61.6      	  13979      	1.88999e+07      	18899.9      	110.462      	7.06302      	7.06302      	237.596      	      0      
  61.65      	13977.2      	1.88991e+07      	18899.1      	86.0056      	7.06235      	7.06235      	 237.79      	      0      
   61.7      	13975.7      	1.88983e+07      	18898.3      	76.6718      	7.06187      	7.06187      	237.984      	      0      
  61.75      	13975.5      	1.88976e+07      	18897.6      	87.6324      	7.06207      	7.06207      	238.178      	      0      
   61.8      	13976.6      	1.88968e+07      	18896.8      	125.616      	7.06291      	7.06291      	238.372      	      0      
  61.85      	13977.7      	1.8896e+07      	  18896      	175.578      	7.06379      	7.06379      	238.567      	      0      
   61.9      	13977.4      	1.88952e+07      	18895.2      	222.929      	 7.0639      	 7.0639      	238.761      	      0      
  61.95      	13974.7      	1.88945e+07      	18894.5      	 259.38      	7.06285      	7.06285      	238.955      	      0      
     62      	13970.5      	1.88937e+07      	18893.7      	286.366      	7.06101      	7.06101      	239.149      	      0      
  62.05      	13966.6      	1.8893e+07      	  18893      	306.933      	7.05932      	7.05932      	239.343      	      0      
   62.1      	13964.6      	1.88922e+07      	18892.2      	323.186      	 7.0586      	 7.0586      	239.537      	      0      
  62.15      	13964.8      	1.88913e+07      	18891.3      	331.604      	7.05897      	7.05897      	239.731      	      0      
   62.2      	  13966      	1.88905e+07      	18890.5      	 332.97      	7.05994      	7.05994      	239.925      	      0      
  62.25      	13967.1      	1.88896e+07      	18889.6      	330.563      	7.06082      	7.06082      	240.119      	      0      
   62.3      	13967.3      	1.88887e+07      	18888.7      	 330.74      	7.06122      	7.06122      	240.313      	      0      
  62.35      	13966.8      	1.88879e+07      	18887.9      	333.879      	 7.0613      	 7.0613      	240.507      	      0      
   62.4      	13966.7      	1.8887e+07      	  18887      	340.257      	7.06157      	7.06157      	240.701      	      0      
  62.45      	13967.9      	1.88861e+07      	18886.1      	347.986      	7.06251      	7.06251      	240.895      	      0      
   62.5      	13970.4      	1.88853e+07      	18885.3      	358.332      	7.06409      	7.06409      	241.089      	      0      
  62.55      	13972.9      	1.88846e+07      	18884.6      	369.038      	7.06566      	7.06566      	241.283      	      0      
   62.6      	13973.9      	1.88839e+07      	18883.9      	380.166      	7.06641      	7.06641      	241.477      	      0      
  62.65      	13972.6      	1.88832e+07      	18883.2      	389.732      	7.06599      	7.06599      	241.671      	      0      
   62.7      	13969.7      	1.88827e+07      	18882.7      	399.221      	7.06473      	7.06473      	241.865      	      0      
  62.75      	13966.7      	1.88821e+07      	18882.1      	406.545      	 7.0634      	 7.0634      	242.059      	      0      
   62.8      	13964.9      	1.88816e+07      	18881.6      	412.488      	7.06266      	7.06266      	242.253      	      0      
  62.85      	13964.6      	1.88812e+07      	18881.2      	414.283      	 7.0627      	 7.0627      	242.447      	      0      
   62.9      	13965.3      	1.88807e+07      	18880.7      	413.089      	7.06322      	7.06322      	242.641      	      0      
  62.95      	13965.9      	1.88803e+07      	18880.3      	407.199      	7.06367      	7.06367      	242.835      	      0      
     63      	13965.7      	1.88799e+07      	18879.9      	 399.08      	7.06372      	7.06372      	243.029      	      0      
  63.05      	13965.1      	1.88795e+07      	18879.5      	387.967      	7.06355      	7.06355      	243.223      	      0      
   63.1      	13965.2      	1.88792e+07      	18879.2      	375.056      	7.06373      	7.06373      	243.417      	      0      
  63.15      	13966.8      	1.88789e+07      	18878.9      	358.651      	 7.0647      	 7.0647      	243.611      	      0      
   63.2      	  13970      	1.88786e+07      	18878.6      	354.113      	7.06638      	7.06638      	243.805      	      0      
  63.25      	13973.3      	1.88784e+07      	18878.4      	354.622      	7.06814      	7.06814      	243.999      	      0      
   63.3      	13975.4      	1.88782e+07      	18878.2      	353.853      	7.06925      	7.06925      	244.193      	      0      
  63.35      	13975.5      	1.88782e+07      	18878.2      	349.355      	7.06936      	7.06936      	244.387      	      0      
   63.4      	13974.1      	1.88782e+07      	18878.2      	341.434      	7.06863      	7.06863      	244.581      	      0      
  63.45      	13972.2      	1.88783e+07      	18878.3      	325.015      	7.06763      	7.06763      	244.775      	      0      
   63.5      	  13971      	1.88784e+07      	18878.4      	296.681      	7.06695      	7.06695      	244.969      	      0      
  63.55      	13970.8      	1.88786e+07      	18878.6      	250.361      	7.06679      	7.06679      	245.163      	      0      
   63.6      	13971.1      	1.88789e+07      	18878.9      	183.138      	7.06688      	7.06688      	245.357      	      0      
  63.65      	  13971      	1.88791e+07      	18879.1      	89.9941      	 7.0667      	 7.0667      	245.551      	      0      
   63.7      	13969.8      	1.88794e+07      	18879.4      	-26.6769      	7.06601      	7.06601      	245.745      	      0      
  63.75      	13968.2      	1.88797e+07      	18879.7      	-152.299      	7.06508      	7.06508      	245.939      	      0      
   63.8      	13967.2      	1.88799e+07      	18879.9      	-246.876      	7.06449      	7.06449      	246.133      	      0      
  63.85      	13967.7      	1.88802e+07      	18880.2      	-253.067      	7.06464      	7.06464      	246.327      	      0      
   63.9      	13969.6      	1.88805e+07      	18880.5      	-137.071      	7.06548      	7.06548      	246.521      	      0      
