# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:19      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  195.4      	7049.45      	1.19666e+07      	11966.6      	210.244      	5.62541      	5.62541      	382.753      	      0      
 195.45      	7049.87      	1.19667e+07      	11966.7      	213.619      	5.62573      	5.62573      	 382.85      	      0      
  195.5      	7050.07      	1.19667e+07      	11966.7      	216.751      	5.62587      	5.62587      	382.948      	      0      
 195.55      	7050.04      	1.19668e+07      	11966.8      	219.163      	5.62582      	5.62582      	383.046      	      0      
  195.6      	7049.87      	1.19669e+07      	11966.9      	220.581      	5.62564      	5.62564      	383.144      	      0      
 195.65      	7049.68      	1.1967e+07      	  11967      	220.838      	5.62544      	5.62544      	383.242      	      0      
  195.7      	7049.59      	1.19671e+07      	11967.1      	219.926      	5.62531      	5.62531      	 383.34      	      0      
 195.75      	7049.67      	1.19672e+07      	11967.2      	217.885      	5.62532      	5.62532      	383.438      	      0      
  195.8      	 7049.9      	1.19673e+07      	11967.3      	 214.89      	5.62545      	5.62545      	383.536      	      0      
 195.85      	7050.25      	1.19675e+07      	11967.5      	 211.14      	5.62565      	5.62565      	383.634      	      0      
  195.9      	7050.67      	1.19676e+07      	11967.6      	206.961      	5.62592      	5.62592      	383.732      	      0      
 195.95      	7051.19      	1.19678e+07      	11967.8      	202.752      	5.62626      	5.62626      	 383.83      	      0      
    196      	7051.84      	1.1968e+07      	  11968      	198.866      	5.62669      	5.62669      	383.928      	      0      
 196.05      	 7052.6      	1.19682e+07      	11968.2      	195.474      	5.62721      	5.62721      	384.026      	      0      
  196.1      	7053.39      	1.19684e+07      	11968.4      	192.736      	5.62774      	5.62774      	384.124      	      0      
 196.15      	7054.11      	1.19686e+07      	11968.6      	190.437      	5.62819      	5.62819      	384.221      	      0      
  196.2      	7054.64      	1.19689e+07      	11968.9      	188.619      	5.62849      	5.62849      	384.319      	      0      
 196.25      	7054.93      	1.19692e+07      	11969.2      	187.029      	5.62859      	5.62859      	384.417      	      0      
  196.3      	7055.03      	1.19695e+07      	11969.5      	185.387      	5.62851      	5.62851      	384.515      	      0      
 196.35      	7055.01      	1.19699e+07      	11969.9      	183.108      	5.62834      	5.62834      	384.613      	      0      
  196.4      	   7055      	1.19702e+07      	11970.2      	179.568      	5.62816      	5.62816      	384.711      	      0      
 196.45      	7055.04      	1.19706e+07      	11970.6      	173.809      	5.62801      	5.62801      	384.809      	      0      
  196.5      	7055.13      	1.1971e+07      	  11971      	164.634      	 5.6279      	 5.6279      	384.907      	      0      
 196.55      	7055.26      	1.19714e+07      	11971.4      	152.786      	5.62782      	5.62782      	385.005      	      0      
  196.6      	7055.46      	1.19718e+07      	11971.8      	144.771      	 5.6278      	 5.6278      	385.103      	      0      
 196.65      	7055.78      	1.19722e+07      	11972.2      	 139.99      	5.62786      	5.62786      	385.201      	      0      
  196.7      	7056.26      	1.19726e+07      	11972.6      	134.826      	5.62805      	5.62805      	385.299      	      0      
 196.75      	7056.92      	1.1973e+07      	  11973      	 128.31      	5.62838      	5.62838      	385.397      	      0      
  196.8      	 7057.7      	1.19734e+07      	11973.4      	120.295      	 5.6288      	 5.6288      	385.495      	      0      
 196.85      	 7058.5      	1.19739e+07      	11973.9      	110.391      	5.62924      	5.62924      	385.593      	      0      
  196.9      	7059.19      	1.19743e+07      	11974.3      	97.9756      	5.62958      	5.62958      	385.691      	      0      
 196.95      	7059.69      	1.19748e+07      	11974.8      	82.4348      	5.62976      	5.62976      	 385.79      	      0      
    197      	7059.99      	1.19752e+07      	11975.2      	63.0344      	5.62978      	5.62978      	385.888      	      0      
 197.05      	7060.12      	1.19757e+07      	11975.7      	38.8712      	5.62966      	5.62966      	385.986      	      0      
  197.1      	7060.13      	1.19762e+07      	11976.2      	8.70815      	5.62944      	5.62944      	386.084      	      0      
 197.15      	7060.06      	1.19767e+07      	11976.7      	-28.3794      	5.62915      	5.62915      	386.182      	      0      
  197.2      	7059.89      	1.19772e+07      	11977.2      	-72.4104      	5.62878      	5.62878      	 386.28      	      0      
 197.25      	7059.64      	1.19777e+07      	11977.7      	-121.553      	5.62835      	5.62835      	386.378      	      0      
  197.3      	7059.32      	1.19782e+07      	11978.2      	-170.781      	5.62787      	5.62787      	386.476      	      0      
 197.35      	7059.02      	1.19786e+07      	11978.6      	-211.614      	5.62742      	5.62742      	386.574      	      0      
  197.4      	 7058.8      	1.19791e+07      	11979.1      	-232.701      	5.62703      	5.62703      	386.672      	      0      
 197.45      	7058.72      	1.19795e+07      	11979.5      	-224.691      	5.62677      	5.62677      	 386.77      	      0      
  197.5      	7058.75      	1.19799e+07      	11979.9      	-186.284      	5.62661      	5.62661      	386.868      	      0      
 197.55      	7058.81      	1.19802e+07      	11980.2      	-125.606      	5.62649      	5.62649      	386.966      	      0      
  197.6      	7058.83      	1.19806e+07      	11980.6      	-58.0125      	5.62634      	5.62634      	387.064      	      0      
 197.65      	7058.74      	1.19809e+07      	11980.9      	1.81674      	5.62613      	5.62613      	387.162      	      0      
  197.7      	7058.58      	1.19812e+07      	11981.2      	44.4959      	5.62587      	5.62587      	 387.26      	      0      
 197.75      	7058.42      	1.19814e+07      	11981.4      	67.2757      	5.62563      	5.62563      	387.358      	      0      
  197.8      	7058.38      	1.19816e+07      	11981.6      	72.3187      	5.62549      	5.62549      	387.456      	      0      
 197.85      	7058.49      	1.19818e+07      	11981.8      	63.7908      	5.62549      	5.62549      	387.554      	      0      
  197.9      	7058.68      	1.1982e+07      	  11982      	47.0081      	5.62557      	5.62557      	387.652      	      0      
 197.95      	7058.84      	1.19821e+07      	11982.1      	26.4322      	5.62564      	5.62564      	 387.75      	      0      
    198      	7058.89      	1.19822e+07      	11982.2      	5.70896      	5.62563      	5.62563      	387.848      	      0      
 198.05      	 7058.8      	1.19823e+07      	11982.3      	-12.4444      	5.62552      	5.62552      	387.946      	      0      
  198.1      	7058.61      	1.19823e+07      	11982.3      	-25.8412      	5.62534      	5.62534      	388.045      	      0      
 198.15      	 7058.4      	1.19824e+07      	11982.4      	-32.8839      	5.62516      	5.62516      	388.143      	      0      
  198.2      	 7058.2      	1.19824e+07      	11982.4      	-32.6918      	  5.625      	  5.625      	388.241      	      0      
 198.25      	7057.98      	1.19824e+07      	11982.4      	-25.5389      	5.62483      	5.62483      	388.339      	      0      
  198.3      	7057.67      	1.19823e+07      	11982.3      	-13.0768      	5.62459      	5.62459      	388.437      	      0      
 198.35      	7057.18      	1.19823e+07      	11982.3      	2.65394      	5.62424      	5.62424      	388.535      	      0      
  198.4      	7056.53      	1.19822e+07      	11982.2      	21.9057      	5.62376      	5.62376      	388.633      	      0      
 198.45      	7055.84      	1.19821e+07      	11982.1      	41.9833      	5.62327      	5.62327      	388.731      	      0      
  198.5      	7055.23      	1.19819e+07      	11981.9      	58.4925      	5.62285      	5.62285      	388.829      	      0      
 198.55      	7054.82      	1.19817e+07      	11981.7      	71.3024      	5.62261      	5.62261      	388.927      	      0      
  198.6      	7054.64      	1.19815e+07      	11981.5      	80.8695      	5.62258      	5.62258      	389.025      	      0      
 198.65      	7054.65      	1.19812e+07      	11981.2      	87.7489      	 5.6227      	 5.6227      	389.123      	      0      
  198.7      	7054.76      	1.1981e+07      	  11981      	92.6893      	5.62292      	5.62292      	389.221      	      0      
 198.75      	7054.89      	1.19807e+07      	11980.7      	96.6603      	5.62317      	5.62317      	389.319      	      0      
  198.8      	7055.03      	1.19803e+07      	11980.3      	 100.24      	5.62343      	5.62343      	389.417      	      0      
 198.85      	7055.21      	1.198e+07      	  11980      	103.946      	5.62373      	5.62373      	389.515      	      0      
  198.9      	7055.42      	1.19797e+07      	11979.7      	107.892      	5.62406      	5.62406      	389.613      	      0      
 198.95      	 7055.6      	1.19793e+07      	11979.3      	112.288      	5.62436      	5.62436      	389.711      	      0      
    199      	7055.64      	1.1979e+07      	  11979      	116.834      	5.62456      	5.62456      	389.808      	      0      
 199.05      	7055.46      	1.19786e+07      	11978.6      	 121.29      	5.62457      	5.62457      	389.906      	      0      
  199.1      	7055.04      	1.19783e+07      	11978.3      	125.189      	 5.6244      	 5.6244      	390.004      	      0      
 199.15      	7054.46      	1.1978e+07      	  11978      	128.265      	5.62409      	5.62409      	390.102      	      0      
  199.2      	7053.84      	1.19776e+07      	11977.6      	130.301      	5.62375      	5.62375      	  390.2      	      0      
 199.25      	 7053.3      	1.19773e+07      	11977.3      	131.322      	5.62349      	5.62349      	390.298      	      0      
  199.3      	7052.93      	1.19769e+07      	11976.9      	131.312      	5.62335      	5.62335      	390.396      	      0      
 199.35      	7052.71      	1.19766e+07      	11976.6      	130.447      	5.62333      	5.62333      	390.494      	      0      
  199.4      	7052.59      	1.19763e+07      	11976.3      	128.906      	 5.6234      	 5.6234      	390.592      	      0      
 199.45      	7052.55      	1.19759e+07      	11975.9      	 127.03      	5.62354      	5.62354      	 390.69      	      0      
  199.5      	7052.61      	1.19756e+07      	11975.6      	125.124      	5.62374      	5.62374      	390.788      	      0      
 199.55      	7052.78      	1.19752e+07      	11975.2      	123.644      	5.62404      	5.62404      	390.886      	      0      
  199.6      	7053.07      	1.19749e+07      	11974.9      	122.742      	5.62443      	5.62443      	390.984      	      0      
 199.65      	 7053.4      	1.19746e+07      	11974.6      	122.564      	5.62484      	5.62484      	391.082      	      0      
  199.7      	7053.67      	1.19742e+07      	11974.2      	122.949      	 5.6252      	 5.6252      	 391.18      	      0      
 199.75      	7053.77      	1.1974e+07      	  11974      	 123.91      	5.62542      	5.62542      	391.278      	      0      
  199.8      	7053.63      	1.19737e+07      	11973.7      	125.165      	5.62544      	5.62544      	391.376      	      0      
 199.85      	7053.29      	1.19734e+07      	11973.4      	126.519      	5.62528      	5.62528      	391.474      	      0      
  199.9      	7052.84      	1.19732e+07      	11973.2      	127.367      	5.62503      	5.62503      	391.572      	      0      
 199.95      	7052.38      	1.1973e+07      	  11973      	127.108      	5.62476      	5.62476      	 391.67      	      0      
    200      	7051.97      	1.19728e+07      	11972.8      	124.871      	5.62454      	5.62454      	391.768      	      0      
 200.05      	7051.62      	1.19726e+07      	11972.6      	119.425      	5.62435      	5.62435      	391.866      	      0      
  200.1      	7051.32      	1.19724e+07      	11972.4      	110.889      	5.62419      	5.62419      	391.964      	      0      
 200.15      	7051.09      	1.19722e+07      	11972.2      	105.888      	5.62409      	5.62409      	392.062      	      0      
  200.2      	7050.96      	1.1972e+07      	  11972      	104.396      	5.62408      	5.62408      	392.159      	      0      
 200.25      	7051.01      	1.19719e+07      	11971.9      	102.916      	5.62419      	5.62419      	392.257      	      0      
  200.3      	7051.23      	1.19717e+07      	11971.7      	 100.12      	5.62445      	5.62445      	392.355      	      0      
 200.35      	 7051.6      	1.19715e+07      	11971.5      	95.9104      	5.62482      	5.62482      	392.453      	      0      
  200.4      	7052.01      	1.19714e+07      	11971.4      	89.9056      	5.62522      	5.62522      	392.551      	      0      
 200.45      	7052.33      	1.19713e+07      	11971.3      	81.4835      	5.62553      	5.62553      	392.649      	      0      
  200.5      	7052.47      	1.19712e+07      	11971.2      	69.9896      	 5.6257      	 5.6257      	392.747      	      0      
 200.55      	7052.43      	1.19711e+07      	11971.1      	54.8113      	5.62571      	5.62571      	392.845      	      0      
  200.6      	7052.23      	1.1971e+07      	  11971      	 34.997      	5.62558      	5.62558      	392.943      	      0      
 200.65      	7051.91      	1.19709e+07      	11970.9      	9.36743      	5.62536      	5.62536      	393.041      	      0      
  200.7      	7051.52      	1.19709e+07      	11970.9      	-23.0315      	5.62507      	5.62507      	393.139      	      0      
 200.75      	7051.06      	1.19708e+07      	11970.8      	-62.3978      	5.62472      	5.62472      	393.237      	      0      
  200.8      	7050.51      	1.19708e+07      	11970.8      	-107.247      	 5.6243      	 5.6243      	393.335      	      0      
 200.85      	7049.91      	1.19708e+07      	11970.8      	-152.801      	5.62384      	5.62384      	393.433      	      0      
  200.9      	7049.32      	1.19707e+07      	11970.7      	-190.977      	5.62339      	5.62339      	393.531      	      0      
 200.95      	7048.83      	1.19707e+07      	11970.7      	-210.952      	5.62302      	5.62302      	393.628      	      0      
    201      	7048.48      	1.19706e+07      	11970.6      	-202.903      	5.62277      	5.62277      	393.726      	      0      
 201.05      	7048.26      	1.19705e+07      	11970.5      	-164.244      	5.62263      	5.62263      	393.824      	      0      
  201.1      	7048.09      	1.19704e+07      	11970.4      	-102.07      	5.62254      	5.62254      	393.922      	      0      
 201.15      	7047.91      	1.19703e+07      	11970.3      	-31.0994      	5.62244      	5.62244      	 394.02      	      0      
  201.2      	7047.64      	1.19702e+07      	11970.2      	33.6193      	5.62228      	5.62228      	394.118      	      0      
 201.25      	 7047.3      	1.19701e+07      	11970.1      	82.0952      	5.62207      	5.62207      	394.216      	      0      
  201.3      	7046.98      	1.19699e+07      	11969.9      	110.802      	5.62189      	5.62189      	394.314      	      0      
 201.35      	7046.78      	1.19698e+07      	11969.8      	121.492      	 5.6218      	 5.6218      	394.412      	      0      
  201.4      	7046.74      	1.19696e+07      	11969.6      	118.039      	5.62186      	5.62186      	394.509      	      0      
 201.45      	7046.82      	1.19694e+07      	11969.4      	105.613      	  5.622      	  5.622      	394.607      	      0      
  201.5      	 7046.9      	1.19692e+07      	11969.2      	88.7559      	5.62216      	5.62216      	394.705      	      0      
 201.55      	7046.89      	1.1969e+07      	  11969      	71.3213      	5.62225      	5.62225      	394.803      	      0      
  201.6      	7046.76      	1.19688e+07      	11968.8      	56.0942      	5.62225      	5.62225      	394.901      	      0      
 201.65      	7046.54      	1.19686e+07      	11968.6      	45.2252      	5.62217      	5.62217      	394.999      	      0      
  201.7      	 7046.3      	1.19684e+07      	11968.4      	 40.405      	5.62209      	5.62209      	395.097      	      0      
 201.75      	7046.09      	1.19681e+07      	11968.1      	42.6929      	5.62203      	5.62203      	395.195      	      0      
  201.8      	7045.89      	1.19679e+07      	11967.9      	51.9067      	5.62198      	5.62198      	395.292      	      0      
 201.85      	7045.61      	1.19677e+07      	11967.7      	66.5789      	5.62186      	5.62186      	 395.39      	      0      
  201.9      	7045.19      	1.19674e+07      	11967.4      	84.5386      	5.62164      	5.62164      	395.488      	      0      
 201.95      	7044.62      	1.19672e+07      	11967.2      	105.829      	 5.6213      	 5.6213      	395.586      	      0      
    202      	   7044      	1.19669e+07      	11966.9      	128.512      	5.62092      	5.62092      	395.684      	      0      
 202.05      	7043.47      	1.19667e+07      	11966.7      	147.793      	5.62063      	5.62063      	395.782      	      0      
  202.1      	7043.15      	1.19664e+07      	11966.4      	163.263      	 5.6205      	 5.6205      	395.879      	      0      
 202.15      	7043.08      	1.19661e+07      	11966.1      	175.299      	5.62058      	5.62058      	395.977      	      0      
  202.2      	7043.21      	1.19658e+07      	11965.8      	184.457      	5.62083      	5.62083      	396.075      	      0      
 202.25      	7043.48      	1.19655e+07      	11965.5      	191.435      	5.62118      	5.62118      	396.173      	      0      
  202.3      	 7043.8      	1.19652e+07      	11965.2      	197.204      	5.62158      	5.62158      	396.271      	      0      
 202.35      	7044.14      	1.19649e+07      	11964.9      	202.406      	5.62199      	5.62199      	396.369      	      0      
  202.4      	7044.52      	1.19646e+07      	11964.6      	207.555      	5.62244      	5.62244      	396.466      	      0      
 202.45      	7044.96      	1.19643e+07      	11964.3      	212.803      	5.62292      	5.62292      	396.564      	      0      
  202.5      	7045.39      	1.19641e+07      	11964.1      	218.336      	5.62338      	5.62338      	396.662      	      0      
 202.55      	7045.71      	1.19638e+07      	11963.8      	223.892      	5.62375      	5.62375      	 396.76      	      0      
  202.6      	7045.83      	1.19636e+07      	11963.6      	229.321      	5.62395      	5.62395      	396.858      	      0      
 202.65      	7045.72      	1.19634e+07      	11963.4      	234.026      	5.62395      	5.62395      	396.956      	      0      
  202.7      	7045.46      	1.19633e+07      	11963.3      	237.849      	5.62382      	5.62382      	397.054      	      0      
 202.75      	7045.16      	1.19631e+07      	11963.1      	240.431      	5.62364      	5.62364      	397.151      	      0      
  202.8      	7044.94      	1.1963e+07      	  11963      	241.877      	5.62353      	5.62353      	397.249      	      0      
 202.85      	7044.89      	1.19629e+07      	11962.9      	242.066      	5.62354      	5.62354      	397.347      	      0      
  202.9      	7045.01      	1.19628e+07      	11962.8      	241.312      	5.62368      	5.62368      	397.445      	      0      
 202.95      	7045.25      	1.19627e+07      	11962.7      	239.588      	 5.6239      	 5.6239      	397.543      	      0      
    203      	7045.58      	1.19627e+07      	11962.7      	 237.43      	5.62419      	5.62419      	397.641      	      0      
 203.05      	7046.02      	1.19626e+07      	11962.6      	234.952      	5.62456      	5.62456      	397.738      	      0      
  203.1      	7046.58      	1.19626e+07      	11962.6      	232.784      	5.62501      	5.62501      	397.836      	      0      
 203.15      	7047.27      	1.19626e+07      	11962.6      	230.891      	5.62555      	5.62555      	397.934      	      0      
  203.2      	7048.02      	1.19627e+07      	11962.7      	229.659      	5.62613      	5.62613      	398.032      	      0      
 203.25      	7048.73      	1.19628e+07      	11962.8      	228.759      	5.62667      	5.62667      	 398.13      	      0      
  203.3      	7049.29      	1.19629e+07      	11962.9      	228.352      	5.62706      	5.62706      	398.228      	      0      
 203.35      	7049.63      	1.1963e+07      	  11963      	228.049      	5.62726      	5.62726      	398.326      	      0      
  203.4      	7049.76      	1.19632e+07      	11963.2      	227.804      	5.62727      	5.62727      	398.424      	      0      
 203.45      	7049.78      	1.19634e+07      	11963.4      	226.931      	5.62718      	5.62718      	398.522      	      0      
  203.5      	7049.78      	1.19637e+07      	11963.7      	224.933      	5.62707      	5.62707      	 398.62      	      0      
 203.55      	7049.84      	1.1964e+07      	  11964      	220.815      	5.62698      	5.62698      	398.717      	      0      
  203.6      	7049.96      	1.19643e+07      	11964.3      	213.638      	5.62693      	5.62693      	398.815      	      0      
 203.65      	7050.12      	1.19646e+07      	11964.6      	202.578      	5.62691      	5.62691      	398.913      	      0      
  203.7      	7050.36      	1.19649e+07      	11964.9      	194.523      	5.62694      	5.62694      	399.011      	      0      
 203.75      	7050.71      	1.19653e+07      	11965.3      	190.034      	5.62705      	5.62705      	399.109      	      0      
  203.8      	7051.22      	1.19657e+07      	11965.7      	185.773      	5.62728      	5.62728      	399.207      	      0      
 203.85      	7051.91      	1.19661e+07      	11966.1      	180.205      	5.62765      	5.62765      	399.305      	      0      
  203.9      	7052.76      	1.19665e+07      	11966.5      	173.058      	5.62813      	5.62813      	399.403      	      0      
 203.95      	7053.65      	1.19669e+07      	11966.9      	164.016      	5.62865      	5.62865      	399.501      	      0      
    204      	7054.47      	1.19673e+07      	11967.3      	152.571      	5.62908      	5.62908      	399.599      	      0      
 204.05      	7055.12      	1.19678e+07      	11967.8      	137.982      	5.62938      	5.62938      	399.697      	      0      
  204.1      	7055.58      	1.19683e+07      	11968.3      	119.674      	5.62951      	5.62951      	399.795      	      0      
 204.15      	7055.87      	1.19688e+07      	11968.8      	96.6601      	 5.6295      	 5.6295      	399.893      	      0      
  204.2      	7056.04      	1.19694e+07      	11969.4      	67.8987      	5.62938      	5.62938      	399.991      	      0      
 204.25      	7056.12      	1.197e+07      	  11970      	32.2361      	5.62918      	5.62918      	400.089      	      0      
  204.3      	7056.13      	1.19705e+07      	11970.5      	-10.526      	5.62891      	5.62891      	400.187      	      0      
 204.35      	7056.05      	1.19711e+07      	11971.1      	-59.3273      	5.62858      	5.62858      	400.285      	      0      
  204.4      	 7055.9      	1.19717e+07      	11971.7      	-109.709      	5.62818      	5.62818      	400.383      	      0      
 204.45      	7055.75      	1.19723e+07      	11972.3      	-153.845      	5.62779      	5.62779      	400.481      	      0      
  204.5      	7055.68      	1.19728e+07      	11972.8      	-181.124      	5.62747      	5.62747      	400.579      	      0      
 204.55      	7055.73      	1.19734e+07      	11973.4      	-181.16      	5.62725      	5.62725      	400.677      	      0      
  204.6      	7055.91      	1.19739e+07      	11973.9      	-150.044      	5.62714      	5.62714      	400.775      	      0      
 204.65      	7056.15      	1.19745e+07      	11974.5      	-94.0004      	5.62709      	5.62709      	400.873      	      0      
  204.7      	7056.36      	1.1975e+07      	  11975      	-27.3624      	5.62701      	5.62701      	400.971      	      0      
 204.75      	7056.48      	1.19755e+07      	11975.5      	34.5361      	5.62688      	5.62688      	401.069      	      0      
  204.8      	7056.52      	1.19759e+07      	11975.9      	80.6083      	5.62669      	5.62669      	401.167      	      0      
 204.85      	7056.55      	1.19764e+07      	11976.4      	106.763      	 5.6265      	 5.6265      	401.265      	      0      
  204.9      	7056.67      	1.19768e+07      	11976.8      	114.322      	 5.6264      	 5.6264      	401.363      	      0      
 204.95      	7056.94      	1.19772e+07      	11977.2      	 107.16      	5.62643      	5.62643      	401.461      	      0      
    205      	7057.32      	1.19776e+07      	11977.6      	90.4502      	5.62656      	5.62656      	401.559      	      0      
 205.05      	7057.71      	1.19779e+07      	11977.9      	68.8141      	5.62671      	5.62671      	401.657      	      0      
  205.1      	7058.01      	1.19783e+07      	11978.3      	46.3383      	5.62678      	5.62678      	401.755      	      0      
 205.15      	7058.16      	1.19786e+07      	11978.6      	25.7981      	5.62675      	5.62675      	401.853      	      0      
  205.2      	 7058.2      	1.19789e+07      	11978.9      	9.53973      	5.62665      	5.62665      	401.951      	      0      
 205.25      	 7058.2      	1.19791e+07      	11979.1      	-0.831351      	5.62651      	5.62651      	402.049      	      0      
  205.3      	 7058.2      	1.19794e+07      	11979.4      	-4.06259      	5.62639      	5.62639      	402.147      	      0      
 205.35      	 7058.2      	1.19797e+07      	11979.7      	-0.130069      	5.62627      	5.62627      	402.245      	      0      
  205.4      	7058.11      	1.19799e+07      	11979.9      	 9.6275      	 5.6261      	 5.6261      	402.343      	      0      
 205.45      	7057.86      	1.19801e+07      	11980.1      	22.8742      	5.62581      	5.62581      	402.441      	      0      
  205.5      	7057.44      	1.19803e+07      	11980.3      	  39.52      	5.62539      	5.62539      	402.539      	      0      
 205.55      	7056.94      	1.19804e+07      	11980.4      	 58.096      	5.62492      	5.62492      	402.637      	      0      
  205.6      	7056.49      	1.19805e+07      	11980.5      	73.5168      	 5.6245      	 5.6245      	402.735      	      0      
 205.65      	7056.22      	1.19806e+07      	11980.6      	85.2548      	5.62425      	5.62425      	402.833      	      0      
  205.7      	7056.18      	1.19807e+07      	11980.7      	93.5594      	5.62419      	5.62419      	402.931      	      0      
 205.75      	7056.34      	1.19807e+07      	11980.7      	99.0531      	5.62431      	5.62431      	403.029      	      0      
  205.8      	7056.63      	1.19807e+07      	11980.7      	102.347      	5.62453      	5.62453      	403.127      	      0      
 205.85      	7056.95      	1.19807e+07      	11980.7      	104.534      	 5.6248      	 5.6248      	403.225      	      0      
  205.9      	7057.27      	1.19806e+07      	11980.6      	106.197      	5.62508      	5.62508      	403.323      	      0      
 205.95      	7057.62      	1.19806e+07      	11980.6      	107.922      	5.62539      	5.62539      	403.421      	      0      
    206      	   7058      	1.19805e+07      	11980.5      	109.842      	5.62572      	5.62572      	403.519      	      0      
 206.05      	7058.36      	1.19804e+07      	11980.4      	112.283      	5.62605      	5.62605      	403.617      	      0      
  206.1      	 7058.6      	1.19803e+07      	11980.3      	114.842      	5.62628      	5.62628      	403.715      	      0      
 206.15      	7058.62      	1.19802e+07      	11980.2      	117.534      	5.62634      	5.62634      	403.813      	      0      
  206.2      	 7058.4      	1.19802e+07      	11980.2      	119.666      	 5.6262      	 5.6262      	403.912      	      0      
 206.25      	7057.99      	1.19801e+07      	11980.1      	121.137      	 5.6259      	 5.6259      	 404.01      	      0      
  206.3      	7057.49      	1.198e+07      	  11980      	121.503      	5.62555      	5.62555      	404.108      	      0      
 206.35      	7057.05      	1.19799e+07      	11979.9      	120.975      	5.62524      	5.62524      	404.206      	      0      
  206.4      	7056.76      	1.19798e+07      	11979.8      	119.311      	5.62506      	5.62506      	404.304      	      0      
 206.45      	7056.62      	1.19797e+07      	11979.7      	116.898      	  5.625      	  5.625      	404.402      	      0      
  206.5      	 7056.6      	1.19796e+07      	11979.6      	 113.69      	5.62503      	5.62503      	  404.5      	      0      
 206.55      	7056.65      	1.19795e+07      	11979.5      	110.223      	5.62513      	5.62513      	404.598      	      0      
  206.6      	7056.78      	1.19793e+07      	11979.3      	106.578      	 5.6253      	 5.6253      	404.696      	      0      
 206.65      	7057.02      	1.19792e+07      	11979.2      	 103.42      	5.62555      	5.62555      	404.794      	      0      
  206.7      	7057.37      	1.19791e+07      	11979.1      	100.773      	 5.6259      	 5.6259      	404.892      	      0      
 206.75      	7057.78      	1.19789e+07      	11978.9      	98.9914      	5.62629      	5.62629      	 404.99      	      0      
  206.8      	7058.14      	1.19788e+07      	11978.8      	97.7887      	5.62664      	5.62664      	405.088      	      0      
 206.85      	7058.35      	1.19787e+07      	11978.7      	97.2859      	5.62686      	5.62686      	405.186      	      0      
  206.9      	7058.32      	1.19786e+07      	11978.6      	97.1364      	5.62688      	5.62688      	405.284      	      0      
 206.95      	7058.07      	1.19785e+07      	11978.5      	97.3016      	5.62672      	5.62672      	405.382      	      0      
    207      	7057.66      	1.19784e+07      	11978.4      	 97.028      	5.62644      	5.62644      	 405.48      	      0      
 207.05      	7057.22      	1.19783e+07      	11978.3      	96.0194      	5.62612      	5.62612      	405.578      	      0      
  207.1      	7056.81      	1.19783e+07      	11978.3      	93.1013      	5.62583      	5.62583      	405.676      	      0      
 207.15      	7056.46      	1.19782e+07      	11978.2      	87.5851      	5.62558      	5.62558      	405.774      	      0      
  207.2      	7056.15      	1.19781e+07      	11978.1      	78.0659      	5.62537      	5.62537      	405.872      	      0      
 207.25      	 7055.9      	1.1978e+07      	  11978      	71.2596      	 5.6252      	 5.6252      	 405.97      	      0      
  207.3      	7055.74      	1.19779e+07      	11977.9      	68.4213      	5.62512      	5.62512      	406.068      	      0      
 207.35      	7055.73      	1.19779e+07      	11977.9      	66.2638      	5.62515      	5.62515      	406.166      	      0      
  207.4      	7055.89      	1.19778e+07      	11977.8      	 63.029      	5.62532      	5.62532      	406.264      	      0      
 207.45      	7056.21      	1.19777e+07      	11977.7      	58.5091      	5.62562      	5.62562      	406.362      	      0      
  207.5      	7056.59      	1.19776e+07      	11977.6      	52.3147      	5.62597      	5.62597      	 406.46      	      0      
 207.55      	7056.89      	1.19775e+07      	11977.5      	43.9831      	5.62625      	5.62625      	406.558      	      0      
  207.6      	7057.03      	1.19774e+07      	11977.4      	32.7577      	 5.6264      	 5.6264      	406.656      	      0      
 207.65      	7056.97      	1.19773e+07      	11977.3      	18.1134      	5.62639      	5.62639      	406.754      	      0      
  207.7      	7056.73      	1.19773e+07      	11977.3      	-0.949563      	5.62623      	5.62623      	406.852      	      0      
 207.75      	7056.36      	1.19772e+07      	11977.2      	-25.4183      	5.62596      	5.62596      	 406.95      	      0      
  207.8      	 7055.9      	1.19771e+07      	11977.1      	-56.5236      	5.62562      	5.62562      	407.048      	      0      
 207.85      	7055.36      	1.19771e+07      	11977.1      	 -94.45      	5.62522      	5.62522      	407.146      	      0      
  207.9      	7054.74      	1.1977e+07      	  11977      	-138.494      	5.62475      	5.62475      	407.244      	      0      
 207.95      	7054.04      	1.1977e+07      	  11977      	-184.396      	5.62423      	5.62423      	407.342      	      0      
    208      	7053.34      	1.19769e+07      	11976.9      	-224.933      	5.62371      	5.62371      	 407.44      	      0      
 208.05      	7052.71      	1.19768e+07      	11976.8      	-249.836      	5.62326      	5.62326      	407.538      	      0      
