# Sensor: Sensor Sea      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:19      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      
Time [s]      	Surface elevation (origin)      [      m      ]      	Dynamic pressure (origin)      [   k Pa      ]      
  203.1      	0.483959      	4.87368      
 203.15      	0.466097      	4.69381      
  203.2      	0.447518      	 4.5067      
 203.25      	0.428249      	4.31266      
  203.3      	0.408321      	4.11198      
 203.35      	0.387765      	3.90496      
  203.4      	0.366611      	3.69194      
 203.45      	0.344893      	3.47323      
  203.5      	0.322644      	3.24917      
 203.55      	0.299898      	3.02011      
  203.6      	0.276691      	 2.7864      
 203.65      	0.253058      	 2.5484      
  203.7      	0.229034      	2.30648      
 203.75      	0.204659      	2.06101      
  203.8      	0.179968      	1.81236      
 203.85      	  0.155      	1.56092      
  203.9      	0.129794      	1.30708      
 203.95      	0.104387      	1.05123      
    204      	0.0788202      	0.793755      
 204.05      	0.0531318      	0.535061      
  204.1      	0.0273616      	0.275543      
 204.15      	0.00154921      	0.0156013      
  204.2      	-0.0242655      	-0.244365      
 204.25      	-0.0500429      	-0.503954      
  204.3      	-0.0757432      	-0.762768      
 204.35      	-0.101327      	-1.02041      
  204.4      	-0.126755      	-1.27648      
 204.45      	-0.151987      	-1.53058      
  204.5      	-0.176986      	-1.78233      
 204.55      	-0.201712      	-2.03133      
  204.6      	-0.226127      	-2.2772      
 204.65      	-0.250195      	-2.51957      
  204.7      	-0.273877      	-2.75806      
 204.75      	-0.297137      	-2.99231      
  204.8      	-0.31994      	-3.22194      
 204.85      	-0.342251      	-3.44662      
  204.9      	-0.364034      	-3.66599      
 204.95      	-0.385257      	-3.87971      
    205      	-0.405887      	-4.08746      
 205.05      	-0.425892      	-4.28892      
  205.1      	-0.445241      	-4.48378      
 205.15      	-0.463905      	-4.67173      
  205.2      	-0.481854      	-4.85249      
 205.25      	-0.499062      	-5.02578      
  205.3      	-0.515501      	-5.19133      
 205.35      	-0.531147      	-5.34889      
  205.4      	-0.545975      	-5.49821      
 205.45      	-0.559962      	-5.63907      
  205.5      	-0.573087      	-5.77124      
 205.55      	-0.58533      	-5.89453      
  205.6      	-0.596671      	-6.00875      
 205.65      	-0.607094      	-6.11371      
  205.7      	-0.616583      	-6.20926      
 205.75      	-0.625122      	-6.29525      
  205.8      	-0.632698      	-6.37155      
 205.85      	-0.6393      	-6.43804      
  205.9      	-0.644919      	-6.49462      
 205.95      	-0.649544      	-6.5412      
    206      	-0.653169      	-6.5777      
 206.05      	-0.655788      	-6.60408      
  206.1      	-0.657398      	-6.62029      
 206.15      	-0.657996      	-6.62631      
  206.2      	-0.657581      	-6.62213      
 206.25      	-0.656153      	-6.60775      
  206.3      	-0.653715      	-6.5832      
 206.35      	-0.65027      	-6.54851      
  206.4      	-0.645825      	-6.50374      
 206.45      	-0.640385      	-6.44896      
  206.5      	-0.633959      	-6.38425      
 206.55      	-0.626557      	-6.30971      
  206.6      	-0.61819      	-6.22545      
 206.65      	-0.608872      	-6.13161      
  206.7      	-0.598616      	-6.02833      
 206.75      	-0.587438      	-5.91577      
  206.8      	-0.575356      	-5.7941      
 206.85      	-0.562389      	-5.66351      
  206.9      	-0.548555      	-5.5242      
 206.95      	-0.533877      	-5.37638      
    207      	-0.518377      	-5.22029      
 207.05      	-0.502079      	-5.05616      
  207.1      	-0.485007      	-4.88424      
 207.15      	-0.467189      	-4.70481      
  207.2      	-0.448652      	-4.51813      
 207.25      	-0.429424      	-4.32449      
  207.3      	-0.409535      	-4.1242      
 207.35      	-0.389015      	-3.91756      
  207.4      	-0.367897      	-3.70488      
 207.45      	-0.346212      	-3.48651      
  207.5      	-0.323993      	-3.26276      
 207.55      	-0.301277      	-3.03399      
  207.6      	-0.278096      	-2.80055      
 207.65      	-0.254487      	-2.5628      
  207.7      	-0.230486      	-2.3211      
 207.75      	-0.206131      	-2.07583      
  207.8      	-0.181458      	-1.82736      
 207.85      	-0.156505      	-1.57608      
  207.9      	-0.131312      	-1.32237      
 207.95      	-0.105917      	-1.06663      
    208      	-0.080358      	-0.809241      
 208.05      	-0.0546758      	-0.55061      
  208.1      	-0.0289094      	-0.29113      
 208.15      	-0.00309842      	-0.0312024      
  208.2      	0.0227173      	0.228773      
 208.25      	0.048498      	0.488397      
  208.3      	0.0742041      	0.747268      
 208.35      	0.0997959      	1.00499      
  208.4      	0.125234      	1.26116      
 208.45      	0.150479      	 1.5154      
  208.5      	0.175493      	1.76729      
 208.55      	0.200237      	2.01647      
  208.6      	0.224672      	2.26255      
 208.65      	0.248761      	2.50514      
  208.7      	0.272467      	2.74387      
 208.75      	0.295754      	2.97838      
  208.8      	0.318586      	 3.2083      
 208.85      	0.340927      	3.43328      
  208.9      	0.362743      	3.65298      
 208.95      	  0.384      	3.86705      
    209      	0.404667      	4.07517      
 209.05      	0.42471      	4.27702      
  209.1      	0.444099      	4.47228      
 209.15      	0.462805      	4.66065      
  209.2      	0.480798      	4.84185      
 209.25      	0.498051      	 5.0156      
  209.3      	0.514537      	5.18162      
 209.35      	0.530231      	5.33966      
  209.4      	0.545109      	5.48949      
 209.45      	0.559147      	5.63086      
  209.5      	0.572324      	5.76356      
 209.55      	0.584621      	5.88739      
  209.6      	0.596017      	6.00216      
 209.65      	0.606495      	6.10768      
  209.7      	0.61604      	 6.2038      
 209.75      	0.624636      	6.29037      
  209.8      	0.632271      	6.36725      
 209.85      	0.638932      	6.43433      
  209.9      	0.644609      	6.49151      
 209.95      	0.649294      	6.53869      
    210      	0.65298      	 6.5758      
 210.05      	0.65566      	6.60279      
  210.1      	0.65733      	6.61961      
 210.15      	0.657989      	6.62624      
  210.2      	0.657634      	6.62267      
 210.25      	0.656267      	 6.6089      
  210.3      	0.653889      	6.58496      
 210.35      	0.650505      	6.55088      
  210.4      	0.646119      	6.50671      
 210.45      	0.640739      	6.45253      
  210.5      	0.634372      	6.38841      
 210.55      	0.627028      	6.31446      
  210.6      	0.618719      	6.23078      
 210.65      	0.609457      	6.13751      
  210.7      	0.599257      	6.03479      
 210.75      	0.588135      	5.92278      
  210.8      	0.576107      	5.80165      
 210.85      	0.563191      	5.67159      
  210.9      	0.549409      	 5.5328      
 210.95      	0.534781      	5.38549      
    211      	0.51933      	5.22988      
 211.05      	0.503079      	5.06623      
  211.1      	0.486053      	4.89477      
 211.15      	0.468279      	4.71578      
  211.2      	0.449784      	4.52953      
 211.25      	0.430597      	 4.3363      
  211.3      	0.410746      	 4.1364      
 211.35      	0.390264      	3.93013      
  211.4      	0.36918      	3.71781      
 211.45      	0.347528      	3.49976      
  211.5      	0.325341      	3.27633      
 211.55      	0.302653      	3.04785      
  211.6      	0.279499      	2.81468      
 211.65      	0.255915      	2.57718      
  211.7      	0.231937      	2.33571      
 211.75      	0.207601      	2.09064      
  211.8      	0.182946      	1.84235      
 211.85      	0.15801      	1.59123      
  211.9      	0.13283      	1.33765      
 211.95      	0.107445      	1.08202      
    212      	0.0818954      	0.824724      
 212.05      	0.0562195      	0.566155      
  212.1      	0.030457      	0.306716      
 212.15      	0.0046476      	0.0468035      
  212.2      	-0.0211689      	-0.213181      
 212.25      	-0.0469529      	-0.472837      
  212.3      	-0.0726645      	-0.731765      
 212.35      	-0.0982643      	-0.989566      
  212.4      	-0.123713      	-1.24584      
 212.45      	-0.148971      	-1.5002      
  212.5      	 -0.174      	-1.75225      
 212.55      	-0.19876      	-2.00161      
  212.6      	-0.223215      	-2.24788      
 212.65      	-0.247326      	-2.49069      
  212.7      	-0.271056      	-2.72966      
 212.75      	-0.294369      	-2.96443      
  212.8      	-0.317229      	-3.19464      
 212.85      	-0.339601      	-3.41993      
  212.9      	-0.361449      	-3.63995      
 212.95      	-0.382741      	-3.85437      
    213      	-0.403444      	-4.06286      
 213.05      	-0.423525      	-4.26509      
  213.1      	-0.442955      	-4.46075      
 213.15      	-0.461702      	-4.64955      
  213.2      	-0.479739      	-4.83119      
 213.25      	-0.497037      	-5.00539      
  213.3      	-0.51357      	-5.17188      
 213.35      	-0.529312      	-5.33041      
  213.4      	-0.544239      	-5.48073      
 213.45      	-0.558329      	-5.62262      
  213.5      	-0.571558      	-5.75585      
 213.55      	-0.583908      	-5.88021      
  213.6      	-0.595359      	-5.99553      
 213.65      	-0.605893      	-6.10161      
  213.7      	-0.615494      	-6.1983      
 213.75      	-0.624147      	-6.28545      
  213.8      	-0.63184      	-6.36291      
 213.85      	-0.63856      	-6.43059      
  213.9      	-0.644297      	-6.48836      
 213.95      	-0.649041      	-6.53614      
    214      	-0.652787      	-6.57386      
 214.05      	-0.655527      	-6.60145      
  214.1      	-0.657258      	-6.61889      
 214.15      	-0.657978      	-6.62613      
  214.2      	-0.657684      	-6.62317      
 214.25      	-0.656377      	-6.61002      
  214.3      	-0.654061      	-6.58668      
 214.35      	-0.650737      	-6.55321      
  214.4      	-0.646411      	-6.50965      
 214.45      	-0.64109      	-6.45606      
  214.5      	-0.634782      	-6.39254      
 214.55      	-0.627496      	-6.31917      
  214.6      	-0.619245      	-6.23607      
 214.65      	-0.61004      	-6.14337      
  214.7      	-0.599896      	-6.04122      
 214.75      	-0.588828      	-5.92976      
  214.8      	-0.576853      	-5.80917      
 214.85      	-0.563991      	-5.67964      
  214.9      	-0.55026      	-5.54137      
 214.95      	-0.535682      	-5.39456      
    215      	-0.520279      	-5.23945      
 215.05      	-0.504076      	-5.07627      
  215.1      	-0.487096      	-4.90527      
 215.15      	-0.469366      	-4.72673      
  215.2      	-0.450914      	-4.5409      
 215.25      	-0.431767      	-4.34809      
  215.3      	-0.411956      	-4.14858      
 215.35      	-0.39151      	-3.94268      
  215.4      	-0.370461      	-3.73071      
 215.45      	-0.348843      	 -3.513      
  215.5      	-0.326687      	-3.28988      
 215.55      	-0.304028      	-3.0617      
  215.6      	-0.280901      	-2.8288      
 215.65      	-0.257341      	-2.59154      
  215.7      	-0.233386      	-2.3503      
 215.75      	-0.209071      	-2.10544      
  215.8      	-0.184434      	-1.85733      
 215.85      	-0.159513      	-1.60637      
  215.9      	-0.134347      	-1.35293      
 215.95      	-0.108973      	-1.09741      
    216      	-0.0834324      	-0.840201      
 216.05      	-0.0577629      	-0.581698      
  216.1      	-0.0320045      	-0.322299      
 216.15      	-0.00619676      	-0.0624042      
  216.2      	0.0196205      	0.197587      
 216.25      	0.0454075      	0.457274      
  216.3      	0.0711246      	0.716257      
 216.35      	0.0967322      	0.974137      
  216.4      	0.122191      	1.23052      
 216.45      	0.147461      	  1.485      
  216.5      	0.172505      	 1.7372      
 216.55      	0.197283      	1.98673      
  216.6      	0.221757      	2.23319      
 216.65      	0.24589      	2.47622      
  216.7      	0.269644      	2.71544      
 216.75      	0.292983      	2.95047      
  216.8      	0.315871      	3.18096      
 216.85      	0.338273      	3.40656      
  216.9      	0.360154      	3.62691      
 216.95      	0.38148      	3.84167      
    217      	0.402219      	4.05052      
 217.05      	0.422339      	4.25314      
  217.1      	0.441808      	4.44921      
 217.15      	0.460597      	4.63842      
  217.2      	0.478677      	 4.8205      
 217.25      	0.496021      	4.99515      
  217.3      	 0.5126      	5.16211      
 217.35      	0.52839      	5.32113      
  217.4      	0.543367      	5.47195      
 217.45      	0.557507      	5.61435      
  217.5      	0.570789      	 5.7481      
 217.55      	0.583192      	5.87301      
  217.6      	0.594697      	5.98887      
 217.65      	0.605287      	6.09551      
  217.7      	0.614944      	6.19277      
 217.75      	0.623655      	6.28049      
  217.8      	0.631406      	6.35854      
 217.85      	0.638184      	 6.4268      
  217.9      	0.64398      	6.48517      
 217.95      	0.648785      	6.53355      
    218      	0.65259      	6.57188      
 218.05      	0.655391      	6.60008      
  218.1      	0.657183      	6.61813      
 218.15      	0.657963      	6.62598      
  218.2      	0.65773      	6.62364      
 218.25      	0.656484      	6.61109      
  218.3      	0.654228      	6.58837      
 218.35      	0.650964      	 6.5555      
  218.4      	0.646698      	6.51254      
 218.45      	0.641437      	6.45956      
  218.5      	0.635188      	6.39663      
 218.55      	0.627961      	6.32385      
  218.6      	0.619767      	6.24133      
 218.65      	0.610619      	 6.1492      
  218.7      	0.60053      	6.04761      
 218.75      	0.589518      	5.93671      
  218.8      	0.577597      	5.81666      
 218.85      	0.564787      	5.68766      
  218.9      	0.551108      	5.54991      
 218.95      	0.53658      	 5.4036      
    219      	0.521226      	5.24898      
 219.05      	0.50507      	5.08628      
  219.1      	0.488136      	4.91575      
 219.15      	0.47045      	4.73765      
  219.2      	0.452041      	4.55225      
 219.25      	0.432935      	4.35985      
  219.3      	0.413162      	4.16073      
 219.35      	0.392754      	3.95521      
  219.4      	0.371741      	 3.7436      
 219.45      	0.350155      	3.52622      
  219.5      	0.328031      	3.30341      
 219.55      	0.305401      	3.07552      
  219.6      	0.282301      	 2.8429      
 219.65      	0.258766      	2.60589      
  219.7      	0.234834      	2.36488      
 219.75      	0.210539      	2.12022      
  219.8      	0.18592      	 1.8723      
 219.85      	0.161016      	 1.6215      
  219.9      	0.135863      	 1.3682      
 219.95      	0.110501      	1.11279      
    220      	0.0849688      	0.855674      
 220.05      	0.0593059      	0.597238      
  220.1      	0.0335517      	0.337881      
 220.15      	0.00774589      	0.0780046      
  220.2      	-0.0180719      	-0.181992      
 220.25      	-0.0438619      	-0.441709      
  220.3      	-0.0695843      	-0.700745      
 220.35      	-0.0951996      	-0.958702      
  220.4      	-0.120668      	-1.21518      
 220.45      	-0.145951      	-1.46979      
  220.5      	-0.171009      	-1.72214      
 220.55      	-0.195804      	-1.97184      
  220.6      	-0.220298      	-2.2185      
 220.65      	-0.244452      	-2.46174      
  220.7      	-0.26823      	-2.7012      
 220.75      	-0.291595      	-2.93649      
  220.8      	-0.314511      	-3.16727      
 220.85      	-0.336943      	-3.39317      
  220.9      	-0.358856      	-3.61384      
 220.95      	-0.380217      	-3.82895      
    221      	-0.400992      	-4.03817      
 221.05      	-0.421149      	-4.24116      
  221.1      	-0.440659      	-4.43763      
 221.15      	-0.45949      	-4.62727      
  221.2      	-0.477613      	-4.80978      
 221.25      	-0.495001      	-4.98489      
  221.3      	-0.511627      	-5.15232      
 221.35      	-0.527466      	-5.31182      
  221.4      	-0.542492      	-5.46314      
 221.45      	-0.556683      	-5.60605      
  221.5      	-0.570017      	-5.74032      
 221.55      	-0.582473      	-5.86577      
  221.6      	-0.594033      	-5.98217      
 221.65      	-0.604678      	-6.08937      
  221.7      	-0.614391      	-6.1872      
 221.75      	-0.62316      	-6.2755      
  221.8      	-0.630968      	-6.35413      
 221.85      	-0.637805      	-6.42299      
  221.9      	-0.64366      	-6.48195      
 221.95      	-0.648525      	-6.53093      
    222      	-0.65239      	-6.56986      
 222.05      	-0.655252      	-6.59868      
  222.1      	-0.657104      	-6.61733      
 222.15      	-0.657945      	-6.6258      
  222.2      	-0.657773      	-6.62407      
 222.25      	-0.656588      	-6.61213      
  222.3      	-0.654392      	-6.59002      
 222.35      	-0.651188      	-6.55776      
  222.4      	-0.646983      	-6.5154      
 222.45      	-0.64178      	-6.46302      
  222.5      	-0.63559      	-6.40068      
 222.55      	-0.628422      	-6.32849      
  222.6      	-0.620285      	-6.24655      
 222.65      	-0.611194      	 -6.155      
  222.7      	-0.601162      	-6.05397      
 222.75      	-0.590204      	-5.94362      
  222.8      	-0.578338      	-5.82412      
 222.85      	-0.565581      	-5.69565      
  222.9      	-0.551953      	-5.55841      
 222.95      	-0.537476      	-5.41262      
    223      	-0.522171      	-5.25849      
 223.05      	-0.506062      	-5.09627      
  223.1      	-0.489174      	-4.9262      
 223.15      	-0.471532      	-4.74854      
  223.2      	-0.453165      	-4.56358      
 223.25      	-0.4341      	-4.37158      
  223.3      	-0.414367      	-4.17286      
 223.35      	-0.393996      	-3.96771      
  223.4      	-0.373018      	-3.75646      
 223.45      	-0.351466      	-3.53942      
  223.5      	-0.329373      	-3.31693      
 223.55      	-0.306772      	-3.08933      
  223.6      	-0.2837      	-2.85698      
 223.65      	-0.26019      	-2.62023      
  223.7      	-0.23628      	-2.37945      
 223.75      	-0.212006      	 -2.135      
  223.8      	-0.187406      	-1.88726      
 223.85      	-0.162517      	-1.63662      
  223.9      	-0.137378      	-1.38346      
 223.95      	-0.112028      	-1.12817      
    224      	-0.0865048      	-0.871143      
 224.05      	-0.0608487      	-0.612774      
  224.1      	-0.0350989      	-0.353461      
 224.15      	-0.00929498      	-0.0936046      
  224.2      	0.0165232      	0.166396      
 224.25      	0.042316      	0.426141      
  224.3      	0.0680436      	0.685229      
 224.35      	0.0936664      	0.943263      
  224.4      	0.119145      	1.19984      
 224.45      	0.14444      	1.45458      
  224.5      	0.169513      	1.70707      
 224.55      	0.194325      	1.95694      
  224.6      	0.218837      	2.20379      
 224.65      	0.243013      	2.44725      
  224.7      	0.266815      	2.68694      
 224.75      	0.290206      	 2.9225      
  224.8      	0.313149      	3.15356      
 224.85      	0.335611      	3.37976      
  224.9      	0.357556      	3.60075      
 224.95      	0.378951      	3.81621      
    225      	0.399762      	4.02579      
 225.05      	0.419958      	4.22916      
  225.1      	0.439507      	4.42603      
 225.15      	0.45838      	4.61609      
  225.2      	0.476546      	4.79903      
 225.25      	0.493979      	4.97459      
  225.3      	0.510652      	5.14249      
 225.35      	0.526538      	5.30247      
  225.4      	0.541614      	5.45429      
 225.45      	0.555855      	5.59771      
  225.5      	0.569241      	5.73252      
 225.55      	0.581751      	5.85849      
  225.6      	0.593365      	5.97545      
 225.65      	0.604065      	 6.0832      
  225.7      	0.613835      	 6.1816      
 225.75      	0.62266      	6.27047      
  225.8      	0.630527      	6.34969      
 225.85      	0.637423      	6.41913      
  225.9      	0.643337      	6.47869      
 225.95      	0.648261      	6.52828      
    226      	0.652187      	6.56781      
 226.05      	0.655108      	6.59724      
  226.1      	0.657021      	 6.6165      
 226.15      	0.657923      	6.62558      
  226.2      	0.657812      	6.62446      
 226.25      	0.656687      	6.61314      
  226.3      	0.654552      	6.59163      
 226.35      	0.651409      	6.55998      
  226.4      	0.647263      	6.51823      
 226.45      	0.642121      	6.46644      
  226.5      	0.635989      	 6.4047      
 226.55      	0.628879      	 6.3331      
  226.6      	0.620801      	6.25174      
 226.65      	0.611766      	6.16076      
  226.7      	0.60179      	 6.0603      
 226.75      	0.590887      	 5.9505      
  226.8      	0.579075      	5.83154      
 226.85      	0.566371      	5.70361      
  226.9      	0.552795      	5.56689      
 226.95      	0.538368      	 5.4216      
    227      	0.523112      	5.26797      
 227.05      	0.50705      	5.10622      
  227.1      	0.490208      	4.93662      
 227.15      	0.472612      	4.75941      
  227.2      	0.454287      	4.57488      
 227.25      	0.435263      	 4.3833      
  227.3      	0.415569      	4.18497      
 227.35      	0.395235      	 3.9802      
  227.4      	0.374293      	 3.7693      
 227.45      	0.352775      	 3.5526      
  227.5      	0.330713      	3.33043      
 227.55      	0.308142      	3.10313      
  227.6      	0.285097      	2.87105      
 227.65      	0.261612      	2.63455      
  227.7      	0.237725      	  2.394      
 227.75      	0.213472      	2.14976      
  227.8      	0.188891      	1.90221      
 227.85      	0.164018      	1.65174      
  227.9      	0.138893      	1.39871      
 227.95      	0.113554      	1.14354      
    228      	0.0880404      	0.886606      
 228.05      	0.0623911      	0.628306      
  228.1      	0.0366458      	0.369039      
 228.15      	0.010844      	0.109204      
  228.2      	-0.0149744      	-0.150799      
 228.25      	-0.0407698      	-0.410571      
  228.3      	-0.0665025      	-0.66971      
 228.35      	-0.0921327      	-0.927818      
  228.4      	-0.117621      	-1.1845      
 228.45      	-0.142928      	-1.43935      
  228.5      	-0.168016      	-1.69199      
 228.55      	-0.192844      	-1.94203      
  228.6      	-0.217376      	-2.18907      
 228.65      	-0.241573      	-2.43275      
  228.7      	-0.265398      	-2.67268      
 228.75      	-0.288814      	-2.90849      
  228.8      	-0.311786      	-3.13983      
 228.85      	-0.334278      	-3.36633      
  228.9      	-0.356255      	-3.58765      
 228.95      	-0.377684      	-3.80344      
    229      	-0.398531      	-4.01338      
 229.05      	-0.418764      	-4.21714      
  229.1      	-0.438353      	-4.41441      
 229.15      	-0.457267      	-4.60488      
  229.2      	-0.475477      	-4.78826      
 229.25      	-0.492954      	-4.96427      
  229.3      	-0.509673      	-5.13264      
 229.35      	-0.525607      	-5.2931      
  229.4      	-0.540732      	-5.44542      
 229.45      	-0.555025      	-5.58935      
  229.5      	-0.568463      	-5.72467      
 229.55      	-0.581025      	-5.85119      
  229.6      	-0.592693      	-5.96869      
 229.65      	-0.603449      	 -6.077      
  229.7      	-0.613275      	-6.17596      
 229.75      	-0.622158      	-6.26541      
  229.8      	-0.630082      	-6.34521      
 229.85      	-0.637036      	-6.41524      
  229.9      	-0.64301      	-6.4754      
 229.95      	-0.647994      	-6.52559      
    230      	-0.651979      	-6.56573      
 230.05      	-0.654961      	-6.59576      
  230.1      	-0.656935      	-6.61563      
 230.15      	-0.657897      	-6.62532      
  230.2      	-0.657847      	-6.62481      
 230.25      	-0.656783      	-6.6141      
  230.3      	-0.654709      	-6.59321      
 230.35      	-0.651626      	-6.56217      
  230.4      	-0.64754      	-6.52102      
 230.45      	-0.642457      	-6.46983      
  230.5      	-0.636385      	-6.40868      
 230.55      	-0.629333      	-6.33767      
  230.6      	-0.621312      	-6.25689      
 230.65      	-0.612335      	-6.16649      
  230.7      	-0.602415      	-6.06659      
 230.75      	-0.591567      	-5.95735      
  230.8      	-0.579809      	-5.83894      
 230.85      	-0.567158      	-5.71153      
  230.9      	-0.553634      	-5.57534      
 230.95      	-0.539257      	-5.43056      
    231      	-0.52405      	-5.27742      
 231.05      	-0.508036      	-5.11615      
  231.1      	-0.49124      	-4.94701      
 231.15      	-0.473688      	-4.77025      
  231.2      	-0.455407      	-4.58615      
 231.25      	-0.436424      	-4.39498      
  231.3      	-0.416769      	-4.19705      
 231.35      	-0.396473      	-3.99266      
  231.4      	-0.375566      	-3.78212      
 231.45      	-0.354081      	-3.56576      
  231.5      	-0.332051      	-3.34391      
 231.55      	-0.30951      	-3.1169      
  231.6      	-0.286492      	-2.8851      
 231.65      	-0.263033      	-2.64886      
  231.7      	-0.239169      	-2.40854      
 231.75      	-0.214937      	-2.16451      
  231.8      	-0.190374      	-1.91715      
 231.85      	-0.165518      	-1.66684      
  231.9      	-0.140407      	-1.41396      
 231.95      	-0.11508      	-1.1589      
    232      	-0.0895754      	-0.902065      
 232.05      	-0.0639332      	-0.643836      
  232.1      	-0.0381925      	-0.384615      
 232.15      	-0.012393      	-0.124803      
  232.2      	0.0134256      	0.135202      
 232.25      	0.0392235      	0.394998      
  232.3      	0.064961      	0.654186      
 232.35      	0.0905985      	0.912368      
  232.4      	0.116097      	1.16914      
 232.45      	0.141416      	1.42412      
  232.5      	0.166517      	 1.6769      
 232.55      	0.191362      	1.92711      
  232.6      	0.215913      	2.17434      
 232.65      	0.240131      	2.41823      
  232.7      	0.26398      	2.65839      
 232.75      	0.287422      	2.89446      
  232.8      	0.310421      	3.12608      
 232.85      	0.332943      	3.35288      
  232.9      	0.354951      	3.57452      
 232.95      	0.376414      	3.79066      
    233      	0.397297      	4.00096      
 233.05      	0.417568      	 4.2051      
  233.1      	0.437196      	4.40276      
 233.15      	0.456152      	4.59365      
  233.2      	0.474404      	4.77747      
 233.25      	0.491927      	4.95393      
  233.3      	0.508692      	5.12276      
 233.35      	0.524674      	 5.2837      
  233.4      	0.539848      	5.43651      
 233.45      	0.554191      	5.58095      
  233.5      	0.567681      	 5.7168      
 233.55      	0.580297      	5.84385      
  233.6      	0.592019      	 5.9619      
 233.65      	0.60283      	6.07077      
  233.7      	0.612712      	6.17029      
 233.75      	0.621652      	6.26031      
  233.8      	0.629634      	 6.3407      
 233.85      	0.636647      	6.41132      
  233.9      	0.642679      	6.47207      
 233.95      	0.647723      	6.52286      
    234      	0.651769      	 6.5636      
 234.05      	0.654811      	6.59424      
  234.1      	0.656845      	6.61473      
 234.15      	0.657868      	6.62503      
  234.2      	0.657878      	6.62513      
 234.25      	0.656876      	6.61503      
  234.3      	0.654862      	6.59475      
 234.35      	0.651839      	6.56431      
  234.4      	0.647813      	6.52377      
 234.45      	0.64279      	6.47318      
  234.5      	0.636777      	6.41263      
 234.55      	0.629784      	 6.3422      
  234.6      	0.621821      	6.26201      
 234.65      	 0.6129      	6.17218      
  234.7      	0.603036      	6.07285      
 234.75      	0.592244      	5.96416      
  234.8      	0.58054      	 5.8463      
 234.85      	0.567942      	5.71943      
  234.9      	0.554469      	5.58376      
 234.95      	0.540143      	5.43948      
    235      	0.524985      	5.28684      
 235.05      	0.509019      	5.12605      
  235.1      	0.49227      	4.95738      
 235.15      	0.474762      	4.78107      
  235.2      	0.456524      	 4.5974      
 235.25      	0.437582      	4.40665      
  235.3      	0.417967      	4.20911      
 235.35      	0.397708      	 4.0051      
  235.4      	0.376837      	3.79492      
 235.45      	0.355386      	 3.5789      
  235.5      	0.333388      	3.35736      
 235.55      	0.310876      	3.13066      
  235.6      	0.287886      	2.89914      
 235.65      	0.264452      	2.66316      
  235.7      	0.240612      	2.42307      
 235.75      	0.216401      	2.17925      
  235.8      	0.191856      	1.93208      
 235.85      	0.167017      	1.68193      
  235.9      	0.14192      	 1.4292      
 235.95      	0.116605      	1.17426      
    236      	0.09111      	0.917518      
 236.05      	0.0654749      	0.659361      
  236.1      	0.039739      	0.400189      
 236.15      	0.0139419      	0.140401      
  236.2      	-0.0118767      	-0.119603      
 236.25      	-0.0376769      	-0.379424      
  236.3      	-0.0634192      	-0.63866      
 236.35      	-0.0890638      	-0.896912      
  236.4      	-0.114571      	-1.15378      
 236.45      	-0.139902      	-1.40888      
  236.5      	-0.165018      	-1.66181      
 236.55      	-0.18988      	-1.91217      
  236.6      	-0.214449      	-2.1596      
 236.65      	-0.238688      	-2.4037      
  236.7      	-0.26256      	-2.64409      
 236.75      	-0.286027      	-2.88042      
  236.8      	-0.309054      	-3.11231      
 236.85      	-0.331605      	-3.33941      
  236.9      	-0.353646      	-3.56137      
 236.95      	-0.375142      	-3.77785      
    237      	-0.396061      	-3.98851      
 237.05      	-0.41637      	-4.19303      
  237.1      	-0.436037      	-4.39109      
 237.15      	-0.455034      	-4.58239      
  237.2      	-0.47333      	-4.76664      
 237.25      	-0.490897      	-4.94355      
  237.3      	-0.507708      	-5.11285      
 237.35      	-0.523738      	-5.27427      
  237.4      	-0.538961      	-5.42758      
 237.45      	-0.553354      	-5.57253      
  237.5      	-0.566896      	-5.7089      
 237.55      	-0.579565      	-5.83648      
  237.6      	-0.591341      	-5.95507      
 237.65      	-0.602207      	-6.0645      
  237.7      	-0.612146      	-6.16458      
 237.75      	-0.621142      	-6.25518      
  237.8      	-0.629182      	-6.33615      
 237.85      	-0.636254      	-6.40736      
  237.9      	-0.642345      	-6.46871      
 237.95      	-0.647448      	-6.52009      
    238      	-0.651554      	-6.56144      
 238.05      	-0.654657      	-6.59269      
  238.1      	-0.656752      	-6.61378      
 238.15      	-0.657835      	-6.6247      
  238.2      	-0.657906      	-6.62541      
 238.25      	-0.656964      	-6.61593      
  238.3      	-0.655011      	-6.59625      
 238.35      	-0.652049      	-6.56643      
  238.4      	-0.648083      	-6.52649      
 238.45      	-0.643119      	-6.4765      
  238.5      	-0.637166      	-6.41654      
 238.55      	-0.630231      	-6.34671      
  238.6      	-0.622326      	-6.2671      
 238.65      	-0.613462      	-6.17784      
  238.7      	-0.603655      	-6.07907      
 238.75      	-0.592918      	-5.97095      
  238.8      	-0.581267      	-5.85362      
 238.85      	-0.568723      	-5.72729      
  238.9      	-0.555302      	-5.59214      
 238.95      	-0.541026      	-5.44838      
    239      	-0.525918      	-5.29623      
 239.05      	  -0.51      	-5.13593      
  239.1      	-0.493296      	-4.96772      
